LGA_NAME16	Year	CountryOfBirth	Sex	persons
Hay (A)	2016	IRN	F	0
Hay (A)	2016	IRN	M	0
Hay (A)	2016	IRQ	F	0
Hay (A)	2016	IRQ	M	0
Hay (A)	2016	ITA	F	10
Hay (A)	2016	ITA	M	9
Hay (A)	2016	JPN	F	0
Hay (A)	2016	JPN	M	0
Hay (A)	2016	KOR	F	0
Hay (A)	2016	KOR	M	0
Hay (A)	2016	LBN	F	0
Hay (A)	2016	LBN	M	0
Hay (A)	2016	LKA	F	0
Hay (A)	2016	LKA	M	0
Hay (A)	2016	MKD	F	0
Hay (A)	2016	MKD	M	0
Hay (A)	2016	MLT	F	0
Hay (A)	2016	MLT	M	0
Hay (A)	2016	MYS	F	0
Hay (A)	2016	MYS	M	0
Hay (A)	2016	NLD	F	4
Hay (A)	2016	NLD	M	0
Hay (A)	2016	NZL	F	19
Hay (A)	2016	NZL	M	17
Hay (A)	2016	PAK	F	3
Hay (A)	2016	PAK	M	3
Hay (A)	2016	PHL	F	4
Hay (A)	2016	PHL	M	0
Hay (A)	2016	POL	F	0
Hay (A)	2016	POL	M	0
Hay (A)	2016	SGP	F	0
Hay (A)	2016	SGP	M	0
Hay (A)	2016	THA	F	0
Hay (A)	2016	THA	M	0
Hay (A)	2016	TUR	F	0
Hay (A)	2016	TUR	M	0
Hay (A)	2016	USA	F	0
Hay (A)	2016	USA	M	3
Hay (A)	2016	VNM	F	0
Hay (A)	2016	VNM	M	0
Hay (A)	2016	ZAF	F	4
Hay (A)	2016	ZAF	M	3
Hay (A)	2016	ZWE	F	0
Hay (A)	2016	ZWE	M	0
Hilltops (A)	2006		F	487
Hilltops (A)	2006		M	494
Hilltops (A)	2006	AUS	F	8098
Hilltops (A)	2006	AUS	M	7944
Hilltops (A)	2006	CAN	F	3
Hilltops (A)	2006	CAN	M	4
Hilltops (A)	2006	CHN	F	4
Hilltops (A)	2006	CHN	M	11
Hilltops (A)	2006	DEU	F	20
Hilltops (A)	2006	DEU	M	18
Hilltops (A)	2006	EGY	F	0
Hilltops (A)	2006	EGY	M	5
Hilltops (A)	2006	FJI	F	3
Hilltops (A)	2006	FJI	M	7
Hilltops (A)	2006	GBR	F	205
Hilltops (A)	2006	GBR	M	168
Hilltops (A)	2006	GRC	F	3
Hilltops (A)	2006	GRC	M	3
Hilltops (A)	2006	HKG	F	3
Hilltops (A)	2006	HKG	M	0
Hilltops (A)	2006	HRV	F	0
Hilltops (A)	2006	HRV	M	3
Hilltops (A)	2006	IDN	F	8
Hilltops (A)	2006	IDN	M	0
Hilltops (A)	2006	IND	F	6
Hilltops (A)	2006	IND	M	13
Hilltops (A)	2006	IRL	F	3
Hilltops (A)	2006	IRL	M	3
Hilltops (A)	2006	IRN	F	4
Hilltops (A)	2006	IRN	M	3
Hilltops (A)	2006	IRQ	F	0
Hilltops (A)	2006	IRQ	M	0
Hilltops (A)	2006	ITA	F	10
Hilltops (A)	2006	ITA	M	10
Hilltops (A)	2006	JPN	F	4
Hilltops (A)	2006	JPN	M	0
Hilltops (A)	2006	KOR	F	0
Hilltops (A)	2006	KOR	M	0
Hilltops (A)	2006	LBN	F	14
Hilltops (A)	2006	LBN	M	19
Hilltops (A)	2006	LKA	F	0
Hilltops (A)	2006	LKA	M	5
Hilltops (A)	2006	MKD	F	3
Hilltops (A)	2006	MKD	M	0
Hilltops (A)	2006	MLT	F	3
Hilltops (A)	2006	MLT	M	3
Hilltops (A)	2006	MYS	F	5
Hilltops (A)	2006	MYS	M	0
Hilltops (A)	2006	NLD	F	22
Hilltops (A)	2006	NLD	M	25
Hilltops (A)	2006	NZL	F	68
Hilltops (A)	2006	NZL	M	59
Hilltops (A)	2006	PAK	F	0
Hilltops (A)	2006	PAK	M	0
Hilltops (A)	2006	PHL	F	15
Hilltops (A)	2006	PHL	M	5
Hilltops (A)	2006	POL	F	3
Hilltops (A)	2006	POL	M	3
Hilltops (A)	2006	SGP	F	0
Hilltops (A)	2006	SGP	M	0
Hilltops (A)	2006	THA	F	11
Hilltops (A)	2006	THA	M	0
Hilltops (A)	2006	TUR	F	0
Hilltops (A)	2006	TUR	M	3
Hilltops (A)	2006	USA	F	17
Hilltops (A)	2006	USA	M	10
Hilltops (A)	2006	VNM	F	0
Hilltops (A)	2006	VNM	M	0
Hilltops (A)	2006	ZAF	F	3
Hilltops (A)	2006	ZAF	M	0
Hilltops (A)	2006	ZWE	F	3
Hilltops (A)	2006	ZWE	M	0
Hilltops (A)	2011		F	586
Hilltops (A)	2011		M	583
Hilltops (A)	2011	AUS	F	8193
Hilltops (A)	2011	AUS	M	7982
Hilltops (A)	2011	CAN	F	9
Hilltops (A)	2011	CAN	M	0
Hilltops (A)	2011	CHN	F	12
Hilltops (A)	2011	CHN	M	16
Hilltops (A)	2011	DEU	F	16
Hilltops (A)	2011	DEU	M	22
Hilltops (A)	2011	EGY	F	0
Hilltops (A)	2011	EGY	M	4
Hilltops (A)	2011	FJI	F	9
Hilltops (A)	2011	FJI	M	3
Hilltops (A)	2011	GBR	F	199
Hilltops (A)	2011	GBR	M	143
Hilltops (A)	2011	GRC	F	5
Hilltops (A)	2011	GRC	M	3
Hilltops (A)	2011	HKG	F	3
Hilltops (A)	2011	HKG	M	0
Hilltops (A)	2011	HRV	F	3
Hilltops (A)	2011	HRV	M	8
Hilltops (A)	2011	IDN	F	4
Hilltops (A)	2011	IDN	M	3
Hilltops (A)	2011	IND	F	6
Hilltops (A)	2011	IND	M	5
Hilltops (A)	2011	IRL	F	4
Hilltops (A)	2011	IRL	M	10
Hilltops (A)	2011	IRN	F	0
Hilltops (A)	2011	IRN	M	0
Hilltops (A)	2011	IRQ	F	0
Hilltops (A)	2011	IRQ	M	0
Hilltops (A)	2011	ITA	F	8
Hilltops (A)	2011	ITA	M	10
Hilltops (A)	2011	JPN	F	0
Hilltops (A)	2011	JPN	M	0
Hilltops (A)	2011	KOR	F	0
Hilltops (A)	2011	KOR	M	3
Hilltops (A)	2011	LBN	F	18
Hilltops (A)	2011	LBN	M	18
Hilltops (A)	2011	LKA	F	0
Hilltops (A)	2011	LKA	M	0
Hilltops (A)	2011	MKD	F	0
Hilltops (A)	2011	MKD	M	0
Hilltops (A)	2011	MLT	F	4
Hilltops (A)	2011	MLT	M	5
Hilltops (A)	2011	MYS	F	11
Hilltops (A)	2011	MYS	M	3
Hilltops (A)	2011	NLD	F	27
Hilltops (A)	2011	NLD	M	30
Hilltops (A)	2011	NZL	F	80
Hilltops (A)	2011	NZL	M	59
Hilltops (A)	2011	PAK	F	0
Hilltops (A)	2011	PAK	M	0
Hilltops (A)	2011	PHL	F	29
Hilltops (A)	2011	PHL	M	13
Hilltops (A)	2011	POL	F	3
Hilltops (A)	2011	POL	M	0
Hilltops (A)	2011	SGP	F	3
Hilltops (A)	2011	SGP	M	3
Hilltops (A)	2011	THA	F	0
Hilltops (A)	2011	THA	M	0
Hilltops (A)	2011	TUR	F	0
Hilltops (A)	2011	TUR	M	0
Hilltops (A)	2011	USA	F	19
Hilltops (A)	2011	USA	M	14
Hilltops (A)	2011	VNM	F	4
Hilltops (A)	2011	VNM	M	0
Hilltops (A)	2011	ZAF	F	10
Hilltops (A)	2011	ZAF	M	10
Hilltops (A)	2011	ZWE	F	3
Hilltops (A)	2011	ZWE	M	0
Hilltops (A)	2016		F	884
Hilltops (A)	2016		M	808
Hilltops (A)	2016	AUS	F	7989
Hilltops (A)	2016	AUS	M	7829
Hilltops (A)	2016	CAN	F	3
Hilltops (A)	2016	CAN	M	3
Hilltops (A)	2016	CHN	F	21
Hilltops (A)	2016	CHN	M	19
Hilltops (A)	2016	DEU	F	13
Hilltops (A)	2016	DEU	M	17
Hilltops (A)	2016	EGY	F	0
Hilltops (A)	2016	EGY	M	4
Hilltops (A)	2016	FJI	F	3
Hilltops (A)	2016	FJI	M	0
Hilltops (A)	2016	GBR	F	200
Hilltops (A)	2016	GBR	M	155
Hilltops (A)	2016	GRC	F	3
Hilltops (A)	2016	GRC	M	0
Hilltops (A)	2016	HKG	F	3
Hilltops (A)	2016	HKG	M	0
Hilltops (A)	2016	HRV	F	4
Hilltops (A)	2016	HRV	M	3
Hilltops (A)	2016	IDN	F	10
Hilltops (A)	2016	IDN	M	0
Hilltops (A)	2016	IND	F	10
Hilltops (A)	2016	IND	M	21
Hilltops (A)	2016	IRL	F	10
Hilltops (A)	2016	IRL	M	9
Hilltops (A)	2016	IRN	F	0
Hilltops (A)	2016	IRN	M	0
Hilltops (A)	2016	IRQ	F	0
Hilltops (A)	2016	IRQ	M	3
Hilltops (A)	2016	ITA	F	11
Hilltops (A)	2016	ITA	M	16
Hilltops (A)	2016	JPN	F	0
Hilltops (A)	2016	JPN	M	0
Hilltops (A)	2016	KOR	F	3
Hilltops (A)	2016	KOR	M	0
Hilltops (A)	2016	LBN	F	30
Hilltops (A)	2016	LBN	M	36
Hilltops (A)	2016	LKA	F	3
Hilltops (A)	2016	LKA	M	0
Hilltops (A)	2016	MKD	F	0
Hilltops (A)	2016	MKD	M	0
Hilltops (A)	2016	MLT	F	3
Hilltops (A)	2016	MLT	M	3
Hilltops (A)	2016	MYS	F	6
Hilltops (A)	2016	MYS	M	0
Hilltops (A)	2016	NLD	F	30
Hilltops (A)	2016	NLD	M	23
Hilltops (A)	2016	NZL	F	75
Hilltops (A)	2016	NZL	M	77
Hilltops (A)	2016	PAK	F	0
Hilltops (A)	2016	PAK	M	0
Hilltops (A)	2016	PHL	F	32
Hilltops (A)	2016	PHL	M	19
Hilltops (A)	2016	POL	F	3
Hilltops (A)	2016	POL	M	0
Hilltops (A)	2016	SGP	F	3
Hilltops (A)	2016	SGP	M	0
Hilltops (A)	2016	THA	F	6
Hilltops (A)	2016	THA	M	0
Hilltops (A)	2016	TUR	F	3
Hilltops (A)	2016	TUR	M	0
Hilltops (A)	2016	USA	F	20
Hilltops (A)	2016	USA	M	12
Hilltops (A)	2016	VNM	F	0
Hilltops (A)	2016	VNM	M	0
Hilltops (A)	2016	ZAF	F	13
Hilltops (A)	2016	ZAF	M	6
Hilltops (A)	2016	ZWE	F	0
Hilltops (A)	2016	ZWE	M	4
Hornsby (A)	2006		F	5549
Hornsby (A)	2006		M	5235
Hornsby (A)	2006	AUS	F	44075
Hornsby (A)	2006	AUS	M	41792
Hornsby (A)	2006	CAN	F	177
Hornsby (A)	2006	CAN	M	171
Hornsby (A)	2006	CHN	F	1908
Hornsby (A)	2006	CHN	M	1546
Hornsby (A)	2006	DEU	F	343
Hornsby (A)	2006	DEU	M	350
Hornsby (A)	2006	EGY	F	118
Hornsby (A)	2006	EGY	M	118
Hornsby (A)	2006	FJI	F	184
Hornsby (A)	2006	FJI	M	150
Hornsby (A)	2006	GBR	F	3728
Hornsby (A)	2006	GBR	M	3968
Hornsby (A)	2006	GRC	F	94
Hornsby (A)	2006	GRC	M	89
Hornsby (A)	2006	HKG	F	1349
Hornsby (A)	2006	HKG	M	1192
Hornsby (A)	2006	HRV	F	82
Hornsby (A)	2006	HRV	M	76
Hornsby (A)	2006	IDN	F	310
Hornsby (A)	2006	IDN	M	221
Hornsby (A)	2006	IND	F	1384
Hornsby (A)	2006	IND	M	1374
Hornsby (A)	2006	IRL	F	208
Hornsby (A)	2006	IRL	M	206
Hornsby (A)	2006	IRN	F	502
Hornsby (A)	2006	IRN	M	500
Hornsby (A)	2006	IRQ	F	20
Hornsby (A)	2006	IRQ	M	20
Hornsby (A)	2006	ITA	F	375
Hornsby (A)	2006	ITA	M	452
Hornsby (A)	2006	JPN	F	229
Hornsby (A)	2006	JPN	M	115
Hornsby (A)	2006	KOR	F	1074
Hornsby (A)	2006	KOR	M	913
Hornsby (A)	2006	LBN	F	340
Hornsby (A)	2006	LBN	M	321
Hornsby (A)	2006	LKA	F	588
Hornsby (A)	2006	LKA	M	577
Hornsby (A)	2006	MKD	F	6
Hornsby (A)	2006	MKD	M	11
Hornsby (A)	2006	MLT	F	51
Hornsby (A)	2006	MLT	M	56
Hornsby (A)	2006	MYS	F	775
Hornsby (A)	2006	MYS	M	646
Hornsby (A)	2006	NLD	F	215
Hornsby (A)	2006	NLD	M	258
Hornsby (A)	2006	NZL	F	1228
Hornsby (A)	2006	NZL	M	1156
Hornsby (A)	2006	PAK	F	144
Hornsby (A)	2006	PAK	M	130
Hornsby (A)	2006	PHL	F	783
Hornsby (A)	2006	PHL	M	525
Hornsby (A)	2006	POL	F	256
Hornsby (A)	2006	POL	M	223
Hornsby (A)	2006	SGP	F	299
Hornsby (A)	2006	SGP	M	262
Hornsby (A)	2006	THA	F	136
Hornsby (A)	2006	THA	M	59
Hornsby (A)	2006	TUR	F	45
Hornsby (A)	2006	TUR	M	56
Hornsby (A)	2006	USA	F	318
Hornsby (A)	2006	USA	M	333
Hornsby (A)	2006	VNM	F	168
Hornsby (A)	2006	VNM	M	145
Hornsby (A)	2006	ZAF	F	930
Hornsby (A)	2006	ZAF	M	826
Hornsby (A)	2006	ZWE	F	121
Hornsby (A)	2006	ZWE	M	99
Hornsby (A)	2011		F	5313
Hornsby (A)	2011		M	4992
Hornsby (A)	2011	AUS	F	44144
Hornsby (A)	2011	AUS	M	42394
Hornsby (A)	2011	CAN	F	191
Hornsby (A)	2011	CAN	M	178
Hornsby (A)	2011	CHN	F	2843
Hornsby (A)	2011	CHN	M	2172
Hornsby (A)	2011	DEU	F	343
Hornsby (A)	2011	DEU	M	338
Hornsby (A)	2011	EGY	F	101
Hornsby (A)	2011	EGY	M	119
Hornsby (A)	2011	FJI	F	185
Hornsby (A)	2011	FJI	M	163
Hornsby (A)	2011	GBR	F	3604
Hornsby (A)	2011	GBR	M	3944
Hornsby (A)	2011	GRC	F	76
Hornsby (A)	2011	GRC	M	71
Hornsby (A)	2011	HKG	F	1252
Hornsby (A)	2011	HKG	M	1164
Hornsby (A)	2011	HRV	F	75
Hornsby (A)	2011	HRV	M	84
Hornsby (A)	2011	IDN	F	359
Hornsby (A)	2011	IDN	M	276
Hornsby (A)	2011	IND	F	2048
Hornsby (A)	2011	IND	M	2121
Hornsby (A)	2011	IRL	F	191
Hornsby (A)	2011	IRL	M	201
Hornsby (A)	2011	IRN	F	624
Hornsby (A)	2011	IRN	M	639
Hornsby (A)	2011	IRQ	F	25
Hornsby (A)	2011	IRQ	M	31
Hornsby (A)	2011	ITA	F	370
Hornsby (A)	2011	ITA	M	430
Hornsby (A)	2011	JPN	F	298
Hornsby (A)	2011	JPN	M	136
Hornsby (A)	2011	KOR	F	1332
Hornsby (A)	2011	KOR	M	1169
Hornsby (A)	2011	LBN	F	322
Hornsby (A)	2011	LBN	M	303
Hornsby (A)	2011	LKA	F	726
Hornsby (A)	2011	LKA	M	723
Hornsby (A)	2011	MKD	F	8
Hornsby (A)	2011	MKD	M	10
Hornsby (A)	2011	MLT	F	50
Hornsby (A)	2011	MLT	M	49
Hornsby (A)	2011	MYS	F	831
Hornsby (A)	2011	MYS	M	713
Hornsby (A)	2011	NLD	F	195
Hornsby (A)	2011	NLD	M	246
Hornsby (A)	2011	NZL	F	1163
Hornsby (A)	2011	NZL	M	1163
Hornsby (A)	2011	PAK	F	170
Hornsby (A)	2011	PAK	M	171
Hornsby (A)	2011	PHL	F	875
Hornsby (A)	2011	PHL	M	581
Hornsby (A)	2011	POL	F	222
Hornsby (A)	2011	POL	M	191
Hornsby (A)	2011	SGP	F	379
Hornsby (A)	2011	SGP	M	314
Hornsby (A)	2011	THA	F	218
Hornsby (A)	2011	THA	M	96
Hornsby (A)	2011	TUR	F	42
Hornsby (A)	2011	TUR	M	42
Hornsby (A)	2011	USA	F	366
Hornsby (A)	2011	USA	M	385
Hornsby (A)	2011	VNM	F	236
Hornsby (A)	2011	VNM	M	190
Hornsby (A)	2011	ZAF	F	1037
Hornsby (A)	2011	ZAF	M	965
Hornsby (A)	2011	ZWE	F	134
Hornsby (A)	2011	ZWE	M	122
Hornsby (A)	2016		F	6079
Hornsby (A)	2016		M	5698
Hornsby (A)	2016	AUS	F	42947
Hornsby (A)	2016	AUS	M	42004
Hornsby (A)	2016	CAN	F	188
Hornsby (A)	2016	CAN	M	156
Hornsby (A)	2016	CHN	F	4947
Hornsby (A)	2016	CHN	M	3798
Hornsby (A)	2016	DEU	F	292
Hornsby (A)	2016	DEU	M	299
Hornsby (A)	2016	EGY	F	113
Hornsby (A)	2016	EGY	M	104
Hornsby (A)	2016	FJI	F	184
Hornsby (A)	2016	FJI	M	153
Hornsby (A)	2016	GBR	F	3289
Hornsby (A)	2016	GBR	M	3676
Hornsby (A)	2016	GRC	F	64
Hornsby (A)	2016	GRC	M	57
Hornsby (A)	2016	HKG	F	1255
Hornsby (A)	2016	HKG	M	1099
Hornsby (A)	2016	HRV	F	51
Hornsby (A)	2016	HRV	M	70
Hornsby (A)	2016	IDN	F	375
Hornsby (A)	2016	IDN	M	275
Hornsby (A)	2016	IND	F	2670
Hornsby (A)	2016	IND	M	2731
Hornsby (A)	2016	IRL	F	191
Hornsby (A)	2016	IRL	M	214
Hornsby (A)	2016	IRN	F	776
Hornsby (A)	2016	IRN	M	825
Hornsby (A)	2016	IRQ	F	29
Hornsby (A)	2016	IRQ	M	36
Hornsby (A)	2016	ITA	F	325
Hornsby (A)	2016	ITA	M	376
Hornsby (A)	2016	JPN	F	347
Hornsby (A)	2016	JPN	M	179
Hornsby (A)	2016	KOR	F	1426
Hornsby (A)	2016	KOR	M	1249
Hornsby (A)	2016	LBN	F	305
Hornsby (A)	2016	LBN	M	288
Hornsby (A)	2016	LKA	F	846
Hornsby (A)	2016	LKA	M	813
Hornsby (A)	2016	MKD	F	13
Hornsby (A)	2016	MKD	M	5
Hornsby (A)	2016	MLT	F	42
Hornsby (A)	2016	MLT	M	48
Hornsby (A)	2016	MYS	F	959
Hornsby (A)	2016	MYS	M	813
Hornsby (A)	2016	NLD	F	164
Hornsby (A)	2016	NLD	M	220
Hornsby (A)	2016	NZL	F	1057
Hornsby (A)	2016	NZL	M	1088
Hornsby (A)	2016	PAK	F	221
Hornsby (A)	2016	PAK	M	230
Hornsby (A)	2016	PHL	F	1080
Hornsby (A)	2016	PHL	M	732
Hornsby (A)	2016	POL	F	200
Hornsby (A)	2016	POL	M	162
Hornsby (A)	2016	SGP	F	388
Hornsby (A)	2016	SGP	M	328
Hornsby (A)	2016	THA	F	283
Hornsby (A)	2016	THA	M	130
Hornsby (A)	2016	TUR	F	44
Hornsby (A)	2016	TUR	M	47
Hornsby (A)	2016	USA	F	396
Hornsby (A)	2016	USA	M	392
Hornsby (A)	2016	VNM	F	339
Hornsby (A)	2016	VNM	M	257
Hornsby (A)	2016	ZAF	F	1056
Hornsby (A)	2016	ZAF	M	965
Hornsby (A)	2016	ZWE	F	125
Hornsby (A)	2016	ZWE	M	122
Hunters Hill (A)	2006		F	782
Hunters Hill (A)	2006		M	691
Hunters Hill (A)	2006	AUS	F	4365
Hunters Hill (A)	2006	AUS	M	4570
Hunters Hill (A)	2006	CAN	F	8
Hunters Hill (A)	2006	CAN	M	24
Hunters Hill (A)	2006	CHN	F	150
Hunters Hill (A)	2006	CHN	M	97
Hunters Hill (A)	2006	DEU	F	55
Hunters Hill (A)	2006	DEU	M	57
Hunters Hill (A)	2006	EGY	F	25
Hunters Hill (A)	2006	EGY	M	21
Hunters Hill (A)	2006	FJI	F	17
Hunters Hill (A)	2006	FJI	M	8
Hunters Hill (A)	2006	GBR	F	343
Hunters Hill (A)	2006	GBR	M	350
Hunters Hill (A)	2006	GRC	F	57
Hunters Hill (A)	2006	GRC	M	59
Hunters Hill (A)	2006	HKG	F	67
Hunters Hill (A)	2006	HKG	M	58
Hunters Hill (A)	2006	HRV	F	15
Hunters Hill (A)	2006	HRV	M	10
Hunters Hill (A)	2006	IDN	F	20
Hunters Hill (A)	2006	IDN	M	16
Hunters Hill (A)	2006	IND	F	40
Hunters Hill (A)	2006	IND	M	37
Hunters Hill (A)	2006	IRL	F	54
Hunters Hill (A)	2006	IRL	M	30
Hunters Hill (A)	2006	IRN	F	25
Hunters Hill (A)	2006	IRN	M	19
Hunters Hill (A)	2006	IRQ	F	5
Hunters Hill (A)	2006	IRQ	M	0
Hunters Hill (A)	2006	ITA	F	92
Hunters Hill (A)	2006	ITA	M	119
Hunters Hill (A)	2006	JPN	F	18
Hunters Hill (A)	2006	JPN	M	11
Hunters Hill (A)	2006	KOR	F	45
Hunters Hill (A)	2006	KOR	M	44
Hunters Hill (A)	2006	LBN	F	17
Hunters Hill (A)	2006	LBN	M	28
Hunters Hill (A)	2006	LKA	F	4
Hunters Hill (A)	2006	LKA	M	19
Hunters Hill (A)	2006	MKD	F	7
Hunters Hill (A)	2006	MKD	M	7
Hunters Hill (A)	2006	MLT	F	10
Hunters Hill (A)	2006	MLT	M	5
Hunters Hill (A)	2006	MYS	F	35
Hunters Hill (A)	2006	MYS	M	25
Hunters Hill (A)	2006	NLD	F	13
Hunters Hill (A)	2006	NLD	M	23
Hunters Hill (A)	2006	NZL	F	112
Hunters Hill (A)	2006	NZL	M	111
Hunters Hill (A)	2006	PAK	F	4
Hunters Hill (A)	2006	PAK	M	5
Hunters Hill (A)	2006	PHL	F	24
Hunters Hill (A)	2006	PHL	M	12
Hunters Hill (A)	2006	POL	F	42
Hunters Hill (A)	2006	POL	M	23
Hunters Hill (A)	2006	SGP	F	9
Hunters Hill (A)	2006	SGP	M	17
Hunters Hill (A)	2006	THA	F	15
Hunters Hill (A)	2006	THA	M	8
Hunters Hill (A)	2006	TUR	F	9
Hunters Hill (A)	2006	TUR	M	8
Hunters Hill (A)	2006	USA	F	50
Hunters Hill (A)	2006	USA	M	50
Hunters Hill (A)	2006	VNM	F	27
Hunters Hill (A)	2006	VNM	M	14
Hunters Hill (A)	2006	ZAF	F	61
Hunters Hill (A)	2006	ZAF	M	37
Hunters Hill (A)	2006	ZWE	F	0
Hunters Hill (A)	2006	ZWE	M	3
Hunters Hill (A)	2011		F	553
Hunters Hill (A)	2011		M	503
Hunters Hill (A)	2011	AUS	F	4578
Hunters Hill (A)	2011	AUS	M	4667
Hunters Hill (A)	2011	CAN	F	14
Hunters Hill (A)	2011	CAN	M	20
Hunters Hill (A)	2011	CHN	F	188
Hunters Hill (A)	2011	CHN	M	127
Hunters Hill (A)	2011	DEU	F	41
Hunters Hill (A)	2011	DEU	M	35
Hunters Hill (A)	2011	EGY	F	16
Hunters Hill (A)	2011	EGY	M	22
Hunters Hill (A)	2011	FJI	F	25
Hunters Hill (A)	2011	FJI	M	9
Hunters Hill (A)	2011	GBR	F	337
Hunters Hill (A)	2011	GBR	M	350
Hunters Hill (A)	2011	GRC	F	50
Hunters Hill (A)	2011	GRC	M	45
Hunters Hill (A)	2011	HKG	F	71
Hunters Hill (A)	2011	HKG	M	56
Hunters Hill (A)	2011	HRV	F	13
Hunters Hill (A)	2011	HRV	M	12
Hunters Hill (A)	2011	IDN	F	25
Hunters Hill (A)	2011	IDN	M	18
Hunters Hill (A)	2011	IND	F	43
Hunters Hill (A)	2011	IND	M	53
Hunters Hill (A)	2011	IRL	F	43
Hunters Hill (A)	2011	IRL	M	23
Hunters Hill (A)	2011	IRN	F	35
Hunters Hill (A)	2011	IRN	M	20
Hunters Hill (A)	2011	IRQ	F	3
Hunters Hill (A)	2011	IRQ	M	0
Hunters Hill (A)	2011	ITA	F	77
Hunters Hill (A)	2011	ITA	M	94
Hunters Hill (A)	2011	JPN	F	19
Hunters Hill (A)	2011	JPN	M	9
Hunters Hill (A)	2011	KOR	F	44
Hunters Hill (A)	2011	KOR	M	30
Hunters Hill (A)	2011	LBN	F	23
Hunters Hill (A)	2011	LBN	M	28
Hunters Hill (A)	2011	LKA	F	4
Hunters Hill (A)	2011	LKA	M	17
Hunters Hill (A)	2011	MKD	F	3
Hunters Hill (A)	2011	MKD	M	3
Hunters Hill (A)	2011	MLT	F	3
Hunters Hill (A)	2011	MLT	M	4
Hunters Hill (A)	2011	MYS	F	38
Hunters Hill (A)	2011	MYS	M	32
Hunters Hill (A)	2011	NLD	F	16
Hunters Hill (A)	2011	NLD	M	17
Hunters Hill (A)	2011	NZL	F	109
Hunters Hill (A)	2011	NZL	M	133
Hunters Hill (A)	2011	PAK	F	3
Hunters Hill (A)	2011	PAK	M	0
Hunters Hill (A)	2011	PHL	F	36
Hunters Hill (A)	2011	PHL	M	14
Hunters Hill (A)	2011	POL	F	29
Hunters Hill (A)	2011	POL	M	18
Hunters Hill (A)	2011	SGP	F	19
Hunters Hill (A)	2011	SGP	M	14
Hunters Hill (A)	2011	THA	F	19
Hunters Hill (A)	2011	THA	M	9
Hunters Hill (A)	2011	TUR	F	10
Hunters Hill (A)	2011	TUR	M	10
Hunters Hill (A)	2011	USA	F	82
Hunters Hill (A)	2011	USA	M	47
Hunters Hill (A)	2011	VNM	F	32
Hunters Hill (A)	2011	VNM	M	19
Hunters Hill (A)	2011	ZAF	F	87
Hunters Hill (A)	2011	ZAF	M	65
Hunters Hill (A)	2011	ZWE	F	3
Hunters Hill (A)	2011	ZWE	M	9
Hunters Hill (A)	2016		F	733
Hunters Hill (A)	2016		M	652
Hunters Hill (A)	2016	AUS	F	4663
Hunters Hill (A)	2016	AUS	M	4841
Hunters Hill (A)	2016	CAN	F	12
Hunters Hill (A)	2016	CAN	M	25
Hunters Hill (A)	2016	CHN	F	260
Hunters Hill (A)	2016	CHN	M	196
Hunters Hill (A)	2016	DEU	F	35
Hunters Hill (A)	2016	DEU	M	36
Hunters Hill (A)	2016	EGY	F	26
Hunters Hill (A)	2016	EGY	M	22
Hunters Hill (A)	2016	FJI	F	13
Hunters Hill (A)	2016	FJI	M	10
Hunters Hill (A)	2016	GBR	F	315
Hunters Hill (A)	2016	GBR	M	336
Hunters Hill (A)	2016	GRC	F	40
Hunters Hill (A)	2016	GRC	M	40
Hunters Hill (A)	2016	HKG	F	71
Hunters Hill (A)	2016	HKG	M	62
Hunters Hill (A)	2016	HRV	F	8
Hunters Hill (A)	2016	HRV	M	8
Hunters Hill (A)	2016	IDN	F	27
Hunters Hill (A)	2016	IDN	M	13
Hunters Hill (A)	2016	IND	F	54
Hunters Hill (A)	2016	IND	M	57
Hunters Hill (A)	2016	IRL	F	46
Hunters Hill (A)	2016	IRL	M	33
Hunters Hill (A)	2016	IRN	F	35
Hunters Hill (A)	2016	IRN	M	27
Hunters Hill (A)	2016	IRQ	F	3
Hunters Hill (A)	2016	IRQ	M	4
Hunters Hill (A)	2016	ITA	F	91
Hunters Hill (A)	2016	ITA	M	87
Hunters Hill (A)	2016	JPN	F	28
Hunters Hill (A)	2016	JPN	M	12
Hunters Hill (A)	2016	KOR	F	49
Hunters Hill (A)	2016	KOR	M	34
Hunters Hill (A)	2016	LBN	F	21
Hunters Hill (A)	2016	LBN	M	28
Hunters Hill (A)	2016	LKA	F	8
Hunters Hill (A)	2016	LKA	M	18
Hunters Hill (A)	2016	MKD	F	3
Hunters Hill (A)	2016	MKD	M	4
Hunters Hill (A)	2016	MLT	F	7
Hunters Hill (A)	2016	MLT	M	7
Hunters Hill (A)	2016	MYS	F	42
Hunters Hill (A)	2016	MYS	M	37
Hunters Hill (A)	2016	NLD	F	12
Hunters Hill (A)	2016	NLD	M	20
Hunters Hill (A)	2016	NZL	F	95
Hunters Hill (A)	2016	NZL	M	117
Hunters Hill (A)	2016	PAK	F	4
Hunters Hill (A)	2016	PAK	M	0
Hunters Hill (A)	2016	PHL	F	37
Hunters Hill (A)	2016	PHL	M	20
Hunters Hill (A)	2016	POL	F	19
Hunters Hill (A)	2016	POL	M	29
Hunters Hill (A)	2016	SGP	F	30
Hunters Hill (A)	2016	SGP	M	24
Hunters Hill (A)	2016	THA	F	11
Hunters Hill (A)	2016	THA	M	6
Hunters Hill (A)	2016	TUR	F	12
