SA3_CODE_2016,C11_DS_ns_NPUR_5,C11_DS_ns_NPUR_6more,C11_Dwg_st_NS_T,C11_Tot_NPUR_1,C11_Tot_NPUR_2,C11_Tot_NPUR_3,C11_Tot_NPUR_4,C11_Tot_NPUR_5,C11_Tot_NPUR_6more,C11_T_T,C16_Se_h_NPUR_1,C16_Se_h_NPUR_2,C16_Se_h_NPUR_3,C16_Se_h_NPUR_4,C16_Se_h_NPUR_5,C16_Se_h_NPUR_6more,C16_Se_h_Tot,C16_S_r_t_h_t_1_s_NPUR_1,C16_S_r_t_h_t_1_s_NPUR_2,C16_S_r_t_h_t_1_s_NPUR_3,C16_S_r_t_h_t_1_s_NPUR_4,C16_S_r_t_h_t_1_s_NPUR_5,C16_S_r_t_h_t_1_s_NPUR_6mo,C16_SDRTHTS_To,C16_S_r_t_h_t_2mor_s_NPUR_1,C16_S_r_t_h_t_2mor_s_NPUR_2,C16_S_r_t_h_t_2mor_s_NPUR_3,C16_S_r_t_h_t_2mor_s_NPUR_4,C16_S_r_t_h_t_2mor_s_NPUR_5,C16_SDRTHT2S_NPUR_6mo,C16_SDRTHT2S_To,C16_Sd_r_t_h_t_To_NPUR_1,C16_Sd_r_t_h_t_To_NPUR_2,C16_Sd_r_t_h_t_To_NPUR_3,C16_Sd_r_t_h_t_To_NPUR_4,C16_Sd_r_t_h_t_To_NPUR_5,C16_SDRTHT_NPUR_6mor,C16_Sd_r_t_h_t_To_Tot,C16_Fl_u_a_1_2SB_NPUR_1,C16_Fl_u_a_1_2SB_NPUR_2,C16_Fl_u_a_1_2SB_NPUR_3,C16_Fl_u_a_1_2SB_NPUR_4,C16_Fl_u_a_1_2SB_NPUR_5,C16_F_u_a_1_2SB_NPUR_6mor,C16_FUA_1_2SB_Tot,C16_F_u_a_I_a_3SB_NPUR_1,C16_F_u_a_I_a_3SB_NPUR_2,C16_F_u_a_I_a_3SB_NPUR_3,C16_F_u_a_I_a_3SB_NPUR_4,C16_F_u_a_I_a_3SB_NPUR_5,C16_F_u_a_I_a_3SB_NPUR_6m,C16_FUA_In_a_3_st_b_To,C16_F_u_a_4mor_s_b_NPUR_1,C16_F_u_a_4mor_s_b_NPUR_2,C16_F_u_a_4mor_s_b_NPUR_3,C16_F_u_a_4mor_s_b_NPUR_4,C16_F_u_a_4mor_s_b_NPUR_5,C16_F_u_a_4m_s_b_NPUR_6mor,C16_FUA_4mor_st_bl_Tot,C16_FUA_AH_NPUR_1,C16_FUA_AH_NPUR_2,C16_FUA_AH_NPUR_3,C16_FUA_AH_NPUR_4,C16_FUA_AH_NPUR_5,C16_FUA_AH_NPUR_6mo,C16_FUA_AH_Tot,C16_FUA_To_NPUR_1,C16_FUA_To_NPUR_2,C16_FUA_To_NPUR_3,C16_FUA_To_NPUR_4,C16_FUA_To_NPUR_5,C16_FUA_To_NPUR_6mo,C16_FUA_To_To,C16_OD_CCH_NPUR_1,C16_OD_CCH_NPUR_2,C16_OD_CCH_NPUR_3,C16_OD_CCH_NPUR_4,C16_OD_CCH_NPUR_5,C16_OD_CCH_NPUR_6mo,C16_OD_CCH_Tot,C16_OD_IHTSO_NPUR_1,C16_OD_IHTSO_NPUR_2,C16_OD_IHTSO_NPUR_3,C16_OD_IHTSO_NPUR_4,C16_OD_IHTSO_NPUR_5,C16_OD_IHTSO_NPUR_6mo,C16_OD_IHTSO_Tot,C16_OD_H_f_a_s_o_NPUR_1,C16_OD_H_f_a_s_o_NPUR_2,C16_OD_H_f_a_s_o_NPUR_3,C16_OD_H_f_a_s_o_NPUR_4,C16_OD_H_f_a_s_o_NPUR_5,C16_OD_H_f_a_s_o_NPUR_6mor,C16_OD_H_f_a_s_o_TO,C16_OD_Tot_NPUR_1,C16_OD_Tot_NPUR_2,C16_OD_Tot_NPUR_3,C16_OD_Tot_NPUR_4,C16_OD_Tot_NPUR_5,C16_OD_Tot_NPUR_6mor,C16_OD_T_T,C16_DS_ns_NPUR_1,C16_DS_ns_NPUR_2,C16_DS_ns_NPUR_3,C16_DS_ns_NPUR_4,C16_DS_ns_NPUR_5,C16_DS_ns_NPUR_6more,C16_Dwg_st_NS_T,C16_Tot_NPUR_1,C16_Tot_NPUR_2,C16_Tot_NPUR_3,C16_Tot_NPUR_4,C16_Tot_NPUR_5,C16_Tot_NPUR_6more,C16_T_T
30306,0,0,3,2440,4618,3038,2889,1307,854,15152,1705,3527,2415,2515,1311,1017,12498,194,105,58,51,22,13,442,363,616,551,429,174,91,2226,557,720,610,485,198,105,2670,39,27,10,8,0,0,94,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,3,0,0,0,0,4,47,37,15,8,0,0,106,55,14,3,0,0,0,80,0,0,0,0,0,0,0,0,3,3,0,0,0,7,61,18,9,0,0,0,84,100,10,10,3,0,4,125,2465,4308,3048,3020,1509,1129,15479
30401,0,0,4,1589,3455,2147,2412,866,308,10775,1359,3258,2039,2263,881,333,10134,66,47,10,8,3,0,135,195,222,130,79,11,3,647,266,275,139,84,15,3,780,51,9,0,0,0,0,59,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,51,9,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,3,0,0,4,3,0,3,0,0,0,7,1677,3548,2179,2351,895,333,10985
30402,0,0,0,1846,4579,2508,3368,1474,461,14227,1696,4404,2571,3481,1452,497,14108,177,81,15,5,0,0,278,75,76,34,18,9,3,215,251,157,49,18,9,4,491,17,13,16,3,0,0,44,3,15,0,0,0,0,20,0,0,0,0,0,0,4,0,0,0,0,0,0,0,23,28,16,3,3,0,67,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,3,3,0,0,8,11,9,3,3,3,0,29,1982,4609,2631,3510,1465,504,14709
30403,0,0,9,4281,6042,2979,2461,1001,362,17124,1414,2764,1660,2103,980,320,9231,75,40,15,9,5,0,142,369,457,296,168,55,11,1357,444,500,311,174,54,13,1496,723,618,307,142,43,11,1845,1085,1368,573,256,40,11,3341,590,828,321,167,32,8,1951,0,3,0,0,0,0,3,2407,2821,1198,565,118,37,7144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,8,5,0,3,4,0,0,14,58,34,23,14,6,0,135,4320,6115,3197,2866,1160,369,18023
30404,0,0,0,3536,5615,2995,3102,1233,422,16903,2243,4698,2737,3227,1295,441,14636,181,62,18,7,0,0,264,271,256,94,41,12,4,673,448,313,107,50,14,6,938,590,409,130,63,12,3,1206,260,196,37,9,3,0,508,88,43,5,0,0,0,140,3,0,0,0,0,0,3,939,643,181,77,15,4,1858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,12,8,10,7,0,0,44,3652,5670,3033,3358,1319,451,17485
30501,0,0,45,9017,9439,3042,1704,546,208,23955,803,1379,947,881,421,200,4629,37,32,10,11,3,3,102,290,347,180,92,45,20,968,322,382,191,107,50,17,1066,1518,915,236,92,30,10,2804,1756,1687,443,201,39,11,4135,5309,6285,1713,866,195,89,14458,4,9,3,0,0,0,13,8589,8896,2392,1159,263,112,21407,5,14,3,0,3,0,27,47,3,0,0,0,0,53,7,13,5,5,0,3,35,58,27,9,9,4,3,110,98,72,17,14,4,0,202,9871,10753,3557,2167,742,326,27418
30502,0,0,5,3839,5247,2357,2130,754,250,14573,1250,2520,1634,1986,779,219,8386,64,57,18,15,0,0,156,569,915,489,223,41,16,2254,631,970,504,242,40,21,2413,902,653,179,58,4,6,1803,743,862,183,57,11,8,1864,214,297,78,27,0,0,625,3,3,0,3,0,0,5,1864,1815,447,149,14,12,4300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,3,0,0,0,6,17,17,13,5,0,3,54,3764,5329,2593,2379,839,258,15158
30503,0,0,25,9447,10914,4421,3754,1504,450,30484,2408,4414,2772,3330,1406,424,14750,133,98,27,15,3,4,281,746,876,472,199,51,16,2363,888,969,499,215,59,16,2642,1936,1293,385,180,18,13,3830,2470,2389,590,244,44,16,5751,2529,3171,706,246,48,19,6722,3,4,0,0,0,0,9,6943,6862,1684,668,117,50,16318,5,4,7,0,0,0,14,0,0,0,0,0,0,0,14,14,6,3,0,0,40,22,15,11,3,0,0,59,124,64,24,10,7,3,230,10376,12328,4978,4220,1586,497,33995
30504,0,0,12,5104,7151,3387,3020,1226,362,20252,1891,3632,2355,2920,1228,361,12387,38,19,4,9,0,0,71,311,384,191,69,14,6,975,349,410,194,69,14,6,1051,915,724,184,75,5,5,1903,1008,1176,357,109,15,3,2662,844,1025,288,92,21,9,2272,0,0,0,0,0,0,3,2764,2923,827,272,37,15,6843,6,6,0,0,0,0,10,0,0,0,0,0,0,0,9,24,4,3,0,0,43,16,29,3,8,0,0,54,42,22,13,12,0,0,90,5062,7007,3394,3283,1287,383,20419
30601,0,0,6,3647,6555,2918,2858,1022,400,17399,2197,5437,2818,2845,1082,423,14799,348,286,98,36,4,5,779,431,318,75,26,5,0,857,783,600,173,59,13,4,1630,505,362,116,41,10,0,1035,334,441,120,42,8,4,943,78,75,3,9,3,0,166,3,0,0,0,0,0,6,914,877,236,92,21,5,2149,82,55,7,0,0,0,144,4,3,0,0,0,0,6,0,0,0,0,0,0,3,84,56,6,4,0,0,151,75,56,13,12,0,0,155,4053,7029,3246,3012,1120,435,18888
30602,3,0,72,9675,11567,5349,4504,1985,1269,34343,4389,8165,4221,4001,1875,1226,23879,1091,547,198,131,40,30,2036,745,514,240,99,32,13,1650,1839,1066,437,224,78,47,3690,2333,1174,440,207,79,42,4282,900,849,306,133,29,8,2230,304,397,125,54,11,4,896,3,0,0,0,0,0,8,3540,2425,870,395,123,63,7419,174,70,7,4,0,3,267,0,0,0,0,0,0,5,28,28,16,3,3,7,83,207,96,20,9,10,7,353,153,58,23,9,9,7,250,10123,11807,5578,4646,2083,1342,35584
30603,0,0,12,3081,4493,1713,1472,730,553,12031,2594,4216,1467,1328,619,518,10747,123,63,20,8,14,24,252,21,12,3,6,0,0,48,148,71,24,18,13,24,295,387,183,104,41,17,18,750,14,8,3,0,0,0,24,8,11,3,0,0,0,21,3,0,0,0,0,0,3,413,208,114,39,20,18,804,162,82,8,3,0,0,246,33,17,8,3,0,12,77,76,37,11,14,0,3,138,265,132,29,18,5,14,464,29,48,16,9,3,0,101,3452,4672,1644,1411,658,571,12407
30604,0,0,11,1168,1592,541,492,190,83,4060,693,1212,431,444,160,61,3000,113,82,18,19,0,0,229,70,131,25,18,0,0,242,180,215,49,32,0,0,475,190,134,32,18,0,3,382,28,36,7,4,0,0,70,14,14,7,0,0,0,29,0,0,0,0,0,0,0,224,187,47,18,0,3,480,68,36,0,0,0,0,110,6,0,0,0,0,0,12,5,16,3,0,0,0,26,78,54,5,4,0,0,144,22,33,11,11,0,3,75,1206,1688,535,507,165,70,4175
30605,0,0,14,3858,5659,1865,1707,806,545,14445,3257,5479,1768,1732,785,519,13530,182,90,20,12,7,3,312,37,9,3,3,0,0,47,214,101,22,17,7,3,359,365,171,38,14,4,6,599,3,0,0,0,0,0,3,36,5,3,0,0,0,51,0,0,0,0,0,0,0,407,182,35,18,8,6,655,182,72,8,0,0,0,269,20,19,4,0,0,0,48,13,21,3,4,0,0,44,223,108,20,7,3,0,362,35,27,7,12,3,3,87,4137,5895,1847,1773,798,530,14985
30701,3,0,41,3935,5503,2085,1989,1155,589,15258,3397,5094,1908,1916,1026,448,13789,219,123,43,32,5,9,425,33,11,3,6,3,0,58,251,133,44,36,9,9,481,317,156,34,16,8,3,539,0,0,0,0,0,0,0,4,3,0,0,0,0,12,6,3,0,0,0,0,3,324,164,37,16,11,3,557,93,46,3,9,0,0,149,18,3,0,4,0,0,30,19,20,4,3,0,0,54,129,69,13,12,0,3,232,63,51,17,11,17,3,164,4169,5516,2014,1990,1067,461,15218
30702,0,0,28,3252,5379,1910,1933,1010,603,14084,3078,5292,2002,1881,1005,609,13871,179,52,11,7,4,0,247,6,9,3,0,0,0,27,184,63,12,5,4,0,276,210,71,18,6,3,0,306,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,72,18,6,3,0,317,71,24,9,3,0,0,110,9,6,0,0,0,0,15,17,3,3,4,0,0,38,98,37,13,5,4,0,159,40,38,16,13,19,8,121,3613,5503,2058,1916,1032,623,14742
30703,0,0,21,3785,5674,1919,1752,894,530,14561,3314,5514,1873,1705,847,507,13764,453,184,47,9,3,0,693,21,14,8,3,0,0,43,469,200,54,20,3,0,740,234,68,19,7,3,0,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,241,71,19,7,3,0,344,95,30,5,4,3,3,147,12,13,3,0,0,0,24,10,10,3,3,3,0,33,118,60,19,9,5,3,206,26,39,13,8,3,3,93,4167,5879,1977,1748,866,510,15144
30801,3,0,27,1805,2924,1494,1641,851,474,9195,1525,2442,1208,1425,733,390,7734,131,97,29,17,4,0,278,24,33,11,0,3,0,71,157,123,40,17,7,3,351,297,147,38,31,4,0,514,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,147,38,31,4,0,516,84,51,5,5,3,3,153,42,23,4,3,0,0,66,13,11,0,3,0,0,20,136,76,4,5,9,3,238,113,100,39,38,14,11,311,2229,2893,1331,1521,767,414,9155
30803,0,0,27,9371,13845,5930,5480,2524,1390,38536,7350,13018,5957,5657,2521,1302,35801,1084,525,127,72,12,5,1825,385,172,50,21,5,0,634,1471,698,175,99,14,9,2465,1021,421,123,52,16,5,1642,58,35,9,0,3,0,100,73,64,9,6,0,0,155,11,3,0,3,0,0,16,1157,525,144,58,19,3,1909,291,134,5,12,3,3,448,33,19,3,5,3,0,71,13,14,3,5,4,3,46,339,169,12,25,7,5,565,162,70,21,21,4,3,281,10479,14485,6312,5860,2577,1321,41029
30804,0,0,11,1219,1878,736,750,396,181,5160,1026,1646,659,739,326,205,4602,26,14,4,0,0,0,45,6,10,3,0,0,0,15,31,16,5,0,3,0,64,105,54,17,3,4,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,55,17,3,4,0,183,45,16,5,0,0,0,70,0,3,0,0,0,0,4,0,3,0,3,0,0,12,51,24,5,0,0,0,83,21,8,3,3,3,3,42,1231,1757,686,749,333,213,4965
30805,0,3,21,3839,6751,3195,3372,1532,723,19406,3328,6691,3228,3339,1399,636,18624,233,127,43,11,3,4,431,228,200,67,45,15,4,561,464,327,112,57,14,7,989,594,247,61,35,7,3,947,87,53,7,5,0,0,156,123,82,20,7,0,0,231,0,0,0,0,0,0,0,805,382,84,48,14,3,1340,189,95,12,8,0,0,305,20,8,11,4,0,0,34,4,9,3,4,0,0,15,203,108,22,16,3,0,357,27,31,7,0,0,0,69,4836,7539,3457,3469,1428,650,21378
30901,0,0,19,6503,9397,3413,2649,876,333,23166,1962,3960,2136,2283,846,333,11520,718,662,217,96,11,3,1708,1008,1264,511,276,68,19,3150,1725,1924,726,373,85,25,4856,767,731,208,102,20,0,1838,1289,1380,348,108,26,3,3158,978,1291,263,97,20,5,2648,5,0,0,0,0,0,5,3043,3403,822,301,71,13,7643,63,32,0,0,0,0,98,3,0,0,0,0,0,3,0,3,5,0,0,0,17,71,35,11,0,0,0,116,37,35,7,3,4,0,85,6834,9352,3700,2963,1000,367,24223
30902,0,0,24,5738,7445,2950,2475,977,357,19952,1776,3658,1896,2141,872,382,10718,670,462,131,75,19,3,1369,745,884,409,242,72,18,2375,1417,1346,543,319,98,20,3746,917,636,162,78,16,0,1814,1058,937,235,83,15,5,2335,680,771,159,52,18,3,1688,8,0,0,0,0,0,8,2663,2339,563,216,49,12,5841,65,47,7,0,0,0,117,0,0,0,0,0,0,0,6,10,0,5,0,0,23,73,54,6,3,0,3,141,32,27,13,10,3,3,85,5960,7424,3016,2688,1026,419,20529
30903,0,0,44,7032,9873,3516,2647,910,364,24344,2237,4489,1879,1919,692,325,11536,1560,1574,580,288,82,33,4115,1226,1712,809,469,161,49,4421,2790,3283,1391,754,241,78,8535,506,277,63,33,10,7,890,1029,912,212,88,11,6,2254,871,1350,310,115,29,6,2681,0,0,0,0,0,0,0,2404,2534,585,235,50,15,5825,195,95,4,0,0,3,289,0,0,0,0,0,0,0,0,7,3,0,0,0,5,192,97,8,0,0,3,304,63,62,8,12,0,0,139,7682,10468,3870,2917,976,424,26336
30904,0,0,4,1242,2532,955,881,420,213,6240,1187,2424,974,964,404,227,6174,43,16,4,0,0,0,61,0,0,0,0,0,0,7,43,23,4,0,0,0,67,6,4,3,0,0,0,15,3,0,0,0,0,0,5,0,3,0,0,0,0,3,0,0,0,0,0,0,0,17,5,4,0,0,0,31,40,11,0,0,0,0,57,6,3,0,0,0,0,9,6,21,7,0,0,0,39,56,33,5,5,0,0,102,5,8,3,3,0,0,23,1303,2495,983,977,405,226,6390
30905,0,0,4,1306,3262,1946,2134,949,438,10037,884,2684,1701,2159,945,480,8851,126,154,68,42,19,5,415,256,369,237,144,42,6,1058,380,528,307,185,66,15,1476,9,13,10,12,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,13,13,8,12,0,0,53,25,5,3,0,0,0,34,0,0,0,0,0,0,6,0,0,3,0,0,0,3,21,11,4,0,0,0,44,7,3,5,5,0,0,22,1307,3238,2026,2366,1011,495,10445
30906,0,0,0,3727,6963,4077,3926,1706,818,21217,1927,5240,3288,3587,1555,885,16481,527,420,120,73,22,9,1170,852,1369,667,454,127,54,3523,1379,1790,784,524,150,67,4697,234,189,76,36,11,3,552,163,84,18,5,0,0,270,71,43,11,11,3,0,133,7,0,0,0,0,0,4,464,318,109,48,19,3,960,307,88,15,0,0,0,407,0,0,0,0,0,0,4,0,0,3,0,0,0,3,310,91,17,4,0,0,416,135,10,3,9,3,0,163,4212,7445,4208,4170,1724,959,22716
30907,0,0,11,4075,10634,5731,6381,2632,1294,30747,2901,9281,6039,7351,3155,1740,30472,858,1078,454,222,81,23,2717,639,1348,656,372,125,39,3184,1495,2424,1109,597,208,64,5901,94,103,51,41,13,10,309,91,153,39,16,3,3,306,102,180,58,30,6,0,383,0,4,0,0,0,0,3,287,445,153,84,19,16,1002,131,81,16,8,0,0,238,4,5,0,0,0,0,13,3,4,3,0,0,0,14,136,91,18,9,0,5,261,26,27,26,16,12,0,118,4846,12272,7343,8061,3400,1830,37751
30908,0,0,25,3029,5872,3111,2620,910,376,15915,1300,3285,1849,2072,768,320,9591,346,367,212,118,19,12,1076,917,1712,1077,631,191,69,4596,1261,2077,1290,745,215,79,5666,289,71,7,4,0,0,374,302,419,133,50,7,3,907,363,383,94,24,3,3,871,0,0,0,0,0,0,0,952,875,235,80,9,5,2156,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,5,4,0,0,0,0,0,9,9,10,4,7,0,0,24,3520,6248,3371,2901,993,410,17446
30909,0,0,13,5423,7329,3544,2709,1005,455,20466,1648,3475,2197,2112,887,470,10794,948,729,226,107,38,6,2046,580,818,451,263,77,42,2233,1523,1545,679,369,111,46,4281,611,385,142,92,15,12,1258,860,727,210,90,21,6,1909,1305,1494,404,160,43,20,3426,4,0,0,3,0,0,6,2783,2599,760,347,76,34,6603,30,21,0,0,0,0,58,0,0,0,0,0,0,0,4,3,0,0,0,0,9,39,22,0,0,0,0,69,102,30,14,5,4,3,154,6093,7674,3651,2842,1086,554,21900
30910,0,0,42,4624,5873,1907,1321,462,162,14354,669,1470,855,891,376,134,4395,206,143,68,45,10,6,485,356,550,257,162,50,10,1387,563,692,327,205,63,15,1868,454,320,122,64,20,16,999,914,841,216,107,16,5,2109,2464,2825,610,271,83,39,6287,5,0,0,0,0,0,4,3839,3989,941,443,124,56,9393,41,26,3,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,5,44,22,3,6,0,0,73,51,56,17,9,0,0,136,5164,6231,2143,1557,559,211,15868
31001,0,0,13,4200,6122,3690,3480,1666,1245,20407,3285,5316,3651,3632,1643,1350,18875,307,130,22,24,5,5,493,466,757,435,285,98,47,2085,770,890,463,302,103,50,2579,301,72,5,3,0,0,373,59,39,11,3,0,0,115,4,3,0,0,0,0,6,0,0,0,0,0,0,3,360,111,19,7,0,0,495,88,20,3,0,3,0,117,0,0,0,0,0,0,0,26,20,15,7,6,11,87,113,40,22,10,9,11,207,34,25,11,4,3,3,83,4568,6381,4162,3962,1756,1418,22243
31002,9,0,44,4172,7562,3014,2781,1471,897,19894,4047,7813,3148,2920,1531,951,20413,151,75,3,13,10,3,249,3,4,3,0,0,0,12,156,77,9,15,7,3,261,122,59,6,5,3,3,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,122,56,5,5,3,3,196,224,64,13,11,5,0,325,10,12,4,3,0,0,24,8,11,0,0,3,0,16,241,83,21,18,7,3,369,39,53,19,5,5,3,124,4598,8088,3198,2963,1552,966,21359
31003,0,0,10,7564,10936,5724,5268,2356,1422,33267,6143,10672,5864,5573,2419,1476,32146,1185,565,149,71,22,14,2007,481,320,133,54,24,15,1016,1673,887,280,117,48,22,3027,469,120,46,21,8,0,664,50,38,6,0,0,0,93,26,4,6,0,0,0,39,0,0,0,0,0,0,3,551,167,53,26,10,0,799,44,21,3,3,0,0,68,0,0,0,0,0,0,6,12,17,7,4,3,4,48,61,37,8,6,3,4,122,48,27,7,5,6,0,98,8468,11792,6220,5727,2482,1499,36192
31004,0,0,4,3370,6479,4045,4064,1890,1410,21254,3058,6659,4625,4781,2317,1784,23226,436,331,162,90,33,16,1070,277,384,237,129,63,37,1139,718,723,401,219,98,56,2205,27,30,12,0,3,0,68,7,3,7,3,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,3,38,33,13,5,7,0,98,57,8,4,0,0,0,70,0,0,0,0,0,0,4,0,4,0,0,0,3,10,60,16,4,3,0,3,77,20,14,10,5,0,0,54,3890,7437,5051,5012,2424,1845,25662
31101,0,0,0,1064,1619,681,594,303,183,4444,797,1602,691,652,289,212,4253,207,72,30,6,0,3,318,44,27,13,0,0,0,80,254,98,38,9,0,3,403,62,22,0,0,0,0,87,30,5,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,32,0,0,0,0,123,39,26,4,0,0,0,64,3,0,0,0,0,0,3,0,0,0,0,0,0,0,42,26,4,0,0,0,74,4,3,3,0,0,0,16,1188,1758,737,667,297,218,4864
31102,0,0,9,2819,4544,2334,1971,961,526,13161,2082,3911,2143,1832,879,619,11468,475,246,58,29,17,10,827,501,455,232,117,57,14,1381,978,703,287,144,67,25,2203,330,171,63,30,16,12,622,75,45,9,6,0,0,131,4,0,0,0,0,0,7,0,4,0,0,0,0,4,416,220,66,38,17,12,763,15,6,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,3,0,0,0,20,8,9,4,0,3,0,24,3497,4843,2502,2014,969,658,14481
31103,0,0,7,3340,6948,4348,4294,2188,1670,22788,3089,6536,4235,4149,2219,1871,22097,237,163,58,49,18,11,544,308,332,248,141,72,46,1152,549,499,306,196,90,60,1697,81,27,6,9,0,0,125,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,81,29,12,11,0,0,129,146,35,9,0,0,0,197,0,0,3,0,0,0,3,5,6,13,5,4,6,40,151,39,23,5,4,5,237,21,24,7,9,0,7,66,3886,7128,4579,4367,2322,1942,24223
31104,0,0,7,1108,3441,2018,2590,1271,792,11223,1363,3937,2464,2898,1420,1056,13139,37,37,11,0,0,3,91,23,28,12,5,4,3,77,62,70,25,8,4,6,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,3,0,3,0,0,7,0,0,0,0,0,0,0,5,4,0,3,0,0,17,14,8,10,7,3,8,42,1443,4020,2500,2915,1426,1067,13369
31105,0,0,3,3222,5964,3413,3343,1528,919,18390,2559,5551,3114,3249,1494,990,16941,327,183,101,40,14,11,683,284,340,194,93,43,21,981,612,522,294,137,57,30,1661,365,228,71,50,30,10,756,21,16,5,7,0,0,53,3,0,0,0,0,0,4,3,3,0,0,0,0,8,386,251,83,60,29,10,816,96,36,0,0,0,0,138,7,4,0,0,0,0,7,0,3,0,0,0,0,6,103,39,3,0,0,0,147,29,21,10,5,0,0,71,3695,6376,3505,3452,1585,1032,19638
31106,0,0,10,5555,8234,4553,3999,1873,1524,25739,3151,6156,3657,3554,1763,1605,19890,513,320,118,75,30,19,1086,1188,1017,543,365,134,72,3312,1701,1328,665,439,165,92,4395,455,206,85,70,29,8,844,7,11,3,5,3,0,27,13,12,8,5,0,0,40,17,7,7,5,0,0,39,490,231,104,82,30,13,950,60,33,3,3,0,3,99,0,3,0,0,0,0,3,19,28,15,10,8,7,82,80,62,17,17,5,10,183,48,21,11,8,4,0,83,5467,7802,4447,4101,1968,1718,25505
31201,0,0,24,2477,3774,1692,1905,909,439,11192,1994,3106,1421,1549,788,358,9216,201,102,27,17,4,4,349,121,97,31,11,4,0,268,327,199,55,26,6,8,619,245,139,48,24,8,7,473,14,12,0,0,0,0,33,5,3,0,0,0,0,8,10,0,0,0,0,0,9,279,154,47,31,8,4,526,129,81,8,10,0,3,232,6,7,0,0,3,0,15,11,10,0,0,0,0,21,146,96,10,10,3,3,268,44,20,8,5,6,5,94,2792,3576,1543,1618,814,376,10719
31202,3,0,45,7754,13539,6345,6516,2992,1411,38562,6249,12792,5959,5858,2644,1085,34580,1326,660,186,118,47,8,2350,497,369,132,45,22,8,1075,1827,1029,312,168,68,19,3428,898,414,116,63,25,4,1528,24,21,3,0,0,0,51,112,138,29,8,3,0,295,0,0,0,0,0,0,4,1034,577,155,78,32,9,1871,277,137,12,5,5,3,435,39,31,8,8,0,4,86,6,12,3,7,0,3,23,317,177,19,15,5,11,545,140,53,25,17,7,6,242,9561,14627,6465,6128,2754,1133,40669
31203,0,0,15,1480,2566,989,833,327,118,6313,907,1946,852,823,369,117,5024,99,74,25,22,7,0,221,170,156,63,28,8,0,428,268,234,90,47,16,3,652,291,179,46,34,13,3,569,72,60,9,3,0,0,147,15,27,3,0,0,0,41,0,0,0,0,0,0,3,375,272,57,43,13,3,758,66,39,0,3,0,0,107,4,7,3,0,0,0,16,9,9,0,0,0,0,13,75,48,6,3,4,0,134,73,51,17,7,8,0,154,1702,2551,1021,923,399,122,6722
31301,0,0,0,3455,5739,1448,1180,538,270,12625,2162,4918,1460,1151,485,256,10433,609,570,63,23,6,3,1266,486,332,40,23,6,6,894,1096,904,99,45,8,11,2158,186,81,14,6,5,0,298,109,77,14,3,0,0,209,43,57,5,0,0,0,109,5,10,0,0,0,0,14,345,229,39,12,4,0,636,332,143,5,0,0,0,482,0,0,0,0,0,0,3,7,4,0,0,0,0,9,333,145,11,6,0,0,494,16,19,3,3,0,0,50,3958,6211,1612,1222,498,272,13773
31302,0,0,13,3836,6485,3506,3262,1583,1032,19713,2833,6275,3546,3349,1742,1160,18904,710,638,241,106,59,18,1774,336,225,88,47,20,12,725,1046,862,329,159,80,30,2502,537,105,21,8,3,0,672,52,8,4,0,0,0,62,35,15,4,0,0,0,52,0,0,0,0,0,0,0,620,127,22,8,3,0,791,51,18,4,0,0,0,70,3,3,0,0,0,0,4,0,4,10,0,0,0,14,53,21,13,5,0,3,97,29,17,7,3,3,3,67,4583,7306,3918,3519,1835,1195,22356
