SA3_CODE_2016,C06_N_inc_R0_74,C06_N_inc_R75_99,C06_Ne_Ni_inc_R100_149,C06_Ne_Ni_inc_R150_199,C06_Ne_Ni_inc_R200_224,C06_Ne_Ni_inc_R225_274,C06_Ne_Ni_inc_R275_349,C06_Ne_Ni_inc_R350_449,C06_Ne_Ni_inc_R450_549,C06_Ne_Ni_inc_R550_649,C06_Ne_Ni_inc_R650m,C06_Ne_Ni_inc_R_NS,C06_N_inc_R_Tot,C06_1_149_R0_74,C06_1_149_R75_99,C06_1_149_R100_149,C06_1_149_R150_199,C06_1_149_R200_224,C06_1_149_R225_274,C06_1_149_R275_349,C06_1_149_R350_449,C06_1_149_R450_549,C06_1_149_R550_649,C06_1_149_R650m,C06_1_149_R_NS,C06_1_149_R_Tot,C06_150_299_R0_74,C06_150_299_R75_99,C06_150_299_R100_149,C06_150_299_R150_199,C06_150_299_R200_224,C06_150_299_R225_274,C06_150_299_R275_349,C06_150_299_R350_449,C06_150_299_R450_549,C06_150_299_R550_649,C06_150_299_R650m,C06_150_299_R_NS,C06_150_299_R_Tot,C06_300_399_R0_74,C06_300_399_R75_99,C06_300_399_R100_149,C06_300_399_R150_199,C06_300_399_R200_224,C06_300_399_R225_274,C06_300_399_R275_349,C06_300_399_R350_449,C06_300_399_R450_549,C06_300_399_R550_649,C06_300_399_R650m,C06_300_399_R_NS,C06_300_399_R_Tot,C06_400_499_R0_74,C06_400_499_R75_99,C06_400_499_R100_149,C06_400_499_R150_199,C06_400_499_R200_224,C06_400_499_R225_274,C06_400_499_R275_349,C06_400_499_R350_449,C06_400_499_R450_549,C06_400_499_R550_649,C06_400_499_R650m,C06_400_499_R_NS,C06_400_499_R_Tot,C06_500_649_R0_74,C06_500_649_R75_99,C06_500_649_R100_149,C06_500_649_R150_199,C06_500_649_R200_224,C06_500_649_R225_274,C06_500_649_R275_349,C06_500_649_R350_449,C06_500_649_R450_549,C06_500_649_R550_649,C06_500_649_R650m,C06_500_649_R_NS,C06_500_649_R_Tot,C06_650_799_R0_74,C06_650_799_R75_99,C06_650_799_R100_149,C06_650_799_R150_199,C06_650_799_R200_224,C06_650_799_R225_274,C06_650_799_R275_349,C06_650_799_R350_449,C06_650_799_R450_549,C06_650_799_R550_649,C06_650_799_R650m,C06_650_799_R_NS,C06_650_799_R_Tot,C06_800_999_R0_74,C06_800_999_R75_99,C06_800_999_R100_149,C06_800_999_R150_199,C06_800_999_R200_224,C06_800_999_R225_274,C06_800_999_R275_349,C06_800_999_R350_449,C06_800_999_R450_549,C06_800_999_R550_649,C06_800_999_R650m,C06_800_999_R_NS,C06_800_999_R_Tot,C06_1000_1249_R0_74,C06_1000_1249_R75_99,C06_1000_1249_R100_149,C06_1000_1249_R150_199,C06_1000_1249_R200_224,C06_1000_1249_R225_274,C06_1000_1249_R275_349,C06_1000_1249_R350_449,C06_1000_1249_R450_549,C06_1000_1249_R550_649,C06_1000_1249_R650m,C06_1000_1249_R_NS,C06_1000_1249_R_Tot,C06_1250_1499_R0_74,C06_1250_1499_R75_99,C06_1250_1499_R100_149,C06_1250_1499_R150_199,C06_1250_1499_R200_224,C06_1250_1499_R225_274,C06_1250_1499_R275_349,C06_1250_1499_R350_449,C06_1250_1499_R450_549,C06_1250_1499_R550_649,C06_1250_1499_R650m,C06_1250_1499_R_NS,C06_1250_1499_R_Tot,C06_1500_1999_R0_74,C06_1500_1999_R75_99,C06_1500_1999_R100_149,C06_1500_1999_R150_199,C06_1500_1999_R200_224,C06_1500_1999_R225_274,C06_1500_1999_R275_349,C06_1500_1999_R350_449,C06_1500_1999_R450_549,C06_1500_1999_R550_649,C06_1500_1999_R650m,C06_1500_1999_R_NS,C06_1500_1999_R_Tot,C06_2000_2499_R0_74,C06_2000_2499_R75_99,C06_2000_2499_R100_149,C06_2000_2499_R150_199,C06_2000_2499_R200_224,C06_2000_2499_R225_274,C06_2000_2499_R275_349,C06_2000_2499_R350_449,C06_2000_2499_R450_549,C06_2000_2499_R550_649,C06_2000_2499_R650m,C06_2000_2499_R_NS,C06_2000_2499_R_Tot,C06_2500_2999_R0_74,C06_2500_2999_R75_99,C06_2500_2999_R100_149,C06_2500_2999_R150_199,C06_2500_2999_R200_224,C06_2500_2999_R225_274,C06_2500_2999_R275_349,C06_2500_2999_R350_449,C06_2500_2999_R450_549,C06_2500_2999_R550_649,C06_2500_2999_R650m,C06_2500_2999_R_NS,C06_2500_2999_R_Tot,C06_3000_3999_R0_74,C06_3000_3999_R75_99,C06_3000_3999_R100_149,C06_3000_3999_R150_199,C06_3000_3999_R200_224,C06_3000_3999_R225_274,C06_3000_3999_R275_349,C06_3000_3999_R350_449,C06_3000_3999_R450_549,C06_3000_3999_R550_649,C06_3000_3999_R650m,C06_3000_3999_R_NS,C06_3000_3999_R_Tot,C06_4000m_R0_74,C06_4000m_R75_99,C06_4000m_R100_149,C06_4000m_R150_199,C06_4000m_R200_224,C06_4000m_R225_274,C06_4000m_R275_349,C06_4000m_R350_449,C06_4000m_R450_549,C06_4000m_R550_649,C06_4000m_R650m,C06_4000m_R_NS,C06_4000m_R_Tot,C06_PI_S_R0_74,C06_PI_S_R75_99,C06_PI_S_R100_149,C06_PI_S_R150_199,C06_PI_S_R200_224
40403,9,7,37,64,27,16,14,9,4,0,5,18,214,72,12,36,32,10,13,4,5,0,0,4,13,204,449,63,197,103,24,24,15,3,5,5,15,40,943,258,72,278,160,49,32,9,0,0,0,6,36,917,25,23,104,54,20,32,4,4,3,0,0,7,271,61,67,375,332,87,99,47,12,3,0,4,27,1118,43,23,236,279,100,96,20,4,3,0,7,22,823,35,17,126,223,89,97,23,6,0,0,5,10,643,39,12,138,266,164,170,64,5,0,0,5,8,882,26,3,62,103,83,107,44,11,0,0,4,8,452,19,11,29,110,86,155,77,17,0,3,3,0,509,13,0,14,42,44,78,51,8,0,0,4,4,256,4,0,3,14,19,25,31,6,0,0,3,8,105,3,0,0,0,0,5,4,10,0,0,3,0,34,0,0,0,0,0,3,3,0,0,0,0,0,9,23,7,54,101,72
40501,6,0,4,0,0,0,0,0,0,0,0,5,25,13,4,14,6,3,0,0,0,0,0,0,3,44,73,7,30,25,3,4,0,0,0,0,0,9,153,66,16,70,75,9,9,0,0,0,0,3,7,254,12,9,31,22,8,3,0,0,0,0,0,3,81,37,14,77,133,25,8,6,0,0,0,3,11,319,28,6,58,88,24,14,3,3,0,0,0,3,223,19,4,36,73,23,16,3,0,0,0,0,5,187,27,7,49,117,34,27,4,0,0,0,0,5,276,15,3,25,54,29,16,0,0,4,0,3,7,153,19,3,20,29,22,19,7,0,0,0,0,0,132,11,0,3,15,14,5,0,0,0,0,0,0,55,5,0,0,7,0,6,6,3,0,0,0,0,32,3,0,0,0,4,0,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,23,38,21
40502,4,0,6,0,0,0,0,0,0,0,0,4,18,11,5,6,3,0,0,0,0,0,0,0,9,41,92,17,36,19,0,0,0,0,0,0,3,6,183,81,31,80,27,3,0,0,0,0,0,0,4,234,21,8,43,18,0,0,0,0,0,0,0,3,101,70,20,109,57,3,0,0,0,3,0,0,16,282,49,11,75,36,0,0,0,0,0,0,0,4,182,41,9,45,26,3,0,0,0,0,0,0,0,132,49,12,62,49,3,4,4,0,3,0,3,9,196,20,3,25,23,3,5,0,0,0,0,0,3,83,33,6,18,26,10,3,3,0,0,0,0,0,89,11,5,7,12,0,0,0,0,0,0,0,0,37,4,0,4,11,0,0,0,0,0,0,0,0,15,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,43,19,0
40503,13,0,8,3,0,0,0,0,0,0,0,4,34,36,8,19,0,0,0,0,0,0,4,0,9,72,259,62,98,15,3,0,0,0,0,0,16,27,476,171,72,115,30,0,0,0,0,0,0,5,15,414,40,29,93,17,0,3,0,0,0,0,3,0,178,63,47,198,49,0,0,3,0,0,0,10,12,389,25,17,76,17,4,0,0,0,0,0,0,3,142,24,21,75,21,3,0,0,0,0,0,0,6,153,40,17,87,31,4,3,0,0,0,0,0,4,192,19,12,33,14,6,3,0,0,0,0,0,4,83,24,8,18,28,6,5,0,0,0,0,3,0,97,15,3,3,10,0,3,0,0,0,0,0,0,35,4,0,6,13,0,0,0,0,0,0,0,3,31,0,0,4,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,51,13,3
40504,9,0,3,0,0,0,0,0,0,0,0,4,16,11,3,18,3,0,0,0,0,0,0,0,4,49,134,23,85,19,0,0,0,0,0,0,3,20,279,95,30,109,27,0,0,0,0,0,0,5,13,290,24,14,71,13,0,0,0,0,0,0,3,7,140,77,21,134,82,3,0,0,0,0,0,3,15,339,34,9,77,45,3,0,0,0,3,0,0,5,176,29,10,49,35,0,0,0,0,0,0,0,12,132,47,16,65,51,15,6,3,0,0,0,5,9,209,15,3,30,20,5,0,3,0,3,0,3,4,78,15,9,19,27,8,4,0,0,0,0,0,7,89,8,3,8,8,4,0,0,0,0,0,3,3,35,3,0,3,4,0,0,0,0,0,0,0,0,17,3,0,0,3,3,0,0,0,0,0,0,3,17,0,0,3,0,0,0,0,0,0,0,0,0,8,29,7,31,36,4
40601,25,6,19,5,4,3,0,0,0,0,0,3,79,104,27,59,4,4,0,0,0,3,0,4,14,219,611,159,185,29,6,3,0,0,0,4,32,36,1074,345,173,220,73,14,5,3,0,0,3,17,32,881,70,62,222,30,4,3,0,0,0,0,3,20,418,157,122,465,142,34,16,5,9,0,0,4,41,991,83,40,228,90,21,12,8,0,3,0,0,20,493,100,77,226,100,32,20,4,3,3,3,5,28,598,136,62,295,129,41,32,22,10,3,0,6,24,766,78,32,118,67,33,14,14,13,0,0,0,24,397,55,26,79,74,27,25,26,7,0,5,4,26,358,26,11,41,21,5,7,8,3,0,0,3,8,144,15,14,32,15,18,13,5,10,5,0,7,15,158,10,0,9,10,5,4,7,3,3,0,6,4,54,3,0,0,3,0,0,0,3,3,0,0,0,14,73,46,134,79,15
40602,17,0,5,4,0,0,0,0,0,0,0,3,39,27,8,22,0,0,0,0,0,0,0,0,9,76,199,33,56,3,3,0,0,0,0,0,9,17,330,122,37,102,24,4,6,0,0,0,0,8,24,322,54,20,54,9,3,0,0,0,0,0,0,18,152,137,44,154,45,3,7,0,3,0,0,4,25,413,66,22,96,25,3,3,3,0,0,0,0,21,237,95,28,81,38,4,6,11,0,3,0,3,24,292,158,42,128,47,13,13,15,0,6,0,0,29,452,105,26,70,21,4,8,8,12,0,3,3,25,283,118,38,95,21,8,22,17,16,3,0,0,26,358,59,14,47,17,7,9,12,6,0,0,3,13,192,75,22,67,21,7,10,15,27,0,0,0,24,269,26,3,23,8,0,6,8,12,0,0,0,7,100,5,0,6,0,0,3,7,9,0,0,0,6,33,72,28,113,39,3
40701,10,0,3,10,7,0,0,0,0,0,0,3,39,16,3,19,12,6,3,0,0,0,0,0,3,59,114,34,90,80,4,7,0,0,0,0,3,16,357,101,40,147,175,17,24,0,0,0,0,0,19,526,23,7,67,74,10,3,0,0,0,0,0,7,190,77,21,161,272,51,14,0,3,0,0,3,15,621,25,9,75,174,29,10,0,0,0,0,0,8,335,41,17,41,116,31,4,0,3,0,0,0,6,261,63,21,65,161,51,32,4,0,0,0,11,17,426,23,7,25,51,19,13,6,0,0,0,3,3,147,27,7,18,38,26,12,0,0,0,0,0,8,141,9,3,10,18,18,11,0,0,0,0,0,7,77,7,3,0,11,3,4,3,0,0,0,0,0,32,4,0,3,3,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,7,17,7,37,62,20
40702,25,8,14,7,3,0,0,0,0,0,3,5,64,41,28,41,6,3,0,0,0,0,0,0,9,129,359,164,150,50,0,4,0,0,0,4,10,36,785,203,175,253,99,11,0,0,0,0,0,6,32,770,40,29,175,41,5,0,0,0,0,0,3,6,295,147,126,365,231,16,5,5,0,3,0,9,34,950,98,53,217,147,27,5,0,0,0,0,4,20,570,82,51,190,162,20,3,3,0,0,0,0,20,533,131,63,226,229,35,17,3,0,0,0,6,17,733,57,24,97,96,27,9,4,0,0,0,0,16,332,66,22,86,89,18,13,6,3,0,0,3,12,313,21,3,28,30,17,7,0,0,0,0,0,4,116,8,3,16,14,6,9,0,0,0,0,0,7,69,5,3,3,7,3,7,0,0,0,0,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,4,70,33,103,87,18
40703,19,17,13,10,5,0,0,3,0,0,3,7,87,65,12,46,14,0,3,0,0,0,0,4,17,161,464,135,209,50,6,0,0,0,0,0,14,41,924,293,138,330,125,14,4,0,3,0,0,5,25,940,91,39,201,61,9,6,0,0,4,0,3,20,435,216,117,566,257,29,9,4,3,4,3,9,52,1261,125,54,277,137,20,7,0,3,0,0,3,20,645,112,45,221,153,27,11,0,0,0,0,0,9,572,132,53,266,212,21,13,0,3,0,0,4,25,734,62,22,72,100,14,11,7,0,3,0,3,18,307,68,21,87,75,21,9,6,3,0,0,0,8,301,29,12,27,30,7,3,4,0,0,0,5,4,117,20,0,16,18,3,10,6,0,0,0,3,6,79,8,0,4,10,3,0,4,0,0,0,0,5,38,3,0,3,0,0,0,0,0,3,0,3,0,9,56,30,116,92,14
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101,9,3,5,15,7,8,3,0,0,0,0,0,43,15,10,11,11,0,3,0,0,0,0,0,7,58,111,32,63,40,16,15,0,0,0,0,5,15,292,95,28,87,94,32,20,3,0,0,0,6,10,386,17,30,24,34,11,11,0,3,0,0,0,5,132,57,33,121,208,91,72,11,0,0,0,3,21,615,27,10,66,126,64,57,10,0,0,0,0,7,368,42,9,36,112,77,77,12,0,0,0,0,9,372,48,11,56,179,111,123,38,0,3,0,6,19,589,23,7,14,75,70,88,24,3,3,0,3,4,317,24,7,19,77,71,104,27,3,0,0,0,6,343,20,0,6,25,9,39,20,7,0,0,0,3,126,6,0,3,17,7,29,11,0,0,0,0,3,84,3,0,3,0,5,16,11,0,0,0,0,0,46,4,0,0,3,0,3,4,0,0,0,0,3,13,33,11,36,88,72
50102,5,0,13,14,10,0,4,0,0,0,0,8,53,28,14,27,15,12,0,3,0,0,0,0,10,106,250,55,119,76,13,11,3,0,0,0,15,27,579,155,64,208,211,40,22,8,4,0,0,4,35,747,30,44,113,60,23,8,5,0,0,0,0,9,299,70,69,265,401,105,76,19,3,0,0,3,18,1029,37,19,127,227,95,60,13,0,0,0,3,16,596,34,13,100,239,95,74,22,9,0,0,4,16,619,66,28,159,334,171,187,52,4,0,0,5,17,1029,30,3,58,156,92,115,54,8,0,0,0,12,520,32,13,80,158,107,131,75,10,3,0,0,14,619,18,3,29,61,51,46,23,8,0,0,3,7,259,20,3,15,37,17,49,31,10,3,0,3,6,195,9,3,8,8,11,13,16,0,0,0,0,0,68,0,0,0,4,4,3,0,0,0,0,0,0,14,29,19,92,146,70
50103,3,4,4,0,0,0,0,0,0,0,0,3,13,10,3,8,0,0,0,0,0,0,0,3,0,29,70,32,49,7,0,0,0,0,0,0,0,3,170,69,36,88,23,0,0,0,0,0,0,0,11,232,18,19,36,3,0,0,0,0,0,0,0,0,81,64,31,122,52,3,3,0,0,0,0,0,10,280,29,25,58,30,4,0,0,0,0,0,0,0,145,27,20,62,41,6,0,3,0,0,0,0,4,166,41,19,67,44,10,5,0,0,0,0,6,7,197,23,14,24,20,3,0,0,0,0,0,0,3,90,27,10,30,29,4,0,0,0,0,0,4,0,111,9,0,6,9,0,3,0,0,0,0,0,0,38,3,0,6,5,4,0,0,0,0,0,0,3,22,3,0,3,0,0,0,0,0,0,0,0,0,14,3,3,0,0,0,0,0,0,0,0,0,0,9,27,17,43,32,3
50201,8,0,10,18,7,6,6,0,0,0,0,10,67,24,12,31,18,3,7,5,0,0,0,0,5,100,164,46,191,134,17,13,7,0,0,0,4,18,599,120,68,264,266,46,26,7,0,0,0,11,18,834,36,34,97,111,24,14,4,3,0,0,4,9,336,47,44,215,392,99,79,9,4,0,0,7,23,915,31,10,94,202,56,52,11,3,0,0,0,7,467,16,12,70,202,75,62,6,0,0,0,0,12,450,36,11,96,299,119,105,45,3,0,0,4,14,728,16,0,63,141,61,78,21,4,0,0,3,7,399,11,3,36,151,77,95,47,7,3,0,0,3,438,6,0,4,53,35,45,28,4,6,0,0,3,189,5,0,5,33,23,50,30,15,7,0,0,8,180,3,0,8,8,7,21,16,6,7,0,0,0,74,0,0,0,3,0,4,4,8,3,0,0,0,26,23,14,68,172,71
50301,16,8,30,38,18,22,20,15,4,3,12,7,191,27,9,13,24,6,18,16,3,3,0,3,4,124,129,25,110,56,22,23,17,7,3,0,11,13,415,104,51,166,98,25,41,26,14,0,0,3,23,553,9,10,14,13,12,13,6,3,0,0,0,0,85,54,14,112,110,51,54,42,19,0,3,4,9,476,38,9,71,107,39,45,42,25,4,6,3,12,396,27,11,64,89,60,69,43,26,6,3,3,8,411,31,6,74,107,56,111,108,43,14,3,3,9,562,25,6,20,59,37,78,74,39,8,3,0,6,359,27,3,39,55,44,99,103,54,28,10,20,5,492,17,0,17,22,25,42,63,40,27,7,13,5,276,38,0,8,14,16,55,93,117,69,37,125,10,589,8,0,3,4,8,22,62,72,37,29,60,7,306,4,0,3,0,0,7,20,15,20,29,40,3,141,23,4,41,71,42
50302,24,10,79,66,30,48,50,34,11,0,5,26,378,67,16,60,36,13,22,20,13,0,0,7,14,269,466,111,273,115,33,39,19,13,7,0,17,53,1130,238,119,464,192,56,59,48,9,6,0,8,40,1233,17,31,91,57,16,26,23,6,0,0,0,13,283,101,74,421,338,137,133,84,34,11,3,3,28,1362,50,24,276,327,127,134,81,25,11,0,9,18,1075,35,16,206,296,149,171,102,44,11,3,5,17,1045,44,18,217,384,226,306,198,69,13,4,10,20,1502,33,3,78,166,136,208,174,72,19,14,3,18,929,34,9,63,166,164,269,235,117,34,16,13,17,1135,16,0,27,63,74,144,196,82,27,8,3,13,664,27,0,24,68,44,144,242,208,110,43,39,23,977,17,0,3,18,17,64,97,111,37,16,22,6,406,0,0,0,0,7,12,24,34,26,13,21,0,143,35,11,70,127,123
50401,10,10,20,34,15,8,3,3,0,0,5,11,117,32,19,23,22,12,6,0,0,0,0,3,5,132,302,120,198,114,24,9,0,0,0,0,19,26,806,212,121,276,241,44,21,8,3,0,0,5,19,960,21,46,82,76,16,17,7,0,0,0,3,0,265,76,107,322,418,126,79,23,0,0,0,0,22,1194,48,37,190,355,92,68,13,0,0,0,6,15,820,26,32,130,303,111,92,16,5,0,3,3,19,739,42,31,143,383,196,130,44,3,0,0,3,14,994,24,9,61,174,93,109,25,5,0,0,4,5,498,21,12,59,166,103,114,54,4,0,0,0,8,543,14,0,29,57,60,55,35,5,3,0,0,4,268,11,0,7,30,13,41,35,15,0,0,0,9,159,0,0,0,15,21,19,12,3,0,0,0,0,70,0,0,3,3,3,3,3,5,0,0,0,0,25,35,27,59,193,99
50402,4,0,3,7,0,3,0,0,0,0,0,0,20,6,4,3,5,0,0,0,0,0,0,0,3,27,75,13,27,31,3,3,3,0,0,0,3,10,168,85,11,48,83,14,8,4,4,0,0,0,10,268,14,11,21,19,6,0,0,0,0,0,0,0,79,30,15,82,136,29,24,9,3,0,0,0,12,336,6,7,28,68,27,15,9,0,0,0,0,9,163,8,5,32,68,18,15,7,0,0,0,0,11,158,16,3,22,65,39,22,13,3,0,0,0,5,188,6,0,13,34,20,24,10,3,0,0,0,3,107,12,4,14,35,22,24,9,4,0,0,0,3,130,4,0,6,4,8,7,3,3,0,0,0,0,40,0,0,0,10,3,6,6,0,0,0,0,3,41,0,0,3,0,0,5,3,0,0,0,0,0,15,0,0,0,0,0,3,0,0,0,0,0,0,5,12,3,17,51,19
50403,10,0,3,15,3,7,3,0,0,0,0,9,55,29,14,23,13,4,6,0,0,0,0,0,3,92,236,42,86,71,22,10,0,4,0,0,15,20,509,161,68,134,188,36,33,3,0,0,0,3,16,650,18,43,69,56,13,9,5,0,0,0,3,16,225,76,59,175,343,120,86,10,3,0,0,5,20,908,30,16,98,228,88,71,25,3,0,0,3,10,568,28,9,90,192,88,82,14,0,0,0,0,10,513,36,9,74,317,145,162,37,11,4,0,3,17,825,21,0,29,143,75,91,37,0,4,0,0,6,421,20,0,29,111,87,125,50,4,3,0,0,8,440,10,0,8,41,38,49,23,5,0,0,0,3,176,7,0,5,29,15,35,19,6,0,4,0,0,127,0,0,7,0,0,22,18,3,0,0,0,0,51,0,0,0,0,3,7,0,0,0,0,0,0,11,31,18,61,132,70
50501,13,3,5,18,12,14,20,10,7,0,0,11,104,11,4,14,24,6,18,3,0,0,0,3,6,96,95,22,54,94,32,31,11,3,0,0,3,10,361,74,25,103,184,82,81,19,10,3,0,3,16,588,14,16,40,52,25,20,11,3,0,0,0,9,191,57,25,91,306,226,197,56,15,3,0,6,13,998,29,9,48,202,168,176,64,11,0,3,7,11,724,22,9,42,176,155,190,71,20,4,0,3,12,705,30,9,46,285,280,357,152,34,8,4,4,20,1225,25,0,14,138,159,244,114,32,8,3,4,14,754,16,0,29,142,178,310,182,54,15,3,7,9,934,13,0,17,58,85,160,97,47,8,0,6,8,498,13,0,3,28,30,83,105,66,41,19,25,8,419,3,0,0,5,17,44,53,31,10,4,3,0,173,0,0,0,0,4,8,15,16,4,0,0,0,45,33,10,25,102,121
50502,25,6,51,70,29,29,16,8,3,0,0,17,269,94,34,67,74,26,21,9,4,3,0,8,19,353,914,163,369,277,71,50,14,0,3,7,21,84,1973,462,218,567,492,134,66,26,7,4,3,19,72,2071,61,109,167,165,45,36,6,3,0,0,7,19,608,191,145,660,1012,322,203,62,18,11,0,17,63,2706,85,33,394,792,296,198,58,20,6,3,6,29,1916,62,32,277,701,276,215,74,17,0,3,4,28,1685,83,24,275,912,415,372,133,41,14,4,11,28,2306,37,12,113,430,240,259,109,42,16,5,6,19,1277,41,9,87,414,311,324,161,56,18,6,5,22,1463,33,0,28,128,139,181,130,52,15,7,3,14,727,26,0,27,77,78,132,125,73,33,9,27,15,623,14,0,7,37,24,65,60,56,13,0,4,3,281,5,0,3,8,6,5,15,21,8,0,3,0,80,84,38,168,383,219
50503,12,3,7,16,13,20,8,3,0,3,3,15,106,26,3,14,24,8,12,0,0,0,0,3,4,95,181,46,79,98,36,15,8,3,3,0,14,29,506,126,60,103,216,70,52,10,7,0,0,3,16,665,23,35,74,86,23,18,11,0,0,0,0,10,284,62,45,145,378,191,134,38,4,0,0,11,34,1040,29,10,73,222,100,104,38,6,5,0,3,18,599,32,14,55,191,107,125,36,7,0,0,5,12,586,36,17,75,270,208,206,106,14,3,3,3,13,942,15,0,30,130,96,142,65,13,3,0,4,8,508,16,4,16,117,87,165,106,18,3,0,0,8,536,11,4,13,23,28,91,70,16,3,0,0,0,258,9,3,0,26,17,45,55,11,4,4,5,6,188,3,0,4,8,5,11,28,4,0,0,0,0,73,0,0,0,7,3,4,8,3,3,0,0,0,23,29,18,70,158,98
50601,8,0,8,13,0,3,0,0,0,0,0,4,40,12,8,14,29,8,3,0,0,0,0,4,3,83,136,28,89,68,7,3,0,0,0,0,4,10,355,74,35,140,166,15,4,0,0,0,3,9,12,464,13,34,57,36,8,3,3,0,0,0,0,3,162,38,37,159,306,42,24,3,3,0,0,3,23,636,12,8,90,180,38,16,7,0,0,0,0,3,358,20,8,66,193,30,13,3,3,0,0,0,4,338,24,4,67,208,55,23,13,4,0,0,3,6,412,8,5,25,93,36,16,4,3,0,0,0,3,196,14,0,22,90,30,33,10,0,0,0,0,0,198,12,3,7,23,15,9,3,0,0,0,0,3,69,0,0,5,9,7,9,3,0,0,0,0,5,46,0,0,0,3,3,4,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,21,11,51,117,25
50602,10,0,26,53,26,26,25,10,0,3,4,9,193,60,9,39,42,15,9,6,0,0,0,10,12,199,421,76,151,108,27,24,4,0,0,0,19,42,863,267,92,267,203,43,34,16,0,0,3,9,26,958,23,66,84,74,16,23,3,0,0,0,6,9,305,92,68,325,438,131,78,23,3,0,0,9,31,1196,35,20,195,353,119,76,22,3,3,0,0,15,838,30,9,156,337,100,95,36,10,4,3,0,16,797,40,18,162,477,170,171,74,9,0,3,6,14,1139,15,4,68,217,115,121,49,4,3,0,4,14,618,23,5,54,228,132,155,62,17,0,0,9,7,694,6,3,14,82,67,103,49,13,3,0,0,3,345,7,0,0,45,33,81,57,17,10,0,0,4,255,3,0,3,13,18,23,26,10,0,0,0,3,103,3,0,0,3,0,9,4,0,0,0,0,0,28,29,17,81,205,100
50603,15,10,18,24,30,41,30,15,10,3,3,24,213,46,20,25,19,16,20,12,12,0,0,3,14,179,338,77,96,92,41,25,15,9,0,0,19,50,752,223,113,146,171,58,42,12,3,0,0,13,33,809,30,47,53,73,13,16,7,3,0,0,5,7,268,87,83,180,359,149,105,25,13,0,0,8,24,1039,33,22,114,270,112,102,30,3,0,3,4,19,722,28,17,71,264,140,99,40,22,0,0,3,21,694,35,18,87,335,196,170,44,6,8,0,3,12,915,16,7,37,155,106,128,50,15,0,0,0,9,520,18,4,34,184,107,172,78,19,5,3,3,5,641,10,0,12,52,48,79,51,17,3,0,0,5,282,9,0,9,39,32,47,50,16,7,0,12,3,211,0,0,0,12,10,29,19,7,3,0,3,0,84,0,0,0,7,3,3,4,8,0,0,0,0,26,43,19,64,169,112
50604,3,3,9,21,13,3,10,0,0,0,3,8,77,25,7,33,20,6,9,0,0,0,0,3,7,117,137,41,125,106,29,10,9,0,0,0,7,20,482,103,44,174,221,43,23,6,0,0,0,10,26,655,24,30,64,63,16,4,6,0,0,0,4,6,224,60,59,224,417,134,64,26,5,0,0,4,26,1015,36,22,110,278,69,45,23,4,0,0,3,12,603,19,11,105,243,98,58,28,6,0,0,0,10,578,34,11,114,337,152,101,74,6,0,0,3,15,837,14,0,47,149,74,69,46,8,0,0,3,10,421,19,3,25,166,66,92,87,8,3,0,6,13,484,0,0,12,45,28,44,62,0,0,0,3,7,193,0,0,8,26,16,23,29,5,0,0,0,3,108,0,0,0,10,13,10,19,3,0,0,0,0,54,0,0,0,3,3,0,6,0,0,0,0,0,25,23,22,63,180,69
