SA3_CODE_2016,C16_P_35_39_Tot_LF,C16_P_35_39_Notin_LF,C16_P_35_39_LF_NS,C16_P_35_39_Tot,C16_P_40_44_Em_FT,C16_P_40_44_Em_PT,C16_P_40_44_Em_AFW,C16_P_40_44_Em_Hrs_NS,C16_P_40_44_Em_Tot,C16_P_40_44_Unem_Look_FT,C16_P_40_44_Unem_Look_PT,C16_P_40_44_Unem_Tot,C16_P_40_44_Tot_LF,C16_P_40_44_Notin_LF,C16_P_40_44_LF_NS,C16_P_40_44_Tot,C16_P_45_49_Em_FT,C16_P_45_49_Em_PT,C16_P_45_49_Em_AFW,C16_P_45_49_Em_Hrs_NS,C16_P_45_49_Em_Tot,C16_P_45_49_Unem_Look_FT,C16_P_45_49_Unem_Look_PT,C16_P_45_49_Unem_Tot,C16_P_45_49_Tot_LF,C16_P_45_49_Notin_LF,C16_P_45_49_LF_NS,C16_P_45_49_Tot,C16_P_50_54_Em_FT,C16_P_50_54_Em_PT,C16_P_50_54_Em_AFW,C16_P_50_54_Em_Hrs_NS,C16_P_50_54_Em_Tot,C16_P_50_54_Unem_Look_FT,C16_P_50_54_Unem_Look_PT,C16_P_50_54_Unem_Tot,C16_P_50_54_Tot_LF,C16_P_50_54_Notin_LF,C16_P_50_54_LF_NS,C16_P_50_54_Tot,C16_P_55_59_Em_FT,C16_P_55_59_Em_PT,C16_P_55_59_Em_AFW,C16_P_55_59_Em_Hrs_NS,C16_P_55_59_Em_Tot,C16_P_55_59_Unem_Look_FT,C16_P_55_59_Unem_Look_PT,C16_P_55_59_Unem_Tot,C16_P_55_59_Tot_LF,C16_P_55_59_Notin_LF,C16_P_55_59_LF_NS,C16_P_55_59_Tot,C16_P_60_64_Em_FT,C16_P_60_64_Em_PT,C16_P_60_64_Em_AFW,C16_P_60_64_Em_Hrs_NS,C16_P_60_64_Em_Tot,C16_P_60_64_Unem_Look_FT,C16_P_60_64_Unem_Look_PT,C16_P_60_64_Unem_Tot,C16_P_60_64_Tot_LF,C16_P_60_64_Notin_LF,C16_P_60_64_LF_NS,C16_P_60_64_Tot,C16_P_65_69_Em_FT,C16_P_65_69_Em_PT,C16_P_65_69_Em_AFW,C16_P_65_69_Em_Hrs_NS,C16_P_65_69_Em_Tot,C16_P_65_69_Unem_Look_FT,C16_P_65_69_Unem_Look_PT,C16_P_65_69_Unem_Tot,C16_P_65_69_Tot_LF,C16_P_65_69_Notin_LF,C16_P_65_69_LF_NS,C16_P_65_69_Tot,C16_P_70_74_Em_FT,C16_P_70_74_Em_PT,C16_P_70_74_Em_AFW,C16_P_70_74_Em_Hrs_NS,C16_P_70_74_Em_Tot,C16_P_70_74_Unem_Look_FT,C16_P_70_74_Unem_Look_PT,C16_P_70_74_Unem_Tot,C16_P_70_74_Tot_LF,C16_P_70_74_Notin_LF,C16_P_70_74_LF_NS,C16_P_70_74_Tot,C16_P_75over_Emp_Wor_ft,C16_P_75ov_Em_Work_pt,C16_P_75ov_Em_Aw_fr_w,C16_P_75ov_Emp_Hou_w_ns,C16_P_75andOver_Em_Tot,C16_P_75over_Unem_Lo_ft_w,C16_P_75over_Unem_Lo_pt_w,C16_P_75over_Unemp_Tot,C16_P_75over_Tot_lab_for,C16_P_75over_N_lab_forc,C16_P_75over_LF_NS,C16_P_75over_Tot,C16_P_Tot_Em_FT,C16_P_Tot_Em_PT,C16_P_Tot_Em_AFW,C16_P_Tot_Em_Hrs_NS,C16_P_Tot_Em_Tot,C16_P_Tot_Unem_Look_FT,C16_P_Tot_Unem_Look_PT,C16_P_Tot_Unem_Tot,C16_P_T_T_labo_for,C16_P_Tot_Notin_LF,C16_P_Tot_LF_NS,C16_P_T_T
20904,12996,2908,767,16673,7386,3186,229,218,11022,411,235,645,11669,2656,740,15064,7034,2914,238,218,10397,384,168,556,10951,2453,608,14013,6033,2484,240,184,8938,295,139,439,9371,2708,615,12698,4716,2134,211,136,7206,222,125,349,7547,3226,559,11331,2717,1645,185,93,4650,148,102,252,4903,4438,569,9906,748,705,82,43,1577,17,27,42,1620,6437,538,8598,144,227,23,17,413,6,3,5,420,5181,395,5995,69,108,15,15,203,4,3,11,214,9030,815,10066,59898,30962,3169,2237,96259,4125,3203,7320,103585,55337,8791,167708
21001,3128,526,174,3833,2223,988,73,50,3332,100,70,166,3499,500,159,4154,2401,916,57,62,3441,84,58,143,3579,522,178,4282,2051,821,74,47,2991,80,37,113,3112,552,140,3800,1620,766,74,53,2510,48,26,83,2589,729,144,3467,924,616,81,37,1658,38,30,72,1733,1266,168,3162,352,377,31,16,778,4,15,18,793,2349,206,3354,111,166,16,9,294,0,0,0,302,2383,221,2903,38,74,4,21,132,0,0,3,134,5310,600,6048,16910,8838,905,536,27192,799,672,1470,28658,17259,2585,48500
21002,1441,216,116,1774,1156,583,63,32,1828,30,23,53,1888,263,125,2266,1299,605,37,20,1969,38,22,65,2032,241,141,2411,1226,514,54,17,1820,36,19,52,1871,254,124,2248,978,484,85,22,1564,39,20,66,1626,374,137,2141,518,398,76,16,1004,30,27,58,1062,699,107,1867,249,253,32,5,535,5,16,18,554,1143,109,1809,63,101,7,3,174,0,4,8,182,957,90,1227,27,43,0,5,76,0,0,0,79,1263,190,1525,8551,4920,582,246,14291,334,312,651,14944,6891,1421,23263
21003,4666,1071,407,6139,2452,1109,103,76,3748,145,75,217,3971,858,304,5135,2219,960,81,61,3315,121,67,191,3504,877,278,4655,1942,810,70,46,2863,108,60,169,3033,917,238,4191,1420,624,68,53,2160,81,50,130,2291,1054,204,3543,765,419,55,29,1259,43,42,91,1352,1286,202,2842,223,220,18,8,470,3,11,18,489,1851,202,2545,45,61,7,8,127,0,3,3,127,1852,175,2154,24,54,8,23,103,3,3,8,107,6658,621,7386,20337,10476,1034,806,32659,1518,1216,2735,35395,22032,4023,61453
21004,2034,360,119,2519,1454,631,52,32,2173,62,32,99,2272,361,142,2780,1593,669,42,35,2349,61,26,86,2432,336,122,2885,1520,579,66,32,2199,59,30,90,2297,391,123,2807,1240,565,61,25,1888,44,37,82,1968,531,141,2640,692,450,53,20,1207,40,26,68,1278,869,122,2270,201,217,12,13,445,0,8,7,459,1279,120,1857,46,79,12,3,142,0,5,9,147,1012,92,1256,17,30,3,3,56,0,6,6,55,1873,184,2111,12167,6396,648,327,19536,696,573,1266,20803,9164,1646,31617
21005,8093,3017,669,11778,4479,1987,132,165,6761,377,184,557,7316,2666,548,10531,4539,1880,126,190,6740,322,181,504,7240,2938,616,10797,4285,1714,130,154,6282,268,121,391,6675,2914,590,10174,3030,1326,130,99,4589,202,115,312,4902,2966,489,8362,1632,910,101,56,2703,114,77,195,2895,3487,437,6812,485,454,44,35,1020,14,15,34,1051,4206,379,5638,94,147,17,9,260,0,11,10,272,3410,305,3985,31,51,6,17,99,0,3,3,97,5125,553,5775,38518,20512,1805,1894,62727,3777,2762,6539,69259,47060,7450,123772
21101,8389,1508,396,10289,5458,2565,187,122,8327,213,152,364,8696,1406,369,10475,5986,2569,152,128,8836,232,147,380,9216,1456,375,11050,6055,2407,187,116,8766,231,121,348,9112,1534,387,11032,5094,2280,221,103,7695,195,116,313,8005,2133,355,10495,3010,2004,213,64,5297,147,105,253,5543,3470,389,9404,923,1085,114,37,2157,23,33,52,2209,5500,347,8061,180,362,24,13,579,3,4,4,585,4744,278,5610,57,144,19,29,248,3,3,4,251,9102,869,10220,47895,25852,2397,1228,77364,2362,2223,4581,81950,39958,5172,127080
21102,978,193,51,1224,905,458,29,25,1412,16,12,29,1446,220,53,1723,1206,607,34,25,1867,26,26,53,1922,287,81,2284,1124,492,31,27,1667,30,14,46,1718,257,84,2060,927,467,41,11,1447,32,20,47,1500,392,85,1976,531,395,34,11,969,19,8,24,1000,534,62,1598,216,244,19,5,487,5,3,7,495,909,57,1458,86,115,10,7,218,0,6,6,221,840,62,1125,31,87,9,9,130,0,0,0,130,1754,156,2033,7369,4927,362,207,12870,223,378,598,13471,6921,883,21275
21103,6336,1075,299,7711,4112,1900,141,76,6226,171,113,287,6510,1009,293,7814,4144,1886,114,86,6231,136,82,216,6448,954,275,7677,3946,1707,140,83,5876,169,75,247,6117,1000,304,7418,3206,1472,162,58,4901,102,67,171,5074,1340,277,6688,1870,1352,144,41,3399,77,59,137,3539,2216,227,5981,634,752,72,25,1481,16,24,38,1511,3611,234,5356,145,316,25,13,499,3,5,10,508,3532,224,4262,37,142,13,15,215,3,12,16,225,7044,761,8035,33525,18576,1770,840,54714,1582,1438,3014,57723,27736,3958,89423
21104,3629,578,140,4352,2393,1072,66,39,3575,92,71,164,3740,659,139,4538,2279,1070,71,42,3452,111,66,179,3630,556,142,4325,1951,844,67,30,2900,81,44,130,3022,594,108,3726,1579,754,61,35,2428,68,41,109,2539,790,113,3444,903,696,60,25,1684,44,42,85,1771,1326,100,3195,351,466,41,16,867,12,10,23,888,2159,98,3146,86,226,19,12,333,4,4,8,346,2237,123,2698,22,94,9,12,138,0,5,5,147,4835,464,5443,17327,10144,853,431,28750,861,955,1815,30565,17304,1959,49819
21105,7510,1292,409,9208,5250,2673,213,136,8276,176,127,306,8582,1394,467,10443,5742,2622,218,155,8740,159,117,277,9017,1335,498,10852,5445,2608,278,153,8476,162,94,254,8723,1479,507,10710,4618,2579,332,97,7633,157,81,239,7870,2015,529,10413,2739,2148,239,98,5224,107,89,189,5418,3393,397,9206,1001,1214,150,34,2397,19,37,60,2455,5440,477,8375,254,460,50,13,776,3,13,12,794,4825,378,5994,108,208,27,22,374,7,0,6,379,7684,788,8844,43892,26012,2788,1343,74031,1810,1748,3554,77592,36842,6021,120450
21201,5246,978,333,6559,3454,1555,116,89,5213,121,89,212,5426,865,382,6674,3594,1459,129,91,5271,105,64,176,5447,779,382,6605,3112,1245,138,74,4567,119,57,168,4743,817,343,5899,2354,1082,139,67,3646,108,44,155,3805,1132,346,5280,1288,938,87,45,2359,62,60,128,2485,1619,268,4371,448,497,52,11,1015,6,13,20,1036,2691,260,3990,152,183,13,12,367,3,8,10,373,2346,213,2932,73,103,14,26,219,0,0,0,219,3646,443,4307,28077,14543,1501,912,45037,1374,1226,2598,47632,20565,4325,72532
21202,6956,1639,324,8913,4688,2054,160,116,7014,234,132,366,7382,1545,373,9304,4957,2024,130,119,7233,216,127,339,7575,1545,378,9494,4745,1768,164,109,6784,234,106,335,7115,1583,409,9108,3716,1564,157,86,5527,169,107,282,5805,2088,340,8227,2127,1266,135,62,3596,118,78,195,3789,2798,271,6859,626,567,68,27,1291,19,32,50,1341,3906,312,5557,140,206,22,15,382,0,9,6,389,3248,204,3843,47,89,5,20,164,3,7,6,172,6345,564,7075,37637,19748,1737,1261,60378,2513,2196,4705,65085,34529,4776,104387
21203,11034,2207,735,13976,6649,2589,198,175,9614,339,195,538,10154,1881,637,12675,6080,2292,154,140,8666,260,135,390,9063,1731,579,11372,5150,1706,180,145,7180,229,117,337,7523,1722,531,9774,3716,1525,160,95,5497,187,111,296,5793,2180,483,8455,2077,1032,142,73,3317,96,75,173,3493,2637,412,6541,555,510,58,24,1146,19,24,41,1182,3703,350,5239,99,179,18,11,308,0,11,13,323,3055,280,3659,44,103,6,6,160,0,3,4,169,4563,590,5317,50016,23529,2289,1698,77534,3237,2719,5957,83497,36398,7173,127067
21204,9646,2959,699,13305,5446,2230,146,188,8006,439,199,637,8644,2564,656,11864,5198,2065,135,212,7616,421,189,610,8222,2615,604,11441,4695,1818,132,183,6821,382,184,564,7386,2849,565,10808,3878,1658,157,119,5816,288,157,451,6260,3605,584,10450,2393,1374,141,96,4004,212,133,344,4343,4667,495,9502,846,732,71,50,1697,20,52,75,1769,6413,556,8732,181,267,23,19,489,4,19,21,513,5731,462,6708,49,117,12,24,198,3,9,11,210,11398,1240,12850,46979,25148,1850,2201,76174,4631,3433,8060,84234,60412,9013,153660
21205,8691,1779,482,10955,5882,2518,168,116,8678,294,205,498,9180,1733,489,11403,6122,2526,152,131,8935,275,191,460,9400,1780,460,11640,5460,2084,155,107,7806,266,153,421,8224,1804,417,10446,4164,1873,153,83,6269,220,101,315,6580,2310,361,9253,2403,1663,138,61,4273,126,103,226,4493,3544,359,8397,891,1006,84,32,2010,24,35,55,2067,5453,339,7865,243,479,44,22,792,6,11,17,808,5681,343,6839,95,285,24,47,455,0,10,14,469,13886,1319,15671,46186,26859,2123,1416,76573,2831,3850,6675,83247,57175,7050,147473
21301,9427,2750,780,12952,5470,2349,191,235,8252,511,284,796,9044,2549,701,12288,5361,2261,144,247,8008,517,266,786,8797,2630,704,12129,4946,2122,179,218,7458,470,218,695,8149,2773,671,11594,3968,1918,150,171,6210,359,232,596,6802,3660,691,11151,2346,1328,152,93,3926,244,179,425,4348,5030,586,9956,649,590,56,40,1335,22,38,60,1397,6501,629,8524,108,167,11,17,300,8,5,11,314,5123,468,5897,40,65,6,16,124,5,3,10,131,8769,1121,10020,46036,25552,2091,2417,76092,5165,3880,9045,85137,56420,9842,151396
21302,5123,898,316,6338,3415,1383,143,62,5010,164,90,249,5254,875,337,6469,3341,1327,100,80,4849,175,68,238,5085,872,294,6249,3149,1138,110,60,4460,158,64,227,4690,877,308,5876,2479,1021,91,53,3640,125,77,206,3842,1295,298,5437,1264,757,108,26,2148,88,55,149,2294,1871,233,4394,379,367,48,12,800,7,10,19,821,2724,230,3770,75,165,12,13,266,0,3,4,272,2363,191,2820,40,65,8,3,115,0,7,7,119,5381,572,6069,25763,12131,1347,656,39891,1560,1123,2681,42575,21981,3897,68456
21303,6188,1002,532,7725,3373,1238,123,63,4796,195,94,283,5084,832,415,6328,2726,1056,78,56,3911,202,92,290,4205,814,366,5389,2193,824,74,58,3143,173,67,246,3390,826,296,4513,1600,753,73,36,2460,140,80,221,2682,1125,266,4072,833,474,45,19,1374,88,60,144,1519,1424,227,3170,236,227,28,4,493,4,22,27,516,1731,166,2413,60,57,8,7,129,0,4,8,137,1320,160,1619,30,34,5,3,74,3,3,4,78,3385,508,3967,26372,13283,1288,699,41648,1998,1762,3760,45402,18711,4982,69093
21304,9841,2399,670,12909,6460,2479,187,157,9289,345,199,549,9835,1962,646,12443,5489,2028,169,147,7839,293,131,430,8265,1787,577,10633,4296,1603,185,136,6212,214,98,314,6524,1680,526,8728,3184,1369,183,86,4816,186,92,271,5093,2089,411,7593,1904,1094,150,54,3202,132,109,244,3450,3042,438,6935,524,481,50,21,1077,15,23,38,1115,4266,395,5773,92,158,7,13,265,0,7,7,267,3113,264,3649,36,39,8,9,91,3,0,5,99,4257,437,4795,43633,20774,2230,1454,68097,3196,2286,5487,73577,35966,6703,116252
21305,16363,3476,1011,20852,8748,2953,248,236,12186,507,277,787,12972,2607,817,16390,7513,2617,223,174,10519,410,214,626,11147,2153,695,13993,6062,2091,207,144,8500,353,146,494,9002,2289,647,11932,4398,1719,207,107,6421,267,147,411,6830,2742,542,10112,2363,1220,151,57,3793,193,112,302,4096,3712,484,8289,671,636,57,32,1394,22,31,56,1450,4696,448,6601,110,189,17,16,333,4,8,15,346,3516,307,4172,39,64,9,19,129,0,3,3,128,5203,705,6036,65784,29524,2929,2258,100495,5204,3871,9076,109568,48448,9271,167288
21401,7133,1413,529,9075,4805,2096,172,114,7189,250,146,395,7583,1351,557,9496,4994,2071,160,126,7341,220,117,336,7685,1441,579,9702,4556,1912,185,92,6749,234,110,347,7095,1516,524,9133,3853,1804,217,83,5955,218,108,324,6282,1892,524,8698,2226,1453,189,53,3921,148,106,250,4165,2791,449,7401,673,862,83,35,1653,12,43,54,1704,4521,450,6682,154,290,33,14,494,6,13,18,513,4147,363,5026,59,115,11,18,194,0,4,7,204,7721,970,8902,39165,20908,2187,1150,63406,2475,1888,4365,67772,34260,7080,109114
21402,6238,1215,387,7837,4826,2701,186,127,7842,201,114,314,8156,1374,544,10081,5427,2793,221,125,8567,193,121,317,8882,1484,544,10909,5058,2508,220,111,7899,187,98,286,8183,1582,577,10343,4265,2593,309,114,7280,183,115,302,7581,2339,551,10465,2654,2369,283,90,5398,154,137,288,5686,4208,643,10537,1027,1598,174,57,2859,16,53,73,2932,7685,712,11320,301,705,73,36,1115,7,34,46,1158,7771,642,9578,114,351,35,29,532,5,9,12,544,14950,1739,17237,37951,25796,2496,1261,67498,1825,1662,3487,70985,49302,7871,128156
21501,2111,570,175,2858,1476,810,65,35,2383,74,40,112,2495,615,183,3293,1782,908,81,44,2821,70,36,106,2920,672,224,3814,1984,916,125,48,3070,92,37,131,3203,771,253,4232,1876,1047,157,63,3145,77,41,115,3264,1015,261,4537,1219,813,148,46,2224,63,40,104,2332,1741,278,4350,515,480,82,23,1096,0,18,20,1118,2658,281,4056,208,236,32,22,498,0,7,4,507,2440,270,3215,176,188,26,47,435,5,4,10,444,5337,685,6462,14852,8868,1150,544,25418,842,478,1324,26745,18963,3294,48998
21502,2202,518,192,2917,1521,702,57,46,2319,98,45,150,2469,542,240,3254,1729,762,62,38,2588,85,42,128,2721,578,277,3579,1617,679,77,56,2423,82,30,115,2539,680,277,3501,1566,699,106,43,2417,79,41,120,2538,896,309,3743,1008,583,87,39,1720,45,33,80,1804,1265,298,3365,335,336,52,14,735,13,8,21,754,2114,316,3187,96,131,15,19,256,0,6,6,261,1797,248,2306,57,75,7,19,158,3,0,3,156,3812,623,4587,13573,7554,848,524,22501,1075,710,1784,24286,15480,3877,43642
21503,1355,322,191,1863,898,454,38,38,1427,51,29,76,1502,307,177,1986,1129,509,46,33,1714,56,23,78,1788,347,229,2373,1169,545,75,37,1818,55,24,80,1904,429,276,2614,1154,550,100,44,1849,45,25,69,1925,554,278,2753,776,523,88,37,1427,27,16,45,1472,903,279,2661,315,297,58,21,690,3,9,6,704,1538,271,2516,113,140,16,14,279,0,3,0,284,1408,218,1909,86,98,17,33,231,4,0,4,234,3309,575,4125,9247,5147,655,409,15456,507,283,787,16241,11202,3272,30716
21601,1342,285,134,1765,1081,518,53,28,1679,41,29,70,1756,290,147,2189,1209,536,61,33,1844,58,26,79,1922,319,170,2410,1277,630,77,38,2016,51,18,73,2087,398,168,2664,1169,611,118,25,1919,35,20,59,1975,569,184,2731,719,551,87,35,1390,31,31,59,1447,1003,195,2644,264,277,53,13,599,3,9,9,610,1672,196,2476,89,126,11,17,235,0,0,0,236,1653,199,2092,66,103,10,26,201,0,0,4,208,3181,531,3915,9362,5548,745,379,16022,475,353,822,16845,11283,2410,30536
21602,1023,246,73,1338,755,366,38,26,1191,29,19,46,1234,223,118,1577,918,355,44,27,1343,40,23,66,1416,282,128,1822,904,417,52,22,1397,30,19,50,1447,357,143,1941,858,378,75,28,1337,42,14,49,1393,512,165,2064,566,402,78,21,1068,32,25,59,1127,849,185,2165,220,217,44,14,487,5,5,7,499,1518,203,2218,64,79,12,7,163,0,3,3,165,1392,181,1744,55,56,13,22,143,0,0,3,146,2776,394,3312,6997,3900,598,309,11806,386,236,629,12432,9557,1983,23981
21603,2658,745,270,3677,1853,899,91,61,2911,96,51,149,3051,746,277,4075,2054,881,85,61,3075,96,50,149,3222,703,314,4241,1998,881,113,41,3041,97,30,129,3168,776,337,4279,1716,827,133,40,2719,62,33,100,2816,959,317,4090,1095,725,117,31,1968,43,44,84,2049,1417,322,3787,406,417,50,24,907,3,7,13,916,2228,354,3498,119,161,19,21,321,0,4,4,326,2054,275,2654,75,98,11,22,206,5,0,3,211,4154,603,4968,16208,8962,1101,607,26876,1095,756,1852,28730,17997,4260,50990
21701,1334,264,95,1700,951,555,49,29,1584,48,22,69,1655,297,147,2098,1117,590,72,32,1816,49,23,68,1889,361,162,2407,1273,651,75,26,2031,51,30,82,2109,480,162,2749,1139,648,90,27,1899,56,21,74,1978,656,172,2800,786,552,99,31,1475,32,24,54,1530,1062,203,2805,338,305,57,21,711,3,8,10,723,1661,197,2584,128,145,12,22,308,0,0,0,307,1415,181,1906,100,91,12,23,231,0,0,3,236,2878,483,3588,8803,5678,743,376,15595,548,314,862,16462,10937,2227,29624
21703,1438,287,112,1830,979,558,44,33,1619,44,19,63,1683,282,128,2096,1211,586,65,28,1885,41,14,61,1942,354,174,2473,1255,609,86,43,1997,44,20,60,2062,404,195,2659,1137,665,105,34,1934,39,26,63,1998,614,203,2808,783,602,88,32,1512,28,20,51,1558,957,214,2731,351,351,54,18,779,3,8,10,785,1576,215,2579,163,163,29,7,365,0,0,0,367,1420,188,1972,104,112,15,29,260,3,0,4,263,2963,422,3650,9548,6017,766,391,16727,446,244,691,17414,10652,2356,30421
21704,2227,392,161,2782,1451,816,86,46,2397,56,42,99,2501,398,222,3121,1638,880,80,45,2643,53,35,84,2730,408,252,3394,1697,833,130,33,2698,51,44,91,2792,436,224,3454,1468,847,117,38,2468,45,43,90,2557,654,227,3441,871,710,105,37,1727,29,37,74,1803,1241,245,3289,329,357,42,14,752,0,14,14,768,1985,247,3005,88,128,21,16,255,0,0,0,256,1730,218,2208,80,109,15,27,221,0,3,4,223,3441,532,4200,13190,8559,1062,482,23287,627,530,1159,24444,13100,3083,40629
29797,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,6,5,0,0,0,5,0,0,0,5,0,0,3,3,0,0,0,4,0,0,0,4,0,0,5,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,23,0,0,0,23,4,3,25
29999,281,170,245,693,102,48,14,8,167,36,18,55,225,144,231,601,86,53,16,8,160,38,14,51,214,139,172,524,84,33,4,7,136,33,6,40,174,127,150,451,66,44,12,0,130,13,7,21,149,162,113,425,36,43,10,0,88,15,9,28,113,181,95,390,6,16,3,0,31,5,0,4,37,225,53,311,10,0,0,0,7,3,3,5,17,127,27,174,0,3,3,0,7,0,0,0,7,125,30,161,1194,641,111,84,2033,410,204,613,2647,2291,1886,6825
30101,3730,528,173,4434,2806,1095,103,67,4065,115,66,184,4246,533,178,4953,3026,1081,93,57,4255,86,49,135,4391,530,156,5075,2999,1087,106,55,4252,122,56,177,4432,688,179,5295,2478,1029,148,43,3701,114,55,171,3871,998,202,5072,1507,842,88,14,2454,79,59,137,2588,1757,183,4522,458,442,38,21,955,13,19,28,988,2707,148,3845,79,170,13,3,263,0,3,8,266,2088,126,2483,30,55,4,13,110,0,0,0,113,3457,571,4136,22937,11659,1156,549,36293,1330,982,2309,38601,16646,2464,57711
30102,3619,613,203,4439,3103,1230,95,61,4485,108,67,181,4668,713,211,5588,3398,1280,117,69,4859,116,61,180,5035,706,240,5982,3302,1189,122,46,4666,143,58,204,4873,882,272,6017,2636,1183,145,44,4012,160,61,219,4230,1376,288,5901,1508,945,133,41,2629,95,74,167,2797,2332,263,5390,456,544,59,20,1076,17,26,41,1119,3880,302,5299,117,240,14,13,383,3,3,9,391,3644,253,4289,58,102,4,4,169,0,3,4,171,6179,719,7069,23387,12520,1209,589,37708,1410,1043,2460,40162,23959,3446,67566
30103,4313,581,205,5108,3347,1157,100,48,4659,135,56,196,4856,601,251,5699,3161,1020,97,54,4330,130,56,190,4518,555,254,5329,2735,881,104,63,3778,133,29,166,3948,593,218,4756,2086,759,108,39,2990,108,41,145,3136,830,208,4174,1116,600,86,21,1816,75,41,115,1933,1375,169,3476,353,348,34,8,743,10,23,32,770,2197,155,3126,86,130,12,3,238,0,0,3,236,1961,137,2341,22,48,9,11,96,0,0,0,97,3693,422,4211,22318,10148,1156,510,34126,1300,875,2178,36307,15353,2785,54445
30201,2374,303,85,2760,1690,591,58,36,2370,60,29,88,2464,286,101,2852,1716,617,53,25,2410,72,33,97,2504,273,84,2860,1522,514,51,24,2113,67,26,99,2207,326,99,2631,1211,517,70,19,1814,48,27,76,1890,459,84,2433,703,399,39,11,1161,40,13,55,1213,910,67,2192,263,257,22,0,543,4,15,17,564,1397,70,2024,63,117,6,4,195,0,0,4,200,1325,62,1582,17,56,3,3,79,3,4,5,80,2757,238,3080,13321,6486,699,293,20797,664,576,1240,22039,9874,1285,33199
30202,4173,609,243,5021,2971,1089,88,54,4205,118,65,181,4389,565,221,5174,2686,958,94,55,3787,120,40,162,3949,551,234,4733,2319,769,88,35,3218,114,43,154,3369,583,181,4139,1743,684,108,27,2556,106,44,147,2702,813,171,3685,1060,586,68,22,1743,53,46,98,1843,1257,159,3259,351,315,23,16,704,5,11,14,719,1861,135,2712,74,127,13,6,221,3,3,8,228,1915,126,2272,35,83,3,14,136,5,3,8,146,4917,726,5791,22790,10509,1193,524,35020,1259,906,2160,37179,16364,3262,56808
30203,2661,345,174,3189,1665,519,58,33,2274,79,26,108,2386,296,148,2829,1462,440,42,27,1970,75,26,107,2074,286,139,2501,1272,419,61,19,1768,74,33,113,1880,329,112,2326,1084,374,56,22,1541,53,18,74,1614,468,107,2188,669,315,42,14,1043,31,15,52,1099,699,108,1901,185,199,18,8,408,0,11,11,424,1038,85,1539,42,62,7,4,111,0,0,0,115,956,64,1136,4,24,3,11,46,0,0,0,46,1812,379,2234,14004,5837,714,316,20875,813,563,1373,22246,8166,1997,32413
30204,3510,553,190,4254,2317,916,74,61,3357,139,65,205,3560,521,205,4288,2340,820,57,44,3256,112,41,152,3409,499,200,4106,2007,728,86,39,2862,109,37,144,3005,630,176,3809,1579,635,94,31,2339,86,39,126,2465,851,148,3464,874,525,81,26,1505,56,42,101,1609,1283,133,3026,251,266,32,4,559,7,12,15,571,2015,141,2736,47,100,11,5,167,3,7,11,177,1798,97,2073,15,47,4,13,78,0,0,3,78,3735,327,4138,17756,8759,951,450,27924,1199,836,2031,29958,14716,2382,47054
30301,3171,400,191,3758,2150,803,59,27,3047,72,44,117,3162,366,144,3678,2096,811,47,32,2991,76,31,109,3099,367,142,3615,1878,615,49,25,2568,84,20,101,2673,420,137,3230,1539,621,67,10,2231,61,33,88,2317,578,130,3027,841,470,50,12,1377,46,34,83,1457,965,98,2520,272,275,26,6,577,4,10,12,590,1350,69,2008,66,117,5,3,196,0,0,0,197,1244,81,1519,19,42,3,15,77,3,0,3,79,2951,250,3282,16997,8254,772,324,26344,751,679,1433,27775,11129,1981,40887
30302,4640,608,340,5585,2813,1124,77,63,4074,142,56,199,4272,531,278,5071,2594,995,71,35,3696,118,39,161,3852,541,295,4693,2271,704,69,29,3072,95,31,128,3196,557,250,4000,1734,668,89,21,2508,90,44,134,2647,763,199,3610,919,482,65,11,1473,58,39,94,1567,1152,185,2906,320,314,29,3,667,12,10,22,684,1503,148,2335,73,132,11,10,226,0,12,14,237,1288,122,1651,29,74,6,3,113,3,3,3,111,3319,306,3738,24625,12535,1229,469,38859,1362,1340,2701,41556,14842,3947,60344
30303,4088,686,203,4982,2656,1085,71,43,3858,141,68,206,4063,670,170,4909,2484,956,54,47,3549,135,69,209,3750,664,185,4607,2209,830,77,35,3151,106,44,150,3296,715,183,4200,1624,688,69,37,2427,84,38,126,2548,919,168,3637,935,582,81,20,1613,51,33,88,1696,1354,141,3191,330,363,29,6,736,7,12,15,752,2129,163,3046,91,132,8,9,243,0,6,6,249,1997,116,2364,26,89,4,9,130,3,0,3,128,4136,340,4606,20423,11546,1018,545,33529,1415,1369,2784,36311,19534,2723,58572
30304,2516,372,167,3058,1526,593,35,33,2190,55,42,95,2286,369,128,2788,1436,546,47,16,2048,61,44,104,2151,324,134,2613,1209,438,41,26,1717,76,26,100,1817,373,131,2323,913,376,37,12,1341,66,10,75,1416,462,107,1986,472,288,29,12,798,32,16,51,849,660,85,1591,138,164,15,6,326,3,6,10,336,981,81,1394,35,77,6,3,125,0,0,3,131,871,63,1065,13,36,4,3,54,0,0,0,61,2184,175,2417,11452,6517,637,321,18930,777,787,1567,20500,9601,1750,31850
