SA3_CODE_2016,C06_0_74_1PF_CU15DS,C06_0_74_1PF_CU15NDS,C06_0_74_1PFnCU15DS,C06_0_74_1PF_NDCO,C06_0_74_T,C06_75_99_1PF_CU15DS,C06_75_99_1PF_CU15NDS,C06_75_99_1PFnCU15DS,C06_75_99_1PF_NDCO,C06_75_99_T,C06_100_149_1PF_CU15DS,C06_100_149_1PF_CU15NDS,C06_100_149_1PFnCU15DS,C06_100_149_1PF_NDCO,C06_100_149_T,C06_150_199_1PF_CU15DS,C06_150_199_1PF_CU15NDS,C06_150_199_1PFnCU15DS,C06_150_199_1PF_NDCO,C06_150_199_T,C06_200_224_1PF_CU15DS,C06_200_224_1PF_CU15NDS,C06_200_224_1PFnCU15DS,C06_200_224_1PF_NDCO,C06_200_224_T,C06_225_274_1PF_CU15DS,C06_225_274_1PF_CU15NDS,C06_225_274_1PFnCU15DS,C06_225_274_1PF_NDCO,C06_225_274_T,C06_275_349_1PF_CU15DS,C06_275_349_1PF_CU15NDS,C06_275_349_1PFnCU15DS,C06_275_349_1PF_NDCO,C06_275_349_T,C06_350_449_1PF_CU15DS,C06_350_449_1PF_CU15NDS,C06_350_449_1PFnCU15DS,C06_350_449_1PF_NDCO,C06_350_449_T,C06_450_549_1PF_CU15DS,C06_450_549_1PF_CU15NDS,C06_450_549_1PFnCU15DS,C06_450_549_1PF_NDCO,C06_450_549_T,C06_550_649_1PF_CU15DS,C06_550_649_1PF_CU15NDS,C06_550_649_1PFnCU15DS,C06_550_649_1PF_NDCO,C06_550_649_T,C06_650_749_1PF_CU15DS,C06_650_749_1PF_CU15NDS,C06_650_749_1PFnCU15DS,C06_650_749_1PF_NDCO,C06_650_749_T,C06_750_849_1PF_CU15DS,C06_750_849_1PF_CU15NDS,C06_750_849_1PFnCU15DS,C06_750_849_1PF_NDCO,C06_750_849_T,C06_850_949_1PF_CU15DS,C06_850_949_1PF_CU15NDS,C06_850_949_1PFnCU15DS,C06_850_949_1PF_NDCO,C06_850_949_T,C06_950ov_1PF_CU15DS,C06_950ov_1PF_CU15NDS,C06_950ov_1PFnCU15DS,C06_950ov_1PF_NDCO,C06_950ov_T,C06_Rns_1PF_CU15DS,C06_Rns_1PF_CU15NDS,C06_Rns_1PFnCU15DS,C06_Rns_1PF_NDCO,C06_Rns_T,C06_Tot_1PF_CU15DS,C06_Tot_1PF_CU15NDS,C06_Tot_1PFnCU15DS,C06_Tot_1PF_NDCO,C06_Tot_T,C11_0_74_1PF_CU15DS,C11_0_74_1PF_CU15NDS,C11_0_74_1PFnCU15DS,C11_0_74_1PF_NDCO,C11_0_74_T,C11_75_99_1PF_CU15DS,C11_75_99_1PF_CU15NDS,C11_75_99_1PFnCU15DS,C11_75_99_1PF_NDCO,C11_75_99_T,C11_100_149_1PF_CU15DS,C11_100_149_1PF_CU15NDS,C11_100_149_1PFnCU15DS,C11_100_149_1PF_NDCO,C11_100_149_T,C11_150_199_1PF_CU15DS,C11_150_199_1PF_CU15NDS,C11_150_199_1PFnCU15DS,C11_150_199_1PF_NDCO,C11_150_199_T,C11_200_224_1PF_CU15DS,C11_200_224_1PF_CU15NDS,C11_200_224_1PFnCU15DS,C11_200_224_1PF_NDCO,C11_200_224_T,C11_225_274_1PF_CU15DS,C11_225_274_1PF_CU15NDS,C11_225_274_1PFnCU15DS,C11_225_274_1PF_NDCO,C11_225_274_T,C11_275_349_1PF_CU15DS,C11_275_349_1PF_CU15NDS,C11_275_349_1PFnCU15DS,C11_275_349_1PF_NDCO,C11_275_349_T,C11_350_449_1PF_CU15DS,C11_350_449_1PF_CU15NDS,C11_350_449_1PFnCU15DS,C11_350_449_1PF_NDCO,C11_350_449_T,C11_450_549_1PF_CU15DS,C11_450_549_1PF_CU15NDS,C11_450_549_1PFnCU15DS,C11_450_549_1PF_NDCO,C11_450_549_T,C11_550_649_1PF_CU15DS,C11_550_649_1PF_CU15NDS,C11_550_649_1PFnCU15DS,C11_550_649_1PF_NDCO,C11_550_649_T,C11_650_749_1PF_CU15DS,C11_650_749_1PF_CU15NDS,C11_650_749_1PFnCU15DS,C11_650_749_1PF_NDCO,C11_650_749_T,C11_750_849_1PF_CU15DS,C11_750_849_1PF_CU15NDS,C11_750_849_1PFnCU15DS,C11_750_849_1PF_NDCO,C11_750_849_T,C11_850_949_1PF_CU15DS,C11_850_949_1PF_CU15NDS,C11_850_949_1PFnCU15DS,C11_850_949_1PF_NDCO,C11_850_949_T,C11_950ov_1PF_CU15_DS,C11_950ov_1PF_CU15_NDS,C11_950ov_1PFnoCU15_DS,C11_950ov_1PF_NDCO,C11_950ov_T,C11_Rns_1PF_CU15DS,C11_Rns_1PF_CU15NDS,C11_Rns_1PFnCU15DS,C11_Rns_1PF_NDCO,C11_Rns_T,C11_Tot_1PF_CU15DS,C11_Tot_1PF_CU15NDS,C11_Tot_1PFnCU15DS,C11_Tot_1PF_NDCO,C11_Tot_T,C16_0_74_1PF_CU15DS,C16_0_74_1PF_CU15NDS,C16_0_74_1PFnCU15DS,C16_0_74_1PF_NDCO,C16_0_74_T,C16_75_99_1PF_CU15DS,C16_75_99_1PF_CU15NDS,C16_75_99_1PFnCU15DS,C16_75_99_1PF_NDCO,C16_75_99_T,C16_100_149_1PF_CU15DS,C16_100_149_1PF_CU15NDS,C16_100_149_1PFnCU15DS,C16_100_149_1PF_NDCO,C16_100_149_T,C16_150_199_1PF_CU15DS,C16_150_199_1PF_CU15NDS,C16_150_199_1PFnCU15DS,C16_150_199_1PF_NDCO,C16_150_199_T,C16_200_224_1PF_CU15DS,C16_200_224_1PF_CU15NDS,C16_200_224_1PFnCU15DS,C16_200_224_1PF_NDCO,C16_200_224_T,C16_225_274_1PF_CU15DS,C16_225_274_1PF_CU15NDS,C16_225_274_1PFnCU15DS,C16_225_274_1PF_NDCO,C16_225_274_T,C16_275_349_1PF_CU15DS,C16_275_349_1PF_CU15NDS,C16_275_349_1PFnCU15DS,C16_275_349_1PF_NDCO,C16_275_349_T,C16_350_449_1PF_CU15DS,C16_350_449_1PF_CU15NDS,C16_350_449_1PFnCU15DS,C16_350_449_1PF_NDCO,C16_350_449_T
40402,0,49,13,55,124,26,158,27,56,262,23,151,22,89,287,27,224,25,95,380,16,81,11,23,129,20,89,29,26,158,8,17,6,6,38,0,7,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,19,3,29,7,21,56,116,827,147,375,1464,0,19,7,16,47,6,55,14,48,129,31,129,34,74,272,9,86,15,64,177,9,63,15,36,119,16,158,21,88,283,42,216,44,64,366,10,59,26,23,118,0,5,5,0,12,0,0,3,3,9,0,3,0,0,3,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,40,12,16,66,133,823,199,450,1602,8,10,8,17,44,0,3,8,18,28,16,63,23,57,155,18,56,22,54,156,8,35,8,44,99,19,111,25,74,223,45,259,48,120,475,36,143,42,71,293
40403,3,23,8,27,65,3,37,6,15,65,12,82,18,45,157,19,144,32,60,251,15,81,21,34,154,11,97,15,30,158,3,30,8,7,53,0,10,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,5,11,3,12,41,73,518,118,251,967,3,9,9,8,32,0,6,6,26,38,7,36,13,21,65,3,29,13,30,74,6,40,16,9,66,14,95,24,58,189,24,153,31,62,274,15,68,21,39,138,3,8,7,5,21,0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,16,7,8,34,79,465,141,262,949,0,11,3,9,20,0,0,3,3,11,3,20,9,15,43,11,20,14,14,57,0,17,10,19,45,9,71,21,38,137,17,128,54,69,269,25,115,56,62,258
40501,0,9,0,11,27,0,10,3,3,14,7,33,14,20,63,14,101,26,24,163,9,30,7,3,46,9,14,4,3,31,3,0,0,0,10,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,37,211,54,64,365,0,4,0,4,9,0,0,0,4,5,0,21,3,6,32,4,35,7,15,62,3,53,9,14,78,15,83,14,13,128,16,44,3,3,71,3,3,0,0,10,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,11,44,256,39,64,401,0,4,0,3,7,0,0,0,0,3,0,6,0,3,8,0,13,3,11,34,3,29,3,11,47,12,66,25,17,118,32,106,10,25,175,8,31,3,3,45
40502,3,17,0,3,25,0,10,0,0,12,5,76,10,19,119,12,53,3,6,75,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,9,19,172,17,41,248,3,13,3,6,28,0,0,0,0,6,10,26,5,11,46,9,65,5,14,94,7,34,4,4,46,7,29,3,3,40,0,8,0,3,15,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,3,13,37,188,23,51,300,3,4,0,8,21,0,0,0,0,3,3,14,3,6,25,4,24,10,16,48,7,43,10,10,71,13,66,8,11,99,9,22,3,6,39,0,4,0,0,3
40503,3,30,11,16,58,0,49,4,13,69,15,131,23,40,201,20,55,4,9,85,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,8,3,5,0,0,12,36,285,45,88,446,0,5,0,7,11,3,20,3,12,36,10,79,9,37,129,19,144,13,17,199,6,39,3,13,61,5,41,6,5,57,0,9,0,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,11,44,339,36,97,520,3,6,5,0,14,0,5,0,3,10,10,27,10,13,61,16,103,14,43,187,4,54,11,24,96,7,70,8,16,104,12,22,3,0,41,0,4,0,0,5
40504,0,26,3,15,45,0,17,0,6,24,4,89,16,26,134,12,74,5,10,99,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,3,4,21,24,225,30,59,332,4,10,3,7,23,0,8,3,7,12,3,20,8,17,53,6,69,8,23,102,5,44,5,6,59,7,84,12,16,122,3,14,3,0,23,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,4,22,40,264,34,78,425,0,6,3,0,12,0,3,0,0,3,0,16,7,6,25,8,21,6,13,52,7,23,6,15,53,11,112,17,22,164,7,56,10,12,83,3,10,3,0,19
40601,9,100,12,68,183,12,195,28,30,256,35,315,42,79,467,15,126,15,28,191,4,45,0,4,57,3,23,3,4,35,6,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,7,0,0,9,4,21,8,10,38,91,845,103,223,1259,4,41,0,25,78,7,56,17,22,102,19,198,30,51,294,33,211,41,82,365,12,91,17,17,133,13,104,20,19,155,12,63,12,13,96,3,4,8,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,43,5,21,73,103,806,141,265,1318,3,35,3,13,50,3,28,6,18,52,14,127,20,45,199,19,183,26,67,296,8,112,15,38,180,23,156,21,33,237,30,115,27,23,197,10,32,9,7,54
40602,7,105,9,46,174,6,72,3,16,94,13,159,20,49,234,4,59,7,14,85,0,8,0,0,8,0,13,0,0,13,0,8,0,3,11,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,38,3,12,53,35,473,41,139,683,16,86,12,36,146,4,20,3,15,34,15,101,9,28,157,12,98,12,30,153,3,41,4,3,58,3,33,7,9,52,0,7,3,5,16,0,7,0,3,9,0,5,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,9,36,57,429,49,144,681,3,35,6,21,68,5,65,4,29,107,4,47,4,26,81,10,94,14,31,155,3,40,8,10,66,5,57,12,23,95,5,45,0,7,65,4,9,0,3,19
40701,0,19,3,5,26,4,19,0,3,27,7,73,11,28,118,35,212,29,40,316,3,38,4,11,54,3,14,0,4,16,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,6,11,55,383,51,87,586,4,14,0,7,24,0,5,4,8,16,4,30,9,20,58,11,84,15,27,128,16,81,19,37,151,38,149,34,35,254,18,83,19,8,130,0,6,0,3,14,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,15,0,3,22,91,461,102,146,797,3,14,4,3,21,0,0,0,0,5,6,9,8,14,38,3,31,8,20,66,0,41,6,17,71,21,141,26,51,247,45,210,40,48,333,14,24,3,11,48
40702,6,61,14,35,123,14,170,13,30,225,22,232,30,61,350,22,231,35,36,325,7,24,0,0,34,0,7,0,0,7,0,3,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,3,18,3,6,38,78,759,104,177,1115,0,20,10,17,48,0,51,9,31,96,26,181,35,48,282,33,254,35,77,401,14,131,25,22,196,30,101,12,18,156,3,17,5,4,27,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,24,0,12,40,110,786,133,237,1265,0,21,3,15,40,0,19,5,9,29,13,99,29,42,175,25,190,29,73,312,23,126,24,41,204,27,180,38,40,288,24,65,6,9,110,4,14,0,0,20
40703,3,64,13,37,122,11,123,15,24,173,44,375,32,82,533,47,256,27,47,376,4,22,3,4,35,3,6,3,0,8,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,3,32,0,9,43,113,884,96,204,1294,6,39,6,16,72,0,35,12,17,69,22,184,35,75,317,40,338,49,91,515,15,124,12,22,180,27,136,15,21,204,6,30,4,3,42,0,7,0,0,11,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,21,3,11,40,123,931,146,262,1456,5,29,11,23,63,0,16,3,14,28,17,69,19,34,139,28,216,46,75,363,15,150,35,58,254,28,267,44,64,395,21,87,13,15,140,3,9,0,0,15
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101,0,30,5,10,52,6,50,4,5,63,3,50,8,16,82,14,154,26,48,241,7,103,7,23,148,12,87,8,14,122,6,15,5,0,30,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,16,60,511,63,127,761,0,13,9,6,23,3,21,3,11,34,6,53,14,23,91,4,30,9,24,73,8,32,7,18,68,15,117,19,24,178,29,218,29,43,314,9,47,6,12,82,0,0,0,0,3,0,0,0,0,4,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,0,19,4,7,33,78,560,99,168,904,0,14,0,0,21,0,3,0,3,8,0,36,11,12,62,7,34,6,14,63,6,16,5,18,38,6,41,12,21,75,10,120,30,43,201,48,238,36,62,381
50102,5,53,10,24,93,12,64,12,15,104,14,180,23,74,298,54,402,38,80,582,22,137,18,31,203,26,109,15,27,179,3,24,3,3,37,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,3,24,3,8,42,143,1012,123,277,1551,6,31,7,13,51,7,64,8,13,90,20,103,10,36,173,12,91,24,61,191,12,102,14,37,166,32,304,40,81,454,59,340,56,75,529,24,118,18,35,203,0,17,0,5,21,0,3,0,0,7,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,29,3,15,46,164,1209,188,369,1936,3,30,3,8,49,0,4,0,7,13,9,72,16,29,118,14,90,11,20,133,13,69,20,32,135,19,174,33,56,283,58,459,62,125,704,83,352,74,82,582
50103,3,21,0,8,29,3,24,5,12,41,12,94,17,18,129,8,60,3,6,78,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,13,3,0,16,23,212,25,45,304,3,12,8,11,32,4,8,3,5,20,3,45,11,14,75,5,58,4,7,76,0,36,5,4,48,12,39,3,8,63,4,29,3,3,39,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,9,38,234,39,52,361,0,11,5,6,16,0,0,0,0,0,3,29,3,17,54,0,21,3,7,37,4,18,3,9,30,8,38,10,4,55,8,52,8,11,83,6,14,0,8,27
50201,9,34,3,13,59,8,35,8,5,60,12,130,30,67,242,49,468,54,91,659,22,122,13,13,176,30,90,12,15,150,7,16,3,5,28,0,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,0,14,0,3,22,140,926,119,218,1408,3,15,6,17,40,0,21,3,8,32,4,49,7,28,86,12,80,16,35,144,13,116,21,45,194,38,367,51,112,570,72,441,59,92,666,25,147,20,26,220,4,7,3,0,15,0,3,0,0,3,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,17,4,16,40,179,1265,192,378,2017,10,18,3,8,40,0,3,0,0,3,4,32,6,17,52,4,46,17,30,94,3,38,5,31,82,14,143,26,52,235,65,484,64,148,766,97,423,90,125,732
50301,4,25,11,13,58,3,7,3,3,15,0,7,3,11,31,3,38,11,14,68,3,24,11,11,46,7,41,21,11,84,16,42,21,16,96,12,28,17,8,72,3,14,8,4,29,7,11,5,0,15,0,3,0,3,9,3,0,0,0,9,0,0,0,0,4,0,3,3,0,3,3,3,3,3,17,66,245,130,107,547,0,17,7,13,34,0,7,0,3,9,4,8,11,3,29,3,4,3,6,19,0,3,0,10,18,0,11,4,12,30,3,25,12,12,52,11,37,20,25,88,8,38,21,12,87,11,16,5,9,35,5,14,7,3,31,0,9,3,0,17,3,3,4,0,12,5,10,12,3,32,3,8,3,0,14,59,226,109,111,503,3,3,9,6,22,0,0,0,0,0,0,5,3,6,21,0,7,0,5,12,0,3,3,4,13,0,5,4,0,12,4,13,14,11,41,4,35,21,17,75
50302,6,24,14,16,58,3,26,9,4,42,4,42,23,50,112,8,105,29,43,186,11,62,20,19,117,21,67,31,27,147,16,55,25,29,122,3,24,12,7,40,0,14,7,3,17,0,0,3,0,5,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,6,9,5,11,3,14,32,72,433,171,217,895,0,22,8,10,42,0,28,5,12,49,6,24,14,20,67,3,23,8,23,52,3,21,4,6,33,3,28,17,14,57,12,81,26,28,144,8,107,28,44,195,8,59,32,28,133,4,21,14,10,58,3,12,10,3,23,0,8,7,5,17,0,5,0,3,9,0,8,3,3,11,0,14,3,10,33,48,458,169,232,911,0,13,3,9,29,0,0,7,0,11,3,25,7,11,43,3,13,8,8,40,0,10,4,18,29,0,38,4,18,59,3,69,17,38,121,4,120,27,64,217
50401,3,42,7,30,83,10,69,11,18,105,6,114,28,72,218,43,368,54,134,600,18,104,32,45,199,15,101,13,21,155,6,31,4,3,47,0,4,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,4,16,0,14,38,108,863,158,334,1471,5,19,6,20,47,0,44,4,9,54,12,57,8,18,99,11,52,12,43,121,4,36,6,37,83,3,68,21,44,140,27,225,55,99,411,42,198,49,96,387,3,28,3,10,50,0,7,0,3,10,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,9,30,8,3,45,124,772,174,401,1460,5,12,5,7,36,0,9,0,0,12,7,36,8,24,76,5,46,7,21,85,3,36,7,31,74,7,49,3,25,84,16,123,37,60,241,35,252,77,124,488
50402,3,10,3,7,28,7,14,0,3,23,7,44,3,29,95,22,149,17,27,214,9,38,8,9,59,3,41,6,8,63,0,19,0,0,17,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,16,0,4,17,56,327,42,91,518,0,10,0,3,19,0,6,0,3,14,6,22,0,5,35,3,15,3,15,31,7,14,0,10,25,3,31,4,17,53,13,74,17,28,134,19,77,9,18,120,0,19,4,4,28,3,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,13,52,282,46,105,478,0,6,0,3,8,0,0,0,3,4,0,13,3,6,24,3,10,3,11,30,0,3,0,5,15,4,23,7,8,40,5,49,16,20,94,19,96,14,32,164
50403,5,67,11,23,106,19,85,3,21,132,14,109,29,64,207,54,372,58,104,591,19,177,11,28,237,32,142,12,18,201,3,26,0,3,30,3,3,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,13,4,22,0,14,44,160,1017,130,276,1583,3,25,6,23,53,0,52,0,16,74,26,89,14,23,157,8,72,18,44,145,9,37,11,17,83,12,105,15,29,163,32,282,54,102,470,70,344,55,105,575,8,48,4,14,80,3,9,0,4,17,0,3,0,0,4,0,3,0,0,3,0,3,0,0,3,0,0,0,0,3,6,44,10,16,79,191,1133,185,405,1913,8,24,5,19,53,0,6,10,8,18,4,53,14,25,102,21,89,9,30,148,14,39,9,24,82,17,71,14,30,129,37,241,48,72,396,99,564,113,193,969
50501,10,28,8,22,62,4,32,0,6,43,13,37,11,23,83,35,310,63,107,513,39,236,63,89,426,68,311,52,83,511,32,94,37,26,198,7,26,5,12,48,4,4,3,3,12,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,15,5,15,3,6,36,217,1110,248,378,1956,3,13,7,23,36,0,9,3,11,28,4,23,3,12,48,5,22,9,18,61,7,23,4,11,41,9,30,13,21,80,25,227,66,108,430,87,394,121,197,800,18,86,36,27,161,6,28,3,17,46,3,12,0,3,21,0,6,0,0,12,0,0,0,0,0,0,6,3,0,11,0,23,4,5,34,181,903,271,453,1804,0,19,0,16,31,0,0,0,0,4,0,8,4,3,25,6,25,6,12,45,3,12,5,7,31,0,15,3,8,34,9,93,20,40,160,68,433,128,179,807
50502,13,123,33,62,232,25,141,11,36,213,27,223,50,148,450,88,677,130,255,1148,42,302,49,99,495,55,215,55,69,396,21,80,35,29,165,5,21,9,6,47,8,7,0,3,20,3,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,9,19,12,40,13,22,85,289,1844,405,750,3292,10,43,17,29,99,4,97,18,36,156,26,130,29,60,249,16,76,23,76,195,12,65,25,42,142,21,166,36,99,320,78,476,106,205,866,81,436,128,188,834,22,82,21,44,178,7,28,15,6,52,3,7,3,3,20,0,4,4,4,16,0,3,0,0,3,0,11,4,7,18,5,35,8,38,88,286,1669,440,838,3230,7,34,12,28,81,0,4,4,17,31,7,90,25,62,182,22,107,20,51,198,3,41,25,42,117,7,71,21,65,165,34,340,73,163,607,96,607,162,262,1121
50503,3,78,10,32,119,22,84,6,12,122,24,106,20,58,211,55,442,37,101,633,31,239,30,40,337,33,197,25,36,290,11,50,12,19,91,4,14,0,3,15,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,13,3,36,5,3,47,190,1262,132,299,1883,8,32,4,17,58,8,70,12,16,104,35,102,21,26,181,19,93,9,38,151,3,48,18,27,94,18,100,21,53,188,50,518,60,124,754,100,572,80,132,886,18,81,8,23,135,0,10,3,0,16,0,4,0,0,10,0,0,3,0,6,0,0,0,0,0,0,8,0,3,11,11,44,6,11,78,269,1686,251,468,2666,3,30,4,22,54,0,3,3,4,8,6,72,11,26,126,15,81,15,35,138,10,46,13,30,92,26,79,16,33,157,52,439,80,106,678,185,858,235,298,1575
50601,3,33,5,7,49,14,41,3,14,69,14,115,18,54,204,43,383,43,77,544,8,80,0,9,102,4,33,3,3,40,3,6,0,0,14,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,14,0,7,28,95,711,73,171,1050,0,15,3,6,30,4,29,0,7,39,4,46,3,21,80,9,39,9,30,96,5,35,11,30,76,6,138,24,42,213,47,372,51,92,569,24,106,10,28,174,5,19,3,7,30,0,3,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,31,4,14,46,111,840,128,277,1352,0,19,0,12,27,0,0,0,0,3,4,46,12,13,75,12,37,11,22,80,6,27,9,8,50,6,93,10,30,139,35,371,60,96,567,48,284,41,73,457
