SA3_CODE_2016,C11_SH_3b_NPGH_4,C11_SH_3b_NPGH_5,C11_SH_3b_NPGH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPGH_2,C11_SH_4mb_NPGH_3,C11_SH_4mb_NPGH_4,C11_SH_4mb_NPGH_5,C11_SH_4mb_NPGH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPGH_2,C11_SH_NB_NS_NPGH_3,C11_SH_NB_NS_NPGH_4,C11_SH_NB_NS_NPGH_5,C11_SH_NB_NS_NPGH_6_mor,C11_SH_NB_NS_T,C11_SH_Tot_NPGH_2,C11_SH_Tot_NPGH_3,C11_SH_Tot_NPGH_4,C11_SH_Tot_NPGH_5,C11_SH_Tot_NPGH_6_mor,C11_SH_T_T,C11_SDRTHT_0b_NPGH_2,C11_SDRTHT_0b_NPGH_3,C11_SDRTHT_0b_NPGH_4,C11_SDRTHT_0b_NPGH_5,C11_SDRTHT_0b_NPGH_6_mor,C11_SDRTHT_0bTotal,C11_SDRTHT_1b_NPGH_2,C11_SDRTHT_1b_NPGH_3,C11_SDRTHT_1b_NPGH_4,C11_SDRTHT_1b_NPGH_5,C11_SDRTHT_1b_NPGH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPGH_2,C11_SDRTHT_2b_NPGH_3,C11_SDRTHT_2b_NPGH_4,C11_SDRTHT_2b_NPGH_5,C11_SDRTHT_2b_NPGH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPGH_2,C11_SDRTHT_3b_NPGH_3,C11_SDRTHT_3b_NPGH_4,C11_SDRTHT_3b_NPGH_5,C11_SDRTHT_3b_NPGH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPGH_2,C11_SDRTHT_4mb_NPGH_3,C11_SDRTHT_4mb_NPGH_4,C11_SDRTHT_4mb_NPGH_5,C11_SDRTHT_4mb_NPGH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPGH_2,C11_SDRTHT_NB_NS_NPGH_3,C11_SDRTHT_NB_NS_NPGH_4,C11_SDRTHT_NB_NS_NPGH_5,C11_SDRTHT_NB_NS_NPGH_6_mor,C11_SDRTHT_NB_NS_T,C11_SDRTHT_Tot_NPGH_2,C11_SDRTHT_Tot_NPGH_3,C11_SDRTHT_Tot_NPGH_4,C11_SDRTHT_Tot_NPGH_5,C11_SDRTHT_Tot_NPGH_6_mor,C11_SDRTHT_T_T,C11_FUA_0b_NPGH_2,C11_FUA_0b_NPGH_3,C11_FUA_0b_NPGH_4,C11_FUA_0b_NPGH_5,C11_FUA_0b_NPGH_6_mor,C11_FUA_0bTotal,C11_FUA_1b_NPGH_2,C11_FUA_1b_NPGH_3,C11_FUA_1b_NPGH_4,C11_FUA_1b_NPGH_5,C11_FUA_1b_NPGH_6_mor,C11_FUA_1b_Tot,C11_FUA_2b_NPGH_2,C11_FUA_2b_NPGH_3,C11_FUA_2b_NPGH_4,C11_FUA_2b_NPGH_5,C11_FUA_2b_NPGH_6_mor,C11_FUA_2b_Tot,C11_FUA_3b_NPGH_2,C11_FUA_3b_NPGH_3,C11_FUA_3b_NPGH_4,C11_FUA_3b_NPGH_5,C11_FUA_3b_NPGH_6_mor,C11_FUA_3b_Tot,C11_FUA_4mb_NPGH_2,C11_FUA_4mb_NPGH_3,C11_FUA_4mb_NPGH_4,C11_FUA_4mb_NPGH_5,C11_FUA_4mb_NPGH_6_mor,C11_FUA_4mb_Tot,C11_FUA_NB_NS_NPGH_2,C11_FUA_NB_NS_NPGH_3,C11_FUA_NB_NS_NPGH_4,C11_FUA_NB_NS_NPGH_5,C11_FUA_NB_NS_NPGH_6_mor,C11_FUA_NB_NS_T,C11_FUA_Tot_NPGH_2,C11_FUA_Tot_NPGH_3,C11_FUA_Tot_NPGH_4,C11_FUA_Tot_NPGH_5,C11_FUA_Tot_NPGH_6_mor,C11_FUA_T_T,C11_OD_0b_NPGH_2,C11_OD_0b_NPGH_3,C11_OD_0b_NPGH_4,C11_OD_0b_NPGH_5,C11_OD_0b_NPGH_6_mor,C11_OD_0bTotal,C11_OD_1b_NPGH_2,C11_OD_1b_NPGH_3,C11_OD_1b_NPGH_4,C11_OD_1b_NPGH_5,C11_OD_1b_NPGH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPGH_2,C11_OD_2b_NPGH_3,C11_OD_2b_NPGH_4,C11_OD_2b_NPGH_5,C11_OD_2b_NPGH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPGH_2,C11_OD_3b_NPGH_3,C11_OD_3b_NPGH_4,C11_OD_3b_NPGH_5,C11_OD_3b_NPGH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPGH_2,C11_OD_4mb_NPGH_3,C11_OD_4mb_NPGH_4,C11_OD_4mb_NPGH_5,C11_OD_4mb_NPGH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPGH_2,C11_OD_NB_NS_NPGH_3,C11_OD_NB_NS_NPGH_4,C11_OD_NB_NS_NPGH_5,C11_OD_NB_NS_NPGH_6_mor,C11_OD_NB_NS_T,C11_OD_Tot_NPGH_2,C11_OD_Tot_NPGH_3,C11_OD_Tot_NPGH_4,C11_OD_Tot_NPGH_5,C11_OD_Tot_NPGH_6_mor,C11_OD_T_T,C11_DS_NS_NPGH_2,C11_DS_NS_NPGH_3,C11_DS_NS_NPGH_4,C11_DS_NS_NPGH_5,C11_DS_NS_NPGH_6_mor,C11_DS_NS_T,C11_Tot_NPGH_2,C11_Tot_NPGH_3,C11_Tot_NPGH_4,C11_Tot_NPGH_5,C11_Tot_NPGH_6_mor,C11_T_T,C16_SH_0b_NPGH_2,C16_SH_0b_NPGH_3,C16_SH_0b_NPGH_4,C16_SH_0b_NPGH_5,C16_SH_0b_NPGH_6_mor,C16_SH_0bTotal,C16_SH_1b_NPGH_2,C16_SH_1b_NPGH_3,C16_SH_1b_NPGH_4,C16_SH_1b_NPGH_5,C16_SH_1b_NPGH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPGH_2,C16_SH_2b_NPGH_3,C16_SH_2b_NPGH_4,C16_SH_2b_NPGH_5,C16_SH_2b_NPGH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPGH_2,C16_SH_3b_NPGH_3,C16_SH_3b_NPGH_4,C16_SH_3b_NPGH_5,C16_SH_3b_NPGH_6_mor,C16_SH_3b_Tot,C16_SH_4mb_NPGH_2,C16_SH_4mb_NPGH_3,C16_SH_4mb_NPGH_4,C16_SH_4mb_NPGH_5,C16_SH_4mb_NPGH_6_mor,C16_SH_4mb_Tot,C16_SH_NB_NS_NPGH_2,C16_SH_NB_NS_NPGH_3,C16_SH_NB_NS_NPGH_4,C16_SH_NB_NS_NPGH_5,C16_SH_NB_NS_NPGH_6_mor,C16_SH_NB_NS_T,C16_SH_Tot_NPGH_2,C16_SH_Tot_NPGH_3,C16_SH_Tot_NPGH_4,C16_SH_Tot_NPGH_5
11902,14,5,5,183,32,11,27,13,7,90,17,3,0,0,0,20,274,65,39,22,12,417,0,0,0,0,0,0,3,0,0,0,0,3,62,5,3,3,0,74,27,16,7,4,0,48,4,5,0,3,0,15,8,0,0,0,0,7,100,23,9,6,0,143,6,0,3,5,0,13,17,4,0,0,0,21,456,91,51,11,8,616,31,15,7,5,3,66,0,0,3,0,0,4,32,10,3,0,0,47,541,124,70,18,8,767,0,0,0,0,0,0,4,0,0,0,0,4,8,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,15,3,0,0,0,0,6,939,220,115,53,22,1344,0,0,0,0,0,3,0,0,0,0,0,7,91,11,4,0,0,101,138,50,19,15,11,239,53,24,30,23,23,162,21,0,6,8,14,44,307,92,61,51
11903,7,3,0,174,49,22,30,17,6,126,9,9,0,0,0,22,279,71,34,22,14,418,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,33,48,4,4,0,0,59,6,5,7,0,0,20,3,0,0,0,0,3,92,10,7,4,0,116,8,0,0,0,0,10,25,0,0,0,0,31,414,105,39,11,3,559,76,92,41,9,3,227,4,7,4,3,0,17,11,5,0,0,0,21,541,207,88,26,14,873,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,12,0,0,0,0,0,0,928,291,140,44,22,1422,0,3,0,0,5,8,6,0,0,0,0,12,72,12,4,0,0,83,131,39,14,8,0,190,72,36,42,29,20,199,9,5,0,8,0,25,303,96,53,38
11904,5,8,3,222,61,24,26,10,18,134,11,7,3,0,3,22,358,73,34,19,26,513,0,0,0,0,0,0,5,0,0,0,0,5,67,3,0,0,0,74,51,8,7,0,0,69,5,3,3,0,0,12,5,0,0,0,0,5,137,18,12,0,0,162,13,0,0,0,0,13,42,0,3,3,0,47,629,149,72,21,10,871,73,64,24,14,6,169,3,0,0,0,0,7,12,13,9,3,0,29,764,221,107,39,12,1143,0,0,0,0,0,0,3,0,0,0,0,8,11,4,0,0,0,18,3,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,4,20,5,5,4,0,29,3,0,0,0,0,4,1279,315,157,65,38,1849,3,0,0,0,0,3,8,5,0,0,0,14,91,15,3,0,0,108,154,54,15,10,5,237,62,33,44,34,22,190,20,12,4,0,3,29,334,114,62,46
12001,3,0,0,130,28,20,16,5,0,74,7,0,3,0,0,13,174,66,22,9,0,270,0,0,0,0,0,0,3,0,0,0,0,3,79,3,3,0,0,80,37,26,4,0,0,63,0,4,4,0,0,4,4,0,0,0,0,4,119,28,10,0,0,162,8,0,3,0,0,12,25,0,0,0,0,30,507,80,30,0,0,617,107,122,24,8,0,263,3,0,0,0,0,4,8,4,0,0,0,14,659,211,56,9,0,939,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,14,4,0,0,0,0,4,962,311,88,18,3,1390,0,0,0,0,0,0,3,0,0,0,0,4,52,4,0,0,0,53,70,47,8,0,0,119,25,16,26,16,6,79,10,0,3,0,0,21,151,67,33,17
12002,11,0,0,230,30,23,33,10,0,97,4,3,0,0,0,7,268,136,45,10,0,463,0,0,0,0,0,3,11,0,0,0,0,11,240,9,0,0,0,248,137,139,14,0,0,290,17,20,23,9,3,73,4,3,5,0,0,8,413,170,48,9,3,639,8,0,0,0,0,8,31,0,0,0,0,31,338,20,4,0,0,365,27,41,4,0,0,73,0,0,4,0,0,8,9,0,0,0,0,9,409,64,14,0,0,492,0,0,0,0,0,0,0,0,0,0,0,0,26,3,0,0,0,29,3,9,3,0,0,7,0,0,0,0,0,0,4,0,0,0,0,6,31,6,5,0,0,41,0,0,0,0,0,0,1125,385,98,23,4,1639,0,0,0,0,0,0,3,0,0,0,0,3,35,5,0,0,0,40,51,55,4,0,0,109,7,14,16,6,0,46,6,4,0,0,0,10,98,77,28,7
12003,19,6,4,304,88,56,71,24,17,251,15,7,3,3,9,44,430,166,93,36,30,757,0,3,0,0,0,3,6,0,0,0,0,6,94,7,0,0,0,106,60,29,11,0,0,102,4,11,7,13,3,37,4,0,0,0,0,4,176,49,22,10,6,267,8,9,4,0,0,31,81,7,3,0,0,91,1085,295,127,51,10,1567,95,134,56,34,6,328,5,7,14,4,3,38,33,14,16,3,4,72,1313,477,216,92,27,2122,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,17,0,9,0,0,0,7,0,6,0,3,0,8,0,0,0,0,0,0,18,11,3,3,0,35,0,5,0,0,0,9,1935,702,342,146,63,3187,4,0,0,0,0,7,3,5,0,0,4,11,73,7,6,0,0,85,157,111,16,5,9,300,77,59,93,66,71,361,25,15,4,3,9,58,343,193,119,77
12101,9,3,0,157,68,30,25,24,12,156,5,3,0,0,0,5,251,75,36,24,9,397,0,0,0,0,0,0,3,0,0,0,0,3,53,5,3,0,0,60,32,20,5,0,0,57,3,0,3,0,0,10,3,0,0,0,0,3,91,26,8,0,0,121,15,4,0,0,0,26,79,4,0,0,0,92,793,110,21,5,0,927,125,138,24,7,5,295,0,4,7,4,0,14,14,0,0,3,0,19,1035,255,57,21,6,1376,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,3,1378,363,104,45,15,1900,0,0,0,0,0,0,9,0,0,0,0,11,42,9,0,0,0,54,74,36,6,3,0,117,65,31,33,25,14,180,13,4,0,0,0,24,206,85,43,29
12102,0,0,0,145,67,19,18,10,4,116,3,0,0,0,0,6,234,42,18,10,7,314,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8,23,0,0,0,0,19,4,0,0,0,0,4,0,0,0,0,0,0,37,0,0,0,0,38,0,0,0,0,0,0,10,0,0,0,0,10,214,15,9,0,0,239,24,12,4,3,0,37,0,0,0,0,0,0,6,0,0,0,0,7,253,29,16,4,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526,80,33,13,7,657,3,0,0,0,0,3,4,3,0,0,0,7,49,5,0,0,0,51,98,17,6,0,0,117,56,29,18,8,3,108,14,3,0,0,0,15,219,53,20,9
12103,0,0,0,110,90,27,16,14,4,153,6,0,0,0,0,5,202,55,25,14,4,297,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,0,0,11,3,3,0,0,0,8,3,3,3,0,0,8,0,0,0,0,0,0,21,4,3,0,0,30,0,0,0,0,0,0,10,0,0,0,0,10,97,9,0,0,0,114,24,22,4,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,135,27,4,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,358,91,26,11,4,496,0,0,0,0,0,3,6,0,0,0,0,6,24,0,0,0,0,21,63,10,6,0,0,78,86,29,28,21,9,173,8,0,0,0,0,12,189,42,38,24
12104,5,0,0,79,22,18,8,5,0,55,0,0,0,0,0,0,105,56,12,5,0,177,0,0,0,0,0,0,6,0,0,0,0,6,96,6,3,0,0,111,96,94,12,0,0,202,11,14,15,0,0,42,0,0,0,0,0,3,212,109,35,0,0,362,8,4,0,0,0,12,122,3,0,0,0,121,1226,86,12,3,0,1328,149,229,20,3,0,400,4,3,4,0,0,15,12,3,0,0,0,15,1518,331,41,3,0,1898,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,12,8,0,0,0,0,8,1849,498,91,6,5,2453,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,12,33,18,4,0,0,48,23,4,9,8,0,44,0,0,0,0,0,0,74,25,10,8
12201,0,3,0,46,23,12,7,7,3,47,3,0,3,0,0,3,87,31,9,8,4,137,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,45,26,19,0,0,0,42,0,9,3,0,0,12,0,0,0,0,0,4,71,23,7,0,0,107,7,0,0,0,0,7,42,9,0,0,0,51,354,43,4,0,0,398,67,111,13,0,0,191,3,6,5,0,0,18,10,0,0,0,0,16,477,164,28,3,0,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,639,225,43,13,4,919,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,10,30,15,0,0,0,38,20,9,8,6,0,38,0,3,0,0,0,3,60,25,4,6
12202,0,0,0,124,69,21,15,4,5,115,6,3,0,0,0,12,224,61,14,5,5,313,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,20,6,0,0,0,24,7,0,3,0,0,9,0,0,0,0,0,0,33,7,3,0,0,39,0,0,0,0,0,0,4,0,0,0,0,4,70,0,0,0,0,72,8,10,0,0,0,17,0,0,0,0,0,0,6,0,0,0,0,6,93,8,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,18,0,0,0,0,0,0,367,83,20,5,5,479,0,0,0,0,0,0,7,0,0,0,0,8,33,0,0,0,0,31,70,15,3,0,0,97,81,27,15,3,0,122,13,3,3,0,0,16,208,52,22,3
12203,5,0,0,229,102,43,49,18,10,230,18,0,0,0,0,19,381,104,56,18,9,576,0,0,0,0,0,0,8,0,0,0,0,8,33,3,0,0,0,34,31,8,4,0,0,43,8,9,3,0,0,19,0,0,0,0,0,3,81,23,8,0,0,111,4,3,0,0,0,5,78,3,0,0,0,83,795,74,13,3,0,888,57,55,9,0,0,121,3,0,3,0,0,4,9,0,0,0,0,11,941,139,27,3,0,1118,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,5,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,15,3,0,0,0,0,3,1415,271,91,31,9,1820,3,0,0,0,0,3,10,0,0,0,0,12,73,5,0,0,0,76,141,58,10,4,0,215,106,54,30,20,9,213,17,13,3,0,0,34,352,128,46,24
12301,0,0,0,125,73,18,0,3,0,93,11,0,0,0,0,13,202,34,3,3,0,242,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,18,4,0,0,0,18,3,4,0,0,0,8,0,0,0,0,0,0,26,6,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,46,7,3,0,287,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,104,17,0,0,0,116,88,21,9,0,4,124,4,3,0,0,0,10,203,38,10,4
12302,12,3,0,477,128,30,11,0,0,170,24,3,0,0,0,27,652,73,21,6,0,747,0,0,0,0,0,0,0,0,0,0,0,0,93,7,0,0,0,100,93,18,0,0,0,116,9,0,4,0,0,15,5,0,0,0,0,8,204,30,3,0,0,240,0,0,0,0,0,0,3,0,0,0,0,3,42,8,0,0,0,48,9,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,59,5,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,914,108,26,7,0,1057,3,0,0,0,0,3,4,3,0,0,0,10,56,0,0,0,0,54,413,65,14,4,0,493,145,42,31,12,4,242,20,6,0,0,0,29,644,112,43,17
12303,0,0,0,83,57,12,3,0,0,71,3,0,0,0,0,3,163,17,3,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,4,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,4,0,3,0,9,0,0,0,0,0,0,7,4,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,21,7,4,0,208,0,0,0,0,0,3,3,0,0,0,0,3,18,0,0,0,0,23,61,8,3,0,0,75,57,15,3,0,0,74,12,0,0,0,0,11,150,26,4,0
12401,9,0,0,364,120,28,13,5,3,167,10,6,0,0,0,18,600,85,19,5,3,715,0,0,0,0,0,0,3,0,0,0,0,3,18,0,0,0,0,14,24,0,0,0,0,21,3,0,0,0,0,3,0,0,0,0,0,0,47,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,8,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,27,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678,88,19,5,3,794,0,0,0,0,0,0,7,3,0,0,0,7,162,8,0,0,0,167,326,24,4,3,0,359,135,35,17,3,8,192,24,0,0,0,0,25,648,69,17,8
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,8,3,0,422,135,40,14,3,0,193,14,3,0,0,0,13,562,91,20,9,0,678,0,0,0,0,0,0,3,0,0,0,0,3,28,0,0,0,0,26,113,13,0,0,0,133,9,5,0,0,0,12,3,0,0,0,0,3,155,19,3,0,0,174,0,0,0,0,0,0,8,0,0,0,0,8,133,10,0,0,0,141,21,8,0,0,0,29,3,0,0,0,0,3,7,3,0,0,0,7,173,13,5,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,3,894,127,24,9,0,1054,3,0,0,0,0,4,9,0,0,0,0,9,52,4,0,0,0,58,366,45,14,0,0,426,155,49,18,11,3,242,27,6,5,0,0,35,611,103,36,7
12404,0,0,0,133,36,9,4,0,0,53,7,0,0,0,0,9,186,39,5,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27,28,7,0,0,0,33,0,0,3,0,0,5,0,0,0,0,0,0,62,9,3,0,0,74,0,0,0,0,0,0,3,0,0,0,0,3,17,0,0,0,0,19,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,25,5,0,0,0,33,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,279,52,6,0,0,343,0,0,0,0,0,0,3,0,0,0,0,3,25,0,0,0,0,25,125,29,9,0,0,158,41,14,6,0,0,63,0,3,3,0,0,5,198,37,17,0
12405,0,0,0,211,47,6,5,0,0,59,6,0,0,0,0,5,277,34,8,0,0,322,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,40,7,0,0,0,50,9,0,0,0,0,9,3,0,0,0,0,3,63,8,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,27,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,362,45,9,0,0,425,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,48,200,26,3,0,0,227,45,13,3,0,0,67,5,3,0,0,0,15,300,45,8,0
12501,21,7,7,160,38,18,15,6,7,85,7,0,0,0,0,12,208,67,33,21,18,352,0,0,0,0,0,0,0,0,0,0,0,0,29,8,0,0,0,33,33,12,7,6,0,61,4,3,8,0,0,20,6,0,0,0,0,6,69,22,15,5,0,116,8,3,0,0,0,12,19,3,0,0,0,16,287,97,37,15,13,454,46,45,19,12,13,132,3,3,0,0,0,10,13,5,9,0,0,30,369,157,63,35,24,653,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,3,661,252,121,60,42,1134,0,0,0,0,4,4,5,3,0,0,3,10,60,15,5,3,5,90,106,39,29,22,37,232,44,32,46,26,58,210,18,13,9,8,17,69,235,107,88,64
12502,3,0,0,155,41,15,13,6,3,82,3,0,0,0,0,6,217,44,19,10,3,288,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27,39,24,10,3,0,71,5,0,3,0,0,9,0,0,0,0,0,3,77,20,6,5,0,112,0,0,0,0,0,0,3,0,0,0,0,3,37,3,0,0,0,45,20,10,9,3,0,45,3,0,3,0,0,11,0,0,0,0,0,0,71,11,13,4,0,99,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,5,0,0,3,0,0,0,361,87,45,18,3,513,3,0,0,0,0,3,4,0,3,0,0,6,42,3,0,0,0,43,93,21,0,0,0,112,49,24,17,8,0,91,14,4,3,0,0,20,195,54,23,6
12503,11,3,3,290,63,26,17,6,3,113,19,0,0,0,3,27,436,86,30,10,9,574,3,0,0,0,0,3,3,0,0,0,0,5,43,9,0,0,0,51,39,7,4,3,0,55,12,4,7,0,0,30,9,0,0,0,0,11,112,21,17,4,3,156,0,0,0,0,0,3,21,0,0,0,0,19,198,42,21,12,0,272,25,8,3,0,0,41,0,0,0,0,0,0,10,3,0,0,0,11,248,62,30,12,3,350,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,3,13,4,0,0,0,0,9,809,167,74,24,15,1091,3,0,0,0,0,4,15,3,0,0,0,21,113,18,7,3,3,148,187,69,36,13,24,336,56,35,48,27,39,209,37,6,6,10,3,65,409,139,97,54
12504,8,4,4,255,72,19,14,10,6,122,13,8,0,0,0,18,356,89,31,15,6,496,3,3,0,0,0,4,9,0,0,0,0,9,47,5,3,0,0,58,60,36,0,0,0,103,30,15,7,0,0,52,8,0,0,0,0,5,156,58,11,3,0,230,15,3,0,0,0,22,23,4,0,0,0,28,642,161,58,14,3,876,101,84,49,5,4,248,3,4,3,0,0,8,19,6,5,8,0,32,803,261,109,35,8,1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,8,4,0,0,0,12,1317,413,159,50,19,1957,0,0,0,0,0,4,3,3,0,0,0,12,54,13,0,0,0,72,153,52,23,14,17,267,80,28,32,26,27,182,24,8,4,4,12,47,323,97,62,46
