SA3_CODE_2016,C16_Chr_Chi_nfd_0_14,C16_Chr_Chi_nfd_15_24,C16_Chr_Chi_nfd_25_34,C16_Chr_Chi_nfd_35_44,C16_Chr_Chi_nfd_45_54,C16_Chr_Chi_nfd_55_64,C16_Chr_Chi_nfd_65_74,C16_Chr_Chi_nfd_75_84,C16_Chr_Chi_nfd_85ov,C16_Chr_Chi_nfd_Tot,C16_Chr_Oth_Chi_0_14,C16_Chr_Oth_Chi_15_24,C16_Chr_Oth_Chi_25_34,C16_Chr_Oth_Chi_35_44,C16_Chr_Oth_Chi_45_54,C16_Chr_Oth_Chi_55_64,C16_Chr_Oth_Chi_65_74,C16_Chr_Oth_Chi_75_84,C16_Chr_Oth_Chi_85ov,C16_Chr_Oth_Chi_Tot,C16_Christ_Tot_0_14,C16_Christ_Tot_15_24,C16_Christ_Tot_25_34,C16_Christ_Tot_35_44,C16_Christ_Tot_45_54,C16_Christ_Tot_55_64,C16_Christ_Tot_65_74,C16_Christ_Tot_75_84,C16_Christ_Tot_85ov,C16_Christ_T_T,C16_Hinduism_0_14,C16_Hinduism_15_24,C16_Hinduism_25_34,C16_Hinduism_35_44,C16_Hinduism_45_54,C16_Hinduism_55_64,C16_Hinduism_65_74,C16_Hinduism_75_84,C16_Hinduism_85ov,C16_Hinduism_Tot,C16_Islam_0_14,C16_Islam_15_24,C16_Islam_25_34,C16_Islam_35_44,C16_Islam_45_54,C16_Islam_55_64,C16_Islam_65_74,C16_Islam_75_84,C16_Islam_85ov,C16_Islam_Tot,C16_Judaism_0_14,C16_Judaism_15_24,C16_Judaism_25_34,C16_Judaism_35_44,C16_Judaism_45_54,C16_Judaism_55_64,C16_Judaism_65_74,C16_Judaism_75_84,C16_Judaism_85ov,C16_Judaism_Tot,C16_OR_AusAborTrad_0_14,C16_OR_AusAborTrad15_24,C16_OR_AusAborTrad25_34,C16_OR_AusAborTrad35_44,C16_OR_AusAborTrad45_54,C16_OR_AusAborTrad55_64,C16_OR_AusAborTrad65_74,C16_OR_AusAborTrad75_84,C16_OR_AusAborTrad85oe,C16_OR_AusAborTrade_Tot,C16_OR_Sikhism_0_14,C16_OR_Sikhism_15_24,C16_OR_Sikhism_25_34,C16_OR_Sikhism_35_44,C16_OR_Sikhism_45_54,C16_OR_Sikhism_55_64,C16_OR_Sikhism_65_74,C16_OR_Sikhism_75_84,C16_OR_Sikhism_85oe,C16_OR_Sikhism_Tot,C16_OR_Ot_Re_Gr_0_14,C16_OR_Ot_Re_Gr_15_24,C16_OR_Ot_Re_Gr_25_34,C16_OR_Ot_Re_Gr_35_44,C16_OR_Ot_Re_Gr_45_54,C16_OR_Ot_Re_Gr_55_64,C16_OR_Ot_Re_Gr_65_74,C16_OR_Ot_Re_Gr_75_84,C16_O_R_Ot_Re_Gr_85ov,C16_OR_Ot_Re_Gr_Tot,C16_Oth_Rel_Tot_0_14,C16_Oth_Rel_Tot_15_24,C16_Oth_Rel_Tot_25_34,C16_Oth_Rel_Tot_35_44,C16_Oth_Rel_Tot_45_54,C16_Oth_Rel_Tot_55_64,C16_Oth_Rel_Tot_65_74,C16_Oth_Rel_Tot_75_84,C16_Oth_Rel_Tot_85ov,C16_Other_Rel_T_T,C16_SBOSB_No_RA_0_14,C16_SBOSB_No_RA_15_24,C16_SBOSB_No_RA_25_34,C16_SBOSB_No_RA_35_44,C16_SBOSB_No_RA_45_54,C16_SBOSB_No_RA_55_64,C16_SBOSB_No_RA_65_74,C16_SBOSB_No_RA_75_84,C16_SBOSB_No_RA_85ov,C16_SBOSB_No_RA_Tot,C16_Oth_rel_affi_0_14,C16_Rel_aff_ns_15_24,C16_Rel_aff_ns_25_34,C16_Rel_aff_ns_35_44,C16_Rel_aff_ns_45_54,C16_Rel_aff_ns_55_64,C16_Rel_aff_ns_65_74,C16_Rel_aff_ns_75_84,C16_Rel_aff_ns_85ov,C16_Rel_aff_ns_Tot,C16_Tot_0_14_yrs,C16_Tot_15_24_yrs,C16_Tot_25_34_yrs,C16_Tot_35_44_yrs,C16_Tot_45_54_yrs,C16_Tot_55_64_yrs,C16_Tot_65_74_yrs,C16_Tot_75_84_yrs,C16_Tot_85o,C16_T_T
20602,103,72,114,123,103,83,51,36,10,697,0,3,3,3,9,3,4,0,0,26,2738,1692,2235,2782,3180,2051,1846,1954,862,19331,85,94,345,123,26,19,12,7,0,705,159,125,162,111,66,53,24,11,8,730,31,5,35,37,15,9,8,0,0,147,0,4,0,0,0,0,0,0,0,4,16,6,59,16,8,6,0,0,0,114,5,20,46,47,28,28,10,0,0,174,25,26,100,64,36,32,10,0,0,289,4585,3065,6212,4700,3152,2020,770,226,88,24827,746,570,1168,891,693,461,243,182,119,5073,8440,5674,10493,8883,7320,4799,2966,2403,1089,52065
20603,150,133,217,169,147,104,62,25,20,1029,3,0,0,4,0,4,0,0,0,15,5623,3939,3994,4497,5321,4128,2781,1999,1058,33330,272,232,892,270,36,31,28,3,3,1774,779,325,564,381,233,115,71,24,4,2501,9,6,8,14,11,8,6,0,0,62,0,0,0,0,0,0,0,0,0,3,23,21,105,20,6,3,5,0,0,187,13,15,58,40,27,28,7,0,0,190,39,39,164,62,36,28,13,0,0,382,3069,3240,5159,3213,2353,2027,911,260,141,20374,1007,788,1414,1017,794,679,363,248,232,6541,10931,8782,12574,9750,8997,7221,4278,2597,1480,66595
20604,182,847,779,317,163,133,85,39,9,2556,0,15,17,8,3,10,5,3,0,62,2147,7061,9294,4363,3317,3011,2277,1193,622,33284,628,792,3136,723,108,66,35,8,0,5499,1124,1529,1429,609,314,154,91,39,11,5296,24,64,101,45,32,49,83,62,22,473,0,0,4,0,0,0,0,0,0,5,22,50,144,28,8,6,0,0,0,261,20,110,186,70,41,28,11,7,3,475,43,159,334,95,46,38,11,6,0,744,3237,21683,20524,6559,3855,2842,1756,513,190,61160,1265,5277,6449,2674,1620,1247,865,385,360,20141,8731,40355,44424,16038,9788,7801,5288,2299,1255,135969
20605,142,116,353,242,164,146,95,57,15,1337,3,5,16,7,17,14,6,4,0,72,3839,2407,7115,5912,5294,4082,3262,1859,738,34513,287,155,967,389,82,62,25,3,3,1973,182,131,344,179,105,69,31,19,5,1065,687,308,607,425,273,362,364,248,261,3531,0,0,0,3,3,0,0,0,0,10,14,18,62,23,3,6,0,0,0,131,20,20,94,77,54,40,21,3,0,327,36,40,163,101,56,48,21,3,0,466,5216,4955,12624,8185,5544,3885,2177,626,232,43446,1424,1243,3910,2536,1865,1485,955,420,192,14040,11787,9446,26249,18115,13486,10205,6946,3197,1433,100872
20606,60,109,242,128,83,71,60,24,13,787,4,0,9,3,7,4,5,0,0,33,2336,2383,5187,3045,2968,2546,2355,1683,727,23233,155,127,612,192,43,50,29,12,6,1223,106,113,227,111,49,48,41,26,3,721,267,218,375,235,189,386,504,321,201,2689,0,0,0,0,0,0,0,0,0,0,6,12,38,12,4,3,5,0,0,90,7,25,63,30,16,9,8,5,3,179,20,35,105,50,25,12,19,5,3,269,2113,4008,8957,3725,2291,1731,1273,552,207,24843,678,978,2425,1158,810,721,570,413,204,7945,5784,8092,18297,8806,6556,5653,4872,3049,1352,62467
20607,145,118,311,180,149,117,103,44,17,1172,3,6,13,4,3,12,3,4,0,56,2907,2397,5856,3872,3592,3047,2305,1599,692,26267,62,68,271,105,33,25,14,8,0,579,640,273,458,308,175,84,64,24,4,2014,50,39,189,70,37,49,54,11,0,496,0,3,3,0,0,0,0,0,0,9,7,0,39,6,3,3,4,0,0,60,17,28,74,59,41,26,10,3,3,263,25,31,114,64,39,32,14,3,3,332,4648,5385,15733,7494,4263,3065,2007,631,173,43398,1154,1279,3399,1710,1265,1019,635,327,145,10927,9794,9858,26691,14137,9960,7803,5358,2759,1083,87453
20701,456,393,419,384,438,351,250,140,57,2887,6,4,10,11,12,12,9,3,12,84,13048,9678,6514,8470,12425,9632,8015,5499,3441,76727,758,552,1285,778,329,221,114,33,14,4087,387,363,538,287,141,77,35,19,6,1846,252,153,114,148,191,220,221,100,67,1458,0,0,0,0,0,0,0,0,0,6,71,47,91,58,28,21,35,6,6,360,59,61,105,99,59,74,44,17,6,526,129,99,200,164,91,90,77,22,11,892,11433,11533,10746,8130,8040,6351,3827,1435,725,62231,2267,2089,2200,1817,1987,1682,1275,778,508,14606,28803,25255,22544,20736,24102,18983,13951,8031,4829,167231
20702,389,271,342,336,351,318,176,116,54,2350,9,8,3,3,15,5,3,3,3,55,6485,4860,3836,4995,6683,5831,6404,5481,2146,46721,285,149,284,289,180,154,123,44,8,1513,517,341,420,424,299,219,90,41,13,2363,41,23,26,38,27,64,72,23,7,317,0,0,0,0,0,0,0,0,0,3,95,54,121,72,54,52,29,17,3,500,60,85,68,65,96,89,53,27,8,545,154,143,194,139,154,145,80,39,6,1048,5095,4206,4584,3734,3466,3050,1860,989,377,27367,1008,865,838,781,881,810,685,596,381,6851,14048,11043,10813,11096,12391,10890,9717,7372,3004,90369
20703,491,396,423,433,336,286,186,98,41,2700,10,9,6,8,9,8,9,14,6,84,7097,5247,3820,5281,6485,5220,4757,4214,2342,44468,470,466,787,462,183,160,101,41,14,2689,255,283,333,190,108,48,25,17,3,1261,22,7,22,25,21,21,24,16,17,181,0,0,0,0,0,0,0,0,0,3,92,101,188,77,25,31,19,7,3,550,32,49,67,59,62,50,37,17,6,377,125,148,258,135,85,78,62,24,9,926,6789,8208,7340,5033,4742,3716,1906,1037,473,39240,1212,1269,1251,896,1023,892,617,525,361,8048,16439,16583,14963,12877,13303,10767,7817,6015,3273,102040
20801,229,113,120,187,177,200,131,58,35,1240,6,3,0,8,10,12,18,10,0,69,8399,4921,2780,5343,8219,6582,5652,3586,2558,48034,111,60,136,125,80,45,20,9,3,581,83,69,74,62,64,39,31,6,11,441,454,228,179,325,320,411,408,191,85,2607,0,0,0,0,0,0,0,0,0,0,21,14,35,22,3,4,9,0,0,106,21,18,31,29,46,41,13,4,0,208,34,31,74,52,48,46,21,4,3,317,7750,4718,3810,5199,5498,4121,2573,955,538,35154,1434,955,803,1091,1379,1200,927,559,428,8768,18421,11103,7980,12418,15855,12636,9718,5344,3624,97087
20802,307,223,352,314,259,210,145,79,24,1900,18,8,9,11,16,23,14,9,13,121,8848,5358,5755,7187,8607,6408,4797,3927,2304,53196,1301,619,2537,1214,250,154,64,28,5,6177,162,149,361,166,78,42,31,11,4,1011,5325,2495,2278,2935,2622,2950,2704,1289,1120,23717,0,0,0,0,0,0,0,0,0,0,65,73,219,59,17,16,3,0,0,450,60,49,123,95,77,38,26,4,0,474,125,122,341,158,93,53,31,9,0,922,8712,7838,9159,7169,6109,4433,2249,885,528,47087,2297,1646,2159,1854,1770,1428,963,601,422,13146,27083,18675,23363,21297,19961,15819,11009,6832,4405,148437
20803,451,247,314,390,340,269,145,70,34,2260,16,3,7,15,9,15,12,3,0,77,10020,5607,5278,8131,9261,7540,6470,4507,2332,59138,300,195,456,275,184,160,41,25,5,1636,175,147,202,187,146,88,71,25,3,1040,204,72,137,217,116,140,129,60,29,1106,0,0,0,0,0,0,0,0,0,6,57,43,158,38,21,11,3,5,0,324,44,40,68,67,73,43,17,14,3,388,95,84,228,108,93,56,24,15,8,714,8685,5158,6547,7145,5628,4041,2153,951,462,40771,1568,1026,1332,1511,1399,1177,989,699,543,10233,21279,12533,14515,18027,17215,13503,10022,6327,3393,116817
20804,81,75,91,87,55,56,47,26,14,525,4,0,4,3,0,8,3,0,3,21,3572,2271,1759,2481,3129,2212,1955,1456,800,19640,204,142,609,183,35,27,15,7,0,1212,56,66,108,70,25,14,4,3,0,342,285,161,127,171,171,203,150,80,46,1401,0,0,0,0,0,0,0,0,0,0,11,20,42,13,7,0,0,0,0,92,4,21,33,18,14,9,6,3,0,109,16,40,79,29,17,7,7,3,0,197,2344,2763,2830,1797,1591,1352,835,327,159,14004,551,522,622,473,480,402,286,187,102,3624,7081,6147,6376,5354,5566,4338,3305,2085,1121,41367
20901,410,296,336,351,360,344,225,108,42,2477,17,0,9,17,12,7,3,3,4,73,9951,6223,5846,7697,8845,8335,7674,4731,2323,61625,317,170,536,312,107,112,67,29,3,1654,839,458,502,421,246,142,70,34,9,2714,6,10,21,22,26,20,20,10,3,142,0,0,0,0,0,0,0,0,0,4,63,46,107,59,19,10,7,3,0,311,46,40,79,86,65,55,37,6,9,430,110,89,186,147,89,73,45,14,9,745,8846,5896,7372,7026,5273,4450,2528,1022,439,42851,1705,1119,1367,1336,1299,1150,991,591,454,10018,22015,14238,16248,17375,16224,14542,11511,6470,3253,121865
20902,280,229,410,321,301,221,164,121,63,2114,10,4,9,7,3,9,0,0,0,48,5913,4533,4922,5642,6400,5048,4653,4332,2054,43506,501,536,1573,470,121,95,49,19,0,3355,1741,984,1511,799,421,257,148,52,7,5914,13,8,9,18,11,9,5,0,0,67,3,9,0,3,10,0,0,0,0,22,186,147,543,146,10,31,11,4,0,1076,14,44,76,61,49,32,7,0,3,293,206,207,621,206,69,59,17,9,3,1396,4788,4478,6580,4975,3131,2101,858,395,208,27520,1495,1302,1993,1406,1157,846,564,476,347,9585,14999,12604,17970,14050,11795,8793,6444,5343,2649,94653
20903,281,193,125,205,233,240,137,42,18,1468,8,3,3,5,12,5,7,8,0,48,5258,4171,2356,3624,5605,5099,3363,1367,493,31334,42,17,37,50,30,33,18,3,0,221,78,20,53,43,26,27,13,8,0,274,9,3,6,14,6,10,5,3,0,62,0,0,0,3,0,0,0,0,0,3,16,11,8,19,3,6,6,0,0,72,16,26,25,41,49,44,19,3,0,214,30,31,34,59,50,50,22,3,0,288,6383,3997,2941,4029,4041,3354,1742,427,139,27065,976,715,524,673,881,776,478,209,88,5309,12832,9004,6019,8606,10755,9465,5692,2030,720,65123
20904,1806,1000,1255,1297,1086,861,609,277,80,8270,18,6,14,15,11,12,11,5,0,87,21533,13353,14586,16280,16337,13933,10897,6152,1948,115027,2076,813,2710,1635,583,336,176,70,17,8413,4735,2346,2743,2258,1475,745,324,134,33,14794,10,10,11,17,7,9,5,0,0,60,3,0,3,3,3,0,0,0,0,16,1445,695,2296,876,244,214,103,24,9,5902,99,85,150,120,96,67,44,13,0,668,1546,779,2445,1001,342,282,140,42,7,6584,11179,6877,9432,6879,5002,3512,1660,503,194,45234,3689,2148,3062,2376,2011,1643,1116,621,209,16875,46001,27182,36186,31737,26716,21235,14594,7626,2440,213708
21001,189,126,140,167,169,112,106,59,15,1091,8,0,0,4,3,6,0,0,0,18,6506,3965,3552,4973,5598,4491,4856,3559,1328,38831,143,69,188,145,80,37,32,9,0,704,240,165,195,168,133,65,43,30,4,1052,0,3,4,3,8,7,3,0,0,20,0,0,0,0,0,0,0,0,0,0,48,38,95,33,9,6,3,3,0,239,12,19,14,27,18,10,5,0,0,107,59,54,106,64,31,17,8,5,0,346,2279,1726,2125,1837,1527,1260,720,299,124,11895,678,434,566,590,511,511,504,370,216,4381,10067,6565,6922,7986,8086,6625,6258,4338,1713,58565
21002,115,67,54,75,76,80,49,13,8,531,0,0,0,3,3,0,4,0,0,7,3034,1709,1136,1999,2607,2367,1961,784,269,15878,3,3,3,0,3,3,0,0,0,22,11,12,8,10,10,7,3,0,0,60,4,0,0,0,8,3,4,0,0,17,0,0,0,0,0,0,0,0,0,0,3,0,9,3,0,0,0,0,0,16,3,5,9,7,16,9,3,0,0,48,4,5,14,10,16,7,3,0,0,65,2767,1315,1222,1635,1558,1179,733,205,71,10684,477,294,219,341,421,413,321,120,71,2671,6315,3361,2623,4039,4657,4009,3040,1116,411,29574
21003,200,151,195,169,178,115,70,46,11,1151,0,4,3,8,8,0,3,0,0,33,5127,3428,4106,4613,4971,3911,3408,3975,2125,35660,467,445,1415,487,118,52,29,17,0,3025,3879,1817,2888,1772,913,406,215,85,21,11997,3,3,7,3,5,0,4,0,0,27,0,0,3,0,0,0,0,0,0,6,97,134,339,83,4,13,7,0,0,672,17,16,54,39,19,24,10,3,0,177,115,151,396,123,22,35,11,3,0,849,2983,1909,3552,2911,1784,1231,514,293,213,15386,1271,756,1364,1052,772,580,437,378,256,6860,14054,8725,14141,11273,8848,6388,4692,4766,2626,75506
21004,172,151,94,122,142,80,63,28,17,871,0,3,7,0,5,3,3,3,0,21,3848,2797,2256,2724,3588,3206,2227,1140,470,22263,36,26,33,34,26,10,6,9,0,179,66,38,41,42,40,14,14,4,3,259,3,0,4,0,4,0,6,0,0,19,0,0,3,0,0,0,0,0,0,5,35,7,45,20,0,7,0,0,3,118,11,13,28,22,9,9,3,0,0,95,46,20,68,41,10,18,7,3,3,219,3117,2012,2238,1917,1540,1185,514,212,80,12811,592,418,431,460,432,440,302,129,66,3273,7750,5354,5137,5294,5699,4911,3109,1491,625,39369
21005,1001,677,682,625,580,368,196,84,14,4227,15,14,13,8,17,11,4,3,0,78,15235,10626,9784,10230,11430,9192,6560,3337,934,77331,1400,474,1708,1140,295,218,107,22,6,5379,9897,5479,5720,4510,3466,1855,928,335,67,32257,7,3,4,7,5,4,3,3,0,32,8,3,3,6,0,0,0,0,0,21,1191,450,1780,709,152,186,53,13,7,4542,109,87,79,84,63,30,28,12,3,492,1308,538,1860,802,213,213,84,26,9,5053,4693,3673,4161,3035,2922,2014,986,338,110,21922,3132,2086,2459,1770,1830,1285,790,385,139,13864,36587,23537,26377,22311,20972,15172,9628,4493,1280,160353
21101,1072,769,682,797,777,592,348,190,67,5293,48,39,37,32,46,45,52,46,21,376,11685,9182,7327,9077,11832,11364,9036,5127,2204,76835,845,475,743,814,526,337,169,60,21,3991,365,252,322,267,203,165,110,35,5,1724,21,9,20,30,22,32,31,9,3,176,0,0,0,0,0,0,0,0,0,3,177,102,219,123,84,73,35,16,0,824,92,88,118,118,124,94,54,25,10,727,269,186,342,244,209,168,85,39,9,1553,11134,7931,9110,7782,6682,5467,2767,1043,475,52395,1900,1394,1594,1489,1579,1523,1121,678,341,11623,27068,20111,20341,20762,22077,19902,13668,7118,3105,154154
21102,158,105,66,102,123,120,76,27,22,805,3,0,3,6,0,8,7,3,0,27,2387,1868,855,1423,2464,1998,1664,960,442,14057,58,15,26,51,25,22,12,3,0,216,42,37,40,43,23,22,11,6,0,224,3,3,3,3,5,3,12,0,0,39,0,0,0,0,0,0,0,0,0,0,26,12,14,15,11,13,4,0,0,102,17,12,21,16,26,13,9,3,3,120,41,23,33,39,39,27,14,9,3,225,1814,1483,913,1099,1349,1119,631,247,115,8775,332,268,139,204,340,291,199,128,90,1996,4715,3751,2053,2945,4342,3572,2588,1366,668,25986
21103,951,544,586,647,582,489,312,140,69,4318,60,38,33,41,47,51,46,53,50,420,9563,6122,5636,6931,8130,7226,6278,3870,1822,55565,342,106,374,310,122,80,31,7,3,1378,134,70,176,127,58,45,16,13,0,643,26,3,12,14,7,13,16,3,0,94,4,0,3,0,0,0,0,0,0,12,112,74,223,94,31,20,6,4,4,567,48,53,102,88,91,62,41,19,4,501,169,128,324,183,114,86,44,21,4,1079,8594,5690,7101,6325,5200,3908,2312,919,462,40501,1425,972,1181,1176,1132,1039,788,517,343,8585,20512,13256,15221,15525,15100,12669,9618,5392,2639,109933
21104,411,222,272,325,252,226,152,66,43,1973,9,5,6,8,18,6,3,5,0,60,4539,2832,2387,3556,4056,3478,3700,2710,1242,28500,407,183,408,380,143,117,50,19,5,1717,213,120,235,173,89,44,32,8,4,904,8,3,7,14,13,7,15,3,0,74,0,0,0,0,0,0,0,0,0,0,99,59,163,78,18,25,12,5,0,461,33,29,50,53,39,35,16,10,3,272,128,93,218,127,56,56,30,12,3,737,4507,2857,3622,3479,2691,2039,1371,604,248,21421,797,540,620,667,558,517,406,289,169,4553,10947,6965,7993,8890,8056,6637,5843,3752,1691,60769
21105,1230,752,668,748,872,759,484,180,51,5742,66,48,36,46,68,52,22,27,8,365,10908,7597,6152,7686,10403,10536,8782,4376,1743,68168,97,51,127,99,58,45,19,3,3,505,64,30,46,56,49,17,22,12,0,303,16,18,8,30,31,24,23,4,0,165,7,0,0,4,4,0,0,0,0,12,32,29,58,21,28,12,0,0,0,178,66,52,94,111,149,111,61,26,3,673,106,84,153,138,179,116,61,26,3,869,14548,9110,9591,9686,8738,6860,3908,1203,415,64064,2365,1562,1523,1621,1835,1819,1436,671,354,13192,28306,18580,17828,19655,21559,19614,14366,6308,2531,148760
21201,904,437,459,457,413,304,169,57,19,3218,21,11,25,14,15,15,4,4,0,109,9603,5453,5327,6084,6844,5763,4538,2271,858,46738,296,77,370,258,74,41,18,0,0,1133,309,128,185,182,89,30,23,6,0,944,17,9,8,14,9,17,8,0,0,79,3,0,0,0,0,0,0,0,0,3,229,43,336,137,16,25,19,4,0,805,34,32,52,76,45,31,15,6,0,292,264,80,385,209,59,62,30,10,0,1097,9177,5247,6035,5005,4167,2725,1588,502,180,34622,1772,1066,1126,1140,1095,921,669,332,134,8259,21757,12192,13717,13234,12505,9651,6925,3124,1177,94288
21202,1102,787,689,717,726,546,264,146,63,5034,22,15,12,18,15,14,17,4,3,115,11894,8670,6777,8520,10353,9391,6440,3789,1456,67289,1041,450,877,939,492,264,140,39,13,4247,3017,1945,1776,1518,1048,546,267,79,25,10217,9,9,14,17,13,14,14,5,5,84,0,0,0,0,0,0,0,0,0,4,347,189,528,216,96,87,47,12,7,1517,93,88,98,85,104,59,28,9,0,555,437,270,628,302,200,145,72,16,8,2076,7191,5287,5048,4561,4257,3016,1467,566,227,31623,2040,1431,1318,1253,1362,1131,757,474,286,10052,26731,18760,17243,18219,18600,15095,9398,5035,2043,131119
21203,1613,965,926,978,730,473,217,78,30,6012,33,22,16,26,32,16,5,3,0,144,16594,10142,9607,11649,11524,8862,5974,2860,1015,78224,2478,634,2001,2001,662,348,109,37,3,8264,3945,2296,2255,1784,955,485,190,52,19,11982,28,16,13,26,21,18,11,4,0,139,0,0,0,0,4,0,0,0,0,4,1435,410,1718,807,197,190,67,25,3,4845,84,66,104,109,82,48,16,8,3,504,1519,475,1819,914,285,236,80,31,8,5362,11059,6643,7803,6307,4977,3169,1466,484,164,42069,3381,1867,2242,2097,1713,1320,845,377,180,14026,41112,22863,27187,26650,21144,15001,8891,3913,1407,168177
21204,949,642,787,722,625,573,361,188,80,4932,20,19,17,21,13,17,14,4,4,133,10907,7990,8570,9016,9783,9887,9875,6438,2604,75075,2032,1042,2913,1835,757,394,222,75,27,9303,5438,3735,4414,3052,1773,975,469,207,46,20108,135,43,53,89,72,53,64,30,10,537,3,0,0,0,0,0,0,0,0,6,1127,1233,2843,650,125,163,53,14,3,6210,111,100,125,126,115,70,54,18,3,717,1241,1336,2974,782,234,233,104,33,4,6933,6160,5809,6504,4346,3797,3657,2020,894,344,33540,2950,2210,2817,2142,1916,1730,1312,852,427,16360,32965,25557,32445,25174,22244,19950,15439,9095,3755,186623
21205,771,714,715,650,597,436,338,179,52,4464,27,18,12,14,27,16,23,23,9,152,11158,9002,7098,8939,10731,8816,9410,7873,3623,76647,1990,1204,1930,1843,972,646,321,137,47,9084,962,798,989,680,392,195,116,40,7,4178,113,45,73,97,64,77,94,43,17,608,0,0,8,0,0,0,0,0,0,8,282,285,546,225,91,47,22,9,0,1509,114,117,129,131,106,106,58,25,3,782,393,403,681,350,193,152,77,37,5,2295,9125,13228,10493,6656,6179,5049,2862,1472,570,55635,2220,2428,2248,1785,1704,1444,1118,877,586,14410,27582,29216,25796,22362,22081,17651,14702,10743,4926,175056
21301,1341,954,987,977,804,759,513,214,65,6614,17,16,12,16,21,6,3,5,0,93,16106,11814,11571,12155,12786,12471,10259,5641,2014,94814,1168,797,1953,984,343,204,116,36,4,5612,2614,1736,2703,1630,1054,778,471,162,36,11193,12,0,7,4,12,4,4,3,0,50,3,3,0,0,0,0,0,0,0,4,932,927,2129,551,164,157,70,11,3,4949,67,46,85,78,73,55,23,12,9,452,1004,973,2211,633,238,206,92,27,14,5406,6750,5583,6246,4414,3647,2860,1318,435,199,31459,3189,2337,2852,2060,1982,1837,1251,634,299,16441,34420,26381,30495,25245,23719,21109,14427,7321,2699,185816
21302,303,202,277,281,280,266,175,100,30,1907,6,6,6,3,5,9,4,0,0,45,6577,4029,4278,5659,6607,5689,4448,3220,1461,41972,319,133,558,299,63,53,13,10,3,1456,1314,690,815,588,317,198,108,24,13,4065,19,3,18,17,7,10,3,0,0,78,0,0,0,3,0,0,0,0,0,3,79,61,227,54,18,11,6,0,0,452,16,15,51,50,46,35,9,3,0,214,92,74,273,103,62,43,14,3,0,672,5758,3264,4578,4718,3730,2643,1321,487,207,26705,1253,730,1072,1051,985,884,565,373,202,7114,15549,9125,11899,12809,12130,9837,6595,4162,1910,84006
21303,267,200,341,276,196,193,117,63,27,1668,0,0,11,7,9,7,3,0,0,44,4563,3041,4797,4619,4080,3129,2284,1744,915,29178,391,545,1567,416,106,50,21,3,0,3099,722,710,1135,516,247,134,88,26,12,3579,3,8,16,18,8,7,3,0,3,68,0,0,0,0,0,0,0,0,0,0,45,43,158,45,10,9,4,0,0,314,13,27,78,43,36,27,17,4,0,243,58,70,239,90,47,38,18,4,0,560,5390,4415,8091,5892,3350,2063,743,294,155,30399,1276,1174,1945,1477,1018,774,401,305,206,8580,13192,10888,19006,14058,9900,7247,4024,2589,1379,82288
21304,1476,751,759,974,698,422,255,75,19,5429,30,7,16,10,19,15,5,0,0,108,19838,10553,10677,13850,11802,9480,6606,2677,925,86407,1087,277,871,978,305,154,75,23,6,3785,1685,747,980,911,590,319,158,37,7,5443,5,9,6,11,12,9,3,3,4,63,6,0,3,0,0,0,0,0,0,18,720,235,922,429,111,128,54,11,3,2624,67,51,75,79,86,53,12,7,3,431,791,293,1002,507,201,182,69,19,6,3070,9860,5587,6486,5848,4071,2761,1501,414,143,36681,3162,1818,2485,2385,1773,1296,870,368,114,14266,37187,19747,23056,25353,19354,14525,9426,3581,1209,153438
21305,1964,1039,1193,1232,946,538,252,82,16,7259,60,34,56,30,46,27,8,6,0,272,22289,12793,13527,15577,14850,11190,7268,3387,1108,101996,5516,1110,6380,4527,778,507,227,50,9,19105,6163,1940,3367,2844,1177,467,207,65,8,16241,27,8,22,24,11,4,13,5,3,114,9,0,0,3,0,0,0,0,0,10,1864,803,3262,1146,186,233,130,15,7,7645,180,90,225,202,105,61,23,8,4,895,2052,892,3483,1352,294,291,158,25,4,8554,13116,7163,10209,8465,5868,3768,1704,531,142,50976,4243,2324,3838,3078,2159,1606,984,431,192,18853,54611,26821,42089,37246,25929,18402,10769,4546,1490,221895
21401,873,562,526,569,580,449,262,96,40,3952,26,13,22,14,15,24,15,13,4,152,9515,6633,6580,7719,9714,9099,7551,4340,1919,63070,317,156,293,286,178,91,36,24,3,1380,205,144,159,145,113,91,27,12,4,902,41,14,28,44,26,30,48,13,0,249,0,0,0,0,0,0,0,0,0,3,54,22,101,41,6,9,3,0,0,233,68,57,105,101,122,74,40,9,0,583,125,90,206,143,129,82,42,9,0,821,12313,7679,9083,8118,6638,4888,2755,1109,417,52998,2265,1617,1819,1750,1760,1626,1181,682,367,13075,25031,16519,18484,18569,18833,16105,11710,6187,2713,134143
21402,561,337,289,371,456,440,359,168,52,3026,3,8,0,14,26,18,22,14,4,120,10763,6710,4828,7546,10772,11525,13387,8694,3614,77826,49,24,62,44,43,37,27,4,3,289,39,14,28,49,30,23,9,8,3,199,18,10,15,25,19,48,43,15,3,196,0,0,0,0,0,0,0,0,0,4,19,7,24,18,3,3,3,0,0,74,35,43,47,68,75,66,37,12,9,399,52,49,77,89,83,67,44,12,9,478,13703,8016,7146,8442,8222,7114,5286,2154,827,60913,2051,1403,1180,1513,1870,2024,1999,1260,590,13884,26840,16353,13493,17916,21250,21007,20899,12178,5059,154999
