SA3_CODE_2016,C06_CFNC_BF_N,C06_CFNC_BF_1_149,C06_CFNC_BF_150_299,C06_CFNC_BF_300_399,C06_CFNC_BF_400_499,C06_CFNC_BF_500_649,C06_CFNC_BF_650_799,C06_CFNC_BF_800_999,C06_CFNC_BF_1000_1499,C06_CFNC_BF_1500_1999,C06_CFNC_BF_2000_2499,C06_CFNC_BF_2500_2999,C06_CFNC_BF_3000_3999,C06_CFNC_BF_4000m,C06_CFNC_BF_Ns,C06_CFNC_BF_T,C06_CFNC_BPT_N,C06_CFNC_BPT_1_149,C06_CFNC_BPT_150_299,C06_CFNC_BPT_300_399,C06_CFNC_BPT_400_499,C06_CFNC_BPT_500_649,C06_CFNC_BPT_650_799,C06_CFNC_BPT_800_999,C06_CFNC_BPT_1000_1499,C06_CFNC_BPT_1500_1999,C06_CFNC_BPT_2000_2499,C06_CFNC_BPT_2500_2999,C06_CFNC_BPT_3000_3999,C06_CFNC_BPT_4000m,C06_CFNC_BPT_Ns,C06_CFNC_BPT_T,C06_CFNC_1F1P_N,C06_CFNC_1F1P_1_149,C06_CFNC_1F1P_150_299,C06_CFNC_1F1P_300_399,C06_CFNC_1F1P_400_499,C06_CFNC_1F1P_500_649,C06_CFNC_1F1P_650_799,C06_CFNC_1F1P_800_999,C06_CFNC_1F1P_1000_1499,C06_CFNC_1F1P_1500_1999,C06_CFNC_1F1P_2000_2499,C06_CFNC_1F1P_2500_2999,C06_CFNC_1F1P_3000_3999,C06_CFNC_1F1P_4000m,C06_CFNC_1F1P_Ns,C06_CFNC_1F1P_T,C06_CFNC_1E1A_N,C06_CFNC_1E1A_1_149,C06_CFNC_1E1A_150_299,C06_CFNC_1E1A_300_399,C06_CFNC_1E1A_400_499,C06_CFNC_1E1A_500_649,C06_CFNC_1E1A_650_799,C06_CFNC_1E1A_800_999,C06_CFNC_1E1A_1000_1499,C06_CFNC_1E1A_1500_1999,C06_CFNC_1E1A_2000_2499,C06_CFNC_1E1A_2500_2999,C06_CFNC_1E1A_3000_3999,C06_CFNC_1E1A_4000m,C06_CFNC_1E1A_Ns,C06_CFNC_1E1A_T,C06_CFNC_1F1NW_N,C06_CFNC_1F1NW_1_149,C06_CFNC_1F1NW_150_299,C06_CFNC_1F1NW_300_399,C06_CFNC_1F1NW_400_499,C06_CFNC_1F1NW_500_649,C06_CFNC_1F1NW_650_799,C06_CFNC_1F1NW_800_999,C06_CFNC_1F1NW_1000_1499,C06_CFNC_1F1NW_1500_1999,C06_CFNC_1F1NW_2000_2499,C06_CFNC_1F1NW_2500_2999,C06_CFNC_1F1NW_3000_3999,C06_CFNC_1F1NW_4000m,C06_CFNC_1F1NW_Ns,C06_CFNC_1F1NW_T,C06_CFNC_1P1NW_N,C06_CFNC_1P1NW_1_149,C06_CFNC_1P1NW_150_299,C06_CFNC_1P1NW_300_399,C06_CFNC_1P1NW_400_499,C06_CFNC_1P1NW_500_649,C06_CFNC_1P1NW_650_799,C06_CFNC_1P1NW_800_999,C06_CFNC_1P1NW_1000_1499,C06_CFNC_1P1NW_1500_1999,C06_CFNC_1P1NW_2000_2499,C06_CFNC_1P1NW_2500_2999,C06_CFNC_1P1NW_3000_3999,C06_CFNC_1P1NW_4000m,C06_CFNC_1P1NW_Ns,C06_CFNC_1P1NW_T,C06_CFNC_1A1NW_N,C06_CFNC_1A1NW_1_149,C06_CFNC_1A1NW_150_299,C06_CFNC_1A1NW_300_399,C06_CFNC_1A1NW_400_499,C06_CFNC_1A1NW_500_649,C06_CFNC_1A1NW_650_799,C06_CFNC_1A1NW_800_999,C06_CFNC_1A1NW_1000_1499,C06_CFNC_1A1NW_1500_1999,C06_CFNC_1A1NW_2000_2499,C06_CFNC_1A1NW_2500_2999,C06_CFNC_1A1NW_3000_3999,C06_CFNC_1A1NW_4000_m,C06_CFNC_1A1NW_Ns,C06_CFNC_1A1NW_T,C06_CFNC_BA_N,C06_CFNC_BA_1_149,C06_CFNC_BA_150_299,C06_CFNC_BA_300_399,C06_CFNC_BA_400_499,C06_CFNC_BA_500_649,C06_CFNC_BA_650_799,C06_CFNC_BA_800_999,C06_CFNC_BA_1000_1499,C06_CFNC_BA_1500_1999,C06_CFNC_BA_2000_2499,C06_CFNC_BA_2500_2999,C06_CFNC_BA_3000_3999,C06_CFNC_BA_4000_m,C06_CFNC_BA_Ns,C06_CFNC_BA_T,C06_CFNC_BNW_N,C06_CFNC_BNW_1_149,C06_CFNC_BNW_150_299,C06_CFNC_BNW_300_399,C06_CFNC_BNW_400_499,C06_CFNC_BNW_500_649,C06_CFNC_BNW_650_799,C06_CFNC_BNW_800_999,C06_CFNC_BNW_1000_1499,C06_CFNC_BNW_1500_1999,C06_CFNC_BNW_2000_2499,C06_CFNC_BNW_2500_2999,C06_CFNC_BNW_3000_3999,C06_CFNC_BNW_4000m,C06_CFNC_BNW_Ns,C06_CFNC_BNW_T,C06_CFNC_LFns_N,C06_CFNC_LFns_1_149,C06_CFNC_LFns_150_299,C06_CFNC_LFns_300_399,C06_CFNC_LFns_400_499,C06_CFNC_LFns_500_649,C06_CFNC_LFns_650_799,C06_CFNC_LFns_800_999,C06_CFNC_LFns_1000_1499,C06_CFNC_LFns_1500_1999,C06_CFNC_LFns_2000_2499,C06_CFNC_LFns_2500_2999,C06_CFNC_LFns_3000_3999,C06_CFNC_LFns_4000m,C06_CFNC_LFns_Ns,C06_CFNC_LFns_T,C06_CFNC_T_N,C06_CFNC_T_1_149,C06_CFNC_T_150_299,C06_CFNC_T_300_399,C06_CFNC_T_400_499,C06_CFNC_T_500_649,C06_CFNC_T_650_799,C06_CFNC_T_800_999,C06_CFNC_T_1000_1499,C06_CFNC_T_1500_1999,C06_CFNC_T_2000_2499,C06_CFNC_T_2500_2999,C06_CFNC_T_3000_3999,C06_CFNC_T_4000_m,C06_CFNC_T_Ns,C06_CFNC_T_T,C06_CF_BFT_N,C06_CF_BFT_1_149,C06_CF_BFT_150_299,C06_CF_BFT_300_399,C06_CF_BFT_400_499,C06_CF_BFT_500_649,C06_CF_BFT_650_799,C06_CF_BFT_800_999,C06_CF_BFT_1000_1499,C06_CF_BFT_1500_1999,C06_CF_BFT_2000_2499,C06_CF_BFT_2500_2999,C06_CF_BFT_3000_3999,C06_CF_BFT_4000m,C06_CF_BFT_Ns,C06_CF_BFT_T,C06_CF_BPT_N,C06_CF_BPT_1_149,C06_CF_BPT_150_299,C06_CF_BPT_300_399,C06_CF_BPT_400_499,C06_CF_BPT_500_649,C06_CF_BPT_650_799,C06_CF_BPT_800_999
40304,10,10,0,3,8,44,12,51,1197,879,572,193,109,17,49,3154,3,5,4,8,25,90,31,61,220,49,17,11,4,0,8,552,4,5,4,5,11,61,80,193,1081,463,163,54,49,6,39,2218,0,0,0,0,3,19,14,22,168,105,41,7,6,0,21,417,0,3,6,17,7,150,313,266,481,116,34,53,10,0,66,1521,3,11,18,44,73,278,124,74,171,30,7,8,3,7,22,875,0,3,3,8,8,25,24,34,39,12,4,5,0,0,22,180,0,0,0,0,3,3,3,0,51,34,25,3,8,3,16,146,43,160,65,57,2220,1589,317,319,611,55,19,18,3,10,187,5685,5,8,3,0,61,33,6,16,18,0,0,0,0,0,804,961,73,207,109,141,2428,2296,915,1027,4034,1748,882,363,193,52,1231,15699,5,5,3,3,13,32,23,37,639,847,755,365,235,70,388,3423,0,6,0,7,19,50,33,84
40401,11,0,0,0,9,15,7,27,533,546,442,190,127,39,28,1969,0,3,4,6,13,48,18,28,85,24,20,5,0,3,10,265,10,0,0,0,6,31,32,88,473,231,124,67,51,9,18,1141,0,0,0,0,3,8,6,10,74,50,30,13,15,4,11,229,0,0,3,11,3,70,110,115,237,82,18,42,8,4,38,754,4,12,25,23,44,149,57,58,107,18,6,9,6,3,13,522,0,3,0,3,3,20,7,11,17,7,0,3,5,0,0,90,0,0,0,0,4,0,0,4,20,13,13,11,7,0,5,75,58,178,40,23,1867,1087,213,209,549,72,30,8,10,13,192,4553,3,10,0,0,43,39,3,7,28,0,0,0,0,3,596,741,80,197,76,66,1990,1474,458,551,2119,1055,683,349,234,80,919,10335,4,3,0,0,0,17,10,27,314,411,423,244,166,58,208,1889,3,4,0,0,3,37,19,25
40402,3,0,0,0,3,18,6,12,337,289,241,105,50,7,13,1086,0,0,3,3,3,27,3,21,45,9,5,3,0,3,0,126,0,0,0,4,3,26,21,51,249,128,37,17,16,0,11,571,0,0,0,0,0,5,3,4,48,30,20,9,3,0,5,128,3,0,0,8,0,52,95,66,111,54,16,22,0,0,24,450,0,0,12,6,29,66,34,20,29,7,3,0,0,0,9,217,0,0,3,3,3,5,10,4,11,3,0,0,0,0,3,54,0,0,0,0,3,0,0,4,8,5,3,3,0,0,3,36,25,80,17,11,964,434,76,54,154,13,5,4,0,3,72,1923,0,0,0,0,32,13,5,6,12,3,0,5,0,0,285,356,34,86,36,37,1055,634,239,252,1003,553,337,166,82,16,423,4945,3,4,3,0,3,6,8,16,201,221,200,102,70,15,98,958,3,4,0,0,3,18,11,18
40403,5,0,0,0,0,4,5,21,332,388,328,148,65,17,13,1322,0,4,0,3,8,37,7,22,66,18,7,0,0,3,3,185,0,0,0,0,0,13,29,43,325,164,83,20,25,0,11,714,0,0,0,0,0,4,0,8,42,23,19,16,6,0,9,127,0,0,0,3,4,41,55,72,117,48,23,20,5,0,17,412,0,11,9,16,28,79,39,39,48,17,6,3,0,0,10,302,0,0,0,0,0,8,5,6,14,0,0,3,0,0,0,40,0,0,0,0,0,3,0,0,4,13,3,3,0,0,0,31,62,88,38,19,857,583,146,114,354,41,22,8,3,11,91,2430,3,11,0,0,22,23,6,0,7,0,4,0,0,0,353,436,67,111,44,44,926,804,297,314,1311,710,499,220,112,44,502,6008,0,0,0,0,5,3,8,6,138,201,179,127,77,23,86,852,0,0,3,3,6,29,6,24
40501,10,3,7,3,9,24,4,22,291,219,145,60,32,17,17,854,3,0,0,0,3,23,5,18,59,19,8,9,3,3,4,161,5,3,3,0,4,30,26,61,264,97,46,22,8,9,12,604,0,0,0,0,0,5,0,7,50,21,13,0,3,0,6,109,0,4,7,3,4,23,71,71,105,19,6,10,4,0,12,346,0,4,7,11,17,55,18,14,39,10,0,0,3,0,4,173,0,0,0,0,0,11,10,8,18,3,3,3,0,0,3,55,0,0,0,0,0,0,0,6,16,5,3,0,0,0,0,44,22,38,10,10,524,283,61,61,147,16,4,5,3,0,34,1236,4,0,0,0,17,12,4,3,9,0,0,0,0,0,214,267,41,58,30,39,585,467,206,266,998,411,230,116,63,30,307,3834,3,4,3,0,4,18,6,12,166,196,174,73,48,18,91,807,0,0,0,3,3,15,7,15
40502,18,11,0,3,15,39,13,22,216,112,64,24,18,15,13,573,0,3,0,3,7,25,11,12,39,12,3,3,0,0,4,126,0,3,3,3,10,21,24,39,186,52,28,11,10,0,3,380,0,0,0,0,0,10,0,3,18,7,4,0,4,0,3,61,6,0,10,3,6,38,45,23,56,14,3,6,3,0,4,214,0,4,3,9,26,61,10,10,29,3,0,3,3,0,12,172,0,0,0,0,4,5,3,3,7,0,0,0,0,0,0,34,0,0,0,0,3,5,0,0,6,5,0,0,0,0,7,28,7,40,11,4,467,243,41,37,114,12,6,3,0,0,31,1021,3,3,0,0,17,0,0,0,3,0,0,0,0,0,171,212,35,68,31,33,559,456,144,147,668,216,109,50,35,22,259,2829,3,7,0,5,9,11,15,17,130,97,53,18,20,9,61,459,0,0,0,3,3,6,5,8
40503,17,13,0,3,17,45,3,19,180,131,67,33,11,8,10,558,4,0,0,0,10,31,8,15,31,5,5,3,0,0,3,123,4,0,3,0,7,37,18,39,158,63,28,14,7,0,11,381,3,0,0,0,3,8,5,12,29,10,8,0,0,0,0,70,3,3,5,6,12,35,47,35,103,17,8,10,0,0,12,281,0,0,15,10,37,61,19,13,28,0,0,0,0,0,9,200,0,3,3,0,0,12,8,3,18,3,0,0,0,0,0,45,0,0,0,0,0,0,0,0,17,3,0,0,0,0,4,25,11,53,15,7,716,321,65,45,150,9,3,3,0,5,49,1454,3,3,3,0,14,6,0,0,5,0,0,0,0,0,221,260,43,80,38,35,814,551,181,187,702,247,119,64,21,11,308,3407,7,10,3,7,5,24,12,17,113,133,92,33,16,8,55,527,0,0,0,0,4,8,4,13
40504,10,9,0,6,11,17,3,16,142,71,55,19,6,10,16,385,0,3,0,0,14,22,8,12,37,7,3,3,0,0,5,122,7,0,0,0,8,26,21,36,170,55,14,9,4,0,8,362,0,0,0,0,3,11,3,0,19,7,3,0,3,0,7,54,3,3,0,3,4,32,50,31,63,8,4,7,3,0,5,212,0,5,4,17,34,75,26,14,30,5,3,0,0,0,3,225,0,0,0,3,3,4,0,7,10,3,3,0,0,0,0,37,0,0,0,0,0,0,0,0,7,6,3,0,0,0,3,23,25,55,28,21,851,388,85,56,195,15,7,3,3,9,51,1784,0,0,0,3,20,7,0,0,5,0,0,0,0,0,203,248,43,75,33,53,954,594,192,179,663,186,100,43,24,17,306,3457,8,3,3,0,0,16,4,14,99,80,47,27,16,9,38,359,0,3,0,0,6,11,5,14
40601,25,12,3,3,12,66,13,34,394,273,183,64,51,26,24,1184,0,10,6,0,14,38,9,21,72,19,9,5,7,0,0,203,8,6,0,3,12,49,53,70,413,153,55,31,28,10,16,917,3,0,0,3,3,3,5,10,54,28,13,3,4,0,6,132,5,0,6,9,7,76,77,73,183,45,4,24,3,5,27,555,3,8,16,10,44,100,31,23,51,14,0,4,3,0,7,314,3,3,0,0,7,12,9,10,22,0,3,4,0,0,4,77,0,0,3,0,3,11,3,3,29,8,5,3,3,3,9,83,25,94,32,20,971,493,70,65,213,21,12,3,3,9,78,2101,6,3,0,0,33,13,3,4,7,3,0,0,0,0,401,470,77,138,60,48,1107,854,271,322,1437,567,284,144,97,54,574,6030,17,7,4,7,7,39,19,38,250,269,200,89,58,39,131,1172,3,0,0,3,4,28,16,27
40602,6,3,3,3,5,10,7,12,150,119,144,94,51,4,21,635,0,0,0,0,20,11,6,7,25,3,3,0,0,0,4,87,0,0,0,0,3,20,9,36,134,69,32,17,11,0,9,337,0,0,0,0,3,7,4,0,22,11,10,5,0,0,4,67,3,0,0,3,8,19,31,36,69,23,13,16,3,0,10,226,0,0,9,8,29,44,15,3,13,4,0,0,0,0,3,135,0,0,0,0,7,4,3,0,13,0,0,0,0,0,5,38,0,0,0,0,0,4,0,4,10,10,4,0,3,0,3,38,19,22,11,7,271,157,52,38,68,4,0,3,0,0,42,695,0,3,0,0,11,7,0,0,4,0,0,0,0,0,200,228,26,26,27,32,354,280,128,144,512,247,201,130,71,10,297,2485,0,3,0,0,4,8,6,12,79,102,114,72,66,12,82,563,0,0,0,0,22,29,9,16
40701,19,8,0,0,9,38,16,20,297,144,103,43,21,11,25,750,5,4,3,3,16,68,18,42,94,14,12,4,8,6,8,316,6,3,3,3,9,44,32,65,307,98,46,27,18,4,19,685,0,0,0,0,0,10,7,14,46,15,7,6,0,3,0,110,5,3,0,15,7,70,73,54,125,24,13,13,4,3,22,427,3,9,15,33,43,130,54,35,72,7,5,0,4,0,8,416,0,0,3,3,3,14,3,4,12,8,0,0,0,0,3,51,0,0,0,0,0,8,7,0,9,13,0,0,0,0,3,41,35,81,39,34,1109,823,191,170,394,33,31,11,0,13,84,3034,0,8,0,3,30,19,9,3,13,3,0,0,0,0,341,429,68,113,62,87,1234,1218,405,408,1362,354,218,105,65,40,520,6262,3,3,3,0,9,20,12,13,147,130,105,38,25,8,81,613,0,0,4,3,6,29,18,33
40702,18,5,4,4,25,82,11,56,655,409,224,87,42,24,43,1699,0,0,3,3,15,49,22,20,97,23,13,12,3,8,4,274,9,5,0,5,11,63,81,124,542,185,75,34,24,12,24,1186,4,3,0,4,3,13,3,21,89,33,17,6,6,3,9,218,5,0,8,17,13,92,127,84,167,26,5,23,3,0,29,601,3,3,13,31,41,97,29,27,55,10,9,5,0,6,7,345,0,0,4,6,12,12,19,15,13,5,0,0,0,0,9,95,3,0,0,3,0,8,0,8,48,25,11,4,7,3,3,122,42,82,25,16,882,445,63,75,249,40,18,8,3,4,83,2048,4,3,0,0,41,22,7,3,14,0,3,0,0,0,401,495,87,106,53,89,1043,884,365,441,1935,751,381,182,93,61,612,7090,10,11,3,5,18,31,21,37,350,345,210,113,73,22,193,1438,0,4,0,3,4,16,9,31
40703,33,20,7,8,41,118,16,70,749,327,181,68,41,28,36,1746,6,6,4,9,32,88,11,30,105,24,14,0,7,4,8,347,6,0,3,8,17,81,82,130,559,155,62,28,24,13,15,1186,0,0,0,4,3,17,11,12,86,19,6,5,4,0,9,183,13,5,0,19,12,94,107,96,169,42,11,15,0,7,27,615,5,15,19,24,73,135,55,35,53,12,4,3,0,0,11,448,5,3,3,5,7,13,20,14,19,8,0,0,0,0,9,97,4,0,0,0,8,3,3,11,35,8,8,0,0,0,4,91,31,109,43,26,1392,618,115,91,248,26,16,0,3,9,101,2837,0,4,0,0,47,26,6,0,18,5,0,0,0,0,386,493,107,171,78,96,1639,1199,415,491,2041,628,317,124,78,62,613,8051,20,8,15,6,29,57,24,55,444,348,190,81,50,29,195,1536,0,4,4,3,14,40,29,41
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101,9,3,0,0,4,23,5,15,284,186,95,42,52,16,20,765,6,3,3,3,13,32,14,21,93,27,12,9,8,10,6,240,0,4,0,0,0,27,21,58,249,112,52,20,16,5,7,585,0,0,0,0,3,6,3,15,39,20,8,10,3,0,10,120,3,0,0,3,3,21,56,32,73,17,13,27,5,3,20,268,0,4,8,9,13,60,24,14,49,11,3,7,3,0,10,220,0,0,0,0,0,8,8,12,13,5,0,0,0,0,4,49,3,0,0,0,4,5,7,4,20,16,5,0,3,0,6,63,20,34,7,12,433,345,62,86,243,33,23,14,4,8,42,1369,0,3,0,0,10,8,4,3,3,0,0,0,0,0,298,328,42,54,23,34,483,532,190,257,1064,432,208,131,90,44,416,4010,0,0,0,4,3,6,11,25,163,139,111,65,36,14,81,660,4,3,0,5,3,25,19,32
50102,16,3,0,0,11,31,8,31,480,472,352,143,113,36,39,1732,0,4,0,3,20,40,12,16,99,34,17,4,3,3,3,274,0,7,0,3,3,31,40,79,486,323,150,76,53,15,26,1301,0,3,0,0,0,10,12,11,76,51,44,18,14,6,16,257,3,3,3,8,6,60,110,140,342,112,24,76,12,0,47,945,0,9,23,22,47,121,56,40,77,17,8,0,0,4,10,435,0,0,0,0,3,15,16,19,31,18,0,3,0,0,11,120,0,0,0,0,3,4,0,3,32,22,11,8,3,3,11,104,43,104,30,28,1134,592,133,132,343,35,8,15,5,10,95,2708,5,9,0,0,27,9,3,10,22,7,3,0,0,0,638,730,71,135,58,69,1262,910,397,482,1986,1085,615,349,209,71,898,8601,7,3,0,0,3,15,8,16,220,311,343,244,173,69,208,1610,0,0,0,0,8,15,6,19
50103,10,3,0,0,9,33,9,21,184,110,65,30,26,7,19,511,0,11,3,3,12,35,12,18,41,13,10,8,5,3,0,166,0,3,0,3,9,30,22,34,181,55,19,19,8,3,12,394,0,0,0,0,0,9,6,5,40,16,8,3,0,0,4,89,0,3,4,4,5,23,45,31,63,19,12,9,3,0,13,228,0,5,9,10,21,49,20,12,35,5,0,0,0,0,6,168,3,0,4,0,4,6,9,6,14,0,3,5,0,0,4,47,0,0,0,0,0,3,3,0,8,5,8,0,0,0,3,37,22,32,15,13,317,153,43,22,89,10,3,7,0,0,23,759,0,3,0,0,8,6,0,0,3,0,0,0,0,0,214,237,39,54,35,25,390,342,155,154,652,227,120,77,35,16,290,2623,8,4,8,0,3,15,7,14,109,82,61,36,23,8,63,446,0,0,0,0,3,14,7,10
50201,3,3,0,0,6,21,4,18,286,274,233,118,86,26,20,1095,3,6,7,9,13,49,3,24,94,30,21,9,4,6,6,290,3,3,0,6,0,15,30,58,309,198,89,53,40,15,27,849,0,0,0,0,0,13,5,12,43,33,22,16,13,3,5,171,7,3,5,4,6,67,86,97,243,111,27,74,10,9,44,787,0,4,12,19,52,115,52,43,79,21,3,11,5,0,11,429,4,0,0,3,3,23,12,12,31,14,0,14,0,0,12,126,0,0,0,0,0,6,0,5,22,7,15,3,6,4,3,73,60,116,59,44,1633,1135,244,246,632,67,30,22,19,13,163,4468,7,3,0,0,28,15,3,3,27,3,0,0,0,3,697,800,80,133,90,81,1737,1463,440,522,1769,757,438,314,186,70,985,9079,3,0,0,0,5,11,8,14,142,190,176,121,98,40,131,946,0,0,0,3,8,17,11,29
50301,3,0,0,0,0,3,4,3,95,122,168,150,256,150,16,980,3,7,5,4,7,24,7,16,62,33,26,24,30,27,4,287,0,0,0,0,0,15,10,15,141,118,99,98,178,64,11,750,0,0,0,0,0,0,3,4,19,17,18,16,25,20,4,127,6,3,0,3,0,8,20,25,111,71,29,146,68,28,19,546,3,3,7,8,16,46,23,28,87,37,35,33,47,32,15,417,0,0,0,0,0,4,3,0,19,7,4,14,8,4,4,69,0,0,0,0,0,0,0,0,13,7,14,4,15,5,4,65,32,24,7,13,180,269,90,114,473,165,107,75,87,81,82,1783,5,3,0,0,7,10,3,3,4,3,3,6,0,3,463,513,47,47,17,30,211,376,160,222,1017,590,502,570,715,409,625,5544,0,0,0,0,0,0,0,9,60,68,100,154,318,317,174,1205,0,0,0,0,0,0,5,8
50302,3,3,0,0,3,21,9,9,362,482,607,484,642,258,21,2898,5,6,8,5,17,58,20,27,84,37,33,18,27,8,3,358,5,0,0,0,0,15,24,62,350,220,142,109,178,34,19,1169,0,0,0,0,0,8,6,9,39,25,43,30,32,11,14,225,4,4,3,5,3,37,85,72,211,111,43,161,39,9,23,805,5,11,12,18,23,66,25,34,72,28,14,22,7,9,10,358,0,0,0,4,0,8,4,3,10,4,3,10,0,6,3,58,0,0,0,0,0,3,0,3,13,11,11,20,27,6,6,93,75,69,24,25,460,278,50,76,256,60,33,18,22,11,65,1517,0,4,0,0,10,4,0,4,8,4,3,0,0,0,705,750,100,98,47,61,523,500,212,302,1400,982,940,882,976,349,863,8240,3,0,0,0,0,9,9,3,92,137,197,202,244,145,112,1152,0,0,3,0,4,16,9,23
50401,4,0,0,0,0,11,3,25,442,478,533,234,186,53,33,2010,0,4,0,3,8,49,5,26,77,29,18,3,3,0,4,235,4,0,0,3,4,32,31,69,387,205,119,44,54,4,20,968,0,0,0,0,3,3,6,8,63,35,32,18,11,0,12,193,0,0,4,10,8,63,86,101,234,63,15,52,9,3,33,685,0,6,20,24,28,91,38,33,74,16,4,3,3,0,12,356,0,0,0,5,3,15,11,17,24,10,3,3,0,0,3,88,0,0,0,0,0,0,3,0,25,15,7,5,3,0,6,69,56,77,20,28,959,502,127,108,263,17,10,6,3,0,84,2270,3,5,0,0,39,14,3,8,9,0,0,0,0,0,509,600,64,94,55,71,1047,789,318,399,1601,855,745,383,274,66,718,7482,0,3,3,0,5,12,8,12,217,258,287,166,153,46,148,1324,0,0,0,5,4,26,11,24
50402,0,3,0,0,0,13,3,18,200,236,174,61,66,21,12,815,0,3,3,0,4,30,4,12,46,23,11,11,0,0,5,149,0,0,0,0,8,21,11,26,218,147,65,37,43,3,12,588,0,0,0,0,4,3,5,7,26,14,14,14,4,3,3,98,0,0,0,0,3,16,55,79,183,50,10,51,9,0,27,477,0,3,7,15,12,48,38,24,49,15,4,3,3,0,4,225,0,0,0,4,0,5,10,9,15,13,0,6,0,0,4,66,0,0,0,0,0,3,0,0,13,8,5,3,5,0,3,50,22,43,16,19,401,308,70,70,143,30,13,4,7,0,41,1185,0,3,0,0,9,12,0,0,8,0,0,0,0,0,295,333,24,55,31,31,447,452,199,247,902,527,295,193,132,28,414,3981,3,0,0,0,0,3,8,10,82,166,187,129,115,27,120,854,0,0,0,0,3,14,7,9
50403,3,3,0,0,3,24,8,29,712,638,443,137,112,22,39,2183,0,5,8,3,15,38,15,27,70,18,12,4,7,5,8,219,5,0,0,0,7,16,27,97,452,230,106,32,40,4,16,1030,0,0,0,0,0,7,3,6,83,62,35,18,12,3,15,252,3,3,7,12,3,79,133,127,266,86,8,53,7,0,30,814,0,3,15,10,30,96,40,29,48,15,7,11,5,0,7,333,0,0,3,0,7,11,18,12,29,3,3,7,0,0,8,104,0,3,0,0,4,3,3,3,27,14,12,5,3,3,4,86,50,71,24,21,739,380,111,76,229,33,20,10,6,7,88,1853,7,3,0,0,32,12,6,0,11,3,0,3,0,0,548,630,68,94,57,58,831,670,366,398,1936,1100,645,270,192,44,759,7494,9,0,8,0,8,15,10,22,440,526,409,236,170,56,244,2147,4,0,0,5,8,20,20,37
50501,7,0,0,0,3,27,12,35,738,1000,903,433,318,82,60,3618,0,8,5,0,9,61,22,48,196,61,39,22,14,4,8,513,0,0,3,8,3,57,48,128,856,542,301,162,144,29,32,2312,0,0,0,0,3,13,3,13,117,93,80,44,30,11,13,427,3,3,0,10,7,87,182,221,477,188,43,185,32,5,66,1508,0,5,22,19,42,174,86,78,160,30,20,17,15,6,22,698,0,3,0,0,4,21,15,24,38,25,6,10,4,0,8,157,3,0,0,0,4,6,5,4,47,35,28,11,16,4,8,173,64,107,48,48,1043,947,267,296,609,77,50,25,16,12,124,3741,3,0,0,3,29,17,3,8,26,4,3,3,3,0,911,1022,88,120,78,95,1150,1412,645,853,3278,2057,1473,902,586,152,1264,14170,9,12,7,0,0,19,17,21,392,688,902,703,634,249,533,4179,3,0,3,3,0,21,24,37
50502,8,0,3,0,5,26,10,27,795,1010,1018,589,526,140,43,4200,0,9,7,5,30,80,25,62,203,71,53,26,18,9,11,604,8,0,0,4,4,43,59,139,786,442,258,138,171,24,28,2105,0,0,0,0,4,12,11,22,114,64,88,35,39,15,6,414,9,4,11,21,3,119,197,173,423,167,57,150,40,10,65,1444,8,11,25,42,67,204,101,77,183,41,17,24,21,0,41,854,0,3,3,3,9,25,26,16,28,19,3,12,3,3,5,158,0,0,0,0,0,5,0,7,42,51,33,21,12,5,19,192,96,226,58,50,1947,1248,306,357,831,126,56,37,36,34,232,5638,7,13,0,0,56,37,5,6,31,4,8,4,3,3,1083,1268,134,259,112,125,2124,1797,738,896,3431,1994,1599,1042,867,249,1529,16882,9,4,8,7,6,18,19,37,374,406,490,448,421,211,325,2777,4,0,3,5,10,39,25,55
