SA3_CODE_2016,C16_M_FoodHos_PS_15_19,C16_M_FoodHos_PS_20_24,C16_M_FoodHos_PS_25_34,C16_M_FoodHos_PS_35_44,C16_M_FoodHos_PS_45_54,C16_M_FoodHos_PS_55_64,C16_M_FoodHos_PS_65_74,C16_M_FoodHos_PS_75_84,C16_M_FoodHos_PS_85o,C16_M_Foo_hos_pers_S_Tot,C16_M_MixFld_pr_15_19,C16_M_MixFld_pr_20_24,C16_M_MixFld_pr_25_34,C16_M_MixFld_pr_35_44,C16_M_MixFld_pr_45_54,C16_M_MixFld_pr_55_64,C16_M_MixFld_pr_65_74,C16_M_MixFld_pr_75_84,C16_M_MixFld_pr_85_ov,C16_M_MixFld_pr_Tot,C16_M_FldStu_ID_15_19,C16_M_FldStu_ID_20_24,C16_M_FldStu_ID_25_34,C16_M_FldStu_ID_35_44,C16_M_FldStu_ID_45_54,C16_M_FldStu_ID_55_64,C16_M_FldStu_ID_65_74,C16_M_FldStu_ID_75_84,C16_M_FldStu_ID_85o,C16_M_FldStu_ID_Tot,C16_M_FldStu_NS_15_19,C16_M_FldStu_NS_20_24,C16_M_FldStu_NS_25_34,C16_M_FldStu_NS_35_44,C16_M_FldStu_NS_45_54,C16_M_FldStu_NS_55_64,C16_M_FldStu_NS_65_74,C16_M_FldStu_NS_75_84,C16_M_FldStu_NS_85o,C16_M_FldStu_NS_T,C16_M_Tot_15_19,C16_M_Tot_20_24,C16_M_Tot_25_34,C16_M_Tot_35_44,C16_M_Tot_45_54,C16_M_Tot_55_64,C16_M_Tot_65_74,C16_M_Tot_75_84,C16_M_Tot_85o,C16_M_T_T,C06_F_NatPhy_sci_15_19,C06_F_NatPhy_sci_20_24,C06_F_NatPhy_sci_25_34,C06_F_NatPhy_sci_35_44,C06_F_NatPhy_sci_45_54,C06_F_NatPhy_sci_55_64,C06_F_NatPhy_sci_65_74,C06_F_NatPhy_sci_75_84,C06_F_NatPhy_sci_85O,C06_F_NatPhy_sci_T,C06_F_InfTec_15_19,C06_F_InfTec_20_24,C06_F_InfTec_25_34,C06_F_InfTec_35_44,C06_F_InfTec_45_54,C06_F_InfTec_55_64,C06_F_InfTec_65_74,C06_F_InfTec_75_84,C06_F_InfTec_85O,C06_F_InfTec_T,C06_F_EngRT_15_19,C06_F_EngRT_20_24,C06_F_EngRT_25_34,C06_F_EngRT_35_44,C06_F_EngRT_45_54,C06_F_EngRT_55_64,C06_F_EngRT_65_74,C06_F_EngRT_75_84,C06_F_EngRT_85_ov,C06_F_EngRT_Tot,C06_F_ArchBuild_15_19,C06_F_ArchBuild_20_24,C06_F_ArchBuild_25_34,C06_F_ArchBuild_35_44,C06_F_ArchBuild_45_54,C06_F_ArchBuild_55_64,C06_F_ArchBuild_65_74,C06_F_ArchBuild_75_84,C06_F_ArchBuild_85o,C06_F_Arch_building_Tot,C06_F_AgEnv_RS_15_19,C06_F_AgEnv_RS_20_24,C06_F_AgEnv_RS_25_34,C06_F_AgEnv_RS_35_44,C06_F_AgEnv_RS_45_54,C06_F_AgEnv_RS_55_64,C06_F_AgEnv_RS_65_74,C06_F_AgEnv_RS_75_84,C06_F_AgEnv_RS_85o,C06_F_AgEnv_RS_T,C06_F_Health_15_19,C06_F_Health_20_24,C06_F_Health_25_34,C06_F_Health_35_44,C06_F_Health_45_54,C06_F_Health_55_64,C06_F_Health_65_74,C06_F_Health_75_84,C06_F_Health_85o,C06_F_Healt_T,C06_F_Educ_15_19,C06_F_Educ_20_24,C06_F_Educ_25_34,C06_F_Educ_35_44,C06_F_Educ_45_54,C06_F_Educ_55_64,C06_F_Educ_65_74,C06_F_Educ_75_84,C06_F_Educ_85o,C06_F_Educ_T,C06_F_MngtCom_15_19,C06_F_MngtCom_20_24,C06_F_MngtCom_25_34,C06_F_MngtCom_35_44,C06_F_MngtCom_45_54,C06_F_MngtCom_55_64,C06_F_MngtCom_65_74,C06_F_MngtCom_75_84,C06_F_MngtCom_85o,C06_F_MngtCom_T,C06_F_Soc_cult_15_19,C06_F_Soc_cult_20_24,C06_F_Soc_cult_25_34,C06_F_Soc_cult_35_44,C06_F_Soc_cult_45_54,C06_F_Soc_cult_55_64,C06_F_Soc_cult_65_74,C06_F_Soc_cult_75_84,C06_F_Soc_cult_85o,C06_F_Soc_cult_T,C06_F_Creative_art_15_19,C06_F_Creative_art_20_24,C06_F_Creative_art_25_34,C06_F_Creative_art_35_44,C06_F_Creative_art_45_54,C06_F_Creative_art_55_64,C06_F_Creative_art_65_74,C06_F_Creative_art_75_84,C06_F_Create_art_850,C06_F_Creative_arts_T,C06_F_FoodHos_PS_15_19,C06_F_FoodHos_PS_20_24,C06_F_FoodHos_PS_25_34,C06_F_FoodHos_PS_35_44,C06_F_FoodHos_PS_45_54,C06_F_FoodHos_PS_55_64,C06_F_FoodHos_PS_65_74,C06_F_FoodHos_PS_75_84,C06_F_FoodHos_PS_85o,C06_F_FoodHos_PS_T,C06_F_MixFld_pr_15_19,C06_F_MixFld_pr_20_24,C06_F_MixFld_pr_25_34,C06_F_MixFld_pr_35_44,C06_F_MixFld_pr_45_54,C06_F_MixFld_pr_55_64,C06_F_MixFld_pr_65_74,C06_F_MixFld_pr_75_84,C06_F_MixFld_pr_85o,C06_F_MixFld_pr_T,C06_F_FldStu_ID_15_19,C06_F_FldStu_ID_20_24,C06_F_FldStu_ID_25_34,C06_F_FldStu_ID_35_44,C06_F_FldStu_ID_45_54,C06_F_FldStu_ID_55_64,C06_F_FldStu_ID_65_74,C06_F_FldStu_ID_75_84,C06_F_FldStu_ID_85o,C06_F_FldStu_ID_T,C06_F_FldStu_NS_15_19,C06_F_FldStu_NS_20_24,C06_F_FldStu_NS_25_34,C06_F_FldStu_NS_35_44,C06_F_FldStu_NS_45_54,C06_F_FldStu_NS_55_64,C06_F_FldStu_NS_65_74,C06_F_FldStu_NS_75_84,C06_F_FldStu_NS_85o,C06_F_FldStu_NS_T,C06_F_Tot_15_19,C06_F_Tot_20_24,C06_F_Tot_25_34,C06_F_Tot_35_44,C06_F_Tot_45_54,C06_F_Tot_55_64,C06_F_Tot_65_74,C06_F_Tot_75_84,C06_F_Tot_85o,C06_F_T_T
30501,17,127,326,150,78,48,24,10,3,778,23,28,17,6,5,7,7,3,0,83,4,16,82,49,47,35,12,7,0,268,153,460,1234,717,604,437,294,156,63,4123,337,2315,8433,4424,3250,2461,1389,543,155,23307,3,100,209,79,48,30,3,7,6,491,3,59,127,56,37,0,0,0,0,282,0,47,141,38,22,15,7,8,10,295,0,42,90,59,25,8,3,3,0,232,4,17,67,22,10,3,3,0,0,123,8,145,476,291,282,174,62,36,23,1502,5,58,235,187,284,253,88,31,14,1152,63,538,1156,553,327,192,44,30,11,2908,22,311,854,423,325,162,48,27,5,2172,9,281,497,196,95,48,17,11,6,1161,19,142,200,98,78,51,9,3,0,598,9,15,0,0,3,0,4,0,0,32,3,36,87,44,36,22,4,3,0,238,271,780,989,499,444,343,202,275,232,4033,412,2571,5128,2536,2014,1315,495,444,300,15209
30502,12,33,123,82,52,28,9,4,0,344,0,0,3,0,3,3,3,0,0,15,0,5,19,47,22,26,6,3,0,130,56,105,335,262,217,137,91,54,16,1278,139,768,3260,2813,2274,1366,678,287,67,11651,0,31,104,72,35,13,4,3,0,263,0,11,43,46,17,3,0,0,0,118,0,17,65,30,13,9,13,7,3,163,0,24,41,36,17,3,0,0,0,125,0,7,34,13,9,3,0,0,0,71,3,74,307,347,238,113,43,30,4,1154,0,48,219,255,238,132,36,13,3,951,28,259,787,467,259,116,26,21,3,1976,0,142,496,273,202,95,19,7,0,1235,6,130,191,146,61,36,11,3,3,580,17,105,159,110,58,28,4,3,0,483,0,3,0,0,0,0,0,0,0,8,0,15,39,35,29,5,4,0,4,125,101,155,270,220,196,136,100,191,62,1428,170,1027,2748,2051,1368,679,264,278,91,8678
30503,26,105,309,160,100,50,30,9,4,790,8,16,18,5,0,3,3,3,0,60,3,17,66,77,61,35,29,9,4,301,144,367,914,592,535,389,235,125,80,3382,335,2277,7809,5421,4562,3026,1702,670,244,26042,3,92,210,156,71,31,11,4,4,576,3,38,96,84,38,5,4,0,0,262,3,46,129,79,25,25,15,17,3,338,0,42,91,80,27,18,8,0,0,265,3,15,80,36,13,6,3,4,0,162,5,215,767,753,580,315,158,99,29,2922,3,87,431,474,521,292,119,70,29,2028,82,578,1404,952,495,230,71,58,22,3887,15,269,838,571,416,278,74,31,3,2493,21,238,399,240,111,47,20,18,5,1095,29,136,296,194,109,64,15,17,7,859,4,3,7,0,4,3,7,0,0,24,4,35,94,67,65,29,9,10,0,318,223,338,574,479,390,330,248,397,256,3242,405,2113,5408,4164,2869,1681,756,720,368,18472
30504,16,58,141,80,64,19,16,4,0,390,4,16,3,0,0,0,0,0,0,32,0,12,40,48,35,24,20,7,0,182,79,251,458,272,282,201,129,79,27,1785,216,1563,4380,3412,3154,2112,1185,478,132,16631,4,142,245,113,74,40,13,3,3,642,6,31,68,49,41,16,0,0,0,211,0,49,96,46,16,4,11,10,3,242,0,40,86,68,34,16,3,0,0,242,0,27,61,29,18,9,3,0,0,148,3,185,583,538,444,219,102,54,18,2154,7,81,333,379,414,347,99,43,23,1737,45,494,1004,639,389,177,54,29,9,2851,12,287,751,461,397,287,72,22,6,2295,20,235,369,240,114,46,18,7,3,1058,33,95,153,101,60,40,18,7,6,516,0,4,3,0,0,4,0,0,0,16,0,31,57,49,41,26,14,6,3,236,166,305,366,262,203,183,155,189,102,1933,305,1996,4182,2976,2254,1428,573,388,181,14278
30601,12,40,130,166,147,95,34,15,0,646,3,0,0,0,3,6,0,3,0,24,5,3,28,37,57,34,18,8,0,182,145,130,315,351,391,340,240,96,21,2031,260,607,2313,2889,3048,2535,1510,488,102,13755,0,6,64,55,48,22,5,3,0,202,0,4,18,21,15,4,0,0,0,56,7,7,26,41,34,16,8,8,0,152,0,3,13,24,16,5,0,0,0,57,4,10,35,24,18,9,0,0,0,101,6,39,227,384,358,180,62,23,6,1280,0,27,188,314,333,149,44,11,5,1076,40,153,457,528,314,173,39,15,0,1713,7,67,247,285,250,123,24,8,3,1009,3,33,79,85,46,26,7,4,0,282,31,77,215,218,88,50,11,4,0,691,0,0,0,3,0,0,4,0,0,6,0,4,17,34,14,11,6,0,0,88,169,89,240,318,264,203,144,113,68,1606,257,528,1824,2319,1784,970,358,195,88,8324
30602,29,133,398,337,241,138,82,22,7,1397,7,9,5,4,10,9,0,3,0,50,3,15,58,52,73,51,24,11,3,291,444,433,975,847,914,696,534,302,110,5256,703,1648,4953,4765,4678,3830,2447,1023,268,24314,0,26,120,71,46,11,3,0,0,283,6,7,42,39,27,3,4,0,0,130,5,15,81,69,57,35,22,15,3,305,0,10,34,27,15,6,4,0,0,96,0,17,67,38,30,6,4,0,0,163,12,110,405,466,464,302,125,64,22,1961,0,88,374,436,417,235,87,40,9,1700,80,476,964,722,457,208,60,35,4,3013,26,212,536,417,330,166,39,18,3,1742,10,63,142,98,65,34,12,9,5,427,63,188,433,315,164,94,25,7,4,1295,3,3,4,5,0,0,0,0,0,19,4,10,35,38,26,12,0,3,0,131,451,435,880,782,659,536,371,435,172,4722,656,1668,4129,3527,2756,1652,754,622,228,15986
30603,9,30,69,58,75,42,32,16,0,329,5,3,0,0,3,6,11,3,0,23,0,3,18,17,21,19,6,4,0,95,158,122,272,237,324,337,271,167,46,1931,235,455,1184,1142,1530,1671,1079,520,112,7916,0,4,28,13,18,7,0,0,0,72,0,0,3,3,11,0,0,0,0,19,0,0,14,18,28,12,13,10,0,102,3,4,4,6,4,0,0,0,0,26,3,19,37,32,14,5,0,0,0,112,3,12,63,137,184,110,56,23,7,604,0,31,115,171,176,110,71,12,3,682,33,78,190,181,160,72,19,14,3,756,3,38,107,93,109,58,14,12,0,435,5,6,20,21,20,9,7,5,0,88,16,42,75,109,41,36,7,0,0,315,0,0,3,0,0,0,0,0,0,5,0,0,3,10,12,9,3,0,0,46,156,69,163,221,235,177,237,197,126,1571,225,305,830,1013,1014,615,433,272,140,4851
30604,4,20,88,62,59,35,14,8,0,286,0,0,3,0,0,0,0,0,0,6,0,0,0,4,6,9,7,3,0,32,36,38,99,122,126,155,93,67,30,769,50,144,538,561,640,659,413,199,46,3259,0,3,10,8,9,8,0,0,0,41,0,4,0,0,0,0,0,0,0,12,0,0,7,17,3,3,0,0,0,38,0,3,6,7,0,0,0,0,0,17,0,0,23,13,4,3,0,0,0,47,3,7,53,69,61,32,18,3,3,256,0,8,31,49,60,33,14,3,3,205,4,32,95,88,66,50,14,0,0,348,3,15,60,44,37,22,13,4,0,192,0,12,22,17,19,4,0,0,0,77,10,37,69,65,28,20,4,0,0,232,0,0,0,0,3,0,0,0,0,6,0,0,7,3,3,3,0,0,0,21,44,27,85,92,73,67,52,36,25,494,60,144,468,479,381,253,118,50,25,1981
30605,9,23,67,72,67,70,48,18,0,365,4,3,0,3,0,0,3,9,3,30,0,3,7,22,38,25,12,4,0,114,184,133,237,234,324,355,363,216,81,2129,284,453,1149,1437,1746,1890,1608,735,185,9476,0,5,21,36,23,20,3,4,0,113,0,0,12,14,3,3,0,0,0,29,0,3,13,28,20,26,18,3,3,101,0,0,9,6,6,5,0,0,0,29,3,12,38,49,26,12,3,0,0,149,8,28,91,195,269,178,102,65,16,940,0,26,121,203,264,159,79,25,9,888,42,84,221,226,172,142,43,17,3,943,4,22,104,117,157,109,30,11,5,562,5,9,33,33,27,22,4,9,6,152,19,50,100,103,56,45,10,3,4,390,0,0,0,0,0,0,0,0,0,8,0,6,3,15,17,11,11,0,3,63,162,72,167,247,247,273,247,228,112,1752,251,317,929,1256,1284,994,561,357,153,6114
30701,11,29,96,61,56,36,25,9,0,327,0,0,3,3,0,7,5,0,0,21,3,5,20,16,38,19,11,6,0,123,214,144,451,394,448,415,363,188,66,2682,323,626,2064,1785,1757,1418,868,394,99,9324,0,0,21,14,16,11,0,0,0,68,0,5,11,6,8,3,0,0,0,28,4,4,12,20,21,7,5,0,0,73,0,0,3,4,3,0,0,0,0,13,19,61,100,46,26,9,0,0,0,266,8,51,196,274,228,155,83,28,15,1043,0,89,289,239,192,129,51,15,4,1013,26,149,319,222,133,58,22,14,3,949,13,61,136,142,120,78,16,3,0,569,0,10,25,15,14,4,4,0,0,76,34,43,91,89,42,23,7,0,0,332,0,0,0,0,0,0,0,0,0,3,0,4,16,6,8,8,3,0,0,45,124,85,160,194,204,193,241,188,91,1473,224,577,1373,1280,1000,682,434,258,115,5936
30702,24,47,80,67,46,41,32,7,0,337,4,0,4,0,3,3,5,3,0,28,8,3,16,29,17,15,11,0,0,102,198,116,240,277,337,316,284,219,86,2068,366,621,1520,1604,1641,1439,979,504,136,8810,0,4,13,19,15,0,3,0,0,58,3,0,5,12,3,11,0,0,0,32,4,9,19,24,19,13,5,9,3,104,0,3,7,3,5,4,0,0,0,18,8,34,51,27,24,3,0,3,0,160,7,31,104,224,223,157,75,30,7,861,3,26,172,217,214,137,58,21,7,851,37,112,240,202,154,75,31,6,3,864,13,59,126,125,102,75,21,3,0,529,0,7,28,24,10,9,14,5,0,102,21,49,95,93,59,41,7,0,0,367,0,0,0,3,0,0,0,0,0,9,0,0,5,15,12,3,0,0,3,41,132,57,122,173,185,155,204,249,124,1398,230,394,996,1160,1028,686,419,334,153,5404
30703,19,39,66,66,68,63,52,13,3,383,4,0,3,3,0,10,4,12,5,39,0,8,18,23,25,25,30,9,4,131,160,103,180,168,236,251,306,180,77,1666,287,504,1101,1260,1400,1562,1392,612,170,8287,0,0,13,16,17,9,3,0,0,68,0,3,11,18,12,5,0,0,0,46,3,6,12,21,25,14,12,0,0,91,0,7,8,3,3,0,0,0,0,18,7,18,51,29,29,13,14,0,0,153,3,29,107,186,248,210,117,48,21,967,0,25,115,200,234,160,71,30,10,843,42,103,230,199,156,92,38,21,4,884,13,51,114,134,146,110,26,6,0,595,3,10,23,33,25,21,11,3,6,133,37,63,104,87,56,37,14,3,0,399,0,0,3,6,0,0,0,0,0,5,0,5,5,18,11,3,4,3,0,49,104,57,99,136,159,183,216,253,142,1352,214,382,898,1076,1122,863,525,369,175,5625
30801,3,10,51,59,34,27,13,3,0,208,0,4,0,3,0,0,3,0,0,15,0,4,15,24,19,15,0,0,0,74,164,163,382,403,389,253,129,61,13,1950,217,501,1696,1636,1392,933,384,121,25,6913,0,9,30,11,9,0,0,0,0,61,0,5,5,9,3,0,0,0,0,29,5,14,27,22,13,10,0,0,0,83,0,0,3,3,0,0,0,0,0,13,20,41,67,22,16,4,0,0,0,159,3,23,101,113,125,49,16,5,0,437,4,70,242,155,116,43,20,3,4,667,35,130,250,149,107,28,10,0,0,714,9,28,113,82,55,23,3,3,0,317,0,9,18,14,7,3,0,0,0,40,11,67,95,94,22,11,0,0,0,304,0,0,0,0,0,0,0,0,0,7,0,3,12,14,8,0,0,0,0,41,108,87,161,140,126,83,60,38,13,824,198,489,1133,824,602,250,115,54,21,3686
30803,30,97,241,212,178,126,94,42,8,1031,16,3,5,4,7,10,6,8,3,77,17,17,55,66,77,54,43,15,3,349,391,442,966,945,1013,871,607,435,230,5902,760,1800,5085,4868,5098,4619,2807,1342,446,26833,3,43,75,70,63,23,10,6,0,285,12,15,32,40,36,14,0,0,0,148,0,25,74,55,38,29,21,12,6,265,0,3,13,17,3,3,3,0,0,37,12,24,77,42,30,6,4,0,0,200,8,149,337,569,636,379,172,87,19,2364,0,101,439,523,580,308,126,52,14,2152,133,424,701,604,488,215,84,46,6,2699,21,135,404,360,383,207,48,17,7,1583,8,35,90,72,57,18,15,9,0,297,74,157,296,238,136,77,18,15,3,1013,0,3,3,4,4,10,6,3,0,39,3,3,36,31,31,27,12,11,3,157,456,217,437,598,574,511,644,730,455,4626,734,1339,3022,3222,3054,1825,1165,994,519,15868
30804,0,13,26,24,29,14,10,3,0,123,0,0,4,3,0,0,0,0,0,5,3,0,4,6,8,6,3,0,0,33,42,47,119,129,103,103,77,48,8,675,78,235,672,629,532,463,223,122,19,2972,0,0,17,4,4,0,0,0,0,27,0,0,4,5,3,0,0,0,0,12,0,4,17,11,7,0,0,0,0,40,0,0,3,5,0,0,0,0,0,8,3,15,20,5,0,0,0,0,0,50,0,7,46,77,91,38,22,5,4,294,0,38,97,74,83,35,16,7,0,349,20,70,103,69,39,16,5,0,0,326,4,22,38,36,46,10,3,0,0,160,0,3,13,0,3,0,0,0,0,20,8,26,44,32,17,9,3,0,0,138,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,0,0,16,55,28,63,70,46,49,75,54,10,446,88,208,477,391,337,175,129,62,15,1886
30805,12,47,82,106,88,57,20,10,3,418,3,8,3,6,6,3,10,9,0,41,8,10,34,66,51,32,16,0,0,213,216,174,419,460,531,393,193,124,40,2551,391,1028,3057,3369,3391,2560,1222,460,99,15569,0,12,50,35,24,9,0,3,0,137,0,13,15,20,13,0,0,0,0,62,8,13,75,46,31,12,7,4,3,204,0,4,14,11,3,4,0,0,0,36,5,14,46,20,17,5,3,0,0,108,0,31,132,262,265,133,43,19,3,896,0,80,272,300,231,130,57,12,4,1083,55,254,399,348,261,121,40,10,3,1491,15,73,215,189,156,53,17,9,0,722,3,14,35,17,19,17,6,4,5,124,38,82,186,173,61,52,11,0,0,609,0,0,0,0,3,0,0,0,0,6,0,3,11,12,18,11,5,0,0,62,197,103,215,303,282,214,193,182,74,1758,323,697,1665,1736,1384,775,377,237,91,7294
30901,21,67,203,201,154,101,56,29,5,838,9,4,3,3,4,3,8,6,3,47,3,3,35,48,39,35,26,20,11,221,131,179,491,398,394,341,314,217,96,2561,323,993,3649,3289,2837,2389,1901,1006,330,16718,0,24,34,23,20,12,3,7,0,123,3,3,34,32,17,12,5,0,0,101,0,13,32,19,26,32,37,31,12,203,0,13,33,21,23,9,3,0,0,98,7,9,22,14,13,8,0,0,0,60,4,86,315,273,298,213,134,74,15,1404,3,46,231,246,313,210,98,49,10,1207,56,311,662,482,380,281,153,110,20,2456,12,147,401,249,198,135,49,26,3,1228,7,90,149,97,49,44,23,11,3,481,42,180,328,221,151,142,60,30,10,1161,4,0,3,3,3,0,3,3,0,20,0,16,17,27,25,22,7,11,3,132,226,258,501,405,403,490,473,650,259,3669,372,1189,2758,2114,1917,1602,1032,1002,346,12335
30902,34,39,99,135,128,87,64,40,11,627,0,3,4,0,3,3,3,6,7,33,4,7,20,27,34,23,26,14,7,163,93,135,317,333,271,341,305,170,94,2058,263,736,2312,2604,2408,2297,1769,910,365,13663,0,12,40,30,22,12,3,6,0,123,0,0,13,22,24,6,3,0,0,70,0,3,23,40,25,23,25,18,3,164,0,4,19,19,16,10,3,0,0,65,3,10,23,21,14,3,0,0,0,73,10,68,237,274,346,194,113,58,15,1310,0,44,226,273,312,175,82,56,10,1174,57,220,454,381,370,223,104,87,9,1903,29,99,236,225,225,126,30,13,0,988,3,66,117,69,50,18,22,6,3,351,43,110,221,199,143,84,34,28,0,868,0,0,0,0,7,0,3,3,0,12,0,12,18,23,24,16,10,3,0,110,182,114,277,315,334,267,397,510,203,2604,325,774,1907,1887,1904,1164,825,795,251,9819
30903,23,70,173,178,161,106,82,29,12,826,0,6,5,6,6,7,14,4,0,49,8,11,23,36,35,35,21,20,3,198,150,194,392,410,395,365,387,325,180,2790,357,1048,2648,2797,2852,2495,2474,1338,444,16450,0,30,59,29,27,19,5,4,3,172,0,18,33,34,18,10,0,0,0,114,8,19,39,27,43,39,44,27,6,236,0,9,21,14,14,11,3,0,0,79,3,15,20,14,14,3,0,3,0,72,3,84,264,265,316,245,127,63,15,1382,5,47,188,223,231,193,96,49,12,1048,59,336,636,451,440,332,168,100,8,2530,23,141,356,242,221,150,50,18,7,1199,10,62,118,62,33,39,16,18,3,363,43,124,287,203,173,160,59,28,4,1082,0,4,0,4,0,0,5,0,0,18,0,4,22,17,25,25,9,6,0,104,175,180,318,363,362,460,481,652,296,3288,324,1065,2359,1950,1926,1682,1067,965,358,11704
30904,3,15,25,41,51,38,21,7,0,204,0,0,3,0,0,7,0,0,0,10,0,0,8,19,23,10,10,3,0,75,79,50,80,121,149,172,125,58,18,859,138,192,509,871,1129,1046,770,304,84,5040,0,4,17,21,7,9,3,3,0,66,3,0,3,8,5,3,4,0,0,25,0,4,9,17,10,13,3,0,3,77,0,0,4,4,10,4,0,0,0,25,3,5,21,20,8,3,3,0,0,68,3,4,71,114,151,111,57,25,3,535,0,5,60,105,124,102,48,7,0,458,12,21,90,151,138,94,48,16,4,576,5,16,74,89,88,86,28,7,3,392,0,5,28,44,26,27,16,0,3,145,22,23,64,77,51,38,7,4,3,286,0,0,0,0,0,0,0,0,0,0,0,3,7,14,11,4,3,0,0,46,54,11,68,90,114,85,67,58,26,569,103,114,518,755,750,581,289,124,46,3275
30905,16,21,36,77,85,43,25,8,0,310,0,0,0,0,7,5,0,0,0,13,0,0,6,22,37,13,9,5,0,86,74,39,133,154,162,132,115,57,21,893,209,385,1102,1772,1861,1351,914,369,74,8040,0,4,20,17,7,14,5,0,0,71,0,0,18,15,12,9,0,0,0,49,0,0,18,28,23,12,12,0,0,97,0,5,11,4,4,0,0,0,0,26,0,0,9,9,9,3,0,0,0,38,3,26,129,214,224,106,41,11,8,762,0,11,123,181,192,84,23,9,4,623,29,89,224,282,194,126,35,10,3,1002,7,69,180,151,126,71,18,3,0,630,4,20,45,37,30,14,12,0,0,157,23,37,127,154,75,67,22,0,0,508,0,0,5,0,0,0,4,0,0,5,0,0,6,15,8,5,0,4,0,45,122,59,120,183,174,136,100,93,69,1062,197,328,1032,1301,1072,642,262,139,84,5058
30906,33,69,159,189,164,93,76,26,4,812,4,5,3,3,5,9,7,3,0,36,3,0,24,55,55,38,22,14,4,218,149,164,324,351,320,309,271,181,124,2184,428,939,2775,3247,3037,2357,1811,811,282,15686,0,9,29,40,21,23,3,0,0,126,0,15,22,20,18,4,0,0,0,83,0,10,31,52,52,27,22,16,5,215,3,11,21,22,9,5,3,0,0,80,3,8,35,15,7,12,3,0,0,79,5,47,216,306,361,187,98,45,12,1283,0,35,230,255,277,167,60,18,4,1051,62,262,647,542,376,203,85,39,11,2229,21,144,368,341,230,117,29,3,0,1254,10,36,94,78,51,27,11,8,3,306,38,125,295,263,159,128,20,16,0,1045,3,0,0,3,3,4,0,0,0,16,5,6,16,27,24,8,0,0,0,80,237,114,231,291,268,253,210,297,221,2131,391,824,2230,2251,1863,1170,549,436,262,9973
30907,41,103,256,281,227,108,73,23,3,1120,3,6,6,8,12,6,8,4,3,48,7,14,60,72,63,57,29,10,4,321,358,306,754,769,701,486,403,188,92,4057,824,1803,5569,6311,5475,3731,2628,1010,250,27603,0,19,53,47,33,16,3,0,0,174,8,7,46,35,13,3,3,0,0,114,4,13,40,56,40,39,21,12,7,229,5,11,16,21,13,6,3,0,0,79,3,7,33,31,17,3,0,0,0,93,10,62,277,385,361,222,89,28,7,1437,7,66,268,304,303,175,82,21,5,1235,81,320,815,708,471,269,77,36,10,2786,15,173,463,355,238,136,39,10,0,1433,14,38,91,96,47,39,11,0,0,338,51,145,334,316,162,103,16,11,7,1142,0,3,7,0,3,7,3,0,0,21,0,9,16,30,32,12,9,3,0,110,250,146,345,397,336,294,227,172,96,2274,437,1017,2792,2783,2086,1337,590,307,132,11471
30908,24,42,133,139,146,64,61,22,3,632,0,4,0,3,0,6,3,8,4,28,5,9,22,32,24,25,18,13,4,153,124,150,258,215,202,187,173,194,184,1686,319,882,2325,2269,2051,1674,1310,752,308,11898,0,19,30,18,22,8,4,3,0,109,0,4,36,22,24,9,0,0,0,103,0,9,17,27,31,19,15,17,7,135,0,9,18,12,10,0,3,0,0,55,0,8,10,11,12,0,5,0,0,37,5,40,176,244,256,164,74,37,4,998,0,41,179,198,218,137,56,22,3,850,54,239,499,443,335,243,85,54,10,1955,24,160,281,225,172,102,25,15,3,1009,13,65,76,54,51,16,12,7,0,298,36,91,230,194,113,72,32,9,3,780,0,0,0,0,4,3,3,3,0,14,3,8,21,20,20,4,3,0,0,79,191,151,229,275,234,235,227,224,105,1880,329,837,1802,1743,1497,1009,555,386,139,8300
30909,33,71,223,188,126,74,60,20,0,806,3,16,3,5,3,3,9,3,0,49,6,19,25,27,38,33,23,12,5,186,341,263,448,330,365,305,250,178,133,2606,608,1372,3177,2705,2398,2041,1519,781,318,14921,0,56,59,38,24,7,3,3,0,190,3,11,44,32,16,3,3,3,0,118,0,15,39,46,36,26,21,16,3,203,0,7,16,30,19,0,3,3,0,84,0,7,22,8,8,6,0,0,0,55,13,99,267,315,326,179,85,64,18,1366,0,39,198,247,237,180,60,43,12,1010,63,375,621,445,376,205,85,58,14,2233,18,127,357,240,195,124,44,15,4,1129,5,51,136,92,48,27,15,9,3,385,40,134,273,203,126,116,27,18,7,940,4,8,3,0,6,0,0,10,0,31,0,19,21,31,20,11,6,3,0,113,161,212,294,314,318,298,286,490,383,2761,312,1144,2363,2040,1756,1185,647,726,446,10612
30910,10,76,236,126,99,76,48,21,5,685,5,6,9,3,3,5,3,0,0,32,3,8,42,16,25,14,24,4,3,144,135,293,588,388,382,332,312,163,63,2661,259,990,2840,1918,1893,1717,1518,668,189,11987,0,18,27,20,16,15,10,3,0,104,0,5,20,14,13,4,0,0,0,60,0,8,12,14,18,10,16,12,4,97,0,12,16,25,9,9,3,0,0,70,0,7,3,5,0,3,0,0,0,21,3,56,134,155,205,126,73,30,11,785,3,21,111,103,157,147,59,26,3,627,28,258,375,276,274,207,108,50,22,1588,5,96,181,158,133,85,37,11,3,698,4,53,85,42,41,35,20,11,3,291,27,120,166,126,92,93,33,21,6,685,0,3,3,3,0,0,0,0,0,10,0,13,19,9,13,14,5,0,0,85,179,374,482,375,381,417,368,380,141,3104,256,1050,1630,1328,1349,1158,730,544,192,8229
