SA3_CODE_2016,C06_SH_0b_NPFH_2,C06_SH_0b_NPFH_3,C06_SH_0b_NPFH_4,C06_SH_0b_NPFH_5,C06_SH_0b_NPFH_6_mor,C06_SH_0bTotal,C06_SH_1b_NPFH_2,C06_SH_1b_NPFH_3,C06_SH_1b_NPFH_4,C06_SH_1b_NPFH_5,C06_SH_1b_NPFH_6_mor,C06_SH_1b_Tot,C06_SH_2b_NPFH_2,C06_SH_2b_NPFH_3,C06_SH_2b_NPFH_4,C06_SH_2b_NPFH_5,C06_SH_2b_NPFH_6_mor,C06_SH_2b_Tot,C06_SH_3b_NPFH_2,C06_SH_3b_NPFH_3,C06_SH_3b_NPFH_4,C06_SH_3b_NPFH_5,C06_SH_3b_NPFH_6_mor,C06_SH_3b_Tot,C06_SH_4mb_NPFH_2,C06_SH_4mb_NPFH_3,C06_SH_4mb_NPFH_4,C06_SH_4mb_NPFH_5,C06_SH_4mb_NPFH_6_mor,C06_SH_4mb_Tot,C06_SH_NB_NS_NPFH_2,C06_SH_NB_NS_NPFH_3,C06_SH_NB_NS_NPFH_4,C06_SH_NB_NS_NPFH_5,C06_SH_NB_NS_NPFH_6_mor,C06_SH_NB_NS_T,C06_SH_Tot_NPFH_2,C06_SH_Tot_NPFH_3,C06_SH_Tot_NPFH_4,C06_SH_Tot_NPFH_5,C06_SH_Tot_NPFH_6_mor,C06_SH_T_T,C06_SDRTHT_0b_NPFH_2,C06_SDRTHT_0b_NPFH_3,C06_SDRTHT_0b_NPFH_4,C06_SDRTHT_0b_NPFH_5,C06_SDRTHT_0b_NPFH_6_mor,C06_SDRTHT_0bTotal,C06_SDRTHT_1b_NPFH_2,C06_SDRTHT_1b_NPFH_3,C06_SDRTHT_1b_NPFH_4,C06_SDRTHT_1b_NPFH_5,C06_SDRTHT_1b_NPFH_6_mor,C06_SDRTHT_1b_Tot,C06_SDRTHT_2b_NPFH_2,C06_SDRTHT_2b_NPFH_3,C06_SDRTHT_2b_NPFH_4,C06_SDRTHT_2b_NPFH_5,C06_SDRTHT_2b_NPFH_6_mor,C06_SDRTHT_2b_Tot,C06_SDRTHT_3b_NPFH_2,C06_SDRTHT_3b_NPFH_3,C06_SDRTHT_3b_NPFH_4,C06_SDRTHT_3b_NPFH_5,C06_SDRTHT_3b_NPFH_6_mor,C06_SDRTHT_3b_Tot,C06_SDRTHT_4mb_NPFH_2,C06_SDRTHT_4mb_NPFH_3,C06_SDRTHT_4mb_NPFH_4,C06_SDRTHT_4mb_NPFH_5,C06_SDRTHT_4mb_NPFH_6_mor,C06_SDRTHT_4mb_Tot,C06_SDRTHT_NB_NS_NPFH_2,C06_SDRTHT_NB_NS_NPFH_3,C06_SDRTHT_NB_NS_NPFH_4,C06_SDRTHT_NB_NS_NPFH_5,C06_SDRTHT_NB_NS_NPFH_6_mor,C06_SDRTHT_NB_NS_T,C06_SDRTHT_Tot_NPFH_2,C06_SDRTHT_Tot_NPFH_3,C06_SDRTHT_Tot_NPFH_4,C06_SDRTHT_Tot_NPFH_5,C06_SDRTHT_Tot_NPFH_6_mor,C06_SDRTHT_T_T,C06_FUA_0b_NPFH_2,C06_FUA_0b_NPFH_3,C06_FUA_0b_NPFH_4,C06_FUA_0b_NPFH_5,C06_FUA_0b_NPFH_6_mor,C06_FUA_0bTotal,C06_FUA_1b_NPFH_2,C06_FUA_1b_NPFH_3,C06_FUA_1b_NPFH_4,C06_FUA_1b_NPFH_5,C06_FUA_1b_NPFH_6_mor,C06_FUA_1b_Tot,C06_FUA_2b_NPFH_2,C06_FUA_2b_NPFH_3,C06_FUA_2b_NPFH_4,C06_FUA_2b_NPFH_5,C06_FUA_2b_NPFH_6_mor,C06_FUA_2b_Tot,C06_FUA_3b_NPFH_2,C06_FUA_3b_NPFH_3,C06_FUA_3b_NPFH_4,C06_FUA_3b_NPFH_5,C06_FUA_3b_NPFH_6_mor,C06_FUA_3b_Tot,C06_FUA_4mb_NPFH_2,C06_FUA_4mb_NPFH_3,C06_FUA_4mb_NPFH_4,C06_FUA_4mb_NPFH_5,C06_FUA_4mb_NPFH_6_mor,C06_FUA_4mb_Tot,C06_FUA_NB_NS_NPFH_2,C06_FUA_NB_NS_NPFH_3,C06_FUA_NB_NS_NPFH_4,C06_FUA_NB_NS_NPFH_5,C06_FUA_NB_NS_NPFH_6_mor,C06_FUA_NB_NS_T,C06_FUA_Tot_NPFH_2,C06_FUA_Tot_NPFH_3,C06_FUA_Tot_NPFH_4,C06_FUA_Tot_NPFH_5,C06_FUA_Tot_NPFH_6_mor,C06_FUA_T_T,C06_OD_0b_NPFH_2,C06_OD_0b_NPFH_3,C06_OD_0b_NPFH_4,C06_OD_0b_NPFH_5,C06_OD_0b_NPFH_6_mor,C06_OD_0bTotal,C06_OD_1b_NPFH_2,C06_OD_1b_NPFH_3,C06_OD_1b_NPFH_4,C06_OD_1b_NPFH_5,C06_OD_1b_NPFH_6_mor,C06_OD_1b_Tot,C06_OD_2b_NPFH_2,C06_OD_2b_NPFH_3,C06_OD_2b_NPFH_4,C06_OD_2b_NPFH_5,C06_OD_2b_NPFH_6_mor,C06_OD_2b_Tot,C06_OD_3b_NPFH_2,C06_OD_3b_NPFH_3,C06_OD_3b_NPFH_4,C06_OD_3b_NPFH_5,C06_OD_3b_NPFH_6_mor,C06_OD_3b_Tot,C06_OD_4mb_NPFH_2,C06_OD_4mb_NPFH_3,C06_OD_4mb_NPFH_4,C06_OD_4mb_NPFH_5,C06_OD_4mb_NPFH_6_mor,C06_OD_4mb_Tot,C06_OD_NB_NS_NPFH_2,C06_OD_NB_NS_NPFH_3,C06_OD_NB_NS_NPFH_4,C06_OD_NB_NS_NPFH_5,C06_OD_NB_NS_NPFH_6_mor,C06_OD_NB_NS_T,C06_OD_Tot_NPFH_2,C06_OD_Tot_NPFH_3,C06_OD_Tot_NPFH_4,C06_OD_Tot_NPFH_5,C06_OD_Tot_NPFH_6_mor,C06_OD_T_T,C06_DS_NS_NPFH_2,C06_DS_NS_NPFH_3,C06_DS_NS_NPFH_4,C06_DS_NS_NPFH_5,C06_DS_NS_NPFH_6_mor,C06_DS_NS_T,C06_Tot_NPFH_2,C06_Tot_NPFH_3,C06_Tot_NPFH_4,C06_Tot_NPFH_5,C06_Tot_NPFH_6_mor,C06_T_T,C11_SH_0b_NPFH_2,C11_SH_0b_NPFH_3,C11_SH_0b_NPFH_4,C11_SH_0b_NPFH_5,C11_SH_0b_NPFH_6_mor,C11_SH_0bTotal,C11_SH_1b_NPFH_2,C11_SH_1b_NPFH_3,C11_SH_1b_NPFH_4,C11_SH_1b_NPFH_5,C11_SH_1b_NPFH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPFH_2,C11_SH_2b_NPFH_3,C11_SH_2b_NPFH_4,C11_SH_2b_NPFH_5,C11_SH_2b_NPFH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPFH_2,C11_SH_3b_NPFH_3
30203,0,0,0,0,0,3,10,5,3,0,0,23,434,121,42,14,9,613,1676,848,670,204,65,3460,634,474,577,403,188,2275,41,15,11,7,3,77,2795,1458,1303,627,270,6451,0,0,0,0,0,0,9,0,0,0,0,4,127,33,17,3,0,174,88,32,17,3,0,139,7,0,8,0,0,10,4,0,0,0,0,9,228,65,41,14,3,340,0,0,0,0,0,0,47,5,0,0,0,48,450,90,32,3,0,580,107,42,25,11,0,181,3,0,0,0,0,3,12,0,0,0,0,13,615,140,55,13,0,828,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,3,0,3,0,3,0,0,0,7,0,0,0,0,0,0,3,3,4,3,0,13,3,0,0,4,0,3,3644,1668,1394,657,269,7639,0,0,0,0,3,3,14,9,6,0,0,26,368,107,58,10,0,545,1628,857
30204,4,3,0,0,0,9,40,6,0,0,0,48,597,173,58,14,3,844,2969,1485,1269,375,123,6228,1204,964,1221,677,335,4406,76,25,19,3,9,129,4892,2654,2567,1073,472,11662,0,0,0,0,0,0,12,0,0,0,0,12,209,33,12,0,0,254,239,101,51,19,8,417,9,4,3,0,3,18,4,0,0,0,0,5,462,137,78,18,9,709,3,0,0,0,0,3,35,0,0,0,0,37,183,30,12,3,0,232,54,27,10,3,4,99,4,3,3,5,0,18,6,0,0,0,0,10,284,61,25,8,4,385,3,0,0,0,0,3,14,0,0,0,0,21,24,0,0,0,0,25,6,3,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,49,7,4,0,0,56,0,0,0,0,0,3,5685,2860,2668,1106,482,12816,0,0,0,0,0,0,26,3,3,4,0,38,616,169,72,15,7,879,3043,1491
30301,4,0,5,0,0,9,19,0,0,0,0,24,539,125,52,13,6,725,2185,1098,893,248,79,4508,1315,1066,1676,844,330,5236,53,18,18,0,4,97,4116,2314,2638,1113,414,10592,0,0,0,0,0,0,3,0,0,0,0,5,252,67,7,3,0,321,404,198,106,15,3,726,10,6,4,3,3,28,4,3,0,0,0,9,673,276,120,16,8,1086,0,0,0,0,0,0,8,0,0,0,0,13,91,15,4,0,0,107,24,18,3,0,0,47,0,0,3,0,0,9,0,0,0,0,0,0,119,32,13,3,0,168,5,0,0,0,0,7,17,0,0,0,0,17,11,0,0,0,0,13,3,3,0,0,0,4,0,0,4,3,0,5,0,0,0,0,0,0,32,3,5,3,0,44,0,0,0,0,0,0,4941,2627,2769,1134,425,11892,0,4,0,3,0,8,23,7,3,0,0,30,405,106,49,3,3,565,2019,1005
30302,3,3,0,0,0,7,43,6,3,3,0,55,988,309,130,27,13,1460,2376,1280,1097,298,96,5146,916,737,1098,705,312,3773,50,16,14,7,12,96,4369,2350,2346,1032,427,10535,0,0,0,0,0,0,50,0,0,0,0,59,232,47,10,0,0,281,248,118,72,3,4,449,17,7,9,5,3,48,4,3,0,0,0,13,554,177,89,9,9,846,3,0,0,0,0,8,207,20,4,0,0,235,1629,377,112,22,3,2147,209,114,64,15,8,416,9,8,4,11,0,39,35,10,7,3,0,62,2101,534,199,50,13,2896,0,0,0,0,0,0,3,0,0,0,0,3,3,0,4,0,0,10,0,3,3,0,0,16,0,0,0,0,0,4,0,0,0,0,0,0,13,3,10,4,0,30,3,0,0,0,0,3,7043,3061,2644,1099,456,14304,5,0,0,0,0,5,51,3,4,0,0,59,856,288,138,25,13,1318,2100,1288
30303,5,0,0,3,0,9,20,6,0,0,3,30,309,104,30,12,3,456,3172,1623,1174,388,144,6500,1969,1463,2071,1158,562,7226,71,26,20,22,7,153,5553,3222,3302,1585,715,14375,0,0,0,0,0,0,9,3,0,0,0,14,152,45,12,0,0,209,448,282,157,29,10,929,11,4,10,0,3,30,10,10,0,0,0,18,628,345,181,37,11,1201,0,0,0,0,0,0,24,3,0,0,0,22,158,40,3,0,0,197,73,31,25,5,0,134,3,0,0,0,0,4,3,0,3,0,3,3,255,74,30,7,3,366,9,0,0,0,0,9,25,3,0,0,0,31,67,13,3,3,0,87,21,6,7,0,0,34,3,0,0,0,0,13,3,3,0,0,0,8,120,31,14,3,0,173,3,0,0,4,0,6,6560,3677,3517,1634,731,16121,3,4,4,0,3,17,25,3,3,0,3,40,322,102,35,14,3,475,2891,1532
30304,0,0,0,0,0,4,23,0,0,4,0,22,474,142,60,20,4,700,2147,978,845,253,64,4287,755,631,788,437,242,2853,40,13,17,15,12,92,3435,1764,1713,728,324,7959,0,0,0,0,0,0,7,0,0,0,0,8,79,15,7,0,0,100,82,45,23,3,3,155,8,7,12,4,0,34,0,0,0,0,0,0,168,70,45,4,5,299,0,0,0,0,0,5,36,3,0,0,0,47,168,40,28,3,0,242,42,23,18,5,0,92,0,3,0,0,0,3,9,6,0,0,3,23,264,81,46,15,4,405,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,9,0,0,0,0,0,0,3874,1911,1794,749,334,8666,3,3,0,0,0,6,21,14,3,3,0,37,479,140,61,12,7,702,1853,988
30305,5,0,0,0,0,6,19,6,4,3,0,24,143,44,23,4,8,219,1607,908,759,252,101,3620,1889,1564,2091,1005,547,7096,35,27,19,15,11,104,3690,2539,2900,1276,674,11071,0,0,0,0,0,0,0,0,0,0,0,0,75,13,4,0,0,101,294,163,74,15,0,552,14,4,5,9,0,37,7,3,0,0,0,13,395,189,80,23,6,693,0,0,0,0,0,0,3,0,0,0,0,3,25,3,4,0,0,30,22,18,10,5,0,53,0,0,0,0,0,4,0,0,0,0,0,0,49,22,16,5,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,4,3,3,0,0,13,0,0,0,0,0,0,4140,2754,3000,1306,679,11869,4,3,3,0,3,12,16,3,3,3,0,20,104,33,12,15,0,167,1578,856
30306,3,4,5,0,0,9,6,5,3,0,0,14,121,24,8,3,3,163,1806,995,832,224,106,3960,1478,1192,1477,859,533,5536,41,18,24,9,16,107,3461,2230,2352,1093,655,9787,0,0,0,0,0,3,5,0,0,0,0,5,132,32,14,3,0,179,464,336,216,66,26,1110,11,13,17,13,9,61,15,8,0,0,0,26,618,394,252,84,29,1379,0,0,0,0,0,0,4,0,0,0,0,4,21,15,0,3,0,34,20,8,3,0,0,40,3,0,0,0,0,4,4,0,0,0,0,9,52,18,4,4,0,90,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,7,3,0,3,0,0,5,0,0,3,0,0,3,0,0,0,0,0,0,11,3,10,0,0,18,8,0,4,0,0,13,4152,2657,2618,1180,683,11285,7,3,4,0,3,16,10,0,3,3,10,22,150,42,28,10,3,226,1689,1006
30401,3,0,0,0,0,7,4,0,0,0,0,3,57,10,0,0,0,79,1484,740,674,133,30,3066,1398,1117,1649,708,252,5128,23,14,15,3,4,54,2975,1874,2342,849,292,8334,0,0,0,0,0,0,3,0,0,0,0,3,16,8,0,0,0,26,189,89,42,12,0,340,9,4,8,0,3,24,0,0,0,0,0,0,222,103,55,9,4,386,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,34,5,3,0,0,44,5,11,3,0,0,22,0,0,0,0,0,0,47,13,6,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3236,1999,2408,862,296,8794,0,0,0,0,0,0,3,5,0,0,0,11,61,18,5,0,0,85,1448,727
30402,0,0,3,3,0,4,21,3,0,0,0,24,137,42,15,3,0,195,1571,745,649,114,23,3101,2225,1509,2383,1176,394,7691,25,9,8,3,0,58,3983,2307,3063,1306,417,11078,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,35,20,10,0,0,74,3,0,0,0,0,3,0,0,0,0,0,0,65,22,16,0,0,106,0,0,0,0,0,0,9,0,0,0,0,9,12,3,0,0,0,13,8,7,3,0,0,17,0,0,0,0,0,3,0,0,0,0,0,0,28,10,3,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,4078,2343,3079,1308,417,11232,3,4,0,0,0,9,20,4,3,0,0,28,129,19,18,4,0,170,1487,656
30403,0,3,0,0,3,8,27,0,0,0,0,29,379,93,56,11,4,534,1411,718,625,129,39,2925,874,640,1005,590,225,3338,18,9,3,0,3,32,2708,1464,1690,733,269,6861,0,0,0,0,0,0,10,0,0,0,0,10,167,49,12,4,0,226,215,119,45,5,3,392,8,11,11,7,0,41,4,8,0,0,0,10,410,183,74,15,3,683,0,0,0,0,0,0,117,15,0,0,0,130,1155,293,103,5,0,1556,305,145,66,19,3,531,16,11,17,6,3,53,14,5,0,0,0,20,1603,462,185,28,7,2283,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,4727,2107,1947,784,279,9838,4,0,0,0,0,5,31,3,0,0,0,33,310,87,52,6,3,459,1201,604
30404,0,4,0,0,0,3,18,0,3,0,0,20,438,125,48,9,7,624,2555,1351,993,239,61,5199,1318,1119,1608,895,322,5266,43,20,9,4,6,78,4376,2625,2662,1144,385,11196,0,0,0,0,0,0,3,0,0,0,0,3,104,17,4,0,0,122,166,73,28,3,3,273,5,0,0,0,0,9,0,0,0,0,0,4,283,92,34,4,5,419,0,0,0,0,0,0,16,0,0,0,0,16,190,36,6,0,3,231,50,20,7,3,0,75,0,0,0,0,0,4,3,3,0,0,0,7,247,61,16,6,3,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,3,0,0,0,0,5,0,0,0,0,0,0,8,3,0,0,0,5,0,0,0,0,0,0,4914,2779,2704,1154,398,11949,0,0,0,0,0,0,13,6,0,0,0,26,393,115,30,7,0,550,2427,1210
30501,0,0,0,0,0,0,40,0,0,0,0,46,329,77,39,4,3,451,651,371,235,59,26,1344,251,223,271,175,98,1018,20,7,3,0,3,33,1291,675,550,245,131,2893,3,0,0,0,0,5,28,5,0,0,0,33,108,11,4,4,0,136,90,53,24,4,0,176,13,9,5,7,0,42,0,0,0,0,0,4,248,80,41,17,3,387,53,0,0,0,0,57,882,53,3,0,0,934,2635,624,156,18,7,3437,886,357,211,37,12,1505,67,28,39,17,12,161,57,5,6,3,0,69,4584,1062,416,72,27,6169,3,0,0,0,0,3,10,0,0,0,0,12,12,7,3,0,0,21,4,4,3,0,0,13,0,0,3,0,0,8,0,0,0,0,0,0,39,10,6,0,0,59,3,0,4,0,0,6,6158,1839,1019,333,159,9513,0,0,0,0,0,0,38,5,0,0,0,44,292,114,40,15,3,453,586,350
30502,3,0,0,0,0,8,24,3,0,3,0,27,577,183,58,14,0,828,1340,701,567,149,39,2800,535,477,733,410,149,2301,23,8,3,0,3,36,2503,1373,1365,574,193,6002,0,0,0,0,0,0,5,0,0,0,0,5,246,52,7,0,0,308,298,129,56,14,0,491,5,10,9,10,3,35,3,3,0,0,0,7,555,197,66,26,7,854,7,0,0,0,0,7,107,4,0,0,0,112,703,113,19,3,0,842,201,61,30,8,3,302,9,7,3,3,0,25,17,0,0,0,0,24,1042,188,53,19,3,1299,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,8,3,0,0,3,0,8,0,0,0,0,0,0,9,0,3,4,0,20,0,0,0,0,0,3,4109,1764,1487,623,205,8180,0,0,0,0,0,3,21,0,3,0,0,31,509,130,58,8,0,708,1327,667
30503,0,0,0,0,0,3,34,3,5,3,0,41,909,247,103,28,5,1290,2271,1232,1040,229,47,4823,1039,839,1431,864,321,4501,45,14,19,11,3,96,4307,2343,2605,1130,379,10755,0,0,0,0,0,0,20,3,0,0,0,22,316,52,15,0,0,391,332,180,87,15,8,624,15,17,21,13,3,77,5,3,0,0,0,10,692,256,122,36,7,1118,7,0,0,0,0,7,295,16,3,0,0,316,2250,364,87,6,3,2709,519,186,82,13,9,805,33,20,22,11,0,81,39,3,3,0,0,49,3140,589,192,33,14,3974,0,0,0,0,0,0,3,0,0,0,0,3,4,0,3,0,0,6,5,6,0,3,0,14,3,0,3,3,0,10,0,0,0,0,0,0,18,7,8,3,0,39,5,3,4,0,0,10,8163,3197,2932,1200,402,15895,3,0,0,0,0,4,29,7,4,0,0,39,802,243,102,16,3,1164,2024,1130
30504,3,0,0,0,0,4,48,4,3,0,0,62,811,258,110,13,0,1201,1911,1043,824,191,29,3998,759,711,1200,645,273,3596,39,13,3,6,4,59,3575,2031,2150,855,307,8916,0,0,0,0,0,0,28,0,0,0,0,24,212,36,8,0,0,261,131,55,28,3,3,219,10,6,3,5,4,28,0,0,0,3,0,3,376,105,43,7,4,535,3,0,0,0,0,3,158,12,0,0,0,172,1041,206,47,7,0,1301,253,119,39,11,7,425,16,4,18,3,3,39,16,6,0,0,0,22,1493,345,99,22,9,1962,3,0,0,0,0,3,5,0,0,0,0,5,6,0,0,0,0,11,0,4,0,0,0,7,6,3,0,0,0,8,0,0,0,0,0,0,21,7,3,0,0,36,7,0,0,0,0,4,5471,2488,2293,888,314,11454,3,3,0,0,0,8,39,8,5,0,0,46,685,206,102,16,0,1007,1709,951
30601,4,4,3,0,0,16,37,3,0,0,0,46,373,90,42,10,4,520,2046,1092,930,237,56,4361,1134,889,1204,606,219,4050,47,21,13,12,6,107,3638,2107,2193,866,289,9093,0,0,0,0,0,0,7,0,0,0,0,7,238,58,18,3,0,320,108,52,29,14,3,201,14,18,27,8,4,72,10,4,3,0,0,19,383,124,78,21,13,618,0,0,0,0,0,0,35,3,0,0,0,44,440,98,29,7,0,578,88,31,27,0,0,154,11,3,0,3,0,17,27,9,4,0,0,34,605,141,66,10,4,829,10,0,0,0,0,9,17,0,0,0,0,20,10,0,0,0,0,16,12,0,4,3,0,21,4,3,3,0,0,11,6,0,0,0,0,8,63,11,8,4,0,87,3,0,0,0,0,3,4692,2386,2339,908,300,10631,3,0,0,3,0,9,32,3,0,0,0,43,328,75,38,8,0,441,2330,1121
30602,3,8,6,0,0,17,59,10,12,0,3,82,666,190,95,22,4,979,3950,2135,1751,626,344,8813,1668,1301,1738,964,601,6268,102,33,43,19,35,228,6445,3676,3643,1637,990,16390,0,0,0,0,0,0,47,0,0,0,0,54,499,151,58,16,3,725,104,66,35,7,15,228,7,10,5,11,4,42,13,7,3,0,0,25,676,229,103,33,26,1066,8,0,0,0,0,14,198,29,0,0,0,230,1135,379,141,27,19,1703,211,122,76,38,16,463,23,5,8,3,8,50,40,13,9,5,7,68,1613,552,234,76,52,2524,15,0,0,0,0,15,55,0,0,0,0,59,41,16,6,4,3,72,25,17,18,0,0,54,12,14,6,3,0,40,10,0,3,0,0,8,158,43,29,8,5,245,3,4,0,0,3,11,8891,4507,4013,1752,1073,20234,10,4,4,0,0,25,63,16,3,7,3,91,637,182,92,18,11,943,4037,2105
30603,21,5,8,4,0,39,91,15,10,3,0,125,630,206,125,39,23,1015,2063,817,844,328,190,4247,599,357,479,337,329,2094,58,16,21,9,17,125,3458,1413,1484,717,560,7645,0,0,0,0,0,0,3,3,0,0,0,9,41,18,3,3,3,60,54,20,25,8,0,111,18,12,17,3,7,57,0,3,0,0,0,3,117,55,45,18,12,239,0,0,0,0,0,3,22,0,3,0,0,22,128,49,21,9,8,218,28,15,15,5,4,74,8,0,4,0,5,16,8,3,0,0,0,16,195,79,39,17,23,346,15,3,3,0,0,23,54,3,4,0,0,69,32,9,6,0,0,40,29,11,6,0,0,57,8,5,0,0,0,16,16,4,0,0,3,25,157,34,21,4,11,226,0,0,0,0,0,3,3933,1575,1595,755,597,8461,18,11,3,3,0,30,116,9,0,5,5,135,628,155,84,30,17,917,2206,870
30604,8,0,0,0,0,4,33,7,0,3,0,36,176,58,28,4,3,268,478,223,180,82,37,995,168,89,126,85,48,511,13,8,3,0,3,28,870,384,342,170,89,1849,0,0,0,0,0,0,15,0,0,0,0,23,100,28,10,0,3,139,52,25,16,3,3,103,9,7,4,3,3,26,3,0,6,0,0,3,183,63,31,12,9,297,0,0,0,0,0,0,16,0,0,0,0,21,136,35,21,5,0,188,27,15,4,9,0,58,7,0,0,0,0,13,4,0,0,0,0,9,193,49,23,9,0,285,5,3,0,0,0,9,19,0,0,0,0,19,15,0,0,0,0,11,10,4,0,0,0,19,5,3,0,0,3,12,3,0,0,0,0,3,57,7,0,0,3,71,0,3,0,0,0,3,1302,501,400,196,104,2500,3,3,0,0,0,5,32,3,3,0,0,36,172,47,37,13,0,269,560,231
30605,28,3,6,0,0,35,172,18,16,0,0,215,823,206,93,29,11,1166,2425,933,856,322,151,4688,883,468,583,393,257,2589,92,20,16,10,14,150,4424,1658,1576,763,434,8849,0,0,0,0,0,0,18,3,0,0,0,18,47,10,3,0,0,58,38,17,7,6,0,62,8,0,7,3,6,23,0,0,0,3,0,5,108,24,17,12,5,170,0,0,0,0,0,0,13,0,0,0,0,16,92,39,15,4,3,145,18,9,5,9,5,38,0,0,0,0,0,0,3,0,0,0,0,6,127,50,21,6,11,209,17,0,3,0,0,23,38,4,3,0,0,47,22,5,3,0,0,37,20,10,8,0,5,37,12,5,9,9,0,31,11,0,3,0,0,15,117,32,19,11,3,188,4,0,0,0,0,3,4776,1762,1626,797,458,9424,24,3,3,3,0,34,172,30,15,6,4,223,850,209,89,22,19,1191,2679,895
30701,10,0,3,0,3,19,97,12,5,3,0,118,673,165,110,36,7,994,2329,961,935,400,151,4774,1361,690,842,606,317,3817,65,19,14,13,4,116,4543,1856,1917,1058,477,9842,0,0,0,0,0,0,3,0,0,0,0,3,32,5,0,3,0,47,29,13,16,4,0,66,23,6,5,0,6,43,0,0,0,0,0,0,89,22,27,10,5,160,0,0,0,0,0,0,11,0,0,0,0,9,99,25,8,3,0,133,59,28,24,7,9,123,14,7,5,8,11,34,4,4,0,0,0,11,183,56,44,13,16,313,10,5,3,0,0,12,27,0,0,0,0,37,23,5,6,3,3,38,19,13,8,12,5,57,15,0,6,3,5,39,9,0,0,0,0,16,105,28,24,14,16,196,0,3,0,0,0,4,4929,1967,2013,1097,522,10519,10,0,7,0,0,22,114,14,5,6,0,142,685,173,87,34,12,990,2369,992
30702,12,0,3,0,0,14,68,8,4,3,4,91,614,149,64,27,9,857,2671,1026,1019,378,158,5247,1234,637,803,633,367,3672,67,13,20,8,11,120,4659,1829,1915,1049,544,9998,0,0,0,0,0,0,3,0,0,0,0,3,14,6,0,0,0,20,8,4,3,0,0,15,5,0,3,0,3,14,0,0,0,0,0,3,31,9,9,0,3,51,0,0,0,0,0,0,8,0,0,0,0,8,79,11,4,0,0,87,13,0,0,0,0,15,0,0,0,0,0,4,0,0,0,0,0,0,104,11,3,0,0,125,9,0,0,0,0,12,15,3,0,0,0,22,13,9,0,0,0,28,15,6,3,3,0,24,8,5,4,4,0,19,7,0,0,0,0,7,67,20,14,6,3,108,0,0,0,0,0,3,4860,1874,1939,1059,552,10281,7,3,3,0,0,13,76,9,3,0,0,98,597,136,68,21,11,823,2683,935
30703,12,6,3,0,0,27,75,8,7,0,0,86,645,176,81,15,15,929,2560,906,834,331,118,4743,1306,617,775,565,306,3572,62,14,10,6,3,91,4655,1717,1715,924,435,9455,0,0,0,0,0,0,3,0,0,0,0,3,24,4,0,0,0,22,20,6,4,4,0,37,5,3,6,3,3,23,0,0,0,0,0,3,52,14,14,12,3,88,0,0,0,0,0,0,9,0,0,0,0,9,91,22,5,0,0,117,24,13,8,0,0,38,10,4,5,3,3,25,0,0,0,0,0,0,132,32,16,4,3,192,9,0,0,0,0,7,12,6,0,0,0,18,10,7,3,0,0,19,12,0,4,3,0,18,3,3,0,3,0,10,0,0,0,0,0,0,41,14,12,8,0,71,9,3,0,0,0,14,4884,1779,1758,943,450,9812,7,0,3,0,0,10,86,9,3,3,0,99,752,150,63,24,9,999,2646,935
30801,16,0,3,0,0,18,78,17,5,3,3,103,260,80,42,16,8,410,1234,682,728,266,131,3039,590,483,681,495,268,2514,35,9,10,3,11,67,2205,1273,1475,780,418,6149,0,0,0,0,0,0,0,0,0,0,0,0,30,9,3,3,0,48,11,7,0,0,0,22,0,0,0,0,0,3,0,0,0,0,0,0,46,23,4,3,0,66,3,0,0,0,0,3,13,0,0,0,0,13,87,36,8,0,0,128,28,23,13,0,0,67,3,0,3,0,0,7,3,0,0,0,0,3,138,56,21,3,0,216,25,3,0,3,0,31,70,9,3,0,0,80,25,7,6,0,0,38,14,0,3,0,0,18,4,5,3,4,0,12,7,0,0,0,0,11,141,23,18,5,4,188,0,0,0,0,0,3,2526,1363,1514,791,431,6629,4,0,3,0,0,9,92,13,8,0,3,110,241,67,36,16,13,364,1126,665
