SA3_CODE_2016,C16_CFNC_1F1P_1000_1499,C16_CFNC_1F1P_1500_1999,C16_CFNC_1F1P_2000_2499,C16_CFNC_1F1P_2500_2999,C16_CFNC_1F1P_3000_3999,C16_CFNC_1F1P_4000m,C16_CFNC_1F1P_Ns,C16_CFNC_1F1P_T,C16_CFNC_1E1A_N,C16_CFNC_1E1A_1_149,C16_CFNC_1E1A_150_299,C16_CFNC_1E1A_300_399,C16_CFNC_1E1A_400_499,C16_CFNC_1E1A_500_649,C16_CFNC_1E1A_650_799,C16_CFNC_1E1A_800_999,C16_CFNC_1E1A_1000_1499,C16_CFNC_1E1A_1500_1999,C16_CFNC_1E1A_2000_2499,C16_CFNC_1E1A_2500_2999,C16_CFNC_1E1A_3000_3999,C16_CFNC_1E1A_4000m,C16_CFNC_1E1A_Ns,C16_CFNC_1E1A_T,C16_CFNC_1F1NW_N,C16_CFNC_1F1NW_1_149,C16_CFNC_1F1NW_150_299,C16_CFNC_1F1NW_300_399,C16_CFNC_1F1NW_400_499,C16_CFNC_1F1NW_500_649,C16_CFNC_1F1NW_650_799,C16_CFNC_1F1NW_800_999,C16_CFNC_1F1NW_1000_1499,C16_CFNC_1F1NW_1500_1999,C16_CFNC_1F1NW_2000_2499,C16_CFNC_1F1NW_2500_2999,C16_CFNC_1F1NW_3000_3999,C16_CFNC_1F1NW_4000m,C16_CFNC_1F1NW_Ns,C16_CFNC_1F1NW_Tot,C16_CFNC_1P1NW_N,C16_CFNC_1P1NW_1_149,C16_CFNC_1P1NW_150_299,C16_CFNC_1P1NW_300_399,C16_CFNC_1P1NW_400_499,C16_CFNC_1P1NW_500_649,C16_CFNC_1P1NW_650_799,C16_CFNC_1P1NW_800_999,C16_CFNC_1P1NW_1000_1499,C16_CFNC_1P1NW_1500_1999,C16_CFNC_1P1NW_2000_2499,C16_CFNC_1P1NW_2500_2999,C16_CFNC_1P1NW_3000_3999,C16_CFNC_1P1NW_4000_mr,C16_CFNC_1P1NW_Ns,C16_CFNC_1P1NW_Tot,C16_CFNC_1A1NW_N,C16_CFNC_1A1NW_1_149,C16_CFNC_1A1NW_150_299,C16_CFNC_1A1NW_300_399,C16_CFNC_1A1NW_400_499,C16_CFNC_1A1NW_500_649,C16_CFNC_1A1NW_650_799,C16_CFNC_1A1NW_800_999,C16_CFNC_1A1NW_1000_1499,C16_CFNC_1A1NW_1500_1999,C16_CFNC_1A1NW_2000_2499,C16_CFNC_1A1NW_2500_2999,C16_CFNC_1A1NW_3000_3999,C16_CFNC_1A1NW_4000m,C16_CFNC_1A1NW_Ns,C16_CFNC_1A1NW_T,C16_CFNC_BA_N,C16_CFNC_BA_1_149,C16_CFNC_BA_150_299,C16_CFNC_BA_300_399,C16_CFNC_BA_400_499,C16_CFNC_BA_500_649,C16_CFNC_BA_650_799,C16_CFNC_BA_800_999,C16_CFNC_BA_1000_1499,C16_CFNC_BA_1500_1999,C16_CFNC_BA_2000_2499,C16_CFNC_BA_2500_2999,C16_CFNC_BA_3000_3999,C16_CFNC_BA_4000m,C16_CFNC_BA_Ns,C16_CFNC_BA_Tot,C16_CFNC_BNW_N,C16_CFNC_BNW_1_149,C16_CFNC_BNW_150_299,C16_CFNC_BNW_300_399,C16_CFNC_BNW_400_499,C16_CFNC_BNW_500_649,C16_CFNC_BNW_650_799,C16_CFNC_BNW_800_999,C16_CFNC_BNW_1000_1499,C16_CFNC_BNW_1500_1999,C16_CFNC_BNW_2000_2499,C16_CFNC_BNW_2500_2999,C16_CFNC_BNW_3000_3999,C16_CFNC_BNW_4000m,C16_CFNC_BNW_Ns,C16_CFNC_BNW_T,C16_CFNC_LFns_N,C16_CFNC_LFns_1_149,C16_CFNC_LFns_150_299,C16_CFNC_LFns_300_399,C16_CFNC_LFns_400_499,C16_CFNC_LFns_500_649,C16_CFNC_LFns_650_799,C16_CFNC_LFns_800_999,C16_CFNC_LFns_1000_1499,C16_CFNC_LFns_1500_1999,C16_CFNC_LFns_2000_2499,C16_CFNC_LFns_2500_2999,C16_CFNC_LFns_3000_3999,C16_CFNC_LFns_4000mo,C16_CFNC_LFns_Ns,C16_CFNC_LFns_T,C16_CFNC_T_N,C16_CFNC_T_1_149,C16_CFNC_T_150_299,C16_CFNC_T_300_399,C16_CFNC_T_400_499,C16_CFNC_T_500_649,C16_CFNC_T_650_799,C16_CFNC_T_800_999,C16_CFNC_T_1000_1499,C16_CFNC_T_1500_1999,C16_CFNC_T_2000_2499,C16_CFNC_T_2500_2999,C16_CFNC_T_3000_3999,C16_CFNC_T_4000m,C16_CFNC_T_Ns,C16_CFNC_T_T,C16_CF_BFT_N,C16_CF_BFT_1_149,C16_CF_BFT_150_299,C16_CF_BFT_300_399,C16_CF_BFT_400_499,C16_CF_BFT_500_649,C16_CF_BFT_650_799,C16_CF_BFT_800_999,C16_CF_BFT_1000_1499,C16_CF_BFT_1500_1999,C16_CF_BFT_2000_2499,C16_CF_BFT_2500_2999,C16_CF_BFT_3000_3999,C16_CF_BFT_4000_mr,C16_CF_BFT_Ns,C16_CF_BFT_Tot,C16_CF_BPT_N,C16_CF_BPT_1_149,C16_CF_BPT_150_299,C16_CF_BPT_300_399,C16_CF_BPT_400_499,C16_CF_BPT_500_649,C16_CF_BPT_650_799,C16_CF_BPT_800_999,C16_CF_BPT_1000_1499,C16_CF_BPT_1500_1999,C16_CF_BPT_2000_2499,C16_CF_BPT_2500_2999,C16_CF_BPT_3000_3999,C16_CF_BPT_4000_mr,C16_CF_BPT_Ns,C16_CF_BPT_Tot,C16_CF_1F1P_N,C16_CF_1F1P_1_149,C16_CF_1F1P_150_299,C16_CF_1F1P_300_399,C16_CF_1F1P_400_499,C16_CF_1F1P_500_649,C16_CF_1F1P_650_799,C16_CF_1F1P_800_999,C16_CF_1F1P_1000_1499,C16_CF_1F1P_1500_1999,C16_CF_1F1P_2000_2499,C16_CF_1F1P_2500_2999,C16_CF_1F1P_3000_3999,C16_CF_1F1P_4000mo,C16_CF_1F1P_Ns,C16_CF_1F1P_T,C16_CF_1E1A_N,C16_CF_1E1A_1_149,C16_CF_1E1A_150_299,C16_CF_1E1A_300_399,C16_CF_1E1A_400_499,C16_CF_1E1A_500_649,C16_CF_1E1A_650_799,C16_CF_1E1A_800_999,C16_CF_1E1A_1000_1499,C16_CF_1E1A_1500_1999,C16_CF_1E1A_2000_2499,C16_CF_1E1A_2500_2999,C16_CF_1E1A_3000_3999,C16_CF_1E1A_4000_mr,C16_CF_1E1A_Ns,C16_CF_1E1A_Tot
40402,190,193,143,89,61,30,8,749,0,0,0,0,0,3,4,4,21,17,23,29,10,10,0,117,0,0,0,0,3,16,30,88,173,103,75,31,14,9,9,558,3,5,9,5,14,42,68,69,85,42,11,3,3,3,8,373,0,0,0,0,0,3,11,8,14,7,3,0,0,0,5,61,0,0,0,0,0,0,0,0,7,3,11,9,5,0,3,38,70,35,24,13,206,89,696,207,309,63,33,9,3,11,104,1882,0,0,0,0,4,0,13,3,3,0,0,0,0,0,319,342,80,50,40,22,239,165,854,424,941,617,646,404,322,150,487,5438,0,0,0,0,0,0,0,8,70,128,229,208,277,133,72,1132,0,0,0,0,3,5,17,17,90,47,34,21,21,5,15,275,0,0,0,0,0,3,13,20,205,301,322,274,203,101,87,1535,0,0,0,0,0,0,0,4,22,47,50,54,35,13,17,244
40403,190,199,182,101,66,44,14,835,0,0,0,0,3,0,7,6,29,19,21,13,15,3,4,124,0,0,3,3,4,16,58,75,138,89,69,31,33,19,9,545,3,11,17,17,34,33,47,73,113,32,23,11,7,7,9,451,0,0,0,3,0,5,10,3,8,6,4,0,6,4,0,45,0,0,0,0,0,0,0,5,7,10,5,8,8,8,3,52,95,42,15,12,193,74,617,289,474,108,46,27,16,23,81,2107,0,0,0,0,4,0,15,3,3,0,0,0,0,0,374,410,105,49,39,34,250,154,785,536,1156,666,760,471,436,242,512,6203,3,0,0,0,0,0,9,0,53,102,220,207,299,237,93,1225,0,0,0,0,5,8,14,28,90,62,37,39,24,18,30,349,0,0,0,0,0,8,11,28,218,377,445,356,354,236,116,2148,0,0,0,0,0,0,4,10,30,47,44,57,53,45,11,299
40501,154,150,132,73,36,31,9,631,0,0,0,0,0,0,3,7,26,31,18,7,8,4,4,109,0,3,0,0,3,8,26,48,131,91,47,24,11,12,23,422,0,7,5,9,20,28,62,54,85,32,12,6,3,0,7,326,0,0,0,0,0,0,3,8,14,7,3,0,0,0,7,46,0,0,0,0,0,0,0,0,6,17,4,10,5,3,0,47,22,24,11,16,126,52,511,217,335,61,28,11,14,15,64,1495,3,0,0,0,0,3,8,7,7,8,3,0,0,0,205,252,30,35,20,21,172,101,661,392,932,549,515,296,188,124,337,4373,3,0,3,0,0,4,5,13,44,103,170,145,163,126,94,882,0,0,0,0,3,3,3,11,56,39,37,14,7,3,11,189,3,0,3,0,6,0,4,21,214,337,289,227,155,93,106,1460,0,0,0,0,0,0,0,7,27,45,37,29,22,15,15,193
40502,137,104,74,47,36,19,12,458,0,0,0,0,0,0,3,0,11,13,16,3,4,3,5,67,0,0,3,0,7,10,15,33,87,52,13,8,4,4,9,254,0,0,4,3,11,16,43,39,68,19,11,6,3,0,3,223,0,0,0,0,0,0,7,4,14,7,0,0,0,0,4,44,3,0,0,0,0,0,3,5,14,0,5,3,6,3,4,41,21,18,8,14,122,53,400,138,242,36,20,6,10,12,45,1129,3,0,0,0,9,3,11,0,4,3,0,0,0,0,153,188,34,25,14,19,167,98,503,276,715,349,262,118,120,74,241,3025,0,0,0,0,3,4,9,5,36,56,59,47,58,33,45,356,0,0,0,0,0,4,0,3,34,19,17,6,7,0,10,93,3,0,3,0,3,0,8,20,159,169,128,83,80,50,58,776,0,0,0,0,0,0,3,3,14,10,18,15,13,6,12,85
40503,99,118,75,63,26,20,10,448,0,0,3,0,0,6,4,0,19,8,20,5,11,3,3,77,0,0,0,0,8,4,16,32,84,55,27,8,13,11,6,269,0,0,0,5,19,36,54,52,47,9,0,0,3,0,11,241,0,0,0,0,3,0,3,9,3,4,0,3,0,0,3,34,0,0,0,0,3,0,0,0,7,3,7,5,0,0,3,27,26,14,17,9,179,77,532,175,234,29,27,3,0,7,77,1390,0,0,0,0,0,0,5,4,7,3,3,0,0,0,209,238,33,21,22,15,229,129,652,323,606,313,272,195,125,78,341,3364,4,0,0,0,3,3,4,8,33,30,76,74,75,48,52,409,0,0,0,0,0,3,4,10,38,8,8,4,4,4,7,91,0,0,0,0,0,0,9,18,116,178,186,126,76,44,70,818,0,0,0,0,0,0,0,3,19,29,18,15,11,5,10,113
40504,114,102,73,52,34,7,4,421,0,0,0,0,3,0,3,5,20,7,9,0,11,0,4,68,0,0,0,0,3,3,19,34,61,38,32,3,4,3,7,216,0,0,5,0,15,24,62,50,72,18,7,4,3,3,8,280,0,0,0,0,0,0,13,8,19,8,3,3,0,0,8,63,0,0,0,0,0,0,3,0,4,5,3,5,0,0,0,29,41,31,15,4,210,78,734,229,383,66,41,16,18,15,94,1973,3,3,0,0,4,0,12,3,4,0,0,0,0,0,209,238,48,39,27,6,253,128,868,388,804,334,290,139,130,66,343,3872,3,0,0,0,4,0,4,8,34,51,57,41,44,33,42,323,0,0,0,0,0,0,7,11,37,23,11,9,3,4,9,117,3,0,0,0,0,7,9,19,124,115,119,67,57,47,51,619,0,0,0,0,0,0,0,3,23,24,16,16,4,3,7,89
40601,241,251,195,108,56,51,21,1013,0,0,0,0,3,0,5,8,25,22,32,10,13,13,10,145,3,0,0,0,3,12,33,67,159,108,62,22,33,22,21,548,0,3,12,7,40,49,95,66,105,30,17,3,3,8,22,466,0,0,3,0,4,8,6,7,22,11,10,0,3,0,8,82,0,0,0,0,3,0,3,4,12,7,5,4,9,5,4,62,48,36,29,11,292,88,789,272,442,78,50,16,15,20,132,2324,0,0,0,0,9,0,14,3,13,4,5,0,0,3,429,475,58,54,47,24,388,181,1007,513,1227,720,682,391,323,208,662,6482,4,0,3,0,5,3,8,11,62,85,181,193,220,137,110,1035,3,0,0,0,0,6,16,17,64,42,31,25,15,17,25,252,3,0,3,7,7,7,19,34,289,375,389,286,193,124,119,1865,0,0,0,0,0,0,0,10,38,40,65,39,40,26,27,271
40602,59,66,68,50,33,25,5,315,0,0,0,0,0,0,4,3,6,5,15,9,10,6,0,57,0,0,0,0,0,10,15,29,69,47,34,10,20,4,11,251,0,3,8,3,15,15,24,21,42,12,6,5,0,0,7,168,0,0,0,0,0,0,3,4,12,3,6,0,0,0,4,39,0,0,0,0,3,0,0,0,4,0,0,0,6,0,0,18,21,15,13,10,105,37,203,94,155,22,11,6,0,3,43,736,0,3,0,0,0,0,6,0,3,0,0,0,0,0,212,231,24,20,16,12,134,72,262,180,411,251,244,202,195,112,299,2419,0,0,0,0,3,0,0,3,16,50,65,53,114,77,52,436,0,0,0,0,4,3,6,12,14,11,9,12,0,7,9,84,3,0,0,0,3,0,0,18,61,93,117,123,77,69,44,599,0,0,0,0,0,0,0,0,5,9,14,36,20,12,3,104
40701,207,206,155,71,40,35,22,806,0,0,0,0,0,0,3,10,26,30,16,8,13,4,8,121,0,3,8,0,11,14,36,61,132,89,52,13,20,16,14,453,0,4,18,11,34,61,106,117,143,49,25,10,8,11,14,620,0,0,0,0,3,4,9,9,26,7,9,3,0,3,4,88,0,4,0,0,0,0,3,0,17,9,8,10,0,0,7,51,52,49,38,34,338,155,1371,625,946,165,90,31,24,28,191,4129,3,0,0,0,3,3,23,4,8,3,3,0,0,0,391,438,65,69,65,41,415,259,1639,953,1791,764,566,230,189,135,665,7841,0,0,0,0,3,0,8,13,55,90,126,96,93,66,80,644,0,3,3,0,4,6,5,24,102,65,31,16,10,4,46,324,0,6,3,3,0,4,14,32,298,323,275,148,133,60,106,1409,0,0,0,0,0,0,3,14,46,40,37,35,13,14,10,201
40702,406,324,214,124,67,64,24,1344,0,0,0,0,0,0,8,16,31,34,39,14,9,9,4,163,7,0,0,3,8,21,47,97,205,104,44,24,16,26,20,626,0,4,12,8,44,64,97,95,142,37,15,8,5,7,11,538,0,3,0,0,3,4,15,8,21,20,3,5,4,3,5,89,0,0,0,0,5,0,0,3,11,16,19,9,10,4,10,96,48,39,23,25,288,108,896,244,454,79,56,18,20,30,150,2463,0,0,0,0,0,3,21,7,13,9,5,0,0,0,434,504,78,55,44,33,384,220,1146,628,1628,975,784,445,271,238,697,7621,11,0,5,0,4,9,11,18,97,203,286,203,249,130,139,1356,0,3,0,0,4,0,22,23,62,65,38,16,19,14,13,285,11,0,10,0,5,10,27,65,454,596,486,309,193,100,183,2459,0,0,3,0,3,0,0,14,63,65,57,39,28,16,29,313
40703,391,335,191,89,49,28,21,1275,0,0,4,0,3,0,6,8,37,29,33,15,15,3,15,181,8,3,5,3,11,17,63,97,195,108,47,20,22,15,18,632,6,4,11,4,41,49,123,124,137,31,17,11,3,3,24,587,0,0,3,0,7,0,21,7,29,9,4,3,0,5,10,92,0,0,0,0,0,3,4,4,9,15,6,3,3,4,9,66,63,69,30,23,395,158,1370,395,605,108,50,20,15,27,160,3488,3,0,0,0,7,0,32,6,19,9,6,0,0,0,444,532,98,93,58,33,524,257,1731,837,1842,1032,765,342,233,155,742,8739,10,4,0,0,3,9,9,19,141,204,281,190,173,94,134,1280,0,0,0,0,5,4,15,19,87,58,30,19,8,3,38,290,4,3,3,0,11,14,24,68,440,506,403,221,139,68,174,2077,0,0,0,0,0,3,4,9,53,55,61,32,17,16,23,279
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101,174,188,150,109,84,66,14,831,0,0,0,0,0,0,6,8,25,40,34,21,17,19,5,177,0,0,0,0,3,10,19,32,95,71,64,18,20,14,11,357,0,5,5,5,26,36,57,98,91,55,21,11,7,16,11,450,0,0,0,0,4,3,6,13,17,12,12,0,3,0,6,79,0,3,0,0,0,0,7,9,12,8,14,6,11,8,5,81,72,21,17,21,162,84,610,275,467,123,72,29,40,32,92,2116,3,0,0,0,0,0,7,0,6,4,3,0,0,0,457,478,90,36,41,23,215,147,762,494,1119,700,639,364,358,240,619,5844,4,0,0,0,3,3,10,8,51,88,140,146,181,107,106,849,0,3,3,0,3,5,7,21,90,83,40,37,19,20,30,370,0,4,0,0,3,3,11,35,255,396,357,290,223,171,129,1868,0,0,0,0,0,4,0,7,28,38,52,41,39,29,20,255
50102,230,357,330,269,176,137,27,1611,0,0,0,0,0,3,6,7,39,44,51,51,36,29,10,282,0,3,3,0,5,7,28,104,261,249,212,52,95,58,40,1110,0,10,21,18,38,66,130,151,193,75,44,24,8,11,39,836,3,0,0,0,4,8,16,17,33,27,22,5,9,5,7,154,0,0,0,0,3,0,3,4,18,12,20,13,8,7,8,96,107,64,41,50,389,174,1212,472,734,145,91,45,38,28,190,3777,0,0,0,0,8,0,13,6,17,9,6,0,6,0,904,968,127,88,68,74,473,273,1462,876,1793,1234,1229,837,848,524,1255,11172,3,0,0,0,0,0,7,11,45,148,276,284,437,347,195,1777,3,0,3,0,0,3,14,12,78,83,72,48,38,26,35,415,0,0,3,0,3,10,15,23,308,594,714,700,543,439,275,3623,0,0,0,0,0,0,4,3,43,71,99,92,107,52,48,514
50103,97,99,82,52,31,9,3,423,0,0,0,0,0,0,4,0,12,8,25,14,5,7,3,83,0,0,3,0,0,10,22,30,68,47,38,10,14,11,10,264,0,0,5,10,22,27,42,48,52,17,7,3,0,5,12,242,0,0,0,0,8,7,7,0,14,15,0,0,0,3,4,52,0,0,0,0,0,0,0,3,12,5,11,7,3,4,3,54,37,19,20,12,110,40,348,119,202,32,20,9,12,12,47,1041,0,0,0,0,0,0,3,0,3,0,3,3,0,0,247,268,46,29,32,28,169,100,476,251,601,345,301,173,152,93,346,3139,0,0,0,0,4,0,3,13,27,40,60,49,74,47,54,376,0,0,0,0,0,3,3,11,24,19,13,8,8,8,13,115,0,0,0,3,3,0,10,14,94,133,117,107,69,44,68,672,0,0,0,0,0,0,0,0,14,16,13,19,12,0,7,81
50201,205,254,281,209,128,106,17,1245,0,0,0,0,0,0,5,4,23,38,30,39,50,30,4,222,0,0,6,3,10,21,28,77,258,234,199,55,102,50,26,1072,3,5,24,18,45,65,137,127,201,70,41,23,11,21,20,816,12,0,6,0,10,16,15,22,31,23,21,9,17,8,11,192,0,0,0,0,0,0,0,5,12,18,6,8,13,10,8,84,157,86,78,49,503,199,1874,710,1252,273,124,42,40,71,251,5710,3,0,0,0,3,4,14,8,19,10,7,0,3,3,1012,1081,183,105,121,70,589,318,2127,1019,2207,1140,1044,643,720,521,1382,12194,0,0,0,0,0,0,6,4,57,96,205,256,373,354,167,1522,0,0,0,0,5,5,7,10,73,67,49,34,20,31,37,345,3,4,3,0,3,7,8,22,227,363,502,523,409,374,174,2612,3,0,0,0,4,0,0,3,39,41,71,59,64,78,48,401
50301,70,95,83,97,117,323,13,816,0,0,0,0,0,4,0,4,4,4,7,7,13,36,4,90,0,0,0,0,0,4,9,11,63,59,77,38,139,216,15,637,0,3,6,5,10,31,30,29,106,94,59,61,56,137,8,646,0,0,0,0,0,0,0,4,8,8,5,9,5,8,5,60,0,0,0,0,0,0,0,0,0,4,7,0,10,9,4,31,78,10,23,11,70,36,204,169,462,250,192,129,174,278,76,2149,3,0,0,0,0,0,3,4,11,0,4,3,0,0,511,538,81,22,34,15,92,88,260,257,811,595,590,492,766,1549,652,6302,3,0,0,0,0,0,4,0,13,23,47,61,215,964,118,1461,0,0,0,0,0,0,7,9,20,24,26,33,45,149,33,346,3,0,0,3,0,5,3,9,48,80,142,241,344,1717,228,2823,0,0,0,0,0,0,0,0,3,7,16,20,45,139,26,260
50302,241,309,291,242,222,354,22,1732,0,0,0,0,0,3,8,6,22,20,26,24,45,62,8,233,4,0,0,3,10,24,35,69,252,210,237,102,243,201,27,1412,7,9,23,21,50,58,73,68,152,98,64,40,39,53,12,747,0,0,0,0,3,5,3,4,22,17,12,7,13,10,6,96,0,0,0,0,0,0,3,0,4,7,11,11,20,40,9,103,145,42,28,13,144,57,340,170,403,170,133,66,67,101,57,1937,0,0,0,0,3,0,4,3,3,4,0,0,0,0,1038,1058,160,63,58,34,216,175,570,454,1377,1167,1463,1115,1642,2084,1226,11815,0,0,0,0,0,0,0,3,27,62,118,141,303,773,103,1546,0,0,0,0,6,10,15,29,69,34,49,38,51,104,21,423,0,0,0,0,0,4,3,18,116,203,279,360,509,1218,139,2847,0,0,0,0,0,0,0,3,9,27,28,52,100,197,24,443
50401,200,278,215,209,159,114,14,1230,0,0,0,0,0,0,4,3,18,27,38,44,45,21,8,210,3,3,3,0,6,18,50,75,238,181,162,50,75,60,24,955,3,3,19,17,35,39,93,102,148,63,33,16,7,18,14,602,3,0,0,0,3,4,9,13,23,10,10,9,9,0,3,84,3,0,0,0,0,0,3,0,9,7,13,3,16,5,3,69,122,43,37,24,257,92,726,285,454,94,64,8,27,16,104,2368,4,0,0,0,3,0,11,0,11,3,3,0,0,0,654,692,135,55,66,41,324,178,942,555,1297,902,1021,808,943,615,862,8743,4,0,3,0,3,0,3,9,62,108,242,247,401,413,118,1622,0,0,0,0,0,0,5,29,74,73,50,45,37,29,26,379,3,3,0,0,0,4,10,33,217,352,480,467,468,454,115,2620,0,0,0,0,0,0,0,7,26,43,54,62,110,73,26,405
50402,86,110,145,103,62,69,18,624,0,0,0,0,0,0,5,3,14,19,16,18,15,8,3,109,3,0,0,0,3,7,17,38,116,104,78,34,36,33,13,489,0,7,11,3,14,25,41,38,101,56,24,22,9,12,11,367,0,0,0,0,0,4,6,3,8,15,9,3,3,0,4,54,0,0,0,0,0,0,0,0,0,6,5,4,4,9,3,28,47,20,22,11,152,70,441,206,341,63,53,23,19,4,72,1546,0,0,0,0,0,0,0,3,3,0,0,0,0,0,347,368,55,31,39,15,180,122,537,318,766,474,555,379,358,270,491,4583,3,0,0,0,0,0,3,4,17,59,105,135,232,246,83,894,0,0,0,0,0,0,7,10,38,42,37,16,18,18,22,198,0,0,0,0,0,0,3,11,110,230,292,281,242,248,105,1530,0,0,0,0,0,0,3,3,12,26,29,44,43,41,14,213
50403,297,407,388,224,151,105,23,1651,4,0,0,0,3,0,3,6,30,40,72,34,41,24,14,270,7,3,0,6,4,28,51,133,361,297,214,57,78,58,39,1329,8,9,13,18,34,70,101,105,168,60,33,9,15,9,20,667,0,0,3,0,3,0,13,10,29,22,20,4,6,5,5,122,0,0,0,0,0,3,0,0,9,13,20,16,12,10,15,97,161,50,34,20,334,116,885,297,494,110,71,23,11,19,101,2730,0,0,0,0,4,3,19,12,8,12,0,0,3,0,908,967,182,67,61,40,400,228,1122,646,1723,1414,1718,1024,1007,497,1180,11315,3,0,3,0,4,0,11,15,110,304,639,564,775,559,251,3240,0,0,0,0,3,10,22,30,119,111,104,68,47,37,47,609,5,3,5,0,3,5,15,49,497,861,1002,795,657,459,311,4671,0,0,0,0,0,0,5,10,60,114,152,114,123,88,31,703
50501,272,462,478,371,279,282,41,2261,0,0,4,0,6,3,0,8,45,44,54,62,57,66,16,361,3,3,3,3,7,16,40,101,398,315,328,92,197,127,44,1683,3,12,30,16,49,80,137,197,336,166,108,39,31,39,22,1270,0,3,0,3,8,9,15,18,48,28,24,4,13,13,11,191,0,0,0,0,0,0,3,3,6,11,10,19,18,11,9,97,172,85,70,32,355,177,1211,696,1264,346,181,85,75,87,203,5043,3,0,0,0,3,0,6,10,8,9,0,3,4,4,1179,1229,184,114,113,53,444,304,1482,1129,2716,1759,1938,1387,1575,1283,1581,16055,3,3,0,0,3,7,4,5,55,125,376,547,1163,1347,403,4039,0,0,4,0,0,3,4,24,112,118,138,108,102,107,72,797,4,0,5,0,3,6,8,23,287,796,1208,1537,1518,1862,526,7786,0,0,0,0,0,0,3,3,36,82,136,146,236,233,78,959
50502,451,587,555,380,350,312,34,2746,0,0,0,0,0,3,6,14,46,39,74,56,85,71,30,428,0,0,4,3,9,26,81,152,467,355,284,124,199,166,28,1907,3,10,37,29,62,101,192,161,344,154,98,55,45,58,26,1375,3,0,6,0,5,7,13,20,34,32,30,3,13,10,4,185,0,0,0,0,0,0,3,4,13,5,28,16,14,24,23,132,271,120,78,36,524,195,1501,730,1310,361,226,85,83,103,243,5865,4,0,0,0,10,3,20,11,26,3,7,3,10,3,1543,1647,298,130,131,70,639,374,1937,1235,3142,2148,2488,1774,2219,1839,2010,20431,3,0,0,0,4,3,13,20,94,237,396,440,760,1292,258,3520,0,0,3,3,3,10,34,34,198,123,148,90,84,114,77,922,7,3,0,0,4,9,27,57,459,759,959,1034,1193,1753,352,6615,4,0,0,0,3,0,4,4,57,79,115,131,212,261,64,946
50503,383,553,518,351,182,115,42,2206,0,0,0,0,0,3,4,6,43,56,90,64,74,47,13,399,0,3,7,0,3,33,77,158,507,375,281,77,117,56,38,1731,9,19,25,23,61,91,136,161,208,76,52,25,18,19,28,939,3,0,4,4,3,3,19,11,36,26,23,3,10,10,6,173,0,0,0,0,0,0,3,3,11,20,32,23,16,19,13,142,238,89,74,42,451,202,1327,535,831,170,97,24,27,37,195,4346,0,0,0,0,3,0,12,8,11,4,9,0,4,0,1200,1263,260,114,112,68,544,353,1644,1007,2436,1856,2292,1492,1336,726,1625,15855,3,0,3,0,0,5,12,19,161,354,867,851,1239,895,366,4776,0,4,0,0,3,7,31,56,247,208,155,91,88,53,82,1026,3,3,10,0,3,10,30,53,691,1404,1642,1447,1156,855,466,7777,0,0,0,0,3,4,3,9,98,172,234,215,203,141,81,1178
50601,188,248,206,146,97,61,22,1002,0,0,0,0,0,0,3,6,20,30,29,35,36,15,7,186,0,0,3,0,5,7,42,92,264,192,148,41,56,26,27,917,3,8,7,12,23,35,63,90,129,48,23,12,3,13,11,485,0,0,0,0,3,7,3,8,29,19,15,7,0,0,9,110,0,0,0,0,0,0,0,0,6,13,8,4,13,3,7,50,100,46,26,18,187,88,656,241,413,86,44,15,15,21,90,2053,5,0,0,0,0,0,10,3,10,4,3,0,0,0,538,568,116,63,40,30,224,155,806,488,1253,896,996,644,604,306,749,7370,3,0,0,0,0,3,3,9,42,153,355,322,392,341,129,1758,0,0,0,0,0,7,8,13,101,70,59,32,24,17,24,358,0,0,0,0,0,4,12,24,298,515,591,463,374,288,153,2730,0,0,0,0,0,0,3,6,40,53,71,66,98,62,26,425
