SA3_CODE_2016,C16_SH_Tot_NPFH_6_mor,C16_SH_T_T,C16_SDRTHT_0b_NPFH_2,C16_SDRTHT_0b_NPFH_3,C16_SDRTHT_0b_NPFH_4,C16_SDRTHT_0b_NPFH_5,C16_SDRTHT_0b_NPFH_6_mor,C16_SDRTHT_0bTotal,C16_SDRTHT_1b_NPFH_2,C16_SDRTHT_1b_NPFH_3,C16_SDRTHT_1b_NPFH_4,C16_SDRTHT_1b_NPFH_5,C16_SDRTHT_1b_NPFH_6_mor,C16_SDRTHT_1b_Tot,C16_SDRTHT_2b_NPFH_2,C16_SDRTHT_2b_NPFH_3,C16_SDRTHT_2b_NPFH_4,C16_SDRTHT_2b_NPFH_5,C16_SDRTHT_2b_NPFH_6_mor,C16_SDRTHT_2b_Tot,C16_SDRTHT_3b_NPFH_2,C16_SDRTHT_3b_NPFH_3,C16_SDRTHT_3b_NPFH_4,C16_SDRTHT_3b_NPFH_5,C16_SDRTHT_3b_NPFH_6_mor,C16_SDRTHT_3b_Tot,C16_SDRTHT_4mb_NPFH_2,C16_SDRTHT_4mb_NPFH_3,C16_SDRTHT_4mb_NPFH_4,C16_SDRTHT_4mb_NPFH_5,C16_SDRTHT_4mb_NPFH_6_mor,C16_SDRTHT_4mb_Tot,C16_SDRTHT_NB_NS_NPFH_2,C16_SDRTHT_NB_NS_NPFH_3,C16_SDRTHT_NB_NS_NPFH_4,C16_SDRTHT_NB_NS_NPFH_5,C16_SDRTHT_NB_NS_NPFH_6_mor,C16_SDRTHT_NB_NS_T,C16_SDRTHT_Tot_NPFH_2,C16_SDRTHT_Tot_NPFH_3,C16_SDRTHT_Tot_NPFH_4,C16_SDRTHT_Tot_NPFH_5,C16_SDRTHT_Tot_NPFH_6_mor,C16_SDRTHT_T_T,C16_FUA_0b_NPFH_2,C16_FUA_0b_NPFH_3,C16_FUA_0b_NPFH_4,C16_FUA_0b_NPFH_5,C16_FUA_0b_NPFH_6_mor,C16_FUA_0bTotal,C16_FUA_1b_NPFH_2,C16_FUA_1b_NPFH_3,C16_FUA_1b_NPFH_4,C16_FUA_1b_NPFH_5,C16_FUA_1b_NPFH_6_mor,C16_FUA_1b_Tot,C16_FUA_2b_NPFH_2,C16_FUA_2b_NPFH_3,C16_FUA_2b_NPFH_4,C16_FUA_2b_NPFH_5,C16_FUA_2b_NPFH_6_mor,C16_FUA_2b_Tot,C16_FUA_3b_NPFH_2,C16_FUA_3b_NPFH_3,C16_FUA_3b_NPFH_4,C16_FUA_3b_NPFH_5,C16_FUA_3b_NPFH_6_mor,C16_FUA_3b_Tot,C16_FUA_4mb_NPFH_2,C16_FUA_4mb_NPFH_3,C16_FUA_4mb_NPFH_4,C16_FUA_4mb_NPFH_5,C16_FUA_4mb_NPFH_6_mor,C16_FUA_4mb_Tot,C16_FUA_NB_NS_NPFH_2,C16_FUA_NB_NS_NPFH_3,C16_FUA_NB_NS_NPFH_4,C16_FUA_NB_NS_NPFH_5,C16_FUA_NB_NS_NPFH_6_mor,C16_FUA_NB_NS_T,C16_FUA_Tot_NPFH_2,C16_FUA_Tot_NPFH_3,C16_FUA_Tot_NPFH_4,C16_FUA_Tot_NPFH_5,C16_FUA_Tot_NPFH_6_mor,C16_FUA_T_T,C16_OD_0b_NPFH_2,C16_OD_0b_NPFH_3,C16_OD_0b_NPFH_4,C16_OD_0b_NPFH_5,C16_OD_0b_NPFH_6_mor,C16_OD_0bTotal,C16_OD_1b_NPFH_2,C16_OD_1b_NPFH_3,C16_OD_1b_NPFH_4,C16_OD_1b_NPFH_5,C16_OD_1b_NPFH_6_mor,C16_OD_1b_Tot,C16_OD_2b_NPFH_2,C16_OD_2b_NPFH_3,C16_OD_2b_NPFH_4,C16_OD_2b_NPFH_5,C16_OD_2b_NPFH_6_mor,C16_OD_2b_Tot,C16_OD_3b_NPFH_2,C16_OD_3b_NPFH_3,C16_OD_3b_NPFH_4,C16_OD_3b_NPFH_5,C16_OD_3b_NPFH_6_mor,C16_OD_3b_Tot,C16_OD_4mb_NPFH_2,C16_OD_4mb_NPFH_3,C16_OD_4mb_NPFH_4,C16_OD_4mb_NPFH_5,C16_OD_4mb_NPFH_6_mor,C16_OD_4mb_Tot,C16_OD_NB_NS_NPFH_2,C16_OD_NB_NS_NPFH_3,C16_OD_NB_NS_NPFH_4,C16_OD_NB_NS_NPFH_5,C16_OD_NB_NS_NPFH_6_mor,C16_OD_NB_NS_T,C16_OD_Tot_NPFH_2,C16_OD_Tot_NPFH_3,C16_OD_Tot_NPFH_4,C16_OD_Tot_NPFH_5,C16_OD_Tot_NPFH_6_mor,C16_OD_T_T,C16_DS_NS_NPFH_2,C16_DS_NS_NPFH_3,C16_DS_NS_NPFH_4,C16_DS_NS_NPFH_5,C16_DS_NS_NPFH_6_mor,C16_DS_NS_T,C16_Tot_NPFH_2,C16_Tot_NPFH_3,C16_Tot_NPFH_4,C16_Tot_NPFH_5,C16_Tot_NPFH_6_mor,C16_T_T
20502,321,11259,0,0,0,0,0,0,7,0,0,0,0,5,71,11,4,0,0,94,33,17,10,0,3,59,7,3,3,0,0,16,3,0,0,0,0,7,125,33,12,7,3,177,0,0,0,0,0,0,8,0,0,0,0,8,41,7,0,0,0,51,23,12,3,0,0,40,3,0,0,0,0,3,0,0,0,0,0,3,73,18,5,0,0,102,0,0,0,0,0,0,24,0,0,0,0,24,38,3,3,0,0,41,12,6,8,0,0,26,0,0,4,3,0,4,0,0,0,0,0,4,75,10,16,3,0,109,57,16,15,6,0,94,6818,1991,1808,799,323,11745
20503,482,15345,0,0,0,0,0,0,17,0,0,0,0,17,128,14,8,0,0,153,70,14,16,3,0,106,11,0,4,0,3,22,8,0,0,0,0,8,232,33,31,5,5,303,0,0,0,0,0,0,3,0,0,0,0,3,62,3,5,0,0,73,33,6,0,0,0,45,0,0,3,0,0,3,7,0,0,0,0,7,110,14,6,0,0,129,0,0,0,0,0,3,20,0,0,0,0,18,31,13,0,0,3,44,10,3,0,0,0,10,3,3,0,0,0,5,3,0,0,0,0,3,60,18,0,0,3,91,34,13,10,6,3,69,8800,2791,2571,1289,489,15942
20504,593,17666,0,0,0,0,0,0,33,0,0,0,0,35,244,24,9,4,0,290,57,41,19,9,3,124,8,3,3,3,0,18,12,3,0,0,0,18,357,74,32,16,3,486,0,0,0,0,0,0,23,3,0,0,0,29,187,47,15,3,0,254,39,14,9,3,0,63,3,0,0,3,0,7,12,3,0,0,0,12,265,64,23,9,0,367,0,0,0,0,0,0,8,0,0,0,0,8,15,3,0,0,0,15,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,33,3,3,0,0,33,26,4,9,3,0,41,9164,3889,3524,1406,602,18585
20505,346,10503,0,0,0,0,0,0,13,3,0,0,0,16,61,12,7,3,0,81,25,8,3,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,102,21,11,3,0,135,0,0,0,0,0,0,0,0,3,0,0,4,63,17,0,0,0,75,20,7,4,0,0,29,0,0,0,0,0,0,0,0,0,0,0,3,83,20,10,4,0,118,0,0,0,0,0,6,16,0,0,0,0,20,14,3,0,0,0,14,7,4,3,0,0,13,3,0,0,4,0,5,0,0,0,0,0,0,45,9,5,3,0,63,22,8,14,4,0,42,5587,2053,1906,964,347,10857
20601,429,11843,11,0,3,0,0,12,120,21,4,0,0,147,1609,596,216,35,8,2465,671,508,443,84,37,1753,74,59,120,53,21,331,30,9,14,3,0,57,2511,1201,806,179,68,4765,20,0,0,0,0,22,783,62,22,0,0,861,1649,462,176,41,6,2330,95,81,32,16,8,230,4,3,3,5,0,13,31,11,4,0,3,44,2580,624,229,56,21,3509,0,0,0,0,0,0,16,0,0,0,0,14,21,11,4,0,0,39,8,3,8,0,0,17,3,3,4,4,0,10,0,0,0,0,0,3,44,17,14,3,3,85,41,20,16,6,4,77,9612,4544,4295,1314,521,20285
20602,217,7554,3,0,0,0,0,3,138,7,4,0,0,151,923,294,116,21,4,1362,425,332,342,58,12,1170,49,51,104,51,15,264,14,5,7,0,0,30,1550,700,572,123,38,2981,4,0,0,0,0,4,392,39,0,0,0,432,776,229,73,10,3,1086,76,50,28,5,5,175,0,0,3,0,0,3,22,3,3,0,0,28,1277,316,105,19,11,1733,0,0,0,0,0,0,9,0,0,0,0,9,19,4,0,0,0,24,7,3,4,3,0,16,0,0,0,4,0,6,0,0,0,0,0,0,33,6,3,7,0,53,22,10,7,0,3,48,5472,2804,2955,865,265,12360
20603,269,9002,0,0,0,0,0,3,61,12,0,0,0,70,749,244,97,4,3,1095,599,450,392,84,30,1552,96,91,122,60,21,392,23,10,6,0,0,38,1529,798,614,155,54,3148,12,0,3,0,0,15,460,52,5,0,0,524,1679,576,238,85,36,2606,300,182,144,50,55,719,13,3,9,7,4,32,53,30,16,4,13,104,2515,838,412,138,104,4010,0,0,0,0,0,0,10,0,0,0,0,10,19,6,3,0,0,28,3,4,0,0,0,10,0,0,4,0,0,3,0,0,0,0,0,0,35,12,6,0,3,52,29,9,9,6,3,55,7027,3560,3832,1418,425,16273
20604,25,1110,8,0,3,0,0,6,153,7,0,0,0,160,1016,310,136,18,0,1479,754,510,428,119,19,1825,162,146,202,117,54,678,23,8,4,0,3,43,2113,976,770,257,84,4195,256,28,8,0,0,303,4276,593,97,13,0,4983,6963,2454,838,157,53,10463,1256,660,471,151,136,2678,76,45,50,24,28,220,199,57,29,13,11,310,13033,3836,1491,361,229,18951,3,0,0,0,0,3,8,0,0,0,0,8,7,0,3,0,0,13,6,6,4,4,0,19,0,0,0,0,0,0,0,0,0,0,0,3,27,12,7,4,0,42,86,35,18,0,5,144,15744,5108,2522,717,346,24441
20605,96,3028,0,0,0,0,0,0,130,6,5,0,0,142,1488,496,197,21,5,2205,1538,942,1044,182,48,3753,245,253,423,244,70,1222,36,17,8,0,0,68,3440,1705,1677,449,118,7392,49,5,0,0,0,54,2510,199,32,3,0,2738,5682,1475,440,50,9,7666,902,460,300,70,25,1753,42,26,29,20,6,128,130,29,8,3,0,165,9313,2200,809,149,42,12504,3,0,0,0,0,3,61,10,3,0,0,67,64,32,7,0,0,100,13,8,4,0,0,26,3,0,7,0,0,7,4,0,0,0,0,6,144,40,18,0,0,210,52,18,6,3,0,80,14105,4647,3298,913,258,23214
20606,110,3387,0,0,0,0,0,0,54,8,0,0,0,55,965,242,81,4,0,1287,810,435,429,66,17,1747,106,90,147,72,11,427,29,3,3,0,0,37,1961,767,657,142,33,3562,41,3,0,0,0,45,1729,80,13,4,0,1825,3137,722,176,37,12,4081,551,286,195,38,9,1085,28,17,15,15,8,73,66,9,10,0,5,86,5545,1123,407,92,32,7190,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,13,3,7,4,0,0,16,0,0,0,0,0,5,0,0,0,0,0,0,11,13,5,0,0,33,29,8,5,3,0,49,8914,2617,1887,633,172,14222
20607,82,3368,0,0,0,0,0,4,219,13,10,0,0,247,2457,764,295,28,5,3556,1459,925,927,154,50,3521,220,214,347,181,57,1023,59,22,12,10,3,101,4426,1950,1593,373,109,8454,32,3,0,0,0,40,1659,64,12,3,0,1736,3075,840,275,52,27,4262,476,359,247,118,88,1287,23,18,18,16,7,79,91,42,15,3,6,156,5346,1320,567,184,131,7550,0,0,0,0,0,0,9,0,0,0,0,10,28,11,3,0,0,37,23,11,12,0,0,45,0,3,7,0,0,11,0,0,0,0,0,3,63,22,25,0,3,104,48,20,20,7,3,93,11352,4044,3015,833,329,19572
20701,1157,27906,0,0,0,0,0,0,72,7,3,0,0,84,1626,560,248,24,12,2467,1732,1075,1076,202,30,4123,279,251,473,223,53,1284,42,12,12,3,0,72,3761,1909,1812,453,103,8033,17,0,0,0,0,17,966,116,14,3,0,1099,2713,866,354,52,18,4007,359,208,166,36,11,776,27,23,30,16,4,97,59,6,5,5,0,78,4145,1220,573,113,29,6078,0,0,0,0,0,0,12,0,0,0,0,12,29,15,3,3,0,43,13,7,8,3,0,38,5,3,3,3,0,15,0,0,0,0,0,0,60,25,15,10,0,109,59,21,24,9,4,120,16546,8883,11038,4479,1290,42244
20702,778,18999,6,0,0,0,0,7,15,0,0,0,0,11,435,166,66,8,3,684,973,699,526,116,25,2342,351,291,370,174,67,1253,23,15,7,6,3,53,1800,1175,972,307,99,4353,3,0,0,0,0,3,117,12,3,0,0,132,537,200,56,18,0,811,200,143,96,23,10,463,9,5,16,5,0,40,24,7,0,0,0,33,889,370,173,45,7,1482,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,5,7,0,0,13,19,11,17,0,0,44,9932,5775,5953,2344,892,24893
20703,727,18032,0,0,0,0,0,3,69,11,8,0,0,88,1173,499,193,25,9,1911,1036,731,630,162,42,2597,191,195,239,124,48,795,37,14,8,3,3,62,2518,1446,1082,319,96,5453,14,0,0,0,0,19,321,24,3,0,0,351,591,325,93,18,3,1029,97,85,42,17,11,247,3,3,7,10,6,26,26,6,3,0,3,39,1050,447,152,42,23,1710,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,4,0,3,0,0,11,0,3,3,3,0,5,0,0,0,0,0,0,6,4,9,3,0,25,27,10,10,0,3,54,9682,5942,6432,2369,851,25273
20801,538,18138,0,0,0,0,0,0,50,5,0,0,0,56,1148,343,113,11,0,1614,1331,695,610,82,16,2740,240,178,295,139,25,882,36,7,9,3,0,55,2803,1233,1027,232,40,5338,0,0,0,0,0,4,168,5,3,0,0,178,955,232,59,3,0,1248,280,124,83,17,3,511,13,13,27,12,4,59,20,5,0,0,0,23,1444,382,170,30,13,2033,0,0,0,0,0,0,9,0,0,0,0,8,54,12,0,3,0,69,12,10,4,0,0,30,0,0,0,0,0,10,0,0,0,0,0,0,76,23,12,3,0,119,45,26,32,5,3,110,10462,5231,6875,2570,591,25736
20802,854,22375,3,0,0,0,0,5,103,6,5,0,0,108,1881,759,356,40,12,3050,1608,1173,1124,221,76,4202,259,256,440,252,79,1289,62,18,9,5,0,101,3914,2209,1938,524,177,8758,12,5,3,0,0,19,1068,168,32,5,0,1269,2349,959,431,50,21,3806,338,264,256,64,30,950,32,28,66,23,11,162,48,17,3,4,4,75,3841,1439,782,151,65,6288,0,0,0,0,0,0,12,3,0,0,0,11,25,5,11,0,0,38,9,6,6,0,0,28,4,0,0,0,3,6,0,0,0,0,0,0,49,21,20,0,4,88,43,17,23,15,3,101,15081,8513,9551,3359,1104,37603
20803,640,19922,0,0,0,0,0,3,89,12,3,0,0,102,1750,499,177,17,3,2446,1813,1034,806,142,22,3819,222,187,337,141,43,922,66,17,9,0,3,92,3939,1743,1335,301,68,7386,3,0,0,0,0,6,196,22,3,0,0,214,1463,393,128,27,3,2016,460,295,178,36,3,977,24,25,35,17,3,105,31,11,0,0,3,51,2181,754,345,79,13,3361,0,0,0,0,0,0,15,0,0,0,0,15,44,7,3,0,0,58,9,10,5,3,0,28,0,0,4,3,0,5,0,0,0,0,0,4,73,17,11,8,0,110,47,20,19,12,3,101,13039,7015,7515,2591,721,30881
20804,228,6180,0,0,0,0,0,0,20,0,0,0,0,19,427,167,60,8,0,657,499,279,245,44,3,1065,66,68,99,58,14,302,8,11,3,0,0,18,1016,518,407,106,15,2065,6,0,0,0,0,10,313,35,10,0,0,367,890,270,95,19,3,1278,125,71,44,3,4,249,0,4,4,3,4,13,13,3,0,0,0,16,1347,391,160,27,11,1937,0,0,0,0,0,0,22,0,0,0,0,22,18,3,0,3,0,29,3,3,5,0,0,13,0,0,0,3,0,3,0,0,0,0,0,0,46,9,9,3,0,67,13,4,7,3,0,27,4280,2063,2571,1096,259,10274
20901,832,27131,3,0,0,0,0,3,52,8,5,0,0,70,1052,309,113,11,4,1494,819,585,390,91,38,1929,79,67,97,39,19,297,43,13,9,0,3,61,2047,981,613,149,69,3855,0,0,0,0,0,0,100,13,0,0,0,114,602,180,63,25,17,880,123,84,56,9,7,278,9,4,8,4,7,35,12,6,3,0,7,25,847,287,131,41,29,1339,0,0,0,0,0,0,5,0,0,0,0,8,7,4,0,0,0,7,6,6,0,0,0,11,0,0,0,3,0,6,0,0,0,0,0,0,15,12,4,3,0,33,36,16,8,6,3,66,13398,7309,7950,2828,930,32420
20902,812,15957,0,5,3,0,0,10,182,41,12,0,0,237,1530,721,328,84,24,2688,703,490,421,136,82,1828,38,58,85,45,28,246,48,25,16,4,9,100,2503,1337,860,268,135,5108,4,0,4,0,0,8,216,32,8,0,0,256,603,231,96,31,3,969,45,42,27,4,3,122,7,5,3,7,3,18,15,12,3,0,0,29,888,319,137,41,13,1409,0,0,0,0,0,3,5,0,0,0,0,5,25,13,3,0,0,46,9,12,4,3,0,27,3,3,0,0,0,11,0,0,0,0,0,3,42,34,11,5,6,94,30,13,16,3,0,56,9562,5311,4931,1852,975,22630
20903,651,17004,0,0,0,0,0,0,10,0,0,0,0,14,81,18,6,0,0,105,103,56,34,15,3,206,10,18,27,3,3,55,3,0,0,0,0,3,201,94,68,19,3,380,0,0,0,0,0,0,3,0,0,0,0,3,68,15,4,0,0,83,65,37,23,8,0,134,7,3,3,7,3,22,0,0,0,0,0,3,144,55,32,11,3,244,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,8,3,0,0,0,0,3,0,0,4,0,0,3,0,0,0,0,0,0,9,3,3,0,3,16,21,5,11,3,0,38,6148,3771,5018,2097,660,17686
20904,3003,48704,8,0,3,0,0,12,44,7,3,0,0,58,791,322,155,35,17,1325,1163,863,713,203,111,3054,284,318,423,212,113,1348,39,21,14,7,0,76,2325,1534,1315,461,237,5868,0,3,0,0,0,7,87,14,0,0,0,103,354,145,74,20,3,598,106,92,73,37,12,321,7,3,6,3,0,24,14,0,0,0,0,18,568,254,149,66,21,1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,0,0,5,3,4,11,0,0,0,0,0,0,4,8,3,4,4,25,34,15,18,10,3,82,18364,13234,14585,6285,3275,55740
21001,471,12890,4,0,0,0,0,5,11,0,0,0,0,13,406,115,40,8,6,572,746,468,396,68,14,1690,139,116,148,100,27,528,31,5,3,3,0,41,1331,702,589,181,42,2852,0,0,0,0,0,0,10,0,0,0,0,14,50,18,0,0,0,66,20,3,7,0,0,32,0,0,0,0,0,3,0,0,0,0,0,0,73,21,12,0,0,107,3,0,0,0,0,3,0,0,0,0,0,0,5,3,0,0,0,12,12,14,13,0,0,47,13,4,7,0,0,29,3,0,0,0,0,0,38,22,19,3,0,85,12,7,6,5,0,31,6533,3557,3877,1489,514,15968
21002,339,7696,0,0,0,0,0,0,3,0,0,0,0,3,49,15,6,0,0,71,57,28,19,0,0,106,7,7,4,3,0,20,0,0,0,0,0,0,117,51,22,7,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,7,5,4,0,0,15,0,0,0,0,0,3,0,0,0,0,0,0,15,11,9,0,0,28,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,12,7,0,0,0,19,11,5,7,0,3,25,3201,1531,1999,889,340,7966
21003,892,13173,0,3,0,0,0,4,46,8,5,0,0,53,1350,666,323,66,20,2427,716,579,427,159,64,1943,40,45,62,31,28,213,52,18,11,4,10,89,2194,1323,829,270,120,4745,4,0,0,0,0,3,60,8,3,0,0,74,251,137,71,18,7,478,45,34,24,10,6,116,3,3,0,0,0,12,4,0,4,0,3,19,366,183,104,28,12,695,0,0,0,0,0,0,0,0,0,0,0,0,16,10,3,3,0,32,3,0,5,4,0,16,0,0,0,3,3,8,0,0,0,0,0,0,23,11,13,10,3,55,13,23,15,6,5,60,7440,4394,4166,1685,1035,18729
21004,420,9867,0,0,0,0,0,0,3,0,0,0,0,3,82,13,4,0,0,96,64,25,13,4,0,106,3,3,0,0,0,6,6,0,3,0,0,7,153,37,18,6,0,219,0,0,0,0,0,0,9,0,0,0,0,7,139,26,11,0,0,179,106,59,27,4,0,196,4,0,5,0,0,9,3,0,0,0,0,3,260,88,43,4,0,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,3,0,0,14,4039,2428,2525,1098,424,10510
21005,3844,34305,3,0,0,0,0,12,38,10,3,0,0,51,566,307,144,42,8,1067,614,555,479,209,112,1972,60,80,114,97,75,416,36,16,14,9,10,80,1310,967,755,362,205,3596,0,0,0,0,0,3,24,5,0,0,0,28,126,103,78,17,3,329,94,91,104,69,39,387,4,10,10,5,8,28,7,7,4,7,0,25,252,218,191,96,52,808,3,0,0,0,0,3,9,0,0,0,0,9,11,3,0,0,0,17,23,15,11,9,12,68,4,3,4,9,3,26,3,0,3,0,4,9,52,23,18,18,20,129,23,11,21,10,7,71,10864,8747,9836,5340,4127,38918
21101,1569,37159,3,0,0,0,0,3,34,3,3,0,0,41,1002,206,78,10,5,1300,794,488,341,71,26,1720,145,113,151,69,44,523,48,6,5,0,0,61,2018,816,573,158,74,3638,3,0,0,0,0,3,36,3,3,0,0,40,269,51,8,3,0,337,90,40,16,3,3,149,0,0,3,0,0,8,10,0,0,0,0,7,398,95,34,6,3,542,0,0,0,0,0,0,5,0,0,0,0,5,17,0,0,0,0,27,25,10,7,8,4,51,13,14,18,13,4,49,5,0,3,0,0,9,71,24,27,19,5,141,27,14,8,4,0,57,15508,9744,10636,3992,1655,41538
21102,282,6640,0,0,0,0,0,0,7,0,0,0,0,7,39,5,9,0,0,56,38,24,27,0,0,87,4,9,8,6,3,37,0,0,0,0,0,3,96,41,42,9,6,195,0,0,0,0,0,0,3,0,0,0,0,3,17,0,0,0,0,16,5,0,4,0,0,7,0,0,4,0,0,3,0,0,0,0,0,0,20,6,3,0,0,30,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,5,0,0,0,0,8,2368,1358,1930,940,295,6886
21103,1001,26765,0,0,0,0,0,0,32,4,0,0,0,34,498,172,68,21,4,763,319,236,145,42,12,756,46,40,57,29,4,173,24,3,7,0,0,33,914,455,275,86,27,1757,0,0,0,0,0,0,18,0,0,0,0,18,215,57,31,4,4,312,51,31,19,5,0,116,7,3,10,8,0,25,6,0,0,0,0,9,302,95,57,19,3,471,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,3,0,0,0,0,5,0,0,0,3,0,3,0,0,0,0,0,0,10,0,3,3,0,20,22,11,14,3,3,51,11805,6496,6953,2775,1032,29064
21104,476,13058,0,0,0,0,0,0,58,5,0,0,0,64,667,257,85,10,4,1026,668,414,310,95,20,1511,59,52,81,44,16,246,19,9,7,0,0,34,1469,729,477,151,47,2876,0,0,0,0,0,0,50,3,0,0,0,51,109,39,18,3,3,171,15,8,6,3,0,35,0,0,3,0,0,3,3,3,0,0,0,8,178,56,34,6,3,269,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,13,12,9,0,3,0,21,6377,3645,4197,1499,528,16240
21105,1692,38292,0,3,0,0,0,0,64,4,0,0,0,64,446,89,27,9,3,566,233,135,61,18,8,451,15,17,13,3,7,59,17,3,0,0,0,26,770,250,106,34,18,1173,0,0,0,0,0,0,0,0,0,0,0,0,37,7,4,0,0,45,42,8,10,0,0,61,6,4,0,0,0,11,0,0,0,0,0,0,85,19,18,0,0,122,3,0,0,0,0,3,23,0,0,0,0,23,26,3,3,0,0,30,9,7,6,4,0,18,3,0,7,0,0,9,0,0,0,0,0,3,63,11,19,4,3,91,48,33,26,9,6,121,16241,8543,9275,4031,1723,39807
21201,1361,23088,0,0,0,0,0,0,7,5,0,0,0,8,306,57,15,0,0,379,364,222,85,18,15,701,52,69,66,27,8,224,19,4,0,0,0,28,748,357,161,46,24,1339,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,19,8,0,0,3,0,16,3,0,0,0,0,3,0,0,0,0,0,0,35,8,3,3,0,40,0,0,0,0,0,0,12,0,0,0,0,12,8,0,0,0,0,9,3,3,4,0,0,6,5,3,0,0,0,11,0,0,0,0,0,0,33,4,3,0,0,41,19,12,7,4,0,52,9018,5467,5993,2706,1392,24566
21202,2211,30877,0,0,0,0,0,0,34,7,0,0,0,45,446,103,55,18,3,622,547,350,265,79,32,1270,136,148,190,96,63,634,22,11,8,0,4,50,1177,621,522,193,105,2615,0,0,0,0,0,0,7,0,0,0,0,7,83,19,4,3,0,105,37,14,4,4,3,62,0,3,5,0,0,8,3,0,0,0,0,3,132,26,14,10,3,191,0,0,0,0,0,0,6,4,0,0,0,9,10,13,4,0,0,31,6,12,3,3,0,28,3,0,5,3,4,19,5,3,0,0,0,6,28,34,14,8,7,87,11,9,13,4,0,41,11133,7494,8966,3900,2319,33811
21203,3549,38963,3,0,4,0,0,4,15,3,0,0,0,17,453,111,57,6,0,628,503,410,309,100,49,1376,167,179,240,142,103,827,26,9,10,4,6,51,1169,704,621,254,162,2904,0,0,0,0,0,0,9,0,0,0,0,7,90,32,18,3,0,140,18,34,5,6,3,69,3,0,4,3,0,11,0,0,0,0,0,3,118,72,32,12,4,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,4,0,13,3,0,0,0,0,5,3,0,0,0,0,3,9,5,5,0,0,24,12,12,14,4,0,41,12102,9679,11523,5159,3714,42166
21204,3355,35011,7,7,3,3,0,22,178,61,21,0,0,256,1508,934,591,175,68,3276,760,725,646,287,190,2603,90,111,118,106,79,504,63,28,25,19,18,161,2608,1863,1398,594,366,6830,3,3,0,0,0,10,245,65,14,3,3,332,989,658,350,102,25,2114,171,164,144,51,40,556,12,17,13,19,12,80,46,15,15,0,0,76,1460,917,531,181,78,3172,3,0,0,0,0,4,15,0,0,0,0,17,7,0,0,0,0,15,20,25,14,5,12,79,6,7,10,4,6,34,8,3,6,0,0,13,63,42,30,18,20,171,28,21,7,10,3,71,15246,10992,10266,4919,3826,45260
21205,1414,34121,3,0,0,0,0,8,50,8,3,0,0,55,738,379,196,30,9,1361,1109,868,745,189,62,2970,226,254,369,178,90,1123,42,23,10,7,4,84,2169,1531,1326,410,166,5599,5,3,0,0,0,9,289,31,10,0,0,326,972,442,194,32,3,1646,675,494,418,89,22,1706,86,103,158,71,30,449,29,22,7,0,0,58,2063,1094,785,196,51,4204,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,15,0,3,3,0,0,9,3,0,3,0,0,4,0,0,0,0,0,0,12,10,4,0,0,32,34,29,20,11,0,97,16573,10480,11352,4013,1633,44047
21301,3492,38808,4,0,0,0,0,9,34,16,3,3,0,57,649,343,150,34,12,1182,1028,878,737,301,160,3105,185,199,223,158,138,903,42,34,31,14,3,131,1935,1473,1144,507,326,5386,6,5,0,0,0,7,135,37,6,3,0,173,357,244,123,35,8,769,114,128,113,57,30,439,10,5,8,3,9,34,22,18,15,0,3,53,639,438,260,101,48,1481,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,10,10,6,5,3,4,29,0,9,8,3,0,14,0,0,0,0,0,0,14,16,15,11,8,61,30,21,3,8,3,68,14809,10894,10941,5286,3875,45807
