SA3_CODE_2016,C06_OO_DS_Sep_house,C06_OO_DS_SemiDRTHT,C06_OO_DS_FUA,C06_OO_DS_OD,C06_OO_DS_NS_,C06_Owned_Outright_Tot,C06_OWM_DS_Sep_house,C06_OWM_DS_SemiDRTHT,C06_OWM_DS_FUA,C06_OWM_DS_OD,C06_OWM_DS_NS_,C06_Owned_with_mortgage_Tot,C06_R_REA_DS_Sep_house,C06_R_REA_DS_SemiDRTHT,C06_R_REA_DS_FUA,C06_R_REA_DS_OD,C06_R_REA_DS_NS_,C06_R_Real_Estate_Agent_Tot,C06_R_STHA_DS_Sep_house,C06_R_STHA_DS_SemiDRTHT,C06_R_STHA_DS_FUA,C06_R_STHA_DS_OD,C06_R_STHA_DS_NS_,C06_R_ST_House_Auth_Tot,C06_R_PNISH_DS_Sep_house,C06_R_PNISH_DS_SemiDRTHT,C06_R_PNISH_DS_FUA,C06_R_PNISH_DS_OD,C06_R_PNISH_DS_NS_,C06_R_Psn_NI_SameHsehld_Tot,C06_R_HCCCG_DS_Sep_house,C06_R_HCCCG_DS_SemiDRTHT,C06_R_HCCCG_DS_FUA,C06_R_HCCCG_DS_OD,C06_R_HCCCG_DS_NS_,C06_R_HCCCG_Tot,C06_R_OLT_DS_Sep_house,C06_R_OLT_DS_SemiDRTHT,C06_R_OLT_DS_FUA,C06_R_OLT_DS_OD,C06_R_OLT_DS_NS_,C06_R_Oth_Llord_Type_Tot,C06_R_LT_NS_DS_Sep_house,C06_R_LT_NS_DS_SemiDRTHT,C06_R_LT_NS_DS_FUA,C06_R_LT_NS_DS_OD,C06_R_LT_NS_DS_NS_,C06_R_Llord_Type_NS_T,C06_R_Tot_DS_Sep_house,C06_R_Tot_DS_SemiDRTHT,C06_R_Tot_DS_FUA,C06_R_Tot_DS_OD,C06_R_Tot_DS_NS_,C06_R_T_T,C06_OTT_DS_Sep_house,C06_OTT_DS_SemiDRTHT,C06_OTT_DS_FUA,C06_OTT_DS_OD,C06_OTT_DS_NS_,C06_OTT_Tot,C06_TT_NS_DS_Sep_house,C06_TT_NS_DS_SemiDRTHT,C06_TT_NS_DS_FUA,C06_TT_NS_DS_OD,C06_TT_NS_DS_NS_,C06_TT_NS_T,C06_Tot_DS_Sep_house,C06_Tot_DS_SemiDRTHT,C06_Tot_DS_FUA,C06_Tot_DS_OD,C06_Tot_DS_NS_,C06_T_T,C11_OO_DS_Sep_house,C11_OO_DS_SemiDRTHT,C11_OO_DS_FUA,C11_OO_DS_OD,C11_OO_DS_NS_,C11_OO_Tot,C11_OWM_DS_Sep_house,C11_OWM_DS_SemiDRTHT,C11_OWM_DS_FUA,C11_OWM_DS_OD,C11_OWM_DS_NS_,C11_OWM_Tot,C11_R_REA_DS_Sep_house,C11_R_REA_DS_SemiDRTHT,C11_R_REA_DS_FUA,C11_R_REA_DS_OD,C11_R_REA_DS_NS_,C11_R_REA_Tot,C11_R_STHA_DS_Sep_house,C11_R_STHA_DS_SemiDRTHT,C11_R_STHA_DS_FUA,C11_R_STHA_DS_OD,C11_R_STHA_DS_NS_,C11_R_STHA_Tot,C11_R_PNISH_DS_Sep_house,C11_R_PNISH_DS_SemiDRTHT,C11_R_PNISH_DS_FUA,C11_R_PNISH_DS_OD,C11_R_PNISH_DS_NS_,C11_R_PNISH_Tot,C11_R_HCCCG_DS_Sep_house,C11_R_HCCCG_DS_SemiDRTHT,C11_R_HCCCG_DS_FUA,C11_R_HCCCG_DS_OD,C11_R_HCCCG_DS_NS_,C11_R_HCCCG_Tot,C11_R_OLT_DS_Sep_house,C11_R_OLT_DS_SemiDRTHT,C11_R_OLT_DS_FUA,C11_R_OLT_DS_OD,C11_R_OLT_DS_NS_,C11_R_OLT_Tot,C11_R_LT_NS_DS_Sep_house,C11_R_LT_NS_DS_SemiDRTHT,C11_R_LT_NS_DS_FUA,C11_R_LT_NS_DS_OD,C11_R_LT_NS_DS_NS_,C11_R_LT_NS_T,C11_R_Tot_DS_Sep_house,C11_R_Tot_DS_SemiDRTHT,C11_R_Tot_DS_FUA,C11_R_Tot_DS_OD,C11_R_Tot_DS_NS_,C11_R_T_T,C11_OTT_DS_Sep_house,C11_OTT_DS_SemiDRTHT,C11_OTT_DS_FUA,C11_OTT_DS_OD,C11_OTT_DS_NS_,C11_OTT_Tot,C11_TT_NS_DS_Sep_house,C11_TT_NS_DS_SemiDRTHT,C11_TT_NS_DS_FUA,C11_TT_NS_DS_OD,C11_TT_NS_DS_NS_,C11_TT_NS_T,C11_Tot_DS_Sep_house,C11_Tot_DS_SemiDRTHT,C11_Tot_DS_FUA,C11_Tot_DS_OD,C11_Tot_DS_NS_,C11_T_T,C16_OO_DS_Sep_house,C16_OO_DS_SemiDRTHT,C16_OO_DS_FUA,C16_OO_DS_OD,C16_OO_DS_NS_,C16_OO_Tot,C16_OWM_DS_Sep_house,C16_OWM_DS_SemiDRTHT,C16_OWM_DS_FUA,C16_OWM_DS_OD,C16_OWM_DS_NS_,C16_OWM_Tot,C16_R_REA_DS_Sep_house,C16_R_REA_DS_SemiDRTHT,C16_R_REA_DS_FUA,C16_R_REA_DS_OD,C16_R_REA_DS_NS_,C16_R_REA_Tot,C16_R_STHA_DS_Sep_house,C16_R_STHA_DS_SemiDRTHT,C16_R_STHA_DS_FUA,C16_R_STHA_DS_OD,C16_R_STHA_DS_NS_,C16_R_STHA_Tot,C16_R_PNISH_DS_Sep_house,C16_R_PNISH_DS_SemiDRTHT,C16_R_PNISH_DS_FUA,C16_R_PNISH_DS_OD,C16_R_PNISH_DS_NS_,C16_R_PNISH_Tot,C16_R_HCCCG_DS_Sep_house,C16_R_HCCCG_DS_SemiDRTHT,C16_R_HCCCG_DS_FUA,C16_R_HCCCG_DS_OD,C16_R_HCCCG_DS_NS_,C16_R_HCCCG_Tot,C16_R_OLT_DS_Sep_house,C16_R_OLT_DS_SemiDRTHT,C16_R_OLT_DS_FUA,C16_R_OLT_DS_OD,C16_R_OLT_DS_NS_,C16_R_OLT_Tot,C16_R_LT_NS_DS_Sep_house,C16_R_LT_NS_DS_SemiDRTHT,C16_R_LT_NS_DS_FUA,C16_R_LT_NS_DS_OD,C16_R_LT_NS_DS_NS_,C16_R_LT_NS_T,C16_R_Tot_DS_Sep_house,C16_R_Tot_DS_SemiDRTHT,C16_R_Tot_DS_FUA,C16_R_Tot_DS_OD,C16_R_Tot_DS_NS_,C16_R_T_T,C16_OTT_DS_Sep_house,C16_OTT_DS_SemiDRTHT
30603,4090,119,50,695,3,4956,2670,86,41,73,3,2867,882,84,402,16,0,1388,215,25,84,0,0,326,962,39,163,36,0,1206,360,0,17,0,0,377,260,6,32,149,6,452,204,10,18,24,0,252,2887,167,720,229,4,3996,94,0,5,26,0,123,742,40,143,200,4,1125,10476,409,947,1222,13,13066,4303,27,85,850,21,5276,2961,14,46,61,0,3079,1031,71,451,28,0,1581,461,31,111,13,0,617,997,25,201,44,0,1258,135,5,17,3,0,160,280,11,63,195,0,555,144,3,21,28,0,194,3057,141,862,304,4,4367,69,13,0,45,0,127,617,20,133,188,3,962,11007,216,1124,1446,22,13817,4486,21,62,780,78,5419,2979,17,32,49,29,3107,1116,119,412,55,13,1707,431,66,127,12,4,644,1053,42,109,54,22,1276,112,11,18,0,3,141,251,22,27,106,25,432,124,4,9,17,0,160,3091,257,703,244,62,4361,89,3
30604,840,121,128,390,0,1480,873,135,123,18,0,1154,303,208,329,7,0,854,47,20,52,0,0,119,287,136,301,23,3,749,47,18,18,0,0,87,40,53,105,84,0,282,39,18,36,5,0,93,759,456,852,121,3,2189,31,33,99,21,0,180,245,119,263,124,0,755,2744,865,1470,679,3,5756,968,80,39,413,0,1505,1021,93,72,29,8,1219,404,202,325,0,0,931,79,24,37,0,0,136,288,63,67,12,0,426,42,9,20,0,0,71,57,17,37,51,0,171,41,8,13,6,0,66,910,317,492,76,0,1794,40,0,4,19,0,66,286,86,85,84,0,541,3214,579,696,622,8,5125,1116,96,63,429,29,1732,1066,96,64,21,15,1254,364,233,263,3,13,869,64,23,35,0,0,126,302,69,67,9,10,460,28,6,16,0,0,42,46,7,10,74,7,153,42,9,10,9,4,73,849,353,398,98,34,1725,20,11
30605,5157,98,45,409,3,5719,3291,39,29,58,0,3418,842,52,204,7,0,1109,310,22,125,3,0,463,1162,51,144,40,0,1396,101,9,49,0,0,162,252,16,34,118,0,413,199,15,18,18,0,253,2870,161,574,185,0,3793,83,9,0,10,0,104,918,59,75,141,0,1187,12323,364,723,810,10,14222,5586,41,90,513,19,6251,3755,47,31,54,3,3892,1090,93,255,14,0,1455,312,43,174,0,0,526,1218,36,156,43,0,1453,77,6,34,3,0,125,245,7,45,165,8,470,210,8,17,24,0,254,3153,191,678,252,6,4281,105,7,5,23,3,137,768,17,97,141,3,1026,13368,302,903,985,38,15595,5865,48,84,514,43,6556,4009,4,26,33,15,4087,1280,104,226,5,11,1619,305,89,127,0,0,521,1282,63,107,21,12,1486,83,18,32,0,0,136,222,18,19,139,11,403,163,9,11,18,0,202,3338,300,521,182,29,4376,105,3
30701,5389,85,58,340,0,5872,3604,50,66,65,0,3784,836,42,270,3,0,1145,344,46,131,14,0,535,1093,30,95,45,0,1262,68,22,20,0,0,114,879,22,100,137,0,1134,500,13,25,25,0,566,3719,174,637,221,3,4753,221,6,3,20,0,246,809,20,75,194,0,1105,13745,334,846,838,9,15763,5244,86,41,478,36,5875,3948,54,39,57,4,4109,1303,71,269,11,5,1651,376,18,159,5,4,560,1282,19,64,38,8,1412,65,3,20,0,0,90,951,36,79,146,8,1217,442,9,16,18,4,494,4420,156,607,214,25,5420,236,3,17,28,3,286,1094,29,115,191,11,1431,14943,330,813,960,84,17130,5041,60,35,404,63,5602,3804,20,20,40,35,3924,1786,236,340,9,16,2375,319,57,51,0,9,444,1282,30,41,25,24,1404,40,23,13,0,0,88,889,28,48,66,25,1062,322,7,7,8,0,342,4637,389,500,112,74,5707,190,0
30702,5326,45,33,164,4,5570,3875,11,7,31,0,3920,1058,43,181,9,0,1288,160,10,43,0,0,210,1152,22,51,30,0,1250,33,12,58,0,0,98,435,3,30,95,0,559,308,0,15,5,0,329,3143,84,372,138,0,3735,122,4,6,6,0,142,663,16,47,65,0,789,13131,157,471,403,4,14161,5224,9,48,126,5,5405,4255,16,14,28,6,4320,1559,50,173,0,0,1783,152,15,35,0,0,204,1202,10,42,22,4,1282,27,15,45,0,0,88,439,8,16,78,3,549,218,3,11,8,0,236,3596,102,318,104,16,4134,116,13,9,8,0,154,947,24,66,74,5,1113,14129,165,458,342,35,15127,5234,30,20,115,33,5429,4406,10,5,34,33,4479,1846,109,182,10,7,2147,107,32,40,0,0,183,1233,20,27,13,13,1305,24,53,13,0,0,92,459,9,9,44,26,547,199,5,3,3,3,218,3874,223,267,68,51,4487,112,8
30703,5533,69,82,95,9,5787,3817,27,30,24,5,3912,1187,40,275,3,0,1500,131,10,53,0,0,193,1009,24,109,7,0,1153,25,10,24,0,0,67,227,0,24,46,0,294,163,3,9,3,0,181,2745,93,490,53,0,3394,85,5,7,3,0,102,604,20,42,29,4,694,12786,218,657,205,17,13884,5625,71,86,76,3,5860,4234,19,35,30,9,4325,1650,122,300,13,3,2089,122,14,72,0,0,205,1061,32,103,15,5,1208,22,3,41,0,0,69,255,5,23,18,0,295,159,0,8,5,0,178,3267,181,550,49,5,4044,118,21,10,4,0,146,594,20,42,47,3,708,13836,305,712,211,27,15086,5758,143,34,139,28,6104,4350,42,13,25,26,4465,1775,322,164,8,15,2284,110,63,29,0,0,200,1056,70,45,19,13,1201,24,20,33,0,0,74,225,10,6,60,6,311,125,4,4,12,5,146,3314,491,286,100,38,4224,89,37
30801,1951,12,15,789,0,2762,2319,20,40,50,0,2433,563,48,229,6,0,848,286,8,80,7,0,377,530,13,59,31,0,629,170,8,6,3,0,188,1513,33,111,194,0,1862,265,5,21,31,0,326,3326,112,515,276,0,4228,117,0,5,57,0,178,494,12,57,214,3,771,8206,152,627,1381,6,10375,1771,16,19,795,15,2625,2519,36,78,51,3,2687,894,93,260,3,3,1250,356,38,86,3,0,477,571,22,56,50,8,692,37,3,9,3,0,50,1603,69,122,148,7,1946,195,4,17,34,0,254,3654,219,545,245,21,4676,140,0,0,65,0,210,692,29,89,206,13,1023,8783,309,728,1356,54,11225,1715,4,17,487,206,2432,2429,47,36,41,59,2608,1278,193,246,3,26,1747,355,33,67,0,18,471,580,34,44,22,29,712,29,3,8,0,3,45,1119,30,120,65,72,1404,146,0,8,14,8,176,3505,307,490,104,155,4558,144,0
30803,11560,279,186,972,14,13015,11117,102,117,115,13,11477,3742,356,1091,15,6,5209,827,93,361,0,4,1290,2349,105,336,64,4,2856,173,87,107,0,0,364,305,24,86,261,0,676,313,19,32,17,0,383,7706,680,2015,355,18,10774,172,49,16,15,0,258,2076,111,277,263,13,2746,32636,1228,2619,1729,57,38262,11512,218,227,1061,12,13025,12764,102,161,71,3,13107,4791,359,1298,10,4,6463,812,91,525,4,0,1435,2487,110,334,46,9,2993,155,117,94,3,3,376,326,31,68,226,3,658,253,20,56,21,0,359,8826,733,2386,318,16,12278,219,106,31,35,0,392,2282,122,345,242,8,2997,35608,1274,3154,1729,38,41802,11653,321,242,945,40,13208,13770,168,153,71,36,14196,5570,979,824,19,31,7417,710,346,213,3,4,1284,2689,222,216,34,24,3179,97,172,91,0,3,364,314,49,41,160,18,588,209,31,25,13,6,283,9582,1798,1418,228,85,13114,182,104
30804,1802,41,7,129,0,1980,1412,19,6,23,0,1457,256,14,81,0,0,355,219,3,32,0,0,256,430,6,13,23,0,473,14,0,21,3,0,34,318,30,50,75,0,470,132,9,18,12,0,168,1366,64,219,113,0,1757,68,4,0,10,0,78,243,11,28,98,0,375,4885,130,262,371,0,5650,1671,4,3,194,5,1879,1448,0,12,23,0,1482,408,19,97,0,0,522,209,6,33,3,0,255,444,0,19,6,0,476,14,0,7,0,0,28,320,14,69,61,0,475,109,3,4,10,0,123,1503,49,236,86,4,1876,77,0,4,5,0,83,287,0,18,52,0,365,4991,57,274,359,9,5685,1669,3,6,166,41,1874,1379,4,8,10,3,1410,433,31,73,0,3,534,159,4,32,0,0,197,474,9,22,8,3,505,14,8,3,0,3,30,272,15,59,47,4,400,96,3,3,5,0,114,1444,64,190,58,18,1776,58,3
30805,4568,64,89,717,7,5449,6710,50,145,89,8,6994,1789,136,663,11,0,2602,515,50,166,0,0,731,946,40,172,36,0,1193,58,22,21,0,0,104,185,17,48,183,0,431,148,8,11,24,0,188,3636,273,1089,249,0,5251,71,5,5,19,0,95,822,60,195,151,7,1231,15806,438,1520,1224,21,19017,4825,77,64,735,14,5718,7492,110,125,85,6,7821,2529,238,599,10,0,3371,513,66,176,3,0,756,1015,54,132,41,4,1245,63,24,38,0,0,128,301,45,112,236,3,698,142,8,22,14,0,185,4565,438,1076,306,6,6392,86,3,10,18,0,109,1250,126,301,272,10,1959,18216,759,1571,1415,38,22002,4893,45,89,713,14,5756,7941,103,95,63,21,8221,3585,606,817,3,18,5032,414,113,185,5,0,708,1124,42,71,18,7,1260,55,43,21,0,0,118,284,22,51,104,14,476,116,8,9,15,3,151,5575,847,1151,137,44,7760,84,0
30901,5292,929,2241,175,4,8641,4109,584,1270,10,4,5976,1357,698,2471,9,12,4545,20,28,155,0,0,206,705,490,1825,11,9,3032,11,17,49,0,0,82,54,79,257,37,0,422,56,27,202,0,0,283,2197,1330,4954,67,16,8568,67,15,315,0,0,395,1090,379,2379,59,4,3915,12757,3244,11153,317,31,27493,4560,1125,1802,177,4,7674,4349,1080,1315,8,7,6757,1383,1137,2903,8,4,5439,18,54,163,0,0,238,735,549,1088,9,4,2379,3,16,37,0,0,61,41,59,110,29,0,251,54,44,82,0,0,183,2242,1862,4392,49,11,8548,67,24,61,0,0,149,811,457,1193,52,0,2518,12026,4547,8760,294,18,25644,4580,1277,1813,162,20,7845,4550,1309,1375,7,19,7258,1412,1389,3101,14,21,5938,18,69,166,0,0,254,607,591,914,6,19,2135,4,5,29,0,0,43,45,43,114,46,3,252,57,31,44,0,0,134,2145,2133,4373,67,43,8755,68,21
30902,4362,703,1632,507,0,7210,4172,521,859,15,3,5568,1165,575,2116,11,3,3870,122,92,336,0,0,554,675,390,1239,22,0,2329,23,16,35,0,0,65,37,65,153,59,0,314,80,32,119,0,0,228,2099,1162,4000,91,3,7361,53,25,163,14,0,258,758,219,1191,84,3,2260,11446,2635,7853,716,12,22656,4171,750,1279,489,0,6697,4510,710,834,13,4,6063,1285,880,2067,4,10,4251,133,124,347,0,0,600,728,461,814,18,6,2034,9,11,18,0,0,41,42,74,83,40,0,238,56,31,61,3,3,142,2253,1578,3391,65,21,7312,44,50,32,12,0,145,543,240,691,121,6,1594,11523,3327,6224,702,28,21809,4005,1043,1386,370,18,6826,4656,938,945,11,10,6566,1074,977,2302,12,32,4398,117,169,303,0,0,593,570,406,745,8,15,1737,9,9,15,0,0,37,34,47,70,15,5,176,45,24,46,5,3,123,1843,1643,3487,36,49,7065,43,40
30903,4643,1437,1071,353,15,7511,3637,1570,644,51,16,5913,1574,1908,1286,35,17,4815,64,336,322,3,5,730,653,1180,775,24,11,2637,15,93,21,0,0,138,128,202,75,65,0,474,57,80,55,5,0,201,2494,3795,2535,133,29,8987,55,31,113,9,0,207,742,610,771,70,10,2199,11566,7433,5135,607,73,24819,4239,1422,1308,402,6,7379,3981,1801,1006,11,8,6810,1632,2032,1944,3,14,5623,88,290,404,0,0,777,646,1049,757,13,14,2481,17,71,74,0,0,164,118,141,61,56,4,371,53,80,49,0,0,185,2548,3664,3293,74,28,9605,73,36,109,15,0,234,647,536,680,49,3,1924,11486,7465,6390,559,52,25954,4723,1808,1386,286,39,8243,4021,2029,879,13,29,6975,1657,2761,2322,4,22,6765,81,419,258,0,10,775,637,1003,666,11,11,2326,17,81,68,0,0,163,97,141,61,37,12,338,43,53,50,3,0,147,2528,4454,3423,52,59,10519,56,67
30904,1933,11,13,54,0,2016,2583,15,14,21,0,2631,422,5,18,0,0,445,9,0,0,0,0,9,383,13,18,20,0,436,8,0,0,0,0,8,84,0,3,29,0,122,55,0,3,0,0,60,966,15,38,56,0,1077,47,0,3,3,0,52,292,3,4,16,0,318,5819,47,71,148,4,6089,1972,31,11,42,3,2057,2821,6,11,18,0,2854,554,15,20,4,0,596,4,0,0,0,0,4,407,12,13,29,0,464,5,0,0,0,0,5,83,0,0,21,0,105,74,0,3,3,0,81,1123,32,44,56,0,1252,37,3,0,3,0,48,247,0,6,24,0,286,6203,75,71,150,4,6501,2134,31,4,46,8,2226,2907,11,4,23,10,2949,535,13,7,9,0,565,5,0,0,0,0,7,388,7,7,17,5,418,3,0,0,0,0,3,50,0,0,27,0,76,48,0,0,3,0,50,1030,22,16,47,7,1125,41,3
30905,2118,163,16,13,0,2309,3647,348,38,9,0,4041,599,347,26,0,0,978,53,42,0,0,0,93,375,334,31,5,0,748,10,14,3,0,0,28,33,73,0,31,0,138,49,16,6,0,0,76,1114,833,72,39,0,2055,35,0,0,0,0,43,370,141,12,19,0,541,7280,1488,139,79,0,8984,2373,158,24,12,0,2565,4465,451,42,6,0,4963,837,406,31,0,0,1272,65,34,0,0,0,98,492,273,28,7,0,797,10,9,3,0,0,17,29,59,0,18,0,108,43,17,3,3,0,61,1475,788,66,31,4,2367,59,7,3,0,0,64,355,84,15,22,0,478,8728,1489,146,69,4,10436,2571,238,3,7,0,2822,4737,488,14,8,9,5256,800,432,12,0,4,1248,52,35,8,0,0,87,432,212,6,3,4,663,5,12,0,0,0,13,36,30,0,16,0,83,39,5,0,0,0,47,1363,721,29,23,5,2151,43,8
30906,3730,566,89,246,4,4637,7467,689,126,14,3,8306,1627,780,129,8,12,2556,331,92,49,0,0,468,754,634,119,14,0,1521,41,29,10,0,0,82,91,130,29,239,0,491,79,33,12,8,0,134,2923,1699,349,267,14,5252,213,14,19,7,0,252,798,183,87,45,0,1110,15131,3151,676,577,19,19555,3955,702,78,247,0,4981,8511,962,84,7,0,9565,2019,1212,132,4,0,3369,313,112,61,0,0,485,832,642,53,8,0,1531,14,43,23,0,0,83,88,110,10,257,0,461,64,38,5,3,0,109,3333,2161,279,275,0,6051,93,158,37,4,0,295,862,333,62,38,0,1301,16757,4325,540,564,3,22190,4209,949,144,139,6,5447,8634,986,171,11,11,9811,2072,1624,311,0,4,4013,299,146,89,0,0,537,783,550,102,3,8,1439,17,48,47,0,0,118,85,70,10,243,0,398,39,32,10,3,0,86,3296,2464,567,254,16,6591,76,173
30907,4171,536,164,200,0,5078,8315,832,66,41,6,9259,3264,1150,110,17,4,4542,86,10,0,4,0,93,938,696,23,52,0,1709,11,48,0,3,0,64,96,131,3,89,0,315,100,33,4,18,0,158,4501,2061,144,179,4,6883,71,53,4,6,0,134,1019,211,46,129,0,1408,18075,3697,419,554,5,22754,5074,774,197,213,3,6264,11718,1352,151,40,0,13265,5851,1681,440,29,0,7998,116,73,7,0,0,195,1258,576,129,37,3,2010,15,34,12,3,0,60,143,87,26,81,0,347,97,39,11,8,0,156,7490,2489,629,158,4,10773,136,38,61,14,0,249,1104,322,140,54,3,1632,25521,4981,1177,488,19,32180,6076,949,203,243,23,7494,13920,1353,166,40,28,15510,8204,2660,460,7,36,11367,156,86,9,0,4,254,1257,579,92,15,7,1943,37,29,10,0,0,78,164,68,18,35,5,291,80,18,3,6,5,116,9900,3440,583,59,59,14050,132,62
30908,3105,759,166,5,0,4034,3705,887,113,10,3,4720,1765,1030,327,12,0,3133,191,117,16,0,0,322,464,775,169,0,0,1407,13,46,7,0,0,62,33,115,44,0,0,194,50,49,20,3,0,118,2518,2132,583,16,0,5251,25,33,40,0,0,104,488,358,202,0,0,1049,9839,4170,1104,31,4,15150,3196,763,224,3,7,4193,4088,1081,216,3,7,5391,1840,1262,801,14,7,3919,181,124,4,0,0,312,541,628,294,5,3,1464,15,36,22,0,0,73,44,73,62,3,0,171,43,27,5,0,0,83,2667,2142,1183,20,9,6027,87,39,36,0,0,160,520,333,255,10,10,1130,10558,4353,1909,37,28,16892,3201,1096,356,3,4,4657,3875,1435,239,0,5,5553,1666,2103,936,0,12,4714,157,99,24,0,0,288,432,670,322,0,6,1435,16,25,30,0,0,65,29,81,60,0,0,175,36,27,33,0,0,96,2335,3009,1407,5,15,6767,35,26
30909,3211,972,625,238,3,5042,4715,793,434,23,3,5961,1462,961,1238,7,0,3670,436,206,296,0,0,940,798,549,739,15,0,2104,20,45,58,0,0,124,55,89,90,124,0,363,67,30,73,3,0,171,2838,1881,2496,142,0,7360,34,76,66,22,0,197,737,362,622,48,0,1773,11539,4081,4241,469,8,20335,3155,652,953,186,3,4956,4646,708,748,3,7,6117,1663,1188,2174,6,8,5034,414,179,413,0,0,1011,826,502,886,21,0,2235,14,47,105,0,0,173,63,55,131,57,0,317,63,30,68,6,0,169,3051,2008,3783,83,6,8940,45,32,164,11,0,251,742,330,741,61,5,1875,11639,3739,6387,350,22,22135,3047,944,975,221,18,5207,4338,835,703,7,9,5900,1882,1424,3051,0,26,6381,325,240,433,0,4,1001,751,444,872,3,14,2081,10,21,96,0,0,133,125,54,136,8,19,346,53,26,46,0,4,124,3150,2205,4631,16,59,10062,52,75
30910,1996,353,2254,115,0,4714,1635,283,1268,3,0,3193,418,328,2472,0,0,3225,0,0,15,0,0,19,222,237,1751,3,0,2222,4,20,47,0,0,79,21,29,314,14,0,379,30,20,213,3,0,267,696,644,4813,25,0,6180,28,32,400,0,0,459,470,226,3721,49,3,4471,4827,1547,12452,191,3,19020,1825,539,1914,102,8,4384,1667,545,1346,0,4,3568,539,573,3135,5,16,4262,0,0,13,0,0,19,226,307,1312,3,5,1856,6,10,38,0,0,56,16,18,164,7,3,218,22,25,103,0,0,155,818,933,4774,19,23,6570,21,33,62,0,0,121,322,211,1612,42,24,2200,4648,2262,9699,169,63,16845,1778,535,2219,129,42,4700,1760,455,1444,7,22,3689,555,566,4078,0,42,5239,0,4,12,0,0,18,219,216,1332,3,20,1782,0,13,44,0,0,59,13,27,169,10,3,221,16,13,101,3,0,129,802,833,5731,21,64,7453,32,27
31001,4238,202,80,73,3,4589,6614,36,46,23,0,6721,2909,94,150,3,0,3158,1726,169,118,10,0,2016,986,37,78,9,0,1114,54,8,15,3,0,83,244,11,15,150,0,425,100,13,18,0,0,129,6014,331,393,179,4,6918,57,132,27,0,0,212,1089,83,61,52,0,1285,18012,779,607,322,7,19726,4203,185,35,154,0,4574,7007,231,23,7,0,7270,3056,450,154,4,3,3656,1600,244,179,4,0,2025,1197,163,59,7,3,1424,58,51,18,0,0,131,274,30,6,135,0,451,86,19,11,5,0,115,6275,949,418,150,4,7799,85,238,9,3,0,334,1002,129,52,26,0,1213,18573,1732,537,348,13,21198,4597,185,138,42,4,4976,7418,275,19,24,5,7735,3197,1271,60,19,42,4578,1492,299,85,22,7,1906,1244,212,19,5,9,1497,49,70,21,0,4,140,299,61,5,77,9,451,83,24,3,0,0,116,6363,1944,183,129,62,8687,91,92
31002,6576,16,32,204,0,6828,6523,8,3,50,0,6584,1277,5,68,3,0,1351,48,4,23,0,0,82,1297,7,24,43,0,1373,16,14,36,0,0,70,223,3,20,170,0,415,187,0,10,12,0,209,3057,38,178,229,0,3500,102,9,21,9,0,142,970,4,33,55,0,1056,17225,73,266,542,3,18105,6877,51,23,176,7,7133,7647,8,5,36,6,7696,2120,43,78,6,12,2261,55,15,29,0,0,92,1367,15,28,31,6,1444,22,13,30,0,0,59,260,3,11,187,14,475,184,3,3,6,0,202,4010,88,179,226,31,4536,136,25,5,12,0,174,1160,28,18,82,0,1283,19829,200,223,529,48,20828,7258,62,62,154,66,7608,8003,12,3,31,25,8076,2725,76,54,3,6,2871,51,8,14,0,0,82,1444,24,8,16,7,1502,23,20,11,0,0,53,226,3,10,81,14,330,167,5,0,10,4,183,4630,143,101,107,34,5011,127,27
31003,8801,194,91,65,0,9143,11227,82,60,28,0,11395,3524,223,479,9,0,4237,1070,88,292,15,0,1465,1769,128,177,9,0,2090,75,15,108,0,20,225,378,22,53,37,0,484,123,50,28,8,3,204,6936,521,1145,71,22,8705,77,8,29,0,3,116,1572,64,162,14,0,1815,28617,869,1490,176,27,31178,8517,290,87,61,6,8957,11747,186,48,14,0,11997,5411,574,442,0,3,6422,1059,199,301,0,0,1555,1891,211,181,14,3,2294,97,93,84,0,0,283,634,49,64,74,5,820,152,23,17,0,0,197,9240,1145,1090,85,12,11576,125,12,28,3,0,167,1496,111,131,26,3,1769,31123,1741,1379,198,17,34465,8796,316,52,48,13,9220,12396,182,44,31,14,12663,6508,1478,328,13,52,8376,894,345,180,0,0,1418,2005,287,75,7,11,2386,105,143,76,0,0,324,619,95,15,26,4,757,134,28,10,0,0,167,10265,2372,691,48,66,13441,113,45
31004,3072,72,19,36,0,3202,6473,171,33,7,3,6684,2782,358,214,0,13,3370,654,41,15,0,0,715,782,85,46,7,0,928,25,9,7,0,4,48,105,18,4,77,3,213,68,10,8,3,3,88,4427,520,297,90,23,5357,46,0,0,0,0,44,942,70,44,23,4,1084,14956,837,389,155,35,16370,3000,175,133,24,0,3335,8462,268,49,0,4,8776,5639,553,187,0,0,6376,690,28,14,0,0,734,1048,134,33,3,0,1218,43,19,19,0,0,79,199,29,9,48,0,285,73,6,3,0,0,88,7694,763,265,53,0,8782,50,16,3,0,0,69,917,98,39,11,0,1063,20128,1326,481,91,8,22026,3647,119,3,17,3,3787,9663,300,11,9,7,9982,7362,1368,57,3,28,8810,623,76,13,0,0,720,1077,159,3,3,4,1254,50,47,3,0,0,102,264,43,3,43,0,359,72,19,0,0,0,91,9455,1714,86,50,34,11331,75,6
