SA4_CODE_2016,C06_SH_FH_CF_no_ch,C06_SH_FH_CF_w_ch,C06_SH_FH_One_PFam,C06_SH_FH_oth_fa,C06_SH_FH_Tot,C06_SH_LP_H,C06_SH_GH,C06_SH_OH,C06_SH_Tot,C06_SDRTHT1S_FH_CF_no_ch,C06_SDRTHT1S_FH_CF_w_ch,C06_SDRTHT1S_FH_One_PFam,C06_SDRTHT1S_FH_oth_fa,C06_SDRTHT1S_FH_Tot,C06_SDRTHT1S_LP_H,C06_SDRTHT1S_GH,C06_SDRTHT1S_OH,C06_SDRTHT1S_Tot,C06_SDRTHT2S_FH_CF_no_ch,C06_SDRTHT2S_FH_CF_w_ch,C06_SDRTHT2S_FH_One_PFam,C06_SDRTHT2S_FH_oth_fa,C06_SDRTHT2S_FH_Tot,C06_SDRTHT2S_LP_H,C06_SDRTHT2S_GH,C06_SDRTHT2S_OH,C06_SDRTHT2S_Tot,C06_SDRTHT_FH_CF_no_ch,C06_SDRTHT_FH_CF_w_ch,C06_SDRTHT_FH_One_PFam,C06_SDRTHT_FH_oth_fa,C06_SDRTHT_FH_Tot,C06_SDRTHT_LP_H,C06_SDRTHT_GH,C06_SDRTHT_OH,C06_SDRTHT_Tot,C06_F_u_a_1_2_FH_CF_no_ch,C06_F_u_a_1_2_FH_CF_w_ch,C06_F_u_a_1_2_FH_One_PFam,C06_F_u_a_1_2_FH_oth_fa,C06_F_u_a_1_2_FH_Tot,C06_F_u_a_1_2_LP_H,C06_F_u_a_1_2_GH,C06_F_u_a_1_2_OH,C06_F_u_a_1_2_Tot,C06_F_u_a_3_FH_CF_no_ch,C06_F_u_a_3_FH_CF_w_ch,C06_F_u_a_3_FH_One_PFam,C06_F_u_a_3_FH_oth_fa,C06_F_u_a_3_FH_Tot,C06_F_u_a_3_LP_H,C06_F_u_a_3_GH,C06_F_u_a_3_OH,C06_F_u_a_3_Tot,C06_F_u_a_4m_FH_CF_no_ch,C06_F_u_a_4m_FH_CF_w_ch,C06_F_u_a_4m_FH_One_PFam,C06_F_u_a_4m_FH_oth_fa,C06_F_u_a_4m_FH_Tot,C06_F_u_a_4m_LP_H,C06_F_u_a_4m_GH,C06_F_u_a_4m_OH,C06_F_u_a_4m_Tot,C06_F_u_a_a_h_FH_CF_no_ch,C06_F_u_a_a_h_FH_CF_w_ch,C06_F_u_a_a_h_FH_One_PFam,C06_F_u_a_a_h_FH_oth_fa,C06_F_u_a_a_h_FH_Tot,C06_F_u_a_a_h_LP_H,C06_F_u_a_a_h_GH,C06_F_u_a_a_h_OH,C06_F_u_a_a_h_Tot,C06_F_u_a_T_FH_CF_no_ch,C06_F_u_a_T_FH_CF_w_ch,C06_F_u_a_T_FH_One_PFam,C06_F_u_a_T_FH_oth_fa,C06_F_u_a_T_FH_Tot,C06_F_u_a_T_LP_H,C06_F_u_a_T_GH,C06_F_u_a_T_OH,C06_F_u_a_T_Tot,C06_OD_C_c_hb_FH_CF_no_ch,C06_OD_C_c_hb_FH_CF_w_ch,C06_OD_C_c_hb_FH_One_PFam,C06_OD_C_c_hb_FH_oth_fa,C06_OD_C_c_hb_FH_Tot,C06_OD_C_c_hb_LP_H,C06_OD_C_c_hb_GH,C06_OD_C_c_hb_OH,C06_OD_C_c_hb_Tot,C06_OD_Ih_t_s_FH_CF_no_ch,C06_OD_Ih_t_s_FH_CF_w_ch,C06_OD_Ih_t_s_FH_One_PFam,C06_OD_Ih_t_s_FH_oth_fa,C06_OD_Ih_t_s_FH_Tot,C06_OD_Ih_t_s_LP_H,C06_OD_Ih_t_s_GH,C06_OD_Ih_t_s_OH,C06_OD_Ih_t_s_Tot,C06_OD_H_f_so_FH_CF_no_ch,C06_OD_H_f_so_FH_CF_w_ch,C06_OD_H_f_so_FH_One_PFam,C06_OD_H_f_so_FH_oth_fa,C06_OD_H_f_so_FH_Tot,C06_OD_H_f_so_LP_H,C06_OD_H_f_so_GH,C06_OD_H_f_so_OH,C06_OD_H_f_so_Tot,C06_OD_T_FH_CF_no_ch,C06_OD_T_FH_CF_w_ch,C06_OD_T_FH_One_PFam,C06_OD_T_FH_oth_fa,C06_OD_T_FH_Tot,C06_OD_Tot_LP_H,C06_OD_Tot_GH,C06_OD_Tot_OH,C06_OD_T_T,C06_DS_ns_FH_CF_no_ch,C06_DS_ns_FH_CF_w_ch,C06_DS_ns_FH_One_PFam,C06_DS_ns_FH_oth_fa,C06_DS_ns_FH_Tot,C06_DS_ns_LP_H,C06_DS_ns_GH,C06_DS_ns_OH,C06_DS_NS_T,C06_T_FH_CF_no_ch,C06_T_FH_CF_w_ch,C06_T_FH_One_PFam,C06_T_FH_oth_fa,C06_T_FH_Tot,C06_Tot_LP_H,C06_Tot_GH,C06_Tot_OH,C06_T_T,C11_SH_FH_CF_no_ch,C11_SH_FH_CF_w_ch,C11_SH_FH_One_PFam,C11_SH_FH_oth_fa,C11_SH_FH_Tot,C11_SH_LP_H,C11_SH_GH,C11_SH_OH,C11_SH_Tot,C11_Sd_r_t_1_FH_CF_no_ch,C11_Sd_r_t_1_FH_CF_w_ch,C11_Sd_r_t_1_FH_One_PFam,C11_Sd_r_t_1_FH_oth_fa,C11_Sd_r_t_1_FH_Tot,C11_Sd_r_t_1_LP_H,C11_Sd_r_t_1_GH,C11_Sd_r_t_1_OH,C11_Sd_r_t_1_Tot,C11_Sd_r_t_2m_FH_CF_no_ch,C11_Sd_r_t_2m_FH_CF_w_ch,C11_Sd_r_t_2m_FH_One_PFam,C11_Sd_r_t_2m_FH_oth_fa,C11_Sd_r_t_2m_FH_Tot,C11_Sd_r_t_2m_LP_H,C11_Sd_r_t_2m_GH,C11_Sd_r_t_2m_OH,C11_Sd_r_t_2m_Tot,C11_Sd_r_t_T_FH_CF_no_ch,C11_Sd_r_t_T_FH_CF_w_ch,C11_Sd_r_t_T_FH_One_PFam,C11_Sd_r_t_T_FH_oth_fa,C11_Sd_r_t_T_FH_Tot,C11_Sd_r_t_T_LP_H,C11_Sd_r_t_T_GH,C11_Sd_r_t_T_OH,C11_Sd_r_t_T_Tot,C11_F_u_a_1_2_FH_CF_no_ch,C11_F_u_a_1_2_FH_CF_w_ch,C11_F_u_a_1_2_FH_One_PFam,C11_F_u_a_1_2_FH_oth_fa,C11_F_u_a_1_2_FH_Tot,C11_F_u_a_1_2_LP_H,C11_F_u_a_1_2_GH,C11_F_u_a_1_2_OH,C11_F_u_a_1_2_Tot,C11_F_u_a_3_FH_CF_no_ch,C11_F_u_a_3_FH_CF_w_ch,C11_F_u_a_3_FH_One_PFam,C11_F_u_a_3_FH_oth_fa,C11_F_u_a_3_FH_Tot,C11_F_u_a_3_LP_H,C11_F_u_a_3_GH,C11_F_u_a_3_OH,C11_F_u_a_3_Tot,C11_F_u_a_4m_FH_CF_no_ch,C11_F_u_a_4m_FH_CF_w_ch,C11_F_u_a_4m_FH_One_PFam,C11_F_u_a_4m_FH_oth_fa,C11_F_u_a_4m_FH_Tot,C11_F_u_a_4m_LP_H,C11_F_u_a_4m_GH,C11_F_u_a_4m_OH,C11_F_u_a_4m_Tot,C11_F_u_a_a_h_FH_CF_no_ch,C11_F_u_a_a_h_FH_CF_w_ch
306,16814,19543,6902,562,43823,10212,2062,3779,59879,703,437,453,40,1629,1380,174,404,3596,379,173,170,33,757,654,180,381,1970,1078,611,622,71,2386,2037,352,787,5559,1354,578,966,125,3022,3910,533,2174,9648,509,172,133,52,874,723,261,1566,3424,180,48,22,4,258,183,36,708,1190,14,7,9,4,35,31,9,11,85,2067,814,1132,178,4195,4848,841,4458,14341,346,95,63,15,515,645,40,2520,3719,50,34,17,4,106,133,11,188,435,88,80,22,3,196,94,22,42,341,490,204,106,22,817,866,67,2742,4496,12,8,3,3,28,25,0,3,56,20460,21186,8767,844,51251,17996,3318,11773,84339,18965,20853,7979,621,48427,12044,2296,3267,66040,584,330,484,30,1426,1475,136,299,3340,408,287,230,14,940,691,134,232,1993,992,616,711,45,2359,2164,267,532,5329,1388,745,1190,136,3460,4576,530,1124,9687,807,321,319,48,1495,1242,301,699,3735,465,168,89,24,746,522,130,358,1761,17,3
307,12403,12916,3623,359,29291,7969,900,1499,39657,136,88,38,8,271,304,20,45,640,19,7,3,0,30,28,7,7,68,153,97,43,8,299,335,21,51,706,281,115,163,32,589,1056,97,128,1874,0,0,0,0,3,4,0,3,12,9,14,6,0,28,37,4,3,73,5,0,4,0,9,8,0,0,13,293,130,171,33,630,1102,104,140,1968,108,60,37,3,208,352,20,562,1152,22,30,9,0,61,39,0,43,148,47,37,13,3,97,44,0,7,152,183,125,67,3,370,440,21,613,1444,10,8,3,0,17,3,0,0,24,13032,13272,3906,399,30611,9847,1052,2301,43808,13264,12867,3986,366,30477,9097,1100,2236,42911,173,95,55,7,328,313,21,62,728,17,11,4,4,28,16,4,19,68,181,107,60,10,364,329,28,81,795,267,115,132,19,536,1157,57,210,1954,0,0,0,0,0,3,0,0,6,0,0,0,0,0,4,0,0,4,3,0
308,17329,22067,6353,573,46318,10513,1672,3031,61536,335,136,126,17,617,783,66,119,1577,81,38,34,8,162,126,23,65,372,419,172,157,24,776,914,89,177,1952,687,253,445,57,1443,2301,350,482,4577,31,8,6,0,54,85,9,40,185,41,8,3,0,53,77,9,89,224,10,0,0,0,12,21,0,4,44,762,270,458,58,1553,2482,374,616,5028,394,98,100,9,594,789,48,2447,3884,94,69,19,3,184,179,7,250,618,53,49,11,0,112,57,8,22,197,537,215,130,14,892,1026,67,2721,4704,22,28,7,0,51,20,3,16,87,19068,22758,7101,673,49593,14946,2205,6563,73312,18896,23500,6842,629,49870,11639,1991,4091,67593,369,199,127,13,709,854,73,155,1791,101,77,42,4,227,214,29,129,602,470,278,174,20,932,1072,105,282,2392,749,452,458,53,1709,2277,310,655,4956,41,16,13,0,73,150,16,73,315,66,17,13,0,103,117,12,168,398,4,8
309,31254,40508,11565,968,84293,14756,4071,5162,108279,3583,1889,2080,150,7697,4989,817,701,14207,4283,2992,2852,242,10364,3980,1524,1405,17267,7868,4879,4936,386,18063,8964,2340,2110,31481,2156,806,1213,153,4321,5043,1165,1772,12301,2435,581,741,163,3919,3881,1019,3324,12146,3691,782,483,107,5053,3734,748,9044,18582,42,26,27,4,95,78,11,18,206,8326,2186,2456,420,13395,12733,2944,14160,43233,451,83,83,9,630,1092,65,1428,3214,20,14,5,0,34,111,5,37,187,89,59,34,3,182,70,25,31,297,561,157,119,15,850,1263,89,1492,3698,44,29,18,0,83,46,12,18,157,48046,47755,19089,1797,116678,37770,9465,22939,186850,33590,45993,13083,1087,93754,16045,4498,4786,119083,3923,2375,2315,190,8804,5573,907,801,16083,4878,3938,3467,294,12576,4698,1730,1481,20479,8800,6314,5779,488,21383,10273,2633,2276,36563,2123,937,1306,159,4525,4865,1029,1067,11484,3084,859,971,184,5098,5051,1501,1715,13366,4855,1151,861,170,7028,5111,1271,2874,16283,25,16
310,20174,28500,10890,875,60442,13142,2230,2992,78806,298,154,172,17,642,923,81,47,1693,152,97,138,14,405,358,40,62,864,454,247,315,36,1050,1281,120,109,2558,333,109,261,32,734,1505,109,146,2484,25,14,21,0,56,74,6,10,151,6,16,8,0,30,29,0,5,61,6,9,7,0,15,25,0,3,45,366,136,292,33,835,1635,114,165,2743,116,65,72,3,249,532,25,163,973,22,23,11,0,54,36,4,23,115,26,28,14,0,65,36,6,7,109,162,110,93,3,371,602,35,191,1201,9,8,3,0,15,42,0,5,70,21163,29010,11597,951,62711,16705,2507,3456,85381,22627,32323,12525,1077,68555,15048,2911,3131,89653,541,337,329,51,1253,1265,96,106,2713,458,358,366,41,1229,792,141,122,2284,998,691,701,87,2476,2060,230,227,4999,316,120,242,21,699,1369,117,97,2287,39,18,25,0,83,96,4,18,202,20,4,4,0,28,23,3,33,86,11,8
311,19467,31800,11195,783,63248,10321,2080,3117,78759,572,457,413,22,1468,1125,96,183,2862,754,520,841,72,2185,1627,262,269,4337,1325,984,1251,95,3651,2747,349,451,7200,511,248,461,57,1275,1817,155,161,3406,12,6,16,3,33,31,45,15,122,0,0,0,0,0,0,0,0,5,26,21,15,0,59,46,0,3,110,553,269,492,61,1369,1895,200,176,3641,124,39,34,3,203,437,19,97,751,3,7,3,0,14,18,0,0,36,13,6,0,0,23,11,0,0,30,140,48,41,6,235,468,22,104,816,0,0,4,0,5,0,0,0,7,21483,33096,12987,944,68511,15426,2646,3839,90426,22047,34242,12337,995,69628,11935,2601,2945,87109,556,361,412,47,1371,1422,116,125,3024,941,799,1054,109,2908,1759,366,347,5383,1494,1166,1467,155,4275,3179,480,474,8403,344,298,403,44,1086,1357,131,197,2771,32,13,17,0,58,69,8,14,145,23,26,26,4,87,68,12,24,189,33,21
312,12573,17040,3862,346,33824,6464,1237,2750,44270,537,217,143,24,917,711,94,205,1927,174,100,49,8,335,202,72,176,786,712,316,190,31,1247,918,164,382,2714,905,350,463,48,1765,2009,289,958,5033,31,11,10,0,55,37,11,153,260,91,28,8,0,131,86,17,265,495,8,4,10,0,24,17,0,3,40,1036,391,492,51,1971,2145,318,1384,5824,363,130,74,3,567,672,48,2526,3813,60,59,17,0,140,137,10,202,486,39,34,11,4,94,27,4,22,145,466,231,100,7,806,830,62,2749,4447,9,10,0,0,20,11,0,6,40,14800,17991,4644,438,37865,10373,1788,7265,57291,14370,18682,4342,435,37832,7509,1540,2501,49388,511,269,204,28,1010,785,128,195,2116,270,172,93,13,545,288,72,135,1043,774,444,300,44,1556,1072,201,326,3156,762,376,464,46,1648,1959,285,591,4478,90,40,25,4,167,129,33,109,439,146,67,32,0,248,178,28,113,564,8,0
313,17648,20344,7700,492,46180,9707,1562,2134,59585,833,300,364,19,1516,1501,90,132,3235,200,83,167,9,464,388,41,48,938,1035,390,531,30,1983,1882,130,177,4172,767,170,471,47,1458,2687,174,219,4532,162,36,53,7,258,330,27,106,720,177,35,30,10,247,112,31,61,456,13,7,7,0,31,44,0,8,83,1119,252,571,57,1999,3173,234,392,5798,303,57,53,6,414,635,15,302,1371,4,4,3,0,18,36,3,21,77,19,13,0,0,29,15,0,3,48,326,74,56,6,463,691,22,329,1497,8,8,3,0,11,13,0,6,28,20138,21052,8856,586,50629,15470,1953,3031,71079,19713,22266,8925,622,51534,11361,1947,2522,67361,921,358,490,27,1793,2024,115,161,4104,389,302,393,28,1112,690,119,144,2068,1310,664,880,56,2912,2711,235,306,6165,710,237,461,43,1450,2377,160,226,4213,271,61,102,11,445,522,44,84,1099,355,92,80,17,541,473,43,138,1193,12,10
314,11994,20310,4556,365,37229,4934,996,1022,44186,398,196,225,21,843,940,48,69,1895,138,95,175,15,423,231,45,45,749,541,283,404,31,1263,1171,96,114,2647,194,52,79,8,332,488,19,30,869,3,0,0,3,9,14,0,0,26,8,0,0,0,5,66,0,0,76,7,5,3,0,17,14,5,0,37,212,61,90,9,360,585,29,26,1002,54,18,16,0,89,151,6,42,290,4,4,3,0,5,10,0,11,28,5,5,0,0,14,5,0,0,26,65,29,17,0,114,162,13,62,349,0,0,0,0,0,0,0,0,7,12806,20686,5070,407,38967,6854,1132,1227,48185,14301,23322,5521,454,43602,5964,1204,1035,51799,608,217,272,27,1127,1266,85,54,2535,362,194,277,31,862,531,89,70,1558,968,417,549,59,1984,1799,179,130,4093,210,92,190,13,505,622,52,40,1219,14,4,0,0,13,33,3,5,60,52,0,0,0,49,127,0,0,184,18,8
315,5162,7498,2515,319,15495,4358,612,1824,22284,185,183,49,7,424,223,31,130,816,70,35,16,3,126,106,12,34,273,256,222,70,6,551,330,47,158,1086,277,144,118,26,557,795,82,298,1741,0,0,0,0,3,12,3,65,83,9,8,0,0,11,4,4,9,31,5,4,0,0,14,3,0,6,23,293,154,117,21,587,825,89,376,1874,256,73,34,8,370,387,19,2451,3222,32,18,7,3,58,120,11,430,619,48,39,8,0,97,47,6,13,162,335,131,48,12,523,558,34,2895,4008,68,94,41,0,213,106,11,19,342,6118,8091,2796,367,17373,6171,785,5268,29600,5505,7465,2537,350,15859,4646,608,2090,23207,114,102,51,7,278,302,25,115,718,95,70,23,4,193,110,20,58,376,213,175,70,13,469,408,39,173,1089,447,335,193,33,1014,870,112,373,2379,19,7,3,0,33,22,0,42,100,10,4,0,0,19,28,7,11,61,4,9
316,26290,27450,9316,553,63607,12570,2700,3600,82480,2597,461,603,42,3704,3428,184,241,7553,980,426,568,34,2014,1083,314,438,3851,3579,880,1171,80,5718,4516,492,679,11405,1558,501,848,78,2988,3596,447,1633,8659,634,156,211,26,1029,893,218,1470,3609,1071,291,198,26,1581,931,170,3113,5798,39,12,20,0,73,77,4,13,162,3297,956,1276,130,5663,5490,844,6230,18221,444,103,110,14,672,1025,46,1818,3568,25,25,11,0,63,67,3,51,181,49,43,16,3,114,29,3,7,155,515,173,136,21,852,1126,56,1871,3903,11,7,4,3,23,21,0,13,55,33698,29467,11896,794,75859,23718,4092,12394,116064,29923,30803,10032,680,71433,14866,3030,3031,92354,2280,359,600,42,3279,3670,219,211,7384,1252,584,753,61,2645,1575,347,301,4871,3534,938,1349,98,5926,5247,565,516,12252,1447,468,875,69,2855,3523,425,576,7374,770,216,274,44,1309,1043,255,528,3135,1505,379,300,37,2214,1330,265,731,4538,35,16
317,11542,14195,4427,478,30638,7208,1273,1244,40368,547,360,180,38,1126,1060,124,71,2383,76,29,44,10,155,145,43,27,375,621,396,222,43,1279,1206,172,97,2760,702,173,394,76,1349,2486,321,242,4391,7,3,3,0,13,28,5,3,52,30,0,0,0,33,54,0,3,87,4,0,7,0,9,19,0,7,36,740,177,410,76,1401,2591,331,248,4568,53,10,10,0,77,123,9,115,326,9,3,3,0,14,8,0,8,29,10,14,3,5,32,21,3,5,61,69,32,12,6,121,154,13,127,419,0,0,0,0,0,5,0,0,9,12972,14798,5076,600,33442,11161,1787,1725,48122,12978,14767,4882,438,33066,8371,1402,1327,44160,371,175,176,20,743,963,93,94,1896,94,60,68,11,235,210,45,55,539,466,239,247,26,979,1169,134,149,2431,843,370,498,79,1794,3051,269,300,5410,10,9,8,3,25,63,8,15,107,46,14,9,3,71,122,11,32,236,0,6
318,16566,21504,6747,651,45474,9438,2203,2487,59599,410,203,204,25,848,1061,91,116,2106,127,49,74,11,269,241,74,80,664,540,250,278,44,1113,1300,161,195,2770,1220,419,785,120,2547,3444,604,747,7341,200,49,38,11,297,273,70,181,818,260,55,34,6,362,253,77,213,899,0,6,3,0,11,22,0,7,42,1681,532,863,132,3215,3990,746,1146,9097,235,53,22,3,320,365,17,1467,2167,23,15,3,0,38,93,3,114,246,56,39,20,5,113,50,7,20,192,315,108,47,10,474,505,29,1598,2607,7,4,0,0,11,19,0,3,31,19116,22393,7936,838,50288,15249,3142,5428,74103,18573,23065,7538,754,49934,10793,2425,2973,66122,431,263,316,43,1054,1038,152,146,2387,368,196,222,28,816,536,131,173,1654,802,453,538,70,1865,1580,286,321,4044,1037,426,691,98,2247,3615,472,648,6981,322,101,74,22,521,458,184,260,1426,324,104,62,18,501,351,172,249,1273,13,7
319,29009,24800,9599,655,64061,16241,2174,3037,85501,820,220,234,21,1287,1360,90,148,2891,163,72,63,5,299,184,28,57,567,984,289,297,22,1589,1545,119,206,3458,758,199,548,48,1554,2888,246,460,5148,22,8,5,0,40,40,3,105,192,31,12,11,3,55,55,7,153,267,5,6,3,0,15,46,3,6,69,819,226,565,49,1670,3026,262,721,5682,554,126,99,4,785,1168,70,2940,4965,91,73,25,0,197,163,21,306,689,87,68,24,0,180,75,8,19,283,730,272,149,13,1165,1412,101,3262,5940,23,24,8,0,59,29,4,27,120,31561,25611,10624,735,68533,22256,2658,7261,100704,32624,25586,11058,771,70030,19185,2684,3220,95121,792,138,240,24,1194,1514,105,94,2905,170,78,101,8,355,254,46,83,737,960,219,338,29,1549,1771,144,175,3644,916,292,678,64,1948,3584,305,438,6272,86,27,34,0,147,153,15,58,370,72,15,15,0,112,78,10,42,244,14,9
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,20790,27910,6914,781,56390,14454,2367,2391,75608,2374,947,851,176,4346,5013,667,599,10635,1301,576,382,125,2380,1625,516,413,4935,3671,1519,1233,299,6729,6638,1183,1014,15562,1884,582,752,209,3422,7295,942,910,12575,226,41,45,48,365,949,236,249,1803,341,80,75,58,551,694,289,330,1871,16,13,8,4,46,80,6,9,141,2473,711,876,320,4389,9021,1473,1507,16386,37,18,11,0,58,72,7,64,204,3,0,3,0,9,149,0,6,168,28,43,12,3,91,53,6,11,152,67,65,24,3,157,269,10,78,522,4,3,0,0,8,5,3,0,18,27014,30215,9038,1407,67671,30394,5038,4995,108096,21608,28627,6963,831,58033,14902,2468,1928,77324,2383,1086,846,165,4482,4795,632,435,10346,1553,775,444,126,2898,1850,668,376,5789,3936,1863,1292,291,7381,6641,1301,816,16133,2442,1015,793,222,4477,7363,899,771,13514,288,85,52,36,459,852,186,181,1675,592,141,101,94,923,1375,533,595,3430,21,16
402,31240,41324,15591,1191,89353,21928,2721,3648,117655,2334,1347,2136,155,5975,5519,387,662,12535,256,173,166,22,606,419,82,85,1188,2593,1519,2300,177,6578,5938,473,740,13727,989,298,593,77,1959,4289,263,434,6942,30,6,10,0,47,93,25,41,211,14,4,3,0,21,89,3,7,121,33,11,23,0,67,39,3,7,111,1069,327,623,80,2100,4508,294,488,7390,94,26,22,0,139,232,6,88,462,6,3,3,0,12,13,0,3,32,9,17,3,0,29,3,3,5,37,103,46,25,0,178,249,9,95,530,53,86,36,3,183,28,10,16,238,35059,43300,18580,1455,98391,32658,3508,4993,139546,33581,43121,17092,1408,95204,24399,3567,3476,126643,2538,1338,2300,192,6371,6478,517,514,13879,446,377,229,33,1078,551,158,95,1884,2987,1718,2523,225,7454,7027,675,607,15763,1144,583,599,87,2405,4176,261,297,7143,76,29,9,3,113,205,45,53,423,41,27,17,9,92,144,21,67,322,6,7
403,29247,36759,11953,1032,78986,20021,2856,2549,104411,2526,778,1144,103,4547,5629,335,365,10882,495,244,217,38,1000,596,153,83,1832,3023,1030,1364,144,5552,6228,487,443,12713,1677,394,685,124,2882,6622,531,497,10532,112,57,31,14,215,360,72,89,730,260,74,47,8,389,555,59,193,1199,18,9,5,0,31,50,5,8,93,2073,533,766,156,3519,7582,666,784,12557,82,36,16,3,137,223,8,111,478,3,0,0,0,3,9,0,0,13,17,25,6,0,53,22,3,6,92,107,56,23,5,189,254,16,118,575,3,0,0,0,3,9,0,0,10,34439,38378,14106,1328,88252,34094,4024,3893,130271,30894,37642,12373,1076,81988,21578,3191,2619,109379,2762,1038,1119,126,5048,5890,492,368,11788,648,417,347,30,1441,708,179,123,2447,3409,1451,1464,162,6485,6595,667,486,14239,1791,626,777,137,3322,6351,523,469,10670,171,83,36,11,302,406,73,71,855,240,56,33,7,345,397,44,199,986,14,4
404,16196,19286,7013,853,43350,13702,2071,1861,60988,2031,1117,1414,155,4718,5094,432,429,10677,604,333,344,63,1341,858,181,159,2542,2632,1447,1760,218,6062,5953,618,591,13222,1794,597,858,197,3438,6778,694,704,11613,128,44,62,25,260,511,103,101,964,84,36,40,5,165,378,47,32,627,17,4,13,3,39,85,7,23,145,2026,687,967,226,3897,7744,852,861,13350,30,12,0,0,43,34,0,86,163,0,0,0,0,3,4,0,8,23,33,36,22,3,94,64,17,20,193,62,53,19,3,143,107,17,114,376,0,3,0,0,8,3,0,0,10,20921,21470,9756,1305,53453,27508,3558,3431,87948,16462,19976,7343,875,44657,14460,2473,1722,63310,2008,1259,1295,160,4730,5098,532,382,10742,828,558,409,73,1869,990,253,166,3277,2836,1815,1698,238,6592,6093,787,539,14016,2107,981,849,206,4147,6365,697,592,11808,161,110,43,19,332,484,118,105,1043,180,32,13,16,243,289,49,111,691,19,11
405,12800,10925,3302,258,27277,8845,706,1277,38106,293,178,177,14,660,844,41,72,1621,4,3,3,0,13,8,3,3,29,301,182,181,14,674,858,42,77,1653,136,25,29,10,198,744,20,64,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,0,0,9,16,0,0,24,145,30,30,10,212,760,23,64,1059,93,37,19,0,146,196,7,418,769,5,3,3,0,12,13,0,13,43,52,60,14,3,128,37,0,11,177,156,95,36,4,286,245,7,440,982,0,0,0,0,3,7,0,0,14,13398,11234,3551,284,28458,10712,779,1861,41815,13605,10870,3517,237,28240,10203,797,1254,40490,288,106,183,21,589,894,43,49,1584,18,22,4,0,50,19,0,6,72,305,130,186,17,640,911,45,63,1655,134,16,50,9,206,714,18,84,1021,0,0,0,0,3,5,0,0,12,9,0,0,0,17,56,0,3,78,0,0
406,7161,7807,2327,201,17497,5447,550,1404,24895,852,681,850,54,2434,1920,171,292,4821,23,38,7,0,67,35,0,40,136,876,721,856,51,2504,1954,170,333,4957,175,56,79,11,323,987,49,209,1559,3,0,8,0,9,34,5,41,83,0,0,0,3,3,21,3,3,27,3,8,3,0,13,21,0,3,36,185,62,86,12,343,1052,55,256,1711,101,44,11,9,162,271,14,909,1349,28,16,8,0,50,79,0,288,425,23,28,3,0,54,29,0,14,89,142,83,24,11,264,376,15,1211,1868,6,0,4,0,8,12,0,3,23,8369,8677,3304,275,20619,8844,790,3206,33455,7710,7829,2653,224,18421,6385,622,1452,26877,753,557,624,48,1983,1692,146,258,4077,46,29,16,0,85,51,8,18,164,791,590,640,47,2074,1744,155,271,4245,172,50,62,13,298,937,45,201,1492,14,0,3,0,12,51,0,10,80,15,0,8,0,20,66,5,46,134,0,0
