SA4_CODE_2016,C11_P_AdD_DL_15_19,C11_P_AdD_DL_20_24,C11_P_AdD_DL_25_34,C11_P_AdD_DL_35_44,C11_P_AdD_DL_45_54,C11_P_AdD_DL_55_64,C11_P_AdD_DL_65_74,C11_P_AdD_DL_75_84,C11_P_AdD_DL_85o,C11_P_AdD_DL_Tot,C11_P_CL_C_III_IV_15_19,C11_P_CL_C_III_IV_20_24,C11_P_CL_C_III_IV_25_34,C11_P_CL_C_III_IV_35_44,C11_P_CL_C_III_IV_45_54,C11_P_CL_C_III_IV_55_64,C11_P_CL_C_III_IV_65_74,C11_P_CL_C_III_IV_75_84,C11_P_CL_C_III_IV_85_ov,C11_P_CL_C_III_IV_Tot,C11_P_CL_C_I_II_15_19,C11_P_CL_C_I_II_20_24,C11_P_CL_C_I_II_25_34,C11_P_CL_C_I_II_35_44,C11_P_CL_C_I_II_45_54,C11_P_CL_C_I_II_55_64,C11_P_CL_C_I_II_65_74,C11_P_CL_C_I_II_75_84,C11_P_CL_C_I_II_85_ov,C11_P_CL_C_I_II_Tot,C11_P_CL_CL_nfd_15_19,C11_P_CL_CL_nfd_20_24,C11_P_CL_CL_nfd_25_34,C11_P_CL_CL_nfd_35_44,C11_P_CL_CL_nfd_45_54,C11_P_CL_CL_nfd_55_64,C11_P_CL_CL_nfd_65_74,C11_P_CL_CL_nfd_75_84,C11_P_CL_CL_nfd_85_ov,C11_P_CL_CL_nfd_Tot,C11_P_CL_T_15_19,C11_P_CL_T_20_24,C11_P_CL_T_25_34,C11_P_CL_T_35_44,C11_P_CL_T_45_54,C11_P_CL_T_55_64,C11_P_CL_T_65_74,C11_P_CL_T_75_84,C11_P_CL_T_85_ov,C11_P_CL_T_Tot,C11_P_LE_ID_15_19,C11_P_LE_ID_20_24,C11_P_LE_ID_25_34,C11_P_LE_ID_35_44,C11_P_LE_ID_45_54,C11_P_LE_ID_55_64,C11_P_LE_ID_65_74,C11_P_LE_ID_75_84,C11_P_LE_ID_85o,C11_P_LE_ID_Tot,C11_P_LE_NS_15_19,C11_P_LE_NS_20_24,C11_P_LE_NS_25_34,C11_P_LE_NS_35_44,C11_P_LE_NS_45_54,C11_P_LE_NS_55_64,C11_P_LE_NS_65_74,C11_P_LE_NS_75_84,C11_P_LE_NS_85_ov,C11_P_LE_NS_T,C11_P_Tot_15_19_yrs,C11_P_Tot_20_24_yrs,C11_P_Tot_25_34_yrs,C11_P_Tot_35_44_yrs,C11_P_Tot_45_54_yrs,C11_P_Tot_55_64_yrs,C11_P_Tot_65_74_yrs,C11_P_Tot_75_84_yrs,C11_P_Tot_85o,C11_P_T_T,C16_P_Post_Deg_15_19_yrs,C16_P_Post_Deg_20_24_yrs,C16_P_Post_Deg_25_34_yrs,C16_P_Post_Deg_35_44_yrs,C16_P_Post_Deg_45_54_yrs,C16_P_Post_Deg_55_64_yrs,C16_P_Post_Deg_65_74_yrs,C16_P_Post_Deg_75_84_yrs,C16_P_Post_Deg_85o,C16_P_Post_Deg_Tot,C16_P_GrDip_GrCe_15_19,C16_P_GrDip_GrCe_20_24,C16_P_GrDip_GrCe_25_34,C16_P_GrDip_GrCe_35_44,C16_P_GrDip_GrCe_45_54,C16_P_GrDip_GrCe_55_64,C16_P_GrDip_GrCe_65_74,C16_P_GrDip_GrCe_75_84,C16_P_GrDip_GrCe_85ov,C16_P_GrDip_GrCe_Tot,C16_P_BD_15_19,C16_P_BD_20_24,C16_P_BD_25_34,C16_P_BD_35_44,C16_P_BD_45_54,C16_P_BD_55_64,C16_P_BD_65_74,C16_P_BD_75_84,C16_P_BD_85o,C16_P_BD_Tot,C16_P_AdD_DL_15_19,C16_P_AdD_DL_20_24,C16_P_AdD_DL_25_34,C16_P_AdD_DL_35_44,C16_P_AdD_DL_45_54,C16_P_AdD_DL_55_64,C16_P_AdD_DL_65_74,C16_P_AdD_DL_75_84,C16_P_AdD_DL_85o,C16_P_AdD_DL_Tot,C16_P_CL_C_III_IV_15_19,C16_P_CL_C_III_IV_20_24,C16_P_CL_C_III_IV_25_34,C16_P_CL_C_III_IV_35_44,C16_P_CL_C_III_IV_45_54,C16_P_CL_C_III_IV_55_64,C16_P_CL_C_III_IV_65_74,C16_P_CL_C_III_IV_75_84,C16_P_CL_C_III_IV_85_ov,C16_P_CL_C_III_IV_Tot,C16_P_CL_C_I_II_15_19,C16_P_CL_C_I_II_20_24,C16_P_CL_C_I_II_25_34,C16_P_CL_C_I_II_35_44,C16_P_CL_C_I_II_45_54,C16_P_CL_C_I_II_55_64,C16_P_CL_C_I_II_65_74,C16_P_CL_C_I_II_75_84,C16_P_CL_C_I_II_85_ov,C16_P_CL_C_I_II_Tot,C16_P_CL_CL_nfd_15_19,C16_P_CL_CL_nfd_20_24,C16_P_CL_CL_nfd_25_34,C16_P_CL_CL_nfd_35_44,C16_P_CL_CL_nfd_45_54,C16_P_CL_CL_nfd_55_64,C16_P_CL_CL_nfd_65_74,C16_P_CL_CL_nfd_75_84,C16_P_CL_CL_nfd_85_ov,C16_P_CL_CL_nfd_Tot,C16_P_CL_T_15_19,C16_P_CL_T_20_24,C16_P_CL_T_25_34,C16_P_CL_T_35_44,C16_P_CL_T_45_54,C16_P_CL_T_55_64,C16_P_CL_T_65_74,C16_P_CL_T_75_84,C16_P_CL_T_85_ov,C16_P_CL_T_Tot,C16_P_LE_ID_15_19,C16_P_LE_ID_20_24,C16_P_LE_ID_25_34,C16_P_LE_ID_35_44,C16_P_LE_ID_45_54,C16_P_LE_ID_55_64,C16_P_LE_ID_65_74,C16_P_LE_ID_75_84,C16_P_LE_ID_85o,C16_P_LE_ID_Tot,C16_P_LE_NS_15_19,C16_P_LE_NS_20_24,C16_P_LE_NS_25_34,C16_P_LE_NS_35_44,C16_P_LE_NS_45_54,C16_P_LE_NS_55_64,C16_P_LE_NS_65_74,C16_P_LE_NS_75_84,C16_P_LE_NS_85_ov,C16_P_LE_NS_T,C16_P_Tot_15_19_yrs,C16_P_Tot_20_24_yrs,C16_P_Tot_25_34_yrs,C16_P_Tot_35_44_yrs,C16_P_Tot_45_54_yrs,C16_P_Tot_55_64_yrs,C16_P_Tot_65_74_yrs,C16_P_Tot_75_84_yrs,C16_P_Tot_85o,C16_P_T_T
306,61,502,2185,3399,3100,2262,1080,309,65,12962,861,2688,6551,7312,7142,5116,2621,927,183,33407,356,421,626,482,358,223,70,11,11,2561,121,178,476,585,542,425,185,47,23,2586,1338,3297,7658,8379,8045,5768,2883,984,217,38546,56,100,301,430,503,490,338,136,41,2384,1857,1419,3011,3317,3349,3013,2259,1652,825,20701,3327,6240,18184,21196,19849,14912,7956,3475,1242,96371,3,44,731,1077,1072,840,440,118,19,4340,0,56,481,644,744,612,263,66,7,2879,13,1058,5111,4861,3967,3005,1658,511,116,20298,89,568,2790,3639,3849,3076,1692,525,133,16362,796,2806,7174,7459,7601,6629,3686,1358,271,37775,367,411,563,468,417,272,141,30,12,2677,87,221,530,728,802,713,440,162,39,3716,1247,3442,8267,8654,8813,7608,4267,1552,315,44164,25,64,189,223,257,242,237,116,43,1389,1857,1649,3726,3633,4065,3965,3264,1993,813,24975,3229,6881,21289,22728,22778,19358,11821,4880,1453,114413
307,24,155,866,1269,1300,1041,503,183,42,5384,483,1569,3114,3183,3114,2377,1132,400,81,15460,226,254,317,247,151,115,47,9,0,1359,52,84,207,372,315,240,118,30,15,1438,755,1908,3644,3804,3580,2729,1295,435,95,18260,16,37,109,149,175,183,143,61,21,900,953,497,1110,1431,1463,1452,1461,1193,558,10107,1753,3035,7836,8668,8055,6743,4036,2073,787,42979,0,15,224,259,213,171,139,33,10,1060,0,28,155,186,235,239,93,29,0,966,4,402,1966,1842,1372,1119,704,259,45,7720,50,229,1037,1408,1633,1425,840,273,74,6964,575,1735,3891,3457,3367,2908,1625,568,100,18220,218,247,322,239,215,137,59,17,0,1463,53,119,276,366,444,332,236,102,25,1968,853,2110,4497,4060,4025,3378,1916,688,128,21654,11,22,57,61,70,93,76,44,14,449,1065,643,1519,1624,1915,2029,2035,1445,704,12981,1990,3433,9455,9438,9471,8453,5802,2767,976,51787
308,33,344,1514,2245,2315,1548,595,191,42,8826,807,3256,7450,7023,6463,4494,1949,762,145,32352,436,419,643,382,286,176,40,9,0,2394,87,167,379,488,407,296,140,31,7,2001,1332,3837,8476,7898,7152,4969,2128,799,154,36746,45,71,234,292,310,243,185,83,14,1476,1709,1372,2756,2852,3128,2462,2166,1872,891,19214,3124,6691,17672,17612,16383,11501,5926,3172,1141,83217,0,22,559,741,622,460,190,45,10,2659,5,64,430,515,556,438,143,43,8,2194,6,914,4144,3838,2711,1979,896,284,66,14849,45,402,1926,2416,2684,2047,922,299,80,10820,841,3392,8957,7577,7281,5625,2616,1002,209,37519,454,506,613,407,340,221,99,13,4,2658,109,203,468,580,576,516,283,113,19,2863,1406,4103,10035,8564,8203,6364,2999,1131,239,43038,28,53,154,176,180,175,129,62,13,975,1600,1424,3154,3224,3518,3021,2250,1647,912,20750,3090,6990,20415,19473,18479,14482,7532,3514,1324,95288
309,438,2606,7245,8819,7449,5525,2874,1215,317,36491,1861,5975,14674,15641,14617,11027,6498,2776,740,73812,835,708,1168,874,708,479,214,70,15,5075,236,580,1189,1494,1390,1189,652,233,66,7023,2931,7266,17032,18005,16711,12692,7367,3079,819,85912,118,319,827,918,1152,1139,789,431,167,5850,3278,3454,6409,6170,6044,5996,5675,5031,3029,45091,6821,18084,47868,48535,42166,33340,20340,10949,4653,232761,3,326,3766,3939,3065,2250,1265,354,60,15029,15,225,1347,1607,1525,1359,656,172,36,6930,79,4892,15824,14292,9770,7166,4545,1613,437,58606,831,3351,9153,10485,10120,7451,4579,1628,464,48058,2828,6543,16734,17153,16882,12822,8929,3819,1054,86754,723,703,858,830,670,619,343,107,24,4874,308,581,1407,1918,1966,1827,1583,671,190,10462,3859,7823,18998,19900,19518,15261,10857,4600,1272,102090,64,190,522,638,667,729,757,420,161,4154,3132,3511,7439,6708,7021,6724,6529,4872,3277,49205,7979,20314,57047,57571,51685,40938,29193,13642,5712,284084
310,148,932,3115,3600,3253,2158,962,293,77,14531,1040,3691,8464,8019,7178,5077,2626,1014,205,37322,645,618,953,598,420,224,66,14,9,3545,125,288,673,735,641,473,188,71,19,3217,1805,4596,10089,9353,8244,5774,2885,1093,237,44080,40,156,360,438,423,381,261,122,36,2222,2169,1866,3576,3713,3254,2602,2331,1832,932,22280,4188,9012,24209,23303,19514,13777,7591,3711,1369,106675,3,65,1447,1781,1161,789,375,103,13,5738,3,77,637,805,761,577,256,74,11,3198,20,1751,6988,6112,3809,2528,1419,460,127,23216,297,1554,4405,4813,4427,3169,1496,529,130,20829,1553,4557,11297,9318,8653,6434,3583,1422,341,47153,615,720,897,607,446,272,134,35,5,3725,182,385,900,993,939,788,458,171,59,4870,2350,5659,13092,10918,10036,7496,4169,1627,403,55747,48,106,269,300,242,228,201,86,38,1513,2271,2512,5298,4498,4125,3412,2959,2061,888,28024,4995,11716,32138,29229,24568,18197,10873,4942,1614,138264
311,167,1034,3300,3536,3129,2294,882,226,50,14615,1237,3970,8981,8926,8121,6175,2997,970,196,41566,653,641,993,701,458,264,77,18,3,3803,157,327,750,818,697,525,202,72,17,3574,2052,4940,10716,10441,9278,6958,3283,1059,217,48948,63,151,399,417,493,459,292,124,33,2428,2475,1672,2962,3264,3114,2913,2297,1652,813,21164,4785,9206,23671,22915,19844,15412,7746,3325,1168,108072,0,58,1127,1277,895,617,320,76,17,4390,3,87,562,685,608,502,199,45,9,2691,17,1520,5869,5251,3365,2416,1394,397,71,20296,321,1600,4335,4613,4123,3039,1596,423,113,20160,1819,4634,11179,10223,9347,7250,4278,1356,307,50386,620,649,779,615,485,312,179,19,5,3658,177,382,885,1081,956,852,542,187,50,5121,2617,5669,12838,11921,10778,8413,5001,1561,359,59160,45,100,283,277,311,321,259,106,34,1735,2015,1807,3648,3457,3558,3236,2771,1727,707,22926,5024,10843,28662,27483,23632,18541,11540,4330,1303,131354
312,36,330,1375,1931,1864,1086,467,119,32,7242,665,2946,7030,6444,5879,3736,1550,524,98,28864,251,316,510,319,235,112,46,0,4,1796,47,167,382,409,343,224,91,19,9,1685,965,3428,7924,7170,6456,4067,1688,545,113,32353,33,85,201,251,316,238,128,73,17,1347,1090,1293,2793,2676,2790,2105,1382,1111,497,15752,2129,5992,15997,15119,13733,8916,4116,2003,691,68689,0,26,384,393,377,281,117,24,10,1604,0,46,307,386,339,253,93,26,0,1443,8,776,3416,2693,1815,1354,543,176,52,10834,39,366,1641,2012,2065,1585,700,226,49,8684,570,2680,7541,6602,6139,4658,2217,723,160,31284,224,300,444,324,263,179,74,15,0,1832,68,177,408,474,513,379,238,71,7,2331,858,3157,8395,7397,6919,5208,2529,814,167,35445,12,26,115,124,149,120,112,51,19,725,1188,1312,3280,2909,3124,2675,1910,1221,537,18160,2111,5700,17532,15918,14774,11483,6005,2537,830,76891
313,119,596,1885,2698,2554,2104,1251,394,91,11689,961,2667,6006,6713,6418,5090,3120,1349,323,32644,500,473,606,429,332,237,93,28,3,2697,105,212,484,600,552,491,243,99,30,2824,1568,3352,7091,7742,7304,5822,3460,1473,357,38167,46,114,245,326,366,407,317,163,55,2046,1581,1164,2195,2537,2348,2418,2456,2245,1166,18109,3327,5896,14444,16892,15504,13397,8798,4733,1791,84770,3,28,337,536,632,562,403,107,23,2628,3,45,306,500,509,528,277,75,13,2254,17,807,2779,3297,2623,2220,1685,555,119,14101,178,872,2526,3293,3622,2936,1971,688,170,16260,1283,3185,7562,7668,7749,6354,4379,1804,449,40431,468,458,534,429,337,274,194,39,14,2745,141,265,518,703,740,743,631,236,57,4044,1888,3916,8619,8797,8829,7367,5210,2080,519,47216,27,49,188,163,221,180,276,164,45,1319,1291,1223,2456,2553,2651,2819,3217,2501,1777,20493,3413,6934,17209,19137,19088,16608,13038,6174,2662,104266
314,109,676,2277,3305,2839,1910,709,196,44,12060,740,2128,5305,5709,4794,3298,1563,493,130,24157,304,263,463,302,213,153,50,9,0,1761,79,170,382,549,420,367,154,38,10,2169,1118,2569,6155,6557,5424,3814,1772,542,139,28088,30,74,203,311,289,247,146,79,26,1410,813,526,1016,1260,1212,1077,908,743,448,8005,2075,4846,14838,18099,14249,9644,4463,1781,713,70697,0,34,783,1475,1249,758,359,58,12,4730,5,75,497,953,817,553,242,45,5,3187,14,1190,5075,6265,4087,2265,1184,314,76,20458,186,950,3116,3983,3796,2451,1346,375,81,16283,982,2779,6918,6609,5669,4108,2379,782,155,30382,309,337,407,324,261,175,94,21,4,1919,102,205,461,611,614,528,358,103,26,3015,1397,3320,7786,7544,6540,4810,2826,906,191,35322,24,59,137,182,197,200,160,72,22,1055,699,684,1596,1556,1517,1247,1207,805,529,9841,2313,6301,18994,21952,18214,12290,7320,2577,919,90876
315,24,138,628,851,732,464,166,45,8,3048,297,1119,2592,2359,2093,1322,517,133,21,10451,163,200,322,189,168,85,17,4,0,1139,36,61,155,213,187,114,30,7,4,802,507,1380,3065,2757,2446,1512,559,146,24,12390,19,35,99,85,119,110,47,17,3,534,814,904,1898,1724,1484,1148,773,462,130,9331,1358,2909,7599,6659,5732,3870,1742,710,178,30751,0,11,208,203,176,136,31,6,0,773,0,17,170,173,140,116,27,5,0,648,3,395,1527,992,649,537,210,56,9,4375,20,149,620,728,887,674,227,63,14,3384,288,1109,2895,2386,2182,1589,686,178,32,11338,151,220,292,197,168,96,52,8,3,1191,37,80,166,177,203,170,76,17,7,936,481,1412,3348,2760,2551,1856,807,208,41,13468,14,17,45,54,54,53,32,18,10,288,941,1015,2034,1515,1528,1407,971,434,157,10009,1459,3020,7944,6436,5989,4780,2298,804,221,32950
316,136,882,2857,4976,5134,4433,2745,1132,279,22576,1123,3334,7901,9766,10251,7787,4759,2239,597,47762,598,511,611,551,488,370,153,64,10,3347,145,245,543,819,819,858,565,212,63,4278,1864,4085,9054,11136,11560,9019,5472,2519,676,55385,45,124,344,524,675,772,678,381,130,3670,1732,1029,2036,2783,3046,3057,3444,3295,1970,22397,3798,7244,20467,28191,28137,23819,15937,8545,3313,139461,0,46,994,1654,1785,1680,1219,407,64,7854,3,69,618,1030,1406,1325,792,204,23,5480,15,1591,6516,8390,7039,5587,4153,1510,428,35229,270,1076,3731,5709,6532,5687,4062,1705,482,29254,1554,3801,9610,10663,11646,9886,6631,2943,863,57587,539,518,518,473,447,450,306,95,22,3368,184,313,707,934,1231,1332,1209,521,147,6575,2280,4633,10828,12062,13316,11662,8145,3562,1026,67523,34,65,202,288,370,423,503,358,104,2347,1528,1401,2656,3169,3662,3851,4302,3362,2286,26215,4141,8891,25555,32302,34099,30217,23181,11102,4417,173906
317,41,419,1338,1767,1894,1330,684,300,68,7840,658,2117,4049,3639,3634,2484,1294,559,133,18567,343,346,378,243,201,115,45,14,5,1692,53,151,248,306,268,247,150,41,12,1473,1056,2611,4665,4193,4102,2846,1494,619,145,21728,30,61,148,186,189,210,156,108,27,1119,882,618,1142,1151,1207,1233,1281,1443,918,9884,2016,4599,11195,11272,10731,8068,4772,2834,1262,56758,0,45,746,944,883,715,385,109,12,3837,3,37,312,455,524,449,210,64,10,2068,15,1066,3792,3257,2505,2068,1135,464,125,14433,86,472,1722,1871,2151,1716,1067,409,111,9591,839,2431,5075,4100,3920,3195,1745,692,198,22207,287,371,368,220,196,143,77,22,3,1675,90,179,288,332,396,421,268,110,43,2130,1220,2977,5734,4651,4512,3757,2093,821,250,26011,16,57,125,92,107,98,112,84,33,722,970,811,1461,1372,1489,1541,1653,1454,1042,11793,2305,5468,13891,12643,12171,10340,6652,3402,1579,68460
318,82,489,1825,2749,2532,1692,697,264,52,10385,824,3307,7396,6730,6411,4440,2135,806,139,32196,440,487,554,377,286,168,41,13,6,2365,90,220,411,499,448,317,124,49,12,2171,1354,4012,8367,7610,7144,4926,2306,864,158,36730,47,125,274,289,331,295,207,97,24,1682,1664,1512,2759,2773,2728,2224,1898,1602,837,17992,3158,7736,19381,18933,16946,11897,6185,3116,1135,88492,0,40,893,1121,1016,770,345,96,15,4300,3,97,574,626,597,434,184,39,11,2564,13,1560,5615,4587,3368,2368,1209,392,81,19189,114,748,2366,2916,3134,2365,1187,407,106,13339,969,3701,8566,7173,6780,5578,3006,1094,273,37138,412,540,498,356,272,221,82,26,5,2411,100,205,479,508,538,513,316,123,32,2802,1475,4450,9545,8032,7588,6311,3406,1241,310,42356,23,64,161,161,184,177,151,85,16,1015,1548,1953,3195,2774,2951,2651,2393,1607,714,19793,3173,8905,22346,20223,18840,15068,8876,3871,1252,102558
319,46,347,1504,2631,3083,2752,1590,498,107,12567,955,2674,6114,7402,8331,7700,5013,1831,392,40411,720,649,819,628,544,331,151,26,4,3872,137,230,470,666,709,659,331,106,21,3323,1812,3556,7407,8698,9588,8687,5489,1957,415,47610,44,89,231,319,503,612,510,271,65,2657,1678,1029,1959,2605,3034,3592,4320,3594,1752,23569,3585,5687,14374,18384,20012,19036,13614,6816,2447,103962,0,34,324,608,584,582,403,108,10,2650,3,60,279,489,648,664,338,96,6,2582,7,683,3116,3537,3075,2988,1963,680,144,16195,68,486,1841,2826,3637,3734,2547,877,192,16211,1058,3093,7197,7844,8697,9177,6877,2717,543,47216,590,667,745,559,492,441,270,59,9,3831,123,236,561,754,885,1012,855,338,76,4840,1773,3991,8499,9160,10079,10627,8003,3116,627,55882,32,54,151,142,238,308,389,191,59,1559,1754,1382,2734,3055,3931,4750,5544,4059,1758,28960,3642,6688,16942,19819,22194,23655,19180,9124,2797,124041
397,0,0,8,4,9,4,3,0,0,28,3,11,18,12,19,13,9,9,0,90,0,0,3,3,3,0,0,0,0,6,0,0,0,0,0,3,0,0,0,9,3,13,19,14,21,14,5,11,0,106,0,0,0,0,0,0,0,0,0,6,4,6,13,12,25,16,7,7,6,103,4,33,52,41,64,33,24,22,9,273,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,5,0,0,3,0,0,3,3,0,0,12,0,4,3,3,6,0,0,4,0,18,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,8,6,3,0,4,0,26,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,9,0,3,23,3,4,11,12,8,15,15,6,3,71
399,0,48,125,115,138,204,73,13,0,719,36,155,333,269,300,503,266,53,3,1915,24,23,26,12,19,29,10,0,0,138,3,17,31,25,27,48,22,6,0,171,66,191,391,302,350,576,289,56,0,2230,0,5,33,21,28,34,29,7,5,165,133,211,375,346,323,379,224,72,17,2075,197,633,1447,1016,1022,1421,713,170,27,6639,0,10,106,41,38,38,25,3,0,266,0,4,23,12,19,36,19,0,0,118,3,194,451,125,104,130,115,21,3,1147,11,78,128,95,109,218,128,18,0,779,41,110,340,256,316,418,356,61,8,1898,13,17,17,16,13,24,16,0,0,113,4,19,42,19,24,60,37,4,0,202,54,145,398,300,349,497,411,64,9,2221,3,10,24,9,18,19,20,7,0,113,87,244,585,474,448,481,334,102,17,2765,159,682,1709,1058,1085,1426,1050,215,24,7409
401,83,1238,2917,4138,4493,4169,2360,929,381,20715,491,2231,4488,5264,5526,3840,2136,1244,431,25647,236,327,505,380,325,234,109,59,16,2184,73,212,445,688,717,760,389,182,79,3557,794,2769,5442,6332,6567,4832,2634,1489,527,31385,47,148,310,426,475,446,368,207,107,2533,1299,1427,2223,2105,2380,2279,2218,2462,1967,18355,2251,9957,27454,28391,27332,22911,12446,6805,3583,141130,0,247,4431,4622,3913,3074,1978,684,185,19139,5,113,1079,1499,1734,1779,1007,246,54,7518,34,4111,13258,11767,9174,7636,4991,1687,686,53332,96,1090,3079,3852,4956,4481,3238,1286,547,22626,626,2115,4938,4653,5845,4559,2845,1461,559,27603,192,332,426,370,318,243,161,55,16,2121,87,188,409,629,815,925,768,337,162,4326,908,2637,5773,5651,6979,5731,3776,1857,730,34047,49,119,272,313,355,338,385,231,128,2183,1143,1338,2346,2051,2388,2438,2360,1904,1438,17413,2238,9650,30240,29750,29512,25472,17726,7900,3775,156262
402,73,1240,4135,5034,4789,3569,1500,505,112,20957,1069,5122,11615,11084,10093,7599,4448,2160,513,53690,599,1017,1479,904,616,316,116,30,4,5079,167,515,1066,1173,1026,803,407,135,40,5333,1836,6652,14164,13159,11730,8716,4972,2329,558,64103,73,208,574,587,614,513,315,210,59,3150,2637,2056,3681,3847,3796,3613,3526,3542,1816,28517,4642,12623,34413,30868,26566,20416,11820,7140,2642,151140,0,140,3213,2776,1330,845,420,112,25,8856,3,115,867,1050,884,753,381,89,10,4146,25,2786,11130,8533,4726,3374,1950,645,176,33344,104,1395,5524,5999,5798,4575,2461,790,213,26857,1436,5647,14299,11438,11515,8909,5664,2816,750,62475,495,1085,1611,1032,769,509,225,63,14,5795,169,395,1047,1222,1288,1101,793,305,98,6428,2103,7124,16961,13692,13572,10518,6680,3187,865,74699,41,170,493,443,419,434,397,214,66,2672,1871,1824,4244,3769,3819,3582,3503,3084,1700,27384,4143,13551,42428,36269,30546,24080,15792,8109,3059,177963
403,49,985,3541,4993,5490,4724,2285,994,377,23435,806,3959,9276,9114,9293,7451,4005,2235,697,46848,409,686,1032,673,563,367,161,58,19,3975,102,368,801,1000,991,990,522,264,85,5123,1321,5013,11108,10785,10849,8813,4694,2559,803,55944,55,169,405,567,596,598,432,272,120,3209,1689,1224,2271,2385,2835,2940,2863,3388,2397,21990,3128,10294,29691,30486,29850,25343,13810,8542,4073,155204,3,132,2593,3060,2406,2024,1200,384,70,11863,0,90,933,1441,1443,1495,827,183,35,6448,4,2906,10902,10331,7261,6213,3830,1317,511,43272,61,996,4210,5422,6251,5585,3649,1321,496,28000,1048,4090,10428,9382,9731,8332,5533,2583,899,52030,403,619,918,757,574,474,274,77,21,4108,124,297,714,1070,1142,1200,1053,480,203,6279,1573,5006,12052,11204,11457,10009,6860,3135,1124,62420,39,103,300,343,387,418,446,258,141,2435,1247,1213,2567,2495,2723,3063,3252,2742,2118,21422,2927,10442,33562,34306,31926,28803,20055,9335,4493,175852
404,49,909,2719,3139,2962,2161,924,442,154,13460,429,2392,5324,5337,5297,3801,2201,1441,476,26700,227,377,548,393,266,179,66,34,8,2082,62,190,508,561,503,437,220,89,31,2606,712,2958,6385,6296,6075,4410,2489,1556,516,31386,25,126,330,358,337,314,219,124,53,1887,1195,999,2033,2024,2212,2106,2116,2573,1808,17072,1997,7257,21819,19160,16615,12521,7039,5184,2669,94266,3,134,2686,2196,1228,869,422,120,23,7689,0,78,739,887,775,696,272,52,9,3506,13,2367,9340,6679,4171,3092,1625,545,197,28028,55,867,3325,3262,3499,2921,1608,536,208,16278,606,2336,6051,5119,5814,4599,2734,1530,602,29398,201,374,521,387,339,255,123,36,18,2262,72,200,472,650,725,639,444,195,82,3485,881,2917,7048,6150,6879,5501,3294,1760,711,35142,19,72,290,243,268,207,209,150,71,1533,872,928,2063,1802,2098,1999,2008,1821,1419,15014,1854,7361,25492,21217,18916,15288,9442,4989,2639,107199
405,9,107,588,1004,1319,1195,615,204,42,5084,273,1158,2563,2957,3279,2601,1570,670,134,15205,143,186,355,228,188,122,52,13,0,1287,24,93,236,326,315,270,132,42,12,1449,435,1436,3152,3518,3776,2997,1750,727,149,17942,16,30,80,143,176,183,124,74,22,859,557,277,520,754,998,1209,1243,1269,593,7429,1015,2141,5848,6992,7732,7037,4389,2449,860,38469,0,15,147,217,181,214,125,35,3,937,0,15,133,188,230,322,133,35,4,1061,0,366,1434,1447,1104,1239,757,251,67,6658,18,152,734,1060,1485,1614,1011,283,92,6439,306,1199,3150,3023,3421,3272,2150,798,203,17520,107,215,341,277,232,166,101,26,13,1483,45,92,235,344,413,425,300,92,27,1967,463,1509,3727,3639,4074,3861,2553,914,242,20972,8,10,44,78,79,133,132,56,32,572,684,359,751,904,1301,1644,1715,1238,705,9301,1166,2419,6964,7532,8463,9020,6425,2805,1146,45935
406,5,108,442,781,908,708,266,71,25,3316,192,1134,2552,2653,2677,1882,970,391,77,12540,95,216,388,239,135,75,30,3,3,1168,13,66,193,224,182,149,64,19,4,918,301,1419,3137,3114,2990,2103,1070,416,84,14621,12,36,109,149,135,92,69,41,8,652,644,545,1118,1216,1278,1133,1031,840,350,8163,969,2478,6456,6627,6256,4847,2711,1452,481,32269,0,10,192,162,132,123,66,13,0,701,0,19,113,137,148,164,88,11,4,679,3,276,1430,1121,789,630,319,89,23,4686,22,123,589,740,949,883,441,109,38,3885,179,998,2793,2503,2690,2227,1219,540,137,13285,72,185,335,241,139,117,53,13,3,1157,25,80,191,262,248,248,132,48,15,1244,273,1264,3319,3003,3071,2590,1404,599,152,15687,8,23,68,63,72,56,64,36,10,403,631,653,1434,1244,1466,1404,1175,826,425,9255,936,2378,7149,6464,6627,5846,3556,1681,653,35294
407,25,236,936,1644,1924,2134,1165,408,111,8577,487,1994,4507,4932,5178,4048,2383,1007,281,24817,281,387,690,487,390,210,84,22,3,2553,61,143,398,564,480,469,247,96,27,2484,827,2529,5598,5978,6040,4721,2719,1122,308,29848,21,43,173,251,270,304,209,141,50,1464,1077,598,1286,1718,1888,2187,2307,2208,1097,14366,1958,3857,10490,12117,12333,11686,7706,4278,1684,66098,0,23,290,334,325,364,321,83,17,1760,0,25,186,263,392,511,291,71,10,1751,4,440,2224,2343,1785,1918,1509,492,133,10840,36,319,1225,1751,2289,2511,1938,617,164,10861,626,2255,5195,5003,5570,5007,3412,1447,409,28926,226,370,587,503,399,342,194,46,13,2675,89,179,424,603,663,644,580,213,59,3449,937,2802,6209,6108,6631,5987,4184,1701,480,35045,17,37,117,131,147,195,193,112,65,1011,1153,810,1749,1908,2374,2558,2955,2197,1351,17051,2151,4459,12004,12846,13941,14052,11386,5277,2215,78327
