SA4_CODE_2016,C16_CF_1F1NW_N,C16_CF_1F1NW_1_149,C16_CF_1F1NW_150_299,C16_CF_1F1NW_300_399,C16_CF_1F1NW_400_499,C16_CF_1F1NW_500_649,C16_CF_1F1NW_650_799,C16_CF_1F1NW_800_999,C16_CF_1F1NW_1000_1499,C16_CF_1F1NW_1500_1999,C16_CF_1F1NW_2000_2499,C16_CF_1F1NW_2500_2999,C16_CF_1F1NW_3000_3999,C16_CF_1F1NW_4000mo,C16_CF_1F1NW_Ns,C16_CF_1F1NW_T,C16_CF_1P1NW_N,C16_CF_1P1NW_1_149,C16_CF_1P1NW_150_299,C16_CF_1P1NW_300_399,C16_CF_1P1NW_400_499,C16_CF_1P1NW_500_649,C16_CF_1P1NW_650_799,C16_CF_1P1NW_800_999,C16_CF_1P1NW_1000_1499,C16_CF_1P1NW_1500_1999,C16_CF_1P1NW_2000_2499,C16_CF_1P1NW_2500_2999,C16_CF_1P1NW_3000_3999,C16_CF_1P1NW_4000_mr,C16_CF_1P1NW_Ns,C16_CF_1P1NW_Tot,C16_CF_1A1NW_N,C16_CF_1A1NW_1_149,C16_CF_1A1NW_150_299,C16_CF_1A1NW_300_399,C16_CF_1A1NW_400_499,C16_CF_1A1NW_500_649,C16_CF_1A1NW_650_799,C16_CF_1A1NW_800_999,C16_CF_1A1NW_1000_1499,C16_CF_1A1NW_1500_1999,C16_CF_1A1NW_2000_2499,C16_CF_1A1NW_2500_2999,C16_CF_1A1NW_3000_3999,C16_CF_1A1NW_4000m,C16_CF_1A1NW_Ns,C16_CF_1A1NW_Tot,C16_CF_BA_N,C16_CF_BA_1_149,C16_CF_BA_150_299,C16_CF_BA_300_399,C16_CF_BA_400_499,C16_CF_BA_500_649,C16_CF_BA_650_799,C16_CF_BA_800_999,C16_CF_BA_1000_1499,C16_CF_BA_1500_1999,C16_CF_BA_2000_2499,C16_CF_BA_2500_2999,C16_CF_BA_3000_3999,C16_CF_BA_4000_more,C16_CF_BA_Ns,C16_CF_BA_Tot,C16_CF_BNW_N,C16_CF_BNW_1_149,C16_CF_BNW_150_299,C16_CF_BNW_300_399,C16_CF_BNW_400_499,C16_CF_BNW_500_649,C16_CF_BNW_650_799,C16_CF_BNW_800_999,C16_CF_BNW_1000_1499,C16_CF_BNW_1500_1999,C16_CF_BNW_2000_2499,C16_CF_BNW_2500_2999,C16_CF_BNW_3000_3999,C16_CF_BNW_4000_more,C16_CF_BNW_Ns,C16_CF_BNW_Tot,C16_CF_LFns_N,C16_CF_LFns_1_149,C16_CF_LFns_150_299,C16_CF_LFns_300_399,C16_CF_LFns_400_499,C16_CF_LFns_500_649,C16_CF_LFns_650_799,C16_CF_LFns_800_999,C16_CF_LFns_1000_1499,C16_CF_LFns_1500_1999,C16_CF_LFns_2000_2499,C16_CF_LFns_2500_2999,C16_CF_LFns_3000_3999,C16_CF_LFns_4000_more,C16_CF_LFns_Ns,C16_CF_LFns_T,C16_C_f_c_T_Fi_N,C16_C_f_c_T_Fi_1_149,C16_C_f_c_T_Fi_150_299,C16_C_f_c_T_Fi_300_399,C16_C_f_c_T_Fi_400_499,C16_C_f_c_T_Fi_500_649,C16_CF_c_T_Fi_650_799,C16_CF_c_T_Fi_800_999,C16_CF_c_T_Fi_1000_1499,C16_CF_c_T_Fi_1500_1999,C16_CF_c_T_Fi_2000_2499,C16_CF_c_T_Fi_2500_2999,C16_CF_c_T_Fi_3000_3999,C16_CF_c_T_Fi_4000_more,C16_C_f_with_c_TFI_Ns,C16_C_f_with_c_T_T,C16_1PF_F_N,C16_1PF_F_1_149,C16_1PF_F_150_299,C16_1PF_F_300_399,C16_1PF_F_400_499,C16_1PF_F_500_649,C16_1PF_F_650_799,C16_1PF_F_800_999,C16_1PF_F_1000_1499,C16_1PF_F_1500_1999,C16_1PF_F_2000_2499,C16_1PF_F_2500_2999,C16_1PF_F_3000_3999,C16_1PF_F_4000_more,C16_1PF_F_Ns,C16_1PF_F_Tot,C16_1PF_P_N,C16_1PF_P_1_149,C16_1PF_P_150_299,C16_1PF_P_300_399,C16_1PF_P_400_499,C16_1PF_P_500_649,C16_1PF_P_650_799,C16_1PF_P_800_999,C16_1PF_P_1000_1499,C16_1PF_P_1500_1999,C16_1PF_P_2000_2499,C16_1PF_P_2500_2999,C16_1PF_P_3000_3999,C16_1PF_P_4000_more,C16_1PF_P_Ns,C16_1PF_P_Tot,C16_1PF_A_N,C16_1PF_A_1_149,C16_1PF_A_150_299,C16_1PF_A_300_399,C16_1PF_A_400_499,C16_1PF_A_500_649,C16_1PF_A_650_799,C16_1PF_A_800_999,C16_1PF_A_1000_1499,C16_1PF_A_1500_1999,C16_1PF_A_2000_2499,C16_1PF_A_2500_2999,C16_1PF_A_3000_3999,C16_1PF_A_4000_more,C16_1PF_A_Ns,C16_1PF_A_Tot,C16_1PF_U_N,C16_1PF_U_1_149,C16_1PF_U_150_299,C16_1PF_U_300_399,C16_1PF_U_400_499,C16_1PF_U_500_649,C16_1PF_U_650_799,C16_1PF_U_800_999,C16_1PF_U_1000_1499,C16_1PF_U_1500_1999,C16_1PF_U_2000_2499,C16_1PF_U_2500_2999,C16_1PF_U_3000_3999,C16_1PF_U_4000_more,C16_1PF_U_Ns,C16_1PF_U_To,C16_1PF_N_lf_Fi_N,C16_1PF_N_lf_Fi_1_149,C16_1PF_N_lf_Fi_150_299,C16_1PF_N_lf_Fi_300_399,C16_1PF_N_lf_Fi_400_499,C16_1PF_N_lf_Fi_500_649,C16_1PF_N_lf_Fi_650_799,C16_1PF_N_lf_Fi_800_999,C16_1PF_N_lf_Fi_1000_1499,C16_1PF_N_lf_Fi_1500_1999,C16_1PF_N_lf_Fi_2000_2499,C16_1PF_N_lf_Fi_2500_2999,C16_1PF_N_lf_Fi_3000_3999,C16_1PF_N_lf_Fi_4000_more,C16_1PF_N_lf_Fi_Ns,C16_1PF_N_the_lf_Tot,C16_1PF_LFns_N,C16_1PF_LFns_1_149,C16_1PF_LFns_150_299,C16_1PF_LFns_300_399,C16_1PF_LFns_400_499,C16_1PF_LFns_500_649,C16_1PF_lf_ns_Fi_650_799,C16_1PF_lf_ns_Fi_800_999
312,13,4,3,0,4,18,63,167,713,798,845,234,415,224,239,3753,0,4,5,9,27,30,43,83,178,106,60,31,34,12,76,709,0,3,0,0,3,0,0,17,36,48,65,16,34,17,37,284,3,0,0,0,0,0,3,0,20,28,27,30,33,36,50,230,50,14,18,6,59,59,103,122,234,114,60,28,25,14,117,1026,0,0,0,0,0,0,3,3,3,8,9,4,5,3,2252,2290,87,31,49,23,110,132,276,497,2073,2558,2845,2151,2300,1932,3575,18639,4,0,4,12,21,50,124,221,466,336,255,65,82,40,190,1857,8,10,44,55,100,255,209,184,230,87,30,20,13,4,114,1354,0,3,4,13,5,19,18,20,17,16,17,4,3,0,34,173,15,17,55,61,94,121,68,28,51,9,9,6,4,0,55,600,68,18,90,121,234,346,314,224,316,105,47,26,18,14,208,2155,0,0,0,3,5,3,4,3
313,8,3,5,0,14,32,123,316,1435,1230,744,295,284,189,296,4977,4,4,10,13,39,75,106,188,390,217,137,56,51,21,112,1415,3,3,3,0,8,14,15,30,90,56,57,13,23,28,53,382,0,0,0,0,0,0,0,3,26,35,37,26,23,20,50,233,39,21,30,19,130,112,255,351,640,359,196,69,59,33,250,2562,0,0,0,0,0,0,3,4,21,5,6,10,0,0,1460,1515,69,38,54,33,204,271,580,1051,4054,4393,4039,2659,2589,1498,3168,24706,0,5,8,12,23,61,201,380,908,587,331,141,88,29,293,3065,3,17,44,73,165,401,369,387,530,206,87,25,21,10,213,2549,3,5,7,13,17,47,38,31,53,39,31,3,3,0,54,343,23,19,74,85,144,202,111,81,86,28,8,3,3,5,79,947,123,44,186,266,470,747,790,649,898,316,119,50,31,18,447,5153,0,3,0,0,3,4,8,3
314,4,3,3,4,11,27,72,225,1181,1247,964,341,488,362,287,5210,3,3,3,8,13,33,68,95,251,187,120,76,51,41,78,1038,0,0,0,0,3,0,15,23,63,59,63,27,23,14,47,338,3,0,0,0,0,0,0,3,16,24,45,32,24,21,34,195,44,13,19,16,48,66,83,148,329,236,134,76,51,37,114,1406,0,0,0,0,0,0,0,4,10,3,8,4,8,4,1537,1573,62,24,36,37,93,147,281,627,2976,4172,4653,3663,4102,3056,3095,27017,4,6,0,6,14,52,153,277,814,620,410,139,103,53,282,2928,8,12,35,55,102,228,292,292,440,207,80,29,13,4,134,1939,0,0,3,3,7,23,19,17,55,28,19,11,5,0,37,234,28,16,37,37,54,85,60,46,43,24,12,4,9,0,41,486,86,32,76,107,214,368,349,287,426,207,87,35,12,16,179,2477,0,0,0,3,3,0,4,3
315,5,0,0,3,13,30,43,114,307,244,251,66,90,59,119,1353,5,0,9,6,21,27,32,42,84,47,23,9,12,7,42,355,5,0,3,0,3,0,6,18,24,10,19,3,0,8,25,123,0,0,0,0,0,0,0,0,7,20,10,16,15,14,18,101,14,11,45,17,122,96,139,121,158,48,28,9,5,3,125,955,0,0,0,3,3,0,3,0,6,6,5,3,0,4,519,560,46,28,72,27,185,170,293,379,1087,919,964,746,866,636,1287,7697,3,4,13,5,19,37,69,86,208,159,122,43,47,30,111,945,0,3,20,25,37,91,70,59,84,27,18,8,4,3,69,514,0,0,7,4,6,13,9,14,15,5,11,0,0,0,15,93,15,6,41,21,39,32,30,15,19,11,3,0,0,0,17,248,39,34,126,171,194,218,174,143,185,70,25,14,15,14,205,1626,0,0,8,0,0,5,0,0
316,11,9,3,9,23,69,128,360,1545,1378,949,325,524,348,374,6056,4,9,20,12,48,106,160,293,594,322,176,74,99,64,154,2127,3,0,3,0,3,4,18,33,94,66,58,27,30,40,61,450,3,0,0,0,0,0,3,5,33,33,34,43,34,27,45,271,68,18,41,23,99,119,207,294,708,377,204,109,88,72,311,2742,0,0,0,0,4,0,0,8,18,14,13,0,3,3,2740,2805,122,54,87,53,218,386,694,1386,5677,6014,5743,3973,4081,2936,5312,36743,8,3,12,22,34,97,285,448,1121,773,427,137,127,43,439,3972,9,35,90,138,279,614,694,635,923,338,152,40,31,7,379,4354,3,0,8,6,22,41,31,42,70,47,22,5,5,9,71,389,39,14,79,73,131,176,108,70,85,28,14,4,3,4,49,869,140,64,164,247,427,653,687,631,981,308,139,39,32,20,478,5016,0,0,0,0,3,9,7,4
317,0,0,3,3,9,28,77,188,775,774,451,154,179,140,132,2918,4,4,3,15,19,35,67,108,212,105,66,32,24,14,62,756,0,0,0,0,4,3,3,18,42,33,25,14,13,7,27,176,0,0,0,0,3,0,0,0,9,22,24,15,13,14,21,121,30,10,14,10,84,67,126,144,307,159,81,21,29,18,99,1202,0,0,0,0,0,3,4,0,8,3,0,0,0,0,962,984,48,22,27,28,123,159,337,594,2312,2681,2589,1922,1811,1254,1927,15821,0,3,7,5,8,41,118,202,539,353,165,82,54,23,203,1789,3,8,21,39,71,221,259,206,303,117,35,11,12,3,123,1438,0,0,6,3,9,14,16,17,28,16,10,0,3,0,24,149,20,9,36,42,56,83,50,34,30,13,9,3,0,0,29,409,51,24,85,129,238,370,339,309,456,155,53,18,19,4,191,2443,0,4,0,0,0,3,3,5
318,3,4,5,3,8,39,102,224,1035,1033,617,285,271,159,218,4006,4,5,17,9,26,63,89,138,276,172,101,52,32,23,78,1083,3,0,3,0,3,7,21,17,63,58,45,17,23,13,49,327,0,0,0,0,0,0,3,3,26,17,26,30,34,26,32,203,50,22,25,16,113,115,188,223,418,237,138,48,44,22,208,1850,0,0,0,0,0,3,0,0,5,10,7,12,0,5,2255,2301,87,40,62,28,163,249,461,788,3092,3686,3765,2997,2997,1883,3796,24099,5,6,4,8,26,63,209,366,910,607,382,136,86,33,329,3167,8,21,37,67,123,301,314,297,417,172,61,24,20,6,169,2037,7,3,9,10,13,31,21,29,55,26,18,6,8,3,35,273,29,22,91,88,108,187,109,72,75,26,7,0,4,0,72,893,105,47,146,265,386,582,529,422,569,219,108,42,42,13,377,3848,0,4,0,3,4,3,3,3
319,5,7,6,11,6,50,172,372,1356,906,527,180,192,80,241,4111,3,0,13,14,53,96,170,305,571,253,112,45,15,20,167,1841,7,0,8,0,6,10,33,38,110,59,43,16,23,13,51,417,0,0,0,0,4,4,9,0,30,26,28,22,16,19,43,207,56,37,55,34,205,229,521,547,1011,372,143,57,50,46,387,3752,0,0,3,0,3,0,12,8,24,14,9,9,5,7,1825,1923,111,75,109,64,326,470,1112,1603,5209,4237,3406,2092,1898,1056,3665,25438,9,3,15,15,36,97,217,362,747,420,208,57,57,20,248,2514,3,14,61,107,211,496,456,425,529,147,36,13,20,3,215,2734,0,6,5,14,25,33,24,28,47,20,13,6,5,4,53,281,29,21,119,137,194,239,149,91,96,16,15,3,7,0,94,1199,115,64,243,382,649,1035,1065,892,997,268,107,38,31,28,604,6528,3,0,5,5,12,5,7,3
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,7,7,4,6,21,46,109,295,984,1017,860,378,700,757,355,5557,8,17,22,22,49,108,147,172,337,211,181,99,84,115,109,1682,0,0,9,0,7,5,7,18,48,31,30,17,20,23,42,257,0,0,0,0,0,0,0,3,26,34,45,37,53,58,45,299,135,31,56,31,108,110,136,182,459,267,187,93,86,82,212,2165,3,0,0,0,0,0,0,3,9,5,11,8,6,7,2141,2196,174,64,105,64,196,319,542,913,3418,3822,4379,3687,5046,6387,4552,33675,9,7,5,10,26,39,109,215,732,694,456,173,216,139,428,3253,9,25,52,65,124,291,341,304,539,219,136,58,43,26,292,2523,0,4,0,3,13,14,24,26,47,25,21,7,6,7,37,243,36,13,39,38,39,50,38,28,39,16,11,0,3,0,37,396,174,58,113,127,226,343,376,374,575,262,148,57,45,31,366,3269,0,0,0,0,0,0,5,0
402,10,7,23,14,40,131,369,824,2853,2171,1246,485,395,218,518,9311,8,12,33,46,128,242,318,468,860,386,210,106,72,31,185,3120,6,4,8,0,9,16,32,78,171,101,58,35,18,10,83,631,3,0,0,0,0,3,4,10,46,57,63,52,58,15,77,386,219,65,116,68,505,426,623,695,1286,676,339,158,85,57,547,5878,4,0,0,0,4,0,10,10,27,21,15,8,8,3,2343,2456,289,112,196,137,730,895,1544,2541,8661,8700,7657,5055,4528,2291,5502,48841,3,10,4,16,28,137,304,671,1556,1137,628,246,168,52,608,5564,18,31,104,152,296,791,793,712,1033,350,187,65,29,11,410,4965,6,0,12,16,26,66,53,56,108,61,35,10,11,4,90,552,59,43,143,172,251,292,186,112,141,31,16,3,11,3,156,1607,236,110,418,597,906,1497,1385,1088,1405,541,204,73,41,30,869,9400,0,8,5,3,0,14,11,4
403,7,3,6,8,16,55,151,396,1674,1544,1012,393,513,440,387,6600,10,15,32,29,55,137,180,332,578,348,196,95,84,47,179,2311,3,0,0,3,5,16,19,30,96,79,59,27,35,20,46,438,3,0,0,0,0,0,4,9,36,62,62,69,55,39,55,394,80,45,43,27,156,149,290,332,779,419,231,111,78,46,320,3114,0,0,0,0,0,3,7,11,12,7,8,5,4,8,2255,2330,119,64,100,67,263,414,808,1401,5656,6452,6618,5111,5329,3894,5025,41335,10,8,19,5,24,80,201,394,1157,1016,598,226,162,70,612,4587,8,18,61,113,249,579,620,628,936,378,138,52,34,17,389,4231,0,7,3,15,19,48,44,46,83,61,32,9,8,4,60,443,39,15,74,79,124,187,81,75,54,18,9,3,0,4,71,842,146,67,221,302,494,791,788,657,975,391,150,50,42,25,531,5630,0,0,0,0,3,3,7,7
404,6,3,3,13,12,62,168,299,1009,866,602,257,307,189,219,4013,7,5,34,23,69,111,149,235,387,219,125,63,59,40,108,1643,0,0,3,0,10,12,19,29,59,45,34,21,9,12,43,296,0,0,0,0,0,0,3,5,19,40,39,30,26,18,18,209,129,22,55,32,160,147,252,251,582,348,205,88,86,36,289,2697,0,0,7,0,0,5,5,3,14,10,6,3,6,3,1294,1357,150,38,114,73,285,380,716,1046,3549,3627,3709,2946,3032,2009,2921,24595,0,0,16,3,18,56,128,280,741,568,388,153,93,50,367,2859,9,13,51,80,140,287,319,304,527,250,100,30,22,7,188,2330,0,6,3,3,8,23,22,25,39,24,23,3,8,0,45,236,17,14,46,37,76,86,59,46,50,10,5,8,3,3,49,510,128,53,180,232,399,476,554,541,836,334,142,82,29,23,438,4451,0,0,0,0,4,0,6,3
405,5,3,8,6,8,27,47,146,501,420,224,85,65,50,114,1720,3,3,4,3,10,35,60,81,157,62,42,16,5,8,51,543,0,0,4,0,0,4,7,16,41,34,18,7,3,0,15,155,0,0,0,0,3,0,0,3,23,17,25,14,3,11,19,111,10,13,7,6,60,65,125,135,255,103,40,22,6,9,109,960,0,0,0,0,0,0,3,4,6,8,7,0,5,0,754,792,40,24,35,15,114,171,315,547,1985,1874,1616,1035,879,580,1655,10891,8,3,0,4,10,25,89,89,252,164,81,23,23,12,128,920,0,9,25,40,91,186,154,126,168,55,17,8,3,3,117,1007,0,3,0,3,6,18,17,12,14,6,7,0,3,3,15,104,5,6,37,28,60,59,19,20,20,0,0,0,0,0,27,285,29,19,70,131,166,249,239,229,235,103,21,10,14,13,188,1719,0,0,0,0,0,0,8,4
406,0,0,0,0,5,19,35,98,320,266,239,55,91,41,86,1264,0,0,8,4,12,23,44,48,104,48,33,16,9,10,39,392,0,0,0,3,4,10,5,8,28,15,18,0,6,0,20,116,0,0,0,0,0,0,3,3,19,7,10,17,12,7,9,86,3,12,16,9,70,45,92,92,133,52,18,5,11,8,91,671,0,0,0,0,3,0,5,3,5,0,4,0,0,0,662,687,19,19,31,20,114,112,237,360,1155,1106,1186,857,819,530,1298,7872,0,0,4,3,3,26,36,88,219,153,90,23,31,7,96,773,3,3,22,31,56,147,132,89,137,43,15,8,0,3,73,768,0,0,4,11,5,6,11,14,23,20,3,3,0,0,19,114,13,3,43,38,47,48,17,18,18,3,3,3,0,0,22,278,32,19,97,130,175,204,215,152,152,51,24,10,9,8,207,1496,0,0,0,4,0,3,3,5
407,3,4,17,0,9,39,141,283,902,583,273,117,90,56,173,2690,3,7,8,8,41,64,83,168,303,126,57,26,12,5,94,1009,0,0,0,0,8,11,8,26,73,31,20,8,14,3,20,222,0,0,0,0,0,0,3,3,49,34,32,15,15,6,27,202,28,13,19,5,89,86,176,206,349,151,53,29,19,22,168,1430,0,0,0,0,0,0,4,3,12,9,8,3,3,4,1010,1066,71,46,71,25,197,275,557,1004,3589,3206,2565,1531,1228,688,2466,17533,0,3,8,10,24,64,142,235,453,293,134,48,28,11,205,1651,0,20,46,87,154,351,309,267,315,111,37,10,3,5,180,1884,0,3,6,8,11,17,17,23,41,10,3,3,3,0,24,168,11,8,52,59,67,101,44,23,30,13,0,0,0,0,41,453,46,27,123,211,352,433,449,351,402,105,41,10,10,12,293,2866,0,0,3,3,0,3,6,6
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,0,3,5,4,11,26,52,160,808,899,765,208,330,184,227,3694,4,8,10,3,23,40,99,125,226,156,77,40,52,35,82,983,3,0,3,0,3,10,9,15,59,61,62,18,40,20,37,333,0,0,0,0,0,3,0,4,13,25,29,33,30,39,29,208,29,17,30,10,75,51,129,123,219,147,89,39,43,26,142,1171,0,0,0,0,0,3,5,0,7,8,9,3,0,3,2131,2176,49,40,58,30,143,171,376,590,2400,3009,2983,2166,2241,1600,3632,19487,3,4,10,4,18,57,119,175,452,316,224,72,63,26,209,1752,5,12,41,86,139,311,340,280,337,121,60,14,21,9,164,1944,0,3,3,5,13,30,22,17,42,14,10,3,9,0,38,228,24,5,47,63,80,94,53,24,46,9,9,3,8,0,33,494,95,32,116,161,273,372,302,229,312,124,40,17,13,13,265,2368,4,0,4,4,4,3,6,3
502,3,0,0,4,4,15,33,85,389,457,463,136,229,152,130,2095,0,0,7,10,20,21,33,66,143,75,45,22,29,20,58,550,0,0,0,3,0,0,8,13,33,36,44,11,23,20,28,215,0,0,0,0,0,0,0,0,7,5,19,15,9,11,24,85,30,16,13,9,58,49,72,101,170,76,53,24,21,26,88,802,0,0,0,0,0,0,0,0,5,6,0,3,0,0,1294,1308,42,24,24,21,86,93,173,307,1129,1215,1446,1080,1180,1057,2035,9934,3,0,0,3,0,28,47,95,248,179,115,55,54,16,120,965,0,12,27,49,66,153,161,124,186,72,30,12,8,0,84,975,3,0,3,3,0,15,15,3,27,13,12,0,5,0,22,122,22,14,35,39,47,68,33,21,25,6,4,3,0,0,24,353,75,28,70,118,195,288,235,188,206,92,39,14,16,10,184,1768,4,0,0,0,0,0,0,0
503,11,3,0,0,4,10,29,77,220,379,528,150,1028,1256,226,3935,3,3,12,14,17,31,42,61,109,71,87,60,98,186,67,874,0,0,0,0,5,0,3,3,19,9,21,5,37,35,27,165,0,0,0,0,0,0,0,0,4,3,9,10,12,49,15,107,56,16,20,9,30,39,38,61,129,83,74,70,87,120,115,940,0,0,0,0,0,0,0,0,3,0,0,5,0,6,1426,1441,92,21,34,27,68,98,153,263,806,1017,1439,1249,2872,6911,2569,17613,3,3,3,4,6,17,26,65,205,238,233,88,205,152,183,1438,4,14,16,23,31,73,120,116,222,112,78,39,54,34,106,1032,0,0,3,3,0,4,3,6,13,9,12,3,10,10,15,94,31,11,22,21,28,21,5,11,26,17,13,8,3,0,27,239,124,36,42,42,88,99,123,97,197,140,89,43,45,43,160,1365,0,0,0,0,0,0,0,0
504,14,5,6,7,11,62,133,340,1388,1475,1271,441,677,432,299,6569,8,10,18,19,47,87,133,178,354,243,140,94,81,59,132,1594,3,0,0,0,4,10,22,28,77,81,82,26,34,30,55,464,0,0,0,0,0,0,0,6,24,42,33,29,47,41,41,265,108,39,48,35,116,123,181,206,461,296,185,86,81,50,252,2263,5,0,3,0,0,0,0,5,16,14,8,3,4,0,2463,2519,161,65,91,72,207,313,562,968,3657,4475,4903,3514,4087,3282,4410,30752,9,3,3,9,19,67,147,297,854,668,489,221,202,103,404,3483,3,16,70,87,150,309,303,337,523,235,116,49,33,12,231,2479,5,3,0,5,14,20,15,21,43,42,23,11,11,3,40,254,50,20,61,69,81,121,54,45,81,34,18,6,9,0,57,708,166,59,179,207,333,443,398,347,554,264,127,84,35,20,392,3614,0,4,0,0,0,3,0,0
505,32,6,20,24,43,121,251,584,2374,2609,2733,915,2077,1606,742,14132,24,27,48,40,80,189,269,316,717,502,376,211,226,218,282,3533,11,4,9,6,6,18,30,42,131,152,129,50,117,81,121,898,3,3,0,0,3,3,5,8,36,74,70,85,88,81,122,583,265,66,125,57,272,263,367,386,921,579,412,193,228,178,548,4861,0,3,3,3,0,5,8,11,18,22,18,21,9,10,5650,5771,359,127,227,132,437,663,1095,1649,6702,8399,10107,8120,10712,11098,10306,70139,7,10,9,14,27,105,251,459,1493,1294,1078,447,423,190,814,6624,14,53,111,167,271,595,635,704,1168,506,281,99,97,41,442,5160,6,3,15,19,19,36,52,58,100,63,50,21,23,10,107,587,82,31,136,118,186,215,111,103,132,57,43,11,16,8,141,1397,327,106,292,379,575,826,777,650,1048,558,267,147,85,63,658,6745,0,0,4,0,6,5,8,7
506,28,5,15,15,39,127,331,757,2924,2993,2659,826,1544,1030,687,13992,14,21,52,53,137,216,255,346,815,452,341,175,186,186,248,3491,11,0,5,4,17,21,28,62,155,150,123,45,88,66,126,895,3,0,0,0,0,0,0,9,39,47,58,58,54,55,93,419,311,70,124,75,319,289,378,417,911,647,401,186,208,144,469,4941,3,0,4,0,3,3,7,11,18,19,19,5,14,7,4629,4741,410,110,223,156,544,739,1144,1947,7301,8401,8981,6286,7813,7014,8199,59260,12,7,7,14,28,77,211,421,1452,1130,856,351,342,159,624,5687,10,35,99,150,242,508,532,577,902,383,220,91,79,27,344,4188,3,3,3,15,11,30,25,52,94,58,46,17,22,8,84,469,107,44,128,111,175,205,117,79,145,56,34,17,22,6,114,1368,419,121,352,387,565,787,762,644,1071,463,238,135,74,48,634,6702,0,0,10,3,0,7,6,4
507,18,7,7,3,16,79,123,360,1835,2192,2283,724,1604,1149,578,10983,5,11,37,28,65,124,150,242,495,342,262,164,168,183,192,2466,4,0,3,4,5,19,20,25,111,140,120,65,81,82,91,780,0,0,0,0,0,0,6,3,16,39,41,60,66,78,68,388,153,50,72,31,146,145,250,273,627,446,299,165,171,157,409,3392,0,0,0,0,3,0,0,7,16,7,7,6,4,9,4967,5037,203,80,142,73,254,415,654,1118,4729,6173,7405,5748,7554,7998,8283,50824,16,3,16,10,22,85,186,357,1149,981,806,290,281,171,587,4963,12,20,90,125,249,483,492,515,854,369,210,73,63,17,356,3922,4,4,8,9,17,30,43,37,70,52,35,20,24,8,66,412,67,22,107,95,160,204,118,83,127,48,34,13,7,3,98,1178,301,88,272,350,518,743,642,527,785,368,184,108,61,49,583,5572,5,0,0,0,4,5,8,8
