SA4_CODE_2016,C11_Aus_Mo_O_B_OS,C11_Aus_BP_B_Aus,C11_Aus_Bplace_NS,C11_Aus_Tot_resp,C11_Aus_Ab_BP_B_OS,C11_Aus_Ab_Fa_O_B_OS,C11_Aus_Ab_Mo_O_B_OS,C11_Aus_Ab_BP_B_Aus,C11_Aus_Abor_Bplace_NS,C11_Aus_Abor_Tot_respons,C11_Chi_BP_B_OS,C11_Chi_Fa_O_B_OS,C11_Chi_Mo_O_B_OS,C11_Chi_BP_B_Aus,C11_Chi_Bplace_NS,C11_Chi_Tot_resp,C11_Cro_BP_B_OS,C11_Cro_Fa_O_B_OS,C11_Cro_Mo_O_B_OS,C11_Cro_BP_B_Aus,C11_Cro_Bplace_NS,C11_Cro_Tot_resp,C11_Dut_BP_B_OS,C11_Dut_Fa_O_B_OS,C11_Dut_Mo_O_B_OS,C11_Dut_BP_B_Aus,C11_Dut_Bplace_NS,C11_Dut_Tot_resp,C11_Eng_BP_B_OS,C11_Eng_Fa_O_B_OS,C11_Eng_Mo_O_B_OS,C11_Eng_BP_B_Aus,C11_Eng_Bplace_NS,C11_Eng_Tot_resp,C11_Fil_BP_B_OS,C11_Fil_Fa_O_B_OS,C11_Fil_Mo_O_B_OS,C11_Fil_BP_B_Aus,C11_Fil_Bplace_NS,C11_Fil_Tot_resp,C11_Fre_BP_B_OS,C11_Fre_Fa_O_B_OS,C11_Fre_Mo_O_B_OS,C11_Fre_BP_B_Aus,C11_Fre_Bplace_NS,C11_Fre_Tot_resp,C11_Ger_BP_B_OS,C11_Ger_Fa_O_B_OS,C11_Ger_Mo_O_B_OS,C11_Ger_BP_B_Aus,C11_Ger_Bplace_NS,C11_Ger_Tot_resp,C11_Gre_BP_B_OS,C11_Gre_Fa_O_B_OS,C11_Gre_Mo_O_B_OS,C11_Gre_BP_B_Aus,C11_Gre_Bplace_NS,C11_Gre_Tot_resp,C11_Hun_BP_B_OS,C11_Hun_Fa_O_B_OS,C11_Hun_Mo_O_B_OS,C11_Hun_BP_B_Aus,C11_Hun_Bplace_NS,C11_Hun_Tot_resp,C11_Ind_BP_B_OS,C11_Ind_Fa_O_B_OS,C11_Ind_Mo_O_B_OS,C11_Ind_BP_B_Aus,C11_Ind_Bplace_NS,C11_Ind_Tot_resp,C11_Iri_BP_B_OS,C11_Iri_Fa_O_B_OS,C11_Iri_Mo_O_B_OS,C11_Iri_BP_B_Aus,C11_Iri_Bplace_NS,C11_Iri_Tot_resp,C11_Ita_BP_B_OS,C11_Ita_Fa_O_B_OS,C11_Ita_Mo_O_B_OS,C11_Ita_BP_B_Aus,C11_Ita_Bplace_NS,C11_Ita_Tot_resp,C11_Kor_BP_B_OS,C11_Kor_Fa_O_B_OS,C11_Kor_Mo_O_B_OS,C11_Kor_BP_B_Aus,C11_Kor_Bplace_NS,C11_Kor_Tot_resp,C11_Leb_BP_B_OS,C11_Leb_Fa_O_B_OS,C11_Leb_Mo_O_B_OS,C11_Leb_BP_B_Aus,C11_Leb_Bplace_NS,C11_Leb_Tot_resp,C11_Mac_BP_B_OS,C11_Mac_Fa_O_B_OS,C11_Mac_Mo_O_B_OS,C11_Mac_BP_B_Aus,C11_Mac_Bplace_NS,C11_Mac_Tot_resp,C11_Mal_BP_B_OS,C11_Mal_Fa_O_B_OS,C11_Mal_Mo_O_B_OS,C11_Mal_BP_B_Aus,C11_Mal_Bplace_NS,C11_Mal_Tot_resp,C11_Mao_BP_B_OS,C11_Mao_Fa_O_B_OS,C11_Mao_Mo_O_B_OS,C11_Mao_BP_B_Aus,C11_Mao_Bplace_NS,C11_Mao_Tot_resp,C11_NZ_BP_B_OS,C11_NZ_Fa_O_B_OS,C11_NZ_Mo_O_B_OS,C11_NZ_BP_B_Aus,C11_NZ_Bplace_NS,C11_NZ_Tot_resp,C11_Pol_BP_B_OS,C11_Pol_Fa_O_B_OS,C11_Pol_Mo_O_B_OS,C11_Pol_BP_B_Aus,C11_Pol_Bplace_NS,C11_Pol_Tot_resp,C11_Rus_BP_B_OS,C11_Rus_Fa_O_B_OS,C11_Rus_Mo_O_B_OS,C11_Rus_BP_B_Aus,C11_Rus_Birthplac_ns,C11_Rus_Tot_resp,C11_Sco_BP_B_OS,C11_Sco_Fa_O_B_OS,C11_Sco_Mo_O_B_OS,C11_Sco_BP_B_Aus,C11_Sco_Birthplac_ns,C11_Sco_Tot_resp,C11_Ser_BP_B_OS,C11_Ser_Fa_O_B_OS,C11_Ser_Mo_O_B_OS,C11_Ser_BP_B_Aus,C11_Ser_Bplace_NS,C11_Ser_Tot_resp,C11_SAf_BP_B_OS,C11_SAf_Fa_O_B_OS,C11_SAf_Mo_O_B_OS,C11_SAf_BP_B_Aus,C11_SAf_Bplace_NS,C11_SAf_Tot_resp,C11_Span_BP_B_OS,C11_Span_Fa_O_B_OS,C11_Span_Mo_O_B_OS,C11_Span_BP_B_Aus,C11_Span_Bplace_NS,C11_Span_Tot_resp,C11_SriL_BP_B_OS,C11_SriL_Fa_O_B_OS,C11_SriL_Mo_O_B_OS,C11_SriL_BP_B_Aus,C11_SriL_Bplace_NS,C11_SriL_Tot_resp,C11_Turk_BP_B_OS,C11_Turk_Fa_O_B_OS,C11_Turk_Mo_O_B_OS,C11_Turk_BP_B_Aus,C11_Turk_Bplace_NS,C11_Turk_Tot_resp,C11_Viet_BP_B_OS,C11_Viet_Fa_O_B_OS,C11_Viet_Mo_O_B_OS,C11_Viet_BP_B_Aus,C11_Viet_Bplace_NS,C11_Viet_Tot_resp,C11_Wel_BP_B_OS,C11_Wel_Fa_O_B_OS,C11_Wel_Mo_O_B_OS,C11_Wel_BP_B_Aus,C11_Wel_Bplace_NS,C11_Wel_Tot_resp,C11_Oth_BP_B_OS,C11_Oth_Fa_O_B_OS,C11_Oth_Mo_O_B_OS,C11_Oth_BP_B_Aus,C11_Oth_Bplace_NS,C11_Oth_Tot_resp,C11_Anc_ns_BP_B_OS,C11_Anc_ns_Fa_O_B_OS,C11_Anc_ns_Mo_O_B_OS,C11_Anc_ns_BP_B_Aus,C11_Anc_ns_Bplace_NS,C11_Anc_NS_T_resp,C11_T_P_BP_B_OS,C11_T_P_Fa_only_bor_os,C11_T_P_Mo_O_B_OS,C11_T_P_BP_B_Aus,C11_T_P_Bplace_NS,C11_T_P_Tot_resp,C16_Aus_BP_B_OS,C16_Aus_Fa_O_B_OS,C16_Aus_Mo_O_B_OS,C16_Aus_BP_B_Aus
308,4456,81637,1923,94180,0,15,8,1785,40,1848,647,85,68,722,26,1550,110,31,7,57,0,203,1073,434,273,908,47,2729,9378,4830,3738,58527,1835,78307,1282,30,259,34,44,1650,249,60,39,401,10,758,1332,675,493,11119,259,13873,182,87,27,356,16,668,129,51,14,62,6,262,926,31,21,89,24,1098,1708,1004,710,18100,424,21947,504,330,126,1986,65,3005,149,0,13,9,3,168,21,10,8,81,3,130,19,10,0,5,0,35,103,70,36,189,8,411,1061,178,133,105,52,1534,1091,378,270,105,48,1893,217,89,25,305,12,641,190,47,29,166,15,444,2464,1216,908,14544,340,19464,53,6,0,18,3,76,839,48,45,25,12,960,179,35,23,204,13,453,138,7,3,15,5,165,26,8,0,0,0,33,475,7,10,3,20,516,268,115,54,541,15,987,4403,837,615,3128,233,9211,544,183,204,4499,14237,19668,24977,10035,7790,150010,18529,211343,793,5866,4661,84582
309,15137,121213,3308,162002,4,38,31,588,29,689,8691,355,443,954,194,10645,1747,214,102,311,35,2414,4746,1241,792,1716,142,8639,65830,16438,13139,102297,4221,201930,3225,117,609,54,96,4093,2028,283,209,1134,48,3710,6667,1742,1410,14232,389,24432,1834,621,277,1209,71,4025,1452,212,78,194,31,1971,3653,169,85,164,78,4148,11164,3431,2511,34550,924,52582,5037,1551,753,4871,248,12459,2921,3,61,29,70,3089,579,164,66,341,34,1184,364,39,24,102,6,533,1173,320,203,640,43,2372,8742,768,434,199,299,10435,8351,1602,1138,284,197,11566,2178,314,241,654,67,3462,1310,147,132,295,34,1922,14957,3845,2912,26388,757,48847,1061,96,35,84,33,1310,3403,193,189,73,44,3904,1550,158,136,446,52,2345,457,50,36,41,9,589,537,85,27,37,20,711,573,27,37,11,10,663,1750,350,240,1159,34,3532,28589,3660,3085,4253,798,40380,2996,627,515,5124,30394,39660,164513,35490,27845,239745,40053,507641,4833,21923,18319,129356
310,7337,80144,2505,101465,8,49,25,995,71,1155,3209,123,153,518,100,4102,285,59,21,92,7,468,2450,830,433,1333,68,5108,21432,8651,6258,60919,2619,99876,2313,70,391,60,79,2913,559,114,87,461,27,1254,2798,1296,893,17704,436,23126,260,138,39,426,14,879,385,91,28,120,16,635,2856,117,87,92,45,3192,3531,1626,1172,19075,527,25934,1097,579,214,2051,92,4029,391,0,8,6,14,425,125,50,14,74,3,270,76,16,0,16,0,114,341,149,79,321,26,921,3449,315,220,114,120,4219,2266,637,417,171,78,3573,921,196,134,595,23,1866,378,65,35,149,15,639,4898,2063,1500,15352,394,24209,394,58,10,43,14,516,883,95,65,32,17,1087,879,115,87,239,20,1346,492,31,11,22,8,560,95,30,11,5,7,136,8857,142,111,105,372,9593,675,216,117,814,29,1847,18752,1606,1309,2594,810,25069,2291,327,298,4152,15583,22655,75355,17865,13186,153034,22343,281788,2890,11034,8480,86149
311,8745,77093,2555,102343,7,70,29,711,34,852,4344,178,224,503,130,5383,871,134,55,132,20,1209,2624,829,506,1239,72,5265,30170,9495,7437,57660,2573,107332,2549,76,408,60,77,3171,701,113,72,465,26,1378,3410,1153,816,10094,313,15792,589,218,99,531,33,1476,849,106,37,128,16,1138,2760,146,117,109,80,3213,5091,1673,1284,17551,484,26073,1399,727,313,2306,117,4866,587,4,14,10,10,622,395,104,26,113,28,668,148,13,8,17,3,193,378,147,101,274,29,928,6906,517,441,183,343,8392,3696,917,614,172,174,5574,1059,198,105,372,32,1770,519,107,71,195,19,916,6870,2079,1512,13528,486,24471,732,55,48,42,12,893,1110,117,94,35,14,1367,919,108,71,237,16,1352,306,39,15,25,4,393,244,38,8,23,10,311,1108,37,41,15,29,1232,733,192,108,495,24,1542,25038,2264,1659,2756,1053,32775,2724,453,440,3921,13862,21389,91996,20491,15658,141565,20713,290428,3532,12348,9593,79192
312,3702,59030,1539,69302,0,18,19,493,35,563,528,20,53,587,21,1214,75,16,9,57,6,169,1033,350,216,735,25,2361,8969,3860,3103,43856,1466,61258,1450,51,241,31,66,1839,261,61,45,297,20,686,1291,580,389,7985,164,10410,92,54,18,245,9,419,100,43,7,56,7,209,549,15,11,87,11,673,1776,888,649,13999,349,17668,940,502,181,2910,64,4597,192,0,5,9,5,211,20,10,3,42,0,68,9,10,0,0,0,15,1016,449,246,2007,57,3786,904,140,112,89,36,1271,1001,335,256,97,39,1726,211,50,55,223,7,544,105,39,20,184,6,361,2468,1083,835,11609,267,16261,30,6,3,3,0,47,933,46,30,21,13,1045,207,29,23,196,18,464,89,9,9,21,3,120,35,4,0,3,0,43,73,3,5,3,0,87,279,99,66,440,12,891,3412,748,586,3578,224,8545,504,185,160,3303,11748,15904,24024,8715,6838,112090,15150,166813,830,4602,3862,59466
313,6215,68238,2054,85856,3,34,17,545,27,630,971,92,111,428,49,1655,240,61,12,61,4,383,1845,524,316,845,51,3577,21661,7353,5506,53122,2216,89862,1485,52,266,33,47,1891,533,129,79,461,23,1231,2092,874,552,9462,242,13226,255,126,47,334,19,776,315,81,22,88,10,518,748,43,52,74,23,938,3477,1448,925,16699,474,23021,1134,507,189,1872,105,3804,214,0,12,4,17,240,82,41,15,52,5,193,23,10,3,0,0,38,298,103,57,215,11,687,2140,228,178,103,100,2749,2214,509,481,161,67,3436,489,116,66,269,24,967,287,38,36,137,14,514,4733,1710,1317,12766,385,20907,114,14,9,26,3,164,647,50,46,40,7,791,426,86,32,218,17,770,145,14,9,32,3,200,43,15,0,7,0,61,218,3,15,0,6,246,643,147,101,535,16,1447,6709,1317,940,2238,320,11527,992,291,284,3398,11411,16379,45981,14871,11042,127527,16329,215751,1513,9105,7128,72536
314,5123,52812,1039,67123,5,19,7,229,13,274,1120,99,127,385,27,1765,175,42,14,67,4,297,1565,499,312,822,38,3241,17191,6337,4557,40165,1233,69481,1247,38,223,27,28,1561,479,99,59,384,14,1024,1695,721,470,7351,121,10362,205,86,44,336,19,702,296,62,29,86,3,485,1530,95,50,55,45,1780,3006,1286,953,14092,273,19604,1271,591,274,2042,57,4234,75,0,12,15,0,103,71,26,8,66,0,173,32,7,10,6,0,55,177,93,42,186,6,511,1554,211,133,93,49,2035,1772,522,385,103,54,2831,511,136,80,291,7,1026,198,33,31,107,8,380,3807,1512,1062,11209,237,17821,68,17,8,20,0,105,1668,78,84,34,11,1881,315,51,30,134,7,542,216,23,32,24,3,296,41,11,0,0,0,51,111,16,6,3,3,144,549,128,90,492,12,1269,6193,1194,815,1754,199,10157,637,184,161,1925,4639,7551,39489,12909,9158,98551,7319,167430,1369,8367,6220,56626
315,1313,26590,818,30486,5,51,13,9757,74,9908,177,36,39,450,22,710,107,18,8,21,0,154,266,99,64,171,9,615,2591,1229,1024,15924,583,21354,596,9,122,26,13,769,99,13,19,120,0,250,490,195,145,2619,55,3503,55,23,4,90,0,169,39,18,6,26,3,91,186,8,9,36,7,257,612,303,249,5469,150,6789,541,175,89,901,17,1724,21,0,0,3,0,28,8,3,3,24,0,37,0,6,0,0,0,7,37,24,10,63,0,135,458,58,50,47,39,645,351,137,93,38,9,633,88,18,12,68,4,185,36,9,3,34,6,95,702,373,268,4107,100,5549,20,7,0,3,0,32,179,12,13,7,4,206,94,17,9,76,7,201,25,0,0,3,0,32,3,3,0,3,0,11,131,3,3,0,3,144,68,28,17,122,0,238,2103,435,358,7184,155,10242,220,81,61,1987,7558,9902,8732,3095,2499,59389,9207,82926,267,1418,1383,25287
316,9071,89734,2492,114660,0,28,22,439,14,499,1014,147,158,647,51,2024,349,82,27,115,9,578,3286,836,538,1272,102,6036,36116,11400,8413,77506,2664,136100,917,47,260,32,33,1282,1023,173,129,779,33,2138,4132,1346,829,12956,329,19586,460,211,80,511,22,1283,456,107,38,119,3,725,735,84,52,85,23,976,5839,2152,1552,26663,622,36827,1995,909,339,3096,108,6443,106,5,16,16,3,146,101,56,20,134,3,316,59,18,8,14,0,97,370,172,79,298,13,931,1376,271,184,102,36,1972,3342,838,589,202,90,5066,825,153,103,435,24,1536,343,70,45,200,4,664,7969,2730,1981,21722,529,34930,122,21,11,23,0,179,1403,132,103,58,31,1728,413,99,49,319,25,904,166,36,21,31,0,256,47,15,3,9,3,74,144,3,10,3,0,170,1088,273,145,918,22,2454,8671,1972,1441,3248,319,15643,1103,340,339,4121,12834,18733,69453,22296,16473,180023,18668,306909,2045,13692,10925,98356
317,2704,50127,1172,58165,0,11,3,407,12,439,1159,40,53,296,27,1583,76,22,7,36,3,147,860,276,181,581,31,1934,6050,3526,2581,39571,1114,52838,624,18,129,16,10,797,138,29,29,278,9,477,915,623,414,14058,237,16248,74,67,24,172,7,342,94,32,4,38,3,168,758,25,17,40,26,868,1137,843,601,14996,284,17858,425,226,79,1154,23,1912,231,0,8,7,0,250,47,37,27,139,13,261,11,7,0,11,0,25,58,24,11,69,0,158,307,92,63,48,13,529,486,188,172,84,22,955,200,58,44,253,6,556,76,14,13,63,4,174,1588,926,674,10784,227,14205,25,4,0,10,0,37,510,42,41,20,3,617,129,24,12,122,4,286,106,8,3,8,7,139,45,4,0,5,0,59,119,8,7,12,8,142,182,78,48,366,8,687,4568,621,486,1478,235,7387,419,127,113,2759,6044,9460,18395,7187,5147,100723,8771,140220,590,3971,3003,50947
318,5207,74591,1967,89322,7,46,26,3513,56,3641,1082,100,123,1047,44,2393,127,36,17,86,0,268,1131,406,267,817,37,2651,11182,5824,4355,55680,1729,78777,1424,44,334,49,48,1892,450,77,67,466,12,1076,1714,770,547,8589,165,11784,468,187,84,687,27,1449,153,63,16,81,8,320,1180,46,50,81,16,1374,2182,1387,982,19926,433,24913,3662,1663,617,7842,229,14021,240,3,0,5,4,260,42,18,5,46,0,103,18,10,0,13,3,45,180,131,60,329,11,708,748,137,125,110,23,1145,1155,422,346,158,40,2119,322,93,73,317,12,815,167,36,36,148,8,394,2925,1556,1121,14595,303,20499,53,16,8,12,0,92,603,59,46,25,7,740,445,120,60,473,19,1119,237,20,10,24,0,290,8,7,7,0,3,26,241,6,12,8,8,270,326,125,57,593,12,1118,6255,1167,1032,4097,350,12897,637,227,180,3622,12962,17616,33479,13290,9711,144154,17259,217896,1141,7115,5624,77118
319,6033,97357,2691,114994,0,31,27,2072,26,2158,658,65,70,657,25,1479,208,44,15,106,6,375,2047,554,364,1039,61,4074,18255,7791,5568,78829,2527,112975,1342,36,325,28,44,1770,526,84,62,545,22,1241,2741,1177,741,19217,421,24291,160,99,24,302,14,605,360,78,27,86,10,566,545,64,36,96,10,747,2728,1542,919,21918,490,27601,1293,606,197,2577,86,4758,134,3,5,10,8,161,62,24,11,72,0,170,20,11,6,13,3,47,383,107,42,321,22,880,604,147,129,114,32,1022,1309,493,364,195,44,2401,459,109,54,472,18,1110,240,71,41,161,4,525,4049,1951,1241,19095,483,26818,69,19,16,9,4,115,590,42,33,21,9,689,296,55,30,269,13,655,150,17,18,53,5,238,138,25,8,8,9,192,229,11,9,4,7,256,487,132,90,627,17,1349,4578,1124,771,3595,269,10328,759,292,249,5413,12946,19654,38595,15274,10881,189734,18786,273266,1180,8531,6186,100597
397,19,105,3,141,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,6,0,0,0,0,6,62,11,16,100,10,198,3,0,0,0,0,8,3,0,0,0,0,4,8,3,0,15,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,33,0,46,3,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,29,0,48,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,15,0,3,4,0,19,3,0,0,3,70,78,122,24,29,218,79,473,0,3,0,31
399,264,3094,107,3859,7,3,0,74,0,82,142,0,6,20,6,175,19,5,0,7,0,29,148,27,12,37,0,222,1426,307,226,2434,116,4505,59,0,10,0,3,76,61,0,3,17,4,94,177,30,29,433,11,685,21,7,0,27,0,55,20,0,0,6,0,30,56,3,0,5,0,65,369,65,37,854,30,1361,89,23,9,105,9,229,23,0,0,0,5,27,3,0,0,3,0,9,0,0,0,0,0,0,20,7,0,9,0,38,119,13,12,0,5,143,204,26,19,11,3,265,35,7,5,8,0,61,18,0,0,8,0,28,346,75,66,677,14,1182,7,0,0,0,0,9,37,0,7,0,0,50,33,0,3,16,0,52,0,0,0,0,0,5,5,0,0,0,0,4,22,0,0,0,0,21,54,8,12,31,0,106,576,65,30,157,32,858,65,12,3,177,1713,1974,3479,622,452,6009,1984,12543,60,362,215,3075
401,6823,63025,1403,82255,4,26,15,225,10,274,12900,263,272,269,210,13922,774,155,78,242,22,1267,2202,714,406,948,47,4320,22170,9260,6825,55632,1627,95516,972,19,134,22,24,1176,611,163,105,514,26,1426,4002,1543,974,14351,261,21132,5359,896,356,2399,157,9174,785,164,54,161,15,1181,4906,134,99,95,72,5306,3731,1687,1142,15646,382,22581,16678,3037,1043,8219,488,29457,1714,18,33,26,20,1809,600,141,88,326,26,1181,92,22,14,49,3,181,523,126,60,268,6,984,133,48,43,34,4,263,758,290,175,65,24,1309,1850,326,162,681,34,3057,795,79,77,142,11,1096,4504,2043,1472,14380,284,22680,416,58,37,71,9,593,837,75,73,20,17,1022,438,70,40,125,6,672,902,33,32,15,12,994,142,24,5,11,3,182,1246,38,52,12,36,1381,824,216,166,719,18,1951,14428,1805,1252,2390,377,20254,1167,206,189,2064,10658,14280,95358,20243,13464,132835,15164,277063,1915,9842,7125,61938
402,10814,99145,3312,130485,12,71,53,1096,73,1297,7018,170,197,292,123,7794,1298,184,110,289,37,1909,3664,1095,689,1560,122,7129,46648,14492,12010,74997,3644,151795,3519,98,408,39,116,4180,480,108,69,609,33,1302,5315,2074,1439,16831,458,26126,3316,677,340,1778,162,6277,1027,214,75,271,31,1625,5439,111,63,104,137,5864,5853,2008,1382,15946,501,25686,10201,2837,1164,7311,481,21989,585,22,12,15,8,638,855,200,76,152,34,1323,329,39,21,68,12,470,1166,335,199,573,50,2327,447,128,79,69,29,752,685,277,219,105,34,1313,3455,484,271,1019,103,5336,1128,125,81,188,25,1550,8464,2703,2150,14100,536,27957,1354,127,74,95,29,1680,820,65,64,17,7,970,840,84,74,234,39,1273,420,25,16,18,12,499,297,41,11,19,11,381,6475,202,102,95,227,7100,1446,303,189,735,40,2711,25268,2095,1198,2652,920,32135,3049,428,364,4331,15058,23234,135748,28307,20697,182656,24233,391644,4569,15112,11378,101498
403,10053,95214,2523,123182,3,47,31,525,35,638,5428,179,198,348,140,6295,932,138,63,201,29,1362,3625,1164,652,1486,89,7022,42339,13113,10244,78366,2879,146945,1917,61,289,31,45,2354,711,123,104,730,41,1713,5041,1859,1202,15766,386,24255,3309,746,304,1646,122,6126,743,168,65,185,13,1171,3070,117,68,91,66,3410,5827,2028,1355,19148,533,28885,4383,1518,554,4013,221,10689,531,10,35,43,9,632,758,188,78,287,26,1340,130,23,11,44,0,209,594,179,105,420,25,1323,497,134,82,61,30,803,995,423,275,82,37,1807,2561,346,184,772,64,3922,707,56,52,130,23,966,8358,2647,2023,17178,470,30674,589,67,23,86,16,782,1247,91,84,39,36,1498,577,87,63,201,10,934,371,40,31,26,13,480,99,14,5,15,0,132,435,31,57,13,25,565,1541,275,193,906,34,2940,13886,2089,1321,2858,437,20592,1391,309,281,3302,10598,15882,98536,25231,18157,180742,17214,339873,2291,14395,10551,94392
404,4190,46289,1440,59365,0,41,15,623,33,714,6947,105,142,188,146,7518,1458,194,76,289,42,2051,1231,411,274,537,48,2498,13548,5762,4229,37772,1471,62782,1809,33,223,25,64,2154,337,64,41,406,17,868,2405,897,514,8258,233,12308,8225,1200,423,2947,321,13119,521,92,27,142,19,803,4800,59,43,38,89,5032,2414,1209,780,10857,308,15575,12191,2376,835,5939,458,21792,378,8,13,18,11,424,375,115,25,149,28,694,459,49,30,109,0,651,667,163,82,277,25,1218,246,59,43,33,21,412,434,144,109,21,17,740,2611,306,154,628,51,3753,1110,136,80,210,24,1558,3330,1387,1001,8693,264,14671,2023,123,47,119,58,2366,354,35,27,13,5,438,447,66,33,118,11,681,272,13,15,6,5,310,73,20,8,14,3,115,5963,102,83,40,209,6400,489,125,90,462,21,1192,14403,1415,809,1984,490,19102,1946,225,146,2034,8523,12871,84002,14602,9004,95686,13357,216654,1982,6799,4715,45890
405,2288,39765,1024,46089,0,5,6,286,21,319,122,14,25,77,5,232,58,24,3,37,0,124,790,234,173,349,15,1564,7474,2801,2513,31432,887,45100,255,11,44,11,8,329,119,26,24,195,10,368,1097,537,380,12103,197,14311,238,64,19,166,9,496,91,30,3,30,0,152,119,16,3,24,7,167,874,405,267,6881,136,8561,710,312,144,1112,37,2321,25,0,3,6,0,35,13,4,4,29,0,54,5,0,0,0,0,9,86,37,21,82,4,229,53,15,13,26,8,123,167,82,57,28,6,349,187,68,31,228,8,514,53,10,12,47,0,125,1318,603,447,6247,126,8744,23,6,7,11,0,39,69,13,6,11,0,102,60,15,3,60,0,142,13,4,3,6,0,30,4,0,0,0,0,11,49,8,11,3,0,71,231,57,34,314,6,640,1242,318,239,805,54,2656,185,85,74,1800,3130,5277,13623,5223,4146,78346,5175,106521,431,2893,2324,41789
406,1762,30490,838,35714,0,29,10,3521,66,3628,177,16,17,83,11,293,325,70,17,113,16,544,599,211,133,313,28,1285,4993,2193,1777,21640,761,31367,420,14,54,12,26,529,99,22,21,168,6,321,822,404,222,5196,128,6777,340,73,20,256,21,701,100,28,3,31,0,156,305,14,5,19,3,343,802,377,229,5026,133,6562,535,198,63,698,17,1519,33,0,3,0,0,33,10,4,3,20,0,37,15,0,0,4,0,24,53,18,18,54,7,160,166,48,28,34,6,287,163,75,43,23,6,309,176,67,21,149,11,428,44,12,12,30,0,93,1590,542,429,4389,117,7061,76,21,0,16,4,121,288,22,13,6,3,341,142,30,10,61,10,251,64,5,0,3,3,76,4,0,0,0,0,6,37,10,4,10,0,57,223,75,40,165,7,500,1341,306,183,705,50,2585,245,89,47,1685,5227,7297,12272,4464,3183,57652,7024,84590,350,2250,1782,30319
407,3389,62860,1629,72972,4,16,5,720,44,785,626,23,33,209,19,904,266,48,17,103,9,450,1779,508,307,846,52,3497,11949,4650,3786,51781,1677,73847,629,3,116,13,26,784,172,45,31,374,19,634,1778,803,625,16046,278,19530,994,151,62,534,30,1762,239,54,17,73,11,381,578,24,30,42,15,685,1401,643,469,10368,271,13155,1612,496,166,1708,72,4050,151,0,15,3,0,173,73,20,3,68,4,171,13,5,10,13,0,41,100,51,9,86,5,249,403,82,31,56,23,589,338,183,93,57,9,675,454,86,55,333,12,942,119,22,22,61,3,230,2265,1033,784,11672,265,16023,58,14,3,18,0,87,176,23,18,18,5,236,93,17,14,83,8,214,76,4,7,12,3,102,137,26,10,11,6,193,144,10,15,4,0,174,370,106,61,482,17,1034,3351,591,345,1348,177,5811,507,142,100,2989,7111,10851,27177,8842,6522,123726,10883,177151,775,4753,3666,64531
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0
499,75,796,36,1029,0,0,3,26,0,27,58,0,0,6,3,62,5,0,0,0,0,4,27,10,12,7,0,56,264,81,90,533,28,997,6,0,3,0,0,6,8,0,0,5,3,17,47,18,11,115,6,194,9,4,0,3,0,27,3,0,0,0,0,7,31,0,0,3,0,32,58,18,7,150,5,239,31,7,0,34,3,74,3,0,0,0,0,11,3,0,0,0,0,4,0,0,0,0,0,0,3,3,0,6,0,13,8,0,0,0,0,11,17,4,0,3,0,23,15,0,0,6,0,23,3,0,0,0,0,7,70,25,8,123,7,231,3,0,0,0,0,3,9,0,0,0,0,7,3,0,0,3,0,10,0,0,0,0,0,4,0,0,0,0,0,0,20,0,0,9,0,31,10,6,3,9,0,27,147,16,3,41,3,214,19,3,4,24,490,538,786,174,141,1401,568,3069,25,79,58,653
