SA4_CODE_2016,C06_C_Tot_0_14,C06_C_Tot_15_24,C06_C_Tot_25_34,C06_C_Tot_35_44,C06_C_Tot_45_54,C06_C_Tot_55_64,C06_C_Tot_65_74,C06_C_Tot_75_84,C06_C_Tot_85ov,C06_C_T_T,C06_Hinduism_0_14,C06_Hinduism_15_24,C06_Hinduism_25_34,C06_Hinduism_35_44,C06_Hinduism_45_54,C06_Hinduism_55_64,C06_Hinduism_65_74,C06_Hinduism_75_84,C06_Hinduism_85ov,C06_Hinduism_Tot,C06_Islam_0_14,C06_Islam_15_24,C06_Islam_25_34,C06_Islam_35_44,C06_Islam_45_54,C06_Islam_55_64,C06_Islam_65_74,C06_Islam_75_84,C06_Islam_85ov,C06_Islam_Tot,C06_Judaism_0_14,C06_Judaism_15_24,C06_Judaism_25_34,C06_Judaism_35_44,C06_Judaism_45_54,C06_Judaism_55_64,C06_Judaism_65_74,C06_Judaism_75_84,C06_Judaism_85ov,C06_Judaism_Tot,C06_OR_Au_Ab_Tr_R_0_14,C06_OR_Au_Ab_Tr_R_15_24,C06_OR_Au_Ab_Tr_R_25_34,C06_OR_Au_Ab_Tr_R_35_44,C06_OR_Au_Ab_Tr_R_45_54,C06_OR_Au_Ab_Tr_R_55_64,C06_OR_Au_Ab_Tr_R_65_74,C06_OR_Au_Ab_Tr_R_75_84,C06_OR_A_Ab_Tr_Re_85oe,C06_OR_Au_Ab_Tr_Re_Tot,C06_OR_Sikhism_0_14,C06_OR_Sikhism_15_24,C06_OR_Sikhism_25_34,C06_OR_Sikhism_35_44,C06_OR_Sikhism_45_54,C06_OR_Sikhism_55_64,C06_OR_Sikhism_65_74,C06_OR_Sikhism_75_84,C06_OR_Sikhism_85oe,C06_OR_Sikhism_Tot,C06_OR_OR_0_14,C06_OR_OR_15_24,C06_OR_OR_25_34,C06_OR_OR_35_44,C06_OR_OR_45_54,C06_OR_OR_55_64,C06_OR_OR_65_74,C06_OR_OR_75_84,C06_OR_OR_85oe,C06_OR_OR_Tot,C06_OR_Tot_0_14,C06_OR_Tot_15_24,C06_OR_Tot_25_34,C06_OR_Tot_35_44,C06_OR_Tot_45_54,C06_OR_Tot_55_64,C06_OR_Tot_65_74,C06_OR_Tot_75_84,C06_OR_Tot_85ov,C06_OR_T_T,C06_SBOSB_No_RA_0_14,C06_SBOSB_No_RA_15_24,C06_SBOSB_No_RA_25_34,C06_SBOSB_No_RA_35_44,C06_SBOSB_No_RA_45_54,C06_SBOSB_No_RA_55_64,C06_SBOSB_No_RA_65_74,C06_SBOSB_No_RA_75_84,C06_SBOSB_No_RA_85ov,C06_SBOSB_No_RA_Tot,C06_Rel_aff_ns_0_14,C06_Rel_aff_ns_15_24,C06_Rel_aff_ns_25_34,C06_Rel_aff_ns_35_44,C06_Rel_aff_ns_45_54,C06_Rel_aff_ns_55_64,C06_Rel_aff_ns_65_74,C06_Rel_aff_ns_75_84,C06_Rel_aff_ns_85ov,C06_Rel_aff_NS_T,C06_Tot_0_14_yrs,C06_Tot_15_24_yrs,C06_Tot_25_34_yrs,C06_Tot_35_44_yrs,C06_Tot_45_54_yrs,C06_Tot_55_64_yrs,C06_Tot_65_74_yrs,C06_Tot_75_84_yrs,C06_Tot_85o,C06_T_T,C11_Buddhism_0_14_yrs,C11_Buddhism_15_24,C11_Buddhism_25_34,C11_Buddhism_35_44,C11_Buddhism_45_54,C11_Buddhism_55_64,C11_Buddhism_65_74,C11_Buddhism_75_84,C11_Buddhism_85ov,C11_Buddhism_Tot,C11_Christ_Angl_0_14,C11_Christ_Angl_15_24,C11_Christ_Angl_25_34,C11_Christ_Angl_35_44,C11_Christ_Angl_45_54,C11_Christ_Angl_55_64,C11_Christ_Angl_65_74,C11_Christ_Angl_75_84,C11_Christ_Angl_85ov,C11_Christ_Angl_Tot,C11_C_Assyr_Apo_0_14,C11_C_Assyr_Apo_15_24,C11_C_Assyr_Apo_25_34,C11_C_Assyr_Apo_35_44,C11_C_Assyr_Apo_45_54,C11_C_Assyr_Apo_55_64,C11_C_Assyr_Apo_65_74,C11_C_Assyr_Apo_75_84,C11_C_Assyr_Apo_85ov,C11_C_Assyr_Apo_Tot,C11_C_Baptist_0_14,C11_C_Baptist_15_24,C11_C_Baptist_25_34,C11_C_Baptist_35_44,C11_C_Baptist_45_54,C11_C_Baptist_55_64,C11_C_Baptist_65_74,C11_C_Baptist_75_84,C11_C_Baptist_85ov,C11_C_Baptist_Tot,C11_Christ_Breth_0_14,C11_Christ_Breth_15_24,C11_Christ_Breth_25_34,C11_Christ_Breth_35_44,C11_Christ_Breth_45_54,C11_Christ_Breth_55_64,C11_Christ_Breth_65_74,C11_Christ_Breth_75_84,C11_Christ_Breth_85ov,C11_Christ_Breth_To,C11_Ch_Catholic_0_14,C11_Ch_Catholic_15_24,C11_Ch_Catholic_25_34,C11_Ch_Catholic_35_44,C11_Ch_Catholic_45_54,C11_Ch_Catholic_55_64,C11_Ch_Catholic_65_74,C11_Ch_Catholic_75_84,C11_Ch_Catholic_85ov,C11_C_Catholic_Tot,C11_C_Chur_Christ_0_14,C11_C_Chur_Christ_15_24,C11_C_Chur_Christ_25_34,C11_C_Chur_Christ_35_44,C11_C_Chur_Christ_45_54,C11_C_Chur_Christ_55_64,C11_C_Chur_Christ_65_74,C11_C_Chur_Christ_75_84,C11_C_Chur_Christ_85ov,C11_C_Chur_Christ_Tot,C11_C_East_Ortho_0_14,C11_C_East_Ortho_15_24,C11_C_East_Ortho_25_34,C11_C_East_Ortho_35_44,C11_C_East_Ortho_45_54,C11_C_East_Ortho_55_64,C11_C_East_Ortho_65_74,C11_C_East_Ortho_75_84,C11_C_East_Ortho_85ov,C11_C_East_Ortho_To,C11_C_Jeh_Wit_0_14,C11_C_Jeh_Wit_15_24,C11_C_Jeh_Wit_25_34,C11_C_Jeh_Wit_35_44,C11_C_Jeh_Wit_45_54,C11_C_Jeh_Wit_55_64,C11_C_Jeh_Wit_65_74,C11_C_Jeh_Wit_75_84,C11_C_Jeh_Wit_85ov,C11_C_Jeh_Wit_Tot
308,27296,16784,16000,20400,20412,15571,9807,5601,1696,133561,68,63,98,64,32,13,5,0,0,337,60,33,55,49,37,6,8,0,0,243,0,4,6,3,6,11,3,0,0,28,11,3,3,3,5,4,0,0,0,30,3,13,9,3,3,0,0,0,0,36,77,78,79,85,70,46,16,8,0,460,94,93,99,92,81,47,16,8,0,526,11074,5900,5435,4685,3644,2131,808,347,92,34113,5815,3526,3275,3408,3296,2245,1358,926,441,24286,44514,26504,25124,28865,27641,20102,12037,6885,2225,193900,259,166,324,334,218,114,45,7,3,1473,7539,4360,4717,6261,6984,6191,4037,2213,691,43002,0,0,0,0,0,0,0,0,0,0,1068,620,579,602,670,507,238,126,47,4458,35,21,5,18,14,11,11,0,0,119,12017,7512,6703,7201,7269,5236,3192,1723,479,51340,60,25,45,39,50,38,25,11,4,309,107,60,77,92,96,68,38,23,8,576,191,110,142,176,158,138,88,38,6,1046
309,47169,34541,33834,41379,41057,39090,25306,17494,5405,285278,213,262,328,192,153,57,30,5,0,1239,630,506,513,404,300,201,78,17,4,2656,126,115,109,120,169,174,113,147,58,1145,5,0,3,3,3,3,0,0,0,15,40,34,45,23,27,11,0,4,3,194,191,265,311,299,276,183,58,35,12,1621,234,302,362,328,308,196,58,39,13,1826,21529,14174,15622,13360,10240,6887,3240,1829,515,87398,11578,9255,9209,8337,7791,6367,4075,3111,1376,61097,82168,59969,61030,65254,60965,53547,33113,22740,7405,446185,997,1057,1625,1560,1366,1002,372,133,34,8147,15374,10210,9941,15416,15925,16216,12642,7173,3034,105939,4,5,0,3,4,3,0,0,0,20,1402,970,936,1004,1097,990,599,268,123,7387,10,3,11,5,19,10,12,13,8,106,22424,15890,15330,17212,16264,13699,9844,5360,1743,117769,108,72,54,94,141,144,122,88,47,878,972,690,671,927,859,628,587,328,99,5755,475,361,450,453,419,372,270,128,50,2977
310,33638,20864,19341,24541,22545,18509,11462,6833,2257,159980,145,86,159,141,75,49,24,0,4,683,386,182,230,218,118,60,38,5,0,1238,30,13,12,16,24,14,8,5,4,120,12,4,10,0,3,0,0,0,0,24,28,19,26,22,14,5,3,0,0,113,112,125,162,174,119,89,29,10,5,804,149,142,194,196,131,91,32,8,3,944,13543,6843,7021,6158,4399,2689,1076,470,135,42337,7594,4366,4414,4425,3551,2615,1450,950,381,29745,57053,33442,32472,36863,31887,24503,14296,8386,2813,241707,1703,1190,1313,1430,1340,813,318,125,45,8274,8757,5384,5313,7186,7418,6389,4486,2256,814,48001,3,0,0,0,0,0,0,0,0,3,1520,928,957,953,1011,799,582,283,104,7141,67,33,26,25,32,27,13,18,4,246,13897,8769,8339,8958,8152,6341,3928,1935,618,60940,227,125,102,166,161,158,145,76,22,1184,289,185,201,240,217,164,109,54,25,1479,364,211,215,259,248,190,131,83,23,1721
311,34460,23730,21004,25472,25444,20974,10106,5207,1557,167962,229,152,210,158,147,69,42,13,3,1033,853,404,479,368,270,121,47,19,0,2562,40,21,14,25,24,22,10,7,0,154,3,3,0,4,0,0,0,0,0,16,47,25,28,30,25,9,7,5,0,170,191,214,228,198,160,93,38,11,8,1148,241,240,256,232,180,104,44,21,10,1336,16978,9101,8674,7396,5537,3306,1086,487,145,52707,9249,4967,4586,4554,3956,3085,1320,711,274,32702,62735,39205,35717,38817,36082,27939,12745,6499,2008,261739,846,661,819,784,690,471,160,62,18,4513,8920,5891,5635,8037,8510,7898,5117,2257,778,53044,3,3,3,3,4,3,0,0,0,15,1574,939,992,963,935,792,434,181,62,6866,38,13,23,7,21,32,12,7,0,149,13002,8720,8011,8776,8274,7141,3931,1689,551,60092,101,52,71,55,80,92,56,14,10,530,467,355,382,423,386,365,199,93,19,2689,416,327,286,300,362,304,160,111,23,2292
312,20045,12409,12897,16140,15930,11962,6716,3959,1237,101297,41,14,28,38,27,7,7,0,0,162,65,42,58,73,39,20,15,4,0,321,9,8,10,17,3,4,0,0,0,48,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,36,47,68,63,35,13,3,4,0,269,39,48,66,63,37,17,3,4,0,280,7893,4129,4472,3846,3056,1675,637,263,59,26039,4695,3042,3197,3519,3124,2022,1041,647,182,21464,32839,19770,20829,23833,22350,15772,8422,4881,1485,150171,130,146,217,189,211,109,29,6,0,1027,5328,3150,3645,4736,5333,4450,2551,1515,534,31238,0,0,0,0,0,0,0,0,0,0,395,248,265,284,310,203,120,36,13,1877,3,0,3,0,7,0,0,0,0,22,10439,6249,6496,6787,6385,4454,2525,1355,381,45065,33,30,32,33,30,29,4,8,0,197,45,39,41,52,42,43,21,14,9,299,204,126,127,151,139,117,50,43,3,961
313,22046,13870,12020,17513,17907,17507,12355,8023,2415,123660,74,50,64,70,61,25,12,4,0,355,67,37,51,48,39,23,8,3,0,285,15,6,11,10,16,19,8,3,3,88,7,3,0,3,0,0,0,0,0,12,4,6,0,0,0,0,0,0,0,17,136,94,132,117,128,90,44,24,0,755,147,104,133,119,130,90,44,24,0,791,11834,5943,5401,5194,4107,3037,1430,826,244,38022,5586,3270,2934,3148,2866,2570,1595,1193,525,23686,39907,23395,20776,26297,25323,23383,15496,10079,3195,187850,274,214,297,315,301,226,91,16,0,1737,6671,4053,3751,6164,6581,7221,5884,3353,1230,44906,0,0,0,0,0,0,0,0,0,3,934,600,532,681,761,624,506,251,105,5003,84,46,39,28,28,30,28,18,17,313,9086,5772,4978,6373,6387,5856,4266,2327,742,45781,44,42,31,28,44,47,51,34,13,339,224,139,101,140,141,85,91,33,8,962,297,208,215,210,251,229,158,93,30,1691
314,21242,12207,12244,16274,14562,11942,5107,2708,862,97152,147,79,116,123,98,44,21,5,0,631,61,42,43,49,26,15,11,4,0,253,5,3,6,11,10,8,0,6,0,58,0,0,0,0,0,0,0,0,0,3,0,3,11,4,4,3,0,0,0,25,99,67,78,100,70,45,17,3,0,477,98,65,88,107,74,46,17,3,0,511,8523,4022,4753,4382,3211,1747,503,230,70,27444,3776,1957,1984,2268,1841,1404,613,362,208,14411,33960,18475,19358,23359,19950,15284,6288,3328,1145,141143,200,149,248,266,214,124,42,22,4,1264,5843,3292,3286,5626,5136,4415,2742,1168,463,31972,4,3,0,4,0,0,0,0,0,11,1372,768,677,837,747,591,275,102,49,5422,11,8,4,7,16,12,10,3,0,65,9876,5678,5082,6591,5790,4333,2244,899,306,40798,30,66,24,28,52,55,37,22,6,324,125,85,87,114,117,59,43,18,6,657,218,113,150,159,120,111,72,28,6,983
315,13253,7154,7713,8442,7485,5675,2996,1549,385,54656,16,3,19,15,9,7,0,0,0,72,31,18,29,15,17,15,5,0,0,131,3,3,0,3,0,3,0,0,0,10,32,17,12,18,7,10,4,3,0,97,0,0,0,0,0,0,0,0,0,7,57,24,42,27,34,14,12,3,4,214,87,46,63,45,41,23,15,3,4,320,3602,1754,2097,1584,1283,787,300,143,20,11570,3234,1685,1743,1683,1407,948,494,248,99,11538,20260,10675,11704,11833,10280,7496,3808,1952,510,78520,46,46,80,76,66,56,12,3,0,386,3961,2260,2430,2595,2834,2388,1412,688,189,18764,0,0,0,0,0,0,0,0,0,0,376,148,217,184,140,120,38,10,3,1236,233,88,92,66,71,29,14,7,0,604,4500,2531,2721,2816,2683,1921,1152,569,147,19029,19,18,14,17,8,9,5,3,0,100,27,19,29,28,25,27,10,10,8,178,145,71,71,88,57,70,35,10,3,542
316,29257,17631,15727,24334,26011,25188,18840,12533,3869,173385,47,31,63,40,56,25,12,3,0,279,60,42,54,63,46,23,12,11,0,310,47,19,15,32,49,38,33,16,11,243,0,3,5,4,3,0,0,0,0,17,4,3,0,8,0,0,3,0,0,20,130,118,166,173,214,128,64,19,6,1027,137,128,176,182,223,126,68,19,6,1064,16314,9287,8766,9237,8688,6117,3047,1567,446,63467,7739,4565,3987,4927,4886,3929,2566,1753,765,35117,53918,31953,29132,39293,40488,35777,24668,15935,5103,276263,587,426,597,786,798,698,216,45,15,4178,8996,4873,4043,8361,9508,10398,9212,5578,2376,63352,0,0,0,0,0,0,0,0,0,3,1392,780,752,901,1048,950,731,352,126,7026,79,54,27,53,52,22,29,20,7,338,11917,6920,5689,8435,9342,7842,5907,3221,1015,60293,81,33,25,70,70,122,137,78,25,645,159,100,111,177,179,119,102,50,20,1023,427,259,271,302,363,264,209,128,51,2270
317,20397,14225,11086,13360,13537,11164,7711,5420,1915,98820,59,107,91,61,31,11,5,0,0,366,131,108,114,62,33,20,0,0,0,468,11,3,8,7,9,5,3,0,0,37,3,0,0,0,3,0,0,0,0,8,4,3,0,4,0,0,0,0,0,15,60,84,87,63,59,36,12,14,0,410,66,87,90,68,61,43,12,14,0,429,4604,3097,2542,2192,1835,1141,538,293,63,16316,2939,2078,1600,1658,1604,1251,734,601,253,12711,28299,19870,15678,17556,17210,13693,9024,6338,2239,129911,135,182,247,211,173,118,48,11,0,1116,5276,3384,2837,3753,4142,3957,2926,1948,810,29029,0,0,0,0,0,0,0,0,0,0,533,347,300,356,375,305,233,111,37,2603,75,61,47,29,26,27,18,9,5,305,8191,5180,3930,4540,4597,3718,2627,1578,492,34847,411,234,152,241,285,232,176,92,38,1864,49,34,32,49,30,30,16,13,0,261,160,88,101,109,134,109,81,33,17,837
318,27125,19120,17297,19973,19404,15379,9500,6028,1928,135754,63,57,73,68,42,13,12,3,0,318,91,65,69,67,33,15,9,3,3,355,3,12,9,6,12,17,6,0,0,70,13,8,12,8,5,5,0,4,0,51,14,12,10,15,6,4,4,0,0,64,70,127,123,116,72,46,16,8,0,592,96,148,145,141,85,54,17,8,0,706,10123,6565,6287,4853,3805,2278,912,418,107,35344,5348,3832,3461,3309,2928,2061,1141,724,250,23050,42959,30000,27519,28620,26524,19926,11632,7197,2294,196672,217,267,347,308,300,180,57,9,7,1699,6786,4608,4605,5936,6071,5692,3576,1999,780,40049,0,0,0,0,0,0,0,0,0,0,655,488,389,437,437,294,178,77,24,2985,32,21,8,16,22,3,9,4,0,108,14967,10312,8559,8831,8636,6483,4112,2436,790,65134,33,11,20,25,26,23,13,5,0,164,296,173,135,226,197,120,142,68,16,1380,197,111,124,141,121,133,71,34,13,947
319,29952,16168,14719,22103,25179,26949,19793,11452,3514,169817,46,19,42,43,48,21,15,3,0,228,116,48,53,65,46,24,15,3,0,367,13,10,4,12,12,15,8,3,0,78,6,4,0,3,3,0,0,0,0,19,7,3,0,9,5,3,0,0,0,32,135,91,134,155,118,96,36,21,4,791,151,100,136,173,125,96,41,21,4,841,13895,7087,5721,6154,5723,4562,2341,1086,272,46834,7129,3510,3076,3873,3944,3782,2671,1642,701,30328,51442,27051,23898,32606,35306,35603,24925,14213,4500,249530,298,180,301,359,304,281,127,21,3,1882,8614,4596,4134,6979,8800,10303,9301,4695,1579,59004,5,0,3,0,4,0,0,0,0,15,1394,633,613,752,848,968,702,347,112,6367,198,152,87,89,101,86,114,54,21,903,10329,5552,4530,6373,7264,7441,5745,2744,701,50687,126,53,44,104,106,161,152,80,40,873,76,49,40,61,93,89,60,29,14,513,447,207,252,284,349,368,275,135,61,2385
397,0,7,9,3,10,11,7,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,6,3,0,0,0,28,0,0,0,3,0,3,0,0,0,11,0,13,16,15,24,23,8,0,0,99,0,3,0,0,0,0,0,0,0,4,3,8,10,9,13,22,14,12,7,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,12,13,9,9,18,3,11,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,562,813,972,840,1025,1531,798,148,40,6725,8,8,7,4,0,0,0,0,0,27,0,11,20,11,5,3,0,0,0,50,3,3,5,3,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,4,11,16,24,20,13,5,5,0,0,97,15,16,28,22,13,5,5,0,0,105,347,598,691,425,422,509,186,29,10,3210,278,351,446,375,413,412,166,31,19,2507,1220,1835,2209,1706,1918,2473,1162,209,67,12806,16,25,46,31,23,24,14,0,0,177,94,128,198,207,295,626,439,74,17,2077,0,0,0,0,0,0,0,0,0,0,22,15,22,21,26,37,37,3,0,192,0,0,0,0,3,6,0,0,0,4,138,295,370,254,284,412,224,46,11,2036,0,0,0,3,3,6,12,3,0,29,5,4,8,7,5,3,9,8,0,46,6,10,6,6,15,3,0,0,0,44
401,25527,19683,16289,22800,23287,20590,14937,12395,5610,161116,261,483,549,256,156,127,62,22,4,1919,343,497,375,235,126,90,27,9,6,1719,70,67,52,53,84,99,28,24,14,492,10,5,3,9,4,0,0,0,0,28,43,125,102,30,36,24,17,6,4,377,189,293,318,320,285,164,76,44,16,1698,235,421,425,353,321,188,94,48,22,2100,11189,11173,10426,9376,9034,6347,2235,1460,548,61799,5659,5476,4333,4483,4546,3167,1705,1449,649,31478,43701,38997,33307,38209,38250,31052,19179,15474,6890,265056,595,1309,1194,938,734,644,231,66,19,5731,4429,3137,2296,4099,5189,5702,4506,3114,1852,34329,0,0,0,0,0,0,0,0,0,3,683,576,525,533,602,633,405,229,150,4341,37,29,26,16,19,8,15,3,3,157,11449,8496,6351,8967,9715,7282,5373,4232,1515,63378,62,34,39,61,90,118,136,107,82,730,1725,1159,840,1524,1746,939,983,795,214,9927,146,86,135,143,147,104,89,69,25,949
402,34227,25003,22703,30071,31467,28236,19252,12708,3573,207241,179,291,360,184,88,53,13,7,5,1174,1061,655,673,514,320,147,50,27,3,3442,4,12,15,17,15,16,8,11,11,103,8,0,4,8,3,0,0,0,0,24,21,42,53,26,19,8,3,3,0,167,260,310,341,420,277,161,79,30,12,1888,291,357,392,449,295,167,79,34,12,2081,24791,16244,16271,14802,10138,5823,2656,1405,392,92525,11895,7387,6870,7246,5820,4190,2542,1828,612,48398,74214,51387,48636,54611,49474,39192,24779,16130,4635,363072,1909,1541,1852,1617,1440,989,289,131,35,9800,6044,4586,3964,6046,8481,8135,6465,4542,1494,49757,0,0,0,0,0,0,0,0,0,0,1403,954,902,962,1007,1016,731,390,134,7494,44,26,37,24,31,23,23,9,3,231,14954,10773,10350,11138,11547,9499,6036,3670,1244,79202,135,107,87,115,178,249,219,128,61,1282,1519,1065,1167,1288,1264,912,769,527,112,8622,260,173,241,220,279,284,196,125,45,1814
403,28820,22097,17758,25254,29858,26549,17678,15686,5709,189405,231,136,250,211,121,51,28,7,0,1036,471,254,357,298,169,81,45,15,0,1692,39,34,31,29,37,41,36,26,9,282,0,0,3,6,0,0,0,0,0,12,24,39,33,25,13,16,10,6,0,161,269,333,324,398,344,175,75,38,15,1963,290,371,350,422,365,187,87,43,14,2133,19632,14878,14695,12944,11683,7515,2878,1940,592,86763,8301,6118,5144,5601,5558,4041,2172,1948,725,39612,58083,44310,39075,45297,48291,38761,23005,19714,7058,323594,426,525,758,684,592,501,140,57,25,3703,5934,4085,3271,6042,8049,8479,6537,4747,2396,49547,0,0,0,0,0,0,0,0,0,0,1132,902,813,878,1101,1147,769,492,267,7492,84,85,71,35,41,53,37,16,9,434,10903,8126,6984,8106,9110,7991,4960,3311,1303,60784,148,104,93,128,208,309,304,253,114,1658,1107,867,694,1047,1159,750,703,485,113,6917,154,130,150,146,165,199,118,88,42,1186
404,18598,14199,13774,18529,18424,16378,13854,12671,4215,130647,149,109,322,105,48,15,12,4,0,757,838,543,612,408,237,116,64,16,3,2842,7,10,6,21,15,13,9,16,3,105,3,0,6,3,3,0,0,0,0,23,13,34,30,12,6,3,4,4,0,103,118,161,246,194,168,81,26,21,13,1027,141,195,282,211,175,85,29,26,13,1149,7873,6958,7575,6522,5422,3229,1329,1075,341,40328,3959,3250,3237,3277,3081,2208,1446,1521,611,22586,32888,26328,26844,30274,28535,22607,17022,15493,5245,205238,1264,1239,1289,1367,1270,874,325,196,64,7887,2034,1484,1687,2545,3359,3527,2755,2324,1352,21066,0,0,0,0,0,0,0,0,0,0,395,378,340,400,450,508,365,293,169,3310,0,0,3,4,4,0,5,4,0,22,9710,7392,6726,8055,8572,6628,4968,4164,1828,58046,32,29,25,41,87,99,105,101,64,588,2706,1799,1577,2605,2552,1740,1854,1582,410,16827,80,74,111,74,109,90,74,50,22,681
405,10958,5903,5273,8618,10559,10536,7889,5528,1969,67231,15,3,17,9,4,8,0,3,0,50,28,15,22,21,5,3,10,4,0,101,11,0,3,4,4,4,0,3,0,30,0,0,0,3,3,0,0,0,0,13,3,0,0,0,0,0,0,0,0,7,23,34,43,68,75,36,11,6,0,300,30,29,50,72,80,42,11,6,0,316,6188,3283,3003,3562,3144,2094,922,468,101,22759,2887,1407,1119,1756,1696,1411,936,592,242,12050,20129,10667,9518,14109,15549,14126,9776,6601,2313,102789,44,35,52,88,82,59,33,0,0,391,1458,801,765,1327,2238,2669,2156,1230,476,13116,0,0,0,0,0,0,0,0,0,0,182,115,85,137,188,253,219,121,44,1344,3,3,3,0,0,0,8,0,0,16,3191,1715,1509,2097,2439,2299,1808,981,296,16329,58,30,25,42,47,90,63,45,23,413,83,43,32,72,83,79,64,44,13,510,69,41,54,49,76,65,52,32,8,449
406,8558,4896,4732,6831,7553,6669,4457,2790,860,47340,19,3,21,26,8,9,0,0,0,90,27,17,14,25,19,11,8,0,0,116,0,0,0,0,0,5,0,0,0,7,4,8,8,6,4,3,0,0,0,34,8,0,10,3,0,3,0,0,0,26,16,22,56,30,27,9,0,0,3,172,27,36,78,42,30,20,3,0,3,232,6141,3432,3549,3486,2495,1532,676,304,104,21719,3014,1709,1754,1769,1500,1124,642,423,152,12085,17805,10120,10204,12229,11658,9391,5799,3527,1117,81845,54,34,89,104,57,44,25,5,0,406,1147,681,690,1307,1888,1815,1414,809,320,10068,0,0,0,0,0,0,0,0,0,0,138,90,104,101,143,135,88,38,8,863,29,19,17,20,25,21,14,5,0,152,2920,1764,1663,2053,2197,1718,1247,676,230,14465,26,28,20,21,46,47,27,25,14,255,95,62,66,100,95,82,103,64,12,677,41,40,36,49,42,39,25,22,3,296
407,16301,9195,8257,13390,15945,15944,11835,8166,2599,101632,18,4,12,15,15,3,0,0,0,74,197,76,104,92,60,32,13,6,0,578,3,4,4,0,6,3,3,0,3,31,16,7,9,4,4,3,0,0,0,39,123,40,52,64,62,31,0,7,0,386,39,61,75,126,100,55,22,20,0,497,171,109,134,196,165,91,31,27,3,920,11527,6301,6247,6643,5482,3658,1810,995,240,42903,5427,2823,2767,3423,2998,2521,1673,1262,471,23363,33737,18573,17633,23894,24786,22335,15391,10454,3312,170126,133,91,190,213,178,158,45,10,4,1022,2358,1343,1175,2334,3444,4346,3914,2386,960,22260,0,0,0,0,0,0,0,0,0,0,389,226,209,262,304,399,301,173,62,2310,54,23,29,19,20,15,10,7,4,173,4592,2818,2598,3327,3904,3607,2628,1426,450,25351,91,61,60,67,137,225,243,190,72,1149,358,170,123,286,263,172,208,160,12,1756,127,102,94,126,129,142,105,66,19,910
497,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,110,175,206,198,169,224,96,29,14,1226,0,6,9,4,0,3,0,0,0,16,5,9,4,4,5,3,0,0,0,30,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,3,14,3,0,3,0,0,0,0,21,3,12,0,3,3,0,0,0,0,28,84,176,193,143,92,83,32,10,7,806,61,94,94,81,71,36,23,8,3,466,271,472,524,441,342,357,149,40,26,2618,7,6,9,7,4,3,0,0,0,50,15,23,40,38,57,72,46,8,4,292,0,0,0,0,0,0,0,0,0,0,3,0,3,4,4,3,0,0,0,25,0,0,0,0,0,0,0,0,0,4,33,56,79,78,63,54,30,8,3,393,0,0,0,0,0,0,0,0,0,3,3,3,6,7,3,8,0,0,0,29,0,0,6,0,3,3,3,0,0,16
501,14633,8186,7818,12482,13427,11365,7630,4896,1486,81923,11,10,25,32,9,14,0,0,0,98,74,46,58,58,35,17,11,0,0,294,12,0,3,8,13,13,3,4,0,53,0,0,0,0,0,0,0,0,0,5,7,0,3,3,3,0,0,0,0,19,67,58,106,101,96,42,14,5,0,490,68,58,107,104,96,47,14,5,0,510,10832,5888,5518,5422,4494,2532,1019,486,112,36304,4594,2400,2303,2781,2487,1702,979,664,264,18169,30319,16667,15974,21065,20750,15795,9685,6066,1870,138182,190,145,257,296,245,217,43,15,0,1408,5124,2898,2511,5072,6266,6217,4546,2626,1049,36307,0,0,0,0,0,0,0,0,0,0,633,280,274,393,385,385,206,94,43,2692,0,0,3,0,0,8,0,3,5,18,7380,3997,3757,4911,4873,3970,2501,1417,448,33250,108,49,39,82,91,130,115,54,20,675,76,49,65,66,96,96,51,50,11,563,214,117,139,158,190,160,105,63,19,1166
