SA4_CODE_2016,C06_CFNC_BF_N,C06_CFNC_BF_1_149,C06_CFNC_BF_150_299,C06_CFNC_BF_300_399,C06_CFNC_BF_400_499,C06_CFNC_BF_500_649,C06_CFNC_BF_650_799,C06_CFNC_BF_800_999,C06_CFNC_BF_1000_1499,C06_CFNC_BF_1500_1999,C06_CFNC_BF_2000_2499,C06_CFNC_BF_2500_2999,C06_CFNC_BF_3000_3999,C06_CFNC_BF_4000m,C06_CFNC_BF_Ns,C06_CFNC_BF_T,C06_CFNC_BPT_N,C06_CFNC_BPT_1_149,C06_CFNC_BPT_150_299,C06_CFNC_BPT_300_399,C06_CFNC_BPT_400_499,C06_CFNC_BPT_500_649,C06_CFNC_BPT_650_799,C06_CFNC_BPT_800_999,C06_CFNC_BPT_1000_1499,C06_CFNC_BPT_1500_1999,C06_CFNC_BPT_2000_2499,C06_CFNC_BPT_2500_2999,C06_CFNC_BPT_3000_3999,C06_CFNC_BPT_4000m,C06_CFNC_BPT_Ns,C06_CFNC_BPT_T,C06_CFNC_1F1P_N,C06_CFNC_1F1P_1_149,C06_CFNC_1F1P_150_299,C06_CFNC_1F1P_300_399,C06_CFNC_1F1P_400_499,C06_CFNC_1F1P_500_649,C06_CFNC_1F1P_650_799,C06_CFNC_1F1P_800_999,C06_CFNC_1F1P_1000_1499,C06_CFNC_1F1P_1500_1999,C06_CFNC_1F1P_2000_2499,C06_CFNC_1F1P_2500_2999,C06_CFNC_1F1P_3000_3999,C06_CFNC_1F1P_4000m,C06_CFNC_1F1P_Ns,C06_CFNC_1F1P_T,C06_CFNC_1E1A_N,C06_CFNC_1E1A_1_149,C06_CFNC_1E1A_150_299,C06_CFNC_1E1A_300_399,C06_CFNC_1E1A_400_499,C06_CFNC_1E1A_500_649,C06_CFNC_1E1A_650_799,C06_CFNC_1E1A_800_999,C06_CFNC_1E1A_1000_1499,C06_CFNC_1E1A_1500_1999,C06_CFNC_1E1A_2000_2499,C06_CFNC_1E1A_2500_2999,C06_CFNC_1E1A_3000_3999,C06_CFNC_1E1A_4000m,C06_CFNC_1E1A_Ns,C06_CFNC_1E1A_T,C06_CFNC_1F1NW_N,C06_CFNC_1F1NW_1_149,C06_CFNC_1F1NW_150_299,C06_CFNC_1F1NW_300_399,C06_CFNC_1F1NW_400_499,C06_CFNC_1F1NW_500_649,C06_CFNC_1F1NW_650_799,C06_CFNC_1F1NW_800_999,C06_CFNC_1F1NW_1000_1499,C06_CFNC_1F1NW_1500_1999,C06_CFNC_1F1NW_2000_2499,C06_CFNC_1F1NW_2500_2999,C06_CFNC_1F1NW_3000_3999,C06_CFNC_1F1NW_4000m,C06_CFNC_1F1NW_Ns,C06_CFNC_1F1NW_T,C06_CFNC_1P1NW_N,C06_CFNC_1P1NW_1_149,C06_CFNC_1P1NW_150_299,C06_CFNC_1P1NW_300_399,C06_CFNC_1P1NW_400_499,C06_CFNC_1P1NW_500_649,C06_CFNC_1P1NW_650_799,C06_CFNC_1P1NW_800_999,C06_CFNC_1P1NW_1000_1499,C06_CFNC_1P1NW_1500_1999,C06_CFNC_1P1NW_2000_2499,C06_CFNC_1P1NW_2500_2999,C06_CFNC_1P1NW_3000_3999,C06_CFNC_1P1NW_4000m,C06_CFNC_1P1NW_Ns,C06_CFNC_1P1NW_T,C06_CFNC_1A1NW_N,C06_CFNC_1A1NW_1_149,C06_CFNC_1A1NW_150_299,C06_CFNC_1A1NW_300_399,C06_CFNC_1A1NW_400_499,C06_CFNC_1A1NW_500_649,C06_CFNC_1A1NW_650_799,C06_CFNC_1A1NW_800_999,C06_CFNC_1A1NW_1000_1499,C06_CFNC_1A1NW_1500_1999,C06_CFNC_1A1NW_2000_2499,C06_CFNC_1A1NW_2500_2999,C06_CFNC_1A1NW_3000_3999,C06_CFNC_1A1NW_4000_m,C06_CFNC_1A1NW_Ns,C06_CFNC_1A1NW_T,C06_CFNC_BA_N,C06_CFNC_BA_1_149,C06_CFNC_BA_150_299,C06_CFNC_BA_300_399,C06_CFNC_BA_400_499,C06_CFNC_BA_500_649,C06_CFNC_BA_650_799,C06_CFNC_BA_800_999,C06_CFNC_BA_1000_1499,C06_CFNC_BA_1500_1999,C06_CFNC_BA_2000_2499,C06_CFNC_BA_2500_2999,C06_CFNC_BA_3000_3999,C06_CFNC_BA_4000_m,C06_CFNC_BA_Ns,C06_CFNC_BA_T,C06_CFNC_BNW_N,C06_CFNC_BNW_1_149,C06_CFNC_BNW_150_299,C06_CFNC_BNW_300_399,C06_CFNC_BNW_400_499,C06_CFNC_BNW_500_649,C06_CFNC_BNW_650_799,C06_CFNC_BNW_800_999,C06_CFNC_BNW_1000_1499,C06_CFNC_BNW_1500_1999,C06_CFNC_BNW_2000_2499,C06_CFNC_BNW_2500_2999,C06_CFNC_BNW_3000_3999,C06_CFNC_BNW_4000m,C06_CFNC_BNW_Ns,C06_CFNC_BNW_T,C06_CFNC_LFns_N,C06_CFNC_LFns_1_149,C06_CFNC_LFns_150_299,C06_CFNC_LFns_300_399,C06_CFNC_LFns_400_499,C06_CFNC_LFns_500_649,C06_CFNC_LFns_650_799,C06_CFNC_LFns_800_999,C06_CFNC_LFns_1000_1499,C06_CFNC_LFns_1500_1999,C06_CFNC_LFns_2000_2499,C06_CFNC_LFns_2500_2999,C06_CFNC_LFns_3000_3999,C06_CFNC_LFns_4000m,C06_CFNC_LFns_Ns,C06_CFNC_LFns_T,C06_CFNC_T_N,C06_CFNC_T_1_149,C06_CFNC_T_150_299,C06_CFNC_T_300_399,C06_CFNC_T_400_499,C06_CFNC_T_500_649,C06_CFNC_T_650_799,C06_CFNC_T_800_999,C06_CFNC_T_1000_1499,C06_CFNC_T_1500_1999,C06_CFNC_T_2000_2499,C06_CFNC_T_2500_2999,C06_CFNC_T_3000_3999,C06_CFNC_T_4000_m,C06_CFNC_T_Ns,C06_CFNC_T_T,C06_CF_BFT_N,C06_CF_BFT_1_149,C06_CF_BFT_150_299,C06_CF_BFT_300_399,C06_CF_BFT_400_499,C06_CF_BFT_500_649,C06_CF_BFT_650_799,C06_CF_BFT_800_999,C06_CF_BFT_1000_1499,C06_CF_BFT_1500_1999,C06_CF_BFT_2000_2499,C06_CF_BFT_2500_2999,C06_CF_BFT_3000_3999,C06_CF_BFT_4000m,C06_CF_BFT_Ns,C06_CF_BFT_T,C06_CF_BPT_N,C06_CF_BPT_1_149,C06_CF_BPT_150_299,C06_CF_BPT_300_399,C06_CF_BPT_400_499,C06_CF_BPT_500_649,C06_CF_BPT_650_799,C06_CF_BPT_800_999
507,14,3,3,0,11,50,25,57,1392,1738,1589,776,706,204,105,6680,3,13,19,10,39,127,40,109,290,119,70,32,38,22,22,951,7,3,5,5,8,81,84,207,1393,863,440,258,279,56,77,3776,3,4,3,0,3,35,15,40,209,177,142,83,72,21,44,844,15,3,10,18,12,189,346,377,1003,348,105,319,67,20,142,2973,6,24,35,69,132,347,166,168,334,89,25,37,41,10,49,1538,0,5,0,7,15,31,33,54,91,33,13,25,6,3,37,360,3,0,3,0,5,14,5,6,94,55,50,32,27,12,23,326,231,342,116,121,3586,2553,550,567,1422,203,99,78,53,48,385,10361,5,12,0,3,108,80,18,9,51,9,4,9,3,0,2310,2629,289,407,188,247,3929,3520,1281,1587,6279,3639,2539,1649,1295,394,3192,30425,18,7,3,7,7,31,26,59,750,1149,1300,905,902,369,746,6274,3,4,9,6,5,64,44,101
509,101,47,16,13,79,185,45,108,1225,732,448,161,128,69,83,3433,17,8,3,9,44,135,34,73,195,79,26,15,12,4,19,687,16,16,17,15,32,144,102,208,960,368,157,77,51,24,65,2247,3,3,0,3,8,31,21,43,153,85,40,17,12,5,28,461,22,12,16,20,31,177,207,164,409,98,30,49,11,8,77,1332,10,12,26,38,111,247,89,70,127,28,4,7,9,0,33,810,4,4,3,8,10,33,18,34,54,11,9,8,3,0,19,205,3,6,0,0,6,16,0,7,70,27,24,10,9,4,16,212,100,154,68,56,1717,880,175,169,530,74,38,29,16,23,160,4181,4,16,0,3,43,36,9,7,27,9,0,3,3,3,1182,1350,281,280,154,176,2091,1888,690,875,3754,1511,773,380,246,146,1686,14922,44,27,6,22,30,114,53,82,589,436,326,170,127,62,491,2579,3,3,10,5,13,51,33,63
510,11,0,3,0,15,17,4,25,303,386,476,325,444,118,49,2168,0,3,3,0,47,29,3,17,41,16,7,15,3,0,3,198,3,0,0,3,3,11,10,21,157,158,124,86,100,10,14,706,0,0,0,0,0,0,0,9,24,41,30,31,29,6,13,197,0,0,0,0,3,15,23,36,122,86,19,112,22,6,17,473,0,0,7,8,25,16,10,13,13,6,3,3,0,5,5,124,0,0,0,0,3,9,5,3,18,15,8,12,9,0,6,80,0,0,0,0,3,3,4,3,21,12,14,12,11,5,6,98,20,15,10,11,138,74,13,28,62,8,4,0,3,0,16,420,0,0,0,0,3,0,0,0,3,0,3,3,3,0,490,509,38,21,29,21,244,183,86,152,773,724,701,594,627,150,631,4978,3,6,3,0,12,19,10,19,157,201,299,223,300,120,177,1538,0,0,3,4,75,64,25,44
511,38,13,0,6,27,92,19,51,724,646,611,300,260,63,70,2931,11,13,0,3,36,68,17,34,120,37,19,12,8,7,16,394,16,0,4,3,23,69,55,119,534,300,141,79,57,25,38,1465,6,3,0,0,4,15,16,16,104,72,47,11,24,3,25,342,7,8,0,16,8,88,149,129,358,139,34,93,10,8,58,1100,3,16,24,18,62,145,65,46,67,32,12,5,3,0,23,522,0,0,0,3,13,24,17,9,30,11,7,15,0,0,21,159,7,0,0,0,4,13,3,9,50,25,12,5,15,0,20,160,64,106,39,37,929,496,76,72,287,60,20,13,3,15,121,2342,5,6,4,0,24,17,3,5,22,3,3,0,0,0,1063,1166,160,164,83,86,1137,1029,417,486,2300,1328,900,535,391,127,1446,10588,23,13,8,5,23,42,30,43,377,425,428,269,247,74,328,2325,0,16,9,3,29,37,16,41
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,12,3,3,3,22,53,14,71,1290,1165,837,386,261,55,42,4231,3,4,7,9,32,104,40,92,259,90,50,16,18,6,16,744,7,0,3,11,11,72,93,231,1139,525,264,120,113,27,50,2672,0,0,4,3,3,19,25,29,188,104,71,30,26,8,27,537,8,5,5,13,13,184,300,266,537,166,61,104,38,15,85,1791,9,8,27,41,140,332,136,129,297,62,30,20,15,3,26,1283,0,3,3,9,13,39,33,27,52,19,4,6,4,0,20,225,0,0,0,0,7,6,4,7,52,33,24,10,9,4,15,171,64,167,68,57,2448,1696,519,515,1047,167,72,47,46,32,295,7236,4,10,0,4,90,58,18,10,46,0,3,3,3,0,1138,1386,104,202,127,151,2790,2566,1179,1379,4898,2327,1407,750,528,150,1708,20272,16,3,6,3,10,35,18,51,687,860,884,539,358,148,523,4151,3,0,5,3,18,75,40,74
602,23,11,3,3,23,88,20,64,1079,664,446,135,104,29,32,2720,0,6,3,10,50,115,31,89,177,38,24,9,13,12,13,584,0,5,6,10,19,130,98,232,915,311,161,49,50,18,44,2036,0,5,4,3,13,29,14,30,142,62,39,15,6,0,13,373,3,10,14,20,14,190,287,237,370,75,33,56,14,3,74,1395,5,18,27,50,119,275,109,61,134,27,13,6,4,3,35,882,0,6,3,4,9,30,18,11,34,5,4,5,0,0,10,136,0,0,0,3,5,8,3,5,61,31,10,3,4,3,10,143,65,169,73,45,2460,1322,280,265,590,61,32,21,16,16,196,5614,13,10,0,4,91,27,14,6,32,5,0,3,0,3,861,1076,115,231,134,157,2790,2218,876,999,3541,1271,748,313,209,88,1274,14977,6,7,5,5,14,43,30,62,576,563,459,223,133,37,306,2481,3,3,7,11,15,54,30,66
603,5,8,6,5,11,37,13,26,247,113,78,28,14,14,11,614,3,3,7,3,8,48,23,25,59,15,5,0,0,0,4,222,4,4,5,3,7,35,38,60,241,97,24,7,8,3,15,541,0,0,0,3,0,11,12,11,40,15,13,7,3,0,8,125,0,4,7,11,9,40,90,52,108,21,5,10,9,3,16,393,0,13,16,22,50,107,42,18,63,9,0,3,4,0,9,356,0,3,0,3,0,11,8,8,16,3,0,0,0,0,3,54,0,0,0,0,4,5,0,0,24,3,3,0,0,0,6,53,29,70,24,20,726,370,70,76,179,16,7,3,3,0,62,1653,0,0,0,0,17,10,7,4,9,0,0,0,0,0,276,331,46,106,65,83,831,683,300,280,991,298,141,63,51,19,403,4346,7,4,0,0,0,22,7,18,141,107,77,42,15,11,91,537,0,0,0,0,9,20,17,32
604,7,11,4,3,27,58,20,64,819,507,340,128,67,20,47,2120,3,7,3,8,22,96,25,49,138,26,11,3,4,0,8,405,12,4,6,6,10,82,94,173,734,286,98,27,42,10,46,1624,3,0,3,3,3,20,18,34,136,64,26,10,5,0,11,341,11,6,5,13,17,155,224,198,315,63,23,28,10,3,66,1151,4,19,22,53,95,258,84,66,113,15,7,3,3,3,24,773,3,7,3,8,14,28,23,23,44,10,3,3,0,0,18,180,0,4,0,0,5,11,3,9,43,22,15,5,0,0,15,135,57,175,56,36,2334,1124,196,190,513,45,17,9,4,13,176,4966,4,3,0,3,75,31,9,15,17,9,0,0,0,0,709,869,104,240,107,135,2599,1868,683,827,2879,1038,547,224,139,60,1116,12568,0,6,3,4,12,37,26,56,481,471,310,138,94,41,299,1981,0,0,0,0,14,53,35,60
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,10,3,0,0,3,35,15,43,787,952,926,489,311,76,52,3697,0,0,3,3,4,20,5,17,71,43,26,8,11,4,3,232,0,0,3,0,3,25,28,62,433,298,153,90,84,20,24,1215,0,0,0,3,4,0,5,8,113,109,88,49,34,7,16,441,4,0,3,0,3,56,98,112,284,126,34,80,26,3,32,864,3,0,5,12,31,53,31,26,65,21,10,6,4,0,12,280,0,0,0,3,3,6,16,14,33,16,0,6,3,3,10,115,0,0,0,0,0,0,0,3,32,32,26,16,8,3,11,139,35,28,31,17,353,205,89,81,197,29,18,9,3,3,46,1156,3,3,0,0,6,13,3,3,10,0,0,0,0,0,972,1015,64,38,40,45,414,414,293,372,2028,1622,1284,769,487,117,1178,9153,13,7,0,0,5,17,6,28,456,785,856,610,453,175,343,3744,0,0,0,0,3,11,13,26
702,8,9,3,0,22,40,6,20,483,461,389,181,169,45,45,1882,0,13,11,3,81,41,3,28,43,15,7,3,5,0,11,268,0,0,3,3,9,25,17,28,178,126,80,44,43,11,13,554,0,0,0,0,13,6,3,8,36,26,16,8,5,0,11,140,0,0,5,4,19,37,32,57,87,51,12,50,6,0,15,374,0,4,34,9,66,50,16,12,29,9,0,3,3,0,8,244,0,0,6,0,16,10,6,4,11,6,5,6,0,0,5,76,0,0,0,0,5,7,4,8,20,18,11,4,7,0,17,99,22,57,35,10,371,124,39,46,67,14,3,3,0,0,29,842,0,4,3,3,16,12,0,4,10,3,3,3,3,0,425,489,36,93,101,41,605,352,126,222,949,727,533,306,243,64,574,4966,3,3,5,0,19,50,16,36,267,382,347,239,194,60,193,1829,0,16,14,8,125,110,46,61
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,14,5,0,4,8,40,15,53,1179,1806,2559,1962,1677,590,73,9993,4,15,9,10,18,104,30,67,262,144,120,97,72,30,12,993,3,0,0,3,3,49,54,155,1061,831,595,452,426,98,41,3773,5,0,0,4,5,20,5,31,184,193,223,172,133,39,23,1027,10,3,3,19,9,126,225,243,892,535,278,414,209,35,62,3054,6,21,27,47,41,183,114,129,450,225,123,77,75,18,41,1564,0,0,3,3,6,25,20,26,89,53,37,24,23,5,16,334,4,0,0,0,0,5,0,5,46,61,73,57,42,24,13,332,93,185,73,57,1389,1125,617,745,1825,524,279,131,126,60,204,7441,4,12,3,6,47,31,19,12,43,11,8,10,0,0,1919,2116,139,234,126,159,1532,1703,1100,1470,6016,4387,4284,3398,2772,895,2400,30631,15,7,0,5,9,42,14,49,767,1327,2139,2096,2433,1402,1087,11399,0,0,0,4,4,63,23,51
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,0,0,0,0,0,0,0,4,4,6,11,8,6,3,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,9,9,4,0,3,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,13,3,8,0,0,0,0,0,0,30,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,17,5,0,7,3,0,0,0,0,0,4,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,0,3,0,3,21,15,13,16,34,18,14,14,12,3,22,183,0,0,0,0,0,0,0,3,7,11,19,6,3,0,9,55,0,0,0,0,0,3,0,0
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
