SA4_CODE_2016,C11_F_u_a_a_h_FH_One_PFam,C11_F_u_a_a_h_FH_oth_fa,C11_F_u_a_a_h_FH_Tot,C11_F_u_a_a_h_LP_H,C11_F_u_a_a_h_GH,C11_F_u_a_a_h_OH,C11_F_u_a_a_h_Tot,C11_F_u_a_T_FH_CF_no_ch,C11_F_u_a_T_FH_CF_w_ch,C11_F_u_a_T_FH_One_PFam,C11_F_u_a_T_FH_oth_fa,C11_F_u_a_T_FH_Tot,C11_F_u_a_T_LP_H,C11_F_u_a_T_GH,C11_F_u_a_T_OH,C11_F_u_a_T_Tot,C11_OD_C_c_hb_FH_CF_no_ch,C11_OD_C_c_hb_FH_CF_w_ch,C11_OD_C_c_hb_FH_One_PFam,C11_OD_C_c_hb_FH_oth_fa,C11_OD_C_c_hb_FH_Tot,C11_OD_C_c_hb_LP_H,C11_OD_C_c_hb_GH,C11_OD_C_c_hb_OH,C11_OD_C_c_hb_Tot,C11_OD_Ih_t_s_FH_CF_no_ch,C11_OD_Ih_t_s_FH_CF_w_ch,C11_OD_Ih_t_s_FH_One_PFam,C11_OD_Ih_t_s_FH_oth_fa,C11_OD_Ih_t_s_FH_Tot,C11_OD_Ih_t_s_LP_H,C11_OD_Ih_t_s_GH,C11_OD_Ih_t_s_OH,C11_OD_Ih_t_s_Tot,C11_OD_H_f_so_FH_CF_no_ch,C11_OD_H_f_so_FH_CF_w_ch,C11_OD_H_f_so_FH_One_PFam,C11_OD_H_f_so_FH_oth_fa,C11_OD_H_f_so_FH_Tot,C11_OD_H_f_so_LP_H,C11_OD_H_f_so_GH,C11_OD_H_f_so_OH,C11_OD_H_f_so_Tot,C11_OD_T_FH_CF_no_ch,C11_OD_T_FH_CF_w_ch,C11_OD_T_FH_One_PFam,C11_OD_T_FH_oth_fa,C11_OD_T_FH_Tot,C11_OD_Tot_LP_H,C11_OD_Tot_GH,C11_OD_Tot_OH,C11_OD_T_T,C11_DS_ns_FH_CF_no_ch,C11_DS_ns_FH_CF_w_ch,C11_DS_ns_FH_One_PFam,C11_DS_ns_FH_oth_fa,C11_DS_ns_FH_Tot,C11_DS_ns_LP_H,C11_DS_ns_GH,C11_DS_ns_OH,C11_DS_NS_T,C11_T_FH_CF_no_ch,C11_T_FH_CF_w_ch,C11_T_FH_One_PFam,C11_T_FH_oth_fa,C11_T_FH_Tot,C11_Tot_LP_H,C11_Tot_GH,C11_Tot_OH,C11_T_T,C16_S_h_FH_CF_no_ch,C16_S_h_FH_CF_w_ch,C16_S_h_FH_One_PFam,C16_S_h_FH_oth_fa,C16_S_h_FH_Tot,C16_S_h_LP_H,C16_S_h_GH,C16_S_h_OH,C16_S_h_Tot,C16_Sd_r_t_1_FH_CF_no_ch,C16_Sd_r_t_1_FH_CF_w_ch,C16_Sd_r_t_1_FH_One_PFam,C16_Sd_r_t_1_FH_oth_fa,C16_Sd_r_t_1_FH_Tot,C16_Sd_r_t_1_LP_H,C16_Sd_r_t_1_GH,C16_Sd_r_t_1_OH,C16_Sd_r_t_1_Tot,C16_Sd_r_t_2m_FH_CF_no_ch,C16_Sd_r_t_2m_FH_CF_w_ch,C16_Sd_r_t_2m_FH_One_PFam,C16_Sd_r_t_2m_FH_oth_fa,C16_Sd_r_t_2m_FH_Tot,C16_Sd_r_t_2m_LP_H,C16_Sd_r_t_2m_GH,C16_Sd_r_t_2m_OH,C16_Sd_r_t_2m_Tot,C16_Sd_r_t_T_FH_CF_no_ch,C16_Sd_r_t_T_FH_CF_w_ch,C16_Sd_r_t_T_FH_One_PFam,C16_Sd_r_t_T_FH_oth_fa,C16_Sd_r_t_T_FH_Tot,C16_Sd_r_t_T_LP_H,C16_Sd_r_t_T_GH,C16_Sd_r_t_T_OH,C16_Sd_r_t_T_Tot,C16_F_u_a_1_2_FH_CF_no_ch,C16_F_u_a_1_2_FH_CF_w_ch,C16_F_u_a_1_2_FH_One_PFam,C16_F_u_a_1_2_FH_oth_fa,C16_F_u_a_1_2_FH_Tot,C16_F_u_a_1_2_LP_H,C16_F_u_a_1_2_GH,C16_F_u_a_1_2_OH,C16_F_u_a_1_2_Tot,C16_F_u_a_3_FH_CF_no_ch,C16_F_u_a_3_FH_CF_w_ch,C16_F_u_a_3_FH_One_PFam,C16_F_u_a_3_FH_oth_fa,C16_F_u_a_3_FH_Tot,C16_F_u_a_3_LP_H,C16_F_u_a_3_GH,C16_F_u_a_3_OH,C16_F_u_a_3_Tot,C16_F_u_a_4m_FH_CF_no_ch,C16_F_u_a_4m_FH_CF_w_ch,C16_F_u_a_4m_FH_One_PFam,C16_F_u_a_4m_FH_oth_fa,C16_F_u_a_4m_FH_Tot,C16_F_u_a_4m_LP_H,C16_F_u_a_4m_GH,C16_F_u_a_4m_OH,C16_F_u_a_4m_Tot,C16_F_u_a_a_h_FH_CF_no_ch,C16_F_u_a_a_h_FH_CF_w_ch,C16_F_u_a_a_h_FH_One_PFam,C16_F_u_a_a_h_FH_oth_fa,C16_F_u_a_a_h_FH_Tot,C16_F_u_a_a_h_LP_H,C16_F_u_a_a_h_GH,C16_F_u_a_a_h_OH,C16_F_u_a_a_h_Tot,C16_F_u_a_T_FH_CF_no_ch,C16_F_u_a_T_FH_CF_w_ch,C16_F_u_a_T_FH_One_PFam,C16_F_u_a_T_FH_oth_fa,C16_F_u_a_T_FH_Tot,C16_F_u_a_T_LP_H,C16_F_u_a_T_GH,C16_F_u_a_T_OH,C16_F_u_a_T_Tot,C16_OD_C_c_hb_FH_CF_no_ch,C16_OD_C_c_hb_FH_CF_w_ch,C16_OD_C_c_hb_FH_One_PFam,C16_OD_C_c_hb_FH_oth_fa,C16_OD_C_c_hb_FH_Tot,C16_OD_C_c_hb_LP_H,C16_OD_C_c_hb_GH,C16_OD_C_c_hb_OH,C16_OD_C_c_hb_Tot,C16_OD_Ih_t_s_FH_CF_no_ch,C16_OD_Ih_t_s_FH_CF_w_ch,C16_OD_Ih_t_s_FH_One_PFam,C16_OD_Ih_t_s_FH_oth_fa,C16_OD_Ih_t_s_FH_Tot,C16_OD_Ih_t_s_LP_H,C16_OD_Ih_t_s_GH,C16_OD_Ih_t_s_OH,C16_OD_Ih_t_s_Tot,C16_OD_H_f_so_FH_CF_no_ch,C16_OD_H_f_so_FH_CF_w_ch,C16_OD_H_f_so_FH_One_PFam,C16_OD_H_f_so_FH_oth_fa,C16_OD_H_f_so_FH_Tot,C16_OD_H_f_so_LP_H,C16_OD_H_f_so_GH,C16_OD_H_f_so_OH,C16_OD_H_f_so_Tot,C16_OD_T_FH_CF_no_ch,C16_OD_T_FH_CF_w_ch,C16_OD_T_FH_One_PFam,C16_OD_T_FH_oth_fa,C16_OD_T_FH_Tot,C16_OD_Tot_LP_H,C16_OD_Tot_GH,C16_OD_Tot_OH,C16_OD_T_T,C16_DS_ns_FH_CF_no_ch,C16_DS_ns_FH_CF_w_ch,C16_DS_ns_FH_One_PFam,C16_DS_ns_FH_oth_fa,C16_DS_ns_FH_Tot,C16_DS_ns_LP_H,C16_DS_ns_GH,C16_DS_ns_OH,C16_DS_NS_T,C16_T_FH_CF_no_ch,C16_T_FH_CF_w_ch,C16_T_FH_One_PFam,C16_T_FH_oth_fa
307,0,0,5,3,0,3,9,270,112,135,19,542,1166,57,212,1978,106,27,17,0,144,271,15,772,1203,24,16,3,0,41,39,3,70,153,50,28,11,0,89,50,3,21,156,175,68,25,4,276,356,21,865,1521,30,25,4,0,59,31,3,48,137,13923,13180,4213,400,31710,10977,1215,3448,47347,13482,12492,4198,377,30543,9792,1083,3534,44958,259,98,111,17,478,844,43,166,1540,22,16,15,0,59,66,9,19,152,280,120,130,18,536,906,50,191,1689,165,70,103,17,354,763,69,206,1394,0,0,0,0,0,3,0,0,3,3,0,0,0,3,3,0,5,16,0,0,3,0,4,8,0,0,10,170,73,111,17,366,778,69,213,1429,86,25,10,0,126,262,13,787,1190,17,13,3,0,36,35,4,71,143,31,27,8,3,67,46,7,16,137,142,63,16,3,231,341,18,884,1475,106,88,42,3,239,125,13,98,470,14177,12834,4495,412
308,6,0,17,23,3,8,47,857,499,494,52,1906,2565,343,906,5725,471,84,50,3,610,796,36,2777,4218,55,30,21,3,106,89,8,269,473,57,31,6,3,100,36,7,24,166,585,145,74,7,816,921,56,3075,4863,33,19,3,0,56,27,0,58,140,20840,24439,7592,709,53578,16230,2493,8418,80713,19682,23545,7696,679,51593,13232,1930,4897,71654,479,214,260,40,990,1475,118,293,2873,267,144,134,21,558,647,83,219,1504,739,360,392,58,1542,2123,197,513,4376,511,263,298,21,1095,2020,178,608,3891,54,13,27,3,92,145,20,66,328,123,34,7,8,175,198,20,161,554,4,3,3,0,8,13,0,0,23,688,310,339,28,1369,2366,217,838,4795,238,48,28,7,326,613,30,2545,3513,41,22,11,0,82,93,3,219,397,35,23,12,0,68,28,0,24,118,319,93,54,14,471,734,35,2781,4027,171,149,36,3,362,325,26,275,984,21598,24457,8507,783
309,21,0,59,82,7,23,171,10085,2954,3157,515,16705,15108,3814,5682,41310,463,57,84,9,610,1128,70,1136,2938,3,8,0,0,11,21,0,197,228,61,36,28,3,126,65,10,17,216,523,99,109,17,741,1209,79,1352,3377,54,20,17,0,103,70,17,43,235,53054,55381,22144,2107,132685,42707,11047,14140,200578,34399,50446,13711,1095,99654,16479,4396,6412,126936,3551,2230,2366,179,8333,5994,826,1015,16165,6692,5497,4832,335,17357,6580,1996,2129,28066,10245,7728,7194,515,25687,12582,2827,3139,44232,1553,734,969,132,3386,3894,826,1044,9144,3475,1105,1274,189,6044,5715,1495,1728,14972,6488,1687,1209,187,9573,6830,1711,3206,21324,7,3,5,0,17,23,0,9,52,11525,3530,3451,509,19019,16458,4033,5983,45495,311,44,63,9,422,903,57,1400,2780,5,12,0,0,16,14,4,249,289,30,31,14,0,81,27,9,33,147,349,78,76,6,515,945,67,1680,3211,199,153,72,0,435,476,42,237,1179,56723,61943,24518,2124
310,3,0,22,24,0,0,51,383,152,278,26,832,1510,129,148,2626,148,23,60,0,235,633,20,128,1014,13,8,3,0,26,16,0,26,72,16,14,3,0,38,15,0,13,69,183,49,63,5,301,663,22,167,1156,19,24,6,0,50,23,3,12,83,24215,33234,13567,1201,72218,19299,3298,3686,98507,24265,35417,14017,1236,74937,16530,3190,5449,100106,596,350,553,50,1556,2088,185,428,4258,834,968,830,113,2739,1231,272,801,5045,1433,1317,1384,161,4296,3315,455,1228,9298,166,53,118,9,345,914,42,150,1450,38,27,28,5,97,115,10,32,263,5,0,0,0,13,31,3,16,65,4,3,3,0,12,7,0,3,18,217,85,156,14,470,1067,54,204,1795,69,16,43,7,132,411,24,221,798,10,9,4,0,22,10,0,47,78,34,42,35,7,112,45,3,44,208,113,72,77,15,274,467,33,312,1080,88,67,47,3,210,137,10,73,431,26123,36953,15681,1432
311,19,0,76,69,8,19,166,441,355,457,55,1303,1559,158,255,3277,96,14,19,0,124,391,12,56,587,3,5,3,0,12,6,0,7,25,9,9,0,0,13,22,0,7,44,103,23,24,0,154,423,8,73,660,17,11,4,0,30,9,0,4,38,24101,35793,14290,1207,75383,17106,3242,3748,99487,22807,34985,13056,1071,71921,13039,2827,4703,92491,628,409,490,63,1588,1801,153,342,3880,1210,1445,1432,122,4217,2347,419,625,7605,1839,1853,1926,190,5804,4152,567,965,11487,356,294,349,31,1026,1289,122,218,2654,33,21,30,5,90,132,31,32,287,11,13,4,0,28,15,0,7,49,9,10,8,0,24,19,6,10,59,406,334,396,36,1168,1460,156,263,3052,108,17,23,3,155,357,15,102,630,8,7,4,0,21,8,0,21,45,16,36,36,0,94,30,11,27,150,139,54,64,7,263,396,21,151,830,65,66,45,0,172,127,13,33,345,25248,37298,15481,1302
312,3,0,9,21,3,7,45,1002,483,526,57,2062,2296,348,812,5523,411,84,41,6,539,703,52,2285,3578,42,36,9,0,87,66,7,150,304,25,26,14,0,55,38,4,15,119,479,140,65,6,688,807,62,2450,4002,23,16,4,0,47,30,3,43,129,16652,19772,5229,536,42187,11714,2159,6137,62202,15118,17621,5083,420,38243,9151,1421,3662,52480,532,303,303,26,1162,1625,131,292,3211,373,203,225,21,822,791,161,303,2076,900,507,531,44,1987,2413,296,596,5291,443,249,285,35,999,1434,139,457,3029,61,10,24,0,95,110,18,59,279,131,41,17,3,183,132,32,135,476,0,3,0,0,6,15,0,13,28,633,295,321,38,1289,1688,188,663,3819,220,36,23,4,277,472,25,2068,2844,33,20,7,0,68,51,3,106,223,20,4,7,0,32,25,5,28,88,277,61,34,4,376,542,36,2204,3153,95,66,45,4,214,254,19,359,850,17033,18552,6009,508
313,9,0,30,40,3,4,77,1341,404,653,71,2473,3415,250,456,6587,218,18,34,3,277,610,28,321,1231,0,0,0,0,3,5,0,27,39,28,14,20,3,65,54,3,18,138,246,37,56,3,347,668,28,356,1400,4,13,0,0,18,11,0,6,38,22624,23383,10518,758,57276,18167,2462,3650,81561,20708,23282,9516,680,54176,12207,2216,3451,72052,1224,381,717,52,2377,2175,199,309,5059,723,381,721,65,1889,1591,208,318,4008,1949,762,1438,111,4265,3768,402,623,9064,489,129,328,32,982,2393,108,264,3742,224,59,95,7,387,577,44,71,1081,720,107,134,15,970,717,41,250,1981,16,0,0,0,13,14,0,3,30,1447,302,558,46,2356,3695,198,591,6839,206,28,26,4,266,603,24,529,1430,3,8,0,0,12,13,4,54,85,12,14,4,0,35,18,3,12,75,225,55,31,6,316,637,32,598,1582,76,45,31,0,151,104,7,53,322,24410,24436,11572,845
314,4,0,28,24,3,4,63,284,109,198,16,604,803,58,54,1516,45,8,6,0,63,180,3,52,295,0,4,0,0,10,8,0,0,22,4,3,0,0,13,4,0,0,23,51,16,10,3,77,198,5,55,334,12,12,6,0,28,9,0,0,40,15615,23872,6285,533,46306,8772,1439,1269,57788,15563,25569,6072,528,47734,6746,1314,1826,57620,776,298,410,38,1521,1738,118,192,3575,955,841,1102,62,2959,1166,264,325,4710,1728,1139,1514,100,4481,2904,385,516,8284,148,51,108,3,306,480,48,71,905,31,3,6,0,39,126,6,11,181,35,4,6,0,50,99,7,17,169,0,0,0,0,3,3,0,0,5,213,58,124,9,404,705,57,93,1257,44,8,11,0,58,176,3,28,269,0,3,0,0,9,4,0,3,14,0,0,0,0,3,0,0,0,10,43,16,12,0,70,182,4,33,288,30,33,16,0,77,34,4,17,128,17577,26810,7735,641
315,3,0,16,4,0,7,28,478,356,203,40,1078,930,126,436,2572,244,73,25,9,353,447,26,3178,3997,23,6,3,0,39,81,8,877,1007,44,18,10,0,76,43,4,28,149,320,101,40,12,464,573,41,4081,5161,63,23,0,0,84,52,8,391,532,6575,8117,2849,409,17955,6613,820,7169,32562,5405,6801,2687,375,15263,4835,648,2450,23196,330,280,145,22,778,696,66,199,1746,102,102,30,3,233,164,38,76,513,434,381,179,23,1013,852,110,278,2259,165,136,111,23,430,531,52,224,1240,7,3,0,0,11,8,0,18,37,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,5,176,140,110,23,441,544,53,242,1285,171,28,11,4,212,397,28,2943,3582,29,19,10,0,50,95,3,727,878,35,27,6,0,64,38,3,42,151,230,77,27,4,335,526,39,3713,4611,116,71,11,3,200,147,3,743,1092,6353,7470,3011,420
316,17,0,65,100,7,13,193,3755,1074,1465,153,6445,5993,950,1853,15241,559,79,99,8,739,1142,51,1584,3516,25,28,11,0,60,57,4,66,189,32,36,19,3,86,45,8,20,158,611,136,124,12,891,1248,66,1666,3871,15,11,5,0,34,18,0,18,74,37835,32967,12977,948,84731,27375,4611,7082,123797,31938,33642,10543,732,76854,15717,3368,4354,100294,2849,445,720,63,4077,4542,278,506,9400,1875,958,1164,90,4085,2497,476,672,7730,4725,1404,1882,152,8162,7036,756,1172,17132,1115,480,819,62,2483,3027,415,607,6536,847,245,314,25,1433,1205,251,490,3380,2076,481,475,52,3088,2045,368,906,6406,12,5,4,0,22,34,0,6,62,4048,1211,1614,143,7029,6313,1030,2009,16374,421,36,63,3,533,985,46,1918,3482,25,17,6,0,48,35,3,124,203,23,24,7,0,56,23,6,15,100,473,79,78,3,634,1043,56,2063,3793,207,128,58,3,389,323,18,195,931,41390,36466,14171,1030
317,0,0,5,10,0,6,20,900,387,517,90,1896,3246,289,348,5778,50,13,10,0,78,122,21,128,348,4,3,0,0,11,3,0,4,19,13,8,0,3,29,17,0,3,55,70,30,21,3,114,146,21,137,416,8,9,4,0,17,16,0,7,41,14427,15434,5661,556,36075,12942,1846,1966,52827,13456,14891,5071,440,33854,8502,1447,2245,46048,1065,354,490,65,1975,2963,264,407,5615,241,103,208,23,571,700,117,152,1538,1302,459,694,84,2545,3663,380,559,7153,440,217,246,41,949,1387,161,292,2789,5,0,5,0,13,49,3,8,66,24,4,5,0,30,43,0,10,82,3,0,0,0,6,3,0,0,5,468,227,257,41,996,1473,166,306,2938,35,10,9,0,55,73,6,96,231,9,6,0,0,13,6,0,31,42,84,80,35,6,201,61,28,47,336,126,92,45,5,268,139,36,170,615,60,71,12,3,154,193,16,60,425,15416,15738,6087,578
318,7,0,26,30,4,8,70,1693,632,828,146,3301,4454,827,1168,9748,302,37,29,5,368,432,29,1518,2347,16,10,0,0,24,28,0,103,154,35,31,14,0,71,65,4,19,159,342,73,41,7,464,524,33,1642,2660,23,8,7,0,36,13,5,36,95,21436,24236,8958,970,55600,17365,3578,6131,82671,19864,22864,8426,752,51909,12555,2616,4063,71144,650,281,494,72,1503,2507,209,409,4627,495,259,350,60,1168,1334,239,295,3035,1153,542,852,134,2673,3840,448,706,7664,411,170,336,36,950,1793,170,518,3430,325,87,112,23,546,659,165,249,1622,446,146,85,26,703,592,172,307,1768,3,0,0,0,8,10,0,0,14,1185,401,533,82,2204,3051,510,1071,6836,227,31,23,3,278,420,17,1744,2461,16,21,4,0,45,32,0,70,148,27,18,4,0,59,30,7,16,108,271,67,31,0,382,483,23,1835,2722,84,64,25,3,180,162,22,188,541,22560,23937,9871,969
319,10,0,34,51,3,16,104,1088,346,738,65,2236,3863,335,553,6982,594,71,72,11,747,1171,63,2809,4799,64,46,11,3,128,94,8,231,467,72,34,34,0,141,66,13,34,257,732,151,120,10,1019,1337,84,3076,5517,21,12,8,0,39,38,5,29,114,35433,26316,12253,869,74881,26191,3257,7054,111384,33951,24499,11631,870,70945,21497,3216,6295,101951,1016,200,469,45,1729,2856,169,408,5165,329,120,277,16,740,1065,100,244,2149,1340,322,750,65,2469,3921,275,651,7315,492,146,335,44,1018,2203,153,425,3800,56,13,25,0,90,123,18,59,294,156,15,14,3,191,149,13,82,433,3,0,0,0,3,12,3,3,17,706,175,371,46,1303,2485,190,568,4545,500,60,77,10,646,1200,81,3382,5309,89,46,19,3,159,130,10,383,689,58,37,19,3,111,68,7,33,221,641,146,116,15,918,1393,100,3797,6220,180,120,48,4,352,279,25,234,884,36819,25262,12910,997
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,11,0,48,71,12,3,130,3343,1257,958,353,5908,9672,1626,1549,18745,21,0,4,0,22,55,3,73,154,0,0,3,0,4,10,0,105,122,33,20,6,5,62,47,8,9,131,55,24,9,5,93,109,18,191,406,14,0,7,0,19,31,3,13,71,28952,31770,9224,1479,71422,31352,5410,4490,112683,21409,28741,6986,757,57897,14677,2294,2612,77480,3097,1937,1121,174,6333,6423,739,737,14235,1864,1214,585,119,3780,2324,670,511,7281,4959,3149,1707,299,10111,8745,1416,1248,21515,1919,1197,649,144,3904,5189,715,636,10452,311,117,68,33,528,820,229,263,1839,871,205,124,91,1301,1574,626,523,4022,4,7,0,0,8,10,0,3,21,3105,1528,848,263,5739,7599,1573,1424,16331,21,11,3,0,40,56,7,90,190,0,3,0,0,5,12,0,120,135,47,35,22,0,102,53,25,24,204,72,52,24,3,152,115,28,231,533,100,98,22,3,219,184,21,45,471,29645,33557,9588,1322
402,5,0,24,29,0,5,59,1273,640,627,96,2637,4559,325,423,7948,86,6,10,0,108,212,3,81,404,0,5,0,0,7,3,0,7,24,0,4,3,0,14,9,0,4,30,96,14,12,0,128,224,5,93,454,10,4,9,0,21,20,0,7,40,37933,45508,20266,1731,105442,36229,4574,4609,150847,33527,44706,17978,1442,97656,26207,3785,4754,132406,2961,2121,2500,257,7837,8132,738,1213,17911,804,834,626,87,2353,1102,316,257,4035,3761,2957,3126,343,10188,9232,1049,1473,21946,729,564,323,48,1668,2508,195,332,4699,94,61,21,13,187,231,64,65,545,94,45,18,4,162,159,33,20,377,0,3,0,0,9,6,3,0,16,917,670,367,68,2023,2904,291,421,5634,75,16,13,0,108,214,7,124,457,5,4,4,0,10,5,0,11,27,22,14,16,0,55,32,5,4,105,105,35,37,4,175,255,16,138,582,89,86,48,3,224,124,14,43,403,38400,48444,21552,1863
403,4,3,30,73,3,13,114,2224,773,853,161,4004,7227,652,746,12622,80,6,15,0,100,267,11,97,476,0,0,0,0,3,3,0,8,16,18,11,6,0,32,33,5,4,75,101,14,24,0,137,299,17,116,568,15,15,3,0,30,14,0,10,49,36643,39888,14709,1396,92637,35719,4532,3969,136857,30641,37706,12664,1096,82111,21966,3162,3712,110955,3572,1812,1683,219,7282,8177,693,902,17053,988,782,531,94,2395,1072,329,271,4066,4558,2589,2210,317,9676,9247,1026,1173,21122,1352,609,529,100,2584,4364,347,522,7821,183,76,51,15,328,405,53,108,889,255,66,30,7,363,392,32,130,916,3,3,0,0,12,10,0,0,20,1793,757,616,118,3286,5173,431,760,9650,69,9,7,0,91,206,0,117,418,3,3,0,0,10,4,0,17,33,25,23,11,6,56,34,4,12,113,91,36,16,8,154,248,12,148,559,109,84,42,4,235,152,14,43,446,37193,41178,15554,1543
404,6,0,29,44,5,3,84,2463,1141,911,250,4760,7183,871,817,13629,26,3,0,0,24,32,0,81,140,0,0,0,0,0,3,0,7,10,24,17,19,7,59,62,14,9,143,42,18,19,7,89,95,20,100,298,5,13,3,0,17,24,0,15,52,21812,22960,9970,1370,56112,27854,4142,3195,91302,15416,19477,6972,862,42730,13368,2391,1949,60433,3158,2250,1757,257,7421,7583,768,856,16624,1770,1487,758,133,4148,1868,522,372,6919,4927,3738,2515,384,11564,9454,1293,1228,23544,1293,875,564,125,2853,3876,413,496,7642,212,137,60,29,435,616,91,129,1266,276,84,54,16,436,473,72,84,1060,8,9,0,0,10,14,0,3,39,1784,1106,675,172,3734,4982,582,708,10004,12,10,3,0,28,33,3,95,158,0,3,3,0,6,11,0,22,35,29,50,14,7,93,39,18,29,182,44,60,18,7,127,76,23,144,373,76,72,24,3,183,119,19,24,352,22240,24455,10203,1435
405,3,0,6,21,0,4,25,145,18,55,9,233,798,16,95,1140,92,16,8,0,114,167,3,430,717,5,3,0,0,9,12,0,18,36,58,39,18,4,113,44,6,14,170,159,55,23,4,243,217,7,453,921,6,4,3,0,15,15,0,13,45,14222,11078,3786,270,29360,12145,869,1877,44254,13747,10649,3722,279,28396,10912,791,2297,42399,370,86,188,21,659,1297,51,170,2182,16,6,7,0,26,12,3,14,51,381,91,193,21,689,1308,50,185,2228,89,14,13,6,116,408,4,62,594,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,88,14,13,6,125,408,4,62,600,95,8,6,4,111,189,15,500,810,4,6,3,0,17,9,0,28,54,50,31,12,0,92,52,0,16,165,153,47,23,3,220,252,16,544,1026,79,63,33,0,174,110,3,49,333,14453,10867,3984,305
406,0,0,3,14,0,4,19,198,53,70,13,340,1068,50,264,1729,68,11,3,4,87,188,8,1020,1297,25,6,3,0,32,32,0,127,197,26,22,3,0,48,14,3,4,72,117,38,9,4,161,236,17,1152,1562,19,7,0,0,32,15,4,177,232,8840,8521,3382,289,21023,9449,848,3316,34642,7495,6992,2399,196,17085,6223,524,1835,25672,884,630,868,52,2435,2359,179,463,5436,42,36,6,0,83,36,9,27,156,926,664,877,52,2519,2401,190,491,5597,138,46,63,18,263,821,31,178,1299,3,0,0,0,4,20,0,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,141,49,60,18,268,842,31,193,1329,84,7,9,0,102,156,7,1142,1405,12,10,0,0,15,66,0,500,586,30,17,3,0,54,23,4,13,94,122,35,15,0,169,250,14,1654,2086,70,53,10,0,139,121,10,151,418,8754,7792,3360,271
407,0,0,6,19,0,0,28,438,124,199,31,792,2154,106,168,3213,127,20,14,0,161,320,19,536,1032,16,18,4,3,41,39,4,51,129,46,19,5,3,71,49,3,20,143,190,56,21,9,277,402,26,604,1303,20,13,0,0,37,25,3,59,118,23208,17830,6781,528,48346,19924,1642,3402,73310,22510,16922,6258,478,46171,16906,1538,3744,68355,693,308,479,36,1513,2486,130,331,4456,76,27,25,0,126,94,15,32,266,765,330,503,35,1641,2578,141,362,4724,260,85,136,11,492,1381,72,209,2158,8,0,0,0,15,23,0,0,37,11,3,3,0,11,16,0,5,32,0,0,0,0,3,3,0,0,7,275,91,140,11,520,1424,68,217,2230,152,23,13,3,190,318,16,460,974,11,4,9,0,21,34,3,95,150,42,25,14,0,88,52,4,20,166,208,49,27,4,294,401,26,575,1293,114,73,34,3,227,158,9,118,509,23878,17470,6959,537
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
