SA4_CODE_2016,C06_0_74_REA,C06_0_74_ST_HA,C06_0_74_Per_no_sa_ho,C06_0_74_Ho_co_op_c_c_g,C06_0_74_Oth_land_typ,C06_0_74_LLT_NS,C06_0_74_Tot,C06_75_99_REA,C06_75_99_ST_HA,C06_75_99_Pe_no_sa_ho,C06_75_99_H_c_op_c_c_gr,C06_75_99_Oth_lan_typ,C06_75_99_Lan_type_ns,C06_75_99_Tot,C06_100_149_REA,C06_100_149_ST_HA,C06_100_149_Pe_no_sa_ho,C06_100_149_H_c_o_c_c_g,C06_100_149_Ot_lan_ty,C06_100_149_Lan_typ_ns,C06_100_149_Tot,C06_150_199_REA,C06_150_199_ST_HA,C06_150_199_Pe_no_sa_ho,C06_150_199_H_c_o_c_c_g,C06_150_199_Ot_lan_ty,C06_150_199_Lan_ty_ns,C06_150_199_Tot,C06_200_224_REA,C06_200_224_ST_HA,C06_200_224_Pe_no_sa_ho,C06_200_224_H_c_o_c_c_g,C06_200_224_Ot_lan_ty,C06_200_224_Lan_ty_ns,C06_200_224_Tot,C06_225_274_REA,C06_225_274_ST_HA,C06_225_274_Pe_no_sa_ho,C06_225_274_H_c_o_c_c_g,C06_225_274_Ot_la_typ,C06_225_274_Lan_ty_ns,C06_225_274_Tot,C06_275_349_REA,C06_275_349_ST_HA,C06_275_349_Pe_no_sa_ho,C06_275_349_H_c_o_c_c_g,C06_275_349_Ot_lan_ty,C06_275_349_Lan_ty_ns,C06_275_349_Tot,C06_350_449_REA,C06_350_449_ST_HA,C06_350_449_Pe_no_sa_ho,C06_350_449_H_c_o_c_c_g,C06_350_449_Ot_lan_ty,C06_350_449_Lan_ty_ns,C06_350_449_Tot,C06_450_549_REA,C06_450_549_ST_HA,C06_450_549_Pe_no_sa_ho,C06_450_549_H_c_o_c_c_g,C06_450_549_Oth_lan_typ,C06_450_549_Lan_ty_ns,C06_450_549_Tot,C06_550_649_REA,C06_550_649_ST_HA,C06_550_649_Pe_no_sa_ho,C06_550_649_H_c_o_c_c_g,C06_550_649_Ot_lan_ty,C06_550_649_Lan_ty_ns,C06_550_649_Tot,C06_650_749_REA,C06_650_749_ST_HA,C06_650_749_Pe_no_sa_ho,C06_650_749_H_co_op_c_ch_gr,C06_650_749_Oth_lan_typ,C06_650_749_LLT_NS,C06_650_749_Tot,C06_750_849_REA,C06_750_849_ST_HA,C06_750_849_Pe_no_sa_ho,C06_750_849_H_co_op_c_ch_gr,C06_750_849_Oth_lan_typ,C06_750_849_LLT_NS,C06_750_849_Tot,C06_850_950_REA,C06_850_949_ST_HA,C06_850_949_Pe_no_sa_ho,C06_850_949_H_co_op_c_ch_gr,C06_850_949_Oth_lan_typ,C06_850_949_LLT_NS,C06_850_949_Tot,C06_950_over_REA,C06_950_over_ST_HA,C06_950over_Pe_no_sa_ho,C06_950ov_H_co_op_c_ch_gr,C06_950over_Oth_lan_typ,C06_950over_LLT_NS,C06_950_over_Tot,C06_R_NS_REA,C06_R_NS_ST_HA,C06_R_NS_Pe_no_sa_ho,C06_R_NS_H_co_op_c_ch_gr,C06_R_NS_Oth_lan_typ,C06_R_NS_Land_typ_ns,C06_Rent_not_statd_Tot,C06_Tot_REA,C06_Tot_ST_HA,C06_T_Pe_no_sa_ho,C06_Tot_Ho_co_op_co_ch_gr,C06_Tot_Oth_lan_typ,C06_Tot_LLT_NS,C06_T_T,C11_0_74_REA,C11_0_74_ST_HA,C11_0_74_Per_no_sa_ho,C11_0_74_Ho_co_op_c_c_g,C11_0_74_Oth_land_typ,C11_0_74_LLT_NS,C11_0_74_Tot,C11_75_99_REA,C11_75_99_ST_HA,C11_75_99_Pe_no_sa_ho,C11_75_99_H_c_op_c_c_gr,C11_75_99_Oth_lan_typ,C11_75_99_Lan_type_ns,C11_75_99_Tot,C11_100_149_REA,C11_100_149_ST_HA,C11_100_149_Pe_no_sa_ho,C11_100_149_H_c_o_c_c_g,C11_100_149_Ot_lan_ty,C11_100_149_Lan_typ_ns,C11_100_149_Tot,C11_150_199_REA,C11_150_199_ST_HA,C11_150_199_Pe_no_sa_ho,C11_150_199_H_c_o_c_c_g,C11_150_199_Ot_lan_ty,C11_150_199_Lan_ty_ns,C11_150_199_Tot,C11_200_224_REA,C11_200_224_ST_HA,C11_200_224_Pe_no_sa_ho,C11_200_224_H_c_o_c_c_g,C11_200_224_Ot_lan_ty,C11_200_224_Lan_ty_ns,C11_200_224_Tot,C11_225_274_REA,C11_225_274_ST_HA,C11_225_274_Pe_no_sa_ho,C11_225_274_H_c_o_c_c_g,C11_225_274_Ot_la_typ,C11_225_274_Lan_ty_ns,C11_225_274_Tot,C11_275_349_REA,C11_275_349_ST_HA,C11_275_349_Pe_no_sa_ho,C11_275_349_H_c_o_c_c_g,C11_275_349_Ot_lan_ty,C11_275_349_Lan_ty_ns,C11_275_349_Tot,C11_350_449_REA,C11_350_449_ST_HA,C11_350_449_Pe_no_sa_ho,C11_350_449_H_c_o_c_c_g,C11_350_449_Ot_lan_ty,C11_350_449_Lan_ty_ns,C11_350_449_Tot,C11_450_549_REA,C11_450_549_ST_HA,C11_450_549_Pe_no_sa_ho,C11_450_549_H_c_o_c_c_g,C11_450_549_Oth_lan_typ,C11_450_549_Lan_ty_ns,C11_450_549_Tot,C11_550_649_REA,C11_550_649_ST_HA,C11_550_649_Pe_no_sa_ho,C11_550_649_H_co_op_c_ch_gr,C11_550_649_Oth_lan_typ,C11_550_649_LLT_NS,C11_550_649_Tot,C11_650_749_REA,C11_650_749_ST_HA,C11_650_749_Pe_no_sa_ho,C11_650_749_H_co_op_c_ch_gr,C11_650_749_Oth_lan_typ,C11_650_749_LLT_NS,C11_650_749_Tot,C11_750_849_REA,C11_750_849_ST_HA,C11_750_849_Pe_no_sa_ho,C11_750_849_H_co_op_c_ch_gr,C11_750_849_Oth_lan_typ,C11_750_849_LLT_NS,C11_750_849_Tot,C11_850_950_REA,C11_850_949_ST_HA,C11_850_949_Pe_no_sa_ho,C11_850_949_H_co_op_c_ch_gr
312,74,540,482,79,1877,673,3727,40,259,129,17,259,4,710,521,469,854,182,446,43,2518,1424,244,846,52,258,13,2840,730,86,435,9,100,11,1377,1168,27,486,45,73,17,1819,1242,7,345,10,90,13,1697,628,3,185,3,70,3,893,157,0,60,0,63,0,283,83,0,40,0,40,0,167,34,0,19,0,14,0,65,7,0,9,0,13,0,33,3,0,3,0,11,0,19,42,17,128,0,74,0,266,135,79,228,23,350,60,871,6297,1734,4248,427,3733,843,17284,118,375,435,19,2357,511,3814,9,348,61,27,362,6,821,71,524,306,95,282,6,1284,279,277,408,96,226,16,1300,363,81,374,28,120,7,987,886,82,536,27,112,15,1660,1826,67,868,46,173,22,2999,2505,18,968,45,177,13,3727,1335,3,308,0,83,10,1742,263,3,73,0,52,0,396,101,4,49,0,18,0,175,75,0,28,0,19,0,123,56,0,20,0
313,35,1004,267,57,92,286,1734,26,485,100,26,51,18,708,680,776,785,78,218,50,2585,3161,435,1607,53,177,40,5471,2359,60,829,24,97,13,3376,3614,22,704,25,73,16,4457,1422,5,254,8,17,8,1715,228,0,64,3,8,0,308,42,0,15,3,3,0,69,16,10,6,0,0,0,32,0,3,10,0,0,0,13,3,0,3,0,0,0,8,3,0,0,0,0,0,4,49,45,18,0,8,0,123,186,137,146,25,61,35,592,11814,2994,4806,296,808,475,21183,18,655,240,35,73,229,1251,11,661,35,38,14,7,773,93,876,287,59,124,25,1456,505,445,549,72,161,40,1767,713,88,558,28,141,21,1548,2737,134,1004,25,103,24,4021,8068,50,1534,40,158,59,9919,3443,5,547,3,47,14,4056,460,0,137,0,9,0,599,127,0,32,0,3,0,166,35,4,9,0,5,0,56,13,0,3,0,0,0,25,5,7,0,0
314,10,207,133,16,19,105,488,5,160,39,17,15,0,230,90,265,220,31,152,12,772,505,202,505,12,124,4,1354,696,57,524,12,43,6,1341,1892,3,606,21,52,11,2590,1344,3,247,3,14,6,1619,267,0,60,0,10,3,338,44,0,15,0,3,0,63,14,3,3,0,0,0,14,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,25,3,0,0,0,42,66,39,57,17,28,17,219,4948,966,2408,125,468,170,9083,13,146,118,8,19,105,411,3,184,18,6,9,0,214,3,272,101,22,55,3,461,70,166,159,29,98,7,527,102,61,181,4,266,3,629,398,52,325,6,87,3,870,2494,43,904,42,90,23,3591,4161,16,683,14,54,15,4934,594,0,119,0,5,4,729,191,0,46,0,0,0,238,56,0,13,0,0,0,70,17,0,4,0,0,0,26,3,0,0,0
315,43,895,368,1491,2212,837,5845,33,321,142,299,199,17,1014,268,424,530,265,273,39,1800,341,128,328,59,126,16,1008,139,76,149,8,38,0,408,211,26,132,3,42,3,415,139,8,119,3,52,3,321,33,3,41,0,37,0,118,12,0,17,3,48,0,77,3,0,6,3,17,0,29,0,0,0,0,14,0,17,0,0,3,0,12,0,13,0,0,3,0,0,0,3,3,18,18,4,20,3,61,55,167,123,157,419,50,974,1277,2077,1973,2298,3519,965,12110,21,1156,329,620,2002,715,4844,18,632,55,205,168,14,1088,109,815,314,329,277,25,1866,196,330,309,122,168,13,1136,141,70,172,27,109,6,515,264,87,156,37,80,6,626,277,55,208,5,79,3,624,330,18,180,7,73,0,611,248,4,136,0,61,4,456,122,0,41,3,32,0,203,33,0,19,3,39,0,100,3,0,9,3,19,0,36,0,0,3,0
316,54,910,508,58,154,643,2319,18,394,134,48,64,12,674,439,565,875,60,324,31,2306,1980,227,1566,53,266,24,4120,2160,52,1285,12,111,22,3640,5302,53,1797,21,142,36,7348,5029,7,1329,5,120,25,6514,1683,0,598,4,85,21,2392,368,4,315,3,63,12,765,142,3,199,6,57,4,408,97,0,183,8,44,8,335,50,3,132,0,29,7,219,54,0,78,0,23,7,157,173,38,308,4,54,10,595,303,104,441,44,140,124,1155,17850,2372,9738,326,1676,986,32957,48,665,546,60,159,490,1965,9,605,55,62,28,8,763,93,649,405,81,182,13,1417,385,294,745,36,183,15,1654,566,71,647,20,148,19,1475,1988,68,1179,19,161,27,3441,6115,50,2258,23,217,51,8709,8302,11,2153,21,162,40,10688,2195,3,553,5,44,3,2806,593,3,160,0,17,3,775,229,4,63,0,8,3,308,106,5,36,0,7,3,151,44,0,19,0
317,38,453,233,39,89,222,1074,62,233,113,29,38,8,484,1356,344,866,88,259,31,2937,2676,134,1208,28,201,21,4269,1211,23,528,6,38,7,1813,1481,6,327,12,28,9,1856,585,3,145,0,16,0,746,76,0,21,3,3,0,106,12,0,14,0,7,0,31,4,3,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,27,23,16,3,3,3,73,95,66,95,14,44,25,339,7628,1279,3565,217,732,328,13747,15,330,201,45,72,177,848,16,298,51,31,32,0,437,259,385,393,73,69,15,1200,1443,184,728,65,133,21,2573,957,53,566,19,118,14,1725,2687,48,825,15,149,15,3738,2730,22,552,30,65,16,3415,1035,8,184,10,20,6,1259,120,0,39,0,5,0,163,35,0,14,0,5,0,51,3,3,7,0,0,0,15,3,0,4,0,0,0,4,0,0,3,0
318,57,885,518,216,439,575,2692,148,520,193,118,88,13,1088,1785,882,1135,191,693,41,4728,3255,470,1224,38,708,26,5725,1521,69,609,19,65,11,2287,2428,21,546,3,53,5,3059,2009,7,276,7,53,8,2358,377,3,83,0,40,3,512,114,3,41,0,23,3,190,41,3,7,0,7,0,63,19,0,3,0,9,0,33,25,3,9,0,0,0,37,3,3,0,0,0,0,11,59,49,31,4,9,3,148,210,203,186,54,180,40,882,12059,3122,4862,660,2366,742,23816,45,610,472,42,361,446,1970,30,647,81,49,96,8,908,250,1039,495,163,167,28,2146,1055,531,719,103,424,18,2858,1077,203,581,21,697,15,2608,2471,144,850,34,311,13,3825,4382,95,1260,57,177,25,6004,4285,19,797,14,135,23,5262,775,0,166,3,32,3,977,169,7,49,5,17,0,238,59,9,32,3,18,0,123,31,6,9,0,11,0,54,7,3,9,0
319,62,903,759,222,562,812,3315,119,467,321,168,221,28,1332,1882,664,2326,186,595,67,5727,4329,218,2432,58,350,51,7440,1984,19,823,22,93,13,2953,1909,3,428,10,66,6,2418,465,4,139,0,47,3,658,95,0,51,0,36,5,192,41,0,27,0,37,0,111,15,0,16,0,22,0,53,8,0,16,0,23,0,43,4,3,20,0,12,0,39,4,0,3,3,4,3,16,32,31,73,3,33,7,174,176,115,291,36,214,50,886,11113,2428,7750,716,2306,1055,25371,57,558,725,165,415,701,2622,31,653,138,166,149,21,1167,409,869,909,180,312,43,2719,2238,404,1670,78,469,58,4929,1961,114,1310,22,181,24,3613,5367,65,1845,35,222,49,7581,4292,15,946,34,133,28,5445,688,5,159,11,47,9,917,106,3,66,3,27,4,203,24,0,12,0,15,0,58,5,7,20,3,10,0,48,9,9,10,0,10,0,31,0,0,3,0
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,53,1735,614,555,93,560,3611,60,451,216,210,25,13,986,1135,610,1534,153,176,26,3624,2960,343,2679,83,202,51,6317,1715,62,1501,23,85,21,3406,2384,42,1479,15,74,22,4012,1912,10,998,8,48,7,2998,861,4,430,8,32,3,1338,254,7,129,4,11,5,404,114,11,44,0,6,0,180,40,7,31,4,3,3,88,15,0,14,0,3,0,36,4,0,6,3,3,0,28,33,60,40,4,9,5,156,176,210,293,109,81,70,933,11728,3548,10015,1187,846,793,28119,36,558,569,187,90,416,1858,24,1257,95,332,26,22,1742,194,702,586,323,71,15,1892,681,329,1005,166,116,18,2312,819,113,998,47,123,14,2130,2692,167,1886,61,179,32,5027,4348,97,2393,55,162,29,7080,3507,17,1466,24,92,20,5137,1315,11,444,0,37,3,1806,430,14,161,0,15,0,615,191,3,65,7,6,0,271,101,4,43,4,9,0,164,39,5,17,0
402,71,4145,464,452,87,405,5625,85,1864,152,223,57,32,2408,1502,3054,1641,380,350,80,7010,4249,1591,3442,166,490,93,10034,1990,223,1480,32,139,31,3885,1873,73,878,48,77,20,2970,486,19,246,16,43,4,818,115,8,55,4,18,3,200,19,12,13,0,5,3,57,0,24,9,0,0,0,30,3,10,11,0,0,0,21,0,5,0,0,0,0,7,6,0,0,0,0,0,4,34,251,26,6,6,5,326,166,621,286,100,87,66,1337,10594,11898,8706,1434,1368,752,34753,38,1413,439,162,49,331,2438,25,3282,68,306,56,28,3772,272,2773,579,433,131,30,4226,1279,1447,1377,240,263,39,4651,1495,646,1459,95,415,26,4137,4481,717,2588,110,422,54,8370,6081,181,2430,61,325,51,9129,1654,36,562,6,71,13,2347,189,4,81,8,11,3,301,48,17,25,0,4,3,99,11,17,18,0,0,0,48,3,19,4,6,3,3,37,0,14,3,0
403,44,2908,486,447,75,469,4430,47,1175,204,248,51,30,1756,981,1553,1503,293,175,36,4533,3613,903,3134,116,223,56,8049,1875,122,1598,25,92,28,3733,2089,29,1276,30,61,15,3501,909,5,486,3,24,6,1441,319,5,177,3,9,3,528,105,4,39,3,3,0,151,26,14,28,0,8,0,69,14,7,8,3,3,0,38,12,0,4,0,3,0,21,0,0,3,0,0,0,11,26,154,20,14,8,4,223,131,415,275,104,58,62,1042,10196,7305,9244,1284,788,711,29520,37,966,500,165,52,352,2064,8,2110,81,299,25,29,2549,163,1721,534,415,92,27,2955,668,780,1058,183,150,23,2869,790,278,1132,64,74,20,2365,3153,435,2208,94,142,33,6070,5098,118,2571,54,173,43,8052,2509,25,1026,9,66,17,3654,489,13,168,0,12,0,684,184,15,59,0,12,3,271,63,10,27,5,3,0,110,29,16,11,0,3,0,64,17,9,12,0
404,44,3504,464,389,64,409,4873,91,1272,255,142,27,24,1806,1320,1784,1825,213,224,68,5431,2456,999,2379,112,233,64,6227,1196,199,1263,27,114,28,2838,1529,76,1176,42,95,25,2947,690,16,458,8,26,6,1210,170,9,123,0,11,5,323,52,10,42,3,3,0,104,13,18,12,3,4,3,48,7,5,13,0,3,0,21,10,0,4,0,8,0,19,0,5,3,0,0,0,11,23,180,18,7,5,5,244,123,448,220,120,48,79,1036,7721,8518,8240,1067,863,717,27138,41,1228,359,199,48,281,2158,19,2426,100,209,26,15,2791,188,1813,598,283,64,35,2977,769,858,1156,129,144,34,3098,880,316,1037,46,109,20,2412,2279,453,1736,72,204,32,4773,3398,229,2099,61,227,39,6053,1993,27,985,10,82,22,3119,380,0,176,0,13,7,583,130,10,60,4,6,0,214,52,7,16,3,3,0,78,14,15,19,0,10,0,57,3,8,4,3
405,26,740,597,157,291,423,2231,80,224,250,42,94,8,700,749,438,1112,73,275,18,2667,912,66,582,15,89,10,1665,214,6,104,4,12,0,341,154,3,43,0,5,0,202,35,0,28,0,10,0,81,4,0,7,0,4,0,18,0,0,13,0,3,0,16,0,0,12,0,7,0,12,5,0,11,0,0,0,14,0,0,3,0,3,0,10,0,0,9,0,0,0,9,8,50,20,4,8,3,95,34,104,120,42,88,26,408,2221,1632,2905,337,892,495,8473,13,325,496,76,195,363,1474,21,456,122,97,58,9,762,307,387,659,96,192,20,1657,929,188,840,57,159,18,2192,504,36,405,15,44,6,1011,864,17,310,10,39,9,1259,396,4,166,0,20,0,589,94,4,37,0,11,0,143,9,0,16,0,12,0,29,0,0,11,0,10,0,27,0,3,8,0,7,0,22,0,4,3,0,0,0,16,0,4,4,0
406,46,1433,417,392,633,435,3352,142,672,185,39,206,14,1267,905,1337,770,48,441,29,3528,457,229,404,6,105,7,1208,154,22,104,3,41,3,329,183,8,69,3,27,3,293,155,3,39,0,30,0,234,90,3,36,4,36,5,178,6,5,7,0,20,0,37,0,6,9,3,13,0,33,4,3,7,0,10,0,28,0,3,0,0,0,0,3,0,3,0,0,0,0,3,12,75,12,3,9,0,114,57,230,111,83,207,22,721,2205,4038,2190,587,1779,523,11325,21,637,330,293,610,314,2206,34,964,76,42,111,11,1249,252,1004,454,46,418,20,2199,946,708,545,15,359,14,2594,329,152,239,5,75,5,792,532,62,207,4,42,3,860,526,24,167,0,39,0,753,253,13,65,5,48,4,392,105,4,29,0,26,0,170,40,6,14,0,25,0,85,12,0,9,0,17,0,37,3,3,3,3,13,0,20,0,5,3,0
407,60,1276,839,234,632,770,3806,360,593,395,110,240,26,1728,1874,1111,1680,102,489,52,5305,2373,255,1105,33,164,28,3956,427,18,212,6,29,3,684,224,11,68,14,14,5,339,37,3,25,3,24,0,94,11,4,20,0,15,0,54,4,0,6,0,14,3,34,0,3,11,3,8,0,25,0,0,7,0,3,0,10,0,0,8,0,3,0,8,0,0,8,0,0,0,5,13,64,36,0,15,3,128,84,194,226,42,183,41,767,5473,3528,4645,551,1836,927,16962,37,449,674,124,512,583,2384,74,941,202,188,124,15,1545,1066,939,1193,131,410,40,3775,2172,572,1317,84,244,28,4418,1214,74,708,21,86,9,2107,1644,33,514,10,69,13,2292,716,14,244,7,34,3,1010,102,16,58,3,17,0,197,6,3,16,0,18,0,45,11,4,4,0,8,0,26,3,0,10,0,10,0,25,3,4,4,0,8,0,22,3,0,3,0
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,30,638,392,62,230,466,1827,108,421,144,36,91,6,800,635,500,1178,82,240,32,2665,1825,158,1405,15,188,24,3609,947,24,603,3,60,3,1630,1156,7,463,3,26,10,1664,409,8,171,3,5,5,600,55,0,22,0,10,0,94,10,3,9,0,7,0,29,3,3,3,0,5,0,15,3,0,4,0,4,0,9,0,0,3,0,6,0,6,0,0,3,0,0,0,6,19,49,14,3,8,3,92,70,124,145,21,87,25,477,5264,1937,4567,226,962,567,13527,18,279,386,36,230,411,1363,12,576,60,34,40,8,732,184,695,445,116,151,26,1615,491,329,688,25,183,11,1732,494,101,624,8,90,5,1326,1575,69,977,8,113,18,2755,2641,23,1279,16,113,15,4077,1478,7,479,0,48,8,2025,195,0,70,0,10,0,281,66,5,26,0,7,0,104,28,5,14,0,12,0,55,11,0,11,0,0,0,27,3,0,3,0
502,14,247,131,30,25,135,577,24,161,41,12,27,6,271,422,163,574,15,96,8,1288,1338,35,793,11,75,12,2262,498,0,221,0,20,8,743,584,3,182,0,10,0,783,213,0,56,0,9,0,269,52,0,21,0,4,0,72,24,0,6,0,0,0,27,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,15,0,3,3,38,46,34,61,12,19,11,180,3220,651,2102,78,290,187,6541,10,98,181,28,30,128,474,4,185,10,20,6,4,236,39,269,190,55,53,3,616,229,158,332,50,52,7,828,335,44,355,3,55,9,797,1197,31,578,13,53,13,1884,1899,16,629,20,67,18,2662,1010,5,298,3,19,7,1340,150,0,40,0,3,0,188,47,0,12,0,4,0,61,16,0,0,0,0,0,16,3,0,3,0,0,0,10,0,0,0,0
503,66,904,401,92,58,313,1839,124,266,132,72,22,18,628,1708,261,1027,60,158,21,3237,1977,82,1159,15,126,24,3390,1052,20,723,7,39,8,1854,1753,7,946,12,56,20,2790,1906,6,730,8,23,10,2673,1178,0,418,5,17,12,1628,454,0,182,0,13,0,655,228,4,89,0,5,0,324,134,3,41,0,4,0,183,75,0,43,0,4,0,125,57,0,25,0,3,0,83,112,34,49,3,7,0,205,188,93,171,43,55,40,585,11002,1687,6118,315,599,468,20193,56,375,439,44,81,282,1268,8,688,32,54,10,16,815,88,346,237,135,39,10,854,335,161,358,50,59,12,983,417,61,373,15,64,6,933,1309,43,700,22,96,12,2175,2201,48,1175,18,93,18,3546,3354,24,1403,9,94,16,4896,2681,3,911,7,49,4,3664,1363,0,421,4,27,7,1821,704,4,205,0,14,0,931,422,3,141,0,16,3,584,243,3,85,0
504,29,1094,358,97,63,303,1939,141,522,202,41,40,17,963,828,597,1267,50,122,33,2893,2524,237,2186,23,196,30,5201,1156,19,846,0,37,21,2078,1311,14,619,0,32,14,1983,469,0,217,0,19,4,711,95,0,43,0,5,0,148,22,3,16,0,7,0,44,5,7,3,0,5,0,19,3,4,3,0,0,0,6,3,3,0,0,0,0,6,0,0,0,0,0,0,3,17,55,20,0,0,0,98,93,168,188,24,45,28,548,6697,2719,5967,252,574,453,16652,18,445,412,69,68,262,1270,8,758,36,43,13,6,865,71,670,302,76,35,12,1154,216,383,545,66,67,17,1290,221,140,497,11,73,7,954,733,180,796,16,99,14,1836,2876,79,1793,34,199,23,5007,3290,30,1668,6,134,30,5161,758,10,288,0,22,3,1077,167,5,58,0,12,3,237,46,6,20,0,4,0,72,20,3,6,0,3,0,39,0,6,6,0
505,59,1958,654,162,59,539,3425,53,857,185,119,21,15,1248,1375,982,1876,140,247,56,4678,4649,346,4438,29,421,60,9943,2856,32,2300,11,149,39,5390,3828,19,1938,16,123,29,5951,1948,13,955,10,64,13,3001,713,4,302,0,32,5,1055,207,12,93,0,16,3,334,78,9,34,0,12,6,129,47,8,15,0,4,0,73,17,6,9,0,4,0,34,11,7,7,0,7,3,33,55,81,39,3,13,6,198,222,269,355,58,71,62,1039,16105,4603,13197,538,1250,825,36527,52,779,719,68,70,439,2119,13,1454,57,61,14,7,1605,91,1184,460,219,91,21,2065,275,610,792,77,94,7,1848,387,203,817,14,88,9,1512,1298,241,1484,32,145,23,3223,5702,107,3881,25,369,54,10138,8990,39,4344,22,363,57,13811,2540,9,1115,0,67,16,3744,931,8,326,0,23,5,1296,402,11,144,0,10,0,560,213,11,64,0,12,3,301,118,7,42,0
506,75,2179,808,275,104,647,4081,84,1078,246,167,54,35,1674,1636,1231,2258,155,277,65,5625,6092,417,4586,42,298,65,11501,2820,41,1762,13,101,34,4762,3087,29,1343,13,74,26,4566,1790,7,673,7,44,10,2528,542,3,214,5,21,3,787,152,7,67,0,8,0,238,56,7,19,6,9,0,102,31,0,4,0,10,3,51,32,9,11,0,7,3,55,10,6,6,0,0,0,21,52,138,35,11,8,4,257,241,331,422,81,75,82,1236,16710,5486,12461,775,1075,976,37485,75,924,864,96,117,520,2598,18,1638,104,123,28,18,1919,153,1398,688,308,138,45,2724,358,709,970,111,141,18,2318,458,285,1004,30,79,6,1859,1655,237,1688,38,115,22,3752,6651,117,3887,38,377,63,11126,7661,59,3287,12,261,48,11320,2284,12,891,3,76,13,3278,629,8,223,3,12,3,882,262,17,68,0,18,0,364,148,9,65,0,13,0,233,77,7,19,0
