SA4_CODE_2016,C11_SH_3b_NPFH_4,C11_SH_3b_NPFH_5,C11_SH_3b_NPFH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPFH_2,C11_SH_4mb_NPFH_3,C11_SH_4mb_NPFH_4,C11_SH_4mb_NPFH_5,C11_SH_4mb_NPFH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPFH_2,C11_SH_NB_NS_NPFH_3,C11_SH_NB_NS_NPFH_4,C11_SH_NB_NS_NPFH_5,C11_SH_NB_NS_NPFH_6_mor,C11_SH_NB_NS_T,C11_SH_Tot_NPFH_2,C11_SH_Tot_NPFH_3,C11_SH_Tot_NPFH_4,C11_SH_Tot_NPFH_5,C11_SH_Tot_NPFH_6_mor,C11_SH_T_T,C11_SDRTHT_0b_NPFH_2,C11_SDRTHT_0b_NPFH_3,C11_SDRTHT_0b_NPFH_4,C11_SDRTHT_0b_NPFH_5,C11_SDRTHT_0b_NPFH_6_mor,C11_SDRTHT_0bTotal,C11_SDRTHT_1b_NPFH_2,C11_SDRTHT_1b_NPFH_3,C11_SDRTHT_1b_NPFH_4,C11_SDRTHT_1b_NPFH_5,C11_SDRTHT_1b_NPFH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPFH_2,C11_SDRTHT_2b_NPFH_3,C11_SDRTHT_2b_NPFH_4,C11_SDRTHT_2b_NPFH_5,C11_SDRTHT_2b_NPFH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPFH_2,C11_SDRTHT_3b_NPFH_3,C11_SDRTHT_3b_NPFH_4,C11_SDRTHT_3b_NPFH_5,C11_SDRTHT_3b_NPFH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPFH_2,C11_SDRTHT_4mb_NPFH_3,C11_SDRTHT_4mb_NPFH_4,C11_SDRTHT_4mb_NPFH_5,C11_SDRTHT_4mb_NPFH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPFH_2,C11_SDRTHT_NB_NS_NPFH_3,C11_SDRTHT_NB_NS_NPFH_4,C11_SDRTHT_NB_NS_NPFH_5,C11_SDRTHT_NB_NS_NPFH_6_mor,C11_SDRTHT_NB_NS_T,C11_SDRTHT_Tot_NPFH_2,C11_SDRTHT_Tot_NPFH_3,C11_SDRTHT_Tot_NPFH_4,C11_SDRTHT_Tot_NPFH_5,C11_SDRTHT_Tot_NPFH_6_mor,C11_SDRTHT_T_T,C11_FUA_0b_NPFH_2,C11_FUA_0b_NPFH_3,C11_FUA_0b_NPFH_4,C11_FUA_0b_NPFH_5,C11_FUA_0b_NPFH_6_mor,C11_FUA_0bTotal,C11_FUA_1b_NPFH_2,C11_FUA_1b_NPFH_3,C11_FUA_1b_NPFH_4,C11_FUA_1b_NPFH_5,C11_FUA_1b_NPFH_6_mor,C11_FUA_1b_Tot,C11_FUA_2b_NPFH_2,C11_FUA_2b_NPFH_3,C11_FUA_2b_NPFH_4,C11_FUA_2b_NPFH_5,C11_FUA_2b_NPFH_6_mor,C11_FUA_2b_Tot,C11_FUA_3b_NPFH_2,C11_FUA_3b_NPFH_3,C11_FUA_3b_NPFH_4,C11_FUA_3b_NPFH_5,C11_FUA_3b_NPFH_6_mor,C11_FUA_3b_Tot,C11_FUA_4mb_NPFH_2,C11_FUA_4mb_NPFH_3,C11_FUA_4mb_NPFH_4,C11_FUA_4mb_NPFH_5,C11_FUA_4mb_NPFH_6_mor,C11_FUA_4mb_Tot,C11_FUA_NB_NS_NPFH_2,C11_FUA_NB_NS_NPFH_3,C11_FUA_NB_NS_NPFH_4,C11_FUA_NB_NS_NPFH_5,C11_FUA_NB_NS_NPFH_6_mor,C11_FUA_NB_NS_T,C11_FUA_Tot_NPFH_2,C11_FUA_Tot_NPFH_3,C11_FUA_Tot_NPFH_4,C11_FUA_Tot_NPFH_5,C11_FUA_Tot_NPFH_6_mor,C11_FUA_T_T,C11_OD_0b_NPFH_2,C11_OD_0b_NPFH_3,C11_OD_0b_NPFH_4,C11_OD_0b_NPFH_5,C11_OD_0b_NPFH_6_mor,C11_OD_0bTotal,C11_OD_1b_NPFH_2,C11_OD_1b_NPFH_3,C11_OD_1b_NPFH_4,C11_OD_1b_NPFH_5,C11_OD_1b_NPFH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPFH_2,C11_OD_2b_NPFH_3,C11_OD_2b_NPFH_4,C11_OD_2b_NPFH_5,C11_OD_2b_NPFH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPFH_2,C11_OD_3b_NPFH_3,C11_OD_3b_NPFH_4,C11_OD_3b_NPFH_5,C11_OD_3b_NPFH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPFH_2,C11_OD_4mb_NPFH_3,C11_OD_4mb_NPFH_4,C11_OD_4mb_NPFH_5,C11_OD_4mb_NPFH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPFH_2,C11_OD_NB_NS_NPFH_3,C11_OD_NB_NS_NPFH_4,C11_OD_NB_NS_NPFH_5,C11_OD_NB_NS_NPFH_6_mor,C11_OD_NB_NS_T,C11_OD_Tot_NPFH_2,C11_OD_Tot_NPFH_3,C11_OD_Tot_NPFH_4,C11_OD_Tot_NPFH_5,C11_OD_Tot_NPFH_6_mor,C11_OD_T_T,C11_DS_NS_NPFH_2,C11_DS_NS_NPFH_3,C11_DS_NS_NPFH_4,C11_DS_NS_NPFH_5,C11_DS_NS_NPFH_6_mor,C11_DS_NS_T,C11_Tot_NPFH_2,C11_Tot_NPFH_3,C11_Tot_NPFH_4,C11_Tot_NPFH_5,C11_Tot_NPFH_6_mor,C11_T_T,C16_SH_0b_NPFH_2,C16_SH_0b_NPFH_3,C16_SH_0b_NPFH_4,C16_SH_0b_NPFH_5,C16_SH_0b_NPFH_6_mor,C16_SH_0bTotal,C16_SH_1b_NPFH_2,C16_SH_1b_NPFH_3,C16_SH_1b_NPFH_4,C16_SH_1b_NPFH_5,C16_SH_1b_NPFH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPFH_2,C16_SH_2b_NPFH_3,C16_SH_2b_NPFH_4,C16_SH_2b_NPFH_5,C16_SH_2b_NPFH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPFH_2,C16_SH_3b_NPFH_3,C16_SH_3b_NPFH_4,C16_SH_3b_NPFH_5,C16_SH_3b_NPFH_6_mor,C16_SH_3b_Tot,C16_SH_4mb_NPFH_2,C16_SH_4mb_NPFH_3,C16_SH_4mb_NPFH_4,C16_SH_4mb_NPFH_5,C16_SH_4mb_NPFH_6_mor,C16_SH_4mb_Tot,C16_SH_NB_NS_NPFH_2,C16_SH_NB_NS_NPFH_3,C16_SH_NB_NS_NPFH_4,C16_SH_NB_NS_NPFH_5,C16_SH_NB_NS_NPFH_6_mor,C16_SH_NB_NS_T,C16_SH_Tot_NPFH_2,C16_SH_Tot_NPFH_3,C16_SH_Tot_NPFH_4,C16_SH_Tot_NPFH_5
308,4673,1664,655,23358,6429,4123,5593,3296,1937,21369,290,94,96,49,48,577,21036,10230,10752,5148,2703,49870,0,0,0,0,0,0,29,3,0,0,0,28,333,82,31,3,0,447,168,83,64,15,5,336,31,15,23,12,9,102,12,0,3,0,0,21,577,188,118,33,15,932,3,0,3,0,0,5,72,10,0,0,0,76,748,275,95,35,10,1156,296,130,90,32,15,565,21,9,10,5,5,59,25,12,5,0,0,45,1168,440,211,72,21,1906,72,9,9,5,3,90,255,16,4,0,0,270,157,36,10,7,8,208,89,26,23,4,3,141,29,9,11,13,8,66,28,3,3,0,0,38,625,83,59,24,21,816,32,7,9,3,3,56,23434,10949,11149,5284,2767,53578,47,17,13,5,3,85,386,57,28,11,9,482,2354,626,330,97,47,3447,10902,4895,4139,1332,493,21753,8165,5073,6472,3459,1924,25096,376,131,113,52,54,729,22226,10797,11092,4963
309,7244,1804,510,36327,15214,11206,15060,7470,3721,52678,363,154,122,46,35,720,36618,20754,22691,9401,4297,93754,7,0,4,0,0,18,168,5,4,5,0,186,3944,939,293,45,10,5235,6685,3835,2418,657,216,13811,608,404,488,277,135,1911,142,48,22,12,3,227,11554,5239,3230,994,366,21383,63,8,3,0,0,75,1779,157,25,6,0,1964,7694,1922,585,99,28,10327,2150,895,515,152,50,3764,122,65,81,39,24,326,177,49,23,6,3,252,11988,3086,1230,302,101,16705,33,3,3,0,0,37,164,4,0,0,0,170,284,44,8,0,3,343,69,26,17,6,3,126,19,3,9,6,0,41,23,0,0,0,0,21,592,86,39,15,7,741,67,13,14,5,3,103,60827,29181,27194,10718,4772,132685,22,15,10,3,8,61,202,43,33,15,15,302,2502,501,272,72,28,3373,16747,8379,7044,1601,496,34269,16840,12769,17551,8602,4614,60373,579,273,231,95,88,1273,36892,21977,25149,10394
310,6085,2150,1109,31664,8519,6640,8466,4852,3635,32112,349,158,146,75,83,810,26270,15216,15013,7181,4874,68555,5,3,0,0,0,10,30,7,0,0,0,39,552,105,34,11,3,697,683,402,230,84,46,1442,84,56,47,40,25,245,21,6,14,4,0,47,1372,568,326,138,68,2476,4,0,0,0,0,4,60,0,0,0,0,65,360,105,38,4,0,505,145,50,25,7,4,224,7,4,4,3,5,24,9,4,3,0,0,20,577,159,75,13,7,832,4,0,0,0,0,11,54,0,3,0,0,59,95,26,7,3,0,130,36,14,9,7,3,69,10,4,0,9,3,26,8,0,0,0,0,8,218,43,19,17,7,301,23,6,8,9,0,50,28459,16001,15447,7349,4960,72218,31,17,8,9,7,67,216,42,36,13,10,319,2515,651,326,76,38,3609,14540,7707,6054,2039,1068,31398,10135,8204,10180,5625,4257,38394,480,209,178,113,166,1152,27913,16824,16781,7873
311,6428,2261,1216,31950,8754,7150,9194,5420,4082,34603,293,158,132,76,104,771,24979,15464,15911,7830,5449,69628,0,3,0,0,0,8,47,3,3,0,0,54,1123,373,148,29,15,1689,1039,637,357,127,71,2226,52,53,58,23,39,219,38,29,4,10,8,84,2294,1098,562,187,132,4275,0,0,0,0,0,3,52,7,3,0,0,65,484,166,93,22,7,773,150,112,82,37,10,381,12,16,16,10,3,53,21,11,0,3,0,33,724,306,191,70,27,1303,19,0,0,0,0,16,48,0,0,0,0,49,47,10,3,0,0,61,8,0,4,0,0,14,0,4,0,0,0,10,3,3,0,0,0,3,121,18,9,3,0,154,15,3,3,0,0,30,28132,16882,16675,8092,5607,75383,17,13,8,6,9,48,141,40,38,18,11,246,1632,261,123,54,31,2100,13391,7295,5940,2053,1209,29895,9830,8108,9903,5791,4905,38539,433,209,202,103,146,1093,25441,15926,16209,8028
312,4059,1328,472,18695,4257,2957,4223,2588,1355,15379,224,71,49,31,27,400,15442,7779,8682,4034,1894,37832,0,0,0,0,0,7,40,0,4,0,0,46,488,140,51,16,4,699,364,137,102,34,13,649,46,21,33,20,13,130,20,8,0,0,0,31,964,311,188,65,27,1556,6,0,0,0,0,12,130,15,3,0,0,142,808,273,94,28,3,1210,316,152,79,26,9,582,25,18,22,7,3,73,38,5,0,3,0,41,1319,465,199,64,14,2062,73,3,7,3,0,84,238,16,3,0,0,259,83,33,17,3,0,135,70,25,24,7,4,118,37,3,10,10,4,67,19,3,0,0,0,22,510,82,57,23,13,688,24,8,4,3,0,47,18258,8649,9139,4193,1951,42187,27,6,7,0,3,46,297,34,31,11,4,385,1776,429,221,65,18,2513,8734,3824,3308,1003,301,17169,5569,3629,4513,2662,1203,17578,318,95,77,36,29,552,16716,8021,8167,3781
313,3829,1154,475,21455,8270,5352,6588,3752,2356,26314,289,104,87,51,39,570,22205,10690,10741,4996,2899,51534,0,0,0,0,0,0,58,0,0,0,0,58,716,96,19,6,4,846,876,424,238,101,27,1664,94,66,72,42,17,295,23,7,9,4,0,42,1775,588,348,153,50,2912,0,0,0,0,0,0,86,5,0,0,0,94,981,152,32,3,0,1173,662,241,115,30,12,1062,47,17,29,12,7,118,21,3,3,0,0,31,1796,422,176,52,21,2473,26,0,3,0,0,32,127,3,0,0,0,135,98,10,10,0,0,114,26,6,3,3,0,40,7,3,3,4,0,18,9,3,0,0,0,16,289,29,25,7,0,347,6,5,6,0,0,18,26066,11737,11291,5214,2970,57276,24,13,7,3,8,57,173,29,15,8,5,224,2129,396,157,44,22,2747,10993,4887,3546,1082,467,20973,9480,6051,7202,4088,2654,29474,347,125,111,63,61,706,23146,11498,11049,5290
314,3659,899,306,17228,6822,5139,7664,3829,1757,25219,140,36,45,22,22,262,15792,9507,11437,4776,2088,43602,0,0,0,0,0,0,34,5,0,0,0,38,548,87,15,7,0,654,629,334,150,54,17,1184,23,21,20,12,10,86,18,4,0,0,0,26,1246,451,190,67,32,1984,3,0,0,0,0,4,48,4,0,0,0,56,241,54,11,0,0,304,96,74,32,9,0,210,5,7,10,0,0,22,13,0,0,0,0,15,405,138,43,11,3,604,5,0,0,0,0,8,30,0,0,0,0,27,19,3,3,0,0,20,0,3,0,4,0,7,3,0,0,3,0,8,3,0,0,0,0,3,57,10,6,7,0,77,15,6,8,0,3,28,17519,10113,11686,4870,2124,46306,5,3,8,0,0,14,68,15,12,6,3,111,512,147,89,24,11,789,8044,4101,3569,928,278,16923,8161,6157,8810,4231,2117,29473,180,74,87,43,40,416,16972,10502,12570,5236
315,1637,779,737,7887,1445,892,1137,874,1011,5357,126,49,29,38,48,288,6147,3022,3034,1783,1877,15859,0,0,0,0,0,0,30,0,3,0,0,35,149,47,21,3,5,228,47,37,35,15,6,145,10,15,3,13,11,53,0,4,0,0,4,9,245,95,65,31,29,469,0,0,0,0,0,0,115,23,10,0,4,152,374,144,74,22,28,645,65,54,51,20,29,225,13,9,3,6,0,27,22,3,3,0,7,29,584,229,148,51,70,1078,29,4,8,0,0,41,124,13,4,0,0,140,59,23,12,8,0,97,71,11,11,0,6,101,33,7,4,4,9,60,25,0,0,0,0,25,338,52,47,13,13,464,63,8,3,5,0,84,7374,3404,3297,1886,1994,17955,34,7,9,8,3,50,226,32,17,11,3,293,1107,332,203,88,84,1821,3046,1568,1531,732,640,7516,1493,974,1091,787,929,5275,140,61,41,34,36,318,6048,2982,2887,1660
316,5563,1380,399,31175,12207,6760,9459,4741,2178,35344,294,85,71,40,15,507,32852,14275,15431,6249,2623,71433,3,0,0,0,0,5,98,8,6,0,0,114,2109,300,82,9,0,2495,1991,628,309,78,22,3029,79,33,61,21,9,206,63,10,10,0,0,85,4343,986,464,106,32,5926,13,0,0,0,0,12,224,24,0,0,0,254,2696,540,140,19,0,3398,1651,554,278,68,15,2560,70,26,26,14,7,145,68,14,0,0,0,77,4716,1162,444,101,29,6445,36,7,3,5,0,44,195,12,4,0,0,213,330,38,11,12,6,403,102,19,28,10,3,160,20,4,8,7,4,43,24,3,0,0,0,29,705,83,59,30,15,891,22,4,6,3,3,34,42640,16505,16404,6491,2701,84731,44,24,7,0,7,76,354,63,34,19,13,490,2862,614,321,107,38,3935,16862,6683,5432,1343,382,30705,13950,7935,10957,5363,2564,40773,446,180,132,59,44,869,34521,15504,16885,6890
317,2628,946,323,15054,5387,3063,3829,2353,1411,16047,180,29,37,29,22,296,14608,6712,6611,3368,1764,33066,0,0,0,0,0,0,19,0,0,0,0,19,292,58,12,5,0,372,269,111,62,14,9,466,38,14,24,19,12,113,10,0,0,0,0,11,628,185,103,40,19,979,3,0,0,0,0,3,63,7,0,0,0,70,835,198,88,21,3,1149,342,128,69,29,7,570,18,11,14,9,5,56,30,14,3,0,0,52,1290,355,179,54,17,1896,6,0,0,0,0,6,31,3,0,0,0,35,17,4,9,0,3,27,11,4,3,3,0,20,7,4,0,0,3,17,3,0,0,0,0,4,78,18,10,8,3,114,8,6,7,0,0,17,16609,7275,6914,3465,1803,36075,17,8,5,4,0,31,67,11,16,7,0,101,994,221,100,25,14,1365,7583,3004,2333,819,276,14018,6292,3454,4249,2484,1469,17947,205,77,62,25,31,399,15152,6780,6760,3372
318,4557,1487,684,23915,6212,4549,5751,3321,1927,21764,263,118,61,45,55,535,20748,10887,10650,4943,2704,49934,3,0,0,0,0,3,31,3,3,0,0,39,677,192,66,9,3,960,326,158,110,35,15,649,58,34,42,25,14,178,18,6,8,0,0,37,1122,401,230,74,35,1865,11,0,0,0,0,7,159,14,0,0,0,175,1540,428,139,26,12,2144,482,209,127,25,4,845,26,6,16,8,6,65,31,14,10,0,0,61,2247,676,289,59,30,3301,56,0,3,0,0,65,154,5,3,0,5,164,53,15,4,3,0,82,55,12,18,0,0,82,31,7,3,3,0,42,19,3,4,0,0,26,366,48,36,10,7,464,26,4,0,3,0,36,24499,12015,11211,5096,2773,55600,37,8,7,5,0,57,292,44,14,10,6,364,2184,515,223,60,31,3016,12031,5314,4182,1234,522,23274,7482,5249,6361,3495,1930,24511,339,140,94,54,60,684,22356,11262,10877,4852
319,5515,1814,762,35023,9908,4737,5846,3548,2407,26445,483,135,101,61,48,821,36402,12808,11979,5573,3268,70030,3,0,0,0,0,4,45,0,0,0,0,49,636,75,15,4,4,729,429,132,54,16,8,643,34,20,15,9,17,92,22,3,0,3,0,30,1168,230,90,37,27,1549,3,0,0,0,0,3,106,5,0,0,0,112,1005,183,61,14,6,1275,426,146,99,18,5,698,34,16,24,7,11,98,35,8,3,0,0,53,1606,366,199,46,29,2236,102,5,5,5,7,120,301,8,4,0,0,316,186,42,6,5,3,248,125,22,25,5,8,186,55,14,19,10,9,105,32,3,3,0,0,38,810,93,60,27,20,1019,28,5,7,0,0,39,40016,13498,12330,5687,3346,74881,93,21,20,3,7,147,572,65,40,20,19,718,5269,894,397,114,54,6729,20031,6693,4700,1581,615,33617,11111,5297,6154,3721,2376,28661,645,176,116,65,76,1075,37720,13146,11431,5496
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,7275,1516,317,30595,5440,3800,6593,3813,1333,20978,257,61,52,27,18,412,24647,11881,14399,5425,1681,58033,3,0,0,0,0,7,202,10,3,3,0,215,2307,488,159,24,3,2985,2066,864,575,108,31,3644,135,103,119,63,18,448,54,8,11,3,5,80,4765,1481,866,209,61,7381,28,11,0,0,0,33,568,77,14,3,0,659,2833,879,346,57,9,4129,562,216,107,39,8,933,25,11,27,6,3,72,50,15,5,3,0,79,4064,1209,501,112,20,5908,5,0,0,0,0,5,16,3,0,0,0,18,17,8,5,0,0,28,18,3,4,3,0,27,3,0,0,0,3,12,3,0,0,0,0,0,58,14,12,3,0,93,17,0,0,0,0,19,33544,14579,15784,5749,1766,71422,19,9,4,3,0,38,246,35,28,3,10,319,3462,826,379,55,21,4742,13976,6651,6862,1376,320,29179,6377,4291,7141,3922,1382,23115,267,110,69,44,16,505,24346,11920,14479,5402
402,11709,3280,1356,59750,7664,6131,8949,4929,2597,30274,448,184,146,82,94,947,40010,21625,21090,8382,4094,95204,7,0,0,0,0,11,88,10,3,0,3,112,1671,258,93,28,12,2063,2363,1155,687,231,136,4578,118,103,139,96,87,550,78,25,21,8,3,142,4323,1567,952,369,240,7454,7,3,0,0,0,11,118,27,3,0,0,147,1161,377,161,16,4,1721,379,169,88,32,11,680,10,0,4,3,0,24,36,11,7,5,0,51,1705,596,263,57,19,2637,9,0,0,0,0,14,48,0,0,0,0,53,25,7,0,0,0,32,13,3,3,4,0,17,3,0,0,0,3,11,3,0,0,0,0,3,107,8,4,4,3,128,12,3,4,4,0,21,46148,23803,22310,8824,4359,105442,26,13,21,6,17,86,214,62,47,13,18,347,2874,592,246,63,36,3806,27974,14499,11707,3418,1568,59165,8547,6698,9382,5193,3235,33061,533,253,188,108,118,1197,40165,22123,21588,8804
403,10013,2135,550,48151,7552,5503,8292,4448,1756,27550,342,97,80,31,19,568,36193,17986,18791,6667,2343,81988,3,3,0,0,0,9,116,4,6,0,0,122,1948,273,71,6,4,2294,2121,834,480,107,22,3558,138,85,109,60,24,423,51,11,7,4,3,77,4376,1211,672,178,55,6485,0,0,0,0,0,3,241,30,5,0,0,276,2026,521,168,36,3,2746,505,208,92,28,13,851,25,12,11,14,3,62,50,12,3,3,0,65,2847,780,273,78,25,4004,18,0,0,0,0,19,35,3,0,0,0,37,37,13,0,0,0,46,9,4,3,0,0,21,4,0,0,0,0,0,3,0,0,0,0,6,110,18,9,0,0,137,14,6,5,4,0,30,43532,20005,19745,6932,2424,92637,18,9,9,3,7,37,233,42,28,12,5,313,3322,775,316,53,8,4474,23431,10973,9695,2030,502,46634,8397,6100,9055,4534,1757,29848,417,184,110,54,33,805,35824,18074,19219,6686
404,6443,1537,492,27781,2591,2056,3269,1875,886,10685,268,97,59,31,34,490,19590,9807,10243,3558,1457,44657,6,5,3,0,0,14,109,7,0,3,0,125,1606,381,134,24,4,2149,1932,959,580,169,72,3711,113,117,134,69,66,493,71,12,13,3,3,109,3833,1486,864,268,148,6592,8,4,4,3,0,22,300,51,17,4,0,366,2261,779,322,66,16,3438,434,198,112,36,8,795,17,8,9,12,3,47,52,24,10,0,0,90,3078,1063,468,113,30,4760,9,0,0,0,0,9,11,0,0,0,0,11,19,5,0,0,0,28,11,8,11,6,0,35,3,0,3,3,0,12,0,0,0,0,0,3,49,9,14,10,4,89,11,4,3,0,0,17,26560,12367,11590,3946,1641,56112,16,5,5,0,4,27,147,17,19,6,4,199,3053,854,373,77,22,4384,12125,6295,5913,1357,506,26195,2855,2219,3508,1959,866,11417,282,97,66,33,31,507,18488,9485,9887,3438
405,2553,799,260,15762,3014,1594,2252,1444,650,8952,154,28,30,11,13,236,15103,4899,4998,2298,935,28240,0,0,0,0,0,0,13,0,0,0,0,13,122,16,3,0,0,137,250,81,42,31,3,402,21,15,19,10,6,72,11,0,0,0,0,17,416,111,63,39,9,640,0,0,0,0,0,0,17,0,0,0,0,15,118,13,8,0,0,128,58,4,0,0,3,69,3,0,5,0,0,11,7,0,0,0,0,7,195,16,8,3,3,233,9,0,0,0,0,16,55,0,3,0,0,56,42,8,7,0,0,60,41,17,10,3,0,72,11,4,9,8,0,39,6,0,0,0,0,7,166,38,23,5,7,243,9,0,0,0,0,15,15888,5067,5098,2346,956,29360,13,5,3,3,0,28,197,16,11,7,7,230,2238,306,136,37,11,2729,9099,2808,2242,799,216,15156,3573,1852,2349,1503,676,9945,209,36,33,21,15,309,15326,5020,4768,2364
406,1987,700,348,11003,1502,1036,1418,874,432,5264,122,39,30,21,13,225,8776,3601,3578,1635,824,18421,3,0,0,0,0,4,21,0,0,0,0,27,327,57,18,0,0,399,739,346,212,87,32,1407,61,42,38,25,34,202,16,5,0,7,3,32,1163,452,270,124,63,2074,0,0,0,0,0,0,34,3,0,0,0,36,147,21,3,3,0,179,53,27,14,4,0,101,8,3,5,3,0,16,10,0,0,0,0,7,253,49,24,7,4,340,18,0,0,0,0,18,42,0,0,0,0,41,19,6,6,0,0,31,31,11,9,0,0,56,8,5,3,3,0,16,5,0,0,0,0,3,122,24,17,3,0,161,20,3,3,4,0,32,10334,4126,3897,1779,891,21023,10,6,0,0,0,23,129,20,14,4,5,166,1067,206,97,35,19,1424,5304,1904,1684,536,254,9681,1756,1108,1359,882,425,5534,141,58,28,13,22,260,8406,3304,3187,1473
407,4498,1383,400,26793,4869,2442,3314,2260,910,13791,269,72,54,30,18,441,24474,8192,8102,3754,1349,45873,0,0,0,0,0,0,29,4,0,0,0,39,411,36,21,0,0,461,436,153,79,38,22,732,51,19,8,17,15,119,14,5,0,0,0,23,945,221,107,55,36,1369,4,0,0,0,0,4,44,10,8,0,0,60,398,77,23,0,3,504,110,44,19,9,0,182,9,3,5,3,0,18,23,0,0,3,0,23,584,139,49,16,3,792,12,0,3,0,0,16,60,0,0,0,0,58,62,12,5,0,3,82,49,12,11,0,5,78,14,8,6,3,0,31,18,0,0,0,0,18,204,32,23,8,10,277,24,3,4,3,0,37,26237,8578,8297,3834,1400,48346,24,12,9,0,0,45,290,44,21,7,8,367,3392,511,235,56,14,4212,15356,4847,4000,1198,366,25761,5704,2703,3558,2184,1022,15175,407,84,58,25,24,604,25172,8196,7880,3484
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
