SA4_CODE_2016,Tot_persons_C06_M,Tot_persons_C06_F,Tot_persons_C06_P,Tot_persons_C11_M,Tot_persons_C11_F,Tot_persons_C11_P,Tot_persons_C16_M,Tot_persons_C16_F,Tot_persons_C16_P,Age_0_4_C06_M,Age_0_4_C06_F,Age_0_4_C06_P,Age_0_4_C11_M,Age_0_4_C11_F,Age_0_4_C11_P,Age_0_4_C16_M,Age_0_4_C16_F,Age_0_4_C16_P,Age_5_14_C06_M,Age_5_14_C06_F,Age_5_14_C06_P,Age_5_14_C11_M,Age_5_14_C11_F,Age_5_14_C11_P,Age_5_14_C16_M,Age_5_14_C16_F,Age_5_14_C16_P,Age_15_19_C06_M,Age_15_19_C06_F,Age_15_19_C06_P,Age_15_19_C11_M,Age_15_19_C11_F,Age_15_19_C11_P,Age_15_19_C16_M,Age_15_19_C16_F,Age_15_19_C16_P,Age_20_24_C06_M,Age_20_24_C06_F,Age_20_24_C06_P,Age_20_24_C11_M,Age_20_24_C11_F,Age_20_24_C11_P,Age_20_24_C16_M,Age_20_24_C16_F,Age_20_24_C16_P,Age_25_34_C06_M,Age_25_34_C06_F,Age_25_34_C06_P,Age_25_34_C11_M,Age_25_34_C11_F,Age_25_34_C11_P,Age_25_34_C16_M,Age_25_34_C16_F,Age_25_34_C16_P,Age_35_44_C06_M,Age_35_44_C06_F,Age_35_44_C06_P,Age_35_44_C11_M,Age_35_44_C11_F,Age_35_44_C11_P,Age_35_44_C16_M,Age_35_44_C16_F,Age_35_44_C16_P,Age_45_54_C06_M,Age_45_54_C06_F,Age_45_54_C06_P,Age_45_54_C11_M,Age_45_54_C11_F,Age_45_54_C11_P,Age_45_54_C16_M,Age_45_54_C16_F,Age_45_54_C16_P,Age_55_64_C06_M,Age_55_64_C06_F,Age_55_64_C06_P,Age_55_64_C11_M,Age_55_64_C11_F,Age_55_64_C11_P,Age_55_64_C16_M,Age_55_64_C16_F,Age_55_64_C16_P,Age_65_74_C06_M,Age_65_74_C06_F,Age_65_74_C06_P,Age_65_74_C11_M,Age_65_74_C11_F,Age_65_74_C11_P,Age_65_74_C16_M,Age_65_74_C16_F,Age_65_74_C16_P,Age_75_84_C06_M,Age_75_84_C06_F,Age_75_84_C06_P,Age_75_84_C11_M,Age_75_84_C11_F,Age_75_84_C11_P,Age_75_84_C16_M,Age_75_84_C16_F,Age_75_84_C16_P,Age_grp_85ov_C06_M,Age_grp_85ov_C06_F,Age_grp_85ov_C06_P,Age_grp_85ov_C11_M,Age_grp_85ov_C11_F,Age_grp_85ov_C11_P,Age_grp_85ov_C16_M,Age_grp_85ov_C16_F,Age_grp_85ov_C16_P,OS_vis_C06_M,OS_vis_C06_F,OS_vis_C06_P,OS_vis_C11_M,OS_vis_C11_F,OS_vis_C11_P,OS_vis_C16_M,OS_vis_C16_F,OS_vis_C16_P,IP_Abor_C06_M,IP_Abor_C06_F,IP_Abor_C06_P,IP_Abor_C11_M,IP_Abor_C11_F,IP_Abor_C11_P,IP_Abor_C16_M,IP_Abor_C16_F,IP_Abor_C16_P,IP_Tor_Strt_Is_2006_Ce_M,IP_Tor_Strt_Is_2006_Ce_F,IP_Tor_Strt_Is_2006_Ce_P,IP_Tor_Strt_Is_2011_Ce_M,IP_Tor_Strt_Is_2011_Ce_F,IP_Tor_Strt_Is_2011_Ce_P,IP_Tor_Strt_Is_2016_Ce_M,IP_Tor_Strt_Is_2016_Ce_F,IP_Tor_Strt_Is_2016_Ce_P,IP_B_Ab_To_St_Is_2006_Ce_M,IP_B_Ab_To_St_Is_2006_Ce_F,IP_B_Ab_To_St_Is_2006_Ce_P,IP_B_Ab_To_St_Is_2011_Ce_M,IP_B_Ab_To_St_Is_2011_Ce_F,IP_B_Ab_To_St_Is_2011_Ce_P,IP_B_Ab_To_St_Is_2016_Ce_M,IP_B_Ab_To_St_Is_2016_Ce_F,IP_B_Ab_To_St_Is_2016_Ce_P,IP_Tot_2006_Ce_M,IP_Tot_2006_Ce_F,IP_Tot_2006_Ce_P,IP_Tot_2011_Ce_M,IP_Tot_2011_Ce_F,IP_Tot_2011_Ce_P,IP_Tot_2016_Ce_M,IP_Tot_2016_Ce_F,IP_Tot_2016_Ce_P,Brthplace_Aust_2006_Ce_M,Brthplace_Aust_2006_Ce_F,Brthplace_Aust_2006_Ce_P,Brthplace_Aust_2011_Ce_M,Brthplace_Aust_2011_Ce_F,Brthplace_Aust_2011_Ce_P,Brthplace_Aust_2016_Ce_M,Brthplace_Aust_2016_Ce_F,Brthplace_Aust_2016_Ce_P,Brthplace_Elsewhere_2006_Ce_M,Brthplace_Elsewhere_2006_Ce_F,Brthplace_Elsewhere_2006_Ce_P,Brthplace_Elsewhere_2011_Ce_M,Brthplace_Elsewhere_2011_Ce_F,Brthplace_Elsewhere_2011_Ce_P,Brthplace_Elsewhere_2016_Ce_M,Brthplace_Elsewhere_2016_Ce_F,Brthplace_Elsewhere_2016_Ce_P,LSH_Eng_only_2006_Ce_M,LSH_Eng_only_2006_Ce_F,LSH_Eng_only_2006_Ce_P,LSH_Eng_only_2011_Ce_M,LSH_Eng_only_2011_Ce_F,LSH_Eng_only_2011_Ce_P,LSH_Eng_only_2016_Ce_M,LSH_Eng_only_2016_Ce_F,LSH_Eng_only_2016_Ce_P,LSH_Oth_Lan_2006_Ce_M,LSH_Oth_Lan_2006_Ce_F,LSH_Oth_Lan_2006_Ce_P,LSH_Oth_Lan_2011_Ce_M,LSH_Oth_Lan_2011_Ce_F,LSH_Oth_Lan_2011_Ce_P,LSH_Oth_Lan_2016_Ce_M,LSH_Oth_Lan_2016_Ce_F,LSH_Oth_Lan_2016_Ce_P,Aust_citiz_C06_M,Aust_citiz_C06_F,Aust_citiz_C06_P,Aust_citiz_C11_M,Aust_citiz_C11_F,Aust_citiz_C11_P,Aust_citiz_C16_M,Aust_citiz_C16_F,Aust_citiz_C16_P
199,5924,4248,10175,7593,5327,12917,7351,4939,12288,216,222,439,305,247,554,188,149,338,259,257,514,330,299,627,202,200,402,309,262,574,387,374,757,285,232,517,627,506,1134,700,609,1313,746,615,1358,1359,991,2353,1499,1161,2654,1615,1091,2703,1163,582,1744,1370,731,2101,1269,629,1900,824,541,1365,1216,671,1895,1148,646,1798,668,543,1211,963,719,1680,986,732,1722,347,211,562,625,346,968,719,477,1196,112,92,205,147,94,241,162,120,282,27,35,66,50,71,122,32,48,78,0,0,0,0,0,0,0,0,0,239,167,406,480,373,852,503,289,789,17,6,24,19,8,33,17,8,26,3,4,8,17,6,24,20,3,25,257,178,435,521,391,914,538,301,839,3727,2674,6403,4868,3414,8280,4304,2726,7028,1531,1146,2677,1731,1386,3121,1663,1346,3012,4330,3159,7491,4853,3770,8616,4175,3038,7212,909,714,1624,890,823,1716,997,821,1822,4405,3203,7612,4837,3784,8624,4199,3009,7203
201,66376,69745,136120,71326,74908,146234,76798,80690,157485,4086,4072,8150,4781,4596,9381,4794,4527,9318,9657,9170,18823,9445,8963,18411,10031,9615,19651,5175,4927,10109,5297,5066,10359,4948,4705,9654,4204,4213,8417,4656,4637,9297,4971,4900,9873,7373,7654,15031,7630,8150,15783,8530,8982,17520,8916,9831,18745,9097,9911,19005,9046,9704,18747,9462,9989,19454,9950,10566,20515,10223,11065,21290,8142,8250,16386,9590,9957,19547,10317,11020,21334,5325,5526,10847,6388,6684,13071,8547,8929,17469,3236,4386,7623,3466,4328,7791,4100,4783,8886,806,1732,2538,1027,2052,3082,1291,2456,3745,149,196,350,190,241,427,234,311,543,493,554,1045,696,738,1433,952,1058,2007,64,54,122,67,63,129,45,59,100,15,12,35,11,20,31,27,27,51,576,625,1196,783,816,1597,1022,1146,2162,56623,59784,116409,60959,64267,125223,63356,66391,129747,5775,5904,11677,6685,7015,13700,7599,8020,15619,61289,64804,126095,65401,69238,134638,67839,71583,139419,2087,2035,4123,2689,2749,5433,3538,3751,7293,60578,64078,124659,64903,68742,133641,68293,72054,140342
202,64363,68043,132405,68588,72111,140695,74698,78392,153092,4063,3949,8021,4615,4256,8874,4675,4552,9228,9545,9307,18852,9149,8804,17949,9843,9234,19077,4794,4729,9522,4894,4816,9714,4748,4627,9372,3917,4013,7930,4271,4283,8556,4598,4634,9235,6802,7218,14020,7180,7641,14817,8364,8738,17108,8521,9508,18028,8683,9329,18007,8736,9480,18211,9566,9961,19525,9549,10418,19969,9833,10643,20471,7944,7943,15888,9369,9647,19020,10195,10756,20946,5134,5397,10536,6234,6429,12663,8128,8472,16603,3209,4133,7344,3502,4326,7829,4118,4759,8878,868,1882,2748,1140,2156,3295,1457,2500,3961,141,179,322,171,201,366,235,314,547,557,606,1164,835,835,1668,1080,1065,2140,52,50,105,43,41,88,40,37,76,16,10,24,17,18,35,23,30,48,621,676,1296,894,895,1790,1134,1135,2267,56087,59623,115715,59428,62927,122356,61794,65031,126822,4789,4683,9473,5692,5733,11425,6812,6892,13708,59991,63787,123777,63146,66833,129977,65439,69179,134612,1475,1528,3006,2093,2295,4382,3186,3523,6711,59093,63121,122213,62509,66522,129035,65990,70024,136013
203,112979,118292,231275,122200,128452,250650,135813,143119,278929,7342,6869,14214,8151,7688,15842,8945,8303,17250,16274,14943,31216,16391,15305,31692,17718,16839,34558,8157,7774,15933,8580,8006,16588,8752,8363,17118,7080,6903,13984,7763,7563,15324,8977,8475,17452,13535,13915,27448,14247,14956,29199,16643,17444,34086,15728,16950,32685,16712,17834,34544,17300,18239,35537,15767,16717,32482,16663,17964,34631,17491,18979,36470,12903,13546,26451,15237,16180,31412,16783,18329,35106,8685,9711,18397,10208,11133,21345,13587,14941,28527,5922,7895,13815,6219,7855,14072,6955,8547,15504,1580,3069,4657,2026,3974,6002,2667,4657,7326,414,502,913,517,545,1060,627,714,1336,721,706,1425,885,982,1864,1238,1303,2542,49,50,102,55,51,107,61,46,113,24,21,43,26,18,44,28,26,60,797,774,1572,958,1054,2009,1333,1383,2713,89745,94369,184112,97840,103394,201229,105732,111761,217488,17052,17794,34841,18557,19420,37977,21095,21839,42931,98592,104056,202646,106212,112826,219037,114106,121288,235394,9242,9944,19182,10475,11157,21631,12883,13643,26527,101355,107337,208690,109093,116303,225397,118333,126442,244767
204,75590,77032,152628,78782,80513,159294,83920,86275,170194,4640,4432,9076,4971,4740,9704,4839,4623,9463,11224,10617,21844,10473,10103,20575,10670,10267,20938,5797,5076,10870,5816,5264,11079,5382,4909,10287,3910,3576,7488,4272,3565,7840,4583,3914,8501,7560,7921,15483,7483,7948,15427,8309,8811,17119,10276,10964,21246,9609,10444,20061,9220,10058,19275,11376,11583,22961,11358,12058,23423,11323,12040,23366,9882,9745,19628,11519,11273,22792,12425,12854,25285,6178,6313,12494,7823,7809,15634,10432,10378,20812,3848,4828,8678,4213,4945,9153,4982,5576,10558,898,1971,2874,1253,2351,3602,1754,2840,4590,458,386,842,531,535,1067,592,635,1226,620,666,1289,866,934,1798,1206,1327,2531,54,66,123,59,64,123,59,48,113,20,17,40,15,10,24,30,27,59,699,748,1445,938,1013,1951,1297,1401,2699,64411,65620,130031,67360,68983,136344,68657,70258,138911,7060,7384,14443,7619,7942,15561,8027,8553,16582,69608,71044,140648,72374,74224,146596,73744,75833,149577,2909,3170,6080,3219,3494,6708,3732,4096,7831,69541,71151,140685,72306,74479,146782,74675,76846,151520
205,117545,121459,239008,125947,129912,255858,133172,138247,271416,6958,6826,13778,8206,7741,15944,7836,7396,15228,17250,16377,33625,16328,15742,32073,16567,16019,32589,8505,8156,16658,8674,8237,16910,8033,7394,15423,6126,6000,12121,6801,6540,13343,6900,6639,13540,11500,12103,23606,12859,13362,26226,13812,14612,28423,15285,16334,31622,15004,16053,31059,14169,15166,29340,17323,18054,35377,17430,18459,35894,17348,18570,35918,15737,15744,31481,18218,18681,36898,19485,20800,40282,10826,10889,21712,13285,13207,26487,17619,17673,35293,6534,8014,14550,7135,8155,15294,8637,9486,18127,1515,2963,4474,2007,3733,5734,2763,4489,7251,289,385,677,392,478,870,429,586,1019,1433,1455,2887,1782,1837,3616,1947,1981,3933,58,64,117,73,68,143,68,68,140,30,39,66,20,26,48,51,52,108,1519,1558,3074,1877,1931,3812,2073,2107,4177,96972,99821,196798,104176,107598,211772,106032,109246,215278,13357,14126,27483,14978,15749,30728,15233,16479,31713,107103,111147,218251,114155,118670,232829,116236,121103,237339,4393,4950,9344,5464,5997,11456,5914,6624,12536,106067,110323,216393,113232,118001,231235,117016,122014,239029
206,225148,233760,458907,245711,256282,501989,285795,305884,591679,11426,11162,22582,13124,12565,25685,13684,13343,27028,16231,15659,31885,17798,17298,35096,20368,20002,40368,10844,11669,22516,10510,11065,21576,12815,14754,27570,23964,27037,51001,24760,28126,52883,29922,35890,65808,55620,56623,112244,63646,65634,129282,77711,82124,159836,38444,36643,75083,41062,40306,81369,45141,44880,90017,26205,26593,52800,28641,28764,57408,32810,33541,66343,19587,19680,39265,21793,22855,44655,24417,26459,50874,12163,13498,25660,13290,14309,27603,16573,17939,34506,8431,10515,18944,8297,10279,18573,8773,11181,19956,2242,4687,6931,2785,5085,7872,3585,5790,9372,6727,6421,13146,7664,7514,15179,10711,12849,23557,710,725,1440,863,826,1691,1171,1126,2301,69,64,133,53,52,111,57,60,118,29,38,69,35,33,67,46,45,93,814,830,1637,953,908,1862,1272,1231,2502,130150,139505,269653,143913,152143,296056,158383,166711,325095,67834,71272,139107,80449,85838,166286,100520,111762,212282,141611,149678,291287,159159,166011,325171,177437,184383,361824,58393,63942,122335,66250,73524,139769,82719,95802,178518,168065,181244,349306,183263,195489,378751,200389,213803,414197
207,157449,171534,328985,163530,176480,340002,172782,186862,359644,9374,8825,18197,9012,8639,17654,8984,8423,17415,19928,18928,38856,20210,19186,39392,21453,20428,41882,11391,11271,22664,11725,11344,23068,12230,12087,24314,12691,12117,24803,13846,13350,27199,14761,13803,28564,19793,20363,40156,21398,21119,42517,23938,24381,48315,22374,25380,47761,21388,24501,45887,20987,23716,44705,21727,24020,45746,22794,25180,47977,23376,26420,49792,17543,19670,37212,18161,20490,38650,19181,21461,40646,11988,13651,25639,13017,15011,28026,14340,17148,31487,8160,11591,19749,8775,11231,20003,9515,11908,21417,2489,5712,8199,3198,6433,9630,4013,7094,11110,1363,1837,3207,1787,2277,4067,3111,4048,7159,194,192,388,215,249,471,324,285,613,30,17,54,26,15,46,24,26,47,3,10,12,12,3,14,5,8,14,232,218,448,254,276,525,354,317,677,102028,111371,213402,103101,110187,213285,102457,107937,210397,47138,51446,98580,53456,59427,112882,62390,70285,132677,107406,116972,224380,106917,114359,221273,104833,110336,215176,43415,47716,91130,50375,56247,106625,60502,68560,129062,134210,147197,281404,136320,147753,284076,137244,147754,285000
208,172344,186106,358455,182676,195542,378214,194086,209615,403707,11438,11209,22646,12396,11670,24064,11829,11516,23346,21872,20440,42310,23296,22243,45545,25810,24706,50515,10841,10421,21270,11268,10444,21707,11790,11304,23090,11306,10895,22199,12363,11912,24281,12743,12623,25368,22938,23870,46806,23771,24429,48199,25156,27074,52231,26992,29495,56483,27767,30789,58554,27381,29702,57088,24512,25987,50501,25825,27648,53473,27968,30631,58600,18590,19792,38382,20725,22225,42956,22264,24027,46291,11311,13440,24748,12808,14619,27426,15806,18237,34044,9394,13871,23269,8606,11934,20541,8859,11732,20587,3149,6692,9843,3854,7626,11480,4481,8064,12538,1048,1404,2451,1212,1621,2833,1734,2552,4284,257,243,504,340,331,671,462,494,956,41,36,71,31,24,56,38,27,66,16,15,27,15,23,37,12,10,24,311,291,607,382,381,763,516,536,1050,114584,124341,238923,121046,129661,250710,125793,133961,259756,45890,49371,95259,52679,57053,109734,57907,64553,122457,129361,140230,269591,135468,144965,280434,140373,149298,289673,33060,35854,68916,39139,42912,82047,44058,50020,94079,146038,159241,305280,154012,166481,320492,160521,173081,333595
209,195006,201553,396563,215140,221904,437046,243480,251875,495353,13196,12406,25602,15356,14287,29645,17659,16914,34572,27186,25619,52805,27912,26341,54252,31595,29679,61271,14417,13794,28211,14298,13754,28049,15007,14170,29178,14536,13722,28262,16341,15638,31983,17111,16738,33852,26481,27283,53759,31489,31899,63385,37769,38654,76421,29641,31818,61455,32370,33874,66239,35302,36458,71765,27095,28646,55744,28799,30742,59535,31682,33805,65482,20640,21179,41813,23308,24758,48063,25916,28117,54028,12424,13456,25876,14383,15470,29856,18297,19953,38246,7602,9887,17487,8326,10414,18740,9718,11750,21466,1795,3754,5547,2551,4728,7280,3427,5632,9057,776,1049,1829,1162,1542,2708,1861,2762,4622,1015,1204,2214,1300,1395,2692,1689,1803,3493,72,91,158,65,76,146,60,65,117,31,25,62,42,41,87,43,53,96,1114,1321,2434,1403,1518,2926,1787,1918,3706,132684,138562,271246,144455,150176,294626,156726,161987,318712,50304,51287,101591,60086,61531,121615,72020,74307,146326,129801,134925,264725,140222,144632,284853,151561,155766,307322,55845,58071,113909,65754,68794,134548,79290,83015,162307,170294,177745,348035,184201,191488,375692,201253,208780,410034
210,142439,147281,289715,157321,161164,318481,180073,183294,363371,10219,9567,19785,11389,10735,22125,13670,12785,26454,21947,20900,42843,22377,21265,43647,24894,23417,48313,10680,10326,21010,11402,10889,22295,11887,11237,23121,9437,9271,18706,11381,10587,21964,12753,11668,24425,18778,19640,38416,22085,22138,44227,27632,27571,55208,21878,23494,45369,22738,24096,46829,25176,25726,50908,18686,19164,37853,21131,21937,43070,23610,24652,48264,14181,14845,29026,15771,16935,32701,17990,19115,37105,9586,10500,20085,10718,11495,22216,12600,14124,26721,5881,7404,13288,6540,8046,14590,7262,8940,16209,1170,2170,3333,1784,3041,4827,2587,4063,6650,455,511,971,687,850,1537,1104,1545,2646,658,611,1269,761,738,1498,993,1049,2040,82,67,154,73,63,137,82,66,148,33,19,54,26,17,41,29,30,65,775,699,1474,867,816,1685,1105,1151,2249,92499,95752,188246,100323,103304,203627,108958,111550,220510,40365,41801,82170,48245,49266,97509,59139,59713,118853,86890,89487,176384,91595,93852,185450,99010,100419,199430,48041,50510,98550,58110,60204,118314,70739,72702,143441,124181,129047,253229,133733,138556,272293,146790,151340,298134
211,228076,237969,466039,234929,244170,479105,244075,255533,499608,15075,14160,29236,15420,14345,29765,15480,14691,30166,32997,31888,64880,31575,29692,61263,31707,29679,61388,17694,16859,34555,16882,16319,33200,16382,15434,31809,15367,14688,30055,16015,15087,31103,15936,14911,30848,28258,29199,57455,28857,29292,58147,31044,32387,63435,34220,36913,71130,33659,36131,69793,32923,34854,67780,33292,35439,68738,34072,36156,70231,34209,36924,71134,26531,27599,54128,28696,30958,59654,29952,32439,62391,14307,15238,29545,17794,18908,36699,21803,24276,46081,8199,11102,19302,9092,11447,20539,10807,13136,23943,2134,4888,7021,2878,5839,8718,3840,6801,10639,685,1015,1701,907,1270,2174,1658,2441,4101,809,833,1641,941,975,1916,1305,1404,2709,59,62,123,60,63,116,66,69,126,19,18,31,18,16,38,26,29,56,880,911,1796,1025,1053,2076,1392,1499,2891,168744,175355,344100,173004,178619,351625,173232,178182,351411,47995,50851,98847,53190,57149,110343,59282,64995,124273,191622,198975,390602,192731,199157,391889,189451,195595,385044,28031,30566,58599,34944,38222,73161,44464,49218,93682,202744,211715,414458,208633,216907,425541,210925,219364,430288
212,290727,294282,585010,327765,330248,658018,376466,378804,755265,19607,18584,38194,23063,21842,44903,27151,25658,52811,42558,39528,82085,44428,41644,86073,50063,47280,97337,21899,20044,41945,24004,22049,46049,25975,24123,50095,22526,21107,43633,26355,23898,50248,30759,27727,58490,40291,40754,81046,48858,47914,96773,58168,58222,116387,43361,45320,88677,46853,49002,95860,52776,52854,105635,38962,39922,78880,43016,43842,86857,47774,48805,96584,29682,30688,60365,33314,34965,68280,37692,39657,77349,18605,19684,38286,21768,23298,45065,26360,28990,55358,10761,13753,24517,12584,15187,27769,14688,17225,31914,2475,4903,7383,3534,6609,10142,5048,8254,13311,1592,1988,3586,2246,2846,5091,4174,5865,10036,934,1016,1952,1145,1237,2386,1491,1591,3087,141,116,260,139,125,266,101,88,195,22,31,51,40,32,74,51,55,105,1103,1159,2261,1333,1393,2727,1649,1739,3386,165495,167973,333470,180865,182489,363348,195049,194492,389542,105544,107926,213474,131263,133432,264698,159878,162948,322825,177987,180632,358618,189598,191357,380958,198399,197843,396245,97366,99876,197236,124611,126813,251428,158851,162199,321047,239557,244720,484277,262869,267628,530500,289507,292170,581677
213,253084,255972,509056,307529,308526,616059,362540,364901,727443,19059,18006,37061,24772,23902,48677,30081,28273,58360,36758,35040,71795,41301,39237,80541,49258,47342,96601,18063,16983,35047,20244,19259,39506,21967,20898,42871,18585,17669,36257,23092,21530,44629,26202,23892,50091,40106,41473,81573,52946,53048,105997,62461,64081,126540,40497,41798,82298,49081,49800,98879,57686,57022,114709,34183,34745,68925,39423,40014,79430,45061,45971,91031,23829,23036,46865,29826,30131,59956,34544,36570,71110,12962,13766,26726,16298,16488,32781,22132,23107,45235,7418,10102,17518,8168,10706,18872,9988,12204,22199,1629,3366,4994,2385,4415,6797,3156,5539,8698,897,1135,2031,1621,2319,3940,3104,4639,7745,1083,999,2083,1590,1546,3135,2378,2299,4670,128,115,247,124,120,244,100,93,193,47,61,107,52,48,93,39,50,90,1261,1171,2431,1759,1717,3477,2523,2434,4957,151437,153683,305115,176963,178346,355310,197949,197838,395787,83144,84805,167952,111018,112015,223033,140867,143213,284084,148338,150482,298822,171843,172531,344375,189136,188934,378070,88978,92079,181061,116763,120156,236921,150365,154784,305154,211994,217975,429973,246921,251133,498052,280770,284328,565102
214,123762,130518,254283,131893,139167,271066,140290,148846,289142,7935,7421,15355,8729,8382,17117,8831,8193,17020,17602,16849,34448,17368,16380,33748,17897,16952,34842,9223,8364,17587,9130,8508,17643,8695,8262,16958,7057,6863,13917,8011,7546,15562,8169,7747,15920,13957,14549,28501,14319,15128,29443,15407,16562,31974,17446,19073,36515,18153,19680,37837,17610,18877,36487,16944,17827,34772,18191,19160,37354,19290,20793,40081,14664,16134,30796,16092,17831,33923,17647,19457,37104,10240,11371,21620,12223,13694,25919,15208,17406,32608,6945,8569,15520,7304,8732,16034,8482,9878,18360,1754,3501,5253,2368,4122,6485,3054,4721,7772,345,473,820,381,554,938,493,733,1225,615,630,1241,892,909,1793,1243,1195,2442,48,61,113,67,70,137,66,69,135,20,17,35,18,30,53,24,44,66,682,708,1388,971,1012,1982,1338,1307,2640,90943,95736,186687,98635,103546,202188,103821,109053,212877,23194,24756,47948,25984,27873,53861,26912,29563,56474,108528,114303,222833,116106,122092,238194,120912,127502,248413,7536,8241,15774,9533,10536,20069,11081,12567,23650,106081,111974,218058,114806,121164,235977,121772,129018,250799
215,73281,74708,147988,73135,74295,147427,74721,75314,150035,4469,4348,8823,4739,4407,9145,4447,4076,8524,11143,10786,21933,10069,9606,19673,9381,8776,18158,5203,4796,10002,5117,4798,9921,4716,4381,9101,3646,3336,6977,3885,3550,7438,4026,3792,7825,7456,7896,15347,7179,7463,14637,8228,8149,16382,9883,10174,20058,8791,9307,18096,7916,8259,16175,10676,10378,21045,10510,10451,20959,9933,10179,20112,9073,8738,17807,10014,9612,19624,10849,10565,21405,6462,6640,13102,7019,7172,14191,8657,8529,17186,4259,5448,9703,4431,5325,9755,4780,5575,10355,1014,2170,3183,1377,2598,3978,1789,3034,4819,355,408,762,430,436,869,649,690,1344,1238,1466,2702,1594,1819,3407,1821,1930,3753,84,77,157,69,74,144,81,80,160,50,41,91,43,47,90,50,39,84,1369,1588,2952,1711,1938,3644,1945,2049,3994,63765,65089,128853,62804,64185,126980,61037,61469,122506,5312,5397,10710,6207,6151,12358,6574,6756,13329,66359,68231,134592,65011,66818,131834,62957,64318,127271,3727,3689,7413,4516,4370,8894,4951,5004,9948,67259,69101,136361,66000,67869,133865,64955,66272,131226
216,59779,60599,120384,61841,63054,124893,64500,65469,129971,3968,3706,7676,4244,4009,8254,4010,3861,7871,9425,8845,18263,8982,8381,17370,8621,7973,16593,4275,4029,8305,4469,4188,8648,4388,3989,8377,3133,2940,6069,3164,3175,6342,3473,3233,6706,6219,6738,12958,6176,6683,12859,6865,7201,14067,8227,8577,16812,7887,8188,16076,7124,7501,14628,8447,8333,16777,8630,8687,17312,8508,8852,17361,7172,7010,14188,7864,8033,15898,8672,8816,17490,5052,5085,10135,5948,5791,11736,7338,7341,14681,3075,3786,6864,3420,4015,7433,4123,4495,8616,782,1551,2334,1062,1905,2964,1372,2213,3579,118,119,235,171,175,348,242,362,600,1260,1361,2617,1523,1613,3134,1668,1685,3353,46,55,98,54,47,100,62,48,109,24,44,67,30,32,63,55,40,100,1330,1453,2784,1603,1696,3298,1784,1777,3559,51024,51741,102764,51891,52983,104877,51400,52055,103449,5178,5287,10462,6328,6432,12762,7247,7428,14674,53325,54358,107679,53771,55246,109013,53309,54443,107747,3774,3795,7571,4899,4880,9774,5878,5936,11815,54414,55438,109855,55219,56760,111984,55770,56865,112639
217,58813,60344,119153,59586,61074,120659,60506,62189,122701,3625,3565,7198,3897,3617,7515,3452,3334,6783,9085,8506,17590,8283,7897,16177,7920,7318,15243,4400,4184,8586,4463,4065,8531,3961,3680,7635,3186,2825,6009,3162,2912,6081,3392,3015,6408,6139,6182,12316,5874,6098,11969,6065,6232,12295,7926,8403,16329,7322,7779,15101,6667,6960,13624,8648,8616,17271,8574,8851,17425,8305,8831,17133,7193,7049,14245,8312,8148,16457,8772,9101,17876,4740,5132,9873,5459,5653,11111,7115,7140,14254,3095,4138,7233,3218,4031,7244,3585,4321,7910,770,1735,2509,1017,2029,3049,1270,2260,3529,241,287,525,285,325,611,493,608,1100,553,582,1138,748,732,1480,886,889,1779,36,44,78,29,32,64,26,24,47,14,19,35,25,15,43,29,15,44,606,645,1251,795,780,1577,943,924,1871,51751,53164,104912,52387,53759,106145,50773,52042,102813,3663,3807,7473,4239,4379,8622,4566,4861,9429,55445,57122,112571,55826,57272,113097,54220,55814,110036,1058,1084,2147,1348,1498,2851,1881,1956,3836,54243,55848,110088,54678,56315,110998,53901,55501,109396
297,49,3,51,36,0,36,28,4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,4,10,0,10,4,0,4,17,0,17,3,0,3,3,0,3,6,0,6,8,0,14,11,0,11,8,0,11,11,0,11,5,0,5,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,25,78,62,10,73,16,14,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,3,31,19,0,19,17,0,17,11,0,11,13,0,13,6,4,6,32,3,38,34,0,36,18,0,18,8,0,8,0,0,0,7,4,10,38,3,37,31,0,28,25,4,27
299,3598,2798,6394,4672,3636,8307,4331,3238,7565,193,157,353,232,220,448,215,163,379,190,192,385,307,281,588,173,197,367,206,194,402,232,258,492,180,178,357,465,422,882,532,507,1037,447,453,898,983,710,1692,1093,905,2000,1052,795,1848,669,374,1045,898,522,1415,813,479,1295,389,262,653,630,381,1010,628,347,975,290,264,557,401,345,748,460,352,816,137,108,247,250,147,394,283,204,482,56,59,117,71,39,112,72,49,121,15,45,56,22,32,55,9,28,38,0,0,0,0,0,0,0,0,0,53,23,83,169,109,271,146,102,247,6,8,7,3,0,5,13,7,16,5,0,5,0,3,3,3,6,11,62,31,90,173,112,281,160,117,279,2250,1763,4015,2952,2252,5202,2581,1804,4389,953,745,1700,1212,1021,2235,1057,952,2011,2648,2089,4741,2840,2367,5206,2372,1835,4201,600,462,1058,732,684,1416,698,692,1393,2671,2079,4751,2863,2378,5238,2454,1897,4355
