SA4_CODE_2016,C06_OO_DS_Sep_house,C06_OO_DS_SemiDRTHT,C06_OO_DS_FUA,C06_OO_DS_OD,C06_OO_DS_NS_,C06_Owned_Outright_Tot,C06_OWM_DS_Sep_house,C06_OWM_DS_SemiDRTHT,C06_OWM_DS_FUA,C06_OWM_DS_OD,C06_OWM_DS_NS_,C06_Owned_with_mortgage_Tot,C06_R_REA_DS_Sep_house,C06_R_REA_DS_SemiDRTHT,C06_R_REA_DS_FUA,C06_R_REA_DS_OD,C06_R_REA_DS_NS_,C06_R_Real_Estate_Agent_Tot,C06_R_STHA_DS_Sep_house,C06_R_STHA_DS_SemiDRTHT,C06_R_STHA_DS_FUA,C06_R_STHA_DS_OD,C06_R_STHA_DS_NS_,C06_R_ST_House_Auth_Tot,C06_R_PNISH_DS_Sep_house,C06_R_PNISH_DS_SemiDRTHT,C06_R_PNISH_DS_FUA,C06_R_PNISH_DS_OD,C06_R_PNISH_DS_NS_,C06_R_Psn_NI_SameHsehld_Tot,C06_R_HCCCG_DS_Sep_house,C06_R_HCCCG_DS_SemiDRTHT,C06_R_HCCCG_DS_FUA,C06_R_HCCCG_DS_OD,C06_R_HCCCG_DS_NS_,C06_R_HCCCG_Tot,C06_R_OLT_DS_Sep_house,C06_R_OLT_DS_SemiDRTHT,C06_R_OLT_DS_FUA,C06_R_OLT_DS_OD,C06_R_OLT_DS_NS_,C06_R_Oth_Llord_Type_Tot,C06_R_LT_NS_DS_Sep_house,C06_R_LT_NS_DS_SemiDRTHT,C06_R_LT_NS_DS_FUA,C06_R_LT_NS_DS_OD,C06_R_LT_NS_DS_NS_,C06_R_Llord_Type_NS_T,C06_R_Tot_DS_Sep_house,C06_R_Tot_DS_SemiDRTHT,C06_R_Tot_DS_FUA,C06_R_Tot_DS_OD,C06_R_Tot_DS_NS_,C06_R_T_T,C06_OTT_DS_Sep_house,C06_OTT_DS_SemiDRTHT,C06_OTT_DS_FUA,C06_OTT_DS_OD,C06_OTT_DS_NS_,C06_OTT_Tot,C06_TT_NS_DS_Sep_house,C06_TT_NS_DS_SemiDRTHT,C06_TT_NS_DS_FUA,C06_TT_NS_DS_OD,C06_TT_NS_DS_NS_,C06_TT_NS_T,C06_Tot_DS_Sep_house,C06_Tot_DS_SemiDRTHT,C06_Tot_DS_FUA,C06_Tot_DS_OD,C06_Tot_DS_NS_,C06_T_T,C11_OO_DS_Sep_house,C11_OO_DS_SemiDRTHT,C11_OO_DS_FUA,C11_OO_DS_OD,C11_OO_DS_NS_,C11_OO_Tot,C11_OWM_DS_Sep_house,C11_OWM_DS_SemiDRTHT,C11_OWM_DS_FUA,C11_OWM_DS_OD,C11_OWM_DS_NS_,C11_OWM_Tot,C11_R_REA_DS_Sep_house,C11_R_REA_DS_SemiDRTHT,C11_R_REA_DS_FUA,C11_R_REA_DS_OD,C11_R_REA_DS_NS_,C11_R_REA_Tot,C11_R_STHA_DS_Sep_house,C11_R_STHA_DS_SemiDRTHT,C11_R_STHA_DS_FUA,C11_R_STHA_DS_OD,C11_R_STHA_DS_NS_,C11_R_STHA_Tot,C11_R_PNISH_DS_Sep_house,C11_R_PNISH_DS_SemiDRTHT,C11_R_PNISH_DS_FUA,C11_R_PNISH_DS_OD,C11_R_PNISH_DS_NS_,C11_R_PNISH_Tot,C11_R_HCCCG_DS_Sep_house,C11_R_HCCCG_DS_SemiDRTHT,C11_R_HCCCG_DS_FUA,C11_R_HCCCG_DS_OD,C11_R_HCCCG_DS_NS_,C11_R_HCCCG_Tot,C11_R_OLT_DS_Sep_house,C11_R_OLT_DS_SemiDRTHT,C11_R_OLT_DS_FUA,C11_R_OLT_DS_OD,C11_R_OLT_DS_NS_,C11_R_OLT_Tot,C11_R_LT_NS_DS_Sep_house,C11_R_LT_NS_DS_SemiDRTHT,C11_R_LT_NS_DS_FUA,C11_R_LT_NS_DS_OD,C11_R_LT_NS_DS_NS_,C11_R_LT_NS_T,C11_R_Tot_DS_Sep_house,C11_R_Tot_DS_SemiDRTHT,C11_R_Tot_DS_FUA,C11_R_Tot_DS_OD,C11_R_Tot_DS_NS_,C11_R_T_T,C11_OTT_DS_Sep_house,C11_OTT_DS_SemiDRTHT,C11_OTT_DS_FUA,C11_OTT_DS_OD,C11_OTT_DS_NS_,C11_OTT_Tot,C11_TT_NS_DS_Sep_house,C11_TT_NS_DS_SemiDRTHT,C11_TT_NS_DS_FUA,C11_TT_NS_DS_OD,C11_TT_NS_DS_NS_,C11_TT_NS_T,C11_Tot_DS_Sep_house,C11_Tot_DS_SemiDRTHT,C11_Tot_DS_FUA,C11_Tot_DS_OD,C11_Tot_DS_NS_,C11_T_T,C16_OO_DS_Sep_house,C16_OO_DS_SemiDRTHT,C16_OO_DS_FUA,C16_OO_DS_OD,C16_OO_DS_NS_,C16_OO_Tot,C16_OWM_DS_Sep_house,C16_OWM_DS_SemiDRTHT,C16_OWM_DS_FUA,C16_OWM_DS_OD,C16_OWM_DS_NS_,C16_OWM_Tot,C16_R_REA_DS_Sep_house,C16_R_REA_DS_SemiDRTHT,C16_R_REA_DS_FUA,C16_R_REA_DS_OD,C16_R_REA_DS_NS_,C16_R_REA_Tot,C16_R_STHA_DS_Sep_house,C16_R_STHA_DS_SemiDRTHT,C16_R_STHA_DS_FUA,C16_R_STHA_DS_OD,C16_R_STHA_DS_NS_,C16_R_STHA_Tot,C16_R_PNISH_DS_Sep_house,C16_R_PNISH_DS_SemiDRTHT,C16_R_PNISH_DS_FUA,C16_R_PNISH_DS_OD,C16_R_PNISH_DS_NS_,C16_R_PNISH_Tot,C16_R_HCCCG_DS_Sep_house,C16_R_HCCCG_DS_SemiDRTHT,C16_R_HCCCG_DS_FUA,C16_R_HCCCG_DS_OD,C16_R_HCCCG_DS_NS_,C16_R_HCCCG_Tot,C16_R_OLT_DS_Sep_house,C16_R_OLT_DS_SemiDRTHT,C16_R_OLT_DS_FUA,C16_R_OLT_DS_OD,C16_R_OLT_DS_NS_,C16_R_OLT_Tot,C16_R_LT_NS_DS_Sep_house,C16_R_LT_NS_DS_SemiDRTHT,C16_R_LT_NS_DS_FUA,C16_R_LT_NS_DS_OD,C16_R_LT_NS_DS_NS_,C16_R_LT_NS_T,C16_R_Tot_DS_Sep_house,C16_R_Tot_DS_SemiDRTHT,C16_R_Tot_DS_FUA,C16_R_Tot_DS_OD,C16_R_Tot_DS_NS_,C16_R_T_T,C16_OTT_DS_Sep_house,C16_OTT_DS_SemiDRTHT
306,19304,764,1133,2351,21,23569,20453,945,1281,257,18,22955,6417,1681,4687,54,4,12841,1642,306,909,7,0,2859,4868,815,2072,159,4,7921,652,66,153,4,0,880,1028,157,504,659,5,2351,682,88,225,58,0,1052,15286,3114,8554,939,14,27906,404,65,444,92,0,1017,4431,672,2932,848,8,8893,59879,5559,14341,4496,56,84339,20669,783,1276,2591,62,25379,23246,951,1685,217,28,26128,8373,1622,6312,78,20,16407,2088,429,1130,22,0,3667,5262,606,1864,149,15,7892,387,71,175,8,0,644,1100,106,445,705,18,2369,594,68,166,72,3,902,17804,2894,10097,1024,60,31880,421,91,91,129,4,740,3897,605,2118,673,15,7310,66040,5329,15267,4629,174,91440,22200,809,1355,2483,219,27063,24478,858,1341,155,111,26948,9129,2654,5814,101,104,17793,1894,631,926,10,12,3476,5270,916,1398,140,95,7817,314,122,127,5,6,569,910,149,252,551,71,1933,488,64,107,52,12,726,18000,4537,8623,854,298,32318,415,191
307,16246,197,183,593,9,17230,11293,82,104,122,13,11615,3084,120,726,11,0,3939,633,67,226,14,0,937,3255,76,259,83,0,3669,123,50,101,4,0,277,1547,22,148,269,3,1992,967,23,52,38,0,1073,9607,355,1505,413,6,11881,431,17,9,27,0,487,2080,50,167,282,4,2582,39657,706,1968,1444,24,43808,16094,166,170,676,44,17142,12438,92,83,122,26,12759,4507,238,739,22,6,5521,641,53,272,5,4,974,3541,62,207,65,16,3899,122,16,100,3,0,248,1645,48,118,240,18,2063,821,17,37,28,6,909,11278,438,1470,370,53,13609,472,38,31,39,3,581,2628,70,226,318,17,3257,42911,795,1978,1521,137,47347,16029,234,87,661,125,17129,12566,74,35,103,91,12861,5408,666,681,17,38,6806,536,154,125,0,6,825,3574,125,110,55,50,3908,91,100,57,5,0,258,1573,45,70,172,59,1920,640,17,15,22,13,705,11825,1098,1058,277,165,14417,392,43
308,19882,388,302,2615,23,23211,21559,190,313,281,23,22357,6354,552,2072,29,11,9019,1842,154,650,9,4,2656,4248,158,582,146,7,5144,410,124,153,10,0,697,2325,101,302,713,3,3438,861,36,79,89,0,1066,16032,1129,3841,994,18,22017,420,56,26,100,4,609,3635,188,559,722,19,5121,61536,1952,5028,4704,87,73312,19781,312,309,2794,46,23245,24231,252,374,229,12,25102,8623,702,2250,26,6,11616,1892,204,817,15,0,2920,4515,184,544,147,18,5405,273,145,150,8,3,579,2547,157,376,674,15,3781,700,40,102,78,3,921,18549,1436,4239,953,43,25224,519,106,48,119,11,800,4515,284,757,768,23,6345,67593,2392,5725,4863,140,80713,19927,377,356,2315,303,23272,25521,318,282,190,118,26431,10866,1812,1956,26,80,14739,1636,493,495,3,21,2655,4864,311,354,77,55,5664,199,227,127,0,6,559,1983,127,273,374,106,2866,561,46,45,49,21,724,20115,3018,3250,530,294,27204,466,107
309,34557,6429,8269,1901,26,51189,43982,6531,4821,201,37,55568,13654,7781,10197,102,52,31777,1313,921,1191,9,5,3442,5972,5296,6683,160,20,18135,151,326,235,6,0,720,641,901,977,686,3,3212,622,323,703,43,0,1687,22346,15546,19980,1006,76,58966,628,274,1126,62,0,2093,6756,2697,9035,529,18,19044,108279,31481,43233,3698,157,186850,34512,6923,7791,1875,46,51141,50758,8707,5746,113,36,65357,17604,10383,13650,75,61,41768,1333,994,1422,3,0,3749,6691,5006,5371,149,35,17258,118,280,338,4,0,740,671,669,654,577,6,2587,575,329,394,29,6,1331,26997,17659,21827,842,113,67435,664,421,559,68,3,1708,6160,2853,5397,485,48,14936,119083,36563,41310,3377,235,200578,36311,8883,8493,1611,173,55472,53402,9835,5946,125,153,69470,19854,13950,16579,51,190,50629,1224,1271,1295,3,23,3819,6067,4674,5054,74,94,15965,113,247,351,0,3,712,675,562,639,434,51,2354,452,232,335,28,11,1055,28391,20933,24246,586,380,74534,584,501
310,22683,483,221,376,5,23766,30832,296,141,101,4,31381,10491,682,910,14,13,12111,3498,305,451,21,0,4279,4837,269,324,63,3,5501,183,41,164,6,26,415,949,49,98,430,3,1533,481,66,57,25,5,634,20441,1414,2013,564,53,24482,280,144,74,11,3,515,4567,216,296,146,9,5234,78806,2558,2743,1201,70,85381,22595,703,269,415,13,24004,34858,691,128,56,10,35744,16222,1616,856,12,20,18719,3397,481,528,4,0,4406,5508,519,295,50,14,6388,227,171,152,0,3,554,1362,109,93,449,18,2027,504,49,33,8,3,595,27220,2946,1950,518,55,32689,396,285,44,16,3,745,4577,371,236,139,5,5326,89653,4999,2626,1156,83,98507,24297,687,257,261,84,25589,37481,770,75,86,43,38457,19793,4197,500,35,122,24646,3064,732,291,22,4,4123,5776,692,111,29,31,6633,229,279,107,0,4,619,1407,199,32,236,25,1895,456,74,11,12,3,555,30717,6171,1054,337,188,38473,405,169
311,19874,981,371,326,6,21561,35142,1425,406,53,0,37035,10048,2182,1366,15,0,13612,3191,614,463,9,0,4277,4607,986,440,36,0,6061,135,73,68,0,0,285,517,200,106,253,0,1077,408,87,68,13,0,582,18904,4146,2505,323,0,25883,314,55,39,13,0,413,4526,590,315,102,0,5532,78759,7200,3641,816,7,90426,21133,869,285,296,6,22578,38640,1495,342,17,8,40512,13225,3293,1198,7,5,17724,3206,500,583,0,0,4287,5025,1047,296,29,0,6398,135,126,61,3,0,335,580,230,63,210,0,1083,354,96,34,17,3,509,22521,5299,2238,266,17,30336,367,85,52,11,0,521,4441,661,365,72,5,5541,87109,8403,3277,660,38,99487,22211,1186,356,290,57,24094,38860,1419,295,60,57,40688,15937,5327,1168,44,66,22547,2813,798,334,17,0,3964,4754,932,221,29,37,5969,115,147,76,0,14,360,557,204,70,220,21,1072,349,76,39,7,5,469,24524,7488,1908,311,149,34383,393,152
312,14567,628,562,2066,8,17835,14950,398,462,264,5,16075,3977,540,1745,22,14,6297,1006,219,499,7,0,1734,3008,231,826,180,3,4248,211,86,122,10,0,427,2475,133,405,717,0,3733,631,37,80,95,3,843,11315,1249,3675,1031,17,17284,302,84,117,90,0,585,3136,357,1009,997,9,5507,44270,2714,5824,4447,40,57291,14602,435,433,2123,31,17622,17667,389,546,206,19,18826,5412,1011,1862,36,15,8343,1025,260,623,11,5,1925,3636,287,704,134,7,4766,177,40,188,4,0,414,3132,341,334,710,26,4539,502,37,73,71,3,681,13884,1984,3778,973,58,20672,486,40,49,74,10,663,2748,310,717,626,10,4407,49388,3156,5523,4002,129,62202,14514,458,355,1726,181,17235,18284,494,265,135,86,19268,7598,2054,1440,20,91,11200,840,521,337,3,6,1712,3556,468,307,59,45,4433,146,166,69,0,0,386,2426,386,239,256,56,3356,406,54,32,28,9,521,14978,3645,2423,364,205,21617,453,25
313,19631,1104,1009,890,8,22647,21730,354,390,83,3,22561,8792,988,2019,20,0,11814,1616,381,991,0,0,2994,3689,452,619,46,4,4806,68,133,88,0,3,296,352,128,79,246,0,808,304,78,71,18,0,475,14827,2156,3862,329,11,21183,289,240,39,15,0,582,3110,318,492,188,0,4103,59585,4172,5798,1497,28,71079,20381,1146,1048,780,12,23360,24640,744,667,49,5,26099,12137,2053,2301,59,6,16563,1624,483,1055,8,0,3159,3864,618,630,46,9,5159,97,136,114,0,0,347,441,108,76,280,0,906,326,74,73,18,0,486,18481,3471,4246,405,17,26625,363,342,86,19,0,819,3495,464,555,147,4,4659,67361,6165,6587,1400,38,81561,21605,1662,1409,881,62,25617,26121,774,630,59,46,27628,13378,3610,2077,14,73,19157,1422,835,872,0,3,3136,3820,639,571,34,38,5109,101,180,151,4,0,437,416,118,105,211,17,874,300,51,64,15,5,439,19442,5441,3847,281,138,29152,338,337
314,12401,625,237,162,3,13417,22922,546,49,29,0,23542,4121,576,238,9,0,4948,659,183,115,0,0,966,1941,317,126,24,0,2408,50,57,18,0,0,125,327,56,14,77,0,468,140,16,7,3,0,170,7245,1210,524,111,0,9083,129,76,117,5,0,329,1488,197,74,46,0,1805,44186,2647,1002,349,7,48185,13456,900,259,123,10,14752,26543,650,210,27,0,27432,6458,1271,500,4,15,8247,737,125,147,0,0,1005,2196,393,164,19,11,2779,39,68,28,0,0,139,559,80,18,57,4,721,142,29,21,0,0,192,10129,1971,873,86,28,13086,163,348,61,3,0,566,1510,226,122,101,0,1956,51799,4093,1516,334,40,57788,14653,1087,256,148,18,16167,27844,934,102,27,32,28939,8720,3883,374,9,32,13018,680,298,97,0,0,1070,2201,686,88,9,11,2997,50,126,24,0,0,195,715,176,14,57,3,965,124,52,9,0,7,195,12483,5219,613,75,52,18442,169,364
315,6241,209,65,2226,24,8758,4579,168,81,171,11,5000,757,100,403,13,0,1277,1634,100,244,28,72,2077,1492,86,279,97,31,1973,2111,33,69,47,32,2298,2378,226,311,464,143,3519,763,30,69,98,3,965,9138,566,1379,748,282,12110,370,12,16,147,3,538,1963,133,346,725,27,3185,22284,1086,1874,4008,342,29600,5962,51,52,2813,356,9243,5323,105,67,198,30,5720,1143,164,503,18,9,1836,2688,167,472,17,4,3343,1619,102,266,137,5,2130,1133,44,207,29,4,1409,2281,256,551,530,27,3651,646,31,49,87,6,835,9509,763,2049,821,61,13204,338,12,24,220,20,614,2072,159,379,1109,60,3778,23207,1089,2572,5161,532,32562,5575,153,33,2299,464,8519,4935,154,23,207,72,5393,1473,551,221,28,9,2292,3723,375,317,15,16,4448,1598,161,96,91,31,1983,460,96,49,8,5,621,2015,423,268,301,72,3078,468,40,25,54,18,607,9734,1658,981,498,162,13022,311,11
316,29994,4091,3319,2284,11,39696,29851,1458,1772,195,8,33281,10351,2423,5015,50,12,17850,892,503,975,0,0,2372,5485,943,3132,175,3,9738,108,98,113,4,0,326,477,126,459,620,3,1676,533,80,307,68,0,986,17844,4168,10000,917,19,32957,535,883,681,47,0,2145,4267,801,2450,459,15,7989,82480,11405,18221,3903,55,116064,31976,4026,3014,2375,16,41410,34911,1666,1918,182,14,38683,12748,3013,5287,77,15,21139,913,585,1088,17,3,2607,5955,1178,1868,201,13,9220,135,104,134,0,0,370,526,129,222,564,3,1446,483,78,135,43,0,730,20759,5083,8734,903,37,35510,987,674,279,53,0,1992,3724,804,1307,358,3,6196,92354,12252,15241,3871,74,123797,34766,5217,3353,2264,217,45815,38090,2284,1875,141,150,42537,13775,4320,5905,45,120,24167,853,747,992,0,10,2604,5665,1243,1697,104,105,8820,113,146,134,5,4,400,453,182,168,499,36,1332,452,103,109,26,13,704,21306,6738,9012,688,284,38027,801,1365
317,14339,675,673,152,4,15839,14721,454,362,47,0,15588,4910,780,1941,9,0,7628,784,145,349,0,0,1279,2731,262,536,33,0,3565,96,44,80,0,0,217,500,53,77,103,0,732,220,31,69,9,0,328,9242,1311,3049,145,0,13747,179,149,101,0,0,426,1889,172,390,75,0,2525,40368,2760,4568,419,9,48122,14773,419,880,126,12,16210,16517,349,457,25,10,17351,6212,897,2371,15,6,9496,740,183,526,3,0,1458,2852,244,593,26,4,3716,115,43,158,3,0,315,463,24,98,139,3,722,213,29,65,3,0,309,10603,1420,3807,180,19,16022,297,78,154,3,3,534,1971,174,485,77,4,2711,44160,2431,5778,416,41,52827,14848,1285,420,187,51,16785,16891,644,204,95,62,17898,7212,2941,1299,68,65,11584,633,514,203,3,5,1357,2706,517,225,34,24,3512,77,85,64,0,3,239,433,79,46,57,19,633,158,42,19,4,3,223,11220,4178,1853,164,128,17549,181,304
318,18375,532,866,1584,6,21371,21915,335,949,140,0,23341,7276,782,3968,36,3,12059,1996,350,761,4,5,3122,3602,221,971,68,3,4862,454,71,129,4,4,660,1770,55,262,280,0,2366,562,34,111,30,0,742,15663,1511,6202,419,19,23816,353,129,78,38,3,607,3286,267,993,418,0,4966,59599,2770,9097,2607,31,74103,18695,507,905,1690,33,21832,24527,611,953,137,11,26237,9329,1598,3988,29,14,14952,2183,325,1033,4,3,3543,4289,409,1029,66,7,5805,260,56,198,8,0,533,2024,85,286,264,12,2666,462,35,84,41,0,629,18545,2516,6615,415,36,28127,559,29,102,40,3,727,3792,393,1173,383,8,5742,66122,4044,9748,2660,95,82671,19396,806,654,1756,107,22723,25827,649,570,112,64,27217,11261,3382,3034,27,53,17759,2101,796,502,8,6,3412,4543,713,585,56,34,5928,170,84,168,3,0,427,1897,139,163,189,28,2413,427,66,60,17,8,574,20401,5178,4510,298,128,30514,528,150
319,35585,1141,577,3548,30,40879,26280,334,255,364,22,27251,8480,701,1850,60,21,11113,1318,242,858,6,5,2428,6265,331,976,165,12,7750,439,90,171,8,9,716,1122,85,249,850,3,2306,829,49,84,87,0,1055,18457,1501,4190,1172,52,25371,715,195,109,117,0,1134,4466,291,553,743,22,6074,85501,3458,5682,5940,120,100704,37653,898,725,3307,31,42621,29542,237,351,270,6,30400,12027,884,2524,65,11,15513,1357,387,1126,18,0,2892,6787,382,853,171,10,8209,401,86,245,0,0,728,1171,129,249,684,11,2245,783,58,124,64,4,1038,22528,1930,5117,1008,35,30622,881,308,95,90,4,1378,4517,273,695,843,31,6361,95121,3644,6982,5517,114,111384,40072,1289,548,3529,217,45660,29729,406,234,282,138,30794,13145,2349,1684,93,73,17347,1393,1115,405,4,8,2921,7067,590,489,138,85,8365,181,214,181,0,4,583,1066,133,152,651,51,2050,683,74,67,57,19,894,23533,4469,2990,940,239,32175,812,273
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,31814,3660,2322,124,3,37923,28070,3381,2119,73,6,33649,4781,2761,4156,24,4,11728,829,1263,1460,0,0,3548,4948,2050,2962,60,0,10015,221,401,562,4,0,1187,388,137,289,33,0,846,439,163,190,3,0,793,11607,6766,9616,121,3,28119,563,550,641,6,0,1755,3559,1210,1682,194,0,6646,75608,15562,16386,522,18,108096,31921,3811,2511,95,18,38352,29428,3413,2469,38,16,35361,5872,3305,5480,21,9,14680,762,1101,1644,0,0,3505,4954,2077,3044,48,12,10137,215,385,737,0,0,1334,418,164,391,45,0,1021,362,127,161,5,0,652,12574,7157,11458,118,29,31333,501,667,694,7,3,1874,2899,1084,1622,150,12,5761,77324,16133,18745,406,71,112683,31445,5297,1971,136,101,38948,29800,4483,2083,54,106,36516,6350,4727,5975,38,55,17143,668,1310,1160,4,13,3146,4415,2379,2384,58,70,9310,204,513,461,5,7,1183,352,165,238,50,7,818,303,116,100,3,0,521,12287,9200,10317,154,149,32118,664,995
402,36841,1935,929,254,21,39986,52094,2225,962,56,141,55477,7398,1638,1531,12,19,10594,5938,4295,1629,5,23,11898,6754,949,958,29,10,8706,715,418,303,3,0,1434,969,175,126,94,0,1368,499,129,106,8,0,752,22278,7609,4658,147,56,34753,457,699,81,5,0,1242,5983,1263,752,69,24,8094,117655,13727,7390,530,238,139546,37414,2014,803,243,5,40476,55642,2937,1118,30,14,59741,11356,2681,1833,5,3,15877,5253,4145,1882,3,3,11284,7957,1138,940,17,6,10062,765,455,331,0,4,1558,1429,215,157,91,0,1891,480,147,66,4,0,696,27234,8776,5212,121,22,41361,709,908,159,3,3,1783,5642,1130,662,54,3,7482,126643,15763,7948,454,40,150847,38021,2529,565,280,70,41467,56949,4312,690,50,138,62140,14141,4982,1839,24,55,21041,4635,4504,743,6,12,9901,8142,1597,641,30,33,10442,802,693,212,0,4,1714,1508,250,132,87,9,1984,402,129,58,6,5,599,29629,12149,3622,151,123,45679,994,941
403,37750,3052,2395,269,8,43475,45293,2215,1481,56,0,49043,6184,1392,2599,18,0,10196,2986,2641,1670,3,7,7305,6153,1212,1844,33,0,9244,458,352,468,0,0,1284,393,92,176,129,0,788,452,112,131,9,0,711,16631,5810,6890,191,6,29520,520,727,665,7,0,1918,4217,910,1128,54,0,6304,104411,12713,12557,575,10,130271,37511,3226,2099,297,11,43141,47554,2838,1844,29,18,52282,8501,1988,2950,19,5,13470,2976,2410,1531,3,0,6913,6614,1254,1849,22,4,9740,552,433,448,0,0,1441,488,111,156,123,0,880,373,95,148,11,0,624,19500,6299,7077,176,16,33065,779,993,481,10,4,2258,4033,885,1120,57,4,6103,109379,14239,12622,568,49,136857,37031,4600,1648,232,108,43618,47830,4384,1280,47,113,53650,10100,4069,2699,34,62,16962,2513,2582,868,3,12,5975,6489,1854,1150,26,36,9554,521,585,326,0,4,1434,367,136,94,122,24,746,325,124,68,6,9,527,20316,9343,5207,189,146,35201,711,1108
404,25854,2136,1865,105,0,29956,19641,2377,1800,55,3,23878,3440,1386,2869,30,0,7721,2634,4057,1831,3,0,8518,4509,1200,2475,60,0,8240,294,393,379,0,0,1067,466,109,257,32,0,863,376,139,204,3,0,717,11716,7281,8014,126,3,27138,300,418,378,7,0,1107,3479,1009,1290,90,0,5870,60988,13222,13350,376,10,87948,24826,2254,1758,110,16,28956,21610,2909,1941,31,7,26501,4823,1930,3565,21,6,10344,2624,3609,1661,0,0,7900,4853,1374,2358,50,13,8647,321,391,400,0,0,1110,480,164,310,38,3,1001,329,98,129,0,5,553,13430,7569,8416,117,29,29554,420,376,349,4,0,1157,3023,909,1160,35,4,5130,63310,14016,13629,298,52,91302,22980,4175,1017,134,65,28369,21338,5397,1254,52,118,28154,5310,4270,3469,29,44,13122,2139,3909,1199,4,24,7273,4436,2189,1640,40,45,8349,292,714,187,0,3,1197,417,240,233,23,7,916,265,153,47,3,4,462,12856,11470,6773,97,122,31319,397,797
405,17126,345,139,434,3,18054,12275,213,33,95,3,12621,1807,214,181,10,0,2221,942,411,281,0,4,1632,2584,131,130,53,3,2905,164,91,85,0,0,337,673,28,32,159,0,892,430,33,21,18,0,495,6599,907,728,242,4,8473,292,55,59,28,0,442,1815,131,90,192,0,2228,38106,1653,1059,982,14,41815,17207,299,148,443,13,18107,13610,165,45,93,9,13923,2693,319,195,13,0,3220,753,466,318,8,0,1543,2972,131,87,77,4,3266,207,73,115,3,0,389,654,31,32,149,3,866,394,10,31,20,0,454,7666,1025,772,265,10,9741,385,61,65,21,3,533,1624,108,109,103,4,1946,40490,1655,1140,921,45,44254,17189,365,82,470,126,18244,14118,192,15,90,78,14495,3191,411,126,10,20,3751,721,563,107,0,9,1396,3043,135,41,36,32,3290,168,128,71,0,0,369,618,30,13,107,14,784,366,25,10,12,8,418,8106,1286,368,172,85,10011,407,161
406,8890,573,182,655,15,10322,7519,859,57,93,4,8530,1207,597,397,6,0,2205,1725,1981,328,6,0,4038,1615,258,254,56,4,2190,476,36,60,14,0,587,1261,154,127,230,0,1779,385,48,45,46,0,523,6666,3081,1206,362,9,11325,219,18,45,71,0,360,1599,420,216,684,4,2915,24895,4957,1711,1868,23,33455,8799,530,130,678,109,10239,8223,820,69,99,12,9225,1998,686,435,11,3,3143,2165,1340,354,3,0,3864,1788,246,186,44,10,2277,352,45,46,12,4,461,1370,182,215,220,25,2020,310,33,34,13,9,407,7990,2526,1277,310,52,12159,220,49,30,49,32,374,1640,326,219,426,29,2645,26877,4245,1729,1562,232,34642,8631,680,88,780,133,10314,7820,1018,48,132,52,9066,2242,849,340,21,10,3461,1408,1674,416,0,7,3504,1845,372,101,88,38,2458,255,87,38,4,0,389,1005,193,80,259,55,1586,286,70,16,18,18,407,7041,3250,991,394,132,11807,203,29
