SA4_CODE_2016,C16_M_FoodHos_PS_15_19,C16_M_FoodHos_PS_20_24,C16_M_FoodHos_PS_25_34,C16_M_FoodHos_PS_35_44,C16_M_FoodHos_PS_45_54,C16_M_FoodHos_PS_55_64,C16_M_FoodHos_PS_65_74,C16_M_FoodHos_PS_75_84,C16_M_FoodHos_PS_85o,C16_M_Foo_hos_pers_S_Tot,C16_M_MixFld_pr_15_19,C16_M_MixFld_pr_20_24,C16_M_MixFld_pr_25_34,C16_M_MixFld_pr_35_44,C16_M_MixFld_pr_45_54,C16_M_MixFld_pr_55_64,C16_M_MixFld_pr_65_74,C16_M_MixFld_pr_75_84,C16_M_MixFld_pr_85_ov,C16_M_MixFld_pr_Tot,C16_M_FldStu_ID_15_19,C16_M_FldStu_ID_20_24,C16_M_FldStu_ID_25_34,C16_M_FldStu_ID_35_44,C16_M_FldStu_ID_45_54,C16_M_FldStu_ID_55_64,C16_M_FldStu_ID_65_74,C16_M_FldStu_ID_75_84,C16_M_FldStu_ID_85o,C16_M_FldStu_ID_Tot,C16_M_FldStu_NS_15_19,C16_M_FldStu_NS_20_24,C16_M_FldStu_NS_25_34,C16_M_FldStu_NS_35_44,C16_M_FldStu_NS_45_54,C16_M_FldStu_NS_55_64,C16_M_FldStu_NS_65_74,C16_M_FldStu_NS_75_84,C16_M_FldStu_NS_85o,C16_M_FldStu_NS_T,C16_M_Tot_15_19,C16_M_Tot_20_24,C16_M_Tot_25_34,C16_M_Tot_35_44,C16_M_Tot_45_54,C16_M_Tot_55_64,C16_M_Tot_65_74,C16_M_Tot_75_84,C16_M_Tot_85o,C16_M_T_T,C06_F_NatPhy_sci_15_19,C06_F_NatPhy_sci_20_24,C06_F_NatPhy_sci_25_34,C06_F_NatPhy_sci_35_44,C06_F_NatPhy_sci_45_54,C06_F_NatPhy_sci_55_64,C06_F_NatPhy_sci_65_74,C06_F_NatPhy_sci_75_84,C06_F_NatPhy_sci_85O,C06_F_NatPhy_sci_T,C06_F_InfTec_15_19,C06_F_InfTec_20_24,C06_F_InfTec_25_34,C06_F_InfTec_35_44,C06_F_InfTec_45_54,C06_F_InfTec_55_64,C06_F_InfTec_65_74,C06_F_InfTec_75_84,C06_F_InfTec_85O,C06_F_InfTec_T,C06_F_EngRT_15_19,C06_F_EngRT_20_24,C06_F_EngRT_25_34,C06_F_EngRT_35_44,C06_F_EngRT_45_54,C06_F_EngRT_55_64,C06_F_EngRT_65_74,C06_F_EngRT_75_84,C06_F_EngRT_85_ov,C06_F_EngRT_Tot,C06_F_ArchBuild_15_19,C06_F_ArchBuild_20_24,C06_F_ArchBuild_25_34,C06_F_ArchBuild_35_44,C06_F_ArchBuild_45_54,C06_F_ArchBuild_55_64,C06_F_ArchBuild_65_74,C06_F_ArchBuild_75_84,C06_F_ArchBuild_85o,C06_F_Arch_building_Tot,C06_F_AgEnv_RS_15_19,C06_F_AgEnv_RS_20_24,C06_F_AgEnv_RS_25_34,C06_F_AgEnv_RS_35_44,C06_F_AgEnv_RS_45_54,C06_F_AgEnv_RS_55_64,C06_F_AgEnv_RS_65_74,C06_F_AgEnv_RS_75_84,C06_F_AgEnv_RS_85o,C06_F_AgEnv_RS_T,C06_F_Health_15_19,C06_F_Health_20_24,C06_F_Health_25_34,C06_F_Health_35_44,C06_F_Health_45_54,C06_F_Health_55_64,C06_F_Health_65_74,C06_F_Health_75_84,C06_F_Health_85o,C06_F_Healt_T,C06_F_Educ_15_19,C06_F_Educ_20_24,C06_F_Educ_25_34,C06_F_Educ_35_44,C06_F_Educ_45_54,C06_F_Educ_55_64,C06_F_Educ_65_74,C06_F_Educ_75_84,C06_F_Educ_85o,C06_F_Educ_T,C06_F_MngtCom_15_19,C06_F_MngtCom_20_24,C06_F_MngtCom_25_34,C06_F_MngtCom_35_44,C06_F_MngtCom_45_54,C06_F_MngtCom_55_64,C06_F_MngtCom_65_74,C06_F_MngtCom_75_84,C06_F_MngtCom_85o,C06_F_MngtCom_T,C06_F_Soc_cult_15_19,C06_F_Soc_cult_20_24,C06_F_Soc_cult_25_34,C06_F_Soc_cult_35_44,C06_F_Soc_cult_45_54,C06_F_Soc_cult_55_64,C06_F_Soc_cult_65_74,C06_F_Soc_cult_75_84,C06_F_Soc_cult_85o,C06_F_Soc_cult_T,C06_F_Creative_art_15_19,C06_F_Creative_art_20_24,C06_F_Creative_art_25_34,C06_F_Creative_art_35_44,C06_F_Creative_art_45_54,C06_F_Creative_art_55_64,C06_F_Creative_art_65_74,C06_F_Creative_art_75_84,C06_F_Create_art_850,C06_F_Creative_arts_T,C06_F_FoodHos_PS_15_19,C06_F_FoodHos_PS_20_24,C06_F_FoodHos_PS_25_34,C06_F_FoodHos_PS_35_44,C06_F_FoodHos_PS_45_54,C06_F_FoodHos_PS_55_64,C06_F_FoodHos_PS_65_74,C06_F_FoodHos_PS_75_84,C06_F_FoodHos_PS_85o,C06_F_FoodHos_PS_T,C06_F_MixFld_pr_15_19,C06_F_MixFld_pr_20_24,C06_F_MixFld_pr_25_34,C06_F_MixFld_pr_35_44,C06_F_MixFld_pr_45_54,C06_F_MixFld_pr_55_64,C06_F_MixFld_pr_65_74,C06_F_MixFld_pr_75_84,C06_F_MixFld_pr_85o,C06_F_MixFld_pr_T,C06_F_FldStu_ID_15_19,C06_F_FldStu_ID_20_24,C06_F_FldStu_ID_25_34,C06_F_FldStu_ID_35_44,C06_F_FldStu_ID_45_54,C06_F_FldStu_ID_55_64,C06_F_FldStu_ID_65_74,C06_F_FldStu_ID_75_84,C06_F_FldStu_ID_85o,C06_F_FldStu_ID_T,C06_F_FldStu_NS_15_19,C06_F_FldStu_NS_20_24,C06_F_FldStu_NS_25_34,C06_F_FldStu_NS_35_44,C06_F_FldStu_NS_45_54,C06_F_FldStu_NS_55_64,C06_F_FldStu_NS_65_74,C06_F_FldStu_NS_75_84,C06_F_FldStu_NS_85o,C06_F_FldStu_NS_T,C06_F_Tot_15_19,C06_F_Tot_20_24,C06_F_Tot_25_34,C06_F_Tot_35_44,C06_F_Tot_45_54,C06_F_Tot_55_64,C06_F_Tot_65_74,C06_F_Tot_75_84,C06_F_Tot_85o,C06_F_T_T
310,124,278,631,591,381,264,191,58,13,2531,34,42,32,23,16,23,22,23,9,226,18,53,196,246,225,181,108,40,11,1083,1281,1494,3191,2740,2280,1709,1256,805,255,15009,2463,5658,15468,14802,12723,9933,6360,2905,765,71072,3,78,243,172,134,49,18,19,0,714,8,44,155,136,62,21,7,0,0,434,15,62,199,211,155,99,68,46,9,852,4,29,56,43,25,14,3,0,0,169,16,75,149,132,66,25,12,0,0,479,27,267,855,1233,1135,775,342,139,50,4826,4,207,810,1041,1042,630,263,94,31,4128,281,1045,2101,1774,1132,525,180,89,21,7145,95,601,1326,1167,1008,515,137,46,13,4904,26,146,306,198,112,82,39,12,3,917,153,460,847,585,339,205,66,21,9,2685,19,6,10,10,9,9,4,8,3,72,6,27,105,117,92,51,19,8,3,428,954,633,1313,1550,1231,1125,1044,1106,557,9519,1605,3674,8480,8359,6536,4133,2190,1581,704,37255
311,132,270,571,555,446,292,218,58,16,2567,30,24,26,29,22,20,22,19,0,190,27,48,190,222,248,164,97,33,10,1038,1075,963,1924,1857,1780,1457,1184,648,230,11125,2450,5116,13536,13508,12093,10022,6919,2596,676,66923,0,97,187,151,107,64,6,4,0,611,22,55,167,117,68,10,9,0,0,442,7,61,172,226,190,126,77,42,12,924,6,34,65,67,33,16,5,3,0,229,27,65,133,110,50,41,3,0,0,435,24,265,850,1170,1274,741,257,103,32,4704,15,212,927,1079,1157,638,161,63,21,4271,337,1257,2457,1900,1478,803,232,91,19,8574,111,705,1488,1160,988,508,88,30,3,5084,32,196,308,201,144,69,38,19,4,1003,226,508,958,697,407,311,90,37,6,3239,6,10,17,10,8,13,3,0,0,77,7,38,95,91,106,49,18,3,3,421,1242,734,1430,1689,1522,1343,1003,874,394,10230,2051,4236,9246,8664,7540,4730,2004,1267,498,40244
312,34,140,395,366,291,188,117,34,7,1578,19,3,16,8,12,14,13,13,6,98,6,20,62,105,136,74,42,22,3,473,615,731,1978,1802,1861,1508,914,508,179,10106,1004,2902,9283,8777,8485,6977,3799,1487,397,43114,4,44,132,105,69,40,13,3,0,413,4,27,52,44,28,8,0,0,0,169,3,53,148,122,76,54,39,22,4,514,0,17,21,34,10,13,3,0,0,105,14,62,124,90,41,8,6,0,0,349,10,138,468,749,884,421,180,69,25,2949,3,226,746,829,741,369,162,62,4,3147,172,684,1227,892,609,252,91,27,8,3970,40,247,613,521,483,210,40,11,3,2178,4,74,157,104,63,41,14,9,3,464,113,337,678,486,262,154,33,17,8,2093,6,4,0,3,3,3,0,0,5,32,4,6,49,52,39,27,10,5,0,188,652,461,834,1121,952,808,706,683,293,6515,1037,2392,5247,5157,4270,2402,1299,916,350,23077
313,108,215,442,445,372,273,215,78,19,2173,15,16,24,18,10,10,25,22,8,156,15,28,124,136,138,131,101,46,18,737,720,730,1423,1416,1396,1282,1401,914,553,9839,1637,3291,8276,9273,9589,8745,7580,3581,1201,53178,4,40,94,86,80,42,20,7,4,381,17,43,67,90,60,34,5,0,0,312,0,20,112,125,96,80,94,46,20,598,3,12,40,34,22,21,5,0,0,140,11,44,92,110,44,20,3,3,0,329,21,147,568,963,1100,833,434,205,53,4328,5,122,518,732,860,626,269,115,29,3272,225,698,1369,1404,1027,683,263,146,41,5868,98,396,860,863,821,501,135,47,10,3730,23,77,169,160,89,85,45,35,8,698,147,331,624,493,354,246,108,54,17,2368,4,8,3,6,12,10,4,8,3,59,0,22,54,67,60,42,15,13,4,278,690,370,770,1012,962,1066,1150,1382,751,8158,1246,2324,5348,6153,5588,4291,2551,2064,944,30515
314,84,175,406,430,288,166,118,30,7,1700,11,13,8,4,6,10,7,5,0,72,7,26,101,172,147,114,56,22,5,652,365,374,857,872,837,594,491,298,161,4846,1137,2952,8830,10761,9479,6752,4330,1545,423,46205,0,47,189,176,101,42,6,0,0,565,10,28,96,101,78,20,5,0,0,334,8,23,114,113,116,53,33,20,8,477,6,18,35,37,27,10,3,3,0,140,3,35,110,66,30,10,3,4,0,273,20,173,783,1159,946,560,179,65,29,3914,0,146,762,922,921,513,127,44,9,3442,174,645,1644,1471,941,473,148,59,21,5581,66,417,943,755,593,331,50,22,3,3184,16,90,257,184,104,61,32,12,3,767,101,230,522,492,276,170,44,15,3,1856,3,0,3,8,3,5,0,0,0,26,4,27,70,78,65,30,11,0,3,294,437,220,456,630,575,474,393,428,247,3855,852,2101,5984,6201,4779,2761,1036,668,327,24699
315,19,46,140,122,98,83,43,9,0,553,0,0,11,0,3,3,11,4,0,38,10,13,44,36,52,25,15,3,0,202,527,633,1254,915,828,767,502,221,57,5694,738,1566,4164,3510,3224,2726,1426,497,102,17954,0,17,65,28,19,4,0,3,0,141,7,20,16,14,9,12,0,0,0,72,0,20,71,48,32,23,17,4,3,220,0,0,11,11,3,7,0,0,0,32,49,98,125,80,30,14,3,0,0,401,3,91,335,407,427,227,80,30,12,1617,5,186,524,377,319,157,57,20,3,1654,82,307,554,430,240,98,24,13,4,1742,18,108,319,251,174,105,14,7,0,991,0,25,58,42,30,15,3,8,3,185,34,85,182,152,74,37,8,3,0,567,0,3,3,6,3,0,4,0,0,19,4,7,36,29,23,9,6,0,0,107,370,310,640,623,537,377,305,222,96,3474,572,1279,2936,2490,1918,1078,522,308,119,11226
316,130,300,760,905,778,474,345,132,34,3862,24,14,5,15,13,26,33,22,13,161,17,38,137,204,228,195,141,104,30,1105,790,696,1443,1739,1822,1708,1715,1132,657,11700,1901,4137,12061,15551,16564,15478,13014,6447,2096,87239,4,49,173,197,172,101,43,27,3,778,10,31,82,98,83,42,11,0,0,352,3,41,110,165,130,137,151,91,30,854,0,38,117,131,80,33,22,13,0,433,14,68,191,185,123,45,26,8,4,663,24,256,1144,2089,2283,1483,883,439,97,8694,12,211,1028,1755,1985,1403,720,269,81,7465,313,1011,2064,2246,1883,1393,686,349,81,10036,108,522,1293,1374,1526,950,324,105,19,6229,34,211,489,487,362,248,141,62,15,2051,267,533,1178,1216,692,540,179,78,22,4703,10,9,11,11,18,16,9,12,4,93,6,39,99,140,120,90,37,21,7,555,1055,520,994,1515,1477,1362,1565,1965,1018,11477,1865,3529,8972,11610,10944,7838,4797,3443,1381,54387
317,82,148,319,259,193,151,80,24,9,1269,13,16,19,7,12,14,11,14,7,112,11,13,92,85,105,77,49,14,11,455,495,455,795,735,728,713,674,520,280,5397,1034,2645,6786,6199,5972,5325,3620,1766,625,33981,0,49,118,111,86,29,17,10,3,412,4,38,47,38,37,6,3,0,0,182,7,44,92,89,34,32,38,19,3,351,0,8,15,33,11,11,4,0,0,82,9,83,121,111,69,21,8,3,0,428,24,189,579,903,996,640,329,196,53,3902,11,165,576,833,957,568,253,111,20,3485,225,686,1094,919,625,331,122,90,14,4109,75,339,651,561,533,304,83,37,8,2580,20,103,185,146,104,63,34,12,3,678,135,275,441,338,198,116,36,17,7,1560,4,6,9,8,7,5,3,4,0,43,4,17,49,56,61,25,16,7,3,232,453,275,431,538,576,537,665,908,522,4889,970,2270,4401,4674,4283,2689,1601,1406,636,22931
318,98,204,425,438,373,274,186,46,11,2067,15,11,23,8,15,23,13,15,6,123,32,61,178,165,197,109,61,28,11,834,833,1210,1946,1569,1582,1346,1086,637,230,10441,1543,4537,11078,10119,9869,8434,5404,2277,632,53891,10,139,337,216,133,66,18,11,0,933,11,41,73,77,54,16,7,0,0,280,10,45,172,146,89,58,50,23,15,616,0,15,54,40,27,9,4,0,0,147,14,80,179,107,54,9,3,0,0,448,23,338,1091,1197,1197,644,272,127,37,4929,10,277,911,1049,1095,592,251,82,16,4285,229,879,1718,1264,928,395,113,70,19,5609,50,410,1060,900,794,464,103,34,4,3811,12,125,252,194,117,70,42,11,3,834,159,389,707,501,285,156,48,14,7,2279,6,5,10,15,0,8,8,4,0,53,3,25,55,100,73,31,14,5,5,310,789,541,1000,1087,1001,874,896,1006,501,7698,1324,3307,7628,6890,5839,3412,1830,1391,605,32229
319,95,250,504,481,461,439,369,135,30,2764,20,8,12,6,14,30,46,33,16,184,21,50,105,133,162,148,125,88,21,854,953,786,1552,1686,2048,2204,2449,1681,609,13973,1831,3285,8115,9490,10926,12467,11514,5508,1391,64535,4,21,104,113,115,79,33,6,4,484,14,21,41,69,56,39,12,3,0,259,9,32,115,154,145,133,122,62,17,785,3,10,31,47,23,20,6,4,0,135,21,68,182,154,93,37,20,0,0,586,11,165,597,1322,1620,1145,682,274,64,5887,9,284,871,1329,1352,904,435,170,32,5396,280,800,1497,1377,1283,847,346,146,30,6606,57,364,975,1011,1020,565,161,41,9,4204,10,68,145,142,127,123,67,33,11,733,183,414,750,642,449,349,106,54,21,2962,6,9,3,8,15,9,14,3,0,65,3,21,56,66,75,73,29,10,0,333,848,358,840,1183,1207,1532,1828,1874,926,10594,1456,2633,6218,7626,7588,5863,3859,2673,1125,39045
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,3,3,8,3,3,10,5,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
399,5,9,36,25,17,27,21,0,0,142,0,0,3,0,0,3,0,0,0,9,0,9,3,6,3,12,10,3,0,48,45,118,355,336,299,265,187,54,9,1657,79,312,925,669,647,771,673,135,14,4223,0,10,32,8,3,4,0,0,0,58,0,5,6,6,7,4,0,0,0,31,0,4,11,6,3,7,7,0,0,44,0,0,13,3,0,4,0,0,0,23,3,5,20,11,7,3,0,0,0,41,0,25,71,55,90,84,28,3,0,363,3,10,45,32,32,66,16,0,0,207,15,75,120,59,70,87,23,5,0,445,6,33,101,42,41,44,6,0,0,278,0,21,31,11,6,15,0,0,0,90,12,41,44,25,21,25,3,0,0,179,0,0,3,0,0,0,0,0,0,3,0,3,7,0,9,4,3,0,0,29,40,53,122,90,114,134,64,22,16,651,85,286,626,357,404,489,152,29,18,2445
401,37,239,617,482,468,256,158,48,21,2317,27,32,13,17,3,10,17,18,10,143,9,49,177,211,196,170,117,48,23,1010,576,699,1308,1163,1336,1146,905,654,386,8176,1067,4569,14566,14228,14760,12816,9347,4258,1723,77325,5,284,596,533,423,228,78,59,13,2217,14,73,240,203,119,49,3,0,0,702,7,116,315,270,152,110,126,121,47,1253,5,59,193,180,151,73,22,16,7,695,5,73,208,188,119,50,3,9,8,660,25,604,2023,2700,3023,1805,851,503,241,11776,3,191,1020,1477,2500,1909,711,378,207,8404,143,1394,2946,2613,1840,1094,380,270,109,10797,35,816,2085,1943,2041,1398,439,202,43,9003,26,400,829,646,459,269,148,97,39,2919,164,418,731,783,457,367,115,73,24,3140,25,20,9,18,15,10,9,9,9,123,8,101,211,214,180,125,41,34,10,926,909,728,986,1146,1199,1124,1159,1708,1268,10230,1384,5278,12382,12911,12678,8609,4087,3473,2031,62839
402,72,351,984,727,565,417,270,103,30,3511,18,21,33,27,35,31,24,30,7,231,21,56,288,285,238,174,131,55,26,1280,944,1037,2349,2146,2002,1698,1398,1135,569,13290,1993,6475,20111,18094,15755,13017,9403,4814,1544,91196,4,156,403,290,178,78,23,10,3,1145,12,106,276,211,110,38,6,0,0,754,9,91,317,352,229,212,212,135,32,1582,3,35,108,63,35,20,9,0,0,286,17,82,185,147,77,22,15,0,3,551,40,555,1700,2004,2234,1087,516,234,66,8429,3,214,1013,985,1253,942,341,165,42,4958,326,1725,3479,2545,1712,932,365,204,39,11325,181,995,2165,1923,1551,831,221,51,14,7934,27,251,409,253,154,119,62,37,11,1312,336,834,1336,947,589,353,138,63,13,4607,13,13,19,41,19,21,14,17,3,151,10,42,124,120,89,53,23,21,5,487,1373,849,1656,1934,1783,1761,1996,2151,916,14417,2345,5951,13171,11829,10020,6474,3941,3084,1130,57938
403,72,308,759,713,546,392,267,98,25,3180,9,19,13,23,13,15,24,31,10,152,11,50,174,237,241,211,138,70,28,1169,625,634,1384,1311,1375,1422,1201,971,610,9531,1408,4880,15821,16398,15946,14994,11189,5355,2123,88112,3,263,539,431,358,179,68,34,5,1875,13,61,189,203,140,52,11,3,0,664,12,58,241,268,213,181,179,173,51,1364,4,43,112,130,71,46,10,9,0,426,21,90,199,161,86,47,15,10,0,622,39,672,2037,2801,3392,1727,767,481,169,12088,6,181,979,1267,2269,1791,574,349,148,7569,290,1452,3224,2675,2044,1268,510,407,96,11954,111,888,2125,1977,1966,1231,401,166,36,8909,21,324,570,456,296,226,99,76,28,2087,198,656,1177,983,659,508,169,99,37,4485,7,16,19,20,30,24,8,19,3,146,10,67,166,154,136,99,42,27,6,699,958,542,905,1178,1351,1243,1531,2452,1175,11340,1690,5310,12482,12702,13001,8610,4377,4301,1765,64235
404,39,211,613,460,375,229,160,76,21,2187,14,13,14,14,25,20,22,26,12,164,12,40,168,161,151,117,71,52,18,796,472,478,1122,984,1086,922,826,639,422,6946,968,3521,12193,10493,9776,8013,5514,2891,1257,54626,0,133,339,247,150,56,24,10,4,965,0,63,208,143,71,24,7,0,0,513,3,54,177,226,159,111,143,141,39,1058,0,36,112,75,30,11,3,4,0,281,5,48,105,77,40,20,3,0,3,301,20,351,1111,1192,1372,638,307,187,68,5246,7,138,649,814,1102,718,245,155,62,3886,121,972,2153,1579,1030,518,222,182,41,6822,61,522,1369,1153,1017,492,166,57,12,4841,20,180,471,281,165,81,44,17,13,1266,138,412,729,680,428,290,116,73,15,2885,5,8,17,16,21,9,12,5,3,94,7,49,130,106,85,44,24,16,5,468,645,471,865,1052,1018,1039,1296,1978,949,9315,1034,3433,8427,7633,6708,4060,2600,2828,1214,37944
405,16,69,184,190,189,152,109,39,8,951,0,0,4,3,7,11,15,14,11,64,0,7,38,42,56,56,44,22,5,279,343,179,423,492,710,769,751,489,237,4381,580,1163,3358,3573,4241,4737,3749,1616,543,23559,0,17,72,63,43,25,11,0,0,227,8,8,24,25,18,9,0,0,0,99,10,14,56,70,56,38,42,16,12,310,0,8,11,12,9,5,4,0,0,56,14,44,142,125,69,31,3,0,0,430,16,93,331,693,1016,515,244,95,45,3043,0,83,329,368,568,471,169,71,34,2090,59,256,625,547,386,254,111,53,6,2288,33,108,321,472,436,274,64,18,0,1732,0,21,71,52,60,37,22,6,3,274,52,158,303,246,185,130,43,17,5,1140,0,0,3,11,7,7,5,3,4,33,0,3,21,32,26,15,7,6,0,111,322,134,273,422,425,520,612,846,408,3956,515,947,2590,3132,3302,2330,1334,1138,506,15791
406,12,50,165,139,108,90,51,21,3,641,0,5,11,3,11,14,4,5,0,52,4,10,36,31,46,30,20,14,3,208,330,405,893,780,829,729,561,345,128,5001,472,1281,3700,3428,3708,3311,2153,1002,292,19345,0,11,47,27,13,13,3,4,0,124,3,7,18,18,13,5,0,0,0,68,0,21,61,55,24,26,22,11,10,232,3,3,8,20,7,3,0,0,0,47,11,38,85,42,25,13,0,0,0,214,12,119,353,499,625,272,121,53,11,2062,0,117,390,341,379,297,95,51,19,1687,46,279,595,390,297,139,49,17,0,1819,19,103,322,329,300,177,28,11,4,1290,4,18,49,36,26,8,14,4,0,156,60,135,264,197,122,82,23,9,4,893,8,4,0,8,10,3,5,4,3,32,3,7,14,27,11,5,3,4,0,74,309,182,415,448,441,447,422,469,200,3332,473,1042,2626,2434,2288,1494,796,632,254,12031
407,47,136,332,365,307,260,175,62,17,1700,10,6,16,5,11,14,18,14,9,100,8,29,59,71,112,82,93,31,19,502,612,491,1097,1164,1256,1255,1271,888,422,8464,1036,2229,5916,6366,6951,7294,6418,3020,1014,40255,0,29,106,89,64,62,15,15,0,376,4,17,43,40,29,20,3,0,0,157,9,34,82,118,78,77,61,64,11,531,0,5,21,31,21,8,0,3,0,99,11,89,283,208,112,51,9,9,0,776,30,152,536,1032,1395,844,420,235,48,4690,3,135,510,584,908,777,311,148,41,3425,153,547,1113,954,702,443,182,101,15,4207,58,205,556,649,625,442,111,40,11,2692,8,64,125,109,92,70,39,24,7,529,84,290,567,472,280,220,86,44,12,2052,4,3,9,20,9,13,3,4,3,74,0,12,36,49,21,29,15,6,3,170,555,239,530,818,781,931,1067,1336,667,6924,919,1813,4510,5177,5131,3990,2330,2027,822,26710
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0,3,14,7,0,4,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,19,16,40,68,90,100,66,35,6,3,414,23,88,236,165,190,151,111,20,11,994,0,4,9,3,5,0,0,0,0,21,0,0,4,0,0,3,0,0,0,6,0,0,7,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,3,3,0,0,0,0,0,9,0,4,21,15,12,14,3,0,0,69,0,0,4,3,3,14,3,0,0,28,5,23,26,14,6,7,3,0,0,96,3,11,20,15,10,9,0,0,0,67,0,10,13,8,4,0,0,0,0,33,0,3,14,8,8,11,0,0,0,38,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,6,11,11,10,19,23,15,17,7,6,116,21,69,136,81,72,75,26,8,6,506
501,22,102,374,474,367,226,124,49,15,1757,15,6,7,16,7,9,18,11,3,93,3,11,67,99,95,84,41,19,3,431,651,407,1064,1195,1295,1158,1023,670,291,7742,1205,2202,6697,7968,8042,7244,5310,2276,653,41603,3,28,157,142,98,36,8,8,0,486,3,15,36,41,48,28,3,0,0,179,9,36,116,134,88,43,45,32,6,505,3,23,33,53,23,6,3,4,0,148,14,65,195,133,85,27,6,0,3,531,20,118,490,887,1184,670,393,130,36,3920,22,139,536,901,1026,538,216,86,27,3485,182,502,938,1023,820,461,196,94,5,4235,95,234,583,635,585,356,113,25,8,2622,15,67,162,161,112,83,49,16,0,673,102,239,487,468,275,179,51,20,4,1828,4,3,5,5,7,4,0,0,0,36,4,10,34,49,42,22,11,5,0,176,517,252,595,821,760,682,696,867,383,5562,992,1731,4356,5456,5147,3137,1793,1297,475,24380
502,12,53,164,191,182,146,80,42,13,881,9,7,4,7,7,8,15,9,3,64,8,14,44,50,61,43,37,25,4,281,224,210,493,521,588,555,573,474,212,3852,540,1241,3326,3617,4077,3657,3470,2031,588,22549,0,11,33,53,26,11,4,3,0,135,10,5,18,24,18,3,3,0,0,79,3,5,42,37,21,29,44,33,6,220,3,0,15,6,11,4,3,3,0,36,12,23,50,34,24,9,0,0,0,147,6,39,135,283,355,335,244,83,18,1499,11,36,190,306,359,214,154,52,14,1336,59,217,329,395,375,331,219,113,21,2060,36,102,200,263,230,157,54,17,3,1066,0,27,46,47,40,39,31,10,3,250,51,106,226,230,140,142,54,26,9,993,0,0,0,8,0,4,0,0,0,16,3,4,11,26,20,13,11,5,4,97,286,138,255,445,434,555,596,700,250,3657,473,723,1555,2142,2055,1848,1420,1050,335,11607
503,19,127,491,247,194,136,78,26,8,1332,14,27,22,7,6,7,5,5,3,111,3,32,112,116,115,82,44,28,13,543,291,595,1954,1141,966,832,677,433,217,7093,514,3508,13711,9932,9166,7522,4999,2344,834,52524,0,214,496,383,330,139,50,43,14,1669,5,54,156,133,84,31,7,3,0,471,3,89,280,176,102,49,49,34,17,797,0,59,172,139,82,43,6,3,0,502,4,55,143,68,46,13,3,10,3,351,16,364,1329,1605,1595,967,570,324,125,6894,15,120,595,903,1424,980,420,214,90,4751,85,817,1895,1715,1175,670,290,202,90,6933,39,475,1432,1323,1249,779,313,198,35,5840,36,381,652,430,281,177,81,44,26,2113,45,199,322,279,179,129,52,32,32,1258,10,9,8,0,9,8,9,6,3,64,6,62,137,126,104,75,36,20,15,570,587,781,1092,897,908,779,650,935,832,7467,850,3677,8702,8174,7555,4846,2531,2067,1278,39687
