SA4_CODE_2016,C11_85o_T_M,C11_85o_T_F,C11_85o_T_P,C11_T_Married_M,C11_T_Married_F,C11_Tot_Sep_M,C11_Tot_Sep_F,C11_Tot_Div_M,C11_Tot_Div_F,C11_Tot_Wid_M,C11_Tot_Wid_F,C11_Tot_nver_marrie_M,C11_Tot_nver_marrie_F,C11_Tot_T_M,C11_Tot_T_F,C11_Tot_T_P,C16_15_19_Married_M,C16_15_19_Married_F,C16_15_19_Sep_M,C16_15_19_Sep_F,C16_15_19_Div_M,C16_15_19_Div_F,C16_15_19_Wid_M,C16_15_19_Wid_F,C16_15_19_Nvr_marrd_M,C16_15_19_Nvr_marrd_F,C16_15_19_T_M,C16_15_19_T_F,C16_15_19_T_P,C16_20_24_Married_M,C16_20_24_Married_F,C16_20_24_Sep_M,C16_20_24_Sep_F,C16_20_24_Div_M,C16_20_24_Div_F,C16_20_24_Wid_M,C16_20_24_Wid_F,C16_20_24_Nvr_marrd_M,C16_20_24_Nvr_marrd_F,C16_20_24_T_M,C16_20_24_T_F,C16_20_24_T_P,C16_25_29_Married_M,C16_25_29_Married_F,C16_25_29_Sep_M,C16_25_29_Sep_F,C16_25_29_Div_M,C16_25_29_Div_F,C16_25_29_Wid_M,C16_25_29_Wid_F,C16_25_29_Nvr_marrd_M,C16_25_29_Nvr_marrd_F,C16_25_29_T_M,C16_25_29_T_F,C16_25_29_T_P,C16_30_34_Married_M,C16_30_34_Married_F,C16_30_34_Sep_M,C16_30_34_Sep_F,C16_30_34_Div_M,C16_30_34_Div_F,C16_30_34_Wid_M,C16_30_34_Wid_F,C16_30_34_Nvr_marrd_M,C16_30_34_Nvr_marrd_F,C16_30_34_T_M,C16_30_34_T_F,C16_30_34_T_P,C16_35_39_Married_M,C16_35_39_Married_F,C16_35_39_Sep_M,C16_35_39_Sep_F,C16_35_39_Div_M,C16_35_39_Div_F,C16_35_39_Wid_M,C16_35_39_Wid_F,C16_35_39_Nvr_marrd_M,C16_35_39_Nvr_marrd_F,C16_35_39_T_M,C16_35_39_T_F,C16_35_39_T_P,C16_40_44_Married_M,C16_40_44_Married_F,C16_40_44_Sep_M,C16_40_44_Sep_F,C16_40_44_Div_M,C16_40_44_Div_F,C16_40_44_Wid_M,C16_40_44_Wid_F,C16_40_44_Nvr_marrd_M,C16_40_44_Nvr_marrd_F,C16_40_44_T_M,C16_40_44_T_F,C16_40_44_T_P,C16_45_49_Married_M,C16_45_49_Married_F,C16_45_49_Sep_M,C16_45_49_Sep_F,C16_45_49_Div_M,C16_45_49_Div_F,C16_45_49_Wid_M,C16_45_49_Wid_F,C16_45_49_Nvr_marrd_M,C16_45_49_Nvr_marrd_F,C16_45_49_T_M,C16_45_49_T_F,C16_45_49_T_P,C16_50_54_Married_M,C16_50_54_Married_F,C16_50_54_Sep_M,C16_50_54_Sep_F,C16_50_54_Div_M,C16_50_54_Div_F,C16_50_54_Wid_M,C16_50_54_Wid_F,C16_50_54_Nvr_marrd_M,C16_50_54_Nvr_marrd_F,C16_50_54_T_M,C16_50_54_T_F,C16_50_54_T_P,C16_55_59_Married_M,C16_55_59_Married_F,C16_55_59_Sep_M,C16_55_59_Sep_F,C16_55_59_Div_M,C16_55_59_Div_F,C16_55_59_Wid_M,C16_55_59_Wid_F,C16_55_59_Nvr_marrd_M,C16_55_59_Nvr_marrd_F,C16_55_59_T_M,C16_55_59_T_F,C16_55_59_T_P,C16_60_64_Married_M,C16_60_64_Married_F,C16_60_64_Sep_M,C16_60_64_Sep_F,C16_60_64_Div_M,C16_60_64_Div_F,C16_60_64_Wid_M,C16_60_64_Wid_F,C16_60_64_Nvr_marrd_M,C16_60_64_Nvr_marrd_F,C16_60_64_T_M,C16_60_64_T_F,C16_60_64_T_P,C16_65_69_Married_M,C16_65_69_Married_F,C16_65_69_Sep_M,C16_65_69_Sep_F,C16_65_69_Div_M,C16_65_69_Div_F,C16_65_69_Wid_M,C16_65_69_Wid_F,C16_65_69_Nvr_marrd_M,C16_65_69_Nvr_marrd_F,C16_65_69_T_M,C16_65_69_T_F,C16_65_69_T_P,C16_70_74_Married_M,C16_70_74_Married_F,C16_70_74_Sep_M,C16_70_74_Sep_F,C16_70_74_Div_M,C16_70_74_Div_F,C16_70_74_Wid_M,C16_70_74_Wid_F,C16_70_74_Nvr_marrd_M,C16_70_74_Nvr_marrd_F,C16_70_74_T_M,C16_70_74_T_F,C16_70_74_T_P,C16_75_79_Married_M,C16_75_79_Married_F,C16_75_79_Sep_M,C16_75_79_Sep_F,C16_75_79_Div_M,C16_75_79_Div_F,C16_75_79_Wid_M,C16_75_79_Wid_F,C16_75_79_Nvr_marrd_M,C16_75_79_Nvr_marrd_F,C16_75_79_T_M,C16_75_79_T_F,C16_75_79_T_P,C16_80_84_Married_M,C16_80_84_Married_F,C16_80_84_Sep_M,C16_80_84_Sep_F,C16_80_84_Div_M,C16_80_84_Div_F,C16_80_84_Wid_M,C16_80_84_Wid_F,C16_80_84_Nvr_marrd_M,C16_80_84_Nvr_marrd_F,C16_80_84_T_M,C16_80_84_T_F,C16_80_84_T_P,C16_85o_Married_M,C16_85o_Married_F
306,1065,1806,2871,38923,39488,2878,3325,8406,9411,1876,6542,35227,30452,87305,89216,176522,12,29,4,3,3,0,8,3,7390,6994,7422,7034,14457,197,406,16,45,13,15,3,12,6349,6057,6574,6529,13106,1277,2072,82,129,52,115,8,17,5586,5368,7012,7705,14717,2944,3631,156,266,166,271,15,22,4077,3812,7364,8007,15368,3540,4157,229,382,348,546,13,51,2948,2956,7085,8093,15177,4157,4716,384,530,612,965,25,90,2821,2553,8004,8859,16863,4405,4779,419,612,985,1402,49,150,2548,2007,8401,8948,17346,4601,4678,469,496,1262,1682,71,273,2133,1567,8535,8691,17228,4534,4643,450,452,1548,1720,119,377,1675,1197,8328,8399,16725,4395,4265,392,360,1445,1485,164,619,1161,688,7554,7419,14971,4300,3574,323,254,1294,1228,251,817,693,359,6859,6230,13091,3123,2539,226,143,809,773,271,919,441,191,4876,4570,9445,2095,1445,124,63,436,394,327,1091,228,72,3211,3074,6292,1246,708,83,30,210,153,318,1066,139,68,2001,2017,4021,731,342
307,821,1409,2230,25527,25386,1625,1560,3844,3831,1356,4579,15322,12139,47669,47496,95164,11,8,3,3,0,3,0,0,4026,3562,4035,3573,7607,165,307,12,36,3,9,0,3,3176,2827,3355,3174,6530,890,1230,59,91,26,42,7,3,2470,1999,3448,3370,6817,1761,2080,98,140,107,127,6,13,1452,1260,3420,3615,7035,1967,2208,138,182,141,213,4,20,1030,925,3285,3550,6830,2311,2569,201,228,283,392,10,39,977,742,3779,3978,7757,2622,2734,240,248,473,519,34,57,863,618,4233,4175,8409,2655,2734,233,254,560,623,44,118,804,467,4304,4201,8502,2804,2922,255,190,712,679,61,227,554,320,4391,4333,8719,2811,2753,222,148,642,604,103,276,422,204,4191,3986,8179,2841,2464,191,122,604,525,175,494,315,141,4132,3745,7880,2138,1878,129,82,418,321,219,644,214,104,3114,3023,6136,1487,1142,70,44,251,189,236,770,139,62,2183,2213,4394,943,553,26,12,108,87,254,784,91,58,1426,1491,2913,551,262
308,869,1663,2529,41335,40714,2793,2744,6895,6907,1850,6008,31122,24105,83993,80476,164467,14,25,3,6,3,3,0,3,7256,6818,7277,6846,14123,356,560,30,62,11,13,3,9,6543,5887,6941,6539,13476,1895,2768,127,198,72,105,13,13,5160,4241,7268,7329,14596,3886,4420,257,352,196,286,7,11,3382,2649,7727,7717,15445,4262,4347,285,350,377,417,9,42,2303,1811,7236,6966,14202,4633,4593,368,433,540,780,18,67,1924,1496,7484,7361,14851,4642,4606,484,482,900,1069,39,114,1781,1220,7846,7491,15342,4811,4866,492,445,1102,1248,82,224,1471,878,7964,7659,15622,4762,4562,387,355,1264,1238,116,319,1080,545,7604,7015,14622,4209,3725,312,235,1060,926,162,441,628,289,6373,5617,11991,3386,2956,238,159,869,770,227,659,401,175,5129,4718,9844,2451,2063,139,105,530,456,265,808,233,125,3608,3547,7153,1712,1287,85,46,290,274,265,1023,162,96,2514,2727,5244,985,642,47,19,142,128,311,1031,90,64,1575,1877,3458,617,314
309,3545,5917,9466,95713,96624,6255,7962,18041,25170,4392,16895,75282,66915,199690,213572,413259,48,48,15,6,10,8,8,21,17621,17249,17701,17333,35031,528,1027,46,91,20,17,11,14,18001,18016,18611,19170,37774,3450,5345,192,397,131,251,18,27,14863,13785,18665,19807,38466,8069,9954,405,715,474,816,16,41,9960,8558,18927,20083,39012,9989,11263,692,1074,936,1502,35,82,6654,5698,18309,19609,37923,11443,12420,970,1377,1688,2466,53,158,5398,4533,19549,20954,40502,11524,12042,1084,1480,2291,3589,101,256,4192,3521,19198,20894,40088,10908,11128,1009,1240,2794,4120,128,430,3102,2364,17938,19289,37224,10397,10568,865,1066,2839,4512,213,743,2167,1666,16489,18554,35040,9717,9525,668,806,2739,3987,333,1145,1349,1014,14801,16477,31271,10253,9325,672,697,2670,3489,479,1841,938,672,15009,16017,31030,8038,6781,442,373,1876,2373,596,2289,556,385,11501,12195,23700,5727,4123,265,204,1000,1293,724,2796,358,213,8073,8624,16700,3349,2084,132,71,528,669,767,2968,186,147,4969,5945,10912,2421,1362
310,1173,2205,3383,51075,50758,3884,4489,8563,11010,2219,8041,41428,35066,107173,109354,216526,43,52,3,12,6,3,4,9,11351,10559,11409,10634,22040,610,1038,51,102,16,29,11,15,10591,9882,11285,11074,22352,3015,4260,213,400,119,197,10,17,7895,6929,11261,11803,23063,5767,6788,448,687,335,509,16,41,5260,4472,11822,12487,24312,6120,6324,530,720,571,819,24,77,3543,2955,10782,10891,21677,6280,6320,691,835,933,1364,32,136,3040,2528,10977,11183,22161,6322,6348,667,791,1246,1749,67,208,2433,1888,10740,10974,21717,5973,5897,633,779,1502,1995,92,311,1812,1303,10008,10292,20295,5796,5437,544,571,1447,1925,162,480,1196,803,9147,9218,18364,5036,4637,408,377,1298,1627,208,667,776,480,7736,7787,15519,4517,4025,322,292,1065,1290,268,902,436,284,6609,6793,13403,3387,2753,231,171,636,797,313,1126,259,158,4825,5003,9826,2296,1671,125,77,412,465,373,1327,148,125,3345,3661,7007,1299,822,46,35,171,209,374,1310,106,87,1991,2449,4440,815,405
311,980,1795,2774,52767,52963,3805,4857,8736,11693,1913,7173,42359,36875,109577,113568,223143,18,50,0,9,3,3,6,3,11452,10780,11479,10842,22321,532,1033,37,105,16,29,8,10,10474,9493,11072,10671,21741,2744,3865,201,382,78,160,3,22,7516,6721,10545,11152,21699,5215,6088,373,557,285,449,14,51,5013,4353,10905,11490,22397,5846,6262,469,721,520,739,27,92,3651,3094,10518,10911,21428,6109,6344,635,813,869,1216,45,138,2897,2503,10548,11014,21560,6142,6244,596,802,1186,1732,62,212,2272,1907,10255,10900,21157,5885,5995,595,683,1420,1978,104,338,1584,1221,9584,10210,19790,5935,5843,532,585,1408,1990,148,469,965,667,8993,9551,18551,5442,5203,383,410,1295,1689,199,705,543,372,7861,8380,16247,5180,4604,351,341,1092,1430,314,1080,324,224,7259,7676,14928,3596,2678,228,191,741,877,345,1180,185,127,5108,5056,10157,2189,1505,118,73,362,445,329,1196,111,76,3113,3298,6405,1152,721,56,38,167,244,287,1152,71,47,1722,2206,3932,745,367
312,604,1089,1690,33167,31992,2251,2027,6028,5289,1363,4244,26140,18760,68945,62310,131257,6,14,0,5,0,0,5,5,5126,4792,5135,4814,9955,176,429,14,61,12,15,0,5,4878,4522,5083,5033,10115,1420,2012,100,150,44,85,0,12,4430,3762,6000,6020,12016,2991,3465,192,290,191,216,8,17,3068,2259,6451,6241,12686,3338,3387,262,320,288,352,7,27,1992,1371,5890,5457,11349,3483,3546,368,436,509,621,26,67,1701,1151,6085,5817,11900,3684,3509,407,403,770,887,44,84,1408,935,6308,5817,12128,3870,3756,333,291,964,1005,63,145,1145,656,6371,5847,12221,3759,3582,316,259,1016,909,113,215,881,427,6084,5393,11474,3296,2962,243,185,919,718,123,352,482,201,5067,4423,9488,2694,2303,195,99,685,532,178,513,273,115,4023,3563,7583,1875,1514,106,69,422,333,205,545,189,74,2799,2535,5340,1242,854,46,39,221,185,216,678,104,64,1824,1817,3647,697,461,33,20,100,83,230,708,66,37,1122,1309,2433,436,206
313,1484,2514,4001,41253,41344,3095,3875,7826,10164,2286,8134,28156,24715,82617,88226,170844,14,28,3,0,3,4,3,3,7622,7268,7645,7305,14947,275,494,25,43,9,13,0,3,6604,6181,6910,6728,13644,1415,2001,112,220,65,123,7,11,4776,4219,6374,6578,12949,2815,3323,266,409,186,302,12,21,3261,2870,6540,6925,13468,3340,3844,367,523,367,595,18,43,2323,2069,6415,7069,13479,4093,4308,484,640,718,1077,26,74,2163,1847,7493,7950,15437,4331,4643,501,621,1013,1455,52,144,1768,1424,7663,8286,15955,4414,4613,497,598,1240,1674,66,247,1399,954,7615,8082,15700,4524,4571,443,522,1248,1732,93,348,877,646,7189,7821,15013,4649,4807,389,398,1247,1626,174,562,499,397,6955,7800,14751,4962,4698,328,334,1243,1508,247,1007,415,274,7192,7822,15014,4002,3301,234,208,825,1014,355,1244,249,176,5668,5937,11602,2720,2066,148,67,430,527,413,1392,162,117,3864,4175,8034,1573,1025,69,42,193,245,426,1481,97,74,2361,2870,5226,1083,530
314,542,1109,1653,35046,35357,1698,2202,4071,5919,914,3612,20865,18696,62597,65782,128378,9,14,0,6,3,0,0,5,6604,6323,6618,6354,12975,261,495,11,40,4,13,4,4,5893,5606,6161,6153,12320,1651,2362,80,176,72,103,5,7,4200,3729,6009,6381,12385,3488,4339,191,318,204,302,3,19,2638,2382,6531,7359,13888,4426,4825,290,390,293,565,11,26,1844,1503,6867,7305,14172,4996,5198,323,447,549,817,9,54,1454,1353,7331,7879,15210,4945,4892,371,439,745,1075,26,85,1033,908,7115,7389,14504,4282,4248,276,348,753,1106,43,134,698,543,6056,6387,12440,3927,3909,216,274,687,978,56,200,430,300,5311,5663,10972,3438,3150,164,182,573,839,83,324,229,216,4486,4717,9197,3258,2961,109,137,476,796,128,483,121,157,4100,4532,8629,2331,1846,75,74,268,432,159,588,89,72,2921,3009,5928,1356,912,39,32,137,217,166,586,47,57,1742,1804,3544,644,420,19,19,65,85,130,598,20,37,874,1156,2030,417,229
315,233,314,547,13003,12059,1127,834,2539,1907,785,1876,16064,12580,33516,29254,62771,26,11,0,3,4,0,0,0,2505,2246,2537,2261,4799,146,171,11,7,4,3,3,12,2712,2539,2878,2730,5607,610,721,34,43,24,26,7,5,2555,2306,3233,3098,6335,1052,1207,59,63,63,59,3,6,1705,1587,2880,2923,5805,1218,1152,64,77,91,107,6,18,1267,1090,2642,2437,5084,1223,1250,104,105,167,168,6,25,1130,945,2629,2491,5119,1325,1292,136,142,203,271,17,32,1005,818,2689,2549,5245,1482,1480,135,105,350,345,43,75,825,626,2834,2627,5467,1492,1361,148,119,433,325,56,139,642,425,2770,2372,5141,1285,1085,104,86,352,279,75,166,426,236,2243,1852,4090,994,791,118,65,335,208,103,241,260,106,1804,1413,3218,706,542,65,33,212,94,125,288,150,58,1262,1014,2271,452,263,31,12,100,45,100,247,99,35,784,606,1385,206,112,23,3,38,23,83,243,60,25,410,401,816,123,47
316,2659,4367,7030,63542,64280,3704,4861,10982,15717,3094,11682,37438,33535,118765,130075,248832,9,16,4,4,8,7,3,3,10358,10125,10386,10156,20537,288,515,10,31,11,16,10,10,8268,8004,8587,8567,17161,1675,2572,84,175,65,120,14,12,6305,5616,8145,8498,16648,3972,5093,239,367,225,443,11,24,4292,3779,8731,9703,18436,5319,6021,342,542,475,722,10,57,3340,2861,9491,10203,19689,6781,7353,529,794,912,1515,27,109,2950,2565,11199,12340,23537,7133,7575,654,862,1421,2177,51,158,2326,2251,11586,13028,24611,6996,7612,610,833,1700,2721,93,306,1891,1713,11284,13185,24475,7253,7576,566,671,1974,2803,156,441,1469,1238,11416,12734,24153,7352,7522,455,537,1822,2661,193,753,960,708,10791,12181,22969,8162,7614,389,380,1715,2405,313,1174,648,403,11232,11974,23200,6524,5737,269,210,1193,1573,427,1684,422,258,8849,9467,18316,4716,3557,149,116,607,828,511,2092,199,150,6179,6740,12927,3046,1985,80,64,325,447,625,2166,129,101,4202,4764,8966,2086,1092
317,921,1836,2757,27732,27955,1426,1939,3675,5515,1224,5460,18447,16714,52507,57580,110091,14,25,0,0,0,0,3,5,5134,5056,5152,5088,10243,264,494,8,32,6,14,0,4,4795,4493,5076,5039,10112,1403,1848,74,114,57,76,3,16,3407,2938,4944,4989,9939,2455,2799,145,210,143,190,7,28,1900,1632,4650,4852,9499,2650,2744,176,242,202,347,7,38,1176,1087,4207,4450,8656,2848,3008,212,308,360,568,19,58,1000,878,4444,4814,9257,2960,3128,248,312,524,811,25,84,831,743,4578,5081,9664,2833,2970,234,283,590,895,40,111,716,555,4409,4811,9227,3031,3054,184,235,593,889,67,216,580,446,4461,4840,9299,2774,2697,149,185,507,805,82,324,349,285,3859,4298,8161,2682,2545,135,123,482,689,126,511,274,181,3695,4061,7753,2141,1896,72,81,279,511,153,723,150,120,2797,3330,6122,1531,1202,47,45,184,266,201,850,109,101,2064,2467,4535,991,689,32,20,95,136,209,1019,72,69,1402,1937,3339,693,324
318,939,1816,2758,38731,39281,2663,3019,6836,8044,1761,6379,35581,29618,85573,86347,171912,20,28,0,4,3,5,0,3,8285,7703,8305,7744,16050,333,551,30,54,8,14,7,11,8961,7926,9342,8551,17890,1766,2445,94,207,58,125,5,16,6244,5178,8176,7979,16151,3339,3953,207,350,209,348,5,32,3879,3305,7641,7987,15625,3650,4050,293,415,388,580,20,42,2594,2242,6945,7319,14265,4243,4451,374,515,631,917,14,58,2260,1802,7526,7741,15266,4435,4512,392,525,838,1245,38,104,1840,1439,7545,7826,15374,4279,4446,383,476,1081,1397,62,187,1491,1014,7293,7523,14813,4264,4310,364,388,1154,1383,114,310,1207,731,7105,7113,14222,3976,3749,295,293,1027,1163,156,476,711,430,6152,6114,12265,3713,3245,254,190,926,922,244,737,481,266,5617,5366,10983,2650,2217,152,122,547,529,253,807,295,137,3891,3810,7700,1806,1382,100,70,310,330,270,1056,203,86,2691,2920,5610,1069,678,48,37,143,135,261,1119,103,56,1622,2021,3647,696,328
319,2193,3379,5573,56635,56999,4011,4588,10802,12093,3432,11210,32129,27275,107007,112164,219168,5,17,6,5,6,0,0,8,8484,7951,8508,7987,16492,297,538,46,61,8,15,8,4,6386,5833,6743,6453,13195,1448,2058,121,241,51,125,8,19,4708,4268,6339,6713,13051,2777,3400,251,415,188,307,9,22,3256,2881,6480,7028,13507,3402,3932,320,536,335,586,16,55,2521,2265,6603,7374,13982,4195,4725,494,569,672,1065,32,109,2542,2086,7929,8557,16482,4835,5404,517,722,1015,1497,63,153,2242,1713,8671,9489,18161,5357,5941,642,725,1500,1932,92,314,1978,1345,9569,10260,19832,6133,6687,609,699,1824,2153,167,530,1440,942,10172,11011,21182,6850,7202,534,544,2013,2032,224,869,918,549,10533,11188,21727,7973,7469,602,427,1951,1908,426,1396,689,373,11645,11577,23221,6677,5535,360,244,1394,1203,571,1778,480,219,9485,8974,18454,4543,3278,215,114,795,650,624,2104,303,150,6488,6296,12779,2552,1597,110,49,374,314,687,2007,150,82,3872,4044,7919,1594,762
397,3,3,6,101,70,7,6,27,28,8,33,123,52,265,187,453,0,0,0,0,0,0,0,0,3,5,3,5,11,0,0,0,0,0,0,0,0,3,4,3,4,11,0,3,0,0,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,0,0,3,0,3,3,7,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,3,4,3,12,3,5,0,0,0,0,0,0,0,0,5,5,6,6,3,0,0,0,3,0,0,0,0,5,3,14,5,8,0,0,0,4,0,3,0,0,5,14,19,0,3,0,0,0,4,0,0,3,0,8,3,12,4,3,0,0,6,0,0,9,0,0,5,12,19,6,0,0,0,0,3,3,3,0,0,11,9,16,0,0,0,0,0,0,0,3,0,0,0,4,6,6,3,0,0,0,0,0,0,0,0,5,0,5,0,0
399,22,27,51,2166,1993,527,269,979,588,148,172,2780,1857,6606,4879,11485,0,0,0,0,0,0,0,0,209,201,212,203,408,0,4,5,0,0,0,0,0,554,564,559,576,1133,40,61,22,8,7,4,0,3,649,554,714,627,1349,77,83,31,16,14,14,3,0,445,260,573,374,948,82,83,60,19,38,23,4,3,299,129,479,261,738,84,65,69,25,48,35,7,3,280,124,487,256,742,96,100,63,39,79,58,3,3,218,107,455,298,752,138,199,71,22,137,84,3,9,177,74,518,393,914,205,334,51,34,125,134,5,19,101,77,489,592,1080,342,440,72,26,150,125,23,19,81,22,660,639,1294,379,388,58,15,198,97,26,22,54,20,716,539,1253,223,167,33,8,97,43,35,27,18,5,403,254,661,101,76,17,3,32,15,11,19,15,8,177,118,295,30,5,4,0,10,0,6,15,9,7,53,34,82,5,0
401,2506,5323,7832,55943,56427,2451,2910,7718,11364,2708,11570,42610,38173,111430,120454,231885,29,35,7,0,10,5,0,5,9316,9047,9364,9090,18457,214,462,15,24,9,17,7,3,10717,10277,10958,10780,21737,1657,2496,45,114,61,103,3,12,7820,6668,9588,9388,18978,4307,5146,145,211,180,328,5,20,4199,3493,8836,9200,18032,5314,5958,222,310,344,525,8,24,2663,2210,8557,9031,17581,6005,6450,317,483,534,876,21,59,2323,1851,9203,9710,18916,6459,6743,424,499,862,1300,35,110,2081,1704,9860,10357,20223,6263,6235,424,437,1134,1582,52,205,1757,1425,9622,9877,19500,5999,6141,287,377,1253,1779,110,312,1385,1242,9034,9852,18887,5617,5510,281,272,1177,1728,145,542,963,912,8185,8957,17148,5537,5399,230,240,1057,1556,258,858,615,589,7691,8637,16325,4250,3762,112,136,666,1098,236,1198,348,388,5616,6581,12197,3271,2548,60,69,413,636,350,1610,206,213,4303,5069,9374,2112,1388,50,52,192,387,450,1990,139,148,2939,3964,6905,1776,902
402,2224,4060,6288,74264,74338,4587,5709,12083,16648,3785,13786,59608,49543,154327,160015,314344,45,65,0,8,8,3,13,10,13601,12773,13666,12863,26529,678,1373,27,95,11,23,10,10,14430,12570,15155,14076,29231,3663,5656,211,398,120,214,14,24,10873,9159,14881,15440,30321,7829,9008,449,672,398,642,9,59,7389,5909,16068,16282,32348,8428,8187,598,797,688,960,23,90,4634,3889,14368,13925,28296,7917,7762,685,880,1073,1610,50,166,4028,3126,13750,13551,27298,7838,7763,810,976,1664,2271,88,248,3506,2757,13902,14010,27913,7968,7891,776,914,1946,2863,146,428,2706,1935,13541,14027,27567,7744,7666,662,719,2163,2758,213,681,1741,1240,12525,13068,25591,7088,6927,514,532,1701,2387,285,963,978,683,10568,11498,22063,6975,6376,349,341,1455,1972,406,1480,516,356,9700,10523,20225,5279,4774,224,235,815,1189,520,1798,265,207,7113,8205,15311,3957,3030,129,108,461,672,599,2273,146,121,5296,6207,11507,2500,1672,66,46,246,353,702,2447,89,72,3603,4587,8189,1621,826
403,3004,5912,8918,68376,68847,3546,4359,10563,15894,3395,13646,48699,42666,134576,145419,279992,25,29,0,0,5,9,3,4,10850,10597,10890,10634,21523,275,593,13,34,16,6,8,11,10990,10640,11307,11284,22584,2093,3243,92,186,75,140,7,14,8361,7452,10625,11038,21661,5289,6470,230,375,282,398,10,38,5423,4611,11237,11900,23136,6286,6864,341,578,486,784,16,56,3713,3302,10843,11582,22423,6979,7122,490,639,898,1288,24,79,3103,2645,11496,11771,23266,6918,7362,591,742,1230,1892,52,160,2758,2131,11547,12287,23835,7041,7204,560,672,1600,2428,88,266,2079,1693,11366,12261,23630,7352,7421,462,577,1787,2789,137,478,1601,1268,11330,12533,23864,7220,7194,407,447,1704,2527,212,675,1020,857,10556,11704,22263,7214,6811,343,303,1407,2260,324,1150,632,527,9919,11057,20971,5492,4708,189,184,896,1357,362,1465,313,304,7262,8013,15276,3752,3068,99,100,497,701,465,1812,154,156,4964,5841,10808,2590,1744,75,54,254,468,572,2271,88,125,3579,4665,8242,2077,1153
404,2304,4326,6625,40409,40308,2633,3003,7506,9832,2583,10758,35636,29726,88765,93625,182388,12,30,0,0,3,5,3,3,6551,6264,6568,6301,12870,217,496,19,21,9,10,5,13,7827,7353,8080,7894,15981,1652,2660,65,146,50,103,9,9,6614,5546,8395,8454,16850,3848,4506,148,251,192,325,14,24,4241,3418,8446,8531,16974,4213,4316,223,327,329,442,12,37,2640,2187,7422,7313,14733,4141,4183,302,399,544,772,17,66,2348,1960,7356,7388,14741,4257,4307,376,492,905,1201,64,150,2331,1882,7938,8037,15971,4146,4164,390,434,1111,1438,57,219,1961,1519,7664,7773,15432,4141,4034,356,408,1285,1686,97,351,1530,1170,7418,7647,15061,3530,3630,317,277,1164,1538,146,590,901,761,6051,6788,12844,3597,3387,258,214,976,1238,216,844,601,424,5648,6105,11750,2759,2497,142,132,610,808,223,1023,333,219,4071,4687,8757,2208,1979,103,57,340,440,310,1620,183,150,3146,4254,7399,1898,1213,53,37,176,299,405,1811,106,94,2632,3451,6077,1445,779
405,940,1829,2772,23304,23298,1349,1292,3893,3839,1408,5103,13041,10046,42986,43577,86567,3,10,0,0,0,0,0,0,3279,2954,3288,2969,6253,91,156,4,12,0,0,0,0,2425,2113,2520,2285,4809,542,857,23,39,6,18,3,3,1932,1563,2509,2481,4986,1242,1492,51,101,62,73,0,4,1261,1036,2623,2707,5328,1488,1702,88,159,119,157,8,17,930,807,2631,2841,5473,1728,1914,163,195,214,308,5,39,935,722,3049,3175,6227,2116,2256,175,244,391,495,28,53,903,654,3609,3709,7317,2334,2548,220,209,587,635,31,111,850,535,4024,4036,8057,2683,2878,231,194,777,749,62,177,631,349,4389,4343,8732,3008,2945,199,142,693,669,112,298,396,206,4406,4271,8675,2941,2725,197,104,653,511,149,528,258,125,4201,3995,8197,2429,2072,109,59,413,317,204,671,167,93,3321,3216,6530,1555,1255,66,31,202,151,239,790,109,45,2170,2266,4438,939,616,30,8,111,90,294,885,79,25,1457,1631,3091,653,332
406,457,865,1324,15883,15268,1174,1118,3017,2783,930,3116,13812,10213,34818,32495,67319,27,28,0,3,3,3,3,0,2330,2148,2365,2184,4551,115,184,7,19,3,0,4,3,2300,2006,2438,2217,4653,557,755,48,58,10,26,6,7,2119,1756,2745,2598,5339,1124,1261,82,105,52,81,9,9,1503,1152,2774,2611,5382,1212,1208,104,96,108,120,5,17,1056,795,2483,2233,4717,1359,1384,130,166,174,210,5,26,1001,775,2664,2560,5227,1529,1535,156,162,299,365,18,60,999,723,2997,2849,5848,1647,1601,186,173,440,463,31,90,863,454,3161,2789,5943,1810,1825,176,176,511,496,45,129,544,293,3093,2908,6000,1697,1564,145,108,499,417,92,185,319,156,2751,2431,5185,1561,1411,101,79,366,306,103,315,207,81,2338,2183,4520,1254,1060,75,32,229,204,147,440,135,30,1829,1762,3593,866,602,40,23,137,96,130,490,103,20,1282,1228,2506,449,291,19,6,72,48,147,518,40,19,729,889,1622,328,171
