SA3_NAME16	Year	Sex	IndigenousStatus	persons
Barwon - West	2011	F	Non-indigenous	8196
Barwon - West	2011	F	Torres Strait Islander	3
Barwon - West	2011	M	Aboriginal	32
Barwon - West	2011	M	Both Aboriginal & Torres Strait Islander	7
Barwon - West	2011	M	Non-indigenous	8324
Barwon - West	2011	M	Torres Strait Islander	3
Barwon - West	2016	F	Aboriginal	67
Barwon - West	2016	F	Both Aboriginal & Torres Strait Islander	0
Barwon - West	2016	F	Non-indigenous	9341
Barwon - West	2016	F	Torres Strait Islander	3
Barwon - West	2016	M	Aboriginal	67
Barwon - West	2016	M	Both Aboriginal & Torres Strait Islander	3
Barwon - West	2016	M	Non-indigenous	9536
Barwon - West	2016	M	Torres Strait Islander	3
Geelong	2006	F	Aboriginal	562
Geelong	2006	F	Both Aboriginal & Torres Strait Islander	22
Geelong	2006	F	Non-indigenous	83222
Geelong	2006	F	Torres Strait Islander	35
Geelong	2006	M	Aboriginal	579
Geelong	2006	M	Both Aboriginal & Torres Strait Islander	17
Geelong	2006	M	Non-indigenous	78904
Geelong	2006	M	Torres Strait Islander	44
Geelong	2011	F	Aboriginal	748
Geelong	2011	F	Both Aboriginal & Torres Strait Islander	10
Geelong	2011	F	Non-indigenous	88245
Geelong	2011	F	Torres Strait Islander	39
Geelong	2011	M	Aboriginal	699
Geelong	2011	M	Both Aboriginal & Torres Strait Islander	17
Geelong	2011	M	Non-indigenous	83659
Geelong	2011	M	Torres Strait Islander	41
Geelong	2016	F	Aboriginal	988
Geelong	2016	F	Both Aboriginal & Torres Strait Islander	18
Geelong	2016	F	Non-indigenous	95809
Geelong	2016	F	Torres Strait Islander	39
Geelong	2016	M	Aboriginal	923
Geelong	2016	M	Both Aboriginal & Torres Strait Islander	22
Geelong	2016	M	Non-indigenous	90339
Geelong	2016	M	Torres Strait Islander	44
Surf Coast - Bellarine Peninsula	2006	F	Aboriginal	119
Surf Coast - Bellarine Peninsula	2006	F	Both Aboriginal & Torres Strait Islander	0
Surf Coast - Bellarine Peninsula	2006	F	Non-indigenous	27425
Surf Coast - Bellarine Peninsula	2006	F	Torres Strait Islander	10
Surf Coast - Bellarine Peninsula	2006	M	Aboriginal	107
Surf Coast - Bellarine Peninsula	2006	M	Both Aboriginal & Torres Strait Islander	6
Surf Coast - Bellarine Peninsula	2006	M	Non-indigenous	26184
Surf Coast - Bellarine Peninsula	2006	M	Torres Strait Islander	7
Surf Coast - Bellarine Peninsula	2011	F	Aboriginal	189
Surf Coast - Bellarine Peninsula	2011	F	Both Aboriginal & Torres Strait Islander	4
Surf Coast - Bellarine Peninsula	2011	F	Non-indigenous	30959
Surf Coast - Bellarine Peninsula	2011	F	Torres Strait Islander	10
Surf Coast - Bellarine Peninsula	2011	M	Aboriginal	153
Surf Coast - Bellarine Peninsula	2011	M	Both Aboriginal & Torres Strait Islander	7
Surf Coast - Bellarine Peninsula	2011	M	Non-indigenous	29258
Surf Coast - Bellarine Peninsula	2011	M	Torres Strait Islander	9
Surf Coast - Bellarine Peninsula	2016	F	Aboriginal	253
Surf Coast - Bellarine Peninsula	2016	F	Both Aboriginal & Torres Strait Islander	3
Surf Coast - Bellarine Peninsula	2016	F	Non-indigenous	36592
Surf Coast - Bellarine Peninsula	2016	F	Torres Strait Islander	4
Surf Coast - Bellarine Peninsula	2016	M	Aboriginal	245
Surf Coast - Bellarine Peninsula	2016	M	Both Aboriginal & Torres Strait Islander	3
Surf Coast - Bellarine Peninsula	2016	M	Non-indigenous	34611
Surf Coast - Bellarine Peninsula	2016	M	Torres Strait Islander	14
Upper Goulburn Valley	2006	F	Aboriginal	184
Upper Goulburn Valley	2006	F	Both Aboriginal & Torres Strait Islander	8
Upper Goulburn Valley	2006	F	Non-indigenous	22882
Upper Goulburn Valley	2006	F	Torres Strait Islander	18
Upper Goulburn Valley	2006	M	Aboriginal	200
Upper Goulburn Valley	2006	M	Both Aboriginal & Torres Strait Islander	7
Upper Goulburn Valley	2006	M	Non-indigenous	23206
Upper Goulburn Valley	2006	M	Torres Strait Islander	16
Upper Goulburn Valley	2011	F	Aboriginal	228
Upper Goulburn Valley	2011	F	Both Aboriginal & Torres Strait Islander	3
Upper Goulburn Valley	2011	F	Non-indigenous	24647
Upper Goulburn Valley	2011	F	Torres Strait Islander	16
Upper Goulburn Valley	2011	M	Aboriginal	237
Upper Goulburn Valley	2011	M	Both Aboriginal & Torres Strait Islander	3
Upper Goulburn Valley	2011	M	Non-indigenous	24753
Upper Goulburn Valley	2011	M	Torres Strait Islander	25
Upper Goulburn Valley	2016	F	Aboriginal	329
Upper Goulburn Valley	2016	F	Both Aboriginal & Torres Strait Islander	10
Upper Goulburn Valley	2016	F	Non-indigenous	26536
Upper Goulburn Valley	2016	F	Torres Strait Islander	15
Upper Goulburn Valley	2016	M	Aboriginal	338
Upper Goulburn Valley	2016	M	Both Aboriginal & Torres Strait Islander	8
Upper Goulburn Valley	2016	M	Non-indigenous	26590
Upper Goulburn Valley	2016	M	Torres Strait Islander	16
Wangaratta - Benalla	2006	F	Aboriginal	173
Wangaratta - Benalla	2006	F	Both Aboriginal & Torres Strait Islander	0
Wangaratta - Benalla	2006	F	Non-indigenous	22182
Wangaratta - Benalla	2006	F	Torres Strait Islander	26
Wangaratta - Benalla	2006	M	Aboriginal	143
Wangaratta - Benalla	2006	M	Both Aboriginal & Torres Strait Islander	4
Wangaratta - Benalla	2006	M	Non-indigenous	21011
Wangaratta - Benalla	2006	M	Torres Strait Islander	14
Wangaratta - Benalla	2011	F	Aboriginal	225
Wangaratta - Benalla	2011	F	Both Aboriginal & Torres Strait Islander	3
Wangaratta - Benalla	2011	F	Non-indigenous	22480
Wangaratta - Benalla	2011	F	Torres Strait Islander	30
Wangaratta - Benalla	2011	M	Aboriginal	194
Wangaratta - Benalla	2011	M	Both Aboriginal & Torres Strait Islander	5
Wangaratta - Benalla	2011	M	Non-indigenous	21280
Wangaratta - Benalla	2011	M	Torres Strait Islander	17
Wangaratta - Benalla	2016	F	Aboriginal	322
Wangaratta - Benalla	2016	F	Both Aboriginal & Torres Strait Islander	3
Wangaratta - Benalla	2016	F	Non-indigenous	23458
Wangaratta - Benalla	2016	F	Torres Strait Islander	14
Wangaratta - Benalla	2016	M	Aboriginal	305
Wangaratta - Benalla	2016	M	Both Aboriginal & Torres Strait Islander	3
Wangaratta - Benalla	2016	M	Non-indigenous	21985
Wangaratta - Benalla	2016	M	Torres Strait Islander	10
Wodonga - Alpine	2006	F	Aboriginal	312
Wodonga - Alpine	2006	F	Both Aboriginal & Torres Strait Islander	5
Wodonga - Alpine	2006	F	Non-indigenous	31231
Wodonga - Alpine	2006	F	Torres Strait Islander	18
Wodonga - Alpine	2006	M	Aboriginal	277
Wodonga - Alpine	2006	M	Both Aboriginal & Torres Strait Islander	12
Wodonga - Alpine	2006	M	Non-indigenous	30679
Wodonga - Alpine	2006	M	Torres Strait Islander	25
Wodonga - Alpine	2011	F	Aboriginal	482
Wodonga - Alpine	2011	F	Both Aboriginal & Torres Strait Islander	3
Wodonga - Alpine	2011	F	Non-indigenous	32363
Wodonga - Alpine	2011	F	Torres Strait Islander	25
Wodonga - Alpine	2011	M	Aboriginal	439
Wodonga - Alpine	2011	M	Both Aboriginal & Torres Strait Islander	10
Wodonga - Alpine	2011	M	Non-indigenous	31801
Wodonga - Alpine	2011	M	Torres Strait Islander	19
Wodonga - Alpine	2016	F	Aboriginal	668
Wodonga - Alpine	2016	F	Both Aboriginal & Torres Strait Islander	12
Wodonga - Alpine	2016	F	Non-indigenous	34880
Wodonga - Alpine	2016	F	Torres Strait Islander	20
Wodonga - Alpine	2016	M	Aboriginal	562
Wodonga - Alpine	2016	M	Both Aboriginal & Torres Strait Islander	21
Wodonga - Alpine	2016	M	Non-indigenous	34052
Wodonga - Alpine	2016	M	Torres Strait Islander	32
Baw Baw	2006	F	Aboriginal	167
Baw Baw	2006	F	Both Aboriginal & Torres Strait Islander	5
Baw Baw	2006	F	Non-indigenous	19103
Baw Baw	2006	F	Torres Strait Islander	11
Baw Baw	2006	M	Aboriginal	163
Baw Baw	2006	M	Both Aboriginal & Torres Strait Islander	0
Baw Baw	2006	M	Non-indigenous	18196
Baw Baw	2006	M	Torres Strait Islander	14
Baw Baw	2011	F	Aboriginal	211
Baw Baw	2011	F	Both Aboriginal & Torres Strait Islander	3
Baw Baw	2011	F	Non-indigenous	21701
Baw Baw	2011	F	Torres Strait Islander	8
Baw Baw	2011	M	Aboriginal	181
Baw Baw	2011	M	Both Aboriginal & Torres Strait Islander	0
Baw Baw	2011	M	Non-indigenous	20863
Baw Baw	2011	M	Torres Strait Islander	16
Baw Baw	2016	F	Aboriginal	221
Baw Baw	2016	F	Both Aboriginal & Torres Strait Islander	8
Baw Baw	2016	F	Non-indigenous	24765
Baw Baw	2016	F	Torres Strait Islander	10
Baw Baw	2016	M	Aboriginal	229
Baw Baw	2016	M	Both Aboriginal & Torres Strait Islander	3
Baw Baw	2016	M	Non-indigenous	23382
Baw Baw	2016	M	Torres Strait Islander	7
Gippsland - East	2006	F	Aboriginal	569
Gippsland - East	2006	F	Both Aboriginal & Torres Strait Islander	16
Gippsland - East	2006	F	Non-indigenous	19826
Gippsland - East	2006	F	Torres Strait Islander	3
Gippsland - East	2006	M	Aboriginal	526
Gippsland - East	2006	M	Both Aboriginal & Torres Strait Islander	13
Gippsland - East	2006	M	Non-indigenous	19221
Gippsland - East	2006	M	Torres Strait Islander	6
Gippsland - East	2011	F	Aboriginal	671
Gippsland - East	2011	F	Both Aboriginal & Torres Strait Islander	3
Gippsland - East	2011	F	Non-indigenous	20765
Gippsland - East	2011	F	Torres Strait Islander	9
Gippsland - East	2011	M	Aboriginal	651
Gippsland - East	2011	M	Both Aboriginal & Torres Strait Islander	7
Gippsland - East	2011	M	Non-indigenous	20183
Gippsland - East	2011	M	Torres Strait Islander	9
Gippsland - East	2016	F	Aboriginal	646
Gippsland - East	2016	F	Both Aboriginal & Torres Strait Islander	4
Gippsland - East	2016	F	Non-indigenous	22311
Gippsland - East	2016	F	Torres Strait Islander	13
Gippsland - East	2016	M	Aboriginal	618
Gippsland - East	2016	M	Both Aboriginal & Torres Strait Islander	3
Gippsland - East	2016	M	Non-indigenous	21550
Gippsland - East	2016	M	Torres Strait Islander	3
Gippsland - South West	2006	F	Aboriginal	107
Gippsland - South West	2006	F	Both Aboriginal & Torres Strait Islander	8
Gippsland - South West	2006	F	Non-indigenous	26611
Gippsland - South West	2006	F	Torres Strait Islander	22
Gippsland - South West	2006	M	Aboriginal	124
Gippsland - South West	2006	M	Both Aboriginal & Torres Strait Islander	6
Gippsland - South West	2006	M	Non-indigenous	25479
Gippsland - South West	2006	M	Torres Strait Islander	20
Gippsland - South West	2011	F	Aboriginal	184
Gippsland - South West	2011	F	Both Aboriginal & Torres Strait Islander	5
Gippsland - South West	2011	F	Non-indigenous	28781
Gippsland - South West	2011	F	Torres Strait Islander	25
Gippsland - South West	2011	M	Aboriginal	180
Gippsland - South West	2011	M	Both Aboriginal & Torres Strait Islander	4
Gippsland - South West	2011	M	Non-indigenous	27825
Gippsland - South West	2011	M	Torres Strait Islander	16
Gippsland - South West	2016	F	Aboriginal	246
Gippsland - South West	2016	F	Both Aboriginal & Torres Strait Islander	13
Gippsland - South West	2016	F	Non-indigenous	31355
Gippsland - South West	2016	F	Torres Strait Islander	12
Gippsland - South West	2016	M	Aboriginal	263
Gippsland - South West	2016	M	Both Aboriginal & Torres Strait Islander	18
Gippsland - South West	2016	M	Non-indigenous	29736
Gippsland - South West	2016	M	Torres Strait Islander	21
Latrobe Valley	2006	F	Aboriginal	432
Latrobe Valley	2006	F	Both Aboriginal & Torres Strait Islander	15
Latrobe Valley	2006	F	Non-indigenous	34769
Latrobe Valley	2006	F	Torres Strait Islander	15
Latrobe Valley	2006	M	Aboriginal	386
Latrobe Valley	2006	M	Both Aboriginal & Torres Strait Islander	5
Latrobe Valley	2006	M	Non-indigenous	33231
Latrobe Valley	2006	M	Torres Strait Islander	10
Latrobe Valley	2011	F	Aboriginal	500
Latrobe Valley	2011	F	Both Aboriginal & Torres Strait Islander	9
Latrobe Valley	2011	F	Non-indigenous	36408
Latrobe Valley	2011	F	Torres Strait Islander	27
Latrobe Valley	2011	M	Aboriginal	482
Latrobe Valley	2011	M	Both Aboriginal & Torres Strait Islander	12
Latrobe Valley	2011	M	Non-indigenous	34758
Latrobe Valley	2011	M	Torres Strait Islander	21
Latrobe Valley	2016	F	Aboriginal	572
Latrobe Valley	2016	F	Both Aboriginal & Torres Strait Islander	13
Latrobe Valley	2016	F	Non-indigenous	36786
Latrobe Valley	2016	F	Torres Strait Islander	27
Latrobe Valley	2016	M	Aboriginal	529
Latrobe Valley	2016	M	Both Aboriginal & Torres Strait Islander	22
Latrobe Valley	2016	M	Non-indigenous	35132
Latrobe Valley	2016	M	Torres Strait Islander	17
Wellington	2006	F	Aboriginal	188
Wellington	2006	F	Both Aboriginal & Torres Strait Islander	3
Wellington	2006	F	Non-indigenous	19588
Wellington	2006	F	Torres Strait Islander	3
Wellington	2006	M	Aboriginal	228
Wellington	2006	M	Both Aboriginal & Torres Strait Islander	3
Wellington	2006	M	Non-indigenous	19909
Wellington	2006	M	Torres Strait Islander	9
Wellington	2011	F	Aboriginal	273
Wellington	2011	F	Both Aboriginal & Torres Strait Islander	5
Wellington	2011	F	Non-indigenous	20317
Wellington	2011	F	Torres Strait Islander	9
Wellington	2011	M	Aboriginal	286
Wellington	2011	M	Both Aboriginal & Torres Strait Islander	0
Wellington	2011	M	Non-indigenous	20427
Wellington	2011	M	Torres Strait Islander	16
Wellington	2016	F	Aboriginal	302
Wellington	2016	F	Both Aboriginal & Torres Strait Islander	7
Wellington	2016	F	Non-indigenous	20921
Wellington	2016	F	Torres Strait Islander	8
Wellington	2016	M	Aboriginal	302
Wellington	2016	M	Both Aboriginal & Torres Strait Islander	9
Wellington	2016	M	Non-indigenous	21310
Wellington	2016	M	Torres Strait Islander	10
Brunswick - Coburg	2006	F	Aboriginal	135
Brunswick - Coburg	2006	F	Both Aboriginal & Torres Strait Islander	5
Brunswick - Coburg	2006	F	Non-indigenous	37259
Brunswick - Coburg	2006	F	Torres Strait Islander	15
Brunswick - Coburg	2006	M	Aboriginal	118
Brunswick - Coburg	2006	M	Both Aboriginal & Torres Strait Islander	0
Brunswick - Coburg	2006	M	Non-indigenous	35265
Brunswick - Coburg	2006	M	Torres Strait Islander	12
Brunswick - Coburg	2011	F	Aboriginal	153
Brunswick - Coburg	2011	F	Both Aboriginal & Torres Strait Islander	7
Brunswick - Coburg	2011	F	Non-indigenous	40271
Brunswick - Coburg	2011	F	Torres Strait Islander	11
Brunswick - Coburg	2011	M	Aboriginal	153
Brunswick - Coburg	2011	M	Both Aboriginal & Torres Strait Islander	7
Brunswick - Coburg	2011	M	Non-indigenous	38285
Brunswick - Coburg	2011	M	Torres Strait Islander	7
Brunswick - Coburg	2016	F	Aboriginal	225
Brunswick - Coburg	2016	F	Both Aboriginal & Torres Strait Islander	3
Brunswick - Coburg	2016	F	Non-indigenous	44296
Brunswick - Coburg	2016	F	Torres Strait Islander	8
Brunswick - Coburg	2016	M	Aboriginal	181
Brunswick - Coburg	2016	M	Both Aboriginal & Torres Strait Islander	4
Brunswick - Coburg	2016	M	Non-indigenous	41528
Brunswick - Coburg	2016	M	Torres Strait Islander	14
Darebin - South	2006	F	Aboriginal	151
Darebin - South	2006	F	Both Aboriginal & Torres Strait Islander	10
Darebin - South	2006	F	Non-indigenous	23611
Darebin - South	2006	F	Torres Strait Islander	9
Darebin - South	2006	M	Aboriginal	131
Darebin - South	2006	M	Both Aboriginal & Torres Strait Islander	3
Darebin - South	2006	M	Non-indigenous	21989
Darebin - South	2006	M	Torres Strait Islander	8
Darebin - South	2011	F	Aboriginal	163
Darebin - South	2011	F	Both Aboriginal & Torres Strait Islander	4
Darebin - South	2011	F	Non-indigenous	25072
Darebin - South	2011	F	Torres Strait Islander	8
Darebin - South	2011	M	Aboriginal	129
Darebin - South	2011	M	Both Aboriginal & Torres Strait Islander	6
Darebin - South	2011	M	Non-indigenous	23174
Darebin - South	2011	M	Torres Strait Islander	3
Darebin - South	2016	F	Aboriginal	178
Darebin - South	2016	F	Both Aboriginal & Torres Strait Islander	3
Darebin - South	2016	F	Non-indigenous	27289
Darebin - South	2016	F	Torres Strait Islander	11
Darebin - South	2016	M	Aboriginal	135
Darebin - South	2016	M	Both Aboriginal & Torres Strait Islander	5
Darebin - South	2016	M	Non-indigenous	24445
Darebin - South	2016	M	Torres Strait Islander	4
Essendon	2006	F	Aboriginal	85
Essendon	2006	F	Both Aboriginal & Torres Strait Islander	5
Essendon	2006	F	Non-indigenous	29414
Essendon	2006	F	Torres Strait Islander	9
Essendon	2006	M	Aboriginal	72
Essendon	2006	M	Both Aboriginal & Torres Strait Islander	7
Essendon	2006	M	Non-indigenous	27325
Essendon	2006	M	Torres Strait Islander	10
Essendon	2011	F	Aboriginal	102
Essendon	2011	F	Both Aboriginal & Torres Strait Islander	0
Essendon	2011	F	Non-indigenous	31422
Essendon	2011	F	Torres Strait Islander	10
Essendon	2011	M	Aboriginal	88
Essendon	2011	M	Both Aboriginal & Torres Strait Islander	0
Essendon	2011	M	Non-indigenous	29296
Essendon	2011	M	Torres Strait Islander	10
Essendon	2016	F	Aboriginal	115
Essendon	2016	F	Both Aboriginal & Torres Strait Islander	5
Essendon	2016	F	Non-indigenous	34410
Essendon	2016	F	Torres Strait Islander	4
Essendon	2016	M	Aboriginal	135
Essendon	2016	M	Both Aboriginal & Torres Strait Islander	6
Essendon	2016	M	Non-indigenous	31922
Essendon	2016	M	Torres Strait Islander	3
Melbourne City	2006	F	Aboriginal	92
Melbourne City	2006	F	Both Aboriginal & Torres Strait Islander	7
Melbourne City	2006	F	Non-indigenous	37534
Melbourne City	2006	F	Torres Strait Islander	9
Melbourne City	2006	M	Aboriginal	116
Melbourne City	2006	M	Both Aboriginal & Torres Strait Islander	3
Melbourne City	2006	M	Non-indigenous	38367
Melbourne City	2006	M	Torres Strait Islander	12
Melbourne City	2011	F	Aboriginal	85
Melbourne City	2011	F	Both Aboriginal & Torres Strait Islander	10
Melbourne City	2011	F	Non-indigenous	46750
Melbourne City	2011	F	Torres Strait Islander	3
Melbourne City	2011	M	Aboriginal	150
Melbourne City	2011	M	Both Aboriginal & Torres Strait Islander	3
Melbourne City	2011	M	Non-indigenous	46610
Melbourne City	2011	M	Torres Strait Islander	6
Melbourne City	2016	F	Aboriginal	177
Melbourne City	2016	F	Both Aboriginal & Torres Strait Islander	18
Melbourne City	2016	F	Non-indigenous	69616
Melbourne City	2016	F	Torres Strait Islander	14
Melbourne City	2016	M	Aboriginal	243
Melbourne City	2016	M	Both Aboriginal & Torres Strait Islander	13
Melbourne City	2016	M	Non-indigenous	65883
Melbourne City	2016	M	Torres Strait Islander	5
Port Phillip	2006	F	Aboriginal	100
Port Phillip	2006	F	Both Aboriginal & Torres Strait Islander	3
Port Phillip	2006	F	Non-indigenous	42740
Port Phillip	2006	F	Torres Strait Islander	17
Port Phillip	2006	M	Aboriginal	101
Port Phillip	2006	M	Both Aboriginal & Torres Strait Islander	4
Port Phillip	2006	M	Non-indigenous	42120
Port Phillip	2006	M	Torres Strait Islander	14
Port Phillip	2011	F	Aboriginal	124
Port Phillip	2011	F	Both Aboriginal & Torres Strait Islander	0
Port Phillip	2011	F	Non-indigenous	45927
Port Phillip	2011	F	Torres Strait Islander	8
Port Phillip	2011	M	Aboriginal	132
Port Phillip	2011	M	Both Aboriginal & Torres Strait Islander	3
Port Phillip	2011	M	Non-indigenous	45179
Port Phillip	2011	M	Torres Strait Islander	7
Port Phillip	2016	F	Aboriginal	176
Port Phillip	2016	F	Both Aboriginal & Torres Strait Islander	10
Port Phillip	2016	F	Non-indigenous	51366
Port Phillip	2016	F	Torres Strait Islander	11
Port Phillip	2016	M	Aboriginal	179
Port Phillip	2016	M	Both Aboriginal & Torres Strait Islander	7
Port Phillip	2016	M	Non-indigenous	49114
Port Phillip	2016	M	Torres Strait Islander	9
Stonnington - West	2006	F	Aboriginal	54
Stonnington - West	2006	F	Both Aboriginal & Torres Strait Islander	0
Stonnington - West	2006	F	Non-indigenous	26773
Stonnington - West	2006	F	Torres Strait Islander	8
Stonnington - West	2006	M	Aboriginal	49
Stonnington - West	2006	M	Both Aboriginal & Torres Strait Islander	3
Stonnington - West	2006	M	Non-indigenous	24999
Stonnington - West	2006	M	Torres Strait Islander	9
Stonnington - West	2011	F	Aboriginal	60
Stonnington - West	2011	F	Both Aboriginal & Torres Strait Islander	3
Stonnington - West	2011	F	Non-indigenous	27749
Stonnington - West	2011	F	Torres Strait Islander	7
Stonnington - West	2011	M	Aboriginal	59
Stonnington - West	2011	M	Both Aboriginal & Torres Strait Islander	0
Stonnington - West	2011	M	Non-indigenous	25889
Stonnington - West	2011	M	Torres Strait Islander	10
Stonnington - West	2016	F	Aboriginal	87
Stonnington - West	2016	F	Both Aboriginal & Torres Strait Islander	5
Stonnington - West	2016	F	Non-indigenous	32814
Stonnington - West	2016	F	Torres Strait Islander	5
Stonnington - West	2016	M	Aboriginal	111
Stonnington - West	2016	M	Both Aboriginal & Torres Strait Islander	0
Stonnington - West	2016	M	Non-indigenous	29442
Stonnington - West	2016	M	Torres Strait Islander	3
Yarra	2006	F	Aboriginal	112
Yarra	2006	F	Both Aboriginal & Torres Strait Islander	8
Yarra	2006	F	Non-indigenous	35591
Yarra	2006	F	Torres Strait Islander	10
Yarra	2006	M	Aboriginal	120
Yarra	2006	M	Both Aboriginal & Torres Strait Islander	8
Yarra	2006	M	Non-indigenous	34280
Yarra	2006	M	Torres Strait Islander	12
Yarra	2011	F	Aboriginal	151
Yarra	2011	F	Both Aboriginal & Torres Strait Islander	3
Yarra	2011	F	Non-indigenous	38169
Yarra	2011	F	Torres Strait Islander	9
Yarra	2011	M	Aboriginal	144
Yarra	2011	M	Both Aboriginal & Torres Strait Islander	6
Yarra	2011	M	Non-indigenous	36336
Yarra	2011	M	Torres Strait Islander	13
Yarra	2016	F	Aboriginal	175
Yarra	2016	F	Both Aboriginal & Torres Strait Islander	4
Yarra	2016	F	Non-indigenous	44854
Yarra	2016	F	Torres Strait Islander	8
Yarra	2016	M	Aboriginal	184
Yarra	2016	M	Both Aboriginal & Torres Strait Islander	4
Yarra	2016	M	Non-indigenous	42213
Yarra	2016	M	Torres Strait Islander	14
Boroondara	2006	F	Aboriginal	72
Boroondara	2006	F	Both Aboriginal & Torres Strait Islander	5
Boroondara	2006	F	Non-indigenous	80438
Boroondara	2006	F	Torres Strait Islander	3
Boroondara	2006	M	Aboriginal	77
Boroondara	2006	M	Both Aboriginal & Torres Strait Islander	3
Boroondara	2006	M	Non-indigenous	73842
Boroondara	2006	M	Torres Strait Islander	11
Boroondara	2011	F	Aboriginal	101
Boroondara	2011	F	Both Aboriginal & Torres Strait Islander	3
Boroondara	2011	F	Non-indigenous	82571
Boroondara	2011	F	Torres Strait Islander	11
Boroondara	2011	M	Aboriginal	90
Boroondara	2011	M	Both Aboriginal & Torres Strait Islander	4
Boroondara	2011	M	Non-indigenous	76394
Boroondara	2011	M	Torres Strait Islander	12
Boroondara	2016	F	Aboriginal	140
Boroondara	2016	F	Both Aboriginal & Torres Strait Islander	5
Boroondara	2016	F	Non-indigenous	86929
Boroondara	2016	F	Torres Strait Islander	11
Boroondara	2016	M	Aboriginal	159
Boroondara	2016	M	Both Aboriginal & Torres Strait Islander	0
Boroondara	2016	M	Non-indigenous	79977
Boroondara	2016	M	Torres Strait Islander	9
Manningham - West	2006	F	Aboriginal	36
Manningham - West	2006	F	Both Aboriginal & Torres Strait Islander	0
Manningham - West	2006	F	Non-indigenous	43647
Manningham - West	2006	F	Torres Strait Islander	6
Manningham - West	2006	M	Aboriginal	38
Manningham - West	2006	M	Both Aboriginal & Torres Strait Islander	0
Manningham - West	2006	M	Non-indigenous	40825
Manningham - West	2006	M	Torres Strait Islander	11
Manningham - West	2011	F	Aboriginal	58
Manningham - West	2011	F	Both Aboriginal & Torres Strait Islander	0
Manningham - West	2011	F	Non-indigenous	44356
Manningham - West	2011	F	Torres Strait Islander	4
Manningham - West	2011	M	Aboriginal	51
Manningham - West	2011	M	Both Aboriginal & Torres Strait Islander	3
Manningham - West	2011	M	Non-indigenous	41430
Manningham - West	2011	M	Torres Strait Islander	3
Manningham - West	2016	F	Aboriginal	66
Manningham - West	2016	F	Both Aboriginal & Torres Strait Islander	0
Manningham - West	2016	F	Non-indigenous	46780
Manningham - West	2016	F	Torres Strait Islander	7
Manningham - West	2016	M	Aboriginal	70
Manningham - West	2016	M	Both Aboriginal & Torres Strait Islander	3
Manningham - West	2016	M	Non-indigenous	43443
Manningham - West	2016	M	Torres Strait Islander	3
Whitehorse - West	2006	F	Aboriginal	85
Whitehorse - West	2006	F	Both Aboriginal & Torres Strait Islander	6
Whitehorse - West	2006	F	Non-indigenous	47223
Whitehorse - West	2006	F	Torres Strait Islander	13
Whitehorse - West	2006	M	Aboriginal	79
Whitehorse - West	2006	M	Both Aboriginal & Torres Strait Islander	0
Whitehorse - West	2006	M	Non-indigenous	42547
Whitehorse - West	2006	M	Torres Strait Islander	17
Whitehorse - West	2011	F	Aboriginal	93
Whitehorse - West	2011	F	Both Aboriginal & Torres Strait Islander	0
Whitehorse - West	2011	F	Non-indigenous	49277
Whitehorse - West	2011	F	Torres Strait Islander	6
Whitehorse - West	2011	M	Aboriginal	79
Whitehorse - West	2011	M	Both Aboriginal & Torres Strait Islander	3
Whitehorse - West	2011	M	Non-indigenous	45454
Whitehorse - West	2011	M	Torres Strait Islander	6
Whitehorse - West	2016	F	Aboriginal	81
Whitehorse - West	2016	F	Both Aboriginal & Torres Strait Islander	3
Whitehorse - West	2016	F	Non-indigenous	52826
Whitehorse - West	2016	F	Torres Strait Islander	10
Whitehorse - West	2016	M	Aboriginal	104
Whitehorse - West	2016	M	Both Aboriginal & Torres Strait Islander	0
Whitehorse - West	2016	M	Non-indigenous	49006
Whitehorse - West	2016	M	Torres Strait Islander	8
Bayside	2006	F	Aboriginal	67
Bayside	2006	F	Both Aboriginal & Torres Strait Islander	7
Bayside	2006	F	Non-indigenous	46211
Bayside	2006	F	Torres Strait Islander	11
Bayside	2006	M	Aboriginal	57
Bayside	2006	M	Both Aboriginal & Torres Strait Islander	0
Bayside	2006	M	Non-indigenous	41581
Bayside	2006	M	Torres Strait Islander	4
Bayside	2011	F	Aboriginal	76
Bayside	2011	F	Both Aboriginal & Torres Strait Islander	0
Bayside	2011	F	Non-indigenous	47884
Bayside	2011	F	Torres Strait Islander	12
Bayside	2011	M	Aboriginal	63
Bayside	2011	M	Both Aboriginal & Torres Strait Islander	0
Bayside	2011	M	Non-indigenous	43774
Bayside	2011	M	Torres Strait Islander	5
Bayside	2016	F	Aboriginal	82
Bayside	2016	F	Both Aboriginal & Torres Strait Islander	0
Bayside	2016	F	Non-indigenous	50777
Bayside	2016	F	Torres Strait Islander	3
Bayside	2016	M	Aboriginal	92
Bayside	2016	M	Both Aboriginal & Torres Strait Islander	0
Bayside	2016	M	Non-indigenous	46126
Bayside	2016	M	Torres Strait Islander	11
Glen Eira	2006	F	Aboriginal	78
Glen Eira	2006	F	Both Aboriginal & Torres Strait Islander	5
Glen Eira	2006	F	Non-indigenous	67083
Glen Eira	2006	F	Torres Strait Islander	8
Glen Eira	2006	M	Aboriginal	81
Glen Eira	2006	M	Both Aboriginal & Torres Strait Islander	6
Glen Eira	2006	M	Non-indigenous	63316
Glen Eira	2006	M	Torres Strait Islander	13
Glen Eira	2011	F	Aboriginal	110
Glen Eira	2011	F	Both Aboriginal & Torres Strait Islander	10
