SA3_NAME16	Year	LabourForceStatus	adults
North Sydney - Mosman	2011	Employed (full-time)	36303
North Sydney - Mosman	2011	Employed (part-time)	11619
North Sydney - Mosman	2011	Not in the labour force	18013
North Sydney - Mosman	2011	Unemployed (looking for work)	1929
North Sydney - Mosman	2016		6188
North Sydney - Mosman	2016	Employed (away from work)	2150
North Sydney - Mosman	2016	Employed (full-time)	38090
North Sydney - Mosman	2016	Employed (part-time)	12812
North Sydney - Mosman	2016	Not in the labour force	19438
North Sydney - Mosman	2016	Unemployed (looking for work)	2073
Manly	2006		2889
Manly	2006	Employed (away from work)	1144
Manly	2006	Employed (full-time)	12243
Manly	2006	Employed (part-time)	5395
Manly	2006	Not in the labour force	8384
Manly	2006	Unemployed (looking for work)	570
Manly	2011		2158
Manly	2011	Employed (away from work)	1072
Manly	2011	Employed (full-time)	13604
Manly	2011	Employed (part-time)	5987
Manly	2011	Not in the labour force	8637
Manly	2011	Unemployed (looking for work)	775
Manly	2016		2275
Manly	2016	Employed (away from work)	973
Manly	2016	Employed (full-time)	14725
Manly	2016	Employed (part-time)	6498
Manly	2016	Not in the labour force	8695
Manly	2016	Unemployed (looking for work)	845
Pittwater	2006		2814
Pittwater	2006	Employed (away from work)	1625
Pittwater	2006	Employed (full-time)	16462
Pittwater	2006	Employed (part-time)	9193
Pittwater	2006	Not in the labour force	12529
Pittwater	2006	Unemployed (looking for work)	746
Pittwater	2011		2032
Pittwater	2011	Employed (away from work)	1615
Pittwater	2011	Employed (full-time)	16967
Pittwater	2011	Employed (part-time)	10105
Pittwater	2011	Not in the labour force	13972
Pittwater	2011	Unemployed (looking for work)	1035
Pittwater	2016		2576
Pittwater	2016	Employed (away from work)	1349
Pittwater	2016	Employed (full-time)	17688
Pittwater	2016	Employed (part-time)	11158
Pittwater	2016	Not in the labour force	14888
Pittwater	2016	Unemployed (looking for work)	1033
Warringah	2006		6126
Warringah	2006	Employed (away from work)	3973
Warringah	2006	Employed (full-time)	44925
Warringah	2006	Employed (part-time)	20408
Warringah	2006	Not in the labour force	30981
Warringah	2006	Unemployed (looking for work)	1878
Warringah	2011		4601
Warringah	2011	Employed (away from work)	3804
Warringah	2011	Employed (full-time)	46272
Warringah	2011	Employed (part-time)	22208
Warringah	2011	Not in the labour force	32939
Warringah	2011	Unemployed (looking for work)	2607
Warringah	2016		6300
Warringah	2016	Employed (away from work)	3416
Warringah	2016	Employed (full-time)	48871
Warringah	2016	Employed (part-time)	25004
Warringah	2016	Not in the labour force	33960
Warringah	2016	Unemployed (looking for work)	2768
Camden	2006		1201
Camden	2006	Employed (away from work)	1299
Camden	2006	Employed (full-time)	15081
Camden	2006	Employed (part-time)	6071
Camden	2006	Not in the labour force	8257
Camden	2006	Unemployed (looking for work)	889
Camden	2011		1188
Camden	2011	Employed (away from work)	1551
Camden	2011	Employed (full-time)	18185
Camden	2011	Employed (part-time)	7213
Camden	2011	Not in the labour force	9973
Camden	2011	Unemployed (looking for work)	1115
Camden	2016		1869
Camden	2016	Employed (away from work)	1634
Camden	2016	Employed (full-time)	21618
Camden	2016	Employed (part-time)	9099
Camden	2016	Not in the labour force	11895
Camden	2016	Unemployed (looking for work)	1407
Campbelltown (NSW)	2006		7288
Campbelltown (NSW)	2006	Employed (away from work)	4293
Campbelltown (NSW)	2006	Employed (full-time)	43320
Campbelltown (NSW)	2006	Employed (part-time)	16175
Campbelltown (NSW)	2006	Not in the labour force	34006
Campbelltown (NSW)	2006	Unemployed (looking for work)	5120
Campbelltown (NSW)	2011		6449
Campbelltown (NSW)	2011	Employed (away from work)	4122
Campbelltown (NSW)	2011	Employed (full-time)	44259
Campbelltown (NSW)	2011	Employed (part-time)	17114
Campbelltown (NSW)	2011	Not in the labour force	37863
Campbelltown (NSW)	2011	Unemployed (looking for work)	5198
Campbelltown (NSW)	2016		7518
Campbelltown (NSW)	2016	Employed (away from work)	3595
Campbelltown (NSW)	2016	Employed (full-time)	46064
Campbelltown (NSW)	2016	Employed (part-time)	19646
Campbelltown (NSW)	2016	Not in the labour force	41682
Campbelltown (NSW)	2016	Unemployed (looking for work)	5882
Wollondilly	2006		1299
Wollondilly	2006	Employed (away from work)	1080
Wollondilly	2006	Employed (full-time)	10778
Wollondilly	2006	Employed (part-time)	4723
Wollondilly	2006	Not in the labour force	7764
Wollondilly	2006	Unemployed (looking for work)	780
Wollondilly	2011		1239
Wollondilly	2011	Employed (away from work)	1088
Wollondilly	2011	Employed (full-time)	11456
Wollondilly	2011	Employed (part-time)	5162
Wollondilly	2011	Not in the labour force	8378
Wollondilly	2011	Unemployed (looking for work)	810
Wollondilly	2016		1872
Wollondilly	2016	Employed (away from work)	1170
Wollondilly	2016	Employed (full-time)	12979
Wollondilly	2016	Employed (part-time)	5997
Wollondilly	2016	Not in the labour force	9291
Wollondilly	2016	Unemployed (looking for work)	867
Blue Mountains	2006		2570
Blue Mountains	2006	Employed (away from work)	2153
Blue Mountains	2006	Employed (full-time)	21061
Blue Mountains	2006	Employed (part-time)	11857
Blue Mountains	2006	Not in the labour force	19329
Blue Mountains	2006	Unemployed (looking for work)	1792
Blue Mountains	2011		2960
Blue Mountains	2011	Employed (away from work)	2048
Blue Mountains	2011	Employed (full-time)	21035
Blue Mountains	2011	Employed (part-time)	12448
Blue Mountains	2011	Not in the labour force	20583
Blue Mountains	2011	Unemployed (looking for work)	1852
Blue Mountains	2016		2869
Blue Mountains	2016	Employed (away from work)	1714
Blue Mountains	2016	Employed (full-time)	20956
Blue Mountains	2016	Employed (part-time)	13129
Blue Mountains	2016	Not in the labour force	22208
Blue Mountains	2016	Unemployed (looking for work)	1775
Blue Mountains - South	2006		0
Blue Mountains - South	2006	Employed (away from work)	0
Blue Mountains - South	2006	Employed (full-time)	0
Blue Mountains - South	2006	Employed (part-time)	0
Blue Mountains - South	2006	Not in the labour force	0
Blue Mountains - South	2006	Unemployed (looking for work)	0
Blue Mountains - South	2011		2
Blue Mountains - South	2011	Employed (away from work)	0
Blue Mountains - South	2011	Employed (full-time)	0
Blue Mountains - South	2011	Employed (part-time)	0
Blue Mountains - South	2011	Not in the labour force	4
Blue Mountains - South	2011	Unemployed (looking for work)	0
Blue Mountains - South	2016		0
Blue Mountains - South	2016	Employed (away from work)	0
Blue Mountains - South	2016	Employed (full-time)	0
Blue Mountains - South	2016	Employed (part-time)	0
Blue Mountains - South	2016	Not in the labour force	3
Blue Mountains - South	2016	Unemployed (looking for work)	0
Penrith	2006		4286
Penrith	2006	Employed (away from work)	3795
Penrith	2006	Employed (full-time)	40038
Penrith	2006	Employed (part-time)	15303
Penrith	2006	Not in the labour force	25338
Penrith	2006	Unemployed (looking for work)	2972
Penrith	2011		4340
Penrith	2011	Employed (away from work)	3845
Penrith	2011	Employed (full-time)	41758
Penrith	2011	Employed (part-time)	16462
Penrith	2011	Not in the labour force	27548
Penrith	2011	Unemployed (looking for work)	3319
Penrith	2016		5755
Penrith	2016	Employed (away from work)	3482
Penrith	2016	Employed (full-time)	46700
Penrith	2016	Employed (part-time)	18927
Penrith	2016	Not in the labour force	30922
Penrith	2016	Unemployed (looking for work)	3866
Richmond - Windsor	2006		1611
Richmond - Windsor	2006	Employed (away from work)	1172
Richmond - Windsor	2006	Employed (full-time)	10861
Richmond - Windsor	2006	Employed (part-time)	4268
Richmond - Windsor	2006	Not in the labour force	8432
Richmond - Windsor	2006	Unemployed (looking for work)	815
Richmond - Windsor	2011		1267
Richmond - Windsor	2011	Employed (away from work)	1047
Richmond - Windsor	2011	Employed (full-time)	11160
Richmond - Windsor	2011	Employed (part-time)	4678
Richmond - Windsor	2011	Not in the labour force	9034
Richmond - Windsor	2011	Unemployed (looking for work)	966
Richmond - Windsor	2016		1767
Richmond - Windsor	2016	Employed (away from work)	880
Richmond - Windsor	2016	Employed (full-time)	11271
Richmond - Windsor	2016	Employed (part-time)	5029
Richmond - Windsor	2016	Not in the labour force	9755
Richmond - Windsor	2016	Unemployed (looking for work)	911
St Marys	2006		2278
St Marys	2006	Employed (away from work)	1555
St Marys	2006	Employed (full-time)	16238
St Marys	2006	Employed (part-time)	5906
St Marys	2006	Not in the labour force	11272
St Marys	2006	Unemployed (looking for work)	1654
St Marys	2011		2131
St Marys	2011	Employed (away from work)	1614
St Marys	2011	Employed (full-time)	16983
St Marys	2011	Employed (part-time)	6150
St Marys	2011	Not in the labour force	12279
St Marys	2011	Unemployed (looking for work)	1714
St Marys	2016		2796
St Marys	2016	Employed (away from work)	1286
St Marys	2016	Employed (full-time)	17285
St Marys	2016	Employed (part-time)	6669
St Marys	2016	Not in the labour force	12962
St Marys	2016	Unemployed (looking for work)	1869
Auburn	2006		5013
Auburn	2006	Employed (away from work)	1742
Auburn	2006	Employed (full-time)	15832
Auburn	2006	Employed (part-time)	5971
Auburn	2006	Not in the labour force	21297
Auburn	2006	Unemployed (looking for work)	2364
Auburn	2011		4400
Auburn	2011	Employed (away from work)	2019
Auburn	2011	Employed (full-time)	18827
Auburn	2011	Employed (part-time)	8313
Auburn	2011	Not in the labour force	23486
Auburn	2011	Unemployed (looking for work)	2745
Auburn	2016		4835
Auburn	2016	Employed (away from work)	2061
Auburn	2016	Employed (full-time)	23700
Auburn	2016	Employed (part-time)	12226
Auburn	2016	Not in the labour force	27162
Auburn	2016	Unemployed (looking for work)	4036
Carlingford	2006		2332
Carlingford	2006	Employed (away from work)	1552
Carlingford	2006	Employed (full-time)	16525
Carlingford	2006	Employed (part-time)	7172
Carlingford	2006	Not in the labour force	15955
Carlingford	2006	Unemployed (looking for work)	1280
Carlingford	2011		2191
Carlingford	2011	Employed (away from work)	1557
Carlingford	2011	Employed (full-time)	17687
Carlingford	2011	Employed (part-time)	8022
Carlingford	2011	Not in the labour force	17256
Carlingford	2011	Unemployed (looking for work)	1593
Carlingford	2016		2349
Carlingford	2016	Employed (away from work)	1329
Carlingford	2016	Employed (full-time)	19554
Carlingford	2016	Employed (part-time)	9327
Carlingford	2016	Not in the labour force	19212
Carlingford	2016	Unemployed (looking for work)	2080
Merrylands - Guildford	2006		7167
Merrylands - Guildford	2006	Employed (away from work)	3509
Merrylands - Guildford	2006	Employed (full-time)	31354
Merrylands - Guildford	2006	Employed (part-time)	12021
Merrylands - Guildford	2006	Not in the labour force	38426
Merrylands - Guildford	2006	Unemployed (looking for work)	4272
Merrylands - Guildford	2011		6975
Merrylands - Guildford	2011	Employed (away from work)	3733
Merrylands - Guildford	2011	Employed (full-time)	33800
Merrylands - Guildford	2011	Employed (part-time)	14206
Merrylands - Guildford	2011	Not in the labour force	43059
Merrylands - Guildford	2011	Unemployed (looking for work)	4702
Merrylands - Guildford	2016		7495
Merrylands - Guildford	2016	Employed (away from work)	3390
Merrylands - Guildford	2016	Employed (full-time)	36207
Merrylands - Guildford	2016	Employed (part-time)	17623
Merrylands - Guildford	2016	Not in the labour force	48019
Merrylands - Guildford	2016	Unemployed (looking for work)	5790
Parramatta	2006		6926
Parramatta	2006	Employed (away from work)	3074
Parramatta	2006	Employed (full-time)	35676
Parramatta	2006	Employed (part-time)	12837
Parramatta	2006	Not in the labour force	28720
Parramatta	2006	Unemployed (looking for work)	3375
Parramatta	2011		6637
Parramatta	2011	Employed (away from work)	3052
Parramatta	2011	Employed (full-time)	40629
Parramatta	2011	Employed (part-time)	15200
Parramatta	2011	Not in the labour force	32157
Parramatta	2011	Unemployed (looking for work)	4137
Parramatta	2016		7470
Parramatta	2016	Employed (away from work)	3049
Parramatta	2016	Employed (full-time)	45626
Parramatta	2016	Employed (part-time)	17361
Parramatta	2016	Not in the labour force	34589
Parramatta	2016	Unemployed (looking for work)	5430
Pennant Hills - Epping	2006		1271
Pennant Hills - Epping	2006	Employed (away from work)	1049
Pennant Hills - Epping	2006	Employed (full-time)	12798
Pennant Hills - Epping	2006	Employed (part-time)	6374
Pennant Hills - Epping	2006	Not in the labour force	11067
Pennant Hills - Epping	2006	Unemployed (looking for work)	781
Pennant Hills - Epping	2011		876
Pennant Hills - Epping	2011	Employed (away from work)	961
Pennant Hills - Epping	2011	Employed (full-time)	13507
Pennant Hills - Epping	2011	Employed (part-time)	6822
Pennant Hills - Epping	2011	Not in the labour force	11957
Pennant Hills - Epping	2011	Unemployed (looking for work)	1191
Pennant Hills - Epping	2016		1279
Pennant Hills - Epping	2016	Employed (away from work)	921
Pennant Hills - Epping	2016	Employed (full-time)	14807
Pennant Hills - Epping	2016	Employed (part-time)	7403
Pennant Hills - Epping	2016	Not in the labour force	13046
Pennant Hills - Epping	2016	Unemployed (looking for work)	1463
Ryde - Hunters Hill	2006		6262
Ryde - Hunters Hill	2006	Employed (away from work)	3145
Ryde - Hunters Hill	2006	Employed (full-time)	36108
Ryde - Hunters Hill	2006	Employed (part-time)	15032
Ryde - Hunters Hill	2006	Not in the labour force	31590
Ryde - Hunters Hill	2006	Unemployed (looking for work)	2551
Ryde - Hunters Hill	2011		4598
Ryde - Hunters Hill	2011	Employed (away from work)	2977
Ryde - Hunters Hill	2011	Employed (full-time)	38518
Ryde - Hunters Hill	2011	Employed (part-time)	16429
Ryde - Hunters Hill	2011	Not in the labour force	33747
Ryde - Hunters Hill	2011	Unemployed (looking for work)	3396
Ryde - Hunters Hill	2016		5104
Ryde - Hunters Hill	2016	Employed (away from work)	3020
Ryde - Hunters Hill	2016	Employed (full-time)	43037
Ryde - Hunters Hill	2016	Employed (part-time)	19408
Ryde - Hunters Hill	2016	Not in the labour force	37461
Ryde - Hunters Hill	2016	Unemployed (looking for work)	4269
Bringelly - Green Valley	2006		4126
Bringelly - Green Valley	2006	Employed (away from work)	2284
Bringelly - Green Valley	2006	Employed (full-time)	20536
Bringelly - Green Valley	2006	Employed (part-time)	7376
Bringelly - Green Valley	2006	Not in the labour force	18429
Bringelly - Green Valley	2006	Unemployed (looking for work)	2319
Bringelly - Green Valley	2011		3963
Bringelly - Green Valley	2011	Employed (away from work)	2417
Bringelly - Green Valley	2011	Employed (full-time)	22234
Bringelly - Green Valley	2011	Employed (part-time)	8665
Bringelly - Green Valley	2011	Not in the labour force	21256
Bringelly - Green Valley	2011	Unemployed (looking for work)	2536
Bringelly - Green Valley	2016		4945
Bringelly - Green Valley	2016	Employed (away from work)	2495
Bringelly - Green Valley	2016	Employed (full-time)	29224
Bringelly - Green Valley	2016	Employed (part-time)	12297
Bringelly - Green Valley	2016	Not in the labour force	26648
Bringelly - Green Valley	2016	Unemployed (looking for work)	3190
Fairfield	2006		8346
Fairfield	2006	Employed (away from work)	4943
Fairfield	2006	Employed (full-time)	42010
Fairfield	2006	Employed (part-time)	15414
Fairfield	2006	Not in the labour force	54786
Fairfield	2006	Unemployed (looking for work)	7209
Fairfield	2011		7227
Fairfield	2011	Employed (away from work)	4743
Fairfield	2011	Employed (full-time)	42446
Fairfield	2011	Employed (part-time)	17993
Fairfield	2011	Not in the labour force	60992
Fairfield	2011	Unemployed (looking for work)	6827
Fairfield	2016		7176
Fairfield	2016	Employed (away from work)	3781
Fairfield	2016	Employed (full-time)	42992
Fairfield	2016	Employed (part-time)	21389
Fairfield	2016	Not in the labour force	67470
Fairfield	2016	Unemployed (looking for work)	7879
Liverpool	2006		5898
Liverpool	2006	Employed (away from work)	2614
Liverpool	2006	Employed (full-time)	27628
Liverpool	2006	Employed (part-time)	9210
Liverpool	2006	Not in the labour force	23226
Liverpool	2006	Unemployed (looking for work)	2953
Liverpool	2011		5451
Liverpool	2011	Employed (away from work)	2792
Liverpool	2011	Employed (full-time)	29926
Liverpool	2011	Employed (part-time)	10601
Liverpool	2011	Not in the labour force	28266
Liverpool	2011	Unemployed (looking for work)	3186
Liverpool	2016		6976
Liverpool	2016	Employed (away from work)	2623
Liverpool	2016	Employed (full-time)	32204
Liverpool	2016	Employed (part-time)	13216
Liverpool	2016	Not in the labour force	32184
Liverpool	2016	Unemployed (looking for work)	3883
Cronulla - Miranda - Caringbah	2006		5275
Cronulla - Miranda - Caringbah	2006	Employed (away from work)	3199
Cronulla - Miranda - Caringbah	2006	Employed (full-time)	33080
Cronulla - Miranda - Caringbah	2006	Employed (part-time)	14876
Cronulla - Miranda - Caringbah	2006	Not in the labour force	25113
Cronulla - Miranda - Caringbah	2006	Unemployed (looking for work)	1596
Cronulla - Miranda - Caringbah	2011		3777
Cronulla - Miranda - Caringbah	2011	Employed (away from work)	3040
Cronulla - Miranda - Caringbah	2011	Employed (full-time)	34362
Cronulla - Miranda - Caringbah	2011	Employed (part-time)	16319
Cronulla - Miranda - Caringbah	2011	Not in the labour force	26156
Cronulla - Miranda - Caringbah	2011	Unemployed (looking for work)	2028
Cronulla - Miranda - Caringbah	2016		4390
Cronulla - Miranda - Caringbah	2016	Employed (away from work)	2755
Cronulla - Miranda - Caringbah	2016	Employed (full-time)	35510
Cronulla - Miranda - Caringbah	2016	Employed (part-time)	17505
Cronulla - Miranda - Caringbah	2016	Not in the labour force	27812
Cronulla - Miranda - Caringbah	2016	Unemployed (looking for work)	2055
Sutherland - Menai - Heathcote	2006		2859
Sutherland - Menai - Heathcote	2006	Employed (away from work)	3383
Sutherland - Menai - Heathcote	2006	Employed (full-time)	35980
Sutherland - Menai - Heathcote	2006	Employed (part-time)	16687
Sutherland - Menai - Heathcote	2006	Not in the labour force	21453
Sutherland - Menai - Heathcote	2006	Unemployed (looking for work)	1612
Sutherland - Menai - Heathcote	2011		2734
Sutherland - Menai - Heathcote	2011	Employed (away from work)	3201
Sutherland - Menai - Heathcote	2011	Employed (full-time)	35774
Sutherland - Menai - Heathcote	2011	Employed (part-time)	17424
Sutherland - Menai - Heathcote	2011	Not in the labour force	23188
Sutherland - Menai - Heathcote	2011	Unemployed (looking for work)	2017
Sutherland - Menai - Heathcote	2016		2661
Sutherland - Menai - Heathcote	2016	Employed (away from work)	2491
Sutherland - Menai - Heathcote	2016	Employed (full-time)	35973
Sutherland - Menai - Heathcote	2016	Employed (part-time)	18198
Sutherland - Menai - Heathcote	2016	Not in the labour force	24916
Sutherland - Menai - Heathcote	2016	Unemployed (looking for work)	2063
Migratory - Offshore - Shipping (NSW)	2006		9
Migratory - Offshore - Shipping (NSW)	2006	Employed (away from work)	3
Migratory - Offshore - Shipping (NSW)	2006	Employed (full-time)	38
Migratory - Offshore - Shipping (NSW)	2006	Employed (part-time)	0
Migratory - Offshore - Shipping (NSW)	2006	Not in the labour force	0
Migratory - Offshore - Shipping (NSW)	2006	Unemployed (looking for work)	0
Migratory - Offshore - Shipping (NSW)	2011		16
Migratory - Offshore - Shipping (NSW)	2011	Employed (away from work)	7
Migratory - Offshore - Shipping (NSW)	2011	Employed (full-time)	19
Migratory - Offshore - Shipping (NSW)	2011	Employed (part-time)	3
Migratory - Offshore - Shipping (NSW)	2011	Not in the labour force	65
Migratory - Offshore - Shipping (NSW)	2011	Unemployed (looking for work)	0
Migratory - Offshore - Shipping (NSW)	2016		63
Migratory - Offshore - Shipping (NSW)	2016	Employed (away from work)	49
Migratory - Offshore - Shipping (NSW)	2016	Employed (full-time)	48
Migratory - Offshore - Shipping (NSW)	2016	Employed (part-time)	25
Migratory - Offshore - Shipping (NSW)	2016	Not in the labour force	185
Migratory - Offshore - Shipping (NSW)	2016	Unemployed (looking for work)	4
No usual address (NSW)	2006		1079
No usual address (NSW)	2006	Employed (away from work)	359
No usual address (NSW)	2006	Employed (full-time)	2209
No usual address (NSW)	2006	Employed (part-time)	926
No usual address (NSW)	2006	Not in the labour force	3723
No usual address (NSW)	2006	Unemployed (looking for work)	921
No usual address (NSW)	2011		2636
No usual address (NSW)	2011	Employed (away from work)	365
No usual address (NSW)	2011	Employed (full-time)	2284
No usual address (NSW)	2011	Employed (part-time)	1002
No usual address (NSW)	2011	Not in the labour force	4386
No usual address (NSW)	2011	Unemployed (looking for work)	1066
No usual address (NSW)	2016		3217
No usual address (NSW)	2016	Employed (away from work)	301
No usual address (NSW)	2016	Employed (full-time)	1977
No usual address (NSW)	2016	Employed (part-time)	1047
No usual address (NSW)	2016	Not in the labour force	4062
No usual address (NSW)	2016	Unemployed (looking for work)	941
Ballarat	2006		3890
Ballarat	2006	Employed (away from work)	2468
Ballarat	2006	Employed (full-time)	23497
Ballarat	2006	Employed (part-time)	12879
Ballarat	2006	Not in the labour force	24965
Ballarat	2006	Unemployed (looking for work)	2640
Ballarat	2011		3908
Ballarat	2011	Employed (away from work)	2745
Ballarat	2011	Employed (full-time)	25721
Ballarat	2011	Employed (part-time)	14857
Ballarat	2011	Not in the labour force	26937
Ballarat	2011	Unemployed (looking for work)	2671
Ballarat	2016		5180
Ballarat	2016	Employed (away from work)	2631
Ballarat	2016	Employed (full-time)	26138
Ballarat	2016	Employed (part-time)	17026
Ballarat	2016	Not in the labour force	29421
Ballarat	2016	Unemployed (looking for work)	3452
Creswick - Daylesford - Ballan	2006		1077
Creswick - Daylesford - Ballan	2006	Employed (away from work)	771
Creswick - Daylesford - Ballan	2006	Employed (full-time)	6559
Creswick - Daylesford - Ballan	2006	Employed (part-time)	3647
Creswick - Daylesford - Ballan	2006	Not in the labour force	7276
Creswick - Daylesford - Ballan	2006	Unemployed (looking for work)	715
Creswick - Daylesford - Ballan	2011		1121
Creswick - Daylesford - Ballan	2011	Employed (away from work)	812
Creswick - Daylesford - Ballan	2011	Employed (full-time)	6970
Creswick - Daylesford - Ballan	2011	Employed (part-time)	4367
Creswick - Daylesford - Ballan	2011	Not in the labour force	7914
Creswick - Daylesford - Ballan	2011	Unemployed (looking for work)	644
Creswick - Daylesford - Ballan	2016		1978
Creswick - Daylesford - Ballan	2016	Employed (away from work)	900
Creswick - Daylesford - Ballan	2016	Employed (full-time)	6794
Creswick - Daylesford - Ballan	2016	Employed (part-time)	4732
Creswick - Daylesford - Ballan	2016	Not in the labour force	8337
Creswick - Daylesford - Ballan	2016	Unemployed (looking for work)	687
Maryborough - Pyrenees	2006		930
Maryborough - Pyrenees	2006	Employed (away from work)	575
Maryborough - Pyrenees	2006	Employed (full-time)	5123
Maryborough - Pyrenees	2006	Employed (part-time)	2708
Maryborough - Pyrenees	2006	Not in the labour force	8633
Maryborough - Pyrenees	2006	Unemployed (looking for work)	799
Maryborough - Pyrenees	2011		919
Maryborough - Pyrenees	2011	Employed (away from work)	677
Maryborough - Pyrenees	2011	Employed (full-time)	5237
Maryborough - Pyrenees	2011	Employed (part-time)	3170
Maryborough - Pyrenees	2011	Not in the labour force	9125
Maryborough - Pyrenees	2011	Unemployed (looking for work)	652
Maryborough - Pyrenees	2016		1510
Maryborough - Pyrenees	2016	Employed (away from work)	637
Maryborough - Pyrenees	2016	Employed (full-time)	5015
Maryborough - Pyrenees	2016	Employed (part-time)	3527
Maryborough - Pyrenees	2016	Not in the labour force	9791
Maryborough - Pyrenees	2016	Unemployed (looking for work)	765
Bendigo	2006		3378
Bendigo	2006	Employed (away from work)	2316
Bendigo	2006	Employed (full-time)	20707
Bendigo	2006	Employed (part-time)	11681
Bendigo	2006	Not in the labour force	22394
Bendigo	2006	Unemployed (looking for work)	2451
Bendigo	2011		3419
Bendigo	2011	Employed (away from work)	2518
Bendigo	2011	Employed (full-time)	23191
Bendigo	2011	Employed (part-time)	13494
Bendigo	2011	Not in the labour force	24358
Bendigo	2011	Unemployed (looking for work)	2173
Bendigo	2016		5263
Bendigo	2016	Employed (away from work)	2523
Bendigo	2016	Employed (full-time)	23611
Bendigo	2016	Employed (part-time)	15457
Bendigo	2016	Not in the labour force	26442
Bendigo	2016	Unemployed (looking for work)	2947
Heathcote - Castlemaine - Kyneton	2006		1701
Heathcote - Castlemaine - Kyneton	2006	Employed (away from work)	1176
Heathcote - Castlemaine - Kyneton	2006	Employed (full-time)	10175
Heathcote - Castlemaine - Kyneton	2006	Employed (part-time)	5925
Heathcote - Castlemaine - Kyneton	2006	Not in the labour force	12406
Heathcote - Castlemaine - Kyneton	2006	Unemployed (looking for work)	1092
Heathcote - Castlemaine - Kyneton	2011		1805
Heathcote - Castlemaine - Kyneton	2011	Employed (away from work)	1319
Heathcote - Castlemaine - Kyneton	2011	Employed (full-time)	10764
Heathcote - Castlemaine - Kyneton	2011	Employed (part-time)	7263
Heathcote - Castlemaine - Kyneton	2011	Not in the labour force	13486
Heathcote - Castlemaine - Kyneton	2011	Unemployed (looking for work)	918
Heathcote - Castlemaine - Kyneton	2016		3071
Heathcote - Castlemaine - Kyneton	2016	Employed (away from work)	1233
Heathcote - Castlemaine - Kyneton	2016	Employed (full-time)	10969
Heathcote - Castlemaine - Kyneton	2016	Employed (part-time)	8043
Heathcote - Castlemaine - Kyneton	2016	Not in the labour force	14685
Heathcote - Castlemaine - Kyneton	2016	Unemployed (looking for work)	1070
Loddon - Elmore	2006		476
Loddon - Elmore	2006	Employed (away from work)	370
Loddon - Elmore	2006	Employed (full-time)	3416
Loddon - Elmore	2006	Employed (part-time)	1682
Loddon - Elmore	2006	Not in the labour force	3861
Loddon - Elmore	2006	Unemployed (looking for work)	328
Loddon - Elmore	2011		468
Loddon - Elmore	2011	Employed (away from work)	327
Loddon - Elmore	2011	Employed (full-time)	2838
Loddon - Elmore	2011	Employed (part-time)	1513
Loddon - Elmore	2011	Not in the labour force	3741
Loddon - Elmore	2011	Unemployed (looking for work)	270
Loddon - Elmore	2016		906
Loddon - Elmore	2016	Employed (away from work)	339
Loddon - Elmore	2016	Employed (full-time)	2708
Loddon - Elmore	2016	Employed (part-time)	1570
Loddon - Elmore	2016	Not in the labour force	3705
Loddon - Elmore	2016	Unemployed (looking for work)	241
Barwon - West	2006		397
Barwon - West	2006	Employed (away from work)	446
Barwon - West	2006	Employed (full-time)	4131
Barwon - West	2006	Employed (part-time)	2093
Barwon - West	2006	Not in the labour force	3278
Barwon - West	2006	Unemployed (looking for work)	291
Barwon - West	2011		439
Barwon - West	2011	Employed (away from work)	545
Barwon - West	2011	Employed (full-time)	4886
Barwon - West	2011	Employed (part-time)	2663
Barwon - West	2011	Not in the labour force	3973
Barwon - West	2011	Unemployed (looking for work)	316
Barwon - West	2016		814
Barwon - West	2016	Employed (away from work)	588
Barwon - West	2016	Employed (full-time)	5287
Barwon - West	2016	Employed (part-time)	3265
Barwon - West	2016	Not in the labour force	4436
Barwon - West	2016	Unemployed (looking for work)	369
Geelong	2006		6733
Geelong	2006	Employed (away from work)	4713
Geelong	2006	Employed (full-time)	43663
Geelong	2006	Employed (part-time)	23300
Geelong	2006	Not in the labour force	48393
Geelong	2006	Unemployed (looking for work)	5017
Geelong	2011		6433
Geelong	2011	Employed (away from work)	5024
Geelong	2011	Employed (full-time)	47151
Geelong	2011	Employed (part-time)	26921
Geelong	2011	Not in the labour force	51068
Geelong	2011	Unemployed (looking for work)	4811
Geelong	2016		9341
Geelong	2016	Employed (away from work)	4833
Geelong	2016	Employed (full-time)	48362
Geelong	2016	Employed (part-time)	30995
Geelong	2016	Not in the labour force	54943
Geelong	2016	Unemployed (looking for work)	5996
Surf Coast - Bellarine Peninsula	2006		2269
Surf Coast - Bellarine Peninsula	2006	Employed (away from work)	1610
Surf Coast - Bellarine Peninsula	2006	Employed (full-time)	13444
Surf Coast - Bellarine Peninsula	2006	Employed (part-time)	8421
Surf Coast - Bellarine Peninsula	2006	Not in the labour force	16540
Surf Coast - Bellarine Peninsula	2006	Unemployed (looking for work)	1115
Surf Coast - Bellarine Peninsula	2011		2173
Surf Coast - Bellarine Peninsula	2011	Employed (away from work)	1841
Surf Coast - Bellarine Peninsula	2011	Employed (full-time)	15253
Surf Coast - Bellarine Peninsula	2011	Employed (part-time)	10100
Surf Coast - Bellarine Peninsula	2011	Not in the labour force	18259
Surf Coast - Bellarine Peninsula	2011	Unemployed (looking for work)	1261
Surf Coast - Bellarine Peninsula	2016		3386
Surf Coast - Bellarine Peninsula	2016	Employed (away from work)	1829
Surf Coast - Bellarine Peninsula	2016	Employed (full-time)	17398
