SA2_MAINCODE_2016,C06_1PF_U_N,C06_1PF_U_1_149,C06_1PF_U_150_299,C06_1PF_U_300_399,C06_1PF_U_400_499,C06_1PF_U_500_649,C06_1PF_U_650_799,C06_1PF_U_800_999,C06_1PF_U_1000_1499,C06_1PF_U_1500_1999,C06_1PF_U_2000_2499,C06_1PF_U_2500_2999,C06_1PF_U_3000_3999,C06_1PF_U_4000m,C06_1PF_U_Ns,C06_1PF_U_T,C06_1PF_N_lf_Fi_N,C06_1PF_N_lf_Fi_1_149,C06_1PF_N_lf_Fi_150_299,C06_1PF_N_lf_Fi_300_399,C06_1PF_N_lf_Fi_400_499,C06_1PF_N_lf_Fi_500_649,C06_1PF_N_lf_Fi_650_799,C06_1PF_N_lf_Fi_800_999,C06_1PF_N_lf_Fi_1000_1499,C06_1PF_N_lf_Fi_1500_1999,C06_1PF_N_lf_Fi_2000_2499,C06_1PF_N_lf_Fi_2500_2999,C06_1PF_N_lf_Fi_3000_3999,C06_1PF_N_lf_Fi_4000m,C06_1PF_N_lf_Fi_Ns,C06_1PF_N_lf_T,C06_1PF_LFns_N,C06_1PF_LFns_1_149,C06_1PF_LFns_150_299,C06_1PF_LFns_300_399,C06_1PF_LFns_400_499,C06_1PF_LFns_500_649,C06_1PF_LFns_650_799,C06_1PF_LFns_800_999,C06_1PF_LFns_1000_1499,C06_1PF_LFns_1500_1999,C06_1PF_LFns_2000_2499,C06_1PF_LFns_2500_2999,C06_1PF_LFns_3000_3999,C06_1PF_LFns_4000m,C06_1PF_LFns_Ns,C06_1PF_LF_NS_T,C06_1PF_TFI_N,C06_1PF_TFI_1_149,C06_1PF_TFI_150_299,C06_1PF_TFI_300_399,C06_1PF_TFI_400_499,C06_1PF_TFI_500_649,C06_1PF_TFI_650_799,C06_1PF_TFI_800_999,C06_1PF_TFI_1000_1499,C06_1PF_TFI_1500_1999,C06_1PF_TFI_2000_2499,C06_1PF_TFI_2500_2999,C06_1PF_TFI_3000_3999,C06_1PF_TFI_4000m,C06_1PF_TFI_Ns,C06_1PF_TFI_T,C06_TFI_N,C06_TFI_1_149,C06_TFI_150_299,C06_TFI_300_399,C06_TFI_400_499,C06_TFI_500_649,C06_TFI_650_799,C06_TFI_800_999,C06_TFI_1000_1499,C06_TFI_1500_1999,C06_TFI_2000_2499,C06_TFI_2500_2999,C06_TFI_3000_3999,C06_TFI_4000m,C06_TFI_Ns,C06_T_T,C11_CFNC_BF_N,C11_CFNC_BF_1_149,C11_CFNC_BF_150_299,C11_CFNC_BF_300_399,C11_CFNC_BF_400_499,C11_CFNC_BF_500_649,C11_CFNC_BF_650_799,C11_CFNC_BF_800_999,C11_CFNC_BF_1000_1499,C11_CFNC_BF_1500_1999,C11_CFNC_BF_2000_2499,C11_CFNC_BF_2500_2999,C11_CFNC_BF_3000_3999,C11_CFNC_BF_4000m,C11_CFNC_BF_Ns,C11_CFNC_BF_T,C11_CFNC_BPT_N,C11_CFNC_BPT_1_149,C11_CFNC_BPT_150_299,C11_CFNC_BPT_300_399,C11_CFNC_BPT_400_499,C11_CFNC_BPT_500_649,C11_CFNC_BPT_650_799,C11_CFNC_BPT_800_999,C11_CFNC_BPT_1000_1499,C11_CFNC_BPT_1500_1999,C11_CFNC_BPT_2000_2499,C11_CFNC_BPT_2500_2999,C11_CFNC_BPT_3000_3999,C11_CFNC_BPT_4000m,C11_CFNC_BPT_Ns,C11_CFNC_BPT_T,C11_CFNC_1F1P_N,C11_CFNC_1F1P_1_149,C11_CFNC_1F1P_150_299,C11_CFNC_1F1P_300_399,C11_CFNC_1F1P_400_499,C11_CFNC_1F1P_500_649,C11_CFNC_1F1P_650_799,C11_CFNC_1F1P_800_999,C11_CFNC_1F1P_1000_1499,C11_CFNC_1F1P_1500_1999,C11_CFNC_1F1P_2000_2499,C11_CFNC_1F1P_2500_2999,C11_CFNC_1F1P_3000_3999,C11_CFNC_1F1P_4000m,C11_CFNC_1F1P_Ns,C11_CFNC_1F1P_T,C11_CFNC_1E1A_N,C11_CFNC_1E1A_1_149,C11_CFNC_1E1A_150_299,C11_CFNC_1E1A_300_399,C11_CFNC_1E1A_400_499,C11_CFNC_1E1A_500_649,C11_CFNC_1E1A_650_799,C11_CFNC_1E1A_800_999,C11_CFNC_1E1A_1000_1499,C11_CFNC_1E1A_1500_1999,C11_CFNC_1E1A_2000_2499,C11_CFNC_1E1A_2500_2999,C11_CFNC_1E1A_3000_3999,C11_CFNC_1E1A_4000m,C11_CFNC_1E1A_Ns,C11_CFNC_1E1A_T,C11_CFNC_1F1NW_N,C11_CFNC_1F1NW_1_149,C11_CFNC_1F1NW_150_299,C11_CFNC_1F1NW_300_399,C11_CFNC_1F1NW_400_499,C11_CFNC_1F1NW_500_649,C11_CFNC_1F1NW_650_799,C11_CFNC_1F1NW_800_999,C11_CFNC_1F1NW_1000_1499,C11_CFNC_1F1NW_1500_1999,C11_CFNC_1F1NW_2000_2499,C11_CFNC_1F1NW_2500_2999,C11_CFNC_1F1NW_3000_3999,C11_CFNC_1F1NW_4000m,C11_CFNC_1F1NW_Ns,C11_CFNC_1F1NW_T,C11_CFNC_1P1NW_N,C11_CFNC_1P1NW_1_149,C11_CFNC_1P1NW_150_299,C11_CFNC_1P1NW_300_399,C11_CFNC_1P1NW_400_499,C11_CFNC_1P1NW_500_649,C11_CFNC_1P1NW_650_799,C11_CFNC_1P1NW_800_999,C11_CFNC_1P1NW_1000_1499,C11_CFNC_1P1NW_1500_1999,C11_CFNC_1P1NW_2000_2499,C11_CFNC_1P1NW_2500_2999,C11_CFNC_1P1NW_3000_3999,C11_CFNC_1P1NW_4000m,C11_CFNC_1P1NW_Ns,C11_CFNC_1P1NW_T,C11_CFNC_1A1NW_N,C11_CFNC_1A1NW_1_149,C11_CFNC_1A1NW_150_299,C11_CFNC_1A1NW_300_399,C11_CFNC_1A1NW_400_499,C11_CFNC_1A1NW_500_649,C11_CFNC_1A1NW_650_799,C11_CFNC_1A1NW_800_999,C11_CFNC_1A1NW_1000_1499,C11_CFNC_1A1NW_1500_1999,C11_CFNC_1A1NW_2000_2499,C11_CFNC_1A1NW_2500_2999,C11_CFNC_1A1NW_3000_3999,C11_CFNC_1A1NW_4000m,C11_CFNC_1A1NW_Ns,C11_CFNC_1A1NW_T,C11_CFNC_BA_N,C11_CFNC_BA_1_149,C11_CFNC_BA_150_299,C11_CFNC_BA_300_399,C11_CFNC_BA_400_499,C11_CFNC_BA_500_649,C11_CFNC_BA_650_799,C11_CFNC_BA_800_999
507031169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,3,0,0,0,0,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,22,3,3,22,10,0,0,0,0,7,72,6,4,3,10,22,54,38,63,263,202,87,53,22,8,117,944,0,0,0,0,0,0,0,0,13,50,95,47,47,11,3,270,0,0,0,0,0,0,0,6,3,3,3,0,3,0,0,17,0,0,0,0,0,0,0,3,32,38,34,10,13,0,0,134,0,0,0,0,0,0,0,0,3,6,13,3,3,0,3,30,0,0,0,0,0,0,4,7,25,18,3,9,7,0,7,72,0,0,0,0,0,3,3,4,3,0,3,0,3,0,0,20,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
507031170,0,0,3,6,0,12,0,0,0,0,0,0,0,0,7,27,0,0,18,38,3,51,14,11,13,0,0,0,0,0,11,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,3,31,63,10,90,30,27,49,12,5,3,0,0,32,353,4,14,35,73,170,219,102,127,332,151,51,29,7,6,196,1521,0,0,0,0,0,0,4,0,17,22,52,8,17,3,7,131,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,3,20,24,12,3,5,0,0,66,0,0,0,0,0,0,0,0,4,4,0,3,4,0,0,22,0,0,0,0,0,0,11,15,28,7,4,3,3,0,0,76,0,0,0,3,3,7,5,5,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
507031172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,7,3,4,7,16,7,4,4,3,0,6,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031174,0,0,4,8,0,15,0,0,0,0,0,0,0,0,3,40,0,4,29,66,7,73,15,17,18,3,0,0,0,0,25,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18,3,3,51,90,10,148,52,46,59,20,6,0,4,0,72,568,8,23,57,110,220,347,182,238,601,260,104,45,24,3,387,2622,0,0,0,0,0,0,0,0,19,64,51,23,25,5,6,203,0,0,0,0,0,0,3,5,11,6,0,0,0,0,0,29,0,0,0,0,0,3,7,12,34,33,23,9,8,0,0,122,0,0,0,0,0,0,3,0,5,6,6,0,5,0,3,28,0,0,0,0,3,3,18,20,44,24,3,11,6,0,3,146,0,0,3,0,4,7,9,9,6,3,3,0,0,0,0,46,0,0,0,0,0,0,0,7,3,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0
507031261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,5,5,5,0,0,0,0,7,38,3,5,6,4,20,42,19,31,130,102,61,55,37,7,107,625,0,0,0,0,0,0,0,0,3,11,16,5,18,5,0,54,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,4,10,13,3,10,4,0,42,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,8,0,0,0,0,0,0,0,3,7,8,0,4,0,0,0,34,0,0,0,0,3,0,3,3,3,3,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0
507041175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,6,7,0,15,7,14,24,10,0,7,0,0,19,129,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,14,5,21,10,3,34,39,23,83,35,7,21,3,0,42,342,37,20,30,17,74,158,104,101,427,273,214,332,311,173,409,2676,0,0,0,0,0,0,0,0,12,14,37,26,63,60,6,215,0,0,0,0,0,0,3,10,5,10,6,3,16,7,0,67,0,0,0,0,0,0,0,7,17,15,13,23,34,27,0,135,0,0,0,0,0,0,0,0,0,3,3,0,3,4,0,20,0,0,0,0,0,0,6,7,11,18,12,37,11,10,6,122,0,0,0,0,3,3,15,8,22,10,7,10,11,3,0,100,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,13,0,0,0,0,0,0,0,0
507041176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,3,0,9,0,8,4,0,0,0,0,0,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,3,0,20,15,12,23,9,4,3,0,0,17,124,11,10,7,7,33,71,24,50,169,127,107,80,77,27,135,940,0,0,0,0,0,0,0,0,3,7,20,12,19,12,0,68,0,0,0,0,0,3,3,0,3,3,7,0,0,0,0,19,0,0,0,0,0,0,0,0,5,5,8,8,9,0,0,39,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,10,0,0,0,0,0,0,0,7,7,9,0,4,0,0,4,31,0,0,0,0,0,0,4,3,10,5,3,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0
507041177,0,3,0,4,0,7,0,5,0,0,0,0,0,0,0,19,4,3,14,25,14,37,8,9,24,3,3,0,0,0,25,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,7,11,18,46,18,97,66,60,108,44,8,9,0,0,64,558,17,31,25,54,171,264,142,176,580,440,290,250,215,58,440,3157,0,0,0,0,0,0,0,0,20,40,85,65,107,71,3,398,0,0,0,0,0,5,4,7,13,10,4,0,4,3,0,51,3,0,0,0,0,0,0,13,48,29,44,27,41,14,0,212,0,0,0,0,0,0,0,3,3,5,5,3,10,3,0,37,3,0,0,0,0,0,3,13,28,17,14,38,3,3,0,133,0,0,0,0,0,15,11,12,10,16,3,5,5,3,0,94,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
507041178,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,15,5,0,0,16,14,33,10,17,26,13,6,3,0,0,16,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,12,3,9,28,14,76,48,47,92,45,11,15,10,0,55,445,31,36,11,39,136,251,137,169,577,418,310,415,363,167,513,3586,0,0,0,0,0,0,0,0,23,34,53,22,84,82,3,303,0,0,0,0,0,3,8,9,11,11,6,4,9,4,0,70,0,0,0,0,0,0,0,0,19,25,45,33,55,18,3,210,0,0,0,0,0,0,0,0,8,3,5,7,4,7,0,31,0,0,0,0,0,0,6,9,34,22,14,38,22,6,7,160,0,0,0,0,3,4,8,13,31,12,6,12,4,4,3,109,0,0,0,0,0,0,4,0,4,0,0,3,0,0,3,16,0,0,0,0,0,0,0,0
507041179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,6,5,3,19,3,8,14,5,0,0,0,0,9,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,9,15,3,32,19,20,78,38,9,9,3,0,28,266,13,8,16,30,81,149,76,92,385,291,210,202,162,59,306,2074,0,0,0,0,0,0,0,0,6,9,27,18,33,26,3,124,0,0,0,0,0,0,5,3,17,3,6,3,3,0,0,35,0,0,0,0,0,0,0,4,12,11,22,12,19,3,0,85,0,0,0,0,0,0,3,3,0,4,3,3,3,4,0,27,0,0,0,0,3,0,5,3,24,12,8,15,6,0,4,76,0,0,0,0,5,3,3,7,28,5,4,6,0,0,0,64,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
507041180,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,4,0,3,9,0,10,3,4,14,8,0,0,0,0,13,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,9,12,3,32,37,38,70,29,14,14,4,0,41,322,19,10,20,19,86,159,104,153,592,470,389,377,278,87,408,3175,0,0,0,0,0,0,0,3,4,28,58,36,71,30,0,227,0,0,0,0,0,3,4,10,8,12,9,9,3,0,0,52,0,0,0,0,0,0,6,8,24,40,30,25,42,7,0,182,0,0,0,0,0,0,0,0,0,3,3,3,7,0,0,27,0,0,0,0,0,0,0,12,29,28,12,31,9,0,0,119,0,0,0,0,5,3,17,10,14,12,4,4,0,0,0,76,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0
507041181,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,3,3,8,9,7,26,10,20,26,6,4,7,4,0,15,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7,11,27,7,69,48,52,105,29,18,19,9,0,50,456,27,23,22,42,175,284,142,203,700,450,378,430,297,141,542,3861,0,0,0,0,0,0,0,3,6,20,80,35,85,73,6,311,0,0,0,0,0,0,4,11,9,13,12,3,6,3,3,73,0,0,0,0,0,0,3,3,32,29,30,30,51,16,7,203,0,0,0,0,0,0,0,0,6,8,8,3,7,3,0,32,0,0,0,0,0,0,9,15,11,29,11,48,9,8,5,138,0,0,0,0,4,3,11,19,35,24,0,6,3,3,3,123,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0
507041182,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,7,18,7,9,9,0,20,6,8,14,8,3,0,0,0,12,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,18,7,17,14,3,50,32,35,65,39,19,7,3,0,46,344,35,38,26,41,150,232,114,171,599,416,316,251,161,71,399,3020,0,0,0,0,0,0,0,3,12,16,61,27,66,24,0,217,0,0,0,4,0,3,5,7,14,3,8,3,4,0,0,56,0,0,0,0,0,3,3,3,32,35,24,15,23,9,0,147,0,0,0,0,0,3,0,0,0,0,10,10,7,4,3,38,0,0,0,0,5,0,12,8,34,23,5,24,0,3,3,124,3,3,6,3,7,8,14,7,17,6,3,8,3,0,3,82,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
507041183,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,12,0,3,10,26,5,31,9,12,16,7,0,0,0,0,30,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,3,17,35,4,72,37,31,45,12,11,0,0,0,52,319,3,5,24,42,78,133,64,66,213,144,92,45,25,10,150,1097,0,0,0,0,0,0,0,0,4,14,28,19,42,22,0,120,0,0,3,0,0,3,0,0,8,3,3,0,0,0,0,18,0,0,0,0,0,0,0,7,9,8,15,4,12,0,0,50,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,14,0,0,0,0,0,0,0,7,7,3,0,0,0,0,0,26,0,0,0,3,3,6,3,4,3,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
507041184,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,21,12,0,9,3,0,8,4,12,3,0,0,0,0,14,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13,8,16,3,15,10,9,30,20,3,11,3,0,21,184,42,19,17,20,52,90,45,68,279,218,149,220,171,74,294,1746,0,0,0,0,0,0,0,0,4,10,20,13,21,15,0,89,0,0,0,0,0,0,3,3,10,0,3,7,0,3,0,29,0,0,0,0,0,0,0,0,8,4,7,6,26,3,0,61,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,11,0,0,0,0,3,0,3,5,13,13,0,23,6,3,0,70,0,0,0,4,3,3,7,3,8,0,0,3,3,0,0,41,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0
507051185,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,14,0,8,5,0,3,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,25,3,19,14,11,21,5,3,0,0,0,14,113,9,14,11,25,69,90,54,85,433,311,212,165,97,29,268,1867,5,0,0,0,3,0,3,4,34,64,175,88,115,27,9,528,0,0,0,3,0,4,6,13,7,3,9,3,3,0,0,49,0,0,0,0,0,0,6,3,34,48,49,31,28,5,3,216,0,0,0,0,0,0,0,3,3,12,25,10,9,3,0,72,0,0,0,0,3,0,9,21,57,30,11,41,5,3,7,186,0,0,0,3,3,7,9,9,17,6,5,3,0,0,3,63,0,0,0,0,0,0,3,3,0,0,4,8,0,0,0,21,0,0,0,0,0,0,0,0
507051186,0,0,0,13,0,7,0,0,0,0,0,0,0,0,7,29,0,3,15,40,11,71,14,16,12,3,0,0,0,0,19,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,3,7,24,67,16,123,55,44,61,15,12,3,0,0,58,498,13,28,39,79,222,313,163,158,519,262,119,71,36,9,329,2360,0,0,0,0,0,0,0,3,12,31,50,15,20,4,8,139,0,0,0,0,0,4,0,0,8,3,0,3,0,0,0,23,0,0,0,0,0,0,4,12,33,34,23,6,8,6,0,130,0,0,0,0,0,0,0,3,3,4,5,0,3,3,3,27,0,0,0,0,0,0,9,18,34,29,8,17,0,0,0,121,0,0,0,0,7,10,21,13,3,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,15,0,0,0,0,0,0,0,0
507051187,0,3,3,6,3,5,0,0,3,0,0,0,0,0,0,26,4,0,10,31,0,58,10,8,7,4,0,0,0,0,16,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12,58,3,134,53,37,58,28,0,3,3,0,50,452,11,18,29,65,132,277,153,207,816,518,276,186,89,29,540,3341,0,0,0,0,0,0,0,0,19,44,73,40,55,9,3,247,0,0,0,0,0,0,0,7,9,3,6,0,3,0,0,28,0,0,3,0,0,0,0,10,25,31,24,9,23,4,3,139,0,0,0,0,0,0,0,0,4,11,4,0,9,0,0,33,3,0,0,0,3,0,7,14,43,36,4,25,12,4,6,151,0,0,0,3,4,4,7,8,13,3,0,0,3,0,3,46,0,0,0,0,0,0,0,0,0,3,3,4,0,0,3,17,0,0,0,0,0,0,0,0
507051188,3,0,3,11,0,12,3,0,4,0,0,0,0,0,0,41,5,3,26,46,9,66,10,12,13,4,0,0,0,0,33,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,8,5,31,83,12,113,45,47,68,27,7,4,0,0,69,538,22,42,46,113,376,452,190,223,677,348,184,142,85,24,503,3418,0,0,0,0,0,0,4,4,29,69,76,46,62,13,8,298,0,0,0,0,0,4,7,9,6,3,4,3,0,0,0,40,3,0,0,0,0,0,3,13,44,52,40,20,16,0,8,200,0,0,0,0,0,0,0,3,6,10,8,3,3,3,5,37,0,0,0,0,0,3,16,14,57,43,10,30,4,0,0,184,0,0,3,7,3,23,13,12,22,4,0,3,3,0,3,90,0,0,0,0,0,0,5,4,4,9,3,0,0,0,3,36,0,0,0,0,0,0,0,0
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051190,0,3,0,3,0,8,0,0,0,0,0,0,0,0,7,28,4,3,11,35,5,57,10,8,10,3,0,0,0,0,15,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,9,23,54,9,94,38,25,44,23,0,7,0,0,49,367,22,36,25,70,244,371,135,160,565,343,189,148,85,25,395,2809,0,0,0,0,0,0,0,5,14,34,60,31,55,17,3,229,0,0,0,0,0,4,3,13,16,5,3,0,3,5,0,48,0,0,0,0,0,0,4,3,28,39,41,27,21,0,3,171,0,0,0,0,0,0,0,0,6,3,9,9,3,3,3,31,0,0,0,0,0,3,3,11,33,29,7,32,0,0,5,133,0,0,3,3,0,18,13,8,18,3,0,3,0,0,0,75,0,0,0,0,0,3,4,0,3,4,0,0,3,0,0,18,0,0,0,0,0,0,0,0
507051191,0,0,0,4,0,3,3,0,0,0,0,0,0,0,0,16,3,0,0,11,3,24,14,4,5,0,0,0,0,0,4,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,3,31,3,64,38,23,30,15,3,3,4,0,30,254,26,17,11,46,99,182,112,121,604,449,249,209,100,17,428,2673,3,0,0,0,0,0,4,3,16,26,73,53,97,28,3,317,0,0,0,0,3,4,0,3,10,0,7,4,0,0,0,28,3,0,0,0,0,3,3,5,37,37,28,16,32,0,0,171,0,0,0,0,0,0,0,0,5,9,7,3,14,3,0,41,0,0,0,0,3,0,10,3,28,44,3,36,3,5,6,139,0,0,0,3,3,7,10,4,14,0,0,3,3,0,0,52,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
507051192,0,3,5,9,0,6,0,0,0,0,0,0,0,0,3,30,3,0,14,38,3,51,12,10,13,3,0,0,0,0,21,182,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,7,3,13,26,69,3,118,49,45,61,21,5,8,0,0,73,494,19,30,37,88,182,310,159,197,621,419,222,161,75,19,459,2999,0,0,0,0,0,0,0,5,26,40,70,29,56,11,3,243,0,0,0,0,0,0,3,8,7,7,6,0,0,0,0,35,0,0,0,0,0,0,3,10,34,38,32,16,26,0,3,162,0,0,0,0,0,0,0,0,4,5,8,4,10,0,4,34,0,0,0,0,3,0,10,9,33,27,7,28,5,0,10,137,0,0,0,0,10,10,9,16,13,6,0,0,0,0,0,69,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0
507051193,0,0,8,8,3,19,4,3,0,0,0,0,0,0,5,48,5,3,14,55,7,59,17,20,15,0,0,0,0,0,26,226,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,14,6,7,27,89,11,169,59,57,97,17,13,10,3,0,66,633,15,18,38,96,156,345,158,200,741,410,231,109,71,12,434,3034,0,0,0,0,0,0,0,0,16,38,51,26,42,15,5,192,0,0,0,0,0,0,6,7,10,3,0,0,3,0,0,39,0,0,0,0,0,0,3,5,30,35,26,13,10,0,4,123,0,0,0,0,0,0,0,0,6,3,11,0,3,0,4,23,0,0,0,0,0,0,5,14,41,30,3,24,3,0,4,126,0,0,0,3,3,13,12,6,12,6,0,0,0,0,4,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4
509011225,0,0,3,8,0,12,0,0,3,0,0,0,0,0,3,32,0,8,19,34,14,63,16,14,28,0,0,0,0,0,30,218,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13,15,0,10,28,69,16,141,72,53,109,23,5,0,3,0,87,609,11,36,47,86,275,416,214,253,814,378,200,111,73,29,444,3393,5,0,0,0,0,4,0,10,33,50,72,24,42,14,9,258,0,0,0,0,3,4,6,11,18,13,7,7,3,0,0,74,3,0,3,0,0,0,7,27,55,48,40,16,26,6,3,230,0,0,0,0,0,0,0,3,17,8,7,3,3,3,0,39,0,0,0,0,5,0,13,25,35,19,7,7,3,3,3,125,0,0,3,8,6,18,10,16,23,9,10,3,0,0,3,120,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,3
