SA2_MAINCODE_2016,C06_CFNC_BF_N,C06_CFNC_BF_1_149,C06_CFNC_BF_150_299,C06_CFNC_BF_300_399,C06_CFNC_BF_400_499,C06_CFNC_BF_500_649,C06_CFNC_BF_650_799,C06_CFNC_BF_800_999,C06_CFNC_BF_1000_1499,C06_CFNC_BF_1500_1999,C06_CFNC_BF_2000_2499,C06_CFNC_BF_2500_2999,C06_CFNC_BF_3000_3999,C06_CFNC_BF_4000m,C06_CFNC_BF_Ns,C06_CFNC_BF_T,C06_CFNC_BPT_N,C06_CFNC_BPT_1_149,C06_CFNC_BPT_150_299,C06_CFNC_BPT_300_399,C06_CFNC_BPT_400_499,C06_CFNC_BPT_500_649,C06_CFNC_BPT_650_799,C06_CFNC_BPT_800_999,C06_CFNC_BPT_1000_1499,C06_CFNC_BPT_1500_1999,C06_CFNC_BPT_2000_2499,C06_CFNC_BPT_2500_2999,C06_CFNC_BPT_3000_3999,C06_CFNC_BPT_4000m,C06_CFNC_BPT_Ns,C06_CFNC_BPT_T,C06_CFNC_1F1P_N,C06_CFNC_1F1P_1_149,C06_CFNC_1F1P_150_299,C06_CFNC_1F1P_300_399,C06_CFNC_1F1P_400_499,C06_CFNC_1F1P_500_649,C06_CFNC_1F1P_650_799,C06_CFNC_1F1P_800_999,C06_CFNC_1F1P_1000_1499,C06_CFNC_1F1P_1500_1999,C06_CFNC_1F1P_2000_2499,C06_CFNC_1F1P_2500_2999,C06_CFNC_1F1P_3000_3999,C06_CFNC_1F1P_4000m,C06_CFNC_1F1P_Ns,C06_CFNC_1F1P_T,C06_CFNC_1E1A_N,C06_CFNC_1E1A_1_149,C06_CFNC_1E1A_150_299,C06_CFNC_1E1A_300_399,C06_CFNC_1E1A_400_499,C06_CFNC_1E1A_500_649,C06_CFNC_1E1A_650_799,C06_CFNC_1E1A_800_999,C06_CFNC_1E1A_1000_1499,C06_CFNC_1E1A_1500_1999,C06_CFNC_1E1A_2000_2499,C06_CFNC_1E1A_2500_2999,C06_CFNC_1E1A_3000_3999,C06_CFNC_1E1A_4000m,C06_CFNC_1E1A_Ns,C06_CFNC_1E1A_T,C06_CFNC_1F1NW_N,C06_CFNC_1F1NW_1_149,C06_CFNC_1F1NW_150_299,C06_CFNC_1F1NW_300_399,C06_CFNC_1F1NW_400_499,C06_CFNC_1F1NW_500_649,C06_CFNC_1F1NW_650_799,C06_CFNC_1F1NW_800_999,C06_CFNC_1F1NW_1000_1499,C06_CFNC_1F1NW_1500_1999,C06_CFNC_1F1NW_2000_2499,C06_CFNC_1F1NW_2500_2999,C06_CFNC_1F1NW_3000_3999,C06_CFNC_1F1NW_4000m,C06_CFNC_1F1NW_Ns,C06_CFNC_1F1NW_T,C06_CFNC_1P1NW_N,C06_CFNC_1P1NW_1_149,C06_CFNC_1P1NW_150_299,C06_CFNC_1P1NW_300_399,C06_CFNC_1P1NW_400_499,C06_CFNC_1P1NW_500_649,C06_CFNC_1P1NW_650_799,C06_CFNC_1P1NW_800_999,C06_CFNC_1P1NW_1000_1499,C06_CFNC_1P1NW_1500_1999,C06_CFNC_1P1NW_2000_2499,C06_CFNC_1P1NW_2500_2999,C06_CFNC_1P1NW_3000_3999,C06_CFNC_1P1NW_4000m,C06_CFNC_1P1NW_Ns,C06_CFNC_1P1NW_T,C06_CFNC_1A1NW_N,C06_CFNC_1A1NW_1_149,C06_CFNC_1A1NW_150_299,C06_CFNC_1A1NW_300_399,C06_CFNC_1A1NW_400_499,C06_CFNC_1A1NW_500_649,C06_CFNC_1A1NW_650_799,C06_CFNC_1A1NW_800_999,C06_CFNC_1A1NW_1000_1499,C06_CFNC_1A1NW_1500_1999,C06_CFNC_1A1NW_2000_2499,C06_CFNC_1A1NW_2500_2999,C06_CFNC_1A1NW_3000_3999,C06_CFNC_1A1NW_4000_m,C06_CFNC_1A1NW_Ns,C06_CFNC_1A1NW_T,C06_CFNC_BA_N,C06_CFNC_BA_1_149,C06_CFNC_BA_150_299,C06_CFNC_BA_300_399,C06_CFNC_BA_400_499,C06_CFNC_BA_500_649,C06_CFNC_BA_650_799,C06_CFNC_BA_800_999,C06_CFNC_BA_1000_1499,C06_CFNC_BA_1500_1999,C06_CFNC_BA_2000_2499,C06_CFNC_BA_2500_2999,C06_CFNC_BA_3000_3999,C06_CFNC_BA_4000_m,C06_CFNC_BA_Ns,C06_CFNC_BA_T,C06_CFNC_BNW_N,C06_CFNC_BNW_1_149,C06_CFNC_BNW_150_299,C06_CFNC_BNW_300_399,C06_CFNC_BNW_400_499,C06_CFNC_BNW_500_649,C06_CFNC_BNW_650_799,C06_CFNC_BNW_800_999,C06_CFNC_BNW_1000_1499,C06_CFNC_BNW_1500_1999,C06_CFNC_BNW_2000_2499,C06_CFNC_BNW_2500_2999,C06_CFNC_BNW_3000_3999,C06_CFNC_BNW_4000m,C06_CFNC_BNW_Ns,C06_CFNC_BNW_T,C06_CFNC_LFns_N,C06_CFNC_LFns_1_149,C06_CFNC_LFns_150_299,C06_CFNC_LFns_300_399,C06_CFNC_LFns_400_499,C06_CFNC_LFns_500_649,C06_CFNC_LFns_650_799,C06_CFNC_LFns_800_999,C06_CFNC_LFns_1000_1499,C06_CFNC_LFns_1500_1999,C06_CFNC_LFns_2000_2499,C06_CFNC_LFns_2500_2999,C06_CFNC_LFns_3000_3999,C06_CFNC_LFns_4000m,C06_CFNC_LFns_Ns,C06_CFNC_LFns_T,C06_CFNC_T_N,C06_CFNC_T_1_149,C06_CFNC_T_150_299,C06_CFNC_T_300_399,C06_CFNC_T_400_499,C06_CFNC_T_500_649,C06_CFNC_T_650_799,C06_CFNC_T_800_999,C06_CFNC_T_1000_1499,C06_CFNC_T_1500_1999,C06_CFNC_T_2000_2499,C06_CFNC_T_2500_2999,C06_CFNC_T_3000_3999,C06_CFNC_T_4000_m,C06_CFNC_T_Ns,C06_CFNC_T_T,C06_CF_BFT_N,C06_CF_BFT_1_149,C06_CF_BFT_150_299,C06_CF_BFT_300_399,C06_CF_BFT_400_499,C06_CF_BFT_500_649,C06_CF_BFT_650_799,C06_CF_BFT_800_999,C06_CF_BFT_1000_1499,C06_CF_BFT_1500_1999,C06_CF_BFT_2000_2499,C06_CF_BFT_2500_2999,C06_CF_BFT_3000_3999,C06_CF_BFT_4000m,C06_CF_BFT_Ns,C06_CF_BFT_T,C06_CF_BPT_N,C06_CF_BPT_1_149,C06_CF_BPT_150_299,C06_CF_BPT_300_399,C06_CF_BPT_400_499,C06_CF_BPT_500_649,C06_CF_BPT_650_799,C06_CF_BPT_800_999
701041037,0,0,0,0,0,0,0,0,12,29,29,5,6,0,0,89,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,12,5,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,13,0,0,0,0,0,3,5,3,3,4,0,3,0,0,0,21,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,3,3,0,7,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19,3,0,0,0,9,8,11,6,41,49,33,13,8,0,24,207,0,0,0,0,0,0,0,0,18,34,28,19,9,0,13,115,0,0,0,0,0,0,0,0
701041038,3,0,0,0,0,0,0,3,14,47,37,7,7,5,0,117,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,11,20,4,4,3,0,3,46,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,15,0,0,0,0,0,3,4,0,10,0,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,3,3,0,5,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,37,5,0,3,0,0,5,5,3,33,74,42,22,9,5,39,251,0,0,0,0,0,0,0,0,14,33,47,39,19,6,10,175,0,0,0,0,0,0,0,0
701041039,0,0,0,0,0,0,0,0,25,17,14,4,3,3,0,65,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,17,3,0,3,0,0,0,25,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,3,3,0,12,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,0,3,0,0,11,5,0,0,3,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21,0,3,3,0,13,14,6,7,59,28,21,9,4,3,27,188,0,0,0,0,0,0,0,0,17,28,15,8,12,0,9,83,0,0,0,0,0,0,0,0
701041040,0,0,0,0,0,0,0,0,26,22,16,7,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,18,0,0,0,0,0,0,3,4,4,3,0,0,0,0,0,21,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,25,8,0,0,3,0,0,0,0,0,3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,3,0,0,22,11,7,4,51,34,19,10,0,3,18,192,0,0,0,0,0,0,0,0,17,31,25,9,3,3,5,86,0,0,0,0,0,0,0,0
701041041,0,0,0,0,0,0,0,0,26,30,28,10,8,0,4,111,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,9,0,0,0,0,0,0,0,3,19,7,8,0,3,0,0,37,0,0,0,0,0,0,0,0,3,4,3,3,3,0,0,16,0,0,0,0,0,0,3,3,10,3,0,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,4,4,0,3,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0,0,0,0,6,6,6,13,58,53,40,23,15,0,39,255,0,0,0,0,0,0,0,0,10,27,39,22,21,0,10,132,0,0,0,0,0,0,0,0
701041042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701041043,0,0,0,0,0,0,0,0,17,22,31,12,3,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,9,4,0,4,30,28,39,12,10,0,14,150,0,0,0,0,0,0,0,0,12,24,19,15,7,0,6,76,0,0,0,0,0,0,0,0
701041044,0,0,0,0,0,0,0,0,22,25,31,11,4,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,14,3,0,0,0,0,0,21,0,0,0,0,0,0,0,0,3,5,5,0,0,0,0,15,0,0,0,0,0,3,0,6,7,5,0,0,0,0,0,19,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,17,6,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,3,0,0,15,12,5,14,46,37,37,10,6,0,21,220,0,0,0,0,0,0,0,0,22,41,37,22,14,4,6,146,0,0,0,0,0,0,0,0
702011045,0,0,0,0,0,3,0,0,32,33,27,15,11,0,0,112,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,13,7,3,0,0,0,0,27,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,4,0,0,0,0,0,3,20,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,11,5,3,6,5,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,46,0,7,6,0,10,22,10,12,52,44,32,18,9,0,44,273,0,0,0,0,0,3,4,0,24,41,34,31,11,3,12,161,0,0,0,0,0,0,0,0
702011046,3,0,0,0,0,0,0,3,58,53,41,14,19,6,5,201,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,24,17,6,4,5,0,0,58,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,14,0,0,0,0,0,3,0,0,12,3,0,3,0,0,0,24,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,10,9,5,0,4,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,28,4,0,0,0,13,9,8,11,109,89,57,25,27,7,33,394,0,0,0,0,0,0,0,0,23,37,30,38,18,3,20,183,0,0,0,0,0,0,0,0
702011047,0,0,0,0,0,0,0,0,37,43,38,9,12,0,6,149,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,12,19,8,4,5,0,0,46,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,4,3,5,8,0,0,6,0,0,0,33,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,11,7,4,6,8,0,0,0,0,0,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,38,0,3,3,0,15,14,10,16,74,73,48,22,14,0,50,342,0,0,0,0,0,0,0,0,29,51,33,17,21,3,15,168,0,0,0,0,0,0,0,0
702011048,0,0,0,0,0,0,0,3,32,44,46,19,9,6,3,165,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,19,3,5,3,0,0,0,36,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,10,0,0,0,0,0,0,0,3,10,4,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,9,4,0,5,3,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,31,0,0,3,0,9,10,0,21,70,63,52,23,12,4,35,302,0,0,0,0,0,0,0,0,23,43,40,19,16,3,19,168,0,0,0,0,0,0,0,3
702011049,3,0,0,0,0,0,0,3,38,38,29,14,26,8,3,161,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,12,17,7,8,8,0,0,57,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,11,0,0,0,0,0,3,3,4,9,5,0,9,0,0,3,39,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,8,0,0,0,0,0,0,3,0,4,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,35,35,3,0,0,0,4,11,6,6,84,72,43,42,36,6,42,359,0,0,0,0,0,0,0,0,8,15,25,18,23,8,11,104,0,0,0,0,0,0,0,0
702011050,0,0,0,0,0,0,0,0,42,20,13,3,3,0,0,82,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,3,0,0,4,0,0,3,0,0,0,0,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,3,5,22,0,0,3,3,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,8,5,27,6,0,5,60,25,20,5,3,0,10,173,0,0,0,0,0,4,0,0,3,7,10,3,0,3,0,30,0,0,0,0,0,0,0,0
702011051,0,0,0,0,4,0,0,0,16,17,19,3,3,0,0,65,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,3,4,4,5,0,0,26,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,13,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,10,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,7,6,3,5,4,0,0,0,0,0,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,6,0,0,13,8,6,13,48,26,23,12,11,0,24,193,0,0,0,0,0,0,0,4,9,24,18,6,13,0,12,85,0,0,0,0,0,0,0,0
702011052,0,0,0,0,3,0,0,0,8,7,3,0,0,0,3,30,0,0,0,0,4,0,0,3,3,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,40,8,0,3,4,0,0,0,0,0,3,60,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,12,0,4,6,0,50,13,5,10,20,5,4,0,0,0,9,135,0,0,0,0,0,4,0,3,12,3,3,0,0,0,4,26,0,0,4,0,4,9,7,0
702011053,0,0,0,0,0,3,0,0,11,8,0,0,0,0,0,26,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,28,8,0,3,3,0,0,0,0,0,3,49,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,9,5,0,41,17,4,4,17,9,3,0,0,0,5,116,0,0,0,0,5,3,0,0,3,6,3,0,0,0,0,17,0,0,0,0,12,20,0,0
702011054,0,0,0,0,0,0,0,0,4,9,3,3,0,0,0,23,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,32,4,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,11,0,4,3,0,40,16,0,6,13,11,4,3,0,0,6,107,0,0,0,0,0,0,0,3,4,4,4,0,0,0,0,18,0,3,0,0,3,6,0,4
702021055,0,0,0,0,0,4,0,0,13,5,3,3,0,0,0,35,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,11,4,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,5,3,0,24,14,0,7,22,9,4,3,3,0,5,106,0,0,0,0,0,0,0,0,10,4,4,0,0,0,3,20,0,3,0,0,7,0,3,0
702021056,0,0,0,0,0,3,0,0,22,15,17,6,0,0,5,69,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,4,0,3,3,0,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,23,4,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21,3,5,0,0,23,13,6,5,43,26,18,6,0,0,30,191,0,0,0,0,0,3,0,0,14,20,13,6,9,0,8,72,0,0,0,0,3,0,0,0
702031057,0,0,0,0,0,0,0,0,24,7,18,13,11,3,6,84,0,0,0,0,4,7,0,0,4,3,0,0,0,0,0,22,0,0,0,0,0,3,0,0,10,5,9,0,6,0,0,40,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,3,4,4,13,5,0,3,0,0,0,34,0,0,3,0,5,3,3,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,0,0,3,3,33,13,6,6,6,0,0,0,0,0,9,81,0,0,0,0,3,3,0,0,0,0,0,0,0,0,25,35,0,4,5,3,44,31,15,13,56,30,36,22,18,5,48,323,0,3,0,0,0,0,0,0,7,12,9,5,11,0,15,63,0,0,0,0,0,0,0,3
702031058,0,0,0,0,0,3,0,3,7,3,3,3,3,0,0,27,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,3,3,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,3,3,3,3,13,11,3,6,15,10,7,3,4,4,8,96,0,0,0,0,5,6,3,3,6,3,0,0,0,0,9,34,0,0,0,0,8,6,4,5
702031059,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,3,4,7,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,3,0,3,0,0,0
702031060,0,0,0,0,3,4,0,3,7,7,0,3,0,0,0,28,0,4,5,0,10,4,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,4,4,3,0,0,0,0,0,13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,10,0,7,6,0,8,4,0,0,0,0,0,0,0,0,0,16,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,14,0,31,15,11,15,12,9,3,4,0,0,3,124,0,0,0,0,0,3,0,0,5,3,3,0,0,0,3,14,0,3,0,0,3,8,3,5
702031061,0,0,0,0,4,4,0,0,10,11,4,3,5,0,0,39,0,0,0,0,8,6,0,3,3,0,0,0,0,0,0,23,0,0,0,0,0,3,4,0,3,6,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,7,5,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,4,0,0,16,3,0,3,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,3,4,0,3,39,28,8,6,12,14,11,3,4,0,10,157,0,0,0,0,0,3,0,0,9,8,0,0,0,0,0,19,0,0,0,0,22,11,4,13
702041062,0,0,0,0,0,0,0,0,3,7,10,5,12,0,0,47,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,4,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,24,4,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,13,0,7,3,0,34,15,0,0,12,13,15,13,21,0,19,143,0,0,0,0,0,0,0,0,3,0,10,3,11,0,7,37,0,0,0,0,12,10,0,0
