SA4_NAME16	Year	LabourForceStatus	adults
Bendigo	2011	Employed (full-time)	36798
Bendigo	2011	Employed (part-time)	22270
Bendigo	2011	Not in the labour force	41581
Bendigo	2011	Unemployed (looking for work)	3359
Bendigo	2016		9246
Bendigo	2016	Employed (away from work)	4089
Bendigo	2016	Employed (full-time)	37281
Bendigo	2016	Employed (part-time)	25072
Bendigo	2016	Not in the labour force	44834
Bendigo	2016	Unemployed (looking for work)	4258
Geelong	2006		9394
Geelong	2006	Employed (away from work)	6768
Geelong	2006	Employed (full-time)	61238
Geelong	2006	Employed (part-time)	33814
Geelong	2006	Not in the labour force	68205
Geelong	2006	Unemployed (looking for work)	6425
Geelong	2011		9056
Geelong	2011	Employed (away from work)	7406
Geelong	2011	Employed (full-time)	67291
Geelong	2011	Employed (part-time)	39678
Geelong	2011	Not in the labour force	73303
Geelong	2011	Unemployed (looking for work)	6390
Geelong	2016		13552
Geelong	2016	Employed (away from work)	7254
Geelong	2016	Employed (full-time)	71046
Geelong	2016	Employed (part-time)	46725
Geelong	2016	Not in the labour force	80628
Geelong	2016	Unemployed (looking for work)	7917
Hume	2006		5971
Hume	2006	Employed (away from work)	4925
Hume	2006	Employed (full-time)	43293
Hume	2006	Employed (part-time)	21974
Hume	2006	Not in the labour force	42055
Hume	2006	Unemployed (looking for work)	3492
Hume	2011		5843
Hume	2011	Employed (away from work)	5097
Hume	2011	Employed (full-time)	44087
Hume	2011	Employed (part-time)	24480
Hume	2011	Not in the labour force	45813
Hume	2011	Unemployed (looking for work)	3697
Hume	2016		10789
Hume	2016	Employed (away from work)	4947
Hume	2016	Employed (full-time)	44130
Hume	2016	Employed (part-time)	26463
Hume	2016	Not in the labour force	49448
Hume	2016	Unemployed (looking for work)	4011
Latrobe - Gippsland	2006		11150
Latrobe - Gippsland	2006	Employed (away from work)	7327
Latrobe - Gippsland	2006	Employed (full-time)	59076
Latrobe - Gippsland	2006	Employed (part-time)	33170
Latrobe - Gippsland	2006	Not in the labour force	74186
Latrobe - Gippsland	2006	Unemployed (looking for work)	6689
Latrobe - Gippsland	2011		10682
Latrobe - Gippsland	2011	Employed (away from work)	7941
Latrobe - Gippsland	2011	Employed (full-time)	63922
Latrobe - Gippsland	2011	Employed (part-time)	37831
Latrobe - Gippsland	2011	Not in the labour force	80790
Latrobe - Gippsland	2011	Unemployed (looking for work)	6678
Latrobe - Gippsland	2016		17819
Latrobe - Gippsland	2016	Employed (away from work)	7691
Latrobe - Gippsland	2016	Employed (full-time)	61524
Latrobe - Gippsland	2016	Employed (part-time)	41270
Latrobe - Gippsland	2016	Not in the labour force	87069
Latrobe - Gippsland	2016	Unemployed (looking for work)	8227
Melbourne - Inner	2006		43416
Melbourne - Inner	2006	Employed (away from work)	13185
Melbourne - Inner	2006	Employed (full-time)	162862
Melbourne - Inner	2006	Employed (part-time)	63442
Melbourne - Inner	2006	Not in the labour force	108053
Melbourne - Inner	2006	Unemployed (looking for work)	13484
Melbourne - Inner	2011		34873
Melbourne - Inner	2011	Employed (away from work)	14542
Melbourne - Inner	2011	Employed (full-time)	187786
Melbourne - Inner	2011	Employed (part-time)	74532
Melbourne - Inner	2011	Not in the labour force	113735
Melbourne - Inner	2011	Unemployed (looking for work)	15741
Melbourne - Inner	2016		46775
Melbourne - Inner	2016	Employed (away from work)	14131
Melbourne - Inner	2016	Employed (full-time)	212343
Melbourne - Inner	2016	Employed (part-time)	93688
Melbourne - Inner	2016	Not in the labour force	134697
Melbourne - Inner	2016	Unemployed (looking for work)	22651
Melbourne - Inner East	2006		13198
Melbourne - Inner East	2006	Employed (away from work)	9164
Melbourne - Inner East	2006	Employed (full-time)	98039
Melbourne - Inner East	2006	Employed (part-time)	51497
Melbourne - Inner East	2006	Not in the labour force	92828
Melbourne - Inner East	2006	Unemployed (looking for work)	7205
Melbourne - Inner East	2011		12185
Melbourne - Inner East	2011	Employed (away from work)	8710
Melbourne - Inner East	2011	Employed (full-time)	100157
Melbourne - Inner East	2011	Employed (part-time)	55347
Melbourne - Inner East	2011	Not in the labour force	97974
Melbourne - Inner East	2011	Unemployed (looking for work)	8585
Melbourne - Inner East	2016		13881
Melbourne - Inner East	2016	Employed (away from work)	7278
Melbourne - Inner East	2016	Employed (full-time)	100607
Melbourne - Inner East	2016	Employed (part-time)	60717
Melbourne - Inner East	2016	Not in the labour force	106357
Melbourne - Inner East	2016	Unemployed (looking for work)	11510
Melbourne - Inner South	2006		19522
Melbourne - Inner South	2006	Employed (away from work)	10101
Melbourne - Inner South	2006	Employed (full-time)	109830
Melbourne - Inner South	2006	Employed (part-time)	53674
Melbourne - Inner South	2006	Not in the labour force	93310
Melbourne - Inner South	2006	Unemployed (looking for work)	7059
Melbourne - Inner South	2011		14770
Melbourne - Inner South	2011	Employed (away from work)	10339
Melbourne - Inner South	2011	Employed (full-time)	116989
Melbourne - Inner South	2011	Employed (part-time)	60660
Melbourne - Inner South	2011	Not in the labour force	97326
Melbourne - Inner South	2011	Unemployed (looking for work)	8524
Melbourne - Inner South	2016		17467
Melbourne - Inner South	2016	Employed (away from work)	8777
Melbourne - Inner South	2016	Employed (full-time)	122078
Melbourne - Inner South	2016	Employed (part-time)	67328
Melbourne - Inner South	2016	Not in the labour force	103073
Melbourne - Inner South	2016	Unemployed (looking for work)	11121
Melbourne - North East	2006		17964
Melbourne - North East	2006	Employed (away from work)	12073
Melbourne - North East	2006	Employed (full-time)	116699
Melbourne - North East	2006	Employed (part-time)	54934
Melbourne - North East	2006	Not in the labour force	106512
Melbourne - North East	2006	Unemployed (looking for work)	9972
Melbourne - North East	2011		17261
Melbourne - North East	2011	Employed (away from work)	12927
Melbourne - North East	2011	Employed (full-time)	130268
Melbourne - North East	2011	Employed (part-time)	65426
Melbourne - North East	2011	Not in the labour force	115771
Melbourne - North East	2011	Unemployed (looking for work)	11499
Melbourne - North East	2016		22001
Melbourne - North East	2016	Employed (away from work)	12070
Melbourne - North East	2016	Employed (full-time)	140525
Melbourne - North East	2016	Employed (part-time)	79008
Melbourne - North East	2016	Not in the labour force	129675
Melbourne - North East	2016	Unemployed (looking for work)	16224
Melbourne - North West	2006		13765
Melbourne - North West	2006	Employed (away from work)	8435
Melbourne - North West	2006	Employed (full-time)	79398
Melbourne - North West	2006	Employed (part-time)	34655
Melbourne - North West	2006	Not in the labour force	82975
Melbourne - North West	2006	Unemployed (looking for work)	7861
Melbourne - North West	2011		13846
Melbourne - North West	2011	Employed (away from work)	9336
Melbourne - North West	2011	Employed (full-time)	88184
Melbourne - North West	2011	Employed (part-time)	41642
Melbourne - North West	2011	Not in the labour force	91053
Melbourne - North West	2011	Unemployed (looking for work)	8653
Melbourne - North West	2016		17132
Melbourne - North West	2016	Employed (away from work)	8778
Melbourne - North West	2016	Employed (full-time)	96484
Melbourne - North West	2016	Employed (part-time)	51140
Melbourne - North West	2016	Not in the labour force	102406
Melbourne - North West	2016	Unemployed (looking for work)	12659
Melbourne - Outer East	2006		15978
Melbourne - Outer East	2006	Employed (away from work)	13936
Melbourne - Outer East	2006	Employed (full-time)	147444
Melbourne - Outer East	2006	Employed (part-time)	72873
Melbourne - Outer East	2006	Not in the labour force	111895
Melbourne - Outer East	2006	Unemployed (looking for work)	9798
Melbourne - Outer East	2011		13535
Melbourne - Outer East	2011	Employed (away from work)	14209
Melbourne - Outer East	2011	Employed (full-time)	151277
Melbourne - Outer East	2011	Employed (part-time)	79114
Melbourne - Outer East	2011	Not in the labour force	119014
Melbourne - Outer East	2011	Unemployed (looking for work)	10927
Melbourne - Outer East	2016		18005
Melbourne - Outer East	2016	Employed (away from work)	12212
Melbourne - Outer East	2016	Employed (full-time)	150004
Melbourne - Outer East	2016	Employed (part-time)	85509
Melbourne - Outer East	2016	Not in the labour force	128760
Melbourne - Outer East	2016	Unemployed (looking for work)	13566
Melbourne - South East	2006		27384
Melbourne - South East	2006	Employed (away from work)	16854
Melbourne - South East	2006	Employed (full-time)	170647
Melbourne - South East	2006	Employed (part-time)	74986
Melbourne - South East	2006	Not in the labour force	157742
Melbourne - South East	2006	Unemployed (looking for work)	17119
Melbourne - South East	2011		24411
Melbourne - South East	2011	Employed (away from work)	18079
Melbourne - South East	2011	Employed (full-time)	192192
Melbourne - South East	2011	Employed (part-time)	90333
Melbourne - South East	2011	Not in the labour force	181619
Melbourne - South East	2011	Unemployed (looking for work)	20406
Melbourne - South East	2016		32343
Melbourne - South East	2016	Employed (away from work)	16975
Melbourne - South East	2016	Employed (full-time)	208894
Melbourne - South East	2016	Employed (part-time)	109820
Melbourne - South East	2016	Not in the labour force	209080
Melbourne - South East	2016	Unemployed (looking for work)	28003
Melbourne - West	2006		25606
Melbourne - West	2006	Employed (away from work)	15665
Melbourne - West	2006	Employed (full-time)	149782
Melbourne - West	2006	Employed (part-time)	59740
Melbourne - West	2006	Not in the labour force	132309
Melbourne - West	2006	Unemployed (looking for work)	17098
Melbourne - West	2011		29812
Melbourne - West	2011	Employed (away from work)	18137
Melbourne - West	2011	Employed (full-time)	184706
Melbourne - West	2011	Employed (part-time)	78837
Melbourne - West	2011	Not in the labour force	154853
Melbourne - West	2011	Unemployed (looking for work)	20495
Melbourne - West	2016		34690
Melbourne - West	2016	Employed (away from work)	17373
Melbourne - West	2016	Employed (full-time)	207579
Melbourne - West	2016	Employed (part-time)	101264
Melbourne - West	2016	Not in the labour force	181525
Melbourne - West	2016	Unemployed (looking for work)	30051
Mornington Peninsula	2006		15219
Mornington Peninsula	2006	Employed (away from work)	7388
Mornington Peninsula	2006	Employed (full-time)	68298
Mornington Peninsula	2006	Employed (part-time)	36280
Mornington Peninsula	2006	Not in the labour force	71017
Mornington Peninsula	2006	Unemployed (looking for work)	6276
Mornington Peninsula	2011		12054
Mornington Peninsula	2011	Employed (away from work)	7968
Mornington Peninsula	2011	Employed (full-time)	74580
Mornington Peninsula	2011	Employed (part-time)	41659
Mornington Peninsula	2011	Not in the labour force	77315
Mornington Peninsula	2011	Unemployed (looking for work)	6630
Mornington Peninsula	2016		14951
Mornington Peninsula	2016	Employed (away from work)	7083
Mornington Peninsula	2016	Employed (full-time)	77116
Mornington Peninsula	2016	Employed (part-time)	46697
Mornington Peninsula	2016	Not in the labour force	83566
Mornington Peninsula	2016	Unemployed (looking for work)	7856
North West	2006		6487
North West	2006	Employed (away from work)	4530
North West	2006	Employed (full-time)	41027
North West	2006	Employed (part-time)	19254
North West	2006	Not in the labour force	42522
North West	2006	Unemployed (looking for work)	3417
North West	2011		6533
North West	2011	Employed (away from work)	4320
North West	2011	Employed (full-time)	39301
North West	2011	Employed (part-time)	20287
North West	2011	Not in the labour force	44881
North West	2011	Unemployed (looking for work)	3280
North West	2016		10443
North West	2016	Employed (away from work)	4131
North West	2016	Employed (full-time)	37677
North West	2016	Employed (part-time)	21576
North West	2016	Not in the labour force	45638
North West	2016	Unemployed (looking for work)	3891
Shepparton	2006		5112
Shepparton	2006	Employed (away from work)	4007
Shepparton	2006	Employed (full-time)	33211
Shepparton	2006	Employed (part-time)	15841
Shepparton	2006	Not in the labour force	33277
Shepparton	2006	Unemployed (looking for work)	2996
Shepparton	2011		5475
Shepparton	2011	Employed (away from work)	3840
Shepparton	2011	Employed (full-time)	33076
Shepparton	2011	Employed (part-time)	17306
Shepparton	2011	Not in the labour force	36681
Shepparton	2011	Unemployed (looking for work)	2894
Shepparton	2016		8656
Shepparton	2016	Employed (away from work)	3734
Shepparton	2016	Employed (full-time)	32563
Shepparton	2016	Employed (part-time)	18407
Shepparton	2016	Not in the labour force	38841
Shepparton	2016	Unemployed (looking for work)	3306
Warrnambool and South West	2006		4808
Warrnambool and South West	2006	Employed (away from work)	4074
Warrnambool and South West	2006	Employed (full-time)	33546
Warrnambool and South West	2006	Employed (part-time)	17314
Warrnambool and South West	2006	Not in the labour force	31938
Warrnambool and South West	2006	Unemployed (looking for work)	2682
Warrnambool and South West	2011		4663
Warrnambool and South West	2011	Employed (away from work)	4081
Warrnambool and South West	2011	Employed (full-time)	33162
Warrnambool and South West	2011	Employed (part-time)	19289
Warrnambool and South West	2011	Not in the labour force	33342
Warrnambool and South West	2011	Unemployed (looking for work)	2429
Warrnambool and South West	2016		7672
Warrnambool and South West	2016	Employed (away from work)	3812
Warrnambool and South West	2016	Employed (full-time)	31542
Warrnambool and South West	2016	Employed (part-time)	20253
Warrnambool and South West	2016	Not in the labour force	34686
Warrnambool and South West	2016	Unemployed (looking for work)	2711
Migratory - Offshore - Shipping (Vic.)	2006		14
Migratory - Offshore - Shipping (Vic.)	2006	Employed (away from work)	3
Migratory - Offshore - Shipping (Vic.)	2006	Employed (full-time)	29
Migratory - Offshore - Shipping (Vic.)	2006	Employed (part-time)	0
Migratory - Offshore - Shipping (Vic.)	2006	Not in the labour force	5
Migratory - Offshore - Shipping (Vic.)	2006	Unemployed (looking for work)	0
Migratory - Offshore - Shipping (Vic.)	2011		3
Migratory - Offshore - Shipping (Vic.)	2011	Employed (away from work)	3
Migratory - Offshore - Shipping (Vic.)	2011	Employed (full-time)	30
Migratory - Offshore - Shipping (Vic.)	2011	Employed (part-time)	0
Migratory - Offshore - Shipping (Vic.)	2011	Not in the labour force	0
Migratory - Offshore - Shipping (Vic.)	2011	Unemployed (looking for work)	0
Migratory - Offshore - Shipping (Vic.)	2016		2
Migratory - Offshore - Shipping (Vic.)	2016	Employed (away from work)	3
Migratory - Offshore - Shipping (Vic.)	2016	Employed (full-time)	16
Migratory - Offshore - Shipping (Vic.)	2016	Employed (part-time)	0
Migratory - Offshore - Shipping (Vic.)	2016	Not in the labour force	4
Migratory - Offshore - Shipping (Vic.)	2016	Unemployed (looking for work)	0
No usual address (Vic.)	2006		602
No usual address (Vic.)	2006	Employed (away from work)	265
No usual address (Vic.)	2006	Employed (full-time)	1572
No usual address (Vic.)	2006	Employed (part-time)	649
No usual address (Vic.)	2006	Not in the labour force	2016
No usual address (Vic.)	2006	Unemployed (looking for work)	550
No usual address (Vic.)	2011		1529
No usual address (Vic.)	2011	Employed (away from work)	202
No usual address (Vic.)	2011	Employed (full-time)	1537
No usual address (Vic.)	2011	Employed (part-time)	747
No usual address (Vic.)	2011	Not in the labour force	2556
No usual address (Vic.)	2011	Unemployed (looking for work)	697
No usual address (Vic.)	2016		1893
No usual address (Vic.)	2016	Employed (away from work)	193
No usual address (Vic.)	2016	Employed (full-time)	1194
No usual address (Vic.)	2016	Employed (part-time)	641
No usual address (Vic.)	2016	Not in the labour force	2291
No usual address (Vic.)	2016	Unemployed (looking for work)	613
Brisbane - East	2006		7131
Brisbane - East	2006	Employed (away from work)	5686
Brisbane - East	2006	Employed (full-time)	60276
Brisbane - East	2006	Employed (part-time)	27321
Brisbane - East	2006	Not in the labour force	47286
Brisbane - East	2006	Unemployed (looking for work)	3904
Brisbane - East	2011		6631
Brisbane - East	2011	Employed (away from work)	6043
Brisbane - East	2011	Employed (full-time)	67464
Brisbane - East	2011	Employed (part-time)	31076
Brisbane - East	2011	Not in the labour force	50908
Brisbane - East	2011	Unemployed (looking for work)	5715
Brisbane - East	2016		8686
Brisbane - East	2016	Employed (away from work)	5172
Brisbane - East	2016	Employed (full-time)	68634
Brisbane - East	2016	Employed (part-time)	34326
Brisbane - East	2016	Not in the labour force	55960
Brisbane - East	2016	Unemployed (looking for work)	6948
Brisbane - North	2006		8306
Brisbane - North	2006	Employed (away from work)	5304
Brisbane - North	2006	Employed (full-time)	57480
Brisbane - North	2006	Employed (part-time)	24168
Brisbane - North	2006	Not in the labour force	43685
Brisbane - North	2006	Unemployed (looking for work)	3241
Brisbane - North	2011		7566
Brisbane - North	2011	Employed (away from work)	5858
Brisbane - North	2011	Employed (full-time)	64169
Brisbane - North	2011	Employed (part-time)	27880
Brisbane - North	2011	Not in the labour force	46038
Brisbane - North	2011	Unemployed (looking for work)	4963
Brisbane - North	2016		8930
Brisbane - North	2016	Employed (away from work)	5147
Brisbane - North	2016	Employed (full-time)	67876
Brisbane - North	2016	Employed (part-time)	31587
Brisbane - North	2016	Not in the labour force	49123
Brisbane - North	2016	Unemployed (looking for work)	6802
Brisbane - South	2006		12516
Brisbane - South	2006	Employed (away from work)	8343
Brisbane - South	2006	Employed (full-time)	94783
Brisbane - South	2006	Employed (part-time)	41898
Brisbane - South	2006	Not in the labour force	69636
Brisbane - South	2006	Unemployed (looking for work)	6449
Brisbane - South	2011		12430
Brisbane - South	2011	Employed (away from work)	8905
Brisbane - South	2011	Employed (full-time)	101659
Brisbane - South	2011	Employed (part-time)	48523
Brisbane - South	2011	Not in the labour force	76145
Brisbane - South	2011	Unemployed (looking for work)	9692
Brisbane - South	2016		14439
Brisbane - South	2016	Employed (away from work)	7692
Brisbane - South	2016	Employed (full-time)	104283
Brisbane - South	2016	Employed (part-time)	55731
Brisbane - South	2016	Not in the labour force	83905
Brisbane - South	2016	Unemployed (looking for work)	13472
Brisbane - West	2006		6718
Brisbane - West	2006	Employed (away from work)	4606
Brisbane - West	2006	Employed (full-time)	52577
Brisbane - West	2006	Employed (part-time)	26946
Brisbane - West	2006	Not in the labour force	36790
Brisbane - West	2006	Unemployed (looking for work)	3168
Brisbane - West	2011		5346
Brisbane - West	2011	Employed (away from work)	4764
Brisbane - West	2011	Employed (full-time)	54693
Brisbane - West	2011	Employed (part-time)	28268
Brisbane - West	2011	Not in the labour force	40480
Brisbane - West	2011	Unemployed (looking for work)	4705
Brisbane - West	2016		6672
Brisbane - West	2016	Employed (away from work)	4000
Brisbane - West	2016	Employed (full-time)	53661
Brisbane - West	2016	Employed (part-time)	30233
Brisbane - West	2016	Not in the labour force	43978
Brisbane - West	2016	Unemployed (looking for work)	6494
Brisbane Inner City	2006		18646
Brisbane Inner City	2006	Employed (away from work)	5799
Brisbane Inner City	2006	Employed (full-time)	77967
Brisbane Inner City	2006	Employed (part-time)	30279
Brisbane Inner City	2006	Not in the labour force	39925
Brisbane Inner City	2006	Unemployed (looking for work)	4544
Brisbane Inner City	2011		13577
Brisbane Inner City	2011	Employed (away from work)	6341
Brisbane Inner City	2011	Employed (full-time)	87783
Brisbane Inner City	2011	Employed (part-time)	35359
Brisbane Inner City	2011	Not in the labour force	42988
Brisbane Inner City	2011	Unemployed (looking for work)	6629
Brisbane Inner City	2016		17835
Brisbane Inner City	2016	Employed (away from work)	5781
Brisbane Inner City	2016	Employed (full-time)	92215
Brisbane Inner City	2016	Employed (part-time)	42270
Brisbane Inner City	2016	Not in the labour force	48117
Brisbane Inner City	2016	Unemployed (looking for work)	9267
Cairns	2006		14209
Cairns	2006	Employed (away from work)	6427
Cairns	2006	Employed (full-time)	62285
Cairns	2006	Employed (part-time)	26931
Cairns	2006	Not in the labour force	44490
Cairns	2006	Unemployed (looking for work)	4436
Cairns	2011		13472
Cairns	2011	Employed (away from work)	6959
Cairns	2011	Employed (full-time)	64802
Cairns	2011	Employed (part-time)	31115
Cairns	2011	Not in the labour force	52465
Cairns	2011	Unemployed (looking for work)	7709
Cairns	2016		18653
Cairns	2016	Employed (away from work)	6124
Cairns	2016	Employed (full-time)	65170
Cairns	2016	Employed (part-time)	34849
Cairns	2016	Not in the labour force	58707
Cairns	2016	Unemployed (looking for work)	9031
Darling Downs - Maranoa	2006		5042
Darling Downs - Maranoa	2006	Employed (away from work)	3283
Darling Downs - Maranoa	2006	Employed (full-time)	35262
Darling Downs - Maranoa	2006	Employed (part-time)	14154
Darling Downs - Maranoa	2006	Not in the labour force	28578
Darling Downs - Maranoa	2006	Unemployed (looking for work)	2293
Darling Downs - Maranoa	2011		6146
Darling Downs - Maranoa	2011	Employed (away from work)	3623
Darling Downs - Maranoa	2011	Employed (full-time)	36341
Darling Downs - Maranoa	2011	Employed (part-time)	15540
Darling Downs - Maranoa	2011	Not in the labour force	31241
Darling Downs - Maranoa	2011	Unemployed (looking for work)	2273
Darling Downs - Maranoa	2016		8993
Darling Downs - Maranoa	2016	Employed (away from work)	3336
Darling Downs - Maranoa	2016	Employed (full-time)	35093
Darling Downs - Maranoa	2016	Employed (part-time)	16429
Darling Downs - Maranoa	2016	Not in the labour force	33346
Darling Downs - Maranoa	2016	Unemployed (looking for work)	3199
Central Queensland	2006		10764
Central Queensland	2006	Employed (away from work)	5987
Central Queensland	2006	Employed (full-time)	60615
Central Queensland	2006	Employed (part-time)	23153
Central Queensland	2006	Not in the labour force	44554
Central Queensland	2006	Unemployed (looking for work)	4310
Central Queensland	2011		12549
Central Queensland	2011	Employed (away from work)	6890
Central Queensland	2011	Employed (full-time)	68751
Central Queensland	2011	Employed (part-time)	25487
Central Queensland	2011	Not in the labour force	46122
Central Queensland	2011	Unemployed (looking for work)	4668
Central Queensland	2016		15108
Central Queensland	2016	Employed (away from work)	5817
Central Queensland	2016	Employed (full-time)	63384
Central Queensland	2016	Employed (part-time)	28455
Central Queensland	2016	Not in the labour force	51080
Central Queensland	2016	Unemployed (looking for work)	9283
Gold Coast	2006		31823
Gold Coast	2006	Employed (away from work)	12104
Gold Coast	2006	Employed (full-time)	128930
Gold Coast	2006	Employed (part-time)	66478
Gold Coast	2006	Not in the labour force	113307
Gold Coast	2006	Unemployed (looking for work)	11377
Gold Coast	2011		29096
Gold Coast	2011	Employed (away from work)	13322
Gold Coast	2011	Employed (full-time)	143952
Gold Coast	2011	Employed (part-time)	80409
Gold Coast	2011	Not in the labour force	127502
Gold Coast	2011	Unemployed (looking for work)	18978
Gold Coast	2016		36547
Gold Coast	2016	Employed (away from work)	12868
Gold Coast	2016	Employed (full-time)	159808
Gold Coast	2016	Employed (part-time)	94211
Gold Coast	2016	Not in the labour force	143113
Gold Coast	2016	Unemployed (looking for work)	19985
Ipswich	2006		11026
Ipswich	2006	Employed (away from work)	6814
Ipswich	2006	Employed (full-time)	69738
Ipswich	2006	Employed (part-time)	28487
Ipswich	2006	Not in the labour force	62840
Ipswich	2006	Unemployed (looking for work)	5751
Ipswich	2011		11627
Ipswich	2011	Employed (away from work)	7795
Ipswich	2011	Employed (full-time)	80903
Ipswich	2011	Employed (part-time)	34001
Ipswich	2011	Not in the labour force	72793
Ipswich	2011	Unemployed (looking for work)	9407
Ipswich	2016		17638
Ipswich	2016	Employed (away from work)	7445
Ipswich	2016	Employed (full-time)	87104
Ipswich	2016	Employed (part-time)	41414
Ipswich	2016	Not in the labour force	83322
Ipswich	2016	Unemployed (looking for work)	13365
Logan - Beaudesert	2006		12161
Logan - Beaudesert	2006	Employed (away from work)	7864
Logan - Beaudesert	2006	Employed (full-time)	80115
Logan - Beaudesert	2006	Employed (part-time)	32577
Logan - Beaudesert	2006	Not in the labour force	59313
Logan - Beaudesert	2006	Unemployed (looking for work)	6981
Logan - Beaudesert	2011		12333
Logan - Beaudesert	2011	Employed (away from work)	8444
Logan - Beaudesert	2011	Employed (full-time)	86344
Logan - Beaudesert	2011	Employed (part-time)	37670
Logan - Beaudesert	2011	Not in the labour force	68183
Logan - Beaudesert	2011	Unemployed (looking for work)	10169
Logan - Beaudesert	2016		16006
Logan - Beaudesert	2016	Employed (away from work)	7361
Logan - Beaudesert	2016	Employed (full-time)	88417
Logan - Beaudesert	2016	Employed (part-time)	41539
Logan - Beaudesert	2016	Not in the labour force	79401
Logan - Beaudesert	2016	Unemployed (looking for work)	13274
Mackay - Isaac - Whitsunday	2006		11418
Mackay - Isaac - Whitsunday	2006	Employed (away from work)	4801
Mackay - Isaac - Whitsunday	2006	Employed (full-time)	50244
Mackay - Isaac - Whitsunday	2006	Employed (part-time)	17717
Mackay - Isaac - Whitsunday	2006	Not in the labour force	30515
Mackay - Isaac - Whitsunday	2006	Unemployed (looking for work)	2645
Mackay - Isaac - Whitsunday	2011		11042
Mackay - Isaac - Whitsunday	2011	Employed (away from work)	5679
Mackay - Isaac - Whitsunday	2011	Employed (full-time)	59217
Mackay - Isaac - Whitsunday	2011	Employed (part-time)	19985
Mackay - Isaac - Whitsunday	2011	Not in the labour force	32177
Mackay - Isaac - Whitsunday	2011	Unemployed (looking for work)	3157
Mackay - Isaac - Whitsunday	2016		13892
Mackay - Isaac - Whitsunday	2016	Employed (away from work)	4753
Mackay - Isaac - Whitsunday	2016	Employed (full-time)	51846
Mackay - Isaac - Whitsunday	2016	Employed (part-time)	21787
Mackay - Isaac - Whitsunday	2016	Not in the labour force	35629
Mackay - Isaac - Whitsunday	2016	Unemployed (looking for work)	6593
Moreton Bay - North	2006		8881
Moreton Bay - North	2006	Employed (away from work)	5233
Moreton Bay - North	2006	Employed (full-time)	48593
Moreton Bay - North	2006	Employed (part-time)	23592
Moreton Bay - North	2006	Not in the labour force	56707
Moreton Bay - North	2006	Unemployed (looking for work)	4941
Moreton Bay - North	2011		10148
Moreton Bay - North	2011	Employed (away from work)	5921
Moreton Bay - North	2011	Employed (full-time)	55511
Moreton Bay - North	2011	Employed (part-time)	28539
Moreton Bay - North	2011	Not in the labour force	63488
Moreton Bay - North	2011	Unemployed (looking for work)	7237
Moreton Bay - North	2016		13360
Moreton Bay - North	2016	Employed (away from work)	5443
Moreton Bay - North	2016	Employed (full-time)	57627
Moreton Bay - North	2016	Employed (part-time)	32152
Moreton Bay - North	2016	Not in the labour force	72499
Moreton Bay - North	2016	Unemployed (looking for work)	9429
Moreton Bay - South	2006		4056
Moreton Bay - South	2006	Employed (away from work)	4424
Moreton Bay - South	2006	Employed (full-time)	47647
Moreton Bay - South	2006	Employed (part-time)	21171
Moreton Bay - South	2006	Not in the labour force	27372
Moreton Bay - South	2006	Unemployed (looking for work)	2512
Moreton Bay - South	2011		4430
Moreton Bay - South	2011	Employed (away from work)	5126
Moreton Bay - South	2011	Employed (full-time)	56370
Moreton Bay - South	2011	Employed (part-time)	25194
Moreton Bay - South	2011	Not in the labour force	32920
Moreton Bay - South	2011	Unemployed (looking for work)	4338
Moreton Bay - South	2016		6990
Moreton Bay - South	2016	Employed (away from work)	4732
Moreton Bay - South	2016	Employed (full-time)	61894
Moreton Bay - South	2016	Employed (part-time)	30044
Moreton Bay - South	2016	Not in the labour force	40109
Moreton Bay - South	2016	Unemployed (looking for work)	6591
Queensland - Outback	2006		5368
Queensland - Outback	2006	Employed (away from work)	2807
Queensland - Outback	2006	Employed (full-time)	24548
Queensland - Outback	2006	Employed (part-time)	9067
Queensland - Outback	2006	Not in the labour force	15026
Queensland - Outback	2006	Unemployed (looking for work)	1439
Queensland - Outback	2011		6044
Queensland - Outback	2011	Employed (away from work)	2825
Queensland - Outback	2011	Employed (full-time)	26605
Queensland - Outback	2011	Employed (part-time)	7946
Queensland - Outback	2011	Not in the labour force	17242
Queensland - Outback	2011	Unemployed (looking for work)	2109
Queensland - Outback	2016		6518
Queensland - Outback	2016	Employed (away from work)	2317
Queensland - Outback	2016	Employed (full-time)	23912
Queensland - Outback	2016	Employed (part-time)	7529
Queensland - Outback	2016	Not in the labour force	17872
Queensland - Outback	2016	Unemployed (looking for work)	2889
Sunshine Coast	2006		13582
Sunshine Coast	2006	Employed (away from work)	7494
Sunshine Coast	2006	Employed (full-time)	69128
Sunshine Coast	2006	Employed (part-time)	43004
Sunshine Coast	2006	Not in the labour force	81838
Sunshine Coast	2006	Unemployed (looking for work)	7301
Sunshine Coast	2011		12206
Sunshine Coast	2011	Employed (away from work)	8167
Sunshine Coast	2011	Employed (full-time)	76133
Sunshine Coast	2011	Employed (part-time)	50780
Sunshine Coast	2011	Not in the labour force	91280
Sunshine Coast	2011	Unemployed (looking for work)	10266
Sunshine Coast	2016		17852
Sunshine Coast	2016	Employed (away from work)	7834
Sunshine Coast	2016	Employed (full-time)	84897
Sunshine Coast	2016	Employed (part-time)	58912
Sunshine Coast	2016	Not in the labour force	103643
Sunshine Coast	2016	Unemployed (looking for work)	11559
Toowoomba	2006		5351
Toowoomba	2006	Employed (away from work)	3397
Toowoomba	2006	Employed (full-time)	37887
