SA4_NAME16	Year	Sex	IndigenousStatus	persons
Sydney - North Sydney and Hornsby	2006	M	Both Aboriginal & Torres Strait Islander	12
Sydney - North Sydney and Hornsby	2006	M	Non-indigenous	168909
Sydney - North Sydney and Hornsby	2006	M	Torres Strait Islander	23
Sydney - North Sydney and Hornsby	2011	F	Aboriginal	402
Sydney - North Sydney and Hornsby	2011	F	Both Aboriginal & Torres Strait Islander	15
Sydney - North Sydney and Hornsby	2011	F	Non-indigenous	194091
Sydney - North Sydney and Hornsby	2011	F	Torres Strait Islander	37
Sydney - North Sydney and Hornsby	2011	M	Aboriginal	368
Sydney - North Sydney and Hornsby	2011	M	Both Aboriginal & Torres Strait Islander	6
Sydney - North Sydney and Hornsby	2011	M	Non-indigenous	179714
Sydney - North Sydney and Hornsby	2011	M	Torres Strait Islander	34
Sydney - North Sydney and Hornsby	2016	F	Aboriginal	552
Sydney - North Sydney and Hornsby	2016	F	Both Aboriginal & Torres Strait Islander	11
Sydney - North Sydney and Hornsby	2016	F	Non-indigenous	209980
Sydney - North Sydney and Hornsby	2016	F	Torres Strait Islander	29
Sydney - North Sydney and Hornsby	2016	M	Aboriginal	554
Sydney - North Sydney and Hornsby	2016	M	Both Aboriginal & Torres Strait Islander	10
Sydney - North Sydney and Hornsby	2016	M	Non-indigenous	194188
Sydney - North Sydney and Hornsby	2016	M	Torres Strait Islander	33
Sydney - Northern Beaches	2006	F	Aboriginal	292
Sydney - Northern Beaches	2006	F	Both Aboriginal & Torres Strait Islander	18
Sydney - Northern Beaches	2006	F	Non-indigenous	114391
Sydney - Northern Beaches	2006	F	Torres Strait Islander	43
Sydney - Northern Beaches	2006	M	Aboriginal	308
Sydney - Northern Beaches	2006	M	Both Aboriginal & Torres Strait Islander	7
Sydney - Northern Beaches	2006	M	Non-indigenous	109993
Sydney - Northern Beaches	2006	M	Torres Strait Islander	48
Sydney - Northern Beaches	2011	F	Aboriginal	415
Sydney - Northern Beaches	2011	F	Both Aboriginal & Torres Strait Islander	16
Sydney - Northern Beaches	2011	F	Non-indigenous	120750
Sydney - Northern Beaches	2011	F	Torres Strait Islander	32
Sydney - Northern Beaches	2011	M	Aboriginal	451
Sydney - Northern Beaches	2011	M	Both Aboriginal & Torres Strait Islander	12
Sydney - Northern Beaches	2011	M	Non-indigenous	115932
Sydney - Northern Beaches	2011	M	Torres Strait Islander	32
Sydney - Northern Beaches	2016	F	Aboriginal	630
Sydney - Northern Beaches	2016	F	Both Aboriginal & Torres Strait Islander	11
Sydney - Northern Beaches	2016	F	Non-indigenous	128698
Sydney - Northern Beaches	2016	F	Torres Strait Islander	31
Sydney - Northern Beaches	2016	M	Aboriginal	678
Sydney - Northern Beaches	2016	M	Both Aboriginal & Torres Strait Islander	15
Sydney - Northern Beaches	2016	M	Non-indigenous	122787
Sydney - Northern Beaches	2016	M	Torres Strait Islander	27
Sydney - Outer South West	2006	F	Aboriginal	2544
Sydney - Outer South West	2006	F	Both Aboriginal & Torres Strait Islander	37
Sydney - Outer South West	2006	F	Non-indigenous	110771
Sydney - Outer South West	2006	F	Torres Strait Islander	106
Sydney - Outer South West	2006	M	Aboriginal	2260
Sydney - Outer South West	2006	M	Both Aboriginal & Torres Strait Islander	44
Sydney - Outer South West	2006	M	Non-indigenous	107783
Sydney - Outer South West	2006	M	Torres Strait Islander	113
Sydney - Outer South West	2011	F	Aboriginal	3399
Sydney - Outer South West	2011	F	Both Aboriginal & Torres Strait Islander	44
Sydney - Outer South West	2011	F	Non-indigenous	116623
Sydney - Outer South West	2011	F	Torres Strait Islander	89
Sydney - Outer South West	2011	M	Aboriginal	3038
Sydney - Outer South West	2011	M	Both Aboriginal & Torres Strait Islander	46
Sydney - Outer South West	2011	M	Non-indigenous	112483
Sydney - Outer South West	2011	M	Torres Strait Islander	82
Sydney - Outer South West	2016	F	Aboriginal	4546
Sydney - Outer South West	2016	F	Both Aboriginal & Torres Strait Islander	65
Sydney - Outer South West	2016	F	Non-indigenous	128641
Sydney - Outer South West	2016	F	Torres Strait Islander	86
Sydney - Outer South West	2016	M	Aboriginal	4138
Sydney - Outer South West	2016	M	Both Aboriginal & Torres Strait Islander	61
Sydney - Outer South West	2016	M	Non-indigenous	124443
Sydney - Outer South West	2016	M	Torres Strait Islander	83
Sydney - Outer West and Blue Mountains	2006	F	Aboriginal	2909
Sydney - Outer West and Blue Mountains	2006	F	Both Aboriginal & Torres Strait Islander	54
Sydney - Outer West and Blue Mountains	2006	F	Non-indigenous	138740
Sydney - Outer West and Blue Mountains	2006	F	Torres Strait Islander	73
Sydney - Outer West and Blue Mountains	2006	M	Aboriginal	2737
Sydney - Outer West and Blue Mountains	2006	M	Both Aboriginal & Torres Strait Islander	48
Sydney - Outer West and Blue Mountains	2006	M	Non-indigenous	134364
Sydney - Outer West and Blue Mountains	2006	M	Torres Strait Islander	78
Sydney - Outer West and Blue Mountains	2011	F	Aboriginal	3886
Sydney - Outer West and Blue Mountains	2011	F	Both Aboriginal & Torres Strait Islander	61
Sydney - Outer West and Blue Mountains	2011	F	Non-indigenous	142813
Sydney - Outer West and Blue Mountains	2011	F	Torres Strait Islander	86
Sydney - Outer West and Blue Mountains	2011	M	Aboriginal	3733
Sydney - Outer West and Blue Mountains	2011	M	Both Aboriginal & Torres Strait Islander	34
Sydney - Outer West and Blue Mountains	2011	M	Non-indigenous	137482
Sydney - Outer West and Blue Mountains	2011	M	Torres Strait Islander	90
Sydney - Outer West and Blue Mountains	2016	F	Aboriginal	5492
Sydney - Outer West and Blue Mountains	2016	F	Both Aboriginal & Torres Strait Islander	70
Sydney - Outer West and Blue Mountains	2016	F	Non-indigenous	150801
Sydney - Outer West and Blue Mountains	2016	F	Torres Strait Islander	94
Sydney - Outer West and Blue Mountains	2016	M	Aboriginal	5425
Sydney - Outer West and Blue Mountains	2016	M	Both Aboriginal & Torres Strait Islander	60
Sydney - Outer West and Blue Mountains	2016	M	Non-indigenous	144873
Sydney - Outer West and Blue Mountains	2016	M	Torres Strait Islander	112
Sydney - Parramatta	2006	F	Aboriginal	1164
Sydney - Parramatta	2006	F	Both Aboriginal & Torres Strait Islander	23
Sydney - Parramatta	2006	F	Non-indigenous	175754
Sydney - Parramatta	2006	F	Torres Strait Islander	87
Sydney - Parramatta	2006	M	Aboriginal	1266
Sydney - Parramatta	2006	M	Both Aboriginal & Torres Strait Islander	29
Sydney - Parramatta	2006	M	Non-indigenous	177373
Sydney - Parramatta	2006	M	Torres Strait Islander	93
Sydney - Parramatta	2011	F	Aboriginal	1357
Sydney - Parramatta	2011	F	Both Aboriginal & Torres Strait Islander	33
Sydney - Parramatta	2011	F	Non-indigenous	194945
Sydney - Parramatta	2011	F	Torres Strait Islander	74
Sydney - Parramatta	2011	M	Aboriginal	1426
Sydney - Parramatta	2011	M	Both Aboriginal & Torres Strait Islander	35
Sydney - Parramatta	2011	M	Non-indigenous	196761
Sydney - Parramatta	2011	M	Torres Strait Islander	76
Sydney - Parramatta	2016	F	Aboriginal	1507
Sydney - Parramatta	2016	F	Both Aboriginal & Torres Strait Islander	36
Sydney - Parramatta	2016	F	Non-indigenous	219215
Sydney - Parramatta	2016	F	Torres Strait Islander	60
Sydney - Parramatta	2016	M	Aboriginal	1602
Sydney - Parramatta	2016	M	Both Aboriginal & Torres Strait Islander	35
Sydney - Parramatta	2016	M	Non-indigenous	225881
Sydney - Parramatta	2016	M	Torres Strait Islander	56
Sydney - Ryde	2006	F	Aboriginal	161
Sydney - Ryde	2006	F	Both Aboriginal & Torres Strait Islander	9
Sydney - Ryde	2006	F	Non-indigenous	79692
Sydney - Ryde	2006	F	Torres Strait Islander	20
Sydney - Ryde	2006	M	Aboriginal	192
Sydney - Ryde	2006	M	Both Aboriginal & Torres Strait Islander	10
Sydney - Ryde	2006	M	Non-indigenous	74956
Sydney - Ryde	2006	M	Torres Strait Islander	20
Sydney - Ryde	2011	F	Aboriginal	228
Sydney - Ryde	2011	F	Both Aboriginal & Torres Strait Islander	11
Sydney - Ryde	2011	F	Non-indigenous	83375
Sydney - Ryde	2011	F	Torres Strait Islander	17
Sydney - Ryde	2011	M	Aboriginal	231
Sydney - Ryde	2011	M	Both Aboriginal & Torres Strait Islander	11
Sydney - Ryde	2011	M	Non-indigenous	78961
Sydney - Ryde	2011	M	Torres Strait Islander	9
Sydney - Ryde	2016	F	Aboriginal	277
Sydney - Ryde	2016	F	Both Aboriginal & Torres Strait Islander	8
Sydney - Ryde	2016	F	Non-indigenous	92989
Sydney - Ryde	2016	F	Torres Strait Islander	12
Sydney - Ryde	2016	M	Aboriginal	292
Sydney - Ryde	2016	M	Both Aboriginal & Torres Strait Islander	10
Sydney - Ryde	2016	M	Non-indigenous	88510
Sydney - Ryde	2016	M	Torres Strait Islander	20
Sydney - South West	2006	F	Aboriginal	1592
Sydney - South West	2006	F	Both Aboriginal & Torres Strait Islander	24
Sydney - South West	2006	F	Non-indigenous	168372
Sydney - South West	2006	F	Torres Strait Islander	94
Sydney - South West	2006	M	Aboriginal	1412
Sydney - South West	2006	M	Both Aboriginal & Torres Strait Islander	41
Sydney - South West	2006	M	Non-indigenous	165827
Sydney - South West	2006	M	Torres Strait Islander	95
Sydney - South West	2011	F	Aboriginal	1883
Sydney - South West	2011	F	Both Aboriginal & Torres Strait Islander	37
Sydney - South West	2011	F	Non-indigenous	180022
Sydney - South West	2011	F	Torres Strait Islander	95
Sydney - South West	2011	M	Aboriginal	1793
Sydney - South West	2011	M	Both Aboriginal & Torres Strait Islander	43
Sydney - South West	2011	M	Non-indigenous	176186
Sydney - South West	2011	M	Torres Strait Islander	107
Sydney - South West	2016	F	Aboriginal	2271
Sydney - South West	2016	F	Both Aboriginal & Torres Strait Islander	30
Sydney - South West	2016	F	Non-indigenous	202971
Sydney - South West	2016	F	Torres Strait Islander	72
Sydney - South West	2016	M	Aboriginal	2196
Sydney - South West	2016	M	Both Aboriginal & Torres Strait Islander	23
Sydney - South West	2016	M	Non-indigenous	198320
Sydney - South West	2016	M	Torres Strait Islander	79
Sydney - Sutherland	2006	F	Aboriginal	571
Sydney - Sutherland	2006	F	Both Aboriginal & Torres Strait Islander	17
Sydney - Sutherland	2006	F	Non-indigenous	103702
Sydney - Sutherland	2006	F	Torres Strait Islander	22
Sydney - Sutherland	2006	M	Aboriginal	586
Sydney - Sutherland	2006	M	Both Aboriginal & Torres Strait Islander	14
Sydney - Sutherland	2006	M	Non-indigenous	99967
Sydney - Sutherland	2006	M	Torres Strait Islander	34
Sydney - Sutherland	2011	F	Aboriginal	783
Sydney - Sutherland	2011	F	Both Aboriginal & Torres Strait Islander	13
Sydney - Sutherland	2011	F	Non-indigenous	106593
Sydney - Sutherland	2011	F	Torres Strait Islander	32
Sydney - Sutherland	2011	M	Aboriginal	849
Sydney - Sutherland	2011	M	Both Aboriginal & Torres Strait Islander	8
Sydney - Sutherland	2011	M	Non-indigenous	101950
Sydney - Sutherland	2011	M	Torres Strait Islander	43
Sydney - Sutherland	2016	F	Aboriginal	1130
Sydney - Sutherland	2016	F	Both Aboriginal & Torres Strait Islander	30
Sydney - Sutherland	2016	F	Non-indigenous	110269
Sydney - Sutherland	2016	F	Torres Strait Islander	36
Sydney - Sutherland	2016	M	Aboriginal	1159
Sydney - Sutherland	2016	M	Both Aboriginal & Torres Strait Islander	24
Sydney - Sutherland	2016	M	Non-indigenous	105184
Sydney - Sutherland	2016	M	Torres Strait Islander	46
Migratory - Offshore - Shipping (NSW)	2006	F	Aboriginal	0
Migratory - Offshore - Shipping (NSW)	2006	F	Both Aboriginal & Torres Strait Islander	0
Migratory - Offshore - Shipping (NSW)	2006	F	Non-indigenous	7
Migratory - Offshore - Shipping (NSW)	2006	F	Torres Strait Islander	0
Migratory - Offshore - Shipping (NSW)	2006	M	Aboriginal	0
Migratory - Offshore - Shipping (NSW)	2006	M	Both Aboriginal & Torres Strait Islander	0
Migratory - Offshore - Shipping (NSW)	2006	M	Non-indigenous	37
Migratory - Offshore - Shipping (NSW)	2006	M	Torres Strait Islander	0
Migratory - Offshore - Shipping (NSW)	2011	F	Aboriginal	0
Migratory - Offshore - Shipping (NSW)	2011	F	Both Aboriginal & Torres Strait Islander	0
Migratory - Offshore - Shipping (NSW)	2011	F	Non-indigenous	55
Migratory - Offshore - Shipping (NSW)	2011	F	Torres Strait Islander	0
Migratory - Offshore - Shipping (NSW)	2011	M	Aboriginal	0
Migratory - Offshore - Shipping (NSW)	2011	M	Both Aboriginal & Torres Strait Islander	0
Migratory - Offshore - Shipping (NSW)	2011	M	Non-indigenous	56
Migratory - Offshore - Shipping (NSW)	2011	M	Torres Strait Islander	0
Migratory - Offshore - Shipping (NSW)	2016	F	Aboriginal	10
Migratory - Offshore - Shipping (NSW)	2016	F	Both Aboriginal & Torres Strait Islander	0
Migratory - Offshore - Shipping (NSW)	2016	F	Non-indigenous	229
Migratory - Offshore - Shipping (NSW)	2016	F	Torres Strait Islander	0
Migratory - Offshore - Shipping (NSW)	2016	M	Aboriginal	4
Migratory - Offshore - Shipping (NSW)	2016	M	Both Aboriginal & Torres Strait Islander	0
Migratory - Offshore - Shipping (NSW)	2016	M	Non-indigenous	167
Migratory - Offshore - Shipping (NSW)	2016	M	Torres Strait Islander	0
No usual address (NSW)	2006	F	Aboriginal	167
No usual address (NSW)	2006	F	Both Aboriginal & Torres Strait Islander	4
No usual address (NSW)	2006	F	Non-indigenous	4071
No usual address (NSW)	2006	F	Torres Strait Islander	6
No usual address (NSW)	2006	M	Aboriginal	239
No usual address (NSW)	2006	M	Both Aboriginal & Torres Strait Islander	3
No usual address (NSW)	2006	M	Non-indigenous	5665
No usual address (NSW)	2006	M	Torres Strait Islander	17
No usual address (NSW)	2011	F	Aboriginal	373
No usual address (NSW)	2011	F	Both Aboriginal & Torres Strait Islander	6
No usual address (NSW)	2011	F	Non-indigenous	4940
No usual address (NSW)	2011	F	Torres Strait Islander	8
No usual address (NSW)	2011	M	Aboriginal	480
No usual address (NSW)	2011	M	Both Aboriginal & Torres Strait Islander	17
No usual address (NSW)	2011	M	Non-indigenous	7077
No usual address (NSW)	2011	M	Torres Strait Islander	19
No usual address (NSW)	2016	F	Aboriginal	289
No usual address (NSW)	2016	F	Both Aboriginal & Torres Strait Islander	3
No usual address (NSW)	2016	F	Non-indigenous	4639
No usual address (NSW)	2016	F	Torres Strait Islander	8
No usual address (NSW)	2016	M	Aboriginal	503
No usual address (NSW)	2016	M	Both Aboriginal & Torres Strait Islander	20
No usual address (NSW)	2016	M	Non-indigenous	6811
No usual address (NSW)	2016	M	Torres Strait Islander	17
Ballarat	2006	F	Aboriginal	554
Ballarat	2006	F	Both Aboriginal & Torres Strait Islander	12
Ballarat	2006	F	Non-indigenous	69125
Ballarat	2006	F	Torres Strait Islander	54
Ballarat	2006	M	Aboriginal	493
Ballarat	2006	M	Both Aboriginal & Torres Strait Islander	15
Ballarat	2006	M	Non-indigenous	65804
Ballarat	2006	M	Torres Strait Islander	64
Ballarat	2011	F	Aboriginal	738
Ballarat	2011	F	Both Aboriginal & Torres Strait Islander	20
Ballarat	2011	F	Non-indigenous	74087
Ballarat	2011	F	Torres Strait Islander	63
Ballarat	2011	M	Aboriginal	696
Ballarat	2011	M	Both Aboriginal & Torres Strait Islander	11
Ballarat	2011	M	Non-indigenous	70552
Ballarat	2011	M	Torres Strait Islander	67
Ballarat	2016	F	Aboriginal	1058
Ballarat	2016	F	Both Aboriginal & Torres Strait Islander	27
Ballarat	2016	F	Non-indigenous	79546
Ballarat	2016	F	Torres Strait Islander	59
Ballarat	2016	M	Aboriginal	952
Ballarat	2016	M	Both Aboriginal & Torres Strait Islander	27
Ballarat	2016	M	Non-indigenous	75774
Ballarat	2016	M	Torres Strait Islander	45
Bendigo	2006	F	Aboriginal	606
Bendigo	2006	F	Both Aboriginal & Torres Strait Islander	10
Bendigo	2006	F	Non-indigenous	67377
Bendigo	2006	F	Torres Strait Islander	50
Bendigo	2006	M	Aboriginal	557
Bendigo	2006	M	Both Aboriginal & Torres Strait Islander	16
Bendigo	2006	M	Non-indigenous	63738
Bendigo	2006	M	Torres Strait Islander	52
Bendigo	2011	F	Aboriginal	835
Bendigo	2011	F	Both Aboriginal & Torres Strait Islander	18
Bendigo	2011	F	Non-indigenous	71217
Bendigo	2011	F	Torres Strait Islander	41
Bendigo	2011	M	Aboriginal	835
Bendigo	2011	M	Both Aboriginal & Torres Strait Islander	17
Bendigo	2011	M	Non-indigenous	67693
Bendigo	2011	M	Torres Strait Islander	43
Bendigo	2016	F	Aboriginal	1065
Bendigo	2016	F	Both Aboriginal & Torres Strait Islander	30
Bendigo	2016	F	Non-indigenous	77260
Bendigo	2016	F	Torres Strait Islander	37
Bendigo	2016	M	Aboriginal	1080
Bendigo	2016	M	Both Aboriginal & Torres Strait Islander	23
Bendigo	2016	M	Non-indigenous	73555
Bendigo	2016	M	Torres Strait Islander	40
Geelong	2006	F	Aboriginal	706
Geelong	2006	F	Both Aboriginal & Torres Strait Islander	21
Geelong	2006	F	Non-indigenous	117515
Geelong	2006	F	Torres Strait Islander	50
Geelong	2006	M	Aboriginal	721
Geelong	2006	M	Both Aboriginal & Torres Strait Islander	24
Geelong	2006	M	Non-indigenous	112185
Geelong	2006	M	Torres Strait Islander	49
Geelong	2011	F	Aboriginal	982
Geelong	2011	F	Both Aboriginal & Torres Strait Islander	18
Geelong	2011	F	Non-indigenous	127401
Geelong	2011	F	Torres Strait Islander	51
Geelong	2011	M	Aboriginal	885
Geelong	2011	M	Both Aboriginal & Torres Strait Islander	26
Geelong	2011	M	Non-indigenous	121234
Geelong	2011	M	Torres Strait Islander	55
Geelong	2016	F	Aboriginal	1303
Geelong	2016	F	Both Aboriginal & Torres Strait Islander	26
Geelong	2016	F	Non-indigenous	141744
Geelong	2016	F	Torres Strait Islander	46
Geelong	2016	M	Aboriginal	1238
Geelong	2016	M	Both Aboriginal & Torres Strait Islander	28
Geelong	2016	M	Non-indigenous	134486
Geelong	2016	M	Torres Strait Islander	61
Hume	2006	F	Aboriginal	666
Hume	2006	F	Both Aboriginal & Torres Strait Islander	17
Hume	2006	F	Non-indigenous	76283
Hume	2006	F	Torres Strait Islander	66
Hume	2006	M	Aboriginal	620
Hume	2006	M	Both Aboriginal & Torres Strait Islander	20
Hume	2006	M	Non-indigenous	74896
Hume	2006	M	Torres Strait Islander	54
Hume	2011	F	Aboriginal	934
Hume	2011	F	Both Aboriginal & Torres Strait Islander	10
Hume	2011	F	Non-indigenous	79505
Hume	2011	F	Torres Strait Islander	64
Hume	2011	M	Aboriginal	866
Hume	2011	M	Both Aboriginal & Torres Strait Islander	15
Hume	2011	M	Non-indigenous	77842
Hume	2011	M	Torres Strait Islander	59
Hume	2016	F	Aboriginal	1327
Hume	2016	F	Both Aboriginal & Torres Strait Islander	27
Hume	2016	F	Non-indigenous	84873
Hume	2016	F	Torres Strait Islander	48
Hume	2016	M	Aboriginal	1206
Hume	2016	M	Both Aboriginal & Torres Strait Islander	30
Hume	2016	M	Non-indigenous	82625
Hume	2016	M	Torres Strait Islander	59
Latrobe - Gippsland	2006	F	Aboriginal	1455
Latrobe - Gippsland	2006	F	Both Aboriginal & Torres Strait Islander	39
Latrobe - Gippsland	2006	F	Non-indigenous	119901
Latrobe - Gippsland	2006	F	Torres Strait Islander	64
Latrobe - Gippsland	2006	M	Aboriginal	1433
Latrobe - Gippsland	2006	M	Both Aboriginal & Torres Strait Islander	30
Latrobe - Gippsland	2006	M	Non-indigenous	116024
Latrobe - Gippsland	2006	M	Torres Strait Islander	58
Latrobe - Gippsland	2011	F	Aboriginal	1837
Latrobe - Gippsland	2011	F	Both Aboriginal & Torres Strait Islander	26
Latrobe - Gippsland	2011	F	Non-indigenous	127981
Latrobe - Gippsland	2011	F	Torres Strait Islander	68
Latrobe - Gippsland	2011	M	Aboriginal	1782
Latrobe - Gippsland	2011	M	Both Aboriginal & Torres Strait Islander	20
Latrobe - Gippsland	2011	M	Non-indigenous	124072
Latrobe - Gippsland	2011	M	Torres Strait Islander	73
Latrobe - Gippsland	2016	F	Aboriginal	1981
Latrobe - Gippsland	2016	F	Both Aboriginal & Torres Strait Islander	52
Latrobe - Gippsland	2016	F	Non-indigenous	136146
Latrobe - Gippsland	2016	F	Torres Strait Islander	68
Latrobe - Gippsland	2016	M	Aboriginal	1947
Latrobe - Gippsland	2016	M	Both Aboriginal & Torres Strait Islander	51
Latrobe - Gippsland	2016	M	Non-indigenous	131106
Latrobe - Gippsland	2016	M	Torres Strait Islander	68
Melbourne - Inner	2006	F	Aboriginal	725
Melbourne - Inner	2006	F	Both Aboriginal & Torres Strait Islander	38
Melbourne - Inner	2006	F	Non-indigenous	232933
Melbourne - Inner	2006	F	Torres Strait Islander	64
Melbourne - Inner	2006	M	Aboriginal	710
Melbourne - Inner	2006	M	Both Aboriginal & Torres Strait Islander	29
Melbourne - Inner	2006	M	Non-indigenous	224340
Melbourne - Inner	2006	M	Torres Strait Islander	69
Melbourne - Inner	2011	F	Aboriginal	826
Melbourne - Inner	2011	F	Both Aboriginal & Torres Strait Islander	33
Melbourne - Inner	2011	F	Non-indigenous	255371
Melbourne - Inner	2011	F	Torres Strait Islander	52
Melbourne - Inner	2011	M	Aboriginal	863
Melbourne - Inner	2011	M	Both Aboriginal & Torres Strait Islander	35
Melbourne - Inner	2011	M	Non-indigenous	244760
Melbourne - Inner	2011	M	Torres Strait Islander	53
Melbourne - Inner	2016	F	Aboriginal	1126
Melbourne - Inner	2016	F	Both Aboriginal & Torres Strait Islander	45
Melbourne - Inner	2016	F	Non-indigenous	304653
Melbourne - Inner	2016	F	Torres Strait Islander	60
Melbourne - Inner	2016	M	Aboriginal	1171
Melbourne - Inner	2016	M	Both Aboriginal & Torres Strait Islander	46
Melbourne - Inner	2016	M	Non-indigenous	284521
Melbourne - Inner	2016	M	Torres Strait Islander	57
Melbourne - Inner East	2006	F	Aboriginal	192
Melbourne - Inner East	2006	F	Both Aboriginal & Torres Strait Islander	10
Melbourne - Inner East	2006	F	Non-indigenous	171315
Melbourne - Inner East	2006	F	Torres Strait Islander	17
Melbourne - Inner East	2006	M	Aboriginal	194
Melbourne - Inner East	2006	M	Both Aboriginal & Torres Strait Islander	3
Melbourne - Inner East	2006	M	Non-indigenous	157222
Melbourne - Inner East	2006	M	Torres Strait Islander	30
Melbourne - Inner East	2011	F	Aboriginal	249
Melbourne - Inner East	2011	F	Both Aboriginal & Torres Strait Islander	3
Melbourne - Inner East	2011	F	Non-indigenous	176213
Melbourne - Inner East	2011	F	Torres Strait Islander	15
Melbourne - Inner East	2011	M	Aboriginal	215
Melbourne - Inner East	2011	M	Both Aboriginal & Torres Strait Islander	12
Melbourne - Inner East	2011	M	Non-indigenous	163277
Melbourne - Inner East	2011	M	Torres Strait Islander	26
Melbourne - Inner East	2016	F	Aboriginal	285
Melbourne - Inner East	2016	F	Both Aboriginal & Torres Strait Islander	8
Melbourne - Inner East	2016	F	Non-indigenous	186543
Melbourne - Inner East	2016	F	Torres Strait Islander	26
Melbourne - Inner East	2016	M	Aboriginal	324
Melbourne - Inner East	2016	M	Both Aboriginal & Torres Strait Islander	5
Melbourne - Inner East	2016	M	Non-indigenous	172429
Melbourne - Inner East	2016	M	Torres Strait Islander	24
Melbourne - Inner South	2006	F	Aboriginal	243
Melbourne - Inner South	2006	F	Both Aboriginal & Torres Strait Islander	15
Melbourne - Inner South	2006	F	Non-indigenous	185812
Melbourne - Inner South	2006	F	Torres Strait Islander	36
Melbourne - Inner South	2006	M	Aboriginal	257
Melbourne - Inner South	2006	M	Both Aboriginal & Torres Strait Islander	16
Melbourne - Inner South	2006	M	Non-indigenous	172030
Melbourne - Inner South	2006	M	Torres Strait Islander	41
Melbourne - Inner South	2011	F	Aboriginal	331
Melbourne - Inner South	2011	F	Both Aboriginal & Torres Strait Islander	23
Melbourne - Inner South	2011	F	Non-indigenous	195164
Melbourne - Inner South	2011	F	Torres Strait Islander	24
Melbourne - Inner South	2011	M	Aboriginal	340
Melbourne - Inner South	2011	M	Both Aboriginal & Torres Strait Islander	15
Melbourne - Inner South	2011	M	Non-indigenous	182290
Melbourne - Inner South	2011	M	Torres Strait Islander	31
Melbourne - Inner South	2016	F	Aboriginal	494
Melbourne - Inner South	2016	F	Both Aboriginal & Torres Strait Islander	10
Melbourne - Inner South	2016	F	Non-indigenous	209084
Melbourne - Inner South	2016	F	Torres Strait Islander	27
Melbourne - Inner South	2016	M	Aboriginal	462
Melbourne - Inner South	2016	M	Both Aboriginal & Torres Strait Islander	12
Melbourne - Inner South	2016	M	Non-indigenous	193574
Melbourne - Inner South	2016	M	Torres Strait Islander	38
Melbourne - North East	2006	F	Aboriginal	1204
Melbourne - North East	2006	F	Both Aboriginal & Torres Strait Islander	25
Melbourne - North East	2006	F	Non-indigenous	200233
Melbourne - North East	2006	F	Torres Strait Islander	91
Melbourne - North East	2006	M	Aboriginal	1015
Melbourne - North East	2006	M	Both Aboriginal & Torres Strait Islander	31
Melbourne - North East	2006	M	Non-indigenous	193888
Melbourne - North East	2006	M	Torres Strait Islander	72
Melbourne - North East	2011	F	Aboriginal	1395
Melbourne - North East	2011	F	Both Aboriginal & Torres Strait Islander	41
Melbourne - North East	2011	F	Non-indigenous	220392
Melbourne - North East	2011	F	Torres Strait Islander	76
Melbourne - North East	2011	M	Aboriginal	1300
Melbourne - North East	2011	M	Both Aboriginal & Torres Strait Islander	42
Melbourne - North East	2011	M	Non-indigenous	213733
Melbourne - North East	2011	M	Torres Strait Islander	65
Melbourne - North East	2016	F	Aboriginal	1803
Melbourne - North East	2016	F	Both Aboriginal & Torres Strait Islander	53
Melbourne - North East	2016	F	Non-indigenous	249954
Melbourne - North East	2016	F	Torres Strait Islander	65
Melbourne - North East	2016	M	Aboriginal	1689
Melbourne - North East	2016	M	Both Aboriginal & Torres Strait Islander	43
Melbourne - North East	2016	M	Non-indigenous	241688
Melbourne - North East	2016	M	Torres Strait Islander	60
Melbourne - North West	2006	F	Aboriginal	611
Melbourne - North West	2006	F	Both Aboriginal & Torres Strait Islander	19
Melbourne - North West	2006	F	Non-indigenous	146584
Melbourne - North West	2006	F	Torres Strait Islander	67
Melbourne - North West	2006	M	Aboriginal	658
Melbourne - North West	2006	M	Both Aboriginal & Torres Strait Islander	33
Melbourne - North West	2006	M	Non-indigenous	141666
Melbourne - North West	2006	M	Torres Strait Islander	82
Melbourne - North West	2011	F	Aboriginal	738
Melbourne - North West	2011	F	Both Aboriginal & Torres Strait Islander	17
Melbourne - North West	2011	F	Non-indigenous	160346
Melbourne - North West	2011	F	Torres Strait Islander	63
Melbourne - North West	2011	M	Aboriginal	761
Melbourne - North West	2011	M	Both Aboriginal & Torres Strait Islander	26
Melbourne - North West	2011	M	Non-indigenous	156461
Melbourne - North West	2011	M	Torres Strait Islander	73
Melbourne - North West	2016	F	Aboriginal	1049
Melbourne - North West	2016	F	Both Aboriginal & Torres Strait Islander	30
Melbourne - North West	2016	F	Non-indigenous	182149
Melbourne - North West	2016	F	Torres Strait Islander	66
Melbourne - North West	2016	M	Aboriginal	993
Melbourne - North West	2016	M	Both Aboriginal & Torres Strait Islander	29
Melbourne - North West	2016	M	Non-indigenous	178969
Melbourne - North West	2016	M	Torres Strait Islander	82
Melbourne - Outer East	2006	F	Aboriginal	833
Melbourne - Outer East	2006	F	Both Aboriginal & Torres Strait Islander	18
Melbourne - Outer East	2006	F	Non-indigenous	237056
Melbourne - Outer East	2006	F	Torres Strait Islander	62
Melbourne - Outer East	2006	M	Aboriginal	809
Melbourne - Outer East	2006	M	Both Aboriginal & Torres Strait Islander	19
Melbourne - Outer East	2006	M	Non-indigenous	227189
Melbourne - Outer East	2006	M	Torres Strait Islander	59
